Date & Time,use [kW],gen [kW],Central Inverter.Generation [kW],TenK.Generation [kW],Central Inverter.Usage [kW],TenK.Usage [kW],Micro Inverter.Generation [kW],Micro Inverter.Usage [kW],PVPowered  [kW],PVPowered + [kW],Enphase [kW],Enphase+ [kW],TenK [kW],TenK+ [kW],Grid [kW]
12/25/2015 17:00,0,-0.034308056,-0.021080556,-0.010848611,0.021080556,0.010848611,-0.002378889,19982.78318,-19982.80426,0,-0.002378889,0.004764167,-0.010848611,0,0.034308056
12/25/2015 16:00,0,0.120483056,0.020750278,0.008791667,0.006123056,0.005928611,0.090941111,19982.80426,-19982.78351,0.026873333,0.090941111,0.090941111,0.008791667,0.014720278,-0.120483056
12/25/2015 15:00,0,0.7569425,0.26183,0.170596667,0,0,0.324515833,19982.78351,-19982.52168,0.26183,0.324515833,0.324515833,0.170596667,0.170596667,-0.7569425
12/25/2015 14:00,0,1.097895556,0.390726111,0.258525278,0,0,0.448644167,19982.52168,-19982.13096,0.390726111,0.448644167,0.448644167,0.258525278,0.258525278,-1.097895556
12/25/2015 13:00,0,1.31609,0.472512778,0.315423056,0,0,0.528154167,19982.13096,-19981.65845,0.472512778,0.528154167,0.528154167,0.315423056,0.315423056,-1.31609
12/25/2015 12:00,0,1.070683333,0.379371944,0.256036667,0,0,0.435274722,19981.65845,-19981.27907,0.379371944,0.435274722,0.435274722,0.256036667,0.256036667,-1.070683333
12/25/2015 11:00,0,0.81985,0.286475556,0.188937222,0,0,0.344437222,19981.27907,-19980.9926,0.286475556,0.344437222,0.344437222,0.188937222,0.188937222,-0.81985
12/25/2015 10:00,0,0.278251667,0.074178889,0.049758889,0.001191667,0.000141667,0.154313889,19980.9926,-19980.91842,0.075370556,0.154313889,0.154313889,0.049758889,0.049900556,-0.278251667
12/25/2015 9:00,0,0.000216389,-0.019129444,-0.0109275,0.019131111,0.0109275,0.030273333,19980.9194,-19980.93853,0.000001667,0.030273333,0.031256944,-0.0109275,0,-0.000216389
12/25/2015 8:00,0,-0.032306667,-0.009813611,-0.010668333,0.009813611,0.010668333,-0.011824722,19980.95036,-19980.96017,0,-0.011824722,0,-0.010668333,0,0.032306667
12/25/2015 7:00,0,-0.026478056,-0.003886111,-0.010669167,0.003886111,0.010669167,-0.011922778,19980.97209,-19980.97598,0,-0.011922778,0,-0.010669167,0,0.026478056
12/25/2015 6:00,0,-0.0266525,-0.003886944,-0.010814167,0.003886944,0.010814167,-0.011951389,19980.98793,-19980.99182,0,-0.011951389,0,-0.010814167,0,0.0266525
12/25/2015 5:00,0,-0.026728611,-0.003875833,-0.010819444,0.003875833,0.010819444,-0.012033333,19981.00385,-19981.00773,0,-0.012033333,0,-0.010819444,0,0.026728611
12/25/2015 4:00,0,-0.026942778,-0.0038875,-0.010945,0.0038875,0.010945,-0.012110278,19981.01984,-19981.02372,0,-0.012110278,0,-0.010945,0,0.026942778
12/25/2015 3:00,0,-0.027033333,-0.003876667,-0.010991111,0.003876667,0.010991111,-0.012165556,19981.03589,-19981.03977,0,-0.012165556,0,-0.010991111,0,0.027033333
12/25/2015 2:00,0,-0.0269675,-0.003869167,-0.0109825,0.003869167,0.0109825,-0.012115833,19981.05188,-19981.05575,0,-0.012115833,0,-0.0109825,0,0.0269675
12/25/2015 1:00,0,-0.027024722,-0.003880833,-0.011035833,0.003880833,0.011035833,-0.012108056,19981.06786,-19981.07174,0,-0.012108056,0,-0.011035833,0,0.027024722
12/25/2015 0:00,0,-0.027123056,-0.003889444,-0.011051111,0.003889444,0.011051111,-0.0121825,19981.08392,-19981.08781,0,-0.0121825,0,-0.011051111,0,0.027123056
12/24/2015 23:00,0,-0.027009444,-0.003892222,-0.011006111,0.003892222,0.011006111,-0.012111111,19981.09992,-19981.10382,0,-0.012111111,0,-0.011006111,0,0.027009444
12/24/2015 22:00,0,-0.026969722,-0.003898056,-0.010991111,0.003898056,0.010991111,-0.012080556,19981.1159,-19981.11979,0,-0.012080556,0,-0.010991111,0,0.026969722
12/24/2015 21:00,0,-0.027045833,-0.003906111,-0.011084722,0.003906111,0.011084722,-0.012055,19981.13185,-19981.13576,0,-0.012055,0,-0.011084722,0,0.027045833
12/24/2015 20:00,0,-0.027206389,-0.003923333,-0.01115,0.003923333,0.01115,-0.012133056,19981.14789,-19981.15181,0,-0.012133056,0,-0.01115,0,0.027206389
12/24/2015 19:00,0,-0.027154444,-0.003907778,-0.011146111,0.003907778,0.011146111,-0.012100556,19981.16391,-19981.16782,0,-0.012100556,0,-0.011146111,0,0.027154444
12/24/2015 18:00,0,-0.027055556,-0.003901389,-0.0110925,0.003901389,0.0110925,-0.012061667,19981.17988,-19981.18378,0,-0.012061667,0,-0.0110925,0,0.027055556
12/24/2015 17:00,0,0.095036667,0.020804167,0.014683889,0.016395556,0.007845,0.059548611,19981.18807,-19981.16726,0.037199722,0.059548611,0.063831944,0.014683889,0.022528889,-0.095036667
12/24/2015 16:00,0,0.402545,0.129773611,0.077799167,0,0,0.194972222,19981.16726,-19981.03749,0.129773611,0.194972222,0.194972222,0.077799167,0.077799167,-0.402545
12/24/2015 15:00,0,0.794070278,0.277318889,0.180103333,0,0,0.336648056,19981.03749,-19980.76017,0.277318889,0.336648056,0.336648056,0.180103333,0.180103333,-0.794070278
12/24/2015 14:00,0,0.762083889,0.264976667,0.170533333,0,0,0.326573889,19980.76017,-19980.49519,0.264976667,0.326573889,0.326573889,0.170533333,0.170533333,-0.762083889
12/24/2015 13:00,0,1.007926944,0.356712778,0.236115556,0,0,0.415098611,19980.49519,-19980.13848,0.356712778,0.415098611,0.415098611,0.236115556,0.236115556,-1.007926944
12/24/2015 12:00,0,1.318506944,0.472871944,0.317119444,0,0,0.528515556,19980.13848,-19979.66561,0.472871944,0.528515556,0.528515556,0.317119444,0.317119444,-1.318506944
12/24/2015 11:00,0,0.806759444,0.282714167,0.182543889,0,0,0.341501389,19979.66561,-19979.38289,0.282714167,0.341501389,0.341501389,0.182543889,0.182543889,-0.806759444
12/24/2015 10:00,0,0.411032778,0.132206667,0.080132778,0,0,0.198693333,19979.38289,-19979.25069,0.132206667,0.198693333,0.198693333,0.080132778,0.080132778,-0.411032778
12/24/2015 9:00,0,0.036908333,-0.008381389,-0.004622222,0.012600833,0.008291389,0.049911944,19979.25146,-19979.25984,0.004219444,0.049911944,0.050684444,-0.004622222,0.003669167,-0.036908333
12/24/2015 8:00,0,-0.038619167,-0.015862778,-0.010793056,0.015862778,0.010793056,-0.011963333,19979.27181,-19979.28767,0,-0.011963333,0,-0.010793056,0,0.038619167
12/24/2015 7:00,0,-0.026727222,-0.003880556,-0.010842222,0.003880556,0.010842222,-0.012004444,19979.29967,-19979.30355,0,-0.012004444,0,-0.010842222,0,0.026727222
12/24/2015 6:00,0,-0.026511944,-0.003881944,-0.010751944,0.003881944,0.010751944,-0.011878056,19979.31543,-19979.31931,0,-0.011878056,0,-0.010751944,0,0.026511944
12/24/2015 5:00,0,-0.026753611,-0.003856667,-0.01092,0.003856667,0.01092,-0.011976944,19979.33129,-19979.33515,0,-0.011976944,0,-0.01092,0,0.026753611
12/24/2015 4:00,0,-0.026586111,-0.003871389,-0.010806944,0.003871389,0.010806944,-0.011907778,19979.34705,-19979.35093,0,-0.011907778,0,-0.010806944,0,0.026586111
12/24/2015 3:00,0,-0.026802778,-0.003868611,-0.010946944,0.003868611,0.010946944,-0.011987222,19979.36291,-19979.36678,0,-0.011987222,0,-0.010946944,0,0.026802778
12/24/2015 2:00,0,-0.026947222,-0.003868889,-0.011044167,0.003868889,0.011044167,-0.012034167,19979.37882,-19979.38268,0,-0.012034167,0,-0.011044167,0,0.026947222
12/24/2015 1:00,0,-0.026895833,-0.003891944,-0.010992778,0.003891944,0.010992778,-0.012011111,19979.3947,-19979.39859,0,-0.012011111,0,-0.010992778,0,0.026895833
12/24/2015 0:00,0,-0.0270575,-0.003851111,-0.011149722,0.003851111,0.011149722,-0.012056667,19979.41064,-19979.4145,0,-0.012056667,0,-0.011149722,0,0.0270575
12/23/2015 23:00,0,-0.026991389,-0.003804444,-0.011144167,0.003804444,0.011144167,-0.012042778,19979.42654,-19979.43034,0,-0.012042778,0,-0.011144167,0,0.026991389
12/23/2015 22:00,0,-0.027219167,-0.0038275,-0.011203611,0.0038275,0.011203611,-0.012188056,19979.44253,-19979.44636,0,-0.012188056,0,-0.011203611,0,0.027219167
12/23/2015 21:00,0,-0.027053889,-0.003809167,-0.011159444,0.003809167,0.011159444,-0.012085278,19979.45844,-19979.46225,0,-0.012085278,0,-0.011159444,0,0.027053889
12/23/2015 20:00,0,-0.026816667,-0.003838611,-0.011098889,0.003838611,0.011098889,-0.011879167,19979.47413,-19979.47797,0,-0.011879167,0,-0.011098889,0,0.026816667
12/23/2015 19:00,0,-0.026680278,-0.003830833,-0.010974722,0.003830833,0.010974722,-0.011874722,19979.48985,-19979.49368,0,-0.011874722,0,-0.010974722,0,0.026680278
12/23/2015 18:00,0,-0.0267375,-0.003831944,-0.010988611,0.003831944,0.010988611,-0.011916944,19979.50559,-19979.50942,0,-0.011916944,0,-0.010988611,0,0.0267375
12/23/2015 17:00,0,-0.037659722,-0.024205833,-0.010923611,0.024205833,0.010923611,-0.002530278,19979.51537,-19979.53958,0,-0.002530278,0.003416389,-0.010923611,0,0.037659722
12/23/2015 16:00,0,0.057171944,0.002380278,-0.002865833,0.010701389,0.008125556,0.0576575,19979.53959,-19979.53721,0.013081667,0.0576575,0.057665556,-0.002865833,0.005259722,-0.057171944
12/23/2015 15:00,0,0.247319722,0.0737325,0.036738889,0,0,0.136848333,19979.53721,-19979.46347,0.0737325,0.136848333,0.136848333,0.036738889,0.036738889,-0.247319722
12/23/2015 14:00,0,0.270317778,0.079971111,0.045271667,0,0,0.145075,19979.46347,-19979.3835,0.079971111,0.145075,0.145075,0.045271667,0.045271667,-0.270317778
12/23/2015 13:00,0,0.398451667,0.1284925,0.079027778,0,0,0.190931389,19979.3835,-19979.25501,0.1284925,0.190931389,0.190931389,0.079027778,0.079027778,-0.398451667
12/23/2015 12:00,0,0.438154722,0.142563056,0.089414444,0,0,0.206177222,19979.25501,-19979.11245,0.142563056,0.206177222,0.206177222,0.089414444,0.089414444,-0.438154722
12/23/2015 11:00,0,0.123904167,0.001005556,0.016171111,0.003904444,0.000028056,0.1067275,19979.11245,-19979.11144,0.00491,0.1067275,0.1067275,0.016171111,0.016199167,-0.123904167
12/23/2015 10:00,0,0.046205278,-0.006839722,-0.009356667,0.007630556,0.009569444,0.062401667,19979.11144,-19979.11828,0.000790833,0.062401667,0.062401667,-0.009356667,0.000212778,-0.046205278
12/23/2015 9:00,0,-0.038775278,-0.029680278,-0.010733611,0.029680278,0.010733611,0.001638611,19979.12318,-19979.15286,0,0.001638611,0.006535278,-0.010733611,0,0.038775278
12/23/2015 8:00,0,-0.026510556,-0.003939722,-0.010706944,0.003939722,0.010706944,-0.011863889,19979.16472,-19979.16866,0,-0.011863889,0,-0.010706944,0,0.026510556
12/23/2015 7:00,0,-0.026603889,-0.003866111,-0.0108025,0.003866111,0.0108025,-0.011935278,19979.1806,-19979.18446,0,-0.011935278,0,-0.0108025,0,0.026603889
12/23/2015 6:00,0,-0.026655833,-0.003923333,-0.010829722,0.003923333,0.010829722,-0.011902778,19979.19636,-19979.20029,0,-0.011902778,0,-0.010829722,0,0.026655833
12/23/2015 5:00,0,-0.026804167,-0.003886389,-0.010926389,0.003886389,0.010926389,-0.011991389,19979.21228,-19979.21617,0,-0.011991389,0,-0.010926389,0,0.026804167
12/23/2015 4:00,0,-0.026763333,-0.003865278,-0.010905833,0.003865278,0.010905833,-0.011992222,19979.22816,-19979.23202,0,-0.011992222,0,-0.010905833,0,0.026763333
12/23/2015 3:00,0,-0.026724167,-0.003885556,-0.01088,0.003885556,0.01088,-0.011958611,19979.24398,-19979.24787,0,-0.011958611,0,-0.01088,0,0.026724167
12/23/2015 2:00,0,-0.026780278,-0.003900556,-0.010887222,0.003900556,0.010887222,-0.0119925,19979.25986,-19979.26376,0,-0.0119925,0,-0.010887222,0,0.026780278
12/23/2015 1:00,0,-0.026798889,-0.003859167,-0.010986389,0.003859167,0.010986389,-0.011953333,19979.27571,-19979.27957,0,-0.011953333,0,-0.010986389,0,0.026798889
12/23/2015 0:00,0,-0.026871389,-0.003853889,-0.010965833,0.003853889,0.010965833,-0.012051667,19979.29162,-19979.29548,0,-0.012051667,0,-0.010965833,0,0.026871389
12/22/2015 23:00,0,-0.026988333,-0.003862222,-0.011045833,0.003862222,0.011045833,-0.012080278,19979.30756,-19979.31142,0,-0.012080278,0,-0.011045833,0,0.026988333
12/22/2015 22:00,0,-0.027052222,-0.003849444,-0.011156944,0.003849444,0.011156944,-0.012045833,19979.32347,-19979.32732,0,-0.012045833,0,-0.011156944,0,0.027052222
12/22/2015 21:00,0,-0.027004722,-0.003834444,-0.011152222,0.003834444,0.011152222,-0.012018056,19979.33933,-19979.34317,0,-0.012018056,0,-0.011152222,0,0.027004722
12/22/2015 20:00,0,-0.027043333,-0.003831667,-0.011171111,0.003831667,0.011171111,-0.012040556,19979.35521,-19979.35904,0,-0.012040556,0,-0.011171111,0,0.027043333
12/22/2015 19:00,0,-0.026964444,-0.003823333,-0.011203333,0.003823333,0.011203333,-0.011937778,19979.37098,-19979.3748,0,-0.011937778,0,-0.011203333,0,0.026964444
12/22/2015 18:00,0,-0.026885833,-0.003881111,-0.011122778,0.003881111,0.011122778,-0.011881944,19979.38668,-19979.39057,0,-0.011881944,0,-0.011122778,0,0.026885833
12/22/2015 17:00,0,-0.030812778,-0.02046,-0.011149722,0.02046,0.011149722,0.000796944,19979.39678,-19979.41724,0,0.000796944,0.007011667,-0.011149722,0,0.030812778
12/22/2015 16:00,0,0.4348675,0.1441025,0.088772778,0.0065,0.004626111,0.201992222,19979.41724,-19979.27314,0.1506025,0.201992222,0.201992222,0.088772778,0.093398889,-0.4348675
12/22/2015 15:00,0,0.692378889,0.235653611,0.159896389,0,0,0.296828889,19979.27314,-19979.03748,0.235653611,0.296828889,0.296828889,0.159896389,0.159896389,-0.692378889
12/22/2015 14:00,0,0.553353056,0.181501389,0.132187222,0,0,0.239664444,19979.03748,-19978.85598,0.181501389,0.239664444,0.239664444,0.132187222,0.132187222,-0.553353056
12/22/2015 13:00,0,0.571686667,0.188316111,0.137371667,0,0,0.245998889,19978.85598,-19978.66767,0.188316111,0.245998889,0.245998889,0.137371667,0.137371667,-0.571686667
12/22/2015 12:00,0,0.526781111,0.171382222,0.12403,0,0,0.231368889,19978.66767,-19978.49628,0.171382222,0.231368889,0.231368889,0.12403,0.12403,-0.526781111
12/22/2015 11:00,0,0.397701944,0.120871111,0.089256111,0,0,0.187574722,19978.49628,-19978.37541,0.120871111,0.187574722,0.187574722,0.089256111,0.089256111,-0.397701944
12/22/2015 10:00,0,0.101295556,0.0016925,0.012395556,0.005826667,0.003523889,0.0872075,19978.37541,-19978.37372,0.007519167,0.0872075,0.0872075,0.012395556,0.015919444,-0.101295556
12/22/2015 9:00,0,-0.036646667,-0.029933056,-0.010853056,0.029933056,0.010853056,0.004139444,19978.37661,-19978.40654,0,0.004139444,0.007023889,-0.010853056,0,0.036646667
12/22/2015 8:00,0,-0.026693333,-0.003997778,-0.010760556,0.003997778,0.010760556,-0.011935,19978.41847,-19978.42247,0,-0.011935,0,-0.010760556,0,0.026693333
12/22/2015 7:00,0,-0.026772778,-0.0038425,-0.010901111,0.0038425,0.010901111,-0.012029167,19978.4345,-19978.43834,0,-0.012029167,0,-0.010901111,0,0.026772778
12/22/2015 6:00,0,-0.026530278,-0.003897222,-0.010766389,0.003897222,0.010766389,-0.011866667,19978.45021,-19978.45411,0,-0.011866667,0,-0.010766389,0,0.026530278
12/22/2015 5:00,0,-0.026843333,-0.003887222,-0.010959722,0.003887222,0.010959722,-0.011996389,19978.4661,-19978.46999,0,-0.011996389,0,-0.010959722,0,0.026843333
12/22/2015 4:00,0,-0.026898333,-0.003886667,-0.010976944,0.003886667,0.010976944,-0.012034722,19978.48202,-19978.48591,0,-0.012034722,0,-0.010976944,0,0.026898333
12/22/2015 3:00,0,-0.026926944,-0.003878333,-0.010970278,0.003878333,0.010970278,-0.012078333,19978.49799,-19978.50187,0,-0.012078333,0,-0.010970278,0,0.026926944
12/22/2015 2:00,0,-0.026925278,-0.003881667,-0.010981389,0.003881667,0.010981389,-0.012062222,19978.51393,-19978.51781,0,-0.012062222,0,-0.010981389,0,0.026925278
12/22/2015 1:00,0,-0.026916111,-0.003877222,-0.011,0.003877222,0.011,-0.012038889,19978.52985,-19978.53373,0,-0.012038889,0,-0.011,0,0.026916111
12/22/2015 0:00,0,-0.027262778,-0.003915833,-0.011168889,0.003915833,0.011168889,-0.012178056,19978.54591,-19978.54982,0,-0.012178056,0,-0.011168889,0,0.027262778
12/21/2015 23:00,0,-0.027138333,-0.003892222,-0.011170278,0.003892222,0.011170278,-0.012075833,19978.5619,-19978.56579,0,-0.012075833,0,-0.011170278,0,0.027138333
12/21/2015 22:00,0,-0.027177222,-0.003889444,-0.011187222,0.003889444,0.011187222,-0.012100556,19978.57789,-19978.58178,0,-0.012100556,0,-0.011187222,0,0.027177222
12/21/2015 21:00,0,-0.027006667,-0.003859722,-0.011130833,0.003859722,0.011130833,-0.012016111,19978.5938,-19978.59766,0,-0.012016111,0,-0.011130833,0,0.027006667
12/21/2015 20:00,0,-0.026914167,-0.003839444,-0.011104167,0.003839444,0.011104167,-0.011970556,19978.60963,-19978.61347,0,-0.011970556,0,-0.011104167,0,0.026914167
12/21/2015 19:00,0,-0.026818056,-0.003842222,-0.011035833,0.003842222,0.011035833,-0.01194,19978.62541,-19978.62925,0,-0.01194,0,-0.011035833,0,0.026818056
12/21/2015 18:00,0,-0.026765556,-0.0038525,-0.010987778,0.0038525,0.010987778,-0.011925278,19978.64117,-19978.64503,0,-0.011925278,0,-0.010987778,0,0.026765556
12/21/2015 17:00,0,-0.034770556,-0.017521944,-0.011090833,0.017521944,0.011090833,-0.006157778,19978.65318,-19978.6707,0,-0.006157778,0.0019925,-0.011090833,0,0.034770556
12/21/2015 16:00,0,0.048071944,-0.003273056,-0.004869444,0.012362778,0.008770833,0.056214444,19978.6707,-19978.67397,0.009089722,0.056214444,0.056214444,-0.004869444,0.003901389,-0.048071944
12/21/2015 15:00,0,0.374255833,0.119352222,0.070496111,0,0,0.1844075,19978.67397,-19978.55462,0.119352222,0.1844075,0.1844075,0.070496111,0.070496111,-0.374255833
12/21/2015 14:00,0,0.728985556,0.253220556,0.162529444,0,0,0.313235556,19978.55462,-19978.3014,0.253220556,0.313235556,0.313235556,0.162529444,0.162529444,-0.728985556
12/21/2015 13:00,0,0.819808056,0.2871275,0.185868333,0,0,0.346812222,19978.3014,-19978.01427,0.2871275,0.346812222,0.346812222,0.185868333,0.185868333,-0.819808056
12/21/2015 12:00,0,0.803354722,0.281099722,0.181708611,0,0,0.340546389,19978.01427,-19977.73317,0.281099722,0.340546389,0.340546389,0.181708611,0.181708611,-0.803354722
12/21/2015 11:00,0,0.587724444,0.200955,0.125270278,0,0,0.261499167,19977.73317,-19977.53222,0.200955,0.261499167,0.261499167,0.125270278,0.125270278,-0.587724444
12/21/2015 10:00,0,0.315160278,0.094805278,0.056239444,0.000559722,0.000442778,0.164115556,19977.53222,-19977.43741,0.095365,0.164115556,0.164115556,0.056239444,0.056682222,-0.315160278
12/21/2015 9:00,0,-0.02177,-0.022835,-0.011003611,0.022835,0.011003611,0.012068611,19977.44143,-19977.46426,0,0.012068611,0.0160875,-0.011003611,0,0.02177
12/21/2015 8:00,0,-0.03229,-0.009722222,-0.010720278,0.009722222,0.010720278,-0.0118475,19977.47611,-19977.48583,0,-0.0118475,0,-0.010720278,0,0.03229
12/21/2015 7:00,0,-0.0265225,-0.0038625,-0.010790556,0.0038625,0.010790556,-0.011869444,19977.4977,-19977.50157,0,-0.011869444,0,-0.010790556,0,0.0265225
12/21/2015 6:00,0,-0.026651111,-0.003878889,-0.010859722,0.003878889,0.010859722,-0.0119125,19977.51348,-19977.51736,0,-0.0119125,0,-0.010859722,0,0.026651111
12/21/2015 5:00,0,-0.027013056,-0.003871667,-0.011015,0.003871667,0.011015,-0.012126389,19977.52948,-19977.53336,0,-0.012126389,0,-0.011015,0,0.027013056
12/21/2015 4:00,0,-0.027202778,-0.003873056,-0.011115,0.003873056,0.011115,-0.012214722,19977.54557,-19977.54944,0,-0.012214722,0,-0.011115,0,0.027202778
12/21/2015 3:00,0,-0.027290278,-0.003881667,-0.011157222,0.003881667,0.011157222,-0.012251389,19977.5617,-19977.56558,0,-0.012251389,0,-0.011157222,0,0.027290278
12/21/2015 2:00,0,-0.027205,-0.003872222,-0.011071389,0.003872222,0.011071389,-0.012261389,19977.57784,-19977.58171,0,-0.012261389,0,-0.011071389,0,0.027205
12/21/2015 1:00,0,-0.02737,-0.003876944,-0.011176944,0.003876944,0.011176944,-0.012316111,19977.59403,-19977.5979,0,-0.012316111,0,-0.011176944,0,0.02737
12/21/2015 0:00,0,-0.027229167,-0.003845556,-0.011143611,0.003845556,0.011143611,-0.01224,19977.61014,-19977.61399,0,-0.01224,0,-0.011143611,0,0.027229167
12/20/2015 23:00,0,-0.027010278,-0.003825833,-0.011013333,0.003825833,0.011013333,-0.012171111,19977.62616,-19977.62999,0,-0.012171111,0,-0.011013333,0,0.027010278
12/20/2015 22:00,0,-0.026989444,-0.003844444,-0.011059167,0.003844444,0.011059167,-0.012085833,19977.64207,-19977.64592,0,-0.012085833,0,-0.011059167,0,0.026989444
12/20/2015 21:00,0,-0.026793889,-0.003833056,-0.0109775,0.003833056,0.0109775,-0.011983333,19977.6579,-19977.66173,0,-0.011983333,0,-0.0109775,0,0.026793889
12/20/2015 20:00,0,-0.026671944,-0.003834722,-0.010921389,0.003834722,0.010921389,-0.011915833,19977.67365,-19977.67748,0,-0.011915833,0,-0.010921389,0,0.026671944
12/20/2015 19:00,0,-0.026675,-0.003873333,-0.010937778,0.003873333,0.010937778,-0.011863889,19977.68935,-19977.69322,0,-0.011863889,0,-0.010937778,0,0.026675
12/20/2015 18:00,0,-0.026509167,-0.0038875,-0.010793611,0.0038875,0.010793611,-0.011828056,19977.70505,-19977.70894,0,-0.011828056,0,-0.010793611,0,0.026509167
12/20/2015 17:00,0,-0.034821111,-0.020767222,-0.01083,0.020767222,0.01083,-0.003223889,19977.7168,-19977.73757,0,-0.003223889,0.004644722,-0.01083,0,0.034821111
12/20/2015 16:00,0,0.063242778,-0.002922222,-0.004592222,0.008594722,0.007568056,0.070757222,19977.73757,-19977.74049,0.0056725,0.070757222,0.070757222,-0.004592222,0.002975833,-0.063242778
