Date & Time,Usage [kW],Generation [kW],Panel A [kW],Household [kW],Solar Array 1 and 2 [kW],Panel B [kW],Panel B Net [kW],Grid [kW],Air Handler 1 [kW],Heat Pump [kW],Hot Tub [kW],Well [kW],Solar Array 3 [kW],Solar Array 3+ [kW],Solar Sub Panel [kW],Solar Sub Panel+ [kW],Car [kW],Ground Array [kW],Ground Array+ [kW],Panel A Net [kW],Grid [kW]
6/1/2015 1:00,2.753953056,-0.019420556,-1.445381111,-1.959856667,-0.009336944,-1.284093056,-1.2963325,2.753953056,-0.0578925,-0.458453333,-0.184187222,-0.070892778,-0.0029025,0,-0.012239444,0,-0.00325,-0.007181111,0,-1.457620556,2.773373612
6/1/2015 0:00,2.760089444,-0.019534167,-1.846614444,-2.322754167,-0.009431111,-0.888824444,-0.901149722,2.760089444,-0.057601111,-0.017127778,-0.184605,-0.155139444,-0.002894167,0,-0.012325278,0,-0.003327778,-0.007208889,0,-1.858939722,2.779623611
5/31/2015 23:00,2.862401389,-0.019676944,-1.900551389,-2.420495556,-0.009535278,-0.936930556,-0.949390278,2.862401389,-0.057518611,-0.007841111,-0.184549444,-0.168836944,-0.002924444,0,-0.012459722,0,-0.003482778,-0.007217222,0,-1.913011111,2.882078333
5/31/2015 22:00,3.1603525,-0.019897778,-2.116946944,-2.729458889,-0.009788611,-1.017957778,-1.030681667,3.1603525,-0.057415833,-0.007564722,-0.182996667,-0.159575278,-0.002935278,0,-0.012723889,0,-0.003443333,-0.007173889,0,-2.129670833,3.180250278
5/31/2015 21:00,3.209271111,0.004162778,-2.336726667,-2.920936944,-0.000611111,-0.862904167,-0.860300833,3.194424167,-0.057679167,-0.007572222,-0.030553889,-0.178451389,0.003214444,0.004743333,0.002603333,0.0094625,-0.003393333,0.001559444,0.005384444,-2.334123333,3.205108333
5/31/2015 20:00,3.950768889,0.494403056,-3.223167222,-2.568145,0.327926389,-1.042359722,-0.637779167,3.456365833,-0.057853056,-0.007462222,-1.1538625,-0.160051389,0.076654167,0.076654167,0.404580556,0.404580556,-0.003394722,0.0898225,0.0898225,-2.818586667,3.456365833
5/31/2015 19:00,3.348563611,2.022670278,-2.642814444,-3.089016667,1.191229444,-1.324970556,-0.004024722,1.325893333,-0.057923056,-0.007366111,-0.014289167,-0.176393333,0.129716389,0.129716389,1.320945833,1.320945833,-0.003575278,0.701724444,0.701724444,-1.321868611,1.325893333
5/31/2015 18:00,3.194558889,4.316390833,-2.435656944,-2.954648611,2.446365556,-1.689093333,0.934197778,-1.121831944,-0.058395,-0.006915278,-0.015521944,-0.155178889,0.176925556,0.176925556,2.623291111,2.623291111,-0.003899167,1.693099722,1.693099722,0.187634167,-1.121831944
5/31/2015 17:00,3.393031389,6.5660775,-2.480042778,-3.148776944,3.261706389,-2.113087222,1.770000833,-3.173046111,-0.058623056,-0.0064175,-0.016652222,-0.158304444,0.621381667,0.621381667,3.883088056,3.883088056,-0.004257222,2.682989444,2.682989444,1.403045278,-3.173046111
5/31/2015 16:00,3.421668056,8.501359444,-2.458378333,-3.160074167,3.742827222,-2.690678056,2.423695833,-5.079691389,-0.058451944,-0.006023611,-0.017749444,-0.174860556,1.371546667,1.371546667,5.114373889,5.114373889,-0.004508333,3.386985556,3.386985556,2.655995556,-5.079691388
5/31/2015 15:00,3.8616475,9.826749722,-3.007254444,-2.654484167,4.000112222,-3.029822222,2.971267222,-5.965102222,-0.05808,-0.005851389,-1.126577222,-0.013270833,2.000977222,2.000977222,6.001089444,6.001089444,-0.003383889,3.825660278,3.825660278,2.993835,-5.965102222
5/31/2015 14:00,2.632464444,10.451595,-1.926058333,-2.537481667,4.063997222,-3.327689444,3.208749722,-7.819130556,-0.058056389,-0.005668056,-0.018835278,-0.007792778,2.472441944,2.472441944,6.536439167,6.536439167,-0.004630278,3.915155833,3.915155833,4.610380833,-7.819130556
5/31/2015 13:00,2.659911389,10.5182225,-1.94167,-2.540878333,3.907908889,-3.544072222,3.127954444,-7.858311111,-0.058208056,-0.005723056,-0.018933333,-0.031558333,2.764117778,2.764120278,6.672026667,6.672026667,-0.004610278,3.846195833,3.846195833,4.730356667,-7.858311111
5/31/2015 12:00,2.714867222,10.27691556,-2.014377222,-2.503874722,3.551302222,-3.354562778,3.110931389,-7.562048333,-0.058363611,-0.005728056,-0.116221389,-0.026096944,2.914191944,2.914193611,6.465494167,6.465494167,-0.0045825,3.811421389,3.811421389,4.451116944,-7.562048334
5/31/2015 11:00,3.069367222,9.129169167,-2.395499444,-2.821161389,2.878140556,-3.1356175,2.659841944,-6.059801944,-0.058449167,-0.006056111,-0.171838333,-0.007461667,2.917318889,2.917318889,5.795459444,5.795459444,-0.004400556,3.333709722,3.333709722,3.39996,-6.059801945
5/31/2015 10:00,2.932050556,7.268678056,-2.061965,-2.478216389,1.859651111,-2.954908056,1.721842222,-4.3366275,-0.057997778,-0.006390556,-0.187699722,-0.197246111,2.817099167,2.817099167,4.676750278,4.676750278,-0.0045,2.591927778,2.591927778,2.614785278,-4.3366275
5/31/2015 9:00,3.316276389,4.764373611,-2.527041111,-2.148035,0.694104722,-2.321190556,0.826973889,-1.448097222,-0.057738889,-0.006939167,-1.026381389,-0.073133611,2.454059722,2.454059722,3.148164444,3.148164444,-0.004048333,1.616209167,1.616209167,0.621123333,-1.448097222
5/31/2015 8:00,2.003597778,2.343635833,-1.303101944,-1.912568611,0.230201667,-1.820215,-0.0885375,-0.340038056,-0.057669722,-0.007398056,-0.014694167,-0.007759167,1.501475833,1.501475833,1.7316775,1.7316775,-0.003508056,0.611958333,0.611958333,0.428575556,-0.340038055
5/31/2015 7:00,1.982164167,0.552909167,-1.378899167,-1.741486389,0.125904444,-0.840811944,-0.445583889,1.429255,-0.0575925,-0.007973056,-0.163963889,-0.007764167,0.269323611,0.269323611,0.395228056,0.395228056,-0.003384167,0.157681111,0.157681111,-0.983671111,1.429255
5/31/2015 6:00,2.684388611,0.057533333,-2.098601389,-1.703918889,0.011580833,-0.600540833,-0.560710556,2.619481667,-0.057476667,-0.008169444,-0.896326389,-0.007779444,0.028249444,0.029205833,0.039830278,0.044275833,-0.003344167,0.017703056,0.020631111,-2.058771111,2.626855278
5/31/2015 5:00,2.677391389,-0.018916389,-2.028655556,-1.705259722,-0.008875833,-0.625166389,-0.636951111,2.677391389,-0.05755,-0.008173333,-0.876381667,-0.007768056,-0.002908889,0,-0.011784722,0,-0.003342222,-0.007131667,0,-2.040440278,2.696307778
5/31/2015 4:00,2.016381667,-0.018940556,-1.378849444,-1.734832778,-0.008851389,-0.614052778,-0.6257925,2.016381667,-0.057809444,-0.008253611,-0.185354722,-0.00781,-0.002888333,0,-0.011739722,0,-0.003380556,-0.007200833,0,-1.390589167,2.035322223
5/31/2015 3:00,2.117083889,-0.01897,-1.411605833,-1.834933333,-0.00886,-0.681985278,-0.693731667,2.117083889,-0.058138056,-0.008080556,-0.185740556,-0.007834444,-0.002886389,0,-0.011746389,0,-0.003386944,-0.007223611,0,-1.423352222,2.136053889
5/31/2015 2:00,2.076440833,-0.018925833,-1.39465,-1.7944075,-0.008833333,-0.658358056,-0.670074444,2.076440833,-0.058123611,-0.008099722,-0.185705278,-0.007812778,-0.002883056,0,-0.011716389,0,-0.003366111,-0.007209444,0,-1.406366389,2.095366666
5/31/2015 1:00,2.374713611,-0.019039722,-1.534596667,-2.0764025,-0.008964722,-0.816403611,-0.828260278,2.374713611,-0.058083611,-0.008031667,-0.185133611,-0.024600556,-0.002891944,0,-0.011856667,0,-0.003421944,-0.007183056,0,-1.546453333,2.393753333
5/31/2015 0:00,2.525660278,-0.019209722,-1.844552778,-2.232510833,-0.009121389,-0.657019167,-0.669063333,2.525660278,-0.058056667,-0.007878333,-0.184321389,-0.020191944,-0.002922778,0,-0.012044167,0,-0.003491389,-0.007165556,0,-1.856596944,2.54487
5/30/2015 23:00,2.504714167,-0.019296389,-1.824111667,-2.193647778,-0.009227222,-0.656325833,-0.668464167,2.504714167,-0.057849444,-0.007788056,-0.184003333,-0.038734444,-0.002911111,0,-0.012138333,0,-0.003394722,-0.007158056,0,-1.83625,2.524010556
5/30/2015 22:00,2.846665278,-0.019420556,-2.066249444,-2.557256111,-0.009363333,-0.755890278,-0.768153056,2.846665278,-0.057718333,-0.007742778,-0.183343056,-0.017799444,-0.002899444,0,-0.012262778,0,-0.003385,-0.007157778,0,-2.078512222,2.866085834
5/30/2015 21:00,3.583036944,0.0441675,-2.89532,-2.611494167,0.014626944,-0.692459167,-0.663881111,3.530623056,-0.057598889,-0.007796944,-0.869748889,-0.024814722,0.013951111,0.015108889,0.028578056,0.0337825,-0.003336944,0.015589444,0.018631389,-2.866741944,3.538869444
5/30/2015 20:00,3.622146111,0.538328333,-2.860900556,-3.230374167,0.205899444,-0.91546,-0.569188611,3.083817778,-0.0577125,-0.007697222,-0.306250556,-0.0167125,0.140371944,0.140371944,0.346271389,0.346271389,-0.003399167,0.192056944,0.192056944,-2.514629167,3.083817778
5/30/2015 19:00,3.744538889,1.429164167,-3.076735,-3.532616667,0.585646111,-1.059399167,-0.149019444,2.315374722,-0.057783333,-0.007451389,-0.013951111,-0.129235833,0.324733611,0.324733611,0.910379722,0.910379722,-0.003500556,0.518784444,0.518784444,-2.166355278,2.315374722
5/30/2015 18:00,3.320486389,3.265386667,-2.621053889,-2.905050278,1.438388056,-1.573034167,0.49646,0.055099722,-0.057946111,-0.007106389,-0.015011111,-0.331647222,0.631106111,0.631106111,2.069494167,2.069494167,-0.003725278,1.1958925,1.1958925,-0.551559722,0.055099722
5/30/2015 17:00,3.924053611,3.092871111,-2.669040278,-3.173060833,1.184163333,-2.099015,-0.130578611,0.8311825,-0.119761944,-0.536191389,-0.01489,-0.076703056,0.784273056,0.784273056,1.968436389,1.968436389,-0.003446389,1.124434722,1.124434722,-0.700603889,0.8311825
5/30/2015 16:00,4.230651944,3.271885278,-3.466301667,-3.010128611,1.208736389,-1.655768333,0.425885556,0.958762222,-0.057761667,-0.007096667,-1.070771667,-0.054288611,0.8729175,0.8729175,2.081653889,2.081653889,-0.030600278,1.190231389,1.190235833,-1.384647778,0.958766666
5/30/2015 15:00,4.108548611,1.3278875,-2.760106389,-3.234753333,0.481535278,-1.702046944,-0.861300833,2.780661111,-0.200872778,-0.591215556,-0.013826944,-0.064220278,0.359210833,0.359210833,0.840746111,0.840746111,-0.003659722,0.487141389,0.487141389,-1.919360278,2.780661111
5/30/2015 14:00,4.120586111,1.2006325,-2.660246667,-3.170080833,0.446476944,-1.793846944,-1.026776944,2.919953611,-0.196627222,-0.6109775,-0.013903889,-0.082815,0.320593056,0.320593056,0.76707,0.76707,-0.046181667,0.4335625,0.4335625,-1.893176667,2.919953611
5/30/2015 13:00,3.055116944,1.161444167,-2.4000125,-2.853602778,0.427174167,-0.972180833,-0.232920556,1.893672778,-0.130701111,-0.007836944,-0.013888889,-0.045145278,0.312086111,0.312086111,0.739260278,0.739260278,-0.003941944,0.422183889,0.422183889,-1.660752222,1.893672777
5/30/2015 12:00,5.550843056,1.068444722,-3.702694167,-2.810021667,0.398010278,-2.136906944,-1.458305556,4.482398333,-0.312295278,-1.0270375,-1.333157222,-0.065344722,0.280591111,0.280591111,0.678601389,0.678601389,-0.002986667,0.389843333,0.389843333,-3.024092778,4.482398334
5/30/2015 11:00,4.332573056,1.192836389,-2.457900278,-2.734862778,0.444384444,-2.203203056,-1.442519722,3.139736667,-0.319099722,-1.003276667,-0.165448611,-0.1068275,0.316298889,0.316298889,0.760683333,0.760683333,-0.003057778,0.432153056,0.432153056,-1.697216944,3.139736667
5/30/2015 10:00,5.799415833,0.964283889,-2.063176111,-2.540819722,0.352881111,-4.003915278,-3.387935556,4.835131944,-0.762623611,-2.304233889,-0.182048611,-0.007711111,0.263098611,0.263098611,0.615979722,0.615979722,-0.001978889,0.348304167,0.348304167,-1.447196389,4.835131944
5/30/2015 9:00,7.44254,0.255089444,-2.228678611,-2.942903889,0.089681667,-5.283080278,-5.120926111,7.187450556,-0.813946111,-3.628751389,-0.030214722,-0.025500833,0.0724725,0.0724725,0.162154167,0.162154167,-0.001223056,0.092935278,0.092935278,-2.066524444,7.187450556
5/30/2015 8:00,2.330235833,0.276973056,-1.625831111,-2.18824,0.098338611,-0.778816667,-0.603124167,2.053262778,-0.058380556,-0.007770278,-0.013228333,-0.059131389,0.077353889,0.077353889,0.1756925,0.1756925,-0.003485278,0.101280556,0.101280556,-1.450138611,2.053262777
5/30/2015 7:00,2.332712778,0.165577222,-1.679860556,-2.091476389,0.0592225,-0.696621111,-0.591948056,2.167135556,-0.058822222,-0.007870833,-0.163399167,-0.007750556,0.045450556,0.045450556,0.104673056,0.104673056,-0.003393611,0.060904167,0.060904167,-1.5751875,2.167135556
5/30/2015 6:00,2.410102222,0.000674167,-1.690045556,-2.123409722,-0.0020175,-0.708162778,-0.707898889,2.397680556,-0.059301944,-0.008002778,-0.184157778,-0.020196667,0.002281389,0.004010833,0.000263889,0.007649444,-0.003285833,0.000410278,0.004772222,-1.689781667,2.409428055
5/30/2015 5:00,2.173798333,-0.019266944,-1.385369167,-1.892389444,-0.0091575,-0.764255833,-0.7763425,2.173798333,-0.058971667,-0.008026111,-0.184116667,-0.007769167,-0.002929167,0,-0.012086667,0,-0.003258333,-0.007180278,0,-1.397455833,2.193065277
5/30/2015 4:00,2.176473611,-0.0193025,-1.390274167,-1.895214722,-0.009188889,-0.761962778,-0.774081111,2.176473611,-0.059041111,-0.008006111,-0.183876667,-0.00777,-0.002929444,0,-0.012118333,0,-0.0032625,-0.007184167,0,-1.4023925,2.195776111
5/30/2015 3:00,2.9868325,-0.019163333,-2.16605,-2.702480556,-0.009062222,-0.796848611,-0.808815556,2.9868325,-0.059326111,-0.008085,-0.184437778,-0.010053611,-0.002904722,0,-0.011966944,0,-0.003286111,-0.007196389,0,-2.178016944,3.005995833
5/30/2015 2:00,2.486324444,-0.019309444,-1.6619575,-2.197046111,-0.009155,-0.800193056,-0.81228,2.486324444,-0.059203056,-0.008064167,-0.184421944,-0.015041389,-0.002931944,0,-0.012086944,0,-0.003238333,-0.0072225,0,-1.674044444,2.505633888
5/30/2015 1:00,2.559516111,-0.019498611,-1.741929722,-2.250718333,-0.009337778,-0.793029722,-0.805308056,2.559516111,-0.058307222,-0.008206111,-0.183751111,-0.035772778,-0.002940556,0,-0.012278333,0,-0.003261944,-0.007220278,0,-1.754208056,2.579014722
5/30/2015 0:00,3.282853889,-0.019594722,-2.004571667,-2.506188889,-0.009442778,-1.253501667,-1.265891944,3.282853889,-0.205946111,-0.356938056,-0.183341111,-0.007786944,-0.0029475,0,-0.012390278,0,-0.003058056,-0.007204444,0,-2.016961944,3.302448611
5/29/2015 23:00,4.499636944,-0.019685278,-1.889558056,-2.290027222,-0.009593333,-2.585028333,-2.597553611,4.499636944,-0.470963333,-1.526368333,-0.182447222,-0.007768889,-0.002931944,0,-0.012525278,0,-0.002376667,-0.00716,0,-1.902083333,4.519322222
5/29/2015 22:00,5.795753611,-0.019992778,-2.369393056,-2.834934444,-0.009923056,-3.400616667,-3.413488611,5.795753611,-0.625516944,-1.934442222,-0.180885278,-0.037811944,-0.002948889,0,-0.012871944,0,-0.16217,-0.007120833,0,-2.382265,5.815746389
5/29/2015 21:00,11.13292861,-0.014569167,-2.790559722,-3.240089722,-0.008268889,-8.321346944,-8.331158889,11.13153056,-0.824431667,-3.015808889,-0.029900833,-0.037033611,-0.001543056,0.000696389,-0.009811944,0.000763333,-3.969696667,-0.004757222,0.000634722,-2.800371667,11.14749778
5/29/2015 20:00,6.570174167,0.5167425,-3.548378889,-2.987188333,0.2364,-3.200259444,-2.852656111,6.053431667,-0.548455556,-1.788278611,-1.114971667,-0.007728333,0.111203333,0.111203333,0.347603333,0.347603333,-0.123551667,0.169139167,0.169139167,-3.200775556,6.053431667
5/29/2015 19:00,5.435080278,1.491367778,-2.647421944,-3.164758611,0.684476944,-3.224762222,-2.260526389,3.9437125,-0.565976389,-1.6682275,-0.013855278,-0.019631111,0.279758889,0.279758889,0.964235833,0.964235833,-0.002631389,0.527131944,0.527131944,-1.683186111,3.9437125
5/29/2015 18:00,5.804739444,1.455316389,-2.550884167,-3.156634167,0.546200833,-3.656995556,-2.727767222,4.349423056,-0.569395833,-2.036381944,-0.013810278,-0.026060278,0.3830275,0.3830275,0.929228333,0.929228333,-0.002456944,0.526088056,0.526088056,-1.621655833,4.349423055
5/29/2015 17:00,5.252772778,2.944281111,-2.598201944,-3.177040833,1.210866667,-3.3989375,-1.554613611,2.308491667,-0.521802222,-1.499107222,-0.0146375,-0.037114722,0.633457222,0.633457222,1.844323889,1.844323889,-0.003070278,1.099957222,1.099957222,-0.753878056,2.308491667
5/29/2015 16:00,4.010364444,1.580971944,-1.580845833,-2.116415833,0.584021111,-2.849153333,-1.84885,2.4293925,-0.4725925,-1.396940556,-0.0139175,-0.0077025,0.416282222,0.416282222,1.000303333,1.000303333,-0.002795556,0.580668611,0.580668611,-0.5805425,2.4293925
5/29/2015 15:00,4.419121389,5.422301111,-1.790130278,-2.4362125,2.162676111,-4.027618889,-0.617154444,-1.003179722,-0.431767222,-1.524099444,-0.016011944,-0.0077425,1.247788333,1.247788333,3.410464444,3.410464444,-0.003287778,2.011836667,2.011836667,1.620334167,-1.003179722
5/29/2015 14:00,4.111266111,7.147241944,-1.657820556,-2.239370278,2.812331111,-4.332304167,0.180746111,-3.035975833,-0.471456389,-1.372098333,-0.017037778,-0.007765278,1.700719167,1.700720833,4.513050278,4.513050278,-0.003538056,2.634191667,2.634191667,2.855229722,-3.035975833
5/29/2015 13:00,3.8069,2.853218611,-1.725922778,-2.280552778,1.002841667,-2.824143611,-1.025951111,0.953681389,-0.381109444,-1.119814722,-0.014575556,-0.007726667,0.795350833,0.795350833,1.7981925,1.7981925,-0.003120833,1.055026111,1.055026111,0.072269722,0.953681389
5/29/2015 12:00,4.241381389,7.316923889,-1.770148056,-2.251286111,2.625806111,-4.447464444,0.199113056,-3.0755425,-0.388872778,-1.4772175,-0.112760556,-0.007735278,2.020771389,2.020771389,4.6465775,4.6465775,-0.003509167,2.670346389,2.670346389,2.876429444,-3.0755425
5/29/2015 11:00,3.636491111,5.300126111,-1.933985833,-2.358286667,1.845308333,-3.182195278,0.207712778,-1.663635,-0.298385278,-0.767389444,-0.167593056,-0.04124,1.544599722,1.544599722,3.389908056,3.389908056,-0.003596667,1.910218056,1.910218056,1.455922222,-1.663635
5/29/2015 10:00,3.599001389,2.698079167,-1.9332575,-2.246333611,0.974115556,-2.418713056,-0.693188889,0.900922222,-0.290975,-0.785340278,-0.1831225,-0.089940833,0.751408611,0.751408611,1.725524167,1.725524167,-0.003289167,0.972555,0.972555,-0.207733333,0.900922222
5/29/2015 9:00,3.772356389,2.428144167,-2.838124722,-2.242118333,0.80387,-1.626391944,-0.066239722,1.344212222,-0.128251389,-0.296283889,-1.094556944,-0.0077075,0.756282222,0.756282222,1.560152222,1.560152222,-0.003438333,0.867991944,0.867991944,-1.2779725,1.344212222
5/29/2015 8:00,4.283097222,0.413762778,-1.7019975,-2.369373056,0.141076667,-2.696680833,-2.432008889,3.869334444,-0.364602222,-1.11664,-0.013151111,-0.007712778,0.123595278,0.123595278,0.264671944,0.264671944,-0.411618056,0.149090833,0.149090833,-1.437325556,3.869334444
5/29/2015 7:00,6.202093889,0.030121389,-1.993394444,-2.816005,0.008663611,-4.213353611,-4.194814167,6.169669167,-0.604319444,-2.340458333,-0.160875278,-0.063935278,0.009875833,0.010073889,0.018539444,0.020048056,-0.214197222,0.011581944,0.012376667,-1.974855,6.1719725
5/29/2015 6:00,2.913171667,-0.015053056,-1.761941111,-2.170398889,-0.007934167,-1.130477222,-1.140123056,2.91171,-0.057890278,-0.007505833,-0.182852222,-0.183214444,-0.001711667,0.0006875,-0.009645833,0.000870556,-0.294795278,-0.005407222,0.000591111,-1.771586944,2.928224723
5/29/2015 5:00,2.2913325,-0.019386111,-1.350621111,-1.703166944,-0.009386667,-0.916209722,-0.928460556,2.2913325,-0.057733889,-0.007994167,-0.183266111,-0.007744444,-0.002864167,0,-0.012250833,0,-0.312040833,-0.007135278,0,-1.362871944,2.310718611
5/29/2015 4:00,2.338854722,-0.019435833,-1.349457222,-1.746248333,-0.009385833,-0.964859167,-0.977128333,2.338854722,-0.057888333,-0.008045278,-0.183811389,-0.007755,-0.002883333,0,-0.012269167,0,-0.315670556,-0.007166667,0,-1.361726389,2.358290555
5/29/2015 3:00,6.165808611,-0.019461944,-1.3429825,-1.676855278,-0.009472222,-4.798084444,-4.810455278,6.165808611,-0.057414444,-0.009383333,-0.182957778,-0.007760278,-0.002898611,0,-0.012370833,0,-4.211975556,-0.007091111,0,-1.355353333,6.185270555
5/29/2015 2:00,7.809617222,-0.019444167,-1.539170556,-1.894310833,-0.009474444,-6.245706111,-6.258076389,7.809617222,-0.057599722,-0.009948889,-0.183423056,-0.007778333,-0.002895833,0,-0.012370278,0,-5.637112222,-0.007073889,0,-1.551540833,7.829061389
5/29/2015 1:00,6.495205833,-0.019617778,-1.357183333,-1.721206944,-0.009590278,-5.1129975,-5.12551,6.495205833,-0.057239444,-0.009486111,-0.182931389,-0.007756667,-0.002922222,0,-0.0125125,0,-4.4969675,-0.007105278,0,-1.369695833,6.514823611
5/29/2015 0:00,3.725132222,-0.019772778,-1.640764722,-2.194898056,-0.009652222,-2.059238056,-2.071802778,3.725132222,-0.3599,-0.929089722,-0.183321389,-0.035225556,-0.0029125,0,-0.012564722,0,-0.002924722,-0.007208056,0,-1.653329444,3.744905
5/28/2015 23:00,6.139517222,-0.020055556,-2.053859722,-2.389893056,-0.010074444,-4.059699167,-4.072678333,6.139517222,-0.819758889,-2.713775278,-0.180247222,-0.014105,-0.002904722,0,-0.012979167,0,-0.001682222,-0.007076389,0,-2.066838889,6.159572778
5/28/2015 22:00,6.331017778,-0.020225278,-2.157921389,-2.7967475,-0.010246389,-4.146771389,-4.159933889,6.331017778,-0.821497222,-2.472133611,-0.179702778,-0.038491111,-0.002916111,0,-0.0131625,0,-0.002220278,-0.007062778,0,-2.171083889,6.351243056
5/28/2015 21:00,6.752411944,0.006590278,-2.23965,-2.789671944,0.000831389,-4.502093889,-4.497982778,6.733521667,-0.813387222,-3.074633611,-0.029948889,-0.031001389,0.003279722,0.005026389,0.004111111,0.012150556,-0.001468889,0.002479167,0.006739722,-2.235538889,6.745821666
5/28/2015 20:00,7.0742525,0.410127778,-3.399905278,-2.8146525,0.231666111,-3.872148889,-3.568184167,6.664124722,-0.730923611,-2.415778056,-1.103283056,-0.007685,0.072298611,0.072298611,0.303964722,0.303964722,-0.001930278,0.106163056,0.106163056,-3.095940556,6.664124722
5/28/2015 19:00,6.820676667,1.545556111,-2.511285833,-3.096900278,0.860204444,-4.7810175,-3.772426111,5.275120556,-0.739156111,-2.9427725,-0.013792778,-0.026123333,0.148386944,0.148386944,1.008591389,1.008591389,-0.001931667,0.536964722,0.536964722,-1.502694444,5.275120556
5/28/2015 18:00,5.160475833,3.690380278,-2.369094167,-2.92677,2.006538611,-3.710691944,-1.405846667,1.470095556,-0.565522778,-1.620411111,-0.014946111,-0.029778333,0.298306667,0.298306667,2.304845278,2.304845278,-0.0030475,1.385535,1.385535,-0.064248889,1.470095555
5/28/2015 17:00,5.164323056,5.554398333,-2.239901111,-2.825950833,2.653705833,-4.129416389,-0.74972,-0.390075278,-0.543133056,-1.744667778,-0.015823889,-0.031516111,0.725990556,0.725990556,3.379696389,3.379696389,-0.003231389,2.174701944,2.174701944,1.139795278,-0.390075277
5/28/2015 16:00,4.253313056,6.643223611,-1.658040278,-2.216761389,2.940440556,-4.121771667,-0.036908056,-2.389915278,-0.482018333,-1.507711389,-0.016568333,-0.026725278,1.144423056,1.144423056,4.084863611,4.084863611,-0.003523611,2.55836,2.558364722,2.426823333,-2.389910555
5/28/2015 15:00,6.2775925,8.849324444,-1.984266667,-2.800096944,3.673386389,-6.405320833,-0.924661111,-2.571731944,-0.721366389,-2.727483056,-0.017729167,-0.007753333,1.807273333,1.807273333,5.480659722,5.480659722,-0.003163611,3.368664722,3.368664722,3.496393056,-2.571731944
5/28/2015 14:00,8.133234722,9.275791389,-2.941459167,-4.587500556,3.648090833,-7.5580375,-1.737010833,-1.142556667,-0.811168333,-2.609651667,-0.017888056,-0.103610278,2.172935833,2.172935833,5.821026667,5.821026667,-0.003415833,3.454764722,3.454764722,2.8795675,-1.142556667
5/28/2015 13:00,6.638729444,8.365736111,-2.809220278,-3.557928056,3.135626944,-6.028290556,-0.746029722,-1.727010833,-0.674833889,-2.327226667,-0.017503333,-0.057850278,2.146633889,2.146633889,5.282260833,5.282260833,-0.003383056,3.083475278,3.083479444,2.473040556,-1.727006667
5/28/2015 12:00,5.320082778,8.538966944,-1.773914444,-2.301390556,3.033814444,-5.838359167,-0.422780278,-3.218884167,-0.659763889,-2.233679167,-0.114187222,-0.007768611,2.381764444,2.381764444,5.415578889,5.415578889,-0.003293333,3.123388056,3.123388056,3.641664444,-3.218884166
5/28/2015 11:00,5.102988889,7.722054167,-2.015639722,-2.408186667,2.524225833,-5.245662222,-0.305478611,-2.619065278,-0.529725278,-1.9834075,-0.170601944,-0.007757778,2.415957778,2.415957778,4.940183611,4.940183611,-0.003309722,2.781870556,2.781870556,2.924543889,-2.619065278
5/28/2015 10:00,4.5471625,6.094962778,-1.898986667,-2.391265278,1.680628611,-4.398778611,-0.475995833,-1.547800278,-0.446613889,-1.390669167,-0.186723056,-0.128441667,2.242154167,2.242154167,3.922782778,3.922782778,-0.003449444,2.17218,2.17218,2.023796111,-1.547800278
5/28/2015 9:00,3.6308,4.132168333,-1.721426389,-2.321911389,0.735377778,-3.222749722,-0.4999775,-0.501368333,-0.324250833,-0.940509167,-0.033075278,-0.007727222,1.987394444,1.987394444,2.722772222,2.722772222,-0.003326111,1.409396111,1.409396111,1.001345833,-0.501368333
5/28/2015 8:00,5.0817775,2.0834125,-2.804269167,-2.2803225,0.2707525,-3.204063056,-1.699079444,2.998365,-0.351621389,-1.015041667,-1.212548889,-0.007721667,1.234231111,1.234231111,1.504983611,1.504983611,-0.214521389,0.578428889,0.578428889,-1.299285556,2.998365
5/28/2015 7:00,5.546686667,0.592954722,-1.939165556,-2.7058875,0.145449167,-3.837996944,-3.426281667,4.953731944,-0.508665278,-1.854050556,-0.162123611,-0.024371111,0.266266111,0.266266111,0.411715278,0.411715278,-0.291588611,0.181239444,0.181239444,-1.527450278,4.953731945
5/28/2015 6:00,2.552952778,0.049295,-1.559965278,-1.96203,0.010451389,-1.002053056,-0.968933611,2.495779444,-0.057746111,-0.007546667,-0.183066944,-0.118554167,0.022668056,0.023689167,0.033119444,0.038025,-0.216130556,0.016175556,0.019148333,-1.526845833,2.503657778
5/28/2015 5:00,2.446853889,-0.019286111,-1.441931389,-1.799255833,-0.00936,-0.980538611,-0.992730556,2.446853889,-0.057591389,-0.008011389,-0.183000278,-0.007734722,-0.002831944,0,-0.012191944,0,-0.371974167,-0.007094167,0,-1.454123333,2.46614
5/28/2015 4:00,2.025183889,-0.019259444,-1.360091389,-1.745656667,-0.009269444,-0.640846389,-0.652969444,2.025183889,-0.057666111,-0.007936944,-0.183541944,-0.007749722,-0.002853611,0,-0.012123056,0,-0.003373056,-0.007136389,0,-1.372214444,2.044443333
5/28/2015 3:00,2.004871111,-0.019241111,-1.367800278,-1.723626111,-0.009183889,-0.612969167,-0.62502,2.004871111,-0.058004167,-0.008028333,-0.184803611,-0.007778611,-0.002866944,0,-0.012050833,0,-0.003389167,-0.007190278,0,-1.379851111,2.024112222
