"Date & Time","Usage [kW]","Generation [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","ct11 [kW]","water [kW]","spa [kW]","oven [kW]","car [kW]","Solaredge [kW]","dryer [kW]"
2015-03-28 12:00:00,1.092689167,3.090063333,1.092689167,3.090063333,3.090063333,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 11:00:00,1.481117500,1.615019167,1.481117500,1.615019167,1.615019167,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 10:00:00,1.069448333,0.210086111,1.069448333,0.210086111,0.212016944,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 09:00:00,0.984202222,-0.017733889,0.984202222,-0.017733889,0.000000833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 08:00:00,1.084362778,-0.017235000,1.084362778,-0.017235000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 07:00:00,1.416346389,-0.017265000,1.416346389,-0.017265000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 06:00:00,1.002901111,-0.017284722,1.002901111,-0.017284722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 05:00:00,1.707631667,-0.017236111,1.707631667,-0.017236111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 04:00:00,2.330220556,-0.017150833,2.330220556,-0.017150833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 03:00:00,2.207093889,-0.017086944,2.207093889,-0.017086944,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 02:00:00,1.247196944,-0.016907500,1.247196944,-0.016907500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 01:00:00,1.624825556,-0.016755833,1.624825556,-0.016755833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-28 00:00:00,1.285549722,-0.016755556,1.285549722,-0.016755556,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 23:00:00,2.440915833,-0.016715278,2.440915833,-0.016715278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 22:00:00,3.603411944,-0.004967222,3.603411944,-0.004967222,0.007828333,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 21:00:00,2.965803056,0.159323889,2.965803056,0.159323889,0.159323889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 20:00:00,2.590016944,0.702574444,2.590016944,0.702574444,0.702574444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 19:00:00,3.657504722,3.895710000,3.657504722,3.895710000,3.895710000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 18:00:00,2.737911667,5.684168056,2.737911667,5.684168056,5.684168056,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 17:00:00,1.506869722,6.521498611,1.506869722,6.521498611,6.521498611,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 16:00:00,1.995070833,6.869546111,1.995070833,6.869546111,6.869546111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 15:00:00,0.940099444,6.809731667,0.940099444,6.809731667,6.809731667,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 14:00:00,1.707663611,6.308198611,1.707663611,6.308198611,6.308198611,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 13:00:00,3.748551389,5.266620556,3.748551389,5.266620556,5.266620556,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 12:00:00,2.657386667,3.702036111,2.657386667,3.702036111,3.702036111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 11:00:00,1.232219167,1.586071944,1.232219167,1.586071944,1.586071944,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 10:00:00,1.330710278,0.160614444,1.330710278,0.160614444,0.164442222,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 09:00:00,0.906433611,-0.017033889,0.906433611,-0.017033889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 08:00:00,1.399478611,-0.017112500,1.399478611,-0.017112500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 07:00:00,2.473614444,-0.017185278,2.473614444,-0.017185278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 06:00:00,2.300540833,-0.017175000,2.300540833,-0.017175000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 05:00:00,2.598247500,-0.017134722,2.598247500,-0.017134722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 04:00:00,2.572082500,-0.017121944,2.572082500,-0.017121944,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 03:00:00,1.968285833,-0.017051667,1.968285833,-0.017051667,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 02:00:00,2.738444444,-0.016787500,2.738444444,-0.016787500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 01:00:00,3.313905278,-0.016666944,3.313905278,-0.016666944,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-27 00:00:00,2.109705833,-0.016724722,2.109705833,-0.016724722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 23:00:00,1.841506389,-0.016669722,1.841506389,-0.016669722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 22:00:00,4.116434167,-0.004774167,4.116434167,-0.004774167,0.007925278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 21:00:00,4.773385278,0.170449722,4.773385278,0.170449722,0.170449722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 20:00:00,1.747189722,0.700839722,1.747189722,0.700839722,0.700839722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 19:00:00,0.774920278,3.666396111,0.774920278,3.666396111,3.666396111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 18:00:00,2.030256389,5.385996111,2.030256389,5.385996111,5.385996111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 17:00:00,1.417310556,6.241074722,1.417310556,6.241074722,6.241074722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 16:00:00,0.962157500,6.659036944,0.962157500,6.659036944,6.659036944,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 15:00:00,1.084828333,6.624536111,1.084828333,6.624536111,6.624536111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 14:00:00,1.547378056,6.147855278,1.547378056,6.147855278,6.147855278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 13:00:00,1.900212500,5.190976667,1.900212500,5.190976667,5.190976667,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 12:00:00,4.155821111,3.694282500,4.155821111,3.694282500,3.694282500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 11:00:00,1.339545833,1.508575000,1.339545833,1.508575000,1.508575000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 10:00:00,1.609230278,0.114987778,1.609230278,0.114987778,0.119633333,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 09:00:00,0.893047778,-0.017078889,0.893047778,-0.017078889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 08:00:00,0.895607222,-0.017171111,0.895607222,-0.017171111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 07:00:00,0.872941667,-0.017292500,0.872941667,-0.017292500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 06:00:00,1.232514167,-0.017279444,1.232514167,-0.017279444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 05:00:00,1.753150000,-0.017252778,1.753150000,-0.017252778,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 04:00:00,1.939321389,-0.017179167,1.939321389,-0.017179167,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 03:00:00,2.331005278,-0.017036389,2.331005278,-0.017036389,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 02:00:00,1.792382222,-0.016879167,1.792382222,-0.016879167,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 01:00:00,3.571576944,-0.016666944,3.571576944,-0.016666944,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-26 00:00:00,4.076505556,-0.016652222,4.076505556,-0.016652222,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 23:00:00,3.144800556,-0.016661389,3.144800556,-0.016661389,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 22:00:00,4.956712500,-0.006337500,4.956712500,-0.006337500,0.006811667,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 21:00:00,1.299954444,0.164464444,1.299954444,0.164464444,0.164464444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 20:00:00,0.758935000,0.688269444,0.758935000,0.688269444,0.688269444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 19:00:00,0.812025278,3.742006389,0.812025278,3.742006389,3.742006389,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 18:00:00,1.275751667,5.530560278,1.275751667,5.530560278,5.530560278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 17:00:00,1.108476667,6.407150556,1.108476667,6.407150556,6.407150556,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 16:00:00,1.583568333,6.771496667,1.583568333,6.771496667,6.771496667,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 15:00:00,1.720799722,6.717021944,1.720799722,6.717021944,6.717021944,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 14:00:00,1.134343333,6.185477222,1.134343333,6.185477222,6.185477222,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 13:00:00,1.764906389,5.171555833,1.764906389,5.171555833,5.171555833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 12:00:00,2.065913889,3.683281667,2.065913889,3.683281667,3.683281667,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 11:00:00,1.450653333,1.459137778,1.450653333,1.459137778,1.459137778,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 10:00:00,1.361470833,0.111265833,1.361470833,0.111265833,0.115560833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 09:00:00,0.923649444,-0.017013056,0.923649444,-0.017013056,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 08:00:00,0.892413611,-0.017193611,0.892413611,-0.017193611,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 07:00:00,1.259683056,-0.017273056,1.259683056,-0.017273056,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 06:00:00,0.953853056,-0.017283333,0.953853056,-0.017283333,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 05:00:00,1.807921111,-0.017249167,1.807921111,-0.017249167,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 04:00:00,2.259082500,-0.017213889,2.259082500,-0.017213889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 03:00:00,2.060947500,-0.017006944,2.060947500,-0.017006944,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 02:00:00,1.370831667,-0.016845278,1.370831667,-0.016845278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 01:00:00,1.017775556,-0.016846667,1.017775556,-0.016846667,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-25 00:00:00,1.571375278,-0.016764167,1.571375278,-0.016764167,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 23:00:00,1.240121389,-0.016825278,1.240121389,-0.016825278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 22:00:00,1.755091944,-0.004634722,1.755091944,-0.004634722,0.008372778,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 21:00:00,4.413995278,0.338680833,4.413995278,0.338680833,0.338680833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 20:00:00,4.655097778,1.107880833,4.655097778,1.107880833,1.107880833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 19:00:00,1.298807500,2.147597778,1.298807500,2.147597778,2.147597778,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 18:00:00,1.123955833,3.491852222,1.123955833,3.491852222,3.491852222,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 17:00:00,1.737772778,3.739924444,1.737772778,3.739924444,3.739924444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 16:00:00,1.892604722,3.957775278,1.892604722,3.957775278,3.957775278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 15:00:00,1.429654444,4.191683611,1.429654444,4.191683611,4.191683611,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 14:00:00,4.469299722,4.513149444,4.469299722,4.513149444,4.513149444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 13:00:00,1.502870833,3.279900000,1.502870833,3.279900000,3.279900000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 12:00:00,2.915072778,3.520850278,2.915072778,3.520850278,3.520850278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 11:00:00,1.243738889,1.314604722,1.243738889,1.314604722,1.314604722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 10:00:00,1.020587500,0.062305278,1.020587500,0.062305278,0.067490556,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 09:00:00,1.364257500,-0.016922222,1.364257500,-0.016922222,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 08:00:00,0.838010000,-0.017158611,0.838010000,-0.017158611,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 07:00:00,0.835080556,-0.017268056,0.835080556,-0.017268056,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 06:00:00,1.209190000,-0.017260278,1.209190000,-0.017260278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 05:00:00,1.233038889,-0.017232500,1.233038889,-0.017232500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 04:00:00,2.363550000,-0.017130833,2.363550000,-0.017130833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 03:00:00,2.290509167,-0.016997778,2.290509167,-0.016997778,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 02:00:00,1.341176389,-0.016904444,1.341176389,-0.016904444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 01:00:00,1.332113333,-0.016786111,1.332113333,-0.016786111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-24 00:00:00,1.984278611,-0.016735556,1.984278611,-0.016735556,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 23:00:00,1.550937500,-0.016849444,1.550937500,-0.016849444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 22:00:00,1.903286667,-0.008443056,1.903286667,-0.008443056,0.005683056,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 21:00:00,5.421999167,0.371221111,5.421999167,0.371221111,0.371221111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 20:00:00,0.884361111,1.051227500,0.884361111,1.051227500,1.051227500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 19:00:00,0.926008333,3.683558333,0.926008333,3.683558333,3.683558333,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 18:00:00,1.404678333,5.570177222,1.404678333,5.570177222,5.570177222,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 17:00:00,0.990135556,5.079176667,0.990135556,5.079176667,5.079176667,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 16:00:00,0.956257500,5.431900556,0.956257500,5.431900556,5.431900556,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 15:00:00,1.487700000,5.162620833,1.487700000,5.162620833,5.162620833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 14:00:00,1.035466389,4.343525278,1.035466389,4.343525278,4.343525278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 13:00:00,1.013628889,3.481443333,1.013628889,3.481443333,3.481443333,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 12:00:00,1.296098333,3.494650556,1.296098333,3.494650556,3.494650556,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 11:00:00,1.461445556,1.332810556,1.461445556,1.332810556,1.332810556,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 10:00:00,3.115188611,0.125980000,3.115188611,0.125980000,0.131107500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 09:00:00,2.157103333,-0.016921389,2.157103333,-0.016921389,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 08:00:00,3.955583889,-0.016897778,3.955583889,-0.016897778,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 07:00:00,0.892928889,-0.017184444,0.892928889,-0.017184444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 06:00:00,1.315945556,-0.017191111,1.315945556,-0.017191111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 05:00:00,1.956400556,-0.017158056,1.956400556,-0.017158056,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 04:00:00,2.787671667,-0.017098889,2.787671667,-0.017098889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 03:00:00,2.718728333,-0.016932500,2.718728333,-0.016932500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 02:00:00,2.500658611,-0.016862222,2.500658611,-0.016862222,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 01:00:00,3.013524722,-0.016740278,3.013524722,-0.016740278,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-23 00:00:00,5.711690833,-0.016668889,5.711690833,-0.016668889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 23:00:00,3.613659722,-0.016783889,3.613659722,-0.016783889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 22:00:00,1.496830556,-0.001061111,1.496830556,-0.001061111,0.011430556,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 21:00:00,1.088540556,0.382683889,1.088540556,0.382683889,0.382683889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 20:00:00,1.192475278,1.177394722,1.192475278,1.177394722,1.177394722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 19:00:00,1.110866389,3.419957500,1.110866389,3.419957500,3.419957500,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 18:00:00,1.301063889,5.668893889,1.301063889,5.668893889,5.668893889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 17:00:00,1.585266944,6.947394444,1.585266944,6.947394444,6.947394444,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 16:00:00,2.273899167,3.938833889,2.273899167,3.938833889,3.938833889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 15:00:00,3.845188889,3.655510833,3.845188889,3.655510833,3.655510833,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 14:00:00,3.228332778,1.670801111,3.228332778,1.670801111,1.670801111,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 13:00:00,1.902774444,2.424148611,1.902774444,2.424148611,2.424148611,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 12:00:00,1.956203889,2.608809722,1.956203889,2.608809722,2.608809722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 11:00:00,1.725491389,0.512957222,1.725491389,0.512957222,0.512957222,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 10:00:00,2.219706389,0.043512500,2.219706389,0.043512500,0.053988889,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-03-22 09:00:00,1.897068056,-0.017024722,1.897068056,-0.017024722,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
