Date & Time,use [kW],gen [kW],Solar [kW],Solar+ [kW],Grid L1 [kW],Grid L2 [kW],Air Conditioning [kW],Furnace [kW],Water Heater [kW],Grid [kW]
4/24/2015 8:00,0.897936389,-0.005723056,-0.005723056,0.000002222,-0.204354444,-0.693579722,-0.000584722,-0.007709444,-0.002371667,0.903659445
4/24/2015 7:00,1.734655278,-0.006280278,-0.006280278,0,-0.819848611,-0.914806667,-0.884285833,-0.277615,-0.001942222,1.740935556
4/24/2015 6:00,0.6814975,-0.004143611,-0.004143611,0,-0.20266,-0.4788375,-0.000312222,-0.007494722,-0.002273889,0.685641111
4/24/2015 5:00,0.630304722,-0.0039475,-0.0039475,0,-0.148410833,-0.481893889,-0.000296667,-0.007681667,-0.002350556,0.634252222
4/24/2015 4:00,0.657646944,-0.004101667,-0.004101667,0,-0.173644167,-0.484002778,-0.000255556,-0.0077425,-0.002372778,0.661748611
4/24/2015 3:00,0.669998056,-0.004115556,-0.004115556,0,-0.184981389,-0.485016667,-0.000254444,-0.007719444,-0.002372222,0.674113612
4/24/2015 2:00,0.620841944,-0.0039225,-0.0039225,0,-0.1355025,-0.485339444,-0.000269722,-0.007798611,-0.002398889,0.624764444
4/24/2015 1:00,0.693836111,-0.004095278,-0.004095278,0,-0.208653056,-0.485183056,-0.000223611,-0.007616111,-0.002335,0.697931389
4/24/2015 0:00,1.881896389,-0.006486389,-0.006486389,0,-0.906900278,-0.974996111,-0.993392222,-0.298811667,-0.001911944,1.888382778
4/23/2015 23:00,0.707699444,-0.004111389,-0.004111389,0,-0.1948775,-0.512821944,-0.000226389,-0.007628611,-0.002353333,0.711810833
4/23/2015 22:00,1.5982325,-0.005936111,-0.005936111,0,-0.707104722,-0.891127778,-0.678554444,-0.211043333,-0.002040833,1.604168611
4/23/2015 21:00,0.819074167,-0.010826111,-0.010826111,0.000043056,-0.285489444,-0.533541667,-0.000155278,-0.0074175,-0.002271944,0.829900278
4/23/2015 20:00,3.076470278,0.083631389,0.083631389,0.090253333,-1.640823611,-1.345393333,-1.797650556,-0.479872222,-0.001471389,2.992838889
4/23/2015 19:00,0.628650833,0.451822222,0.451822222,0.451822222,0.109199722,-0.286028333,-0.000176111,-0.0082925,-0.002809444,0.176828611
4/23/2015 18:00,0.7418375,1.063420556,1.063420556,1.063420556,0.330848889,-0.009265833,-0.0001775,-0.008498889,-0.003133889,-0.321583056
4/23/2015 17:00,3.764194444,1.975615278,1.975615278,1.975615278,-1.005385,-0.783194167,-2.456585833,-0.631421111,-0.002383889,1.788579166
4/23/2015 16:00,4.498906111,2.548103333,2.548103333,2.548103333,-1.153718333,-0.797084444,-3.096742778,-0.752863889,-0.00238,1.950802778
4/23/2015 15:00,0.795226667,3.368922222,3.368922222,3.368979444,1.460911389,1.112841389,0.000682222,-0.045603056,-0.004276944,-2.573695555
4/23/2015 14:00,0.784474722,2.557611389,2.557611389,2.557611389,1.053182778,0.719953889,0.000263889,-0.038670556,-0.003874722,-1.773136667
4/23/2015 13:00,0.728189167,1.5870025,1.5870025,1.5870025,0.634383889,0.224429444,-0.000207778,-0.023259444,-0.003416944,-0.858813333
4/23/2015 12:00,0.757733056,1.570233056,1.570233056,1.570233056,0.593973333,0.218526667,-0.000167222,-0.022443333,-0.003345556,-0.8125
4/23/2015 11:00,0.733198056,0.959319167,0.959319167,0.959319167,0.310115833,-0.083994722,-0.000280278,-0.008536944,-0.002982222,-0.226121111
4/23/2015 10:00,0.691443056,0.5706375,0.5706375,0.5706375,0.158097222,-0.278902778,-0.000409444,-0.008329722,-0.002752778,0.120805556
4/23/2015 9:00,0.767067778,0.178328056,0.178328056,0.178328611,-0.0872375,-0.501501667,-0.000520278,-0.007999444,-0.002483333,0.588739722
4/23/2015 8:00,0.738093611,-0.002037222,-0.002037222,0.001964444,-0.181157222,-0.554971944,-0.000554167,-0.007686389,-0.002319444,0.740130833
4/23/2015 7:00,1.814248611,-0.006220556,-0.006220556,0,-0.727649722,-1.086598889,-0.711917222,-0.239194444,-0.001992778,1.820469167
4/23/2015 6:00,0.828430833,-0.004711111,-0.004711111,0,-0.345319444,-0.483111389,-0.000357222,-0.007312778,-0.00216,0.833141944
4/23/2015 5:00,0.707661389,-0.004332222,-0.004332222,0,-0.222488333,-0.485173056,-0.000408056,-0.007665,-0.002283889,0.711993611
4/23/2015 4:00,0.7096425,-0.004325833,-0.004325833,0,-0.224194444,-0.485448056,-0.000393889,-0.007690833,-0.002291667,0.713968333
4/23/2015 3:00,0.623248611,-0.00403,-0.00403,0,-0.137897778,-0.485350833,-0.000426667,-0.007859444,-0.002354444,0.627278611
4/23/2015 2:00,0.630409444,-0.004022778,-0.004022778,0,-0.145221667,-0.485187778,-0.000415556,-0.007823333,-0.002350278,0.634432222
4/23/2015 1:00,0.664945556,-0.004092778,-0.004092778,0,-0.1794775,-0.485468056,-0.000368611,-0.007696111,-0.002308056,0.669038334
4/23/2015 0:00,0.673071667,-0.004062222,-0.004062222,0,-0.178853889,-0.494217778,-0.000353056,-0.007625278,-0.002300278,0.677133889
4/22/2015 23:00,0.712223889,-0.004118611,-0.004118611,0,-0.167259167,-0.544964722,-0.000335278,-0.033569167,-0.002338611,0.7163425
4/22/2015 22:00,2.331448056,-0.00746,-0.00746,0,-1.166409167,-1.165038889,-1.257524167,-0.349833611,-0.001698889,2.338908056
4/22/2015 21:00,0.958180556,-0.009443611,-0.009443611,0.000016111,-0.4543425,-0.503821944,-0.000211667,-0.007063056,-0.002095833,0.967624167
4/22/2015 20:00,3.506903333,0.076704444,0.076704444,0.084653333,-1.936525,-1.485725,-2.080707222,-0.582171111,-0.001261389,3.430198889
4/22/2015 19:00,0.785014722,0.528508056,0.528508056,0.528508056,0.018955278,-0.275461944,-0.069209444,-0.024732222,-0.002687778,0.256506666
4/22/2015 18:00,0.748722222,0.488569444,0.488569444,0.488569444,0.047475,-0.307627778,-0.000204722,-0.008155556,-0.002698611,0.260152778
4/22/2015 17:00,0.748921944,1.356026667,1.356026667,1.356026667,0.4928,0.114304722,-0.000189167,-0.008668889,-0.003242778,-0.607104723
4/22/2015 16:00,0.689726111,0.947125,0.947125,0.947125,0.3373375,-0.079938611,-0.000263333,-0.008527222,-0.003038611,-0.257398889
4/22/2015 15:00,0.909400278,0.809605556,0.809605556,0.809605556,0.06746,-0.167254722,-0.000097778,-0.00805,-0.002817778,0.099794722
4/22/2015 14:00,1.147549167,2.948410278,2.948410278,2.948410278,0.887219722,0.913641389,0.000786667,-0.018810556,-0.003786111,-1.800861111
4/22/2015 13:00,0.798612222,3.268766944,3.268766944,3.268766944,1.393592222,1.0765625,0.000538056,-0.01717,-0.004216111,-2.470154722
4/22/2015 12:00,1.440414444,2.200554722,2.200554722,2.200554722,0.581904722,0.178235556,-0.000158611,-0.011213611,-0.003477778,-0.760140278
4/22/2015 11:00,0.921176389,1.1154475,1.1154475,1.1154475,0.190059167,0.004211944,-0.000066667,-0.008166111,-0.002897778,-0.194271111
4/22/2015 10:00,0.765070833,0.517446667,0.517446667,0.517446667,0.041658056,-0.289282222,-0.000370278,-0.008036111,-0.002620833,0.247624166
4/22/2015 9:00,0.776049444,0.249024444,0.249024444,0.249024444,-0.057938611,-0.469086389,-0.000550278,-0.007986111,-0.002486389,0.527025
4/22/2015 8:00,0.7948275,0.085373611,0.085373611,0.088649444,-0.129296944,-0.576881111,-0.000663889,-0.007975278,-0.002406944,0.709453889
4/22/2015 7:00,1.484500278,-0.006074444,-0.006074444,0,-0.7090975,-0.775402778,-0.645503333,-0.223324444,-0.001973333,1.490574722
4/22/2015 6:00,0.610845833,-0.004178889,-0.004178889,0,-0.152105556,-0.458740278,-0.000486667,-0.007778611,-0.002267778,0.615024722
4/22/2015 5:00,0.599134167,-0.004166389,-0.004166389,0,-0.138258056,-0.460876111,-0.000464167,-0.007889722,-0.002305,0.603300556
4/22/2015 4:00,0.630265278,-0.004246944,-0.004246944,0,-0.17087,-0.459395278,-0.000428333,-0.007826944,-0.002296667,0.634512222
4/22/2015 3:00,0.640656944,-0.0042325,-0.0042325,0,-0.179565,-0.461091944,-0.000421389,-0.007768333,-0.002286944,0.644889444
4/22/2015 2:00,0.610553889,-0.004141944,-0.004141944,0,-0.1518175,-0.458736389,-0.000421389,-0.007799722,-0.002294444,0.614695833
4/22/2015 1:00,0.596076111,-0.004101111,-0.004101111,0,-0.1386525,-0.457423611,-0.000404167,-0.007810556,-0.002296111,0.600177222
4/22/2015 0:00,0.647916944,-0.004107778,-0.004107778,0,-0.184383611,-0.463533333,-0.00036,-0.007656944,-0.002261667,0.652024722
4/21/2015 23:00,0.771170278,-0.004280833,-0.004280833,0,-0.201436111,-0.569734167,-0.000435278,-0.007670833,-0.002315,0.775451111
4/21/2015 22:00,2.021,-0.006866111,-0.006866111,0,-1.003310833,-1.017689167,-1.098314167,-0.337082778,-0.001781944,2.027866111
4/21/2015 21:00,0.616419444,-0.01219,-0.01219,0.000040556,-0.134249167,-0.482129722,-0.000269444,-0.007653611,-0.0023075,0.628609444
4/21/2015 20:00,2.327783056,0.066977778,0.066977778,0.071140833,-1.163895833,-1.092746389,-1.318439722,-0.383683333,-0.001726667,2.260805278
4/21/2015 19:00,0.672029444,0.476485,0.476485,0.476485,0.0543225,-0.249866944,-0.0157175,-0.010014722,-0.002694444,0.195544444
4/21/2015 18:00,0.670725556,0.942490833,0.942490833,0.942490833,0.329224167,-0.057458889,-0.000216667,-0.010795,-0.002993056,-0.271765277
4/21/2015 17:00,0.702320833,1.828222778,1.828222778,1.828222778,0.772040833,0.353861111,-0.000110278,-0.012344167,-0.003545278,-1.125901945
4/21/2015 16:00,0.759184167,3.567497222,3.567497222,3.567497222,1.579931389,1.228381667,0.0006625,-0.024591111,-0.004401389,-2.808313055
4/21/2015 15:00,0.820113333,4.250897778,4.250897778,4.250897778,1.870666111,1.560118333,0.001257778,-0.026806389,-0.00473,-3.430784445
4/21/2015 14:00,0.738331667,4.244194167,4.244194167,4.244194167,1.940051944,1.565810556,0.0011425,-0.027083611,-0.004809167,-3.5058625
4/21/2015 13:00,0.741219722,4.068365833,4.068365833,4.068365833,1.826146667,1.500999444,0.001014167,-0.027005,-0.004764167,-3.327146111
4/21/2015 12:00,0.750248611,4.306629444,4.306629444,4.306629444,1.959434444,1.596946389,0.001312222,-0.025183056,-0.004907222,-3.556380833
4/21/2015 11:00,0.745865833,3.8086525,3.8086525,3.8086525,1.713946389,1.348840278,0.000861944,-0.012973333,-0.004626667,-3.062786667
4/21/2015 10:00,0.706351389,2.736786111,2.736786111,2.736786111,1.201058889,0.829375833,0.000204167,-0.009533611,-0.004011389,-2.030434722
4/21/2015 9:00,0.716912222,1.605888611,1.605888611,1.605888611,0.619610278,0.269366111,-0.000005833,-0.008938611,-0.0031825,-0.888976389
4/21/2015 8:00,0.839652778,0.379981667,0.379981667,0.381615278,0.031130278,-0.489167778,-0.000911389,-0.008089722,-0.0024975,0.459671111
4/21/2015 7:00,0.632766944,-0.004415833,-0.004415833,0,-0.169353889,-0.463413056,-0.000772778,-0.007763889,-0.002143056,0.637182777
4/21/2015 6:00,0.630973056,-0.004395,-0.004395,0,-0.168605278,-0.462367778,-0.000758889,-0.007791389,-0.002134167,0.635368056
4/21/2015 5:00,0.595805556,-0.004308056,-0.004308056,0,-0.130948333,-0.464857222,-0.000813889,-0.007936667,-0.002175278,0.600113612
4/21/2015 4:00,0.610371389,-0.004355833,-0.004355833,0,-0.145673611,-0.464697778,-0.000782778,-0.007920556,-0.002175278,0.614727222
4/21/2015 3:00,0.6346325,-0.0044225,-0.0044225,0,-0.171375556,-0.463256944,-0.000709722,-0.007822778,-0.002164444,0.639055
4/21/2015 2:00,0.636024167,-0.004414722,-0.004414722,0,-0.173088889,-0.462935278,-0.000665833,-0.007785833,-0.002171944,0.640438889
4/21/2015 1:00,0.702945278,-0.004349722,-0.004349722,0,-0.148965278,-0.55398,-0.000778889,-0.007813611,-0.002256667,0.707295
4/21/2015 0:00,0.694903333,-0.004234722,-0.004234722,0,-0.141896667,-0.553006667,-0.000711111,-0.007880833,-0.002253889,0.699138055
4/20/2015 23:00,0.83939,-0.004713333,-0.004713333,0,-0.302552222,-0.536837778,-0.000566667,-0.007366111,-0.002156389,0.844103333
4/20/2015 22:00,0.938094444,-0.005056944,-0.005056944,0,-0.395577222,-0.542517222,-0.000499167,-0.007216111,-0.002128333,0.943151388
4/20/2015 21:00,0.944510833,-0.011425278,-0.011425278,0.0000275,-0.328761111,-0.615722222,-0.000559722,-0.007321944,-0.002175556,0.955936111
4/20/2015 20:00,0.735296667,0.052610833,0.052610833,0.059875556,-0.169115833,-0.506305278,-0.000433611,-0.007666667,-0.002304722,0.682685834
4/20/2015 19:00,0.724310278,0.468788333,0.468788333,0.468788333,0.047180278,-0.302702222,-0.000276944,-0.007936667,-0.002614167,0.255521945
4/20/2015 18:00,0.721655,0.973916944,0.973916944,0.973916944,0.316029722,-0.063767778,-0.000238333,-0.008298333,-0.002943056,-0.252261944
4/20/2015 17:00,0.717371944,1.757424722,1.757424722,1.757424722,0.7186175,0.321435278,-0.000123889,-0.012221111,-0.003388611,-1.040052778
4/20/2015 16:00,0.671646389,3.145568611,3.145568611,3.145568611,1.415193056,1.058729167,0.000459444,-0.020533056,-0.004132778,-2.473922222
4/20/2015 15:00,0.712706111,4.071619444,4.071619444,4.071619444,1.843513333,1.5154,0.001083889,-0.02596,-0.004559444,-3.358913333
4/20/2015 14:00,0.735355278,4.771683056,4.771683056,4.771683056,2.173479722,1.862848056,0.001608056,-0.031966111,-0.004925278,-4.036327778
4/20/2015 13:00,0.800211389,4.769158056,4.769158056,4.769158056,2.127133333,1.841813333,0.001635556,-0.0371625,-0.004976667,-3.968946667
4/20/2015 12:00,0.716561111,4.232315833,4.232315833,4.232315833,1.947036111,1.568718611,0.001238889,-0.028689722,-0.004761389,-3.515754722
4/20/2015 11:00,0.704309444,3.712406667,3.712406667,3.712406667,1.683866389,1.324230833,0.000843611,-0.0274925,-0.004479444,-3.008097223
4/20/2015 10:00,0.682289444,2.507699167,2.507699167,2.507699167,1.071264444,0.754145278,0.000231111,-0.009314167,-0.003756389,-1.825409723
4/20/2015 9:00,0.748306944,1.666241944,1.666241944,1.666241944,0.578226944,0.339708056,0.000109444,-0.008706667,-0.003132222,-0.917935
4/20/2015 8:00,0.8079425,0.421511944,0.421511944,0.424026944,0.049901667,-0.433817222,-0.000758333,-0.008213333,-0.0025325,0.386430556
4/20/2015 7:00,0.622178333,-0.004344167,-0.004344167,0,-0.153640278,-0.468538056,-0.000678333,-0.007844722,-0.002181389,0.6265225
4/20/2015 6:00,0.649601667,-0.004417222,-0.004417222,0,-0.181465278,-0.468136389,-0.000620556,-0.007793889,-0.002168889,0.654018889
4/20/2015 5:00,0.657488333,-0.00444,-0.00444,0,-0.187362222,-0.470126111,-0.0005825,-0.007853056,-0.002199444,0.661928333
4/20/2015 4:00,0.655823889,-0.004403611,-0.004403611,0,-0.185989444,-0.469834444,-0.000525833,-0.007833056,-0.002218333,0.6602275
4/20/2015 3:00,0.622278056,-0.004235,-0.004235,0,-0.153436944,-0.468841111,-0.000486389,-0.0078825,-0.002263333,0.626513056
4/20/2015 2:00,0.624131111,-0.004202778,-0.004202778,0,-0.159262222,-0.464868889,-0.000432778,-0.007825278,-0.002275278,0.628333889
4/20/2015 1:00,0.648018056,-0.004255278,-0.004255278,0,-0.1903975,-0.457620556,-0.000344167,-0.007728611,-0.002260278,0.652273334
4/20/2015 0:00,0.648760556,-0.004193333,-0.004193333,0,-0.189954444,-0.458806111,-0.000315,-0.007645556,-0.002256389,0.652953889
4/19/2015 23:00,0.705353056,-0.004293056,-0.004293056,0,-0.184506389,-0.520846667,-0.000315556,-0.017546944,-0.002325278,0.709646112
4/19/2015 22:00,1.945560833,-0.007008889,-0.007008889,0,-1.016881667,-0.928679167,-0.862777222,-0.299537778,-0.001798611,1.952569722
4/19/2015 21:00,0.914432778,-0.012808056,-0.012808056,0.000045,-0.393556389,-0.520831389,-0.011776111,-0.008703611,-0.002190556,0.927240834
4/19/2015 20:00,4.529229444,0.03825,0.03825,0.044014167,-2.538502778,-1.9467125,-2.972632778,-0.772100833,-0.000828889,4.490979444
4/19/2015 19:00,1.137466111,0.209309722,0.209309722,0.209309722,-0.353818056,-0.574338333,-0.281291111,-0.108820278,-0.002404722,0.928156389
4/19/2015 18:00,3.223171389,1.1179175,1.1179175,1.1179175,-1.124105833,-0.981148056,-2.080484444,-0.498333333,-0.002065556,2.105253889
4/19/2015 17:00,3.458166389,2.475840556,2.475840556,2.475840556,-0.583161111,-0.399164722,-2.2606425,-0.567078889,-0.002769722,0.982325833
4/19/2015 16:00,1.695748333,3.724629722,3.724629722,3.724629722,1.116276944,0.912604444,-0.700534444,-0.223057222,-0.004209444,-2.028881389
4/19/2015 15:00,3.599217778,4.405574444,4.405574444,4.405574444,0.102969722,0.703386944,-1.920331111,-0.486021667,-0.003690278,-0.806356666
4/19/2015 14:00,4.064346667,4.728174167,4.728174167,4.728174167,0.169577222,0.494250278,-2.635374444,-0.690406389,-0.003894722,-0.6638275
4/19/2015 13:00,0.793311944,4.641631389,4.641631389,4.641631389,2.094784167,1.753535278,0.001488056,-0.034100556,-0.004982222,-3.848319445
4/19/2015 12:00,0.797114722,4.484956667,4.484956667,4.484956667,2.008439722,1.679402222,0.001464167,-0.023556389,-0.004903056,-3.687841945
4/19/2015 11:00,0.788638611,3.8244825,3.8244825,3.8244825,1.661120278,1.374723611,0.000958611,-0.012627222,-0.004542222,-3.035843889
4/19/2015 10:00,0.870444444,2.553058333,2.553058333,2.553058333,1.080391111,0.602222778,0.000045,-0.009462222,-0.0038225,-1.682613889
4/19/2015 9:00,0.700123056,0.622784444,0.622784444,0.622784444,0.147541111,-0.224879722,-0.000395278,-0.008338333,-0.002666667,0.077338612
4/19/2015 8:00,0.604466944,0.044127222,0.044127222,0.048103889,-0.1088275,-0.447535556,-0.000544167,-0.007837778,-0.002268889,0.560339722
4/19/2015 7:00,0.615762222,-0.004295833,-0.004295833,0,-0.149008333,-0.466753889,-0.000556667,-0.007785833,-0.002232222,0.620058055
4/19/2015 6:00,0.638295833,-0.004294722,-0.004294722,0,-0.167905556,-0.470390278,-0.000545556,-0.007691667,-0.002195278,0.642590555
4/19/2015 5:00,0.640973333,-0.004272222,-0.004272222,0,-0.170125278,-0.470848056,-0.000557778,-0.007713889,-0.002221111,0.645245555
4/19/2015 4:00,0.614124444,-0.004176667,-0.004176667,0,-0.1429475,-0.471176944,-0.000565,-0.007752222,-0.002231944,0.618301111
4/19/2015 3:00,0.605961667,-0.004141667,-0.004141667,0,-0.135253611,-0.470708056,-0.000573889,-0.007786667,-0.002233611,0.610103334
4/19/2015 2:00,0.632921111,-0.004218889,-0.004218889,0,-0.163911944,-0.469009167,-0.000544444,-0.007729444,-0.002213889,0.63714
4/19/2015 1:00,0.639824167,-0.004204444,-0.004204444,0,-0.169333056,-0.470491111,-0.000535,-0.007685556,-0.002204167,0.644028611
4/19/2015 0:00,0.634961667,-0.004165,-0.004165,0,-0.165258611,-0.469703056,-0.000497222,-0.007608056,-0.002194444,0.639126667
4/18/2015 23:00,0.671888333,-0.004345,-0.004345,0,-0.151718333,-0.52017,-0.000523056,-0.007941944,-0.002284167,0.676233333
4/18/2015 22:00,0.836488333,-0.004848333,-0.004848333,0,-0.342721389,-0.493766944,-0.000289167,-0.007366389,-0.002200556,0.841336666
4/18/2015 21:00,2.529726667,-0.012876667,-0.012876667,0.000034167,-1.351678889,-1.178013611,-1.2919325,-0.383592222,-0.0016175,2.542603334
4/18/2015 20:00,1.0770825,0.013621111,0.013621111,0.022231667,-0.534378333,-0.5204725,-0.000165,-0.007079167,-0.002132778,1.063461389
4/18/2015 19:00,2.730521111,0.151173333,0.151173333,0.152365278,-1.413279167,-1.164876667,-1.477996111,-0.423834722,-0.001665556,2.579347778
4/18/2015 18:00,1.578848333,0.617965556,0.617965556,0.617965556,-0.407400833,-0.553481944,-0.591070833,-0.192203611,-0.002435556,0.960882777
4/18/2015 17:00,6.4194325,2.329598056,2.329598056,2.329598056,-1.921246667,-2.168587778,-1.57181,-0.418767778,-0.001599167,4.089834444
4/18/2015 16:00,4.101233889,1.493525278,1.493525278,1.493525278,-0.9747075,-1.633001111,-0.001783333,-0.006505833,-0.001948333,2.607708611
4/18/2015 15:00,2.140778889,1.665045278,1.665045278,1.665045278,0.011619722,-0.487353333,-0.000831389,-0.013485278,-0.002827778,0.475733611
4/18/2015 14:00,0.878136389,2.386123333,2.386123333,2.386123333,0.954528611,0.553458333,0.000089444,-0.067593889,-0.003739167,-1.507986944
4/18/2015 13:00,0.674785278,2.827321944,2.827321944,2.827321944,1.205094722,0.947441944,0.000488056,-0.028854167,-0.003921111,-2.152536666
4/18/2015 12:00,0.689240278,1.226339722,1.226339722,1.226339722,0.428627222,0.108472222,-0.000187222,-0.008602778,-0.003070278,-0.537099444
4/18/2015 11:00,0.629558611,0.664035833,0.664035833,0.664035833,0.172447778,-0.137970556,-0.000269167,-0.008277778,-0.002729722,-0.034477222
4/18/2015 10:00,0.633133611,0.687866944,0.687866944,0.687866944,0.202359444,-0.147626111,-0.000318889,-0.008399444,-0.00276,-0.054733333
4/18/2015 9:00,0.793730278,0.088078611,0.088078611,0.088941667,-0.113088611,-0.5917,-0.000652222,-0.008070278,-0.002428889,0.705651667
4/18/2015 8:00,0.586191944,-0.002755278,-0.002755278,0.002296667,-0.168256111,-0.415639167,-0.000403333,-0.007723333,-0.002239722,0.588947222
4/18/2015 7:00,0.584603889,-0.004373333,-0.004373333,0,-0.170247222,-0.414356667,-0.000395833,-0.00776,-0.0022425,0.588977222
4/18/2015 6:00,0.566275833,-0.004207778,-0.004207778,0,-0.152908889,-0.413366944,-0.000416111,-0.007749444,-0.002231944,0.570483611
4/18/2015 5:00,0.5544075,-0.004156944,-0.004156944,0,-0.139935556,-0.414471944,-0.000401111,-0.007803333,-0.00225,0.558564444
4/18/2015 4:00,0.58017,-0.004196944,-0.004196944,0,-0.165722222,-0.414447778,-0.000369722,-0.007718333,-0.002238333,0.584366944
4/18/2015 3:00,0.594576944,-0.004245,-0.004245,0,-0.179554722,-0.415022222,-0.000366111,-0.007686389,-0.002232222,0.598821944
4/18/2015 2:00,0.569896944,-0.004136389,-0.004136389,0,-0.155666667,-0.414230278,-0.000366111,-0.007704444,-0.002241389,0.574033333
4/18/2015 1:00,0.750728056,-0.004718611,-0.004718611,0,-0.336755278,-0.413972778,-0.00026,-0.007369444,-0.002148333,0.755446667
4/18/2015 0:00,0.701673889,-0.004545,-0.004545,0,-0.287174444,-0.414499444,-0.000273056,-0.007465556,-0.002186111,0.706218889
4/17/2015 23:00,0.7068725,-0.004691111,-0.004691111,0,-0.280229167,-0.426643333,-0.000278889,-0.007518333,-0.002206944,0.711563611
4/17/2015 22:00,0.766874167,-0.004873056,-0.004873056,0,-0.3408125,-0.426061667,-0.000249167,-0.007500556,-0.002176389,0.771747223
4/17/2015 21:00,0.799685833,-0.004853611,-0.004853611,0,-0.341187222,-0.458498611,-0.000255556,-0.007397778,-0.002181944,0.804539444
4/17/2015 20:00,0.618993333,-0.022891389,-0.022891389,0.000085278,-0.144817222,-0.474090833,-0.000348611,-0.007807222,-0.0023575,0.641884722
4/17/2015 19:00,0.669323056,0.008438056,0.008438056,0.0123425,-0.178120833,-0.478859722,-0.000329722,-0.007789444,-0.002361389,0.660885
4/17/2015 18:00,0.703082778,-0.026926111,-0.026926111,0.000136389,-0.186962778,-0.515983611,-0.000388889,-0.007822222,-0.0023425,0.730008889
4/17/2015 17:00,0.62717,0.037889167,0.037889167,0.042486389,-0.120919722,-0.463763889,-0.000388333,-0.007926667,-0.002396389,0.589280833
4/17/2015 16:00,0.637301111,0.142908889,0.142908889,0.142913056,-0.065299444,-0.429088611,-0.000363333,-0.008033889,-0.002486111,0.494392222
4/17/2015 15:00,0.668326667,0.387393056,0.387393056,0.387393056,0.017658056,-0.298591667,-0.000264167,-0.008190556,-0.002640833,0.280933611
4/17/2015 14:00,0.682608056,1.35726,1.35726,1.35726,0.495875278,0.178776667,-0.000188056,-0.008769167,-0.003255833,-0.674651944
4/17/2015 13:00,0.693060556,2.183113611,2.183113611,2.183113611,0.907706944,0.582346111,0.000036667,-0.036823889,-0.003681667,-1.490053055
4/17/2015 12:00,0.881313056,1.138330556,1.138330556,1.138330556,0.192358889,0.064658611,-0.000034722,-0.021982778,-0.002944722,-0.2570175
4/17/2015 11:00,1.003227778,1.06831,1.06831,1.06831,0.042445556,0.022636667,0.000005833,-0.008028889,-0.002831944,-0.065082222
4/17/2015 10:00,0.669045833,1.097121944,1.097121944,1.097121944,0.376618611,0.0514575,-0.000193056,-0.008645556,-0.003021944,-0.428076111
4/17/2015 9:00,0.668498333,0.516049167,0.516049167,0.516049167,0.073145556,-0.225594722,-0.000356389,-0.008240556,-0.002623333,0.152449166
4/17/2015 8:00,0.797504167,0.008715,0.008715,0.013684444,-0.13985,-0.643969722,-0.000768056,-0.011075833,-0.002353056,0.788789167
4/17/2015 7:00,1.572188611,-0.006275833,-0.006275833,0,-0.785231111,-0.7869575,-0.758765556,-0.254918333,-0.001903056,1.578464444
4/17/2015 6:00,0.589449722,-0.004195556,-0.004195556,0,-0.169656667,-0.419793056,-0.0004325,-0.0076675,-0.002219722,0.593645278
4/17/2015 5:00,0.5900975,-0.004184167,-0.004184167,0,-0.170802778,-0.419294722,-0.000402778,-0.007743611,-0.002251667,0.594281667
4/17/2015 4:00,0.569048333,-0.004108611,-0.004108611,0,-0.14931,-0.419738333,-0.000385278,-0.007799722,-0.002284167,0.573156944
4/17/2015 3:00,0.564545556,-0.004075833,-0.004075833,0,-0.143824444,-0.420721111,-0.000375,-0.007811667,-0.002298889,0.568621389
4/17/2015 2:00,0.5784375,-0.004105556,-0.004105556,0,-0.157443889,-0.420993611,-0.000359167,-0.007778056,-0.002288333,0.582543056
4/17/2015 1:00,0.593669444,-0.004099444,-0.004099444,0,-0.173071389,-0.420598056,-0.000350278,-0.0077,-0.002264444,0.597768888
4/17/2015 0:00,0.662165833,-0.0040975,-0.0040975,0,-0.190043889,-0.472121944,-0.000395833,-0.007560833,-0.002255278,0.666263333
4/16/2015 23:00,0.733780556,-0.004460278,-0.004460278,0,-0.280701944,-0.453078611,-0.000320833,-0.007430278,-0.0021875,0.738240834
4/16/2015 22:00,2.142610556,-0.007567778,-0.007567778,0,-1.204774722,-0.937835833,-1.036654444,-0.326393056,-0.001649444,2.150178334
4/16/2015 21:00,0.8023475,-0.0110575,-0.0110575,0.000039444,-0.37315,-0.429158056,-0.000184722,-0.007171389,-0.002128333,0.813405
4/16/2015 20:00,0.799678056,0.052029444,0.052029444,0.0585575,-0.239556389,-0.501564167,-0.000275,-0.007691389,-0.002370278,0.747648612
4/16/2015 19:00,2.954453056,0.377715556,0.377715556,0.377715556,-1.422506389,-1.154231111,-1.787114444,-0.512902778,-0.001698333,2.5767375
4/16/2015 18:00,0.656623333,0.475842222,0.475842222,0.477579444,0.087436111,-0.26648,-0.000276944,-0.008042778,-0.0026675,0.180781111
4/16/2015 17:00,0.679274167,0.012585833,0.012585833,0.0193875,-0.170909444,-0.488977222,-0.000272222,-0.007737222,-0.002376667,0.666688334
4/16/2015 16:00,0.686477778,0.900861111,0.900861111,0.900861111,0.2792025,-0.064819167,-0.00022,-0.008401667,-0.003010278,-0.214383333
4/16/2015 15:00,0.697891944,1.451146944,1.451146944,1.451146944,0.542643333,0.210611667,-0.000148056,-0.008591111,-0.003320833,-0.753255
4/16/2015 14:00,0.739622222,2.845598333,2.845598333,2.845598333,1.2077725,0.898203611,0.000628611,-0.021671667,-0.004058611,-2.105976111
