"Date & Time","Usage [kW]","Generation [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","Furnace [kW]","Solar Thermal [kW]","Auxiliary [kW]","Auxiliary PV x 10 []"
2015-05-27 11:00:00,0.113902222,5.061013889,-4.947111667,5.061013889,5.061013889,-0.000260833,-0.012446667,0.309851111,3098.511111111
2015-05-27 10:00:00,0.156750278,4.024189444,-3.867439167,4.024189444,4.024189444,-0.000168333,-0.004788611,0.258124167,2581.241666667
2015-05-27 09:00:00,0.390121111,2.659671111,-2.269550000,2.659671111,2.659671111,-0.000047778,-0.005111944,0.083658333,837.126388889
2015-05-27 08:00:00,0.451775000,1.229177778,-0.777402778,1.229177778,1.229177778,0.000198333,-0.005354167,-0.001038889,-9.447222222
2015-05-27 07:00:00,0.407247778,0.023575278,0.377766944,0.023575278,0.029480833,0.000185556,-0.005698889,-0.000961389,-8.665277778
2015-05-27 06:00:00,0.406302500,-0.006609722,0.406302500,-0.006609722,-0.000000000,0.000139444,-0.005740000,-0.001058333,-9.616388889
2015-05-27 05:00:00,0.312467500,-0.006699722,0.312467500,-0.006699722,-0.000000000,0.000159722,-0.005731111,-0.001015278,-9.171111111
2015-05-27 04:00:00,0.303290278,-0.006702222,0.303290278,-0.006702222,-0.000000000,0.000165278,-0.005733889,-0.001003333,-9.050000000
2015-05-27 03:00:00,0.303781944,-0.006666389,0.303781944,-0.006666389,-0.000000000,0.000165000,-0.005698889,-0.001005556,-9.071111111
2015-05-27 02:00:00,0.405253611,-0.006663611,0.405253611,-0.006663611,-0.000000000,0.000275278,-0.005704444,-0.000893056,-8.050277778
2015-05-27 01:00:00,0.712394444,-0.003410000,0.712394444,-0.003410000,-0.000000000,0.000272222,-0.005758333,-0.000883611,-7.971388889
2015-05-27 00:00:00,1.083437778,-0.002186111,1.083437778,-0.002186111,-0.000000000,0.000042500,-0.005700000,-0.001108056,-10.150833333
2015-05-26 23:00:00,0.917124722,-0.005537222,0.917124722,-0.005537222,-0.000000000,0.000089444,-0.004707778,-0.000944444,-8.720277778
2015-05-26 22:00:00,0.464474444,-0.005099444,0.464474444,-0.005099444,-0.000000000,-0.007886944,-0.004178889,-0.000701389,-6.316944444
2015-05-26 21:00:00,0.739708333,0.015850000,0.719169167,0.015850000,0.020539167,-0.009571944,-0.005085000,-0.000590000,-5.313888889
2015-05-26 20:00:00,0.459915833,0.434282778,0.025633056,0.434282778,0.434282778,-0.009760556,-0.005065556,0.006841389,68.621666667
2015-05-26 19:00:00,0.449150833,1.293946944,-0.844796111,1.293946944,1.293946944,-0.009792222,-0.004828889,0.045565833,455.658333333
2015-05-26 18:00:00,0.593318333,2.271415278,-1.678096944,2.271415278,2.271415278,-0.009959722,-0.004663056,0.085227778,852.277777778
2015-05-26 17:00:00,0.361706944,2.537638611,-2.175931667,2.537638611,2.537638611,-0.009998056,-0.004697778,0.124748889,1247.488888889
2015-05-26 16:00:00,0.476473056,3.820493056,-3.344020000,3.820493056,3.820493056,-0.010210833,-0.038599167,0.202663889,2026.638888889
2015-05-26 15:00:00,0.397727778,3.598520000,-3.200792222,3.598520000,3.598520000,-0.010111389,-0.048493611,0.204925556,2049.255555556
2015-05-26 14:00:00,0.415448333,4.529664167,-4.114215833,4.529664167,4.529664167,-0.010212500,-0.125238889,0.268411667,2684.116666667
2015-05-26 13:00:00,0.378531667,4.077179444,-3.698647778,4.077179444,4.077179444,-0.010156111,-0.089182778,0.264315278,2643.152777778
2015-05-26 12:00:00,0.371680833,4.374437778,-4.002756944,4.374437778,4.374437778,-0.010165278,-0.072883889,0.275452222,2754.522222222
2015-05-26 11:00:00,0.369198056,4.640041944,-4.270843889,4.640041944,4.640041944,-0.010349444,-0.026267778,0.294521667,2945.216666667
2015-05-26 10:00:00,0.491810556,3.476503611,-2.984693056,3.476503611,3.476503611,-0.010084167,-0.004304167,0.236235278,2362.352777778
2015-05-26 09:00:00,0.376193056,2.697711667,-2.321518611,2.697711667,2.697711667,-0.010045000,-0.004777778,0.210679722,2106.797222222
2015-05-26 08:00:00,0.589536389,1.260198611,-0.670665833,1.260198611,1.260202222,-0.109828611,-0.005034722,0.093831111,938.318888889
2015-05-26 07:00:00,0.894315556,-0.002418611,0.890232500,-0.002418611,0.004083056,-0.322238056,-0.005413333,-0.000344167,-3.097500000
2015-05-26 06:00:00,0.467784444,-0.006713333,0.467784444,-0.006713333,-0.000000000,-0.009931389,-0.005415000,-0.000918056,-8.262500000
2015-05-26 05:00:00,0.434531111,-0.006773333,0.434531111,-0.006773333,-0.000000000,-0.009980833,-0.005437500,-0.000938889,-8.450000000
2015-05-26 04:00:00,0.454779167,-0.006767500,0.454779167,-0.006767500,-0.000000000,-0.009953333,-0.005416389,-0.000935833,-8.422500000
2015-05-26 03:00:00,0.566017500,-0.006747222,0.566017500,-0.006747222,-0.000000000,-0.009913333,-0.005497778,-0.000904167,-8.137500000
2015-05-26 02:00:00,0.619839722,-0.006716111,0.619839722,-0.006716111,-0.000000000,-0.009872778,-0.005535833,-0.000893889,-8.045000000
2015-05-26 01:00:00,0.575537500,-0.006701667,0.575537500,-0.006701667,-0.000000000,-0.009876667,-0.005489444,-0.000904167,-8.137500000
2015-05-26 00:00:00,0.612793889,-0.006516667,0.612793889,-0.006516667,-0.000000000,-0.009772778,-0.005360278,-0.000954167,-8.611944444
2015-05-25 23:00:00,0.488069722,-0.006388889,0.488069722,-0.006388889,-0.000000000,-0.009697222,-0.005176111,-0.000893333,-8.040000000
2015-05-25 22:00:00,0.531202500,-0.004729444,0.529936944,-0.004729444,0.001265556,-0.009635000,-0.005148611,-0.000866111,-7.795000000
2015-05-25 21:00:00,0.637655278,0.190110278,0.447540278,0.190110278,0.190115000,-0.009705000,-0.005303611,0.000973889,10.232500000
2015-05-25 20:00:00,0.625771111,0.648802778,-0.023031667,0.648802778,0.648802778,-0.009763056,-0.005249444,0.006274167,62.741666667
2015-05-25 19:00:00,0.919836111,1.170258056,-0.250421944,1.170258056,1.170258056,-0.009744722,-0.005092778,0.030078611,300.786111111
2015-05-25 18:00:00,1.529067222,0.695300833,0.833766389,0.695300833,0.695300833,-0.009653889,-0.005349722,0.014391667,143.916666667
2015-05-25 17:00:00,0.665078333,1.556217222,-0.891138889,1.556217222,1.556217222,-0.009904167,-0.015161111,0.071815556,718.155555556
2015-05-25 16:00:00,0.541126389,3.403461944,-2.862335556,3.403461944,3.403461944,-0.010089444,-0.043097500,0.177644722,1776.447222222
2015-05-25 15:00:00,0.309410278,3.814554167,-3.505143889,3.814554167,3.814554167,-0.010155000,-0.037828333,0.214415000,2144.150000000
2015-05-25 14:00:00,0.457585278,5.707009444,-5.249424167,5.707009444,5.707009444,-0.010241667,-0.131052778,0.318156944,3181.569444444
2015-05-25 13:00:00,0.519478611,5.517124722,-4.997646111,5.517124722,5.517124722,-0.010275278,-0.103931389,0.316150000,3161.500000000
2015-05-25 12:00:00,0.603923333,4.366350556,-3.762427222,4.366350556,4.366350556,-0.010176667,-0.068212500,0.264800556,2648.005555556
2015-05-25 11:00:00,0.678786944,4.816073889,-4.137286944,4.816073889,4.816073889,-0.010138056,-0.040841111,0.298428611,2984.286111111
2015-05-25 10:00:00,0.399473889,3.635046389,-3.235572500,3.635046389,3.635046389,-0.010155000,-0.004247778,0.239036667,2390.366666667
2015-05-25 09:00:00,0.562663889,1.274249722,-0.711585833,1.274249722,1.274249722,-0.044306667,-0.005184444,0.066970556,669.705555556
2015-05-25 08:00:00,0.815322500,1.292366111,-0.477043611,1.292366111,1.292366111,-0.340125000,-0.005194167,0.089107222,891.080277778
2015-05-25 07:00:00,0.622748889,0.002625833,0.614348056,0.002625833,0.008400833,-0.040154722,-0.005467778,-0.000835278,-7.517777778
2015-05-25 06:00:00,0.647430000,-0.006661111,0.647430000,-0.006661111,-0.000000000,-0.010047500,-0.005502500,-0.001290833,-11.974444444
2015-05-25 05:00:00,0.446200833,-0.006719722,0.446200833,-0.006719722,-0.000000000,-0.009953333,-0.005428889,-0.000926389,-8.337500000
2015-05-25 04:00:00,0.431167778,-0.006716944,0.431167778,-0.006716944,-0.000000000,-0.009927222,-0.005383889,-0.000932500,-8.392500000
2015-05-25 03:00:00,0.534768333,-0.006677222,0.534768333,-0.006677222,-0.000000000,-0.009892778,-0.005382500,-0.000913056,-8.223333333
2015-05-25 02:00:00,0.822022778,-0.006685000,0.822022778,-0.006685000,-0.000000000,-0.284202778,-0.005440000,-0.000420556,-3.785000000
2015-05-25 01:00:00,0.765903056,-0.006621111,0.765903056,-0.006621111,-0.000000000,-0.205869444,-0.005408056,-0.000623889,-5.620833333
2015-05-25 00:00:00,0.725723611,-0.006483056,0.725723611,-0.006483056,-0.000000000,-0.009795278,-0.005516111,-0.001024722,-9.256388889
2015-05-24 23:00:00,0.840271389,-0.006457778,0.840271389,-0.006457778,-0.000000000,-0.009648333,-0.005284722,-0.000608611,-5.477500000
2015-05-24 22:00:00,0.639670833,-0.006977500,0.639670833,-0.006977500,-0.000000000,-0.009665278,-0.005258611,-0.000801944,-7.217500000
2015-05-24 21:00:00,0.619882778,0.051424722,0.568191111,0.051424722,0.051691667,-0.009669444,-0.005233611,-0.000803333,-7.230000000
2015-05-24 20:00:00,0.682899167,0.246712222,0.436186944,0.246712222,0.246712222,-0.009735556,-0.005251111,0.002281944,23.058888889
2015-05-24 19:00:00,0.558810278,1.335886667,-0.777076389,1.335886667,1.335886667,-0.009844722,-0.005013889,0.016865556,168.655555556
2015-05-24 18:00:00,0.557525000,0.658419167,-0.100894167,0.658419167,0.658419167,-0.009765833,-0.005126667,0.016341944,163.925277778
2015-05-24 17:00:00,0.462843056,0.786267500,-0.323424444,0.786267500,0.786267500,-0.009790000,-0.005057500,0.018471944,184.725000000
2015-05-24 16:00:00,0.351466111,2.153611667,-1.802145556,2.153611667,2.153611667,-0.009975278,-0.004796944,0.112975556,1129.755555556
2015-05-24 15:00:00,0.432068056,1.091977222,-0.659909167,1.091977222,1.091977222,-0.009877500,-0.005016944,0.037716111,377.161111111
2015-05-24 14:00:00,0.532148611,1.330095000,-0.797946389,1.330095000,1.330095000,-0.009837222,-0.012499722,0.058254722,582.547222222
2015-05-24 13:00:00,0.423662222,4.410673611,-3.987011389,4.410673611,4.410673611,-0.010109444,-0.093851667,0.259885278,2598.852777778
2015-05-24 12:00:00,0.516753333,1.902395278,-1.385641944,1.902395278,1.902395278,-0.009869167,-0.004907778,0.092610833,926.108333333
2015-05-24 11:00:00,0.619169167,2.164212778,-1.545043611,2.164212778,2.164212778,-0.009911111,-0.004805556,0.112863889,1128.638888889
2015-05-24 10:00:00,0.483185278,2.074376667,-1.591191389,2.074376667,2.074376667,-0.009971944,-0.004993056,0.108282222,1082.822222222
2015-05-24 09:00:00,0.670643611,1.665134444,-0.994490833,1.665134444,1.665134444,-0.009923611,-0.005062222,0.089962500,899.625000000
2015-05-24 08:00:00,0.697832778,0.629659722,0.068173056,0.629659722,0.629659722,-0.009796389,-0.005237778,0.017741389,177.560000000
2015-05-24 07:00:00,1.024798611,0.032632222,0.986436111,0.032632222,0.038362500,-0.209778333,-0.005477500,-0.000351389,-3.162500000
2015-05-24 06:00:00,0.842290556,-0.006731389,0.842290556,-0.006731389,-0.000000000,-0.250412222,-0.005388056,-0.000384722,-3.462500000
2015-05-24 05:00:00,0.533419722,-0.006770833,0.533419722,-0.006770833,-0.000000000,-0.009915556,-0.005380000,-0.000820556,-7.385000000
2015-05-24 04:00:00,0.513573333,-0.006748333,0.513573333,-0.006748333,-0.000000000,-0.009894167,-0.005348889,-0.000830278,-7.472500000
2015-05-24 03:00:00,0.700457778,-0.006707778,0.700457778,-0.006707778,-0.000000000,-0.009906389,-0.005493056,-0.000871389,-7.842500000
2015-05-24 02:00:00,0.708776944,-0.006736667,0.708776944,-0.006736667,-0.000000000,-0.009906944,-0.005512778,-0.000843889,-7.595000000
2015-05-24 01:00:00,0.704567222,-0.006671111,0.704567222,-0.006671111,-0.000000000,-0.009842778,-0.005444167,-0.000844167,-7.597500000
2015-05-24 00:00:00,0.801305000,-0.006468611,0.801305000,-0.006468611,-0.000000000,-0.009750556,-0.005410000,-0.000922778,-8.308611111
2015-05-23 23:00:00,0.636487778,-0.006423056,0.636487778,-0.006423056,-0.000000000,-0.009752500,-0.005274444,-0.000932222,-8.395000000
2015-05-23 22:00:00,0.827020278,-0.006126944,0.826521667,-0.006126944,0.000498611,-0.009682778,-0.005214722,-0.000686111,-6.245000000
2015-05-23 21:00:00,0.652519722,0.243870833,0.408648889,0.243870833,0.243870833,-0.009705556,-0.005175833,0.003820278,38.256111111
2015-05-23 20:00:00,0.723453611,0.410922778,0.312530833,0.410922778,0.410922778,-0.009655278,-0.005049722,0.004714444,47.144444444
2015-05-23 19:00:00,1.009453056,1.136431389,-0.126978333,1.136431389,1.136431389,-0.009747500,-0.004979722,0.009617500,96.175000000
2015-05-23 18:00:00,1.261064722,1.273978333,-0.012913611,1.273978333,1.273978333,-0.009912500,-0.005050833,0.043091944,430.919444444
2015-05-23 17:00:00,1.074211944,1.509081111,-0.434869167,1.509081111,1.509081111,-0.009785278,-0.004800833,0.060095556,600.955555556
2015-05-23 16:00:00,1.494519444,1.229668889,0.264850556,1.229668889,1.229668889,-0.009713056,-0.005010000,0.056540000,565.400000000
2015-05-23 15:00:00,1.528660556,3.336836111,-1.808175556,3.336836111,3.336836111,-0.009892500,-0.059144167,0.185929722,1859.297222222
2015-05-23 14:00:00,1.436449444,1.418627500,0.017821944,1.418627500,1.418627500,-0.009753333,-0.004836389,0.069015000,690.150000000
2015-05-23 13:00:00,1.488635000,3.454548611,-1.965913611,3.454548611,3.454548611,-0.009878056,-0.079997500,0.215851111,2158.511111111
2015-05-23 12:00:00,1.266016667,3.557385278,-2.291368611,3.557385278,3.557385278,-0.009904444,-0.056849444,0.224725278,2247.252777778
2015-05-23 11:00:00,0.775507778,2.053413889,-1.277906111,2.053413889,2.053413889,-0.009853889,-0.016478056,0.121373333,1213.733333333
2015-05-23 10:00:00,0.845701667,0.642885000,0.202816667,0.642885000,0.642885000,-0.009822222,-0.005412222,0.015096667,150.966666667
2015-05-23 09:00:00,0.551142222,1.077061667,-0.525919444,1.077061667,1.077061667,-0.009865278,-0.005220833,0.053058056,530.580555556
2015-05-23 08:00:00,0.539980278,0.737265278,-0.200282500,0.737265278,0.740262778,-0.009913889,-0.005351389,0.057371111,574.039444444
2015-05-23 07:00:00,0.912980556,-0.007800556,0.912973889,-0.007800556,0.000006667,-0.277260278,-0.005486111,-0.000426944,-3.842500000
2015-05-23 06:00:00,0.625015833,-0.006655278,0.625015833,-0.006655278,-0.000000000,-0.141351667,-0.005390833,-0.000685556,-6.170000000
2015-05-23 05:00:00,0.443574444,-0.006661944,0.443574444,-0.006661944,-0.000000000,-0.009884167,-0.005353333,-0.000926944,-8.342500000
2015-05-23 04:00:00,0.443094167,-0.006654444,0.443094167,-0.006654444,-0.000000000,-0.009870556,-0.005341944,-0.000931667,-8.385000000
2015-05-23 03:00:00,0.440880278,-0.006711111,0.440880278,-0.006711111,-0.000000000,-0.009906667,-0.005378333,-0.000933333,-8.400000000
2015-05-23 02:00:00,0.566593056,-0.006726667,0.566593056,-0.006726667,-0.000000000,-0.009898889,-0.005520278,-0.000894167,-8.047500000
2015-05-23 01:00:00,0.607078333,-0.006713611,0.607078333,-0.006713611,-0.000000000,-0.009831111,-0.005479722,-0.000889722,-8.008888889
2015-05-23 00:00:00,0.755558889,-0.006496667,0.755558889,-0.006496667,-0.000000000,-0.009798611,-0.005505278,-0.001069722,-9.711111111
2015-05-22 23:00:00,0.828529167,-0.006434722,0.828529167,-0.006434722,-0.000000000,-0.009698611,-0.005360278,-0.000805000,-7.250277778
2015-05-22 22:00:00,1.017490556,-0.006343611,1.017490556,-0.006343611,-0.000000000,-0.009636111,-0.005580556,-0.000785278,-7.089444444
2015-05-22 21:00:00,0.664876667,0.108365556,0.552232500,0.108365556,0.112644167,-0.009737778,-0.005373889,0.001022222,10.742222222
2015-05-22 20:00:00,0.653365833,0.386817778,0.266548056,0.386817778,0.386817778,-0.009737500,-0.005042500,0.004627500,46.275000000
2015-05-22 19:00:00,0.505983333,1.416667222,-0.910683889,1.416667222,1.416667222,-0.009921667,-0.005040556,0.030820556,308.205555556
2015-05-22 18:00:00,0.511799444,2.131083056,-1.619283611,2.131083056,2.131083056,-0.009967778,-0.004977778,0.075670556,756.705555556
2015-05-22 17:00:00,0.433061389,3.407309167,-2.974247778,3.407309167,3.407309167,-0.010088889,-0.036187500,0.164663056,1646.630555556
2015-05-22 16:00:00,0.463636389,4.015483889,-3.551847500,4.015483889,4.015483889,-0.010124444,-0.072912778,0.215392500,2153.925000000
2015-05-22 15:00:00,0.411725833,4.219967778,-3.808241944,4.219967778,4.219967778,-0.010221944,-0.061343611,0.241178889,2411.788888889
2015-05-22 14:00:00,0.435916111,5.849922500,-5.414006389,5.849922500,5.849922500,-0.010272222,-0.159112222,0.322790278,3227.902777778
2015-05-22 13:00:00,0.426662500,5.380681667,-4.954019167,5.380681667,5.380681667,-0.010217222,-0.117775556,0.318688056,3186.880555556
2015-05-22 12:00:00,0.348527500,4.528458611,-4.179931111,4.528458611,4.528458611,-0.010166111,-0.083584722,0.293989167,2939.891666667
2015-05-22 11:00:00,0.398428333,2.722636944,-2.324208611,2.722636944,2.722636944,-0.010000556,-0.004809167,0.168248889,1682.488888889
2015-05-22 10:00:00,0.703898056,1.376084722,-0.672186667,1.376084722,1.376084722,-0.122579444,-0.005036944,0.064048611,640.486111111
2015-05-22 09:00:00,0.931725833,0.501798889,0.429914722,0.501798889,0.501811111,-0.313878611,-0.005113889,0.008311389,83.150277778
2015-05-22 08:00:00,0.644517500,0.031714444,0.609879167,0.031714444,0.034638333,-0.009763056,-0.005396667,-0.000675556,-6.126111111
2015-05-22 07:00:00,0.668153611,-0.007116111,0.668148611,-0.007116111,0.000005000,-0.009814722,-0.005447778,-0.000894444,-8.076111111
2015-05-22 06:00:00,0.580296667,-0.006622222,0.580296667,-0.006622222,-0.000000000,-0.009912500,-0.005487222,-0.000879722,-7.917500000
2015-05-22 05:00:00,0.549496944,-0.006627778,0.549496944,-0.006627778,-0.000000000,-0.009898889,-0.005478056,-0.000881944,-7.937500000
2015-05-22 04:00:00,0.660981389,-0.006600556,0.660981389,-0.006600556,-0.000000000,-0.009949444,-0.005505833,-0.001096944,-10.080000000
2015-05-22 03:00:00,0.743160833,-0.006609444,0.743160833,-0.006609444,-0.000000000,-0.165760556,-0.005428611,-0.000666667,-6.039722222
2015-05-22 02:00:00,0.833894722,-0.006670000,0.833894722,-0.006670000,-0.000000000,-0.337802222,-0.005424722,-0.000328611,-2.954722222
2015-05-22 01:00:00,0.548339444,-0.006646944,0.548339444,-0.006646944,-0.000000000,-0.073743611,-0.005385556,-0.000794444,-7.150000000
2015-05-22 00:00:00,0.482123333,-0.006482222,0.482123333,-0.006482222,-0.000000000,-0.009765000,-0.005269444,-0.000895833,-8.062500000
2015-05-21 23:00:00,0.720216389,-0.006320278,0.720216389,-0.006320278,-0.000000000,-0.009796667,-0.004698889,-0.001071111,-9.784444444
2015-05-21 22:00:00,0.972673333,-0.006300278,0.972673333,-0.006300278,-0.000000000,-0.009611111,-0.005229722,-0.000693611,-6.266111111
2015-05-21 21:00:00,1.583776944,0.033589167,1.545289167,0.033589167,0.038487778,-0.009565000,-0.005521944,-0.000320833,-2.867222222
2015-05-21 20:00:00,1.047295278,0.076004444,0.970443333,0.076004444,0.076851944,-0.009638056,-0.005380556,-0.000077500,-0.430833333
2015-05-21 19:00:00,0.769996944,0.942350556,-0.172353611,0.942350556,0.942350556,-0.229056944,-0.005178889,0.035812222,358.122222222
2015-05-21 18:00:00,0.718673611,1.023575556,-0.304901944,1.023575556,1.023575556,-0.209869722,-0.005143889,0.036355833,363.558333333
2015-05-21 17:00:00,0.515757222,1.491788333,-0.976031111,1.491788333,1.491788333,-0.009851944,-0.005093333,0.070675556,706.755555556
2015-05-21 16:00:00,0.442775278,1.846291111,-1.403515833,1.846291111,1.846291111,-0.009938611,-0.004992222,0.096981111,969.811111111
2015-05-21 15:00:00,0.472911389,1.387824722,-0.914913333,1.387824722,1.387824722,-0.009870278,-0.005073611,0.063493889,634.938888889
2015-05-21 14:00:00,1.327751944,1.469268333,-0.141516389,1.469268333,1.469268333,-0.009706944,-0.003998611,0.068708611,687.086111111
2015-05-21 13:00:00,2.236787778,1.462683333,0.774104444,1.462683333,1.462683333,-0.036736111,-0.005149167,0.067838333,678.383333333
2015-05-21 12:00:00,0.910786111,1.560511111,-0.649725000,1.560511111,1.560511111,-0.332812500,-0.005011667,0.075811944,758.119444444
2015-05-21 11:00:00,3.381155556,0.923699167,2.457456389,0.923699167,0.923699167,-0.094880833,-0.005203611,0.028604444,286.044444444
2015-05-21 10:00:00,0.959163333,0.578303056,0.380860278,0.578303056,0.578303056,-0.010030278,-0.005134722,0.008555556,85.555555556
2015-05-21 09:00:00,0.582393889,0.296789722,0.285604167,0.296789722,0.296789722,-0.009746667,-0.005241944,0.003304444,33.089722222
2015-05-21 08:00:00,0.743658056,0.061375278,0.680553611,0.061375278,0.063104444,-0.191693056,-0.005288611,-0.000150000,-1.305277778
2015-05-21 07:00:00,0.834032778,-0.007577500,0.834023333,-0.007577500,0.000009444,-0.330571944,-0.005301944,-0.000347500,-3.127222222
2015-05-21 06:00:00,0.439940556,-0.006689444,0.439940556,-0.006689444,-0.000000000,-0.010991389,-0.005387500,-0.000922500,-8.302500000
2015-05-21 05:00:00,0.445077222,-0.006727500,0.445077222,-0.006727500,-0.000000000,-0.009937778,-0.005409167,-0.000919167,-8.272500000
2015-05-21 04:00:00,0.440888611,-0.006741111,0.440888611,-0.006741111,-0.000000000,-0.009953056,-0.005425556,-0.000917778,-8.260000000
2015-05-21 03:00:00,0.431947222,-0.006703889,0.431947222,-0.006703889,-0.000000000,-0.009923056,-0.005383889,-0.000918889,-8.270000000
2015-05-21 02:00:00,0.865727222,-0.006641667,0.865727222,-0.006641667,-0.000000000,-0.312613333,-0.015310556,-0.000392222,-3.530000000
2015-05-21 01:00:00,0.787626389,-0.006643333,0.787626389,-0.006643333,-0.000000000,-0.225483611,-0.005463889,-0.000507500,-4.567500000
2015-05-21 00:00:00,0.580735278,-0.006533333,0.580735278,-0.006533333,-0.000000000,-0.009785833,-0.005380833,-0.000863056,-7.767500000
2015-05-20 23:00:00,0.586778611,-0.006367500,0.586778611,-0.006367500,-0.000000000,-0.009683611,-0.005271944,-0.000849444,-7.645000000
2015-05-20 22:00:00,0.688210556,-0.006330833,0.688210556,-0.006330833,-0.000000000,-0.009596667,-0.005238889,-0.000746389,-6.717500000
2015-05-20 21:00:00,0.594885833,0.003567500,0.586037222,0.003567500,0.008848611,-0.009632500,-0.005236944,-0.000737222,-6.635000000
2015-05-20 20:00:00,0.873618333,0.180822222,0.692796111,0.180822222,0.180822222,-0.009611667,-0.005124444,-0.000188611,-1.671666667
2015-05-20 19:00:00,1.502786944,0.184225278,1.318561667,0.184225278,0.184225278,-0.009606667,-0.005108889,0.000389167,4.030000000
2015-05-20 18:00:00,1.502088056,0.376572500,1.125515556,0.376572500,0.376572500,-0.183165000,-0.005289722,0.005530833,55.308333333
2015-05-20 17:00:00,0.798168333,1.223753889,-0.425585556,1.223753889,1.223753889,-0.333195000,-0.005079722,0.051338056,513.380555556
2015-05-20 16:00:00,0.439592778,1.155909444,-0.716316667,1.155909444,1.155909444,-0.042025833,-0.005072500,0.046405556,464.055555556
2015-05-20 15:00:00,0.598748333,0.981271667,-0.382523333,0.981271667,0.981271667,-0.009849722,-0.005125833,0.034215556,342.155555556
2015-05-20 14:00:00,0.389586944,1.372663889,-0.983076944,1.372663889,1.372663889,-0.009864167,-0.004918333,0.062062778,620.627777778
2015-05-20 13:00:00,0.384088611,1.673401667,-1.289313056,1.673401667,1.673401667,-0.009940000,-0.004923056,0.086076111,860.761111111
2015-05-20 12:00:00,0.371913333,1.954890556,-1.582977222,1.954890556,1.954890556,-0.009964444,-0.004865000,0.107469722,1074.697222222
2015-05-20 11:00:00,0.440865278,1.055890833,-0.615025556,1.055890833,1.055890833,-0.009886111,-0.005070833,0.039946944,399.469444444
2015-05-20 10:00:00,0.591271111,0.704193056,-0.112921944,0.704193056,0.704193056,-0.040695000,-0.005181667,0.015846111,158.461111111
2015-05-20 09:00:00,0.851207778,0.327089722,0.524118056,0.327089722,0.327089722,-0.330980000,-0.005140000,0.002536111,25.364722222
2015-05-20 08:00:00,0.803096944,0.063188333,0.738865556,0.063188333,0.064231389,-0.163860556,-0.005340556,-0.000259722,-2.260833333
2015-05-20 07:00:00,0.559798333,-0.007625833,0.559792500,-0.007625833,0.000005833,-0.009793333,-0.005358333,-0.000867778,-7.810000000
2015-05-20 06:00:00,0.578788611,-0.006652778,0.578788611,-0.006652778,-0.000000000,-0.009911111,-0.005451111,-0.000960278,-8.712500000
2015-05-20 05:00:00,0.591423056,-0.006681944,0.591423056,-0.006681944,-0.000000000,-0.009881111,-0.005477778,-0.000879722,-7.917500000
2015-05-20 04:00:00,0.611321389,-0.006751667,0.611321389,-0.006751667,-0.000000000,-0.009988333,-0.005539167,-0.001040000,-9.504444444
2015-05-20 03:00:00,0.649542500,-0.006733611,0.649542500,-0.006733611,-0.000000000,-0.211195278,-0.005397500,-0.000593056,-5.337500000
2015-05-20 02:00:00,0.891045000,-0.006660278,0.891045000,-0.006660278,-0.000000000,-0.334922778,-0.005445000,-0.000336667,-3.030000000
2015-05-20 01:00:00,0.619586111,-0.006675000,0.619586111,-0.006675000,-0.000000000,-0.018664167,-0.005492778,-0.000852778,-7.675000000
2015-05-20 00:00:00,0.629834167,-0.006534722,0.629834167,-0.006534722,-0.000000000,-0.009764167,-0.005338056,-0.000859167,-7.732500000
2015-05-19 23:00:00,0.756391944,-0.006512500,0.756391944,-0.006512500,-0.000000000,-0.009696389,-0.005269722,-0.000756667,-6.810000000
2015-05-19 22:00:00,0.612396944,-0.006333333,0.612396944,-0.006333333,-0.000000000,-0.009623056,-0.005193889,-0.000841389,-7.572500000
2015-05-19 21:00:00,0.993498056,0.106795556,0.884058611,0.106795556,0.109439444,-0.009669167,-0.005246944,0.000890000,9.299444444
2015-05-19 20:00:00,1.204839722,0.262548611,0.942291111,0.262548611,0.262548611,-0.009643056,-0.005245278,0.004189167,41.891666667
2015-05-19 19:00:00,1.562993611,0.718388611,0.844605000,0.718388611,0.718388611,-0.075839722,-0.005238889,0.016713611,167.136111111
2015-05-19 18:00:00,0.833297778,1.033468333,-0.200170556,1.033468333,1.033468333,-0.335562500,-0.005077500,0.038621389,386.213888889
2015-05-19 17:00:00,0.624608889,1.303433611,-0.678824722,1.303433611,1.303433611,-0.108932500,-0.005125000,0.057343611,573.436111111
2015-05-19 16:00:00,0.454671111,1.657561667,-1.202890556,1.657561667,1.657561667,-0.009898333,-0.004990833,0.083858611,838.586111111
2015-05-19 15:00:00,0.437783333,2.267508889,-1.829725556,2.267508889,2.267508889,-0.009965278,-0.004888056,0.131328056,1313.280555556
2015-05-19 14:00:00,0.455170556,2.577443333,-2.122272778,2.577443333,2.577443333,-0.009963333,-0.004854167,0.153118333,1531.183333333
2015-05-19 13:00:00,0.481364722,2.192940000,-1.711575278,2.192940000,2.192940000,-0.009983056,-0.004953611,0.123200278,1232.002777778
2015-05-19 12:00:00,0.536153889,1.787224444,-1.251070556,1.787224444,1.787224444,-0.009916667,-0.005035000,0.092490000,924.900000000
2015-05-19 11:00:00,0.819363333,0.986769444,-0.167406111,0.986769444,0.986769444,-0.282962222,-0.005171389,0.034712222,347.122222222
2015-05-19 10:00:00,0.797450556,0.716625278,0.080825278,0.716625278,0.716625278,-0.225021944,-0.005172778,0.019399722,193.997222222
