"Date & Time","use [kW]","gen [kW]","Solar [kW]","Loads [kW]"
2015-02-20 19:00:00,2.261713611,0.010050833,0.010050833,2.261713611
2015-02-20 18:00:00,1.295908333,0.677254167,0.677254167,1.295908333
2015-02-20 17:00:00,0.771487500,1.217682778,1.217682778,0.771487500
2015-02-20 16:00:00,1.091059444,1.027337778,1.027337778,1.091059444
2015-02-20 15:00:00,0.915167500,1.074972222,1.074972222,0.915167500
2015-02-20 14:00:00,0.547623056,1.087047222,1.087047222,0.547623056
2015-02-20 13:00:00,1.424794167,3.284923056,3.284923056,1.424794167
2015-02-20 12:00:00,0.300752500,3.182741389,3.182741389,0.300752500
2015-02-20 11:00:00,0.230047222,2.782894722,2.782894722,0.230047222
2015-02-20 10:00:00,0.868122222,1.841825556,1.841825556,0.868122222
2015-02-20 09:00:00,1.004392500,0.434563889,0.434563889,1.004392500
2015-02-20 08:00:00,0.919819722,-0.003444722,-0.003444722,0.919819722
2015-02-20 07:00:00,0.559832500,-0.003260278,-0.003260278,0.559832500
2015-02-20 06:00:00,0.477389167,-0.003377222,-0.003377222,0.477389167
2015-02-20 05:00:00,0.508229167,-0.003416111,-0.003416111,0.508229167
2015-02-20 04:00:00,0.458672222,-0.003418611,-0.003418611,0.458672222
2015-02-20 03:00:00,0.226691944,-0.003413611,-0.003413611,0.226691944
2015-02-20 02:00:00,0.219319722,-0.003409722,-0.003409722,0.219319722
2015-02-20 01:00:00,0.491211667,-0.003343333,-0.003343333,0.491211667
2015-02-20 00:00:00,1.037785556,-0.003240000,-0.003240000,1.037785556
2015-02-19 23:00:00,1.010572500,-0.003356667,-0.003356667,1.010572500
2015-02-19 22:00:00,0.350848611,-0.003575556,-0.003575556,0.350848611
2015-02-19 21:00:00,0.813696389,-0.003449722,-0.003449722,0.813696389
2015-02-19 20:00:00,0.864862500,-0.003453056,-0.003453056,0.864862500
2015-02-19 19:00:00,0.969386667,0.012397778,0.012397778,0.969386667
2015-02-19 18:00:00,0.184031944,0.428827222,0.428827222,0.184031944
2015-02-19 17:00:00,0.268302778,1.532270278,1.532270278,0.268302778
2015-02-19 16:00:00,0.276818889,2.883558889,2.883558889,0.276818889
2015-02-19 15:00:00,0.215976389,3.518643889,3.518643889,0.215976389
2015-02-19 14:00:00,0.193559444,3.971438333,3.971438333,0.193559444
2015-02-19 13:00:00,0.954066389,3.877052500,3.877052500,0.954066389
2015-02-19 12:00:00,0.236012778,3.432378611,3.432378611,0.236012778
2015-02-19 11:00:00,0.212981389,2.598410833,2.598410833,0.212981389
2015-02-19 10:00:00,0.262103611,1.283869167,1.283869167,0.262103611
2015-02-19 09:00:00,0.966844722,0.238431667,0.238431667,0.966844722
2015-02-19 08:00:00,1.445232222,-0.003404722,-0.003404722,1.445232222
2015-02-19 07:00:00,1.312750000,-0.003311667,-0.003311667,1.312750000
2015-02-19 06:00:00,0.685002500,-0.003247500,-0.003247500,0.685002500
2015-02-19 05:00:00,0.452311111,-0.003331667,-0.003331667,0.452311111
2015-02-19 04:00:00,0.512366389,-0.003288611,-0.003288611,0.512366389
2015-02-19 03:00:00,0.222402500,-0.003365556,-0.003365556,0.222402500
2015-02-19 02:00:00,0.690301667,-0.003293333,-0.003293333,0.690301667
2015-02-19 01:00:00,0.232831944,-0.003332500,-0.003332500,0.232831944
2015-02-19 00:00:00,1.164478611,-0.003349167,-0.003349167,1.164478611
2015-02-18 23:00:00,1.202332222,-0.003905000,-0.003905000,1.202332222
2015-02-18 22:00:00,0.819294167,-0.003800000,-0.003800000,0.819294167
2015-02-18 21:00:00,1.398320278,-0.003553056,-0.003553056,1.398320278
2015-02-18 20:00:00,1.146148056,-0.003475833,-0.003475833,1.146148056
2015-02-18 19:00:00,1.067111111,-0.002087222,-0.002087222,1.067111111
2015-02-18 18:00:00,0.409164444,0.189645278,0.189645278,0.409164444
2015-02-18 17:00:00,0.230960278,1.082456667,1.082456667,0.230960278
2015-02-18 16:00:00,0.272632500,1.500073056,1.500073056,0.272632500
2015-02-18 15:00:00,0.697990833,1.806430556,1.806430556,0.697990833
2015-02-18 14:00:00,0.345047778,1.970319167,1.970319167,0.345047778
2015-02-18 13:00:00,0.265890556,1.533615278,1.533615278,0.265890556
2015-02-18 12:00:00,0.347978056,0.005296944,0.005296944,0.347978056
2015-02-18 11:00:00,1.158003333,-0.004440278,-0.004440278,1.158003333
2015-02-18 10:00:00,0.336001389,-0.004516111,-0.004516111,0.336001389
2015-02-18 09:00:00,0.958119444,-0.003460833,-0.003460833,0.958119444
2015-02-18 08:00:00,1.247271111,-0.003353333,-0.003353333,1.247271111
2015-02-18 07:00:00,1.242349722,-0.003212778,-0.003212778,1.242349722
2015-02-18 06:00:00,0.405902778,-0.003299167,-0.003299167,0.405902778
2015-02-18 05:00:00,0.922832500,-0.003266944,-0.003266944,0.922832500
2015-02-18 04:00:00,0.222108611,-0.003366667,-0.003366667,0.222108611
2015-02-18 03:00:00,0.732564444,-0.003295556,-0.003295556,0.732564444
2015-02-18 02:00:00,0.226404722,-0.003281389,-0.003281389,0.226404722
2015-02-18 01:00:00,0.667435556,-0.003229722,-0.003229722,0.667435556
2015-02-18 00:00:00,0.747114722,-0.003105278,-0.003105278,0.747114722
2015-02-17 23:00:00,1.340694444,-0.003215278,-0.003215278,1.340694444
2015-02-17 22:00:00,1.011215833,-0.003274167,-0.003274167,1.011215833
2015-02-17 21:00:00,1.319637500,-0.003253056,-0.003253056,1.319637500
2015-02-17 20:00:00,1.717548889,-0.003226389,-0.003226389,1.717548889
2015-02-17 19:00:00,1.341572778,-0.003392778,-0.003392778,1.341572778
2015-02-17 18:00:00,0.843675556,-0.003188056,-0.003188056,0.843675556
2015-02-17 17:00:00,0.242155556,-0.004237500,-0.004237500,0.242155556
2015-02-17 16:00:00,0.388675000,-0.004080000,-0.004080000,0.388675000
2015-02-17 15:00:00,0.503388056,-0.003636944,-0.003636944,0.503388056
2015-02-17 14:00:00,0.191486944,-0.003746667,-0.003746667,0.191486944
2015-02-17 13:00:00,0.399643889,-0.004196944,-0.004196944,0.399643889
2015-02-17 12:00:00,0.660882778,-0.004071389,-0.004071389,0.660882778
2015-02-17 11:00:00,0.365654167,-0.004038889,-0.004038889,0.365654167
2015-02-17 10:00:00,0.506282222,-0.003113056,-0.003113056,0.506282222
2015-02-17 09:00:00,0.676862778,-0.002976111,-0.002976111,0.676862778
2015-02-17 08:00:00,1.319333056,-0.003046111,-0.003046111,1.319333056
2015-02-17 07:00:00,0.400086111,-0.003288611,-0.003288611,0.400086111
2015-02-17 06:00:00,0.854311667,-0.003132222,-0.003132222,0.854311667
2015-02-17 05:00:00,0.412522778,-0.003065833,-0.003065833,0.412522778
2015-02-17 04:00:00,0.448453056,-0.003093611,-0.003093611,0.448453056
2015-02-17 03:00:00,0.544329722,-0.003060000,-0.003060000,0.544329722
2015-02-17 02:00:00,0.215108889,-0.003070278,-0.003070278,0.215108889
2015-02-17 01:00:00,0.752469167,-0.003050278,-0.003050278,0.752469167
2015-02-17 00:00:00,0.467409444,-0.003030833,-0.003030833,0.467409444
2015-02-16 23:00:00,0.592734167,-0.003026111,-0.003026111,0.592734167
2015-02-16 22:00:00,0.417609722,-0.003224167,-0.003224167,0.417609722
2015-02-16 21:00:00,1.508883889,-0.003015000,-0.003015000,1.508883889
2015-02-16 20:00:00,1.046405278,-0.002978056,-0.002978056,1.046405278
2015-02-16 19:00:00,0.626020000,-0.002990278,-0.002990278,0.626020000
2015-02-16 18:00:00,0.954498333,-0.003077222,-0.003077222,0.954498333
2015-02-16 17:00:00,0.461360556,-0.003175278,-0.003175278,0.461360556
2015-02-16 16:00:00,0.784687778,-0.003128889,-0.003128889,0.784687778
2015-02-16 15:00:00,0.741629167,-0.003688889,-0.003688889,0.741629167
2015-02-16 14:00:00,0.355927222,-0.003025833,-0.003025833,0.355927222
2015-02-16 13:00:00,0.558822500,-0.003054444,-0.003054444,0.558822500
2015-02-16 12:00:00,0.904423611,-0.002944444,-0.002944444,0.904423611
2015-02-16 11:00:00,1.020702222,-0.002954444,-0.002954444,1.020702222
2015-02-16 10:00:00,1.055989722,-0.003132778,-0.003132778,1.055989722
2015-02-16 09:00:00,1.055627500,-0.003079722,-0.003079722,1.055627500
2015-02-16 08:00:00,0.983366389,-0.003081389,-0.003081389,0.983366389
2015-02-16 07:00:00,0.724160833,-0.002970000,-0.002970000,0.724160833
2015-02-16 06:00:00,0.259915556,-0.003082222,-0.003082222,0.259915556
2015-02-16 05:00:00,0.572696667,-0.003092222,-0.003092222,0.572696667
2015-02-16 04:00:00,0.601603889,-0.003144722,-0.003144722,0.601603889
2015-02-16 03:00:00,0.329861389,-0.003158056,-0.003158056,0.329861389
2015-02-16 02:00:00,0.212294444,-0.003132500,-0.003132500,0.212294444
2015-02-16 01:00:00,0.631827222,-0.003077500,-0.003077500,0.631827222
2015-02-16 00:00:00,0.951897778,-0.003086389,-0.003086389,0.951897778
2015-02-15 23:00:00,1.364589167,-0.003231111,-0.003231111,1.364589167
2015-02-15 22:00:00,0.903329167,-0.003341944,-0.003341944,0.903329167
2015-02-15 21:00:00,1.541491667,-0.003508056,-0.003508056,1.541491667
2015-02-15 20:00:00,0.929735556,-0.003406667,-0.003406667,0.929735556
2015-02-15 19:00:00,0.346335000,-0.003439444,-0.003439444,0.346335000
2015-02-15 18:00:00,0.861906389,0.070931111,0.070931111,0.861906389
2015-02-15 17:00:00,1.538933889,0.262090556,0.262090556,1.538933889
2015-02-15 16:00:00,2.438939722,0.518101667,0.518101667,2.438939722
2015-02-15 15:00:00,0.386560833,0.252990833,0.252990833,0.386560833
2015-02-15 14:00:00,0.781198333,0.264428611,0.264428611,0.781198333
2015-02-15 13:00:00,0.504422222,0.190048056,0.190048056,0.504422222
2015-02-15 12:00:00,0.547091944,0.975319722,0.975319722,0.547091944
2015-02-15 11:00:00,0.727048889,2.035847778,2.035847778,0.727048889
2015-02-15 10:00:00,2.627743611,1.721466111,1.721466111,2.627743611
2015-02-15 09:00:00,1.417455000,0.225825833,0.225825833,1.417455000
2015-02-15 08:00:00,0.460242778,-0.003354722,-0.003354722,0.460242778
2015-02-15 07:00:00,0.519748889,-0.003210833,-0.003210833,0.519748889
2015-02-15 06:00:00,0.202461111,-0.003104444,-0.003104444,0.202461111
2015-02-15 05:00:00,0.161837222,-0.003098889,-0.003098889,0.161837222
2015-02-15 04:00:00,1.201725556,-0.003026389,-0.003026389,1.201725556
2015-02-15 03:00:00,0.411958056,-0.003068889,-0.003068889,0.411958056
2015-02-15 02:00:00,0.341716944,-0.003069722,-0.003069722,0.341716944
2015-02-15 01:00:00,0.537267500,-0.003080556,-0.003080556,0.537267500
2015-02-15 00:00:00,0.619658056,-0.003108889,-0.003108889,0.619658056
2015-02-14 23:00:00,0.841463056,-0.003404167,-0.003404167,0.841463056
2015-02-14 22:00:00,0.636591389,-0.003521667,-0.003521667,0.636591389
2015-02-14 21:00:00,0.879133056,-0.003285833,-0.003285833,0.879133056
2015-02-14 20:00:00,1.729932222,-0.003926389,-0.003926389,1.729932222
2015-02-14 19:00:00,1.052354167,0.036454444,0.036454444,1.052354167
2015-02-14 18:00:00,0.669276667,0.301031944,0.301031944,0.669276667
2015-02-14 17:00:00,0.304033889,0.824903889,0.824903889,0.304033889
2015-02-14 16:00:00,0.227936667,2.607564722,2.607564722,0.227936667
2015-02-14 15:00:00,0.197303333,1.260481667,1.260481667,0.197303333
2015-02-14 14:00:00,0.180630000,0.657033333,0.657033333,0.180630000
2015-02-14 13:00:00,0.616955000,1.016552222,1.016552222,0.616955000
2015-02-14 12:00:00,0.451718611,1.079119722,1.079119722,0.451718611
2015-02-14 11:00:00,0.309598056,0.992754444,0.992754444,0.309598056
2015-02-14 10:00:00,0.831035833,1.748130833,1.748130833,0.831035833
2015-02-14 09:00:00,1.431948333,0.315284722,0.315284722,1.431948333
2015-02-14 08:00:00,0.212345000,-0.003259722,-0.003259722,0.212345000
2015-02-14 07:00:00,0.476075278,-0.003145833,-0.003145833,0.476075278
2015-02-14 06:00:00,0.476637500,-0.003175000,-0.003175000,0.476637500
2015-02-14 05:00:00,0.205780556,-0.003174167,-0.003174167,0.205780556
2015-02-14 04:00:00,0.614819167,-0.003118889,-0.003118889,0.614819167
2015-02-14 03:00:00,0.174146111,-0.003126111,-0.003126111,0.174146111
2015-02-14 02:00:00,0.184003611,-0.003076389,-0.003076389,0.184003611
2015-02-14 01:00:00,0.822331667,-0.003003056,-0.003003056,0.822331667
2015-02-14 00:00:00,0.547935833,-0.003006667,-0.003006667,0.547935833
2015-02-13 23:00:00,0.527303333,-0.003009722,-0.003009722,0.527303333
2015-02-13 22:00:00,0.709011389,-0.002931389,-0.002931389,0.709011389
2015-02-13 21:00:00,0.587390556,-0.002821111,-0.002821111,0.587390556
2015-02-13 20:00:00,1.099311389,-0.002915556,-0.002915556,1.099311389
2015-02-13 19:00:00,1.874977778,0.001180000,0.001180000,1.874977778
2015-02-13 18:00:00,0.683386667,0.047299167,0.047299167,0.683386667
2015-02-13 17:00:00,0.210968333,1.821420833,1.821420833,0.210968333
2015-02-13 16:00:00,0.747283611,2.594720000,2.594720000,0.747283611
2015-02-13 15:00:00,0.376375833,3.252248056,3.252248056,0.376375833
2015-02-13 14:00:00,0.221436389,3.520472222,3.520472222,0.221436389
2015-02-13 13:00:00,0.245296667,3.466948056,3.466948056,0.245296667
2015-02-13 12:00:00,0.189423611,3.169786389,3.169786389,0.189423611
2015-02-13 11:00:00,0.698908611,2.600045833,2.600045833,0.698908611
2015-02-13 10:00:00,0.201270556,1.648648056,1.648648056,0.201270556
2015-02-13 09:00:00,0.898871389,0.280187778,0.280187778,0.898871389
2015-02-13 08:00:00,1.081752500,-0.003473889,-0.003473889,1.081752500
2015-02-13 07:00:00,0.633810556,-0.003270000,-0.003270000,0.633810556
2015-02-13 06:00:00,0.225926111,-0.003419167,-0.003419167,0.225926111
2015-02-13 05:00:00,0.230180556,-0.003415556,-0.003415556,0.230180556
2015-02-13 04:00:00,0.784334167,-0.003324167,-0.003324167,0.784334167
2015-02-13 03:00:00,0.215531667,-0.003408056,-0.003408056,0.215531667
2015-02-13 02:00:00,0.232723611,-0.003391389,-0.003391389,0.232723611
2015-02-13 01:00:00,0.234604167,-0.003383333,-0.003383333,0.234604167
2015-02-13 00:00:00,1.140006944,-0.003186944,-0.003186944,1.140006944
2015-02-12 23:00:00,1.040721389,-0.003352222,-0.003352222,1.040721389
2015-02-12 22:00:00,0.662445833,-0.003351389,-0.003351389,0.662445833
2015-02-12 21:00:00,0.650459444,-0.003380556,-0.003380556,0.650459444
2015-02-12 20:00:00,1.355193333,-0.003201389,-0.003201389,1.355193333
2015-02-12 19:00:00,0.636840556,0.003658889,0.003658889,0.636840556
2015-02-12 18:00:00,0.232396111,0.087426944,0.087426944,0.232396111
2015-02-12 17:00:00,0.679960556,1.644709167,1.644709167,0.679960556
2015-02-12 16:00:00,0.440705278,2.417273611,2.417273611,0.440705278
2015-02-12 15:00:00,0.375618611,2.990738333,2.990738333,0.375618611
2015-02-12 14:00:00,0.586878333,3.068535556,3.068535556,0.586878333
2015-02-12 13:00:00,0.219276111,2.886793056,2.886793056,0.219276111
2015-02-12 12:00:00,0.622029722,2.712070278,2.712070278,0.622029722
2015-02-12 11:00:00,0.198628889,2.023099167,2.023099167,0.198628889
2015-02-12 10:00:00,0.724088889,1.014384167,1.014384167,0.724088889
2015-02-12 09:00:00,1.478264722,0.157082778,0.157082778,1.478264722
2015-02-12 08:00:00,1.668522500,-0.003251944,-0.003251944,1.668522500
2015-02-12 07:00:00,1.005329167,-0.003206944,-0.003206944,1.005329167
2015-02-12 06:00:00,0.633321111,-0.003033333,-0.003033333,0.633321111
2015-02-12 05:00:00,0.205036111,-0.003110833,-0.003110833,0.205036111
2015-02-12 04:00:00,0.821743056,-0.003075278,-0.003075278,0.821743056
2015-02-12 03:00:00,0.210786944,-0.003131667,-0.003131667,0.210786944
2015-02-12 02:00:00,0.330017500,-0.003152778,-0.003152778,0.330017500
2015-02-12 01:00:00,0.743836667,-0.003075000,-0.003075000,0.743836667
2015-02-12 00:00:00,0.462554722,-0.003171667,-0.003171667,0.462554722
2015-02-11 23:00:00,0.824598611,-0.003282778,-0.003282778,0.824598611
2015-02-11 22:00:00,0.482163889,-0.003285000,-0.003285000,0.482163889
2015-02-11 21:00:00,0.751156667,-0.003358333,-0.003358333,0.751156667
2015-02-11 20:00:00,1.971681389,-0.003274444,-0.003274444,1.971681389
2015-02-11 19:00:00,1.644035000,0.002161667,0.002161667,1.644035000
2015-02-11 18:00:00,0.747912778,0.068045833,0.068045833,0.747912778
2015-02-11 17:00:00,0.299253056,1.769361389,1.769361389,0.299253056
2015-02-11 16:00:00,0.194678056,2.516372778,2.516372778,0.194678056
2015-02-11 15:00:00,0.644752222,2.731084722,2.731084722,0.644752222
2015-02-11 14:00:00,0.298952500,1.924280278,1.924280278,0.298952500
2015-02-11 13:00:00,0.590477500,0.970122222,0.970122222,0.590477500
2015-02-11 12:00:00,0.179943056,2.606433056,2.606433056,0.179943056
2015-02-11 11:00:00,0.210080556,2.544486944,2.544486944,0.210080556
2015-02-11 10:00:00,0.936136667,0.982201667,0.982201667,0.936136667
2015-02-11 09:00:00,0.541763056,0.074066111,0.074066111,0.541763056
2015-02-11 08:00:00,1.380295278,-0.002036944,-0.002036944,1.380295278
2015-02-11 07:00:00,0.511571389,-0.001840556,-0.001840556,0.511571389
2015-02-11 06:00:00,0.291485000,-0.002461944,-0.002461944,0.291485000
2015-02-11 05:00:00,0.758518333,-0.003096944,-0.003096944,0.758518333
2015-02-11 04:00:00,0.204325278,-0.003136111,-0.003136111,0.204325278
2015-02-11 03:00:00,0.558415556,-0.003119722,-0.003119722,0.558415556
2015-02-11 02:00:00,0.435863611,-0.003122222,-0.003122222,0.435863611
2015-02-11 01:00:00,0.232730556,-0.003135000,-0.003135000,0.232730556
2015-02-11 00:00:00,0.800292222,-0.003073611,-0.003073611,0.800292222
2015-02-10 23:00:00,0.571628056,-0.003425000,-0.003425000,0.571628056
2015-02-10 22:00:00,0.931320000,-0.003561667,-0.003561667,0.931320000
2015-02-10 21:00:00,1.096695000,-0.003354722,-0.003354722,1.096695000
2015-02-10 20:00:00,3.152218889,-0.003038333,-0.003038333,3.152218889
2015-02-10 19:00:00,0.846695833,-0.000896944,-0.000896944,0.846695833
2015-02-10 18:00:00,0.560470000,0.176701389,0.176701389,0.560470000
2015-02-10 17:00:00,0.302086944,1.858209167,1.858209167,0.302086944
2015-02-10 16:00:00,0.293741111,2.598895000,2.598895000,0.293741111
2015-02-10 15:00:00,0.204540278,3.464630000,3.464630000,0.204540278
2015-02-10 14:00:00,0.445480833,3.684137500,3.684137500,0.445480833
2015-02-10 13:00:00,0.703782500,3.631309444,3.631309444,0.703782500
2015-02-10 12:00:00,0.205234444,2.981543889,2.981543889,0.205234444
2015-02-10 11:00:00,0.162097778,2.583085000,2.583085000,0.162097778
2015-02-10 10:00:00,0.192276111,1.571016944,1.571016944,0.192276111
2015-02-10 09:00:00,1.229714167,0.215112222,0.215112222,1.229714167
2015-02-10 08:00:00,1.042969722,-0.003135833,-0.003135833,1.042969722
2015-02-10 07:00:00,0.778618056,-0.003168889,-0.003168889,0.778618056
2015-02-10 06:00:00,0.257684444,-0.003223056,-0.003223056,0.257684444
2015-02-10 05:00:00,0.206306667,-0.003261111,-0.003261111,0.206306667
2015-02-10 04:00:00,0.641854722,-0.003226667,-0.003226667,0.641854722
2015-02-10 03:00:00,0.334416944,-0.003225000,-0.003225000,0.334416944
2015-02-10 02:00:00,0.656669167,-0.003198056,-0.003198056,0.656669167
2015-02-10 01:00:00,0.264643056,-0.003161111,-0.003161111,0.264643056
2015-02-10 00:00:00,1.032541389,-0.003138611,-0.003138611,1.032541389
2015-02-09 23:00:00,1.217722500,-0.003235278,-0.003235278,1.217722500
2015-02-09 22:00:00,0.565466111,-0.003203889,-0.003203889,0.565466111
2015-02-09 21:00:00,0.701679444,-0.003140278,-0.003140278,0.701679444
2015-02-09 20:00:00,0.918381389,-0.003170000,-0.003170000,0.918381389
2015-02-09 19:00:00,0.832679444,-0.002290833,-0.002290833,0.832679444
2015-02-09 18:00:00,0.518508889,0.034115278,0.034115278,0.518508889
2015-02-09 17:00:00,0.334769722,1.723359722,1.723359722,0.334769722
2015-02-09 16:00:00,0.538231944,2.452941667,2.452941667,0.538231944
2015-02-09 15:00:00,0.219452778,3.171310278,3.171310278,0.219452778
2015-02-09 14:00:00,0.210565833,3.409791111,3.409791111,0.210565833
2015-02-09 13:00:00,0.260490556,3.414545000,3.414545000,0.260490556
2015-02-09 12:00:00,0.758827778,3.167141389,3.167141389,0.758827778
2015-02-09 11:00:00,0.330887778,2.591669444,2.591669444,0.330887778
2015-02-09 10:00:00,0.316299444,1.572380000,1.572380000,0.316299444
2015-02-09 09:00:00,0.835533333,0.197972778,0.197972778,0.835533333
2015-02-09 08:00:00,0.918396667,-0.003308056,-0.003308056,0.918396667
2015-02-09 07:00:00,1.464411389,-0.003162500,-0.003162500,1.464411389
2015-02-09 06:00:00,0.220561944,-0.003371944,-0.003371944,0.220561944
2015-02-09 05:00:00,0.601189444,-0.003450278,-0.003450278,0.601189444
2015-02-09 04:00:00,0.356401667,-0.003523056,-0.003523056,0.356401667
2015-02-09 03:00:00,0.289670556,-0.003521389,-0.003521389,0.289670556
2015-02-09 02:00:00,0.636979167,-0.003500000,-0.003500000,0.636979167
2015-02-09 01:00:00,0.218838333,-0.003458889,-0.003458889,0.218838333
2015-02-09 00:00:00,0.644219722,-0.003276944,-0.003276944,0.644219722
2015-02-08 23:00:00,0.619584722,-0.003400833,-0.003400833,0.619584722
2015-02-08 22:00:00,0.517257778,-0.003367500,-0.003367500,0.517257778
2015-02-08 21:00:00,0.909631944,-0.003168611,-0.003168611,0.909631944
2015-02-08 20:00:00,0.615011389,-0.003149167,-0.003149167,0.615011389
2015-02-08 19:00:00,0.393497500,-0.001426389,-0.001426389,0.393497500
2015-02-08 18:00:00,0.224259444,0.032933056,0.032933056,0.224259444
2015-02-08 17:00:00,0.224005000,1.739906389,1.739906389,0.224005000
2015-02-08 16:00:00,0.743878611,2.555752778,2.555752778,0.743878611
2015-02-08 15:00:00,0.222523611,3.436203333,3.436203333,0.222523611
2015-02-08 14:00:00,0.261496389,3.716188056,3.716188056,0.261496389
2015-02-08 13:00:00,0.513821667,3.732293333,3.732293333,0.513821667
2015-02-08 12:00:00,0.797448056,3.381459722,3.381459722,0.797448056
2015-02-08 11:00:00,0.205373056,2.685472222,2.685472222,0.205373056
2015-02-08 10:00:00,0.304118056,1.563763889,1.563763889,0.304118056
2015-02-08 09:00:00,1.319436111,0.173280000,0.173280000,1.319436111
2015-02-08 08:00:00,0.328394444,-0.003328889,-0.003328889,0.328394444
2015-02-08 07:00:00,0.901036667,-0.003421667,-0.003421667,0.901036667
2015-02-08 06:00:00,0.527841111,-0.003521944,-0.003521944,0.527841111
2015-02-08 05:00:00,0.230006944,-0.003531667,-0.003531667,0.230006944
2015-02-08 04:00:00,0.185193056,-0.003487778,-0.003487778,0.185193056
2015-02-08 03:00:00,0.229324444,-0.003424444,-0.003424444,0.229324444
2015-02-08 02:00:00,0.726014444,-0.003383889,-0.003383889,0.726014444
2015-02-08 01:00:00,0.249715000,-0.003404722,-0.003404722,0.249715000
2015-02-08 00:00:00,0.502381667,-0.003717222,-0.003717222,0.502381667
2015-02-07 23:00:00,0.837819167,-0.003456667,-0.003456667,0.837819167
2015-02-07 22:00:00,0.533445833,-0.003318611,-0.003318611,0.533445833
2015-02-07 21:00:00,1.289331389,-0.003225556,-0.003225556,1.289331389
2015-02-07 20:00:00,0.621635833,-0.003471944,-0.003471944,0.621635833
2015-02-07 19:00:00,0.897143611,0.000147778,0.000147778,0.897143611
2015-02-07 18:00:00,0.519682778,0.247478056,0.247478056,0.519682778
2015-02-07 17:00:00,0.264323333,1.270475000,1.270475000,0.264323333
2015-02-07 16:00:00,0.813062778,2.341607500,2.341607500,0.813062778
2015-02-07 15:00:00,0.266113333,3.077651667,3.077651667,0.266113333
2015-02-07 14:00:00,0.208530000,2.938091667,2.938091667,0.208530000
2015-02-07 13:00:00,0.198825278,3.370579444,3.370579444,0.198825278
2015-02-07 12:00:00,0.192347778,2.758793611,2.758793611,0.192347778
2015-02-07 11:00:00,0.577275278,2.537495833,2.537495833,0.577275278
2015-02-07 10:00:00,1.000776667,1.532616389,1.532616389,1.000776667
2015-02-07 09:00:00,1.049577222,0.157160556,0.157160556,1.049577222
2015-02-07 08:00:00,0.290211667,-0.003595833,-0.003595833,0.290211667
2015-02-07 07:00:00,0.266142778,-0.003600833,-0.003600833,0.266142778
2015-02-07 06:00:00,0.752251389,-0.003521111,-0.003521111,0.752251389
2015-02-07 05:00:00,0.453958611,-0.003573333,-0.003573333,0.453958611
2015-02-07 04:00:00,0.277982778,-0.003558889,-0.003558889,0.277982778
2015-02-07 03:00:00,0.265611667,-0.003579444,-0.003579444,0.265611667
2015-02-07 02:00:00,0.613963889,-0.003431111,-0.003431111,0.613963889
2015-02-07 01:00:00,0.452760278,-0.003454722,-0.003454722,0.452760278
2015-02-07 00:00:00,1.071372500,-0.003286667,-0.003286667,1.071372500
2015-02-06 23:00:00,0.643692778,-0.003406667,-0.003406667,0.643692778
2015-02-06 22:00:00,0.694493056,-0.003447778,-0.003447778,0.694493056
2015-02-06 21:00:00,0.574538611,-0.003407778,-0.003407778,0.574538611
2015-02-06 20:00:00,1.156655000,-0.003219722,-0.003219722,1.156655000
2015-02-06 19:00:00,1.189807222,-0.001666667,-0.001666667,1.189807222
2015-02-06 18:00:00,0.609366944,0.113499167,0.113499167,0.609366944
2015-02-06 17:00:00,0.700100000,1.879388889,1.879388889,0.700100000
2015-02-06 16:00:00,0.404760000,1.721518333,1.721518333,0.404760000
2015-02-06 15:00:00,0.225470278,1.112773056,1.112773056,0.225470278
2015-02-06 14:00:00,0.199754444,1.590461667,1.590461667,0.199754444
2015-02-06 13:00:00,0.168135833,1.970604444,1.970604444,0.168135833
2015-02-06 12:00:00,0.189022222,2.639420278,2.639420278,0.189022222
2015-02-06 11:00:00,0.194764167,2.682455278,2.682455278,0.194764167
2015-02-06 10:00:00,0.602658889,1.510280833,1.510280833,0.602658889
2015-02-06 09:00:00,1.222331111,0.091119444,0.091119444,1.222331111
2015-02-06 08:00:00,1.076684444,-0.003331944,-0.003331944,1.076684444
2015-02-06 07:00:00,0.740158611,-0.003383056,-0.003383056,0.740158611
2015-02-06 06:00:00,0.249233889,-0.003502500,-0.003502500,0.249233889
2015-02-06 05:00:00,0.487250556,-0.003510278,-0.003510278,0.487250556
2015-02-06 04:00:00,0.435554722,-0.003550833,-0.003550833,0.435554722
2015-02-06 03:00:00,0.223096667,-0.003624722,-0.003624722,0.223096667
2015-02-06 02:00:00,0.228728889,-0.003534167,-0.003534167,0.228728889
2015-02-06 01:00:00,1.234886389,-0.003328333,-0.003328333,1.234886389
2015-02-06 00:00:00,1.028860556,-0.003118333,-0.003118333,1.028860556
2015-02-05 23:00:00,1.071459444,-0.003278889,-0.003278889,1.071459444
2015-02-05 22:00:00,0.507735833,-0.003262222,-0.003262222,0.507735833
2015-02-05 21:00:00,1.310210000,-0.003110278,-0.003110278,1.310210000
2015-02-05 20:00:00,1.143367500,-0.003114444,-0.003114444,1.143367500
2015-02-05 19:00:00,0.677029722,0.004037222,0.004037222,0.677029722
2015-02-05 18:00:00,0.540323889,0.260602778,0.260602778,0.540323889
2015-02-05 17:00:00,0.190336111,0.451105000,0.451105000,0.190336111
2015-02-05 16:00:00,0.193460000,1.480625000,1.480625000,0.193460000
2015-02-05 15:00:00,0.176407500,1.619542778,1.619542778,0.176407500
