"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Heat Pump [kW]","Water Heater [kW]","EV [kW]"
2015-02-21 23:00:00,1.429419722,0.011553333,1.429419722,0.011553333,-0.000530278,0.000451111,-0.001649444
2015-02-21 22:00:00,1.344106389,0.011348333,1.344106389,0.011348333,-0.000633056,0.000477778,-0.001644444
2015-02-21 21:00:00,1.308263611,0.011120000,1.308263611,0.011120000,-0.000536944,0.000437778,-0.001610278
2015-02-21 20:00:00,1.340479722,0.011456944,1.340479722,0.011456944,-0.000487222,0.000460833,-0.001560833
2015-02-21 19:00:00,1.320983333,0.011450833,1.320983333,0.011450833,-0.000591111,0.000462222,-0.001568611
2015-02-21 18:00:00,0.705196389,0.004060000,0.705196389,0.004060000,-0.000510833,0.000302500,-0.001582500
2015-02-21 17:00:00,0.329568611,0.148034167,0.329568611,0.148034167,-0.000377222,0.000120556,-0.001600278
2015-02-21 16:00:00,0.213838611,1.003409722,0.213838611,1.003409722,-0.000571111,0.000241389,-0.001613333
2015-02-21 15:00:00,0.282839722,0.769826389,0.282839722,0.769826389,-0.000728056,0.000216667,-0.001628056
2015-02-21 14:00:00,0.565953889,0.611685556,0.565953889,0.611685556,-0.000676389,0.000185556,-0.001625833
2015-02-21 13:00:00,0.350957222,0.452028889,0.350957222,0.452028889,-0.000541111,0.000179444,-0.001577500
2015-02-21 12:00:00,1.179874722,0.044002222,1.179874722,0.044002222,-0.000500833,0.000491111,-0.001597222
2015-02-21 11:00:00,0.898381944,0.004736667,0.898381944,0.004736667,-0.000622222,0.000375833,-0.001623611
2015-02-21 10:00:00,1.520063611,0.002687500,1.520063611,0.002687500,-0.000405278,0.000172222,-0.001551667
2015-02-21 09:00:00,1.464268611,0.003326667,1.464268611,0.003326667,-0.000126389,0.000146944,-0.001360556
2015-02-21 08:00:00,0.172210278,-0.002236667,0.172210278,-0.002236667,-0.000498611,0.000160833,-0.001389722
2015-02-21 07:00:00,0.230181944,-0.001675000,0.230181944,-0.001675000,-0.000429167,0.000146667,-0.001385833
2015-02-21 06:00:00,0.233941667,-0.001614444,0.233941667,-0.001614444,-0.000416389,0.000153333,-0.001386389
2015-02-21 05:00:00,0.221086111,-0.001712222,0.221086111,-0.001712222,-0.000454167,0.000159167,-0.001415000
2015-02-21 04:00:00,0.214402500,-0.001812778,0.214402500,-0.001812778,-0.000443611,0.000149722,-0.001427500
2015-02-21 03:00:00,0.228181667,-0.001657778,0.228181667,-0.001657778,-0.000453611,0.000139444,-0.001434722
2015-02-21 02:00:00,0.532554444,-0.003396667,0.532554444,-0.003396667,-0.000389444,0.000074167,-0.356872500
2015-02-21 01:00:00,1.633017778,-0.006649167,1.633017778,-0.006649167,-0.000128333,-0.000195000,-1.404780000
2015-02-21 00:00:00,1.221570833,-0.003917778,1.221570833,-0.003917778,-0.000168056,-0.000074722,-0.884135833
2015-02-20 23:00:00,0.221548889,-0.001965278,0.221548889,-0.001965278,-0.000415278,0.000171389,-0.001411667
2015-02-20 22:00:00,1.021458889,-0.003321944,1.021458889,-0.003321944,-0.000200833,0.000011389,-0.711538611
2015-02-20 21:00:00,2.391297778,-0.001816111,2.391297778,-0.001816111,-0.000579722,-0.000202778,-1.408845833
2015-02-20 20:00:00,3.292826111,0.002950556,3.292826111,0.002950556,-0.021123889,-0.000260278,-1.411666111
2015-02-20 19:00:00,5.929376944,0.111841389,5.929376944,0.111841389,-1.872690833,0.000201389,-0.786456111
2015-02-20 18:00:00,3.374650833,0.564146389,3.374650833,0.564146389,-1.785217778,0.000155556,-0.001656667
2015-02-20 17:00:00,1.277824722,0.791941389,1.277824722,0.791941389,-0.918694444,0.000194167,-0.003713611
2015-02-20 16:00:00,2.837702778,1.238620556,2.837702778,1.238620556,-2.351816667,0.000173889,-0.001660556
2015-02-20 15:00:00,2.896851944,0.779826944,2.896851944,0.779826944,-2.350149722,0.000147500,-0.001652500
2015-02-20 14:00:00,2.915686389,2.798895000,2.915686389,2.798895000,-2.358110833,0.000255556,-0.001687778
2015-02-20 13:00:00,0.830154444,3.990986944,0.830154444,3.990986944,-0.581429444,0.000379167,-0.001737778
2015-02-20 12:00:00,0.345830556,4.235535278,0.345830556,4.235535278,-0.136405556,0.000394722,-0.001704722
2015-02-20 11:00:00,0.387663056,2.206229167,0.387663056,2.206229167,-0.135130000,0.000280000,-0.001681667
2015-02-20 10:00:00,0.283942778,1.307391667,0.283942778,1.307391667,-0.133893611,0.000278333,-0.001661944
2015-02-20 09:00:00,0.307866389,0.746780000,0.307866389,0.746780000,-0.133024167,0.000251944,-0.001647222
2015-02-20 08:00:00,0.388402500,-0.001473056,0.388402500,-0.001473056,-0.131826667,0.000174444,-0.001632778
2015-02-20 07:00:00,0.347387222,-0.001407500,0.347387222,-0.001407500,-0.132422778,0.000192222,-0.001636944
2015-02-20 06:00:00,0.293139444,-0.001707778,0.293139444,-0.001707778,-0.133192222,0.000189722,-0.001659167
2015-02-20 05:00:00,0.339557500,-0.001365833,0.339557500,-0.001365833,-0.134406667,0.000183056,-0.001685833
2015-02-20 04:00:00,1.612200556,0.001811667,1.612200556,0.001811667,-1.224875278,0.000123889,-0.001683611
2015-02-20 03:00:00,2.775162222,0.004746389,2.775162222,0.004746389,-2.277419722,0.000115000,-0.001675278
2015-02-20 02:00:00,1.115994444,0.000522778,1.115994444,0.000522778,-0.808928889,0.000160833,-0.001668333
2015-02-20 01:00:00,0.401403056,-0.000965833,0.401403056,-0.000965833,-0.135230833,0.000171111,-0.001710556
2015-02-20 00:00:00,0.363535833,-0.001923056,0.363535833,-0.001923056,-0.135652500,0.000208611,-0.001713889
2015-02-19 23:00:00,0.385113889,-0.001681389,0.385113889,-0.001681389,-0.135229722,0.000223611,-0.001694722
2015-02-19 22:00:00,0.542536667,-0.000933056,0.542536667,-0.000933056,-0.132569444,0.000203333,-0.001648056
2015-02-19 21:00:00,0.826826944,0.000604167,0.826826944,0.000604167,-0.133004444,0.000140000,-0.001655000
2015-02-19 20:00:00,0.550605278,-0.000512222,0.550605278,-0.000512222,-0.132820833,0.000230000,-0.001636389
2015-02-19 19:00:00,0.827770833,0.022715833,0.827770833,0.022715833,-0.134206667,0.000149167,-0.001668056
2015-02-19 18:00:00,0.459885000,0.217771111,0.459885000,0.217771111,-0.135115833,0.000175556,-0.001680833
2015-02-19 17:00:00,0.371653889,0.940343333,0.371653889,0.940343333,-0.158919722,0.000190278,-0.001682778
2015-02-19 16:00:00,3.159659444,2.410159722,3.159659444,2.410159722,-2.617031389,0.000193611,-0.001693056
2015-02-19 15:00:00,3.203711667,3.511264444,3.203711667,3.511264444,-2.615618889,0.000269722,-0.001689167
2015-02-19 14:00:00,3.105694167,4.060982778,3.105694167,4.060982778,-2.593651111,0.000350833,-0.001679722
2015-02-19 13:00:00,0.899674722,4.588583056,0.899674722,4.588583056,-0.632303056,0.000463889,-0.001710833
2015-02-19 12:00:00,0.413867222,4.326516667,0.413867222,4.326516667,-0.138763889,0.000467222,-0.001725000
2015-02-19 11:00:00,0.384946111,2.278704722,0.384946111,2.278704722,-0.135706944,0.000318056,-0.001653333
2015-02-19 10:00:00,0.315415833,1.454646389,0.315415833,1.454646389,-0.135350556,0.000281111,-0.001676111
2015-02-19 09:00:00,0.393198333,0.887228333,0.393198333,0.887228333,-0.134408889,0.000225000,-0.001667222
2015-02-19 08:00:00,0.400639722,0.004798056,0.400639722,0.004798056,-0.133868333,0.000163611,-0.001653889
2015-02-19 07:00:00,0.342027500,-0.001628889,0.342027500,-0.001628889,-0.132932500,0.000191111,-0.001634722
2015-02-19 06:00:00,0.327252222,-0.001673056,0.327252222,-0.001673056,-0.134864167,0.000183333,-0.001671667
2015-02-19 05:00:00,0.361852500,-0.001280000,0.361852500,-0.001280000,-0.134772500,0.000170000,-0.001663333
2015-02-19 04:00:00,0.375979444,-0.001066667,0.375979444,-0.001066667,-0.134790278,0.000161667,-0.001649444
2015-02-19 03:00:00,0.322276667,-0.001618056,0.322276667,-0.001618056,-0.134607778,0.000157778,-0.001640000
2015-02-19 02:00:00,0.312997778,-0.001728611,0.312997778,-0.001728611,-0.134373611,0.000166944,-0.001636944
2015-02-19 01:00:00,0.411958889,-0.000843889,0.411958889,-0.000843889,-0.135491667,0.000148333,-0.001667778
2015-02-19 00:00:00,0.454310556,-0.000512778,0.454310556,-0.000512778,-0.135379444,0.000183889,-0.001664444
2015-02-18 23:00:00,0.525177222,-0.001410000,0.525177222,-0.001410000,-0.134510000,0.000165278,-0.001650278
2015-02-18 22:00:00,0.714503611,-0.001791389,0.714503611,-0.001791389,-0.133356389,0.000047500,-0.001639722
2015-02-18 21:00:00,0.936970000,0.001573611,0.936970000,0.001573611,-0.132242500,0.000152778,-0.001603611
2015-02-18 20:00:00,2.048588611,0.009433611,2.048588611,0.009433611,-0.131149722,0.000588889,-0.001585556
2015-02-18 19:00:00,2.398193056,0.026145278,2.398193056,0.026145278,-0.132767222,0.000944722,-0.001611389
2015-02-18 18:00:00,0.513705833,0.157052222,0.513705833,0.157052222,-0.135506667,0.000129167,-0.001665278
2015-02-18 17:00:00,0.496938889,1.162620833,0.496938889,1.162620833,-0.164226667,0.000170556,-0.001685833
2015-02-18 16:00:00,2.892189722,2.540286944,2.892189722,2.540286944,-2.327193889,0.000263889,-0.001678333
2015-02-18 15:00:00,2.827102778,3.613416667,2.827102778,3.613416667,-2.292319444,0.000320833,-0.001670278
2015-02-18 14:00:00,2.815991944,4.329133333,2.815991944,4.329133333,-2.243428889,0.000398056,-0.001693056
2015-02-18 13:00:00,0.823399722,4.635696389,0.823399722,4.635696389,-0.546798889,0.000510000,-0.001730556
2015-02-18 12:00:00,0.350445556,4.347014722,0.350445556,4.347014722,-0.137076111,0.000570000,-0.001730833
2015-02-18 11:00:00,0.393425833,2.044373333,0.393425833,2.044373333,-0.135695833,0.000345556,-0.001695000
2015-02-18 10:00:00,0.360152222,1.278943611,0.360152222,1.278943611,-0.134900000,0.000278611,-0.001675833
2015-02-18 09:00:00,0.664991111,0.773177778,0.664991111,0.773177778,-0.133459444,0.000323611,-0.001645833
2015-02-18 08:00:00,1.391210000,0.011186111,1.391210000,0.011186111,-0.132319722,0.000480000,-0.001618611
2015-02-18 07:00:00,1.474059167,0.012081667,1.474059167,0.012081667,-0.132124722,0.000495833,-0.001612778
2015-02-18 06:00:00,1.348273333,0.010850000,1.348273333,0.010850000,-0.133274722,0.000449444,-0.001639444
2015-02-18 05:00:00,1.473928889,0.012411389,1.473928889,0.012411389,-0.133425000,0.000474722,-0.001639167
2015-02-18 04:00:00,1.346448889,0.010988611,1.346448889,0.010988611,-0.134138333,0.000479444,-0.001648889
2015-02-18 03:00:00,1.328808056,0.010524722,1.328808056,0.010524722,-0.134367500,0.000439444,-0.001652500
2015-02-18 02:00:00,1.326831667,0.010662778,1.326831667,0.010662778,-0.134930833,0.000482500,-0.001655833
2015-02-18 01:00:00,1.340558333,0.010828889,1.340558333,0.010828889,-0.134949167,0.000483611,-0.001656111
2015-02-18 00:00:00,1.386654167,0.011309722,1.386654167,0.011309722,-0.133933056,0.000491389,-0.001623611
2015-02-17 23:00:00,1.443697222,0.011992500,1.443697222,0.011992500,-0.134016389,0.000521667,-0.001613611
2015-02-17 22:00:00,1.449983611,0.011365000,1.449983611,0.011365000,-0.134360278,0.000507500,-0.001620000
2015-02-17 21:00:00,1.611773333,0.013313056,1.611773333,0.013313056,-0.132581667,0.000549444,-0.001591667
2015-02-17 20:00:00,3.074869444,0.022131389,3.074869444,0.022131389,-0.129962778,0.000494444,-0.001562778
2015-02-17 19:00:00,1.374538056,0.022499444,1.374538056,0.022499444,-0.132949444,0.000512222,-0.001605000
2015-02-17 18:00:00,1.494882500,0.161389722,1.494882500,0.161389722,-0.133643333,0.000525556,-0.001608056
2015-02-17 17:00:00,1.984322778,0.832764444,1.984322778,0.832764444,-0.134415000,0.000549722,-0.001631944
2015-02-17 16:00:00,2.650918333,2.231966389,2.650918333,2.231966389,-0.133763333,0.000600000,-0.001633889
2015-02-17 15:00:00,1.551984444,3.640745556,1.551984444,3.640745556,-0.134666667,0.000736111,-0.001635278
2015-02-17 14:00:00,1.520588611,4.679254167,1.520588611,4.679254167,-0.135739167,0.000832778,-0.001667222
2015-02-17 13:00:00,1.551893056,4.478208056,1.551893056,4.478208056,-0.135395556,0.000840000,-0.001667222
2015-02-17 12:00:00,1.499082500,1.647818889,1.499082500,1.647818889,-0.133958889,0.000579722,-0.001633889
2015-02-17 11:00:00,1.531600000,0.258985556,1.531600000,0.258985556,-0.135700833,0.000516944,-0.001670000
2015-02-17 10:00:00,1.538203333,0.085468889,1.538203333,0.085468889,-0.135421667,0.000503333,-0.001671389
2015-02-17 09:00:00,1.406540000,0.010223333,1.406540000,0.010223333,-0.134315278,0.000473889,-0.001649722
2015-02-17 08:00:00,1.841405556,0.010819167,1.841405556,0.010819167,-0.133696667,0.000415556,-0.389158889
2015-02-17 07:00:00,2.860700556,0.009521667,2.860700556,0.009521667,-0.131840000,0.000167500,-1.388205556
2015-02-17 06:00:00,2.774087222,0.008398333,2.774087222,0.008398333,-0.132491111,0.000173056,-1.390331944
2015-02-17 05:00:00,2.876998056,0.009714722,2.876998056,0.009714722,-0.133623056,0.000188611,-1.391358056
2015-02-17 04:00:00,2.744234444,0.008130000,2.744234444,0.008130000,-0.133742500,0.000149167,-1.390934444
2015-02-17 03:00:00,2.720660278,0.007784444,2.720660278,0.007784444,-0.134163056,0.000143611,-1.393990833
2015-02-17 02:00:00,2.830030556,0.009142778,2.830030556,0.009142778,-0.134054167,0.000127222,-1.391051389
2015-02-17 01:00:00,2.620518889,0.009878056,2.620518889,0.009878056,-0.134455278,0.000213611,-1.158397222
2015-02-17 00:00:00,2.737435833,0.007902500,2.737435833,0.007902500,-0.134093333,0.000126667,-1.391845556
2015-02-16 23:00:00,2.904548056,0.009540833,2.904548056,0.009540833,-0.133407778,0.000168611,-1.393599167
2015-02-16 22:00:00,1.624521389,0.013128889,1.624521389,0.013128889,-0.132403889,0.000503056,-0.001590278
2015-02-16 21:00:00,1.659364722,0.013753889,1.659364722,0.013753889,-0.131777500,0.000530556,-0.001577778
2015-02-16 20:00:00,2.687253611,0.012023056,2.687253611,0.012023056,-0.129947500,0.000328611,-0.943902500
2015-02-16 19:00:00,3.174671667,0.010808056,3.174671667,0.010808056,-0.129635278,0.000159167,-1.399385000
2015-02-16 18:00:00,2.138715000,0.011590833,2.138715000,0.011590833,-0.130853611,0.000430278,-0.635315556
2015-02-16 17:00:00,1.562219444,0.013373889,1.562219444,0.013373889,-0.161418333,0.000537222,-0.001575833
2015-02-16 16:00:00,3.539321667,0.017141389,3.539321667,0.017141389,-1.951093611,0.000463611,-0.001570000
2015-02-16 15:00:00,3.666351944,0.017976944,3.666351944,0.017976944,-1.966333889,0.000435833,-0.001558889
2015-02-16 14:00:00,3.711081389,0.019282500,3.711081389,0.019282500,-1.970163889,0.000482222,-0.001561667
2015-02-16 13:00:00,1.870065000,0.013087500,1.870065000,0.013087500,-0.506243611,0.000509167,-0.001576944
2015-02-16 12:00:00,1.558795000,0.013427222,1.558795000,0.013427222,-0.131025278,0.000523056,-0.001562778
2015-02-16 11:00:00,1.471227778,0.012486944,1.471227778,0.012486944,-0.131151667,0.000493889,-0.001565556
2015-02-16 10:00:00,1.472921667,0.012556667,1.472921667,0.012556667,-0.131809444,0.000504444,-0.001586667
2015-02-16 09:00:00,1.562256111,0.013395833,1.562256111,0.013395833,-0.131923333,0.000552222,-0.001593889
2015-02-16 08:00:00,0.394868333,-0.000789722,0.394868333,-0.000789722,-0.132830278,0.000146389,-0.001634167
2015-02-16 07:00:00,0.327892222,-0.001440000,0.327892222,-0.001440000,-0.134118889,0.000141667,-0.001656667
2015-02-16 06:00:00,0.329547778,-0.001448889,0.329547778,-0.001448889,-0.134661111,0.000152500,-0.001667500
2015-02-16 05:00:00,0.395176111,-0.000866389,0.395176111,-0.000866389,-0.135507778,0.000146389,-0.001680833
2015-02-16 04:00:00,0.339207778,-0.001347500,0.339207778,-0.001347500,-0.135971667,0.000153889,-0.001688333
2015-02-16 03:00:00,0.320566944,-0.001501111,0.320566944,-0.001501111,-0.135861111,0.000143056,-0.001690278
2015-02-16 02:00:00,0.379569167,-0.001024722,0.379569167,-0.001024722,-0.136263333,0.000133889,-0.001701111
2015-02-16 01:00:00,0.348689722,-0.001230278,0.348689722,-0.001230278,-0.136124167,0.000119444,-0.001691667
2015-02-16 00:00:00,0.318873333,-0.001387500,0.318873333,-0.001387500,-0.134604167,0.000115000,-0.001665833
2015-02-15 23:00:00,0.355172222,-0.001320278,0.355172222,-0.001320278,-0.135616111,0.000156944,-0.001687222
2015-02-15 22:00:00,0.377309444,-0.001262500,0.377309444,-0.001262500,-0.135719444,0.000172778,-0.001685278
2015-02-15 21:00:00,0.321821389,-0.001887500,0.321821389,-0.001887500,-0.135189444,0.000188611,-0.001665000
2015-02-15 20:00:00,0.329544722,-0.001591944,0.329544722,-0.001591944,-0.133290000,0.000170278,-0.001629444
2015-02-15 19:00:00,0.357528889,-0.002147500,0.357528889,-0.002147500,-0.131812500,0.000137500,-0.001598889
2015-02-15 18:00:00,0.313479444,0.008105278,0.313479444,0.008105278,-0.131535556,0.000159722,-0.001593611
2015-02-15 17:00:00,0.407020000,0.290667222,0.407020000,0.290667222,-0.160731944,0.000170833,-0.001590556
2015-02-15 16:00:00,2.595072778,0.437259167,2.595072778,0.437259167,-2.053489722,0.000111944,-0.001604444
2015-02-15 15:00:00,2.532310556,0.328655833,2.532310556,0.328655833,-2.045070833,0.000082222,-0.001603056
2015-02-15 14:00:00,2.563005556,0.376847500,2.563005556,0.376847500,-2.094518889,0.000115833,-0.001605556
2015-02-15 13:00:00,0.808891111,0.719702778,0.808891111,0.719702778,-0.537321111,0.000159444,-0.001614444
2015-02-15 12:00:00,0.335934722,0.952421111,0.335934722,0.952421111,-0.131788056,0.000226944,-0.001628889
2015-02-15 11:00:00,0.318506111,1.403810556,0.318506111,1.403810556,-0.133817500,0.000271111,-0.001657500
2015-02-15 10:00:00,0.319307778,0.652786944,0.319307778,0.652786944,-0.134088056,0.000233056,-0.001666111
2015-02-15 09:00:00,0.359254722,0.064212222,0.359254722,0.064212222,-0.134453333,0.000169444,-0.001666111
2015-02-15 08:00:00,0.320515556,-0.001990556,0.320515556,-0.001990556,-0.134235833,0.000160000,-0.001679167
2015-02-15 07:00:00,0.335956667,-0.001449722,0.335956667,-0.001449722,-0.135211389,0.000173056,-0.001702222
2015-02-15 06:00:00,0.407114444,-0.000732778,0.407114444,-0.000732778,-0.136233333,0.000145833,-0.001722222
2015-02-15 05:00:00,0.325700833,-0.001580000,0.325700833,-0.001580000,-0.136385278,0.000180556,-0.001733611
2015-02-15 04:00:00,0.297991667,-0.001841389,0.297991667,-0.001841389,-0.136596944,0.000163056,-0.001737500
2015-02-15 03:00:00,0.379814444,-0.001045278,0.379814444,-0.001045278,-0.135976944,0.000171944,-0.001726667
2015-02-15 02:00:00,0.310924444,-0.001751944,0.310924444,-0.001751944,-0.136188056,0.000191667,-0.001724444
2015-02-15 01:00:00,0.301733333,-0.001836389,0.301733333,-0.001836389,-0.135434167,0.000189722,-0.001700000
2015-02-15 00:00:00,0.363237778,-0.001133611,0.363237778,-0.001133611,-0.133980833,0.000163889,-0.001684167
2015-02-14 23:00:00,0.326285556,-0.001560556,0.326285556,-0.001560556,-0.133362222,0.000170278,-0.001690278
2015-02-14 22:00:00,0.301689167,-0.001844444,0.301689167,-0.001844444,-0.133276389,0.000178056,-0.001686667
2015-02-14 21:00:00,0.354907500,-0.001349722,0.354907500,-0.001349722,-0.131833611,0.000195833,-0.001639722
2015-02-14 20:00:00,0.371643611,-0.001261667,0.371643611,-0.001261667,-0.131073611,0.000211111,-0.001620833
2015-02-14 19:00:00,0.389685833,0.054624167,0.389685833,0.054624167,-0.131644167,0.000179167,-0.001626389
2015-02-14 18:00:00,0.319691389,0.346597500,0.319691389,0.346597500,-0.133196667,0.000189167,-0.001653889
2015-02-14 17:00:00,0.397061111,1.056991667,0.397061111,1.056991667,-0.162655000,0.000145278,-0.001698889
2015-02-14 16:00:00,2.530001944,1.471579722,2.530001944,1.471579722,-2.093521944,0.000152778,-0.001671667
2015-02-14 15:00:00,3.150426667,1.269392222,3.150426667,1.269392222,-2.642751667,0.000132500,-0.001660000
2015-02-14 14:00:00,3.094237500,0.770146667,3.094237500,0.770146667,-2.613253333,0.000108056,-0.001636944
2015-02-14 13:00:00,0.853174167,1.147956111,0.853174167,1.147956111,-0.631877500,0.000236111,-0.001657222
2015-02-14 12:00:00,0.330898056,1.046699444,0.330898056,1.046699444,-0.133057500,0.000236667,-0.001668889
2015-02-14 11:00:00,0.352701944,1.490046389,0.352701944,1.490046389,-0.134650000,0.000213056,-0.001679167
2015-02-14 10:00:00,0.270235278,0.986806111,0.270235278,0.986806111,-0.135630556,0.000240000,-0.001694167
2015-02-14 09:00:00,0.319193056,0.635859167,0.319193056,0.635859167,-0.135594722,0.000211389,-0.001691111
2015-02-14 08:00:00,0.386164722,-0.001749167,0.386164722,-0.001749167,-0.134769444,0.000162778,-0.001689444
2015-02-14 07:00:00,0.330807222,-0.001490556,0.330807222,-0.001490556,-0.134971111,0.000180278,-0.001694444
2015-02-14 06:00:00,0.315768889,-0.001699167,0.315768889,-0.001699167,-0.135956944,0.000176667,-0.001714167
2015-02-14 05:00:00,0.372692500,-0.001160556,0.372692500,-0.001160556,-0.136342222,0.000178889,-0.001726389
2015-02-14 04:00:00,0.302174444,-0.001800000,0.302174444,-0.001800000,-0.136565278,0.000167222,-0.001741111
2015-02-14 03:00:00,0.309007222,-0.001720556,0.309007222,-0.001720556,-0.136319722,0.000169722,-0.001733611
2015-02-14 02:00:00,0.378467500,-0.001066667,0.378467500,-0.001066667,-0.135926111,0.000173056,-0.001730000
2015-02-14 01:00:00,0.301033611,-0.001899722,0.301033611,-0.001899722,-0.135882500,0.000208333,-0.001716389
2015-02-14 00:00:00,0.301007778,-0.002133056,0.301007778,-0.002133056,-0.135408056,0.000223056,-0.001733889
2015-02-13 23:00:00,0.378479444,-0.001388056,0.378479444,-0.001388056,-0.135520833,0.000195833,-0.001708611
2015-02-13 22:00:00,0.310869722,-0.002163889,0.310869722,-0.002163889,-0.135079444,0.000219722,-0.001693056
2015-02-13 21:00:00,0.300071944,-0.002020000,0.300071944,-0.002020000,-0.134867778,0.000181667,-0.001706111
2015-02-13 20:00:00,0.367352222,-0.001348611,0.367352222,-0.001348611,-0.133994722,0.000187500,-0.001657222
2015-02-13 19:00:00,0.295334444,0.002640278,0.295334444,0.002640278,-0.135821944,0.000206111,-0.001697500
2015-02-13 18:00:00,0.268592778,0.110823889,0.268592778,0.110823889,-0.136346111,0.000172222,-0.001702500
2015-02-13 17:00:00,0.416825556,0.998640000,0.416825556,0.998640000,-0.128525556,0.000110556,-0.001704167
2015-02-13 16:00:00,2.571469722,2.270405000,2.571469722,2.270405000,-2.048338056,0.000143611,-0.001736944
2015-02-13 15:00:00,2.473486667,3.280876667,2.473486667,3.280876667,-1.912162778,0.000186667,-0.001708611
2015-02-13 14:00:00,3.315155000,4.011410556,3.315155000,4.011410556,-2.692495000,0.000232222,-0.001708611
2015-02-13 13:00:00,0.974628611,4.270189444,0.974628611,4.270189444,-0.640542778,0.000360000,-0.001710556
2015-02-13 12:00:00,0.372359167,3.816073333,0.372359167,3.816073333,-0.135960556,0.000347778,-0.001704167
2015-02-13 11:00:00,0.474906944,1.423520000,0.474906944,1.423520000,-0.134499167,0.000191944,-0.001666389
2015-02-13 10:00:00,0.868190556,0.920460833,0.868190556,0.920460833,-0.133776944,0.000115278,-0.001654722
2015-02-13 09:00:00,0.295980000,0.585542778,0.295980000,0.585542778,-0.133310000,0.000202500,-0.001648333
2015-02-13 08:00:00,0.316147500,-0.002324444,0.316147500,-0.002324444,-0.133250278,0.000178056,-0.001647500
2015-02-13 07:00:00,0.409250278,-0.000718611,0.409250278,-0.000718611,-0.134538889,0.000156667,-0.001668889
2015-02-13 06:00:00,0.321987778,-0.001540000,0.321987778,-0.001540000,-0.135091389,0.000161667,-0.001694167
2015-02-13 05:00:00,0.309815000,-0.001810556,0.309815000,-0.001810556,-0.136456111,0.000177500,-0.001718611
2015-02-13 04:00:00,0.378488611,-0.001103889,0.378488611,-0.001103889,-0.136656667,0.000145556,-0.001722222
2015-02-13 03:00:00,0.364711944,-0.001174167,0.364711944,-0.001174167,-0.136641944,0.000160000,-0.001725833
2015-02-13 02:00:00,0.371212222,-0.001364722,0.371212222,-0.001364722,-0.137331667,0.000170278,-0.001736944
2015-02-13 01:00:00,0.489126944,-0.000452778,0.489126944,-0.000452778,-0.136653333,0.000163889,-0.001726944
2015-02-13 00:00:00,0.459122778,-0.000454167,0.459122778,-0.000454167,-0.136422500,0.000177778,-0.001719722
2015-02-12 23:00:00,2.863827500,0.014898611,2.863827500,0.014898611,-0.134296389,0.000821667,-0.001681389
2015-02-12 22:00:00,4.034985556,0.022056389,4.034985556,0.022056389,-0.132158056,0.000876389,-0.001643056
2015-02-12 21:00:00,2.867792500,0.005942500,2.867792500,0.005942500,-0.132506389,-0.000066667,-0.870448889
2015-02-12 20:00:00,1.327208056,0.004560278,1.327208056,0.004560278,-0.133509722,0.000186389,-0.001689167
2015-02-12 19:00:00,0.364085000,0.008335833,0.364085000,0.008335833,-0.134530833,0.000202222,-0.001683889
2015-02-12 18:00:00,0.367815000,0.165691667,0.367815000,0.165691667,-0.135010556,0.000154167,-0.001663889
2015-02-12 17:00:00,0.552836944,0.917535278,0.552836944,0.917535278,-0.138139167,0.000160278,-0.001698889
2015-02-12 16:00:00,2.468376667,2.110018333,2.468376667,2.110018333,-2.012653056,0.000171111,-0.001715556
2015-02-12 15:00:00,3.265281389,2.782536111,3.265281389,2.782536111,-2.691202778,0.000198056,-0.001689722
2015-02-12 14:00:00,3.163470000,2.663669167,3.163470000,2.663669167,-2.663997778,0.000230278,-0.001707778
2015-02-12 13:00:00,0.891570833,3.504605556,0.891570833,3.504605556,-0.634626667,0.000360556,-0.001720556
2015-02-12 12:00:00,0.440790278,3.507527222,0.440790278,3.507527222,-0.136438889,0.000379722,-0.001698333
2015-02-12 11:00:00,0.326945556,1.757875000,0.326945556,1.757875000,-0.135364444,0.000272222,-0.001668056
2015-02-12 10:00:00,0.283641111,0.947318056,0.283641111,0.947318056,-0.134592222,0.000242500,-0.001661667
2015-02-12 09:00:00,0.427571944,0.364872500,0.427571944,0.364872500,-0.133022500,0.000213333,-0.001628056
2015-02-12 08:00:00,0.354533056,-0.001829444,0.354533056,-0.001829444,-0.132194722,0.000181944,-0.001612778
2015-02-12 07:00:00,0.338243611,-0.001912222,0.338243611,-0.001912222,-0.134217222,0.000166111,-0.001660556
2015-02-12 06:00:00,0.336461111,-0.001475556,0.336461111,-0.001475556,-0.134503889,0.000169722,-0.001676111
2015-02-12 05:00:00,0.360972500,-0.001346667,0.360972500,-0.001346667,-0.135737778,0.000192222,-0.001695556
2015-02-12 04:00:00,0.305198333,-0.001763333,0.305198333,-0.001763333,-0.136286389,0.000170556,-0.001703056
2015-02-12 03:00:00,0.330513056,-0.001586944,0.330513056,-0.001586944,-0.136323611,0.000171667,-0.001706944
2015-02-12 02:00:00,0.423241667,-0.000817778,0.423241667,-0.000817778,-0.136188056,0.000157222,-0.001705833
2015-02-12 01:00:00,0.358470556,-0.001728611,0.358470556,-0.001728611,-0.135531389,0.000172500,-0.001700833
2015-02-12 00:00:00,0.511000000,-0.000593611,0.511000000,-0.000593611,-0.134376111,0.000169167,-0.001683333
2015-02-11 23:00:00,1.375888333,0.002559167,1.375888333,0.002559167,-0.132980556,-0.000001667,-0.001653333
