"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar- [kW]","AC [kW]"
2015-03-26 21:00:00,1.779694444,-0.001607222,1.773821667,-0.001607222,0.005872778,-0.000919722
2015-03-26 20:00:00,1.253523056,0.320494167,1.253523056,0.320494167,-0.000000000,-0.001555000
2015-03-26 19:00:00,1.036057222,1.187954444,1.036057222,1.187954444,-0.000000000,-0.001316944
2015-03-26 18:00:00,1.006540000,2.101974722,1.006540000,2.101974722,-0.000000000,-0.001417222
2015-03-26 17:00:00,2.384457778,2.633858333,2.384457778,2.633858333,-0.000000000,0.000146111
2015-03-26 16:00:00,3.273227778,3.214002778,3.273227778,3.214002778,-0.000000000,-0.000153056
2015-03-26 15:00:00,2.431804167,3.537603611,2.431804167,3.537603611,-0.000000000,-0.001432222
2015-03-26 14:00:00,1.410002500,3.573838333,1.410002500,3.573838333,-0.000000000,-0.001826111
2015-03-26 13:00:00,1.202758333,3.006528611,1.202758333,3.006528611,-0.000000000,-0.001847500
2015-03-26 12:00:00,0.988119444,2.620863889,0.988119444,2.620863889,-0.000000000,-0.001431111
2015-03-26 11:00:00,1.006271389,2.220932500,1.006271389,2.220932500,-0.000000000,-0.001286944
2015-03-26 10:00:00,1.135227500,1.759149722,1.135227500,1.759149722,-0.000000000,-0.001428889
2015-03-26 09:00:00,1.108201111,0.773003333,1.108201111,0.773003333,-0.000000000,-0.000884167
2015-03-26 08:00:00,0.966243056,-0.006248611,0.959373611,-0.006248611,0.006869444,-0.000810556
2015-03-26 07:00:00,0.553220000,-0.006872778,0.546347222,-0.006872778,0.006872778,-0.000762500
2015-03-26 06:00:00,0.597333611,-0.006688889,0.590644722,-0.006688889,0.006688889,-0.000749444
2015-03-26 05:00:00,0.560967778,-0.006878333,0.554089444,-0.006878333,0.006878333,-0.000771111
2015-03-26 04:00:00,0.598174722,-0.006816944,0.591357778,-0.006816944,0.006816944,-0.000775000
2015-03-26 03:00:00,0.651501667,-0.006734167,0.644767500,-0.006734167,0.006734167,-0.000754444
2015-03-26 02:00:00,0.656448056,-0.006731111,0.649716944,-0.006731111,0.006731111,-0.000761111
2015-03-26 01:00:00,0.781900278,-0.006540000,0.775360278,-0.006540000,0.006540000,-0.000684167
2015-03-26 00:00:00,0.654254722,-0.006710833,0.647543889,-0.006710833,0.006710833,-0.000811667
2015-03-25 23:00:00,1.077540556,-0.007898889,1.069641667,-0.007898889,0.007898889,-0.003426944
2015-03-25 22:00:00,1.710028333,-0.008193889,1.701834444,-0.008193889,0.008193889,-0.003349722
2015-03-25 21:00:00,1.672955000,0.007192222,1.666491944,0.007192222,0.006463056,-0.001377222
2015-03-25 20:00:00,1.660787222,0.739508333,1.660787222,0.739508333,-0.000000000,-0.000409444
2015-03-25 19:00:00,2.374972778,1.450107500,2.374972778,1.450107500,-0.000000000,0.000544167
2015-03-25 18:00:00,2.275370833,1.809092500,2.275370833,1.809092500,-0.000000000,0.000353056
2015-03-25 17:00:00,1.070227500,1.892459722,1.070227500,1.892459722,-0.000000000,-0.001065833
2015-03-25 16:00:00,0.996439444,3.242466667,0.996439444,3.242466667,-0.000000000,-0.001418611
2015-03-25 15:00:00,0.547558333,2.090451389,0.547558333,2.090451389,-0.000000000,-0.001099444
2015-03-25 14:00:00,0.580000000,1.063019722,0.580000000,1.063019722,-0.000000000,-0.001085556
2015-03-25 13:00:00,0.745923611,0.208079444,0.745923611,0.208079444,-0.000000000,-0.001042500
2015-03-25 12:00:00,1.483606667,0.014540278,1.481162222,0.014540278,0.002444444,-0.000934444
2015-03-25 11:00:00,1.247246111,0.018763333,1.247245833,0.018763333,0.000000278,-0.000720556
2015-03-25 10:00:00,0.922456389,0.065792778,0.922456389,0.065792778,-0.000000000,-0.001118333
2015-03-25 09:00:00,1.020448889,0.001294444,1.014126111,0.001294444,0.006322778,-0.000899444
2015-03-25 08:00:00,0.739541944,-0.006887222,0.732654722,-0.006887222,0.006887222,-0.000767500
2015-03-25 07:00:00,0.629807222,-0.006961389,0.622845833,-0.006961389,0.006961389,-0.000772500
2015-03-25 06:00:00,0.680708889,-0.006972778,0.673736111,-0.006972778,0.006972778,-0.000787778
2015-03-25 05:00:00,0.701543333,-0.007010556,0.694532778,-0.007010556,0.007010556,-0.000796389
2015-03-25 04:00:00,0.733582500,-0.007089444,0.726493056,-0.007089444,0.007089444,-0.000811667
2015-03-25 03:00:00,0.667895000,-0.007042222,0.660852778,-0.007042222,0.007042222,-0.000775833
2015-03-25 02:00:00,0.721480278,-0.006911111,0.714569167,-0.006911111,0.006911111,-0.000804722
2015-03-25 01:00:00,0.715406389,-0.006927500,0.708478889,-0.006927500,0.006927500,-0.000830000
2015-03-25 00:00:00,0.719372500,-0.006980556,0.712391944,-0.006980556,0.006980556,-0.000775833
2015-03-24 23:00:00,0.826571389,-0.006980833,0.819590556,-0.006980833,0.006980833,-0.000878611
2015-03-24 22:00:00,2.605974444,-0.007194444,2.598780000,-0.007194444,0.007194444,-0.000170556
2015-03-24 21:00:00,3.390301111,0.011786389,3.385130556,0.011786389,0.005170556,0.000250833
2015-03-24 20:00:00,2.662509722,0.734056944,2.662509722,0.734056944,-0.000000000,-0.035600556
2015-03-24 19:00:00,3.309453611,1.198377500,3.309453611,1.198377500,-0.000000000,-1.146382500
2015-03-24 18:00:00,3.350006667,1.638488333,3.350006667,1.638488333,-0.000000000,-1.210820000
2015-03-24 17:00:00,3.147842500,2.464184722,3.147842500,2.464184722,-0.000000000,-1.139349722
2015-03-24 16:00:00,1.438483889,3.151310833,1.438483889,3.151310833,-0.000000000,-0.005558611
2015-03-24 15:00:00,0.627185833,3.288810278,0.627185833,3.288810278,-0.000000000,-0.001391944
2015-03-24 14:00:00,0.498106389,3.439575556,0.498106389,3.439575556,-0.000000000,-0.001486389
2015-03-24 13:00:00,0.539771389,3.182807500,0.539771389,3.182807500,-0.000000000,-0.001433611
2015-03-24 12:00:00,0.542727222,2.663383056,0.542727222,2.663383056,-0.000000000,-0.001298333
2015-03-24 11:00:00,0.540733333,2.329620556,0.540733333,2.329620556,-0.000000000,-0.001133056
2015-03-24 10:00:00,0.765474722,1.963448611,0.765474722,1.963448611,-0.000000000,-0.001039722
2015-03-24 09:00:00,1.175177500,0.661600000,1.173570556,0.661600000,0.001606944,-0.001237222
2015-03-24 08:00:00,0.799638056,-0.006988056,0.792650000,-0.006988056,0.006988056,-0.000734722
2015-03-24 07:00:00,0.660253889,-0.006874167,0.653379722,-0.006874167,0.006874167,-0.000770833
2015-03-24 06:00:00,0.592200556,-0.006993611,0.585206944,-0.006993611,0.006993611,-0.000815833
2015-03-24 05:00:00,0.653349167,-0.006908889,0.646440278,-0.006908889,0.006908889,-0.000780556
2015-03-24 04:00:00,0.636490000,-0.006861667,0.629628333,-0.006861667,0.006861667,-0.000690833
2015-03-24 03:00:00,0.623715556,-0.007005833,0.616709722,-0.007005833,0.007005833,-0.000776944
2015-03-24 02:00:00,0.630683611,-0.006940556,0.623743056,-0.006940556,0.006940556,-0.000737222
2015-03-24 01:00:00,0.661568889,-0.006979444,0.654589444,-0.006979444,0.006979444,-0.000724722
2015-03-24 00:00:00,0.664585000,-0.006967778,0.657617222,-0.006967778,0.006967778,-0.000735000
2015-03-23 23:00:00,0.961551111,-0.007015000,0.954536111,-0.007015000,0.007015000,-0.000708056
2015-03-23 22:00:00,1.311650556,-0.006258333,1.305392222,-0.006258333,0.006258333,-0.000392500
2015-03-23 21:00:00,1.278663611,-0.006077778,1.272550000,-0.006077778,0.006113611,-0.000471111
2015-03-23 20:00:00,1.233765833,0.679281389,1.233765833,0.679281389,-0.000000000,-0.000787222
2015-03-23 19:00:00,2.050147500,1.317565000,2.050147500,1.317565000,-0.000000000,0.000298611
2015-03-23 18:00:00,1.522338056,2.221850000,1.522338056,2.221850000,-0.000000000,-0.000498889
2015-03-23 17:00:00,0.875545000,2.667705278,0.875545000,2.667705278,-0.000000000,-0.001176389
2015-03-23 16:00:00,0.878211667,3.268581944,0.878211667,3.268581944,-0.000000000,-0.001325833
2015-03-23 15:00:00,0.773760556,3.570928333,0.773760556,3.570928333,-0.000000000,-0.001224167
2015-03-23 14:00:00,0.818131944,3.655252778,0.818131944,3.655252778,-0.000000000,-0.001165000
2015-03-23 13:00:00,0.899356944,3.296283611,0.899356944,3.296283611,-0.000000000,-0.001230278
2015-03-23 12:00:00,1.018207500,2.420430556,1.018207500,2.420430556,-0.000000000,-0.000744444
2015-03-23 11:00:00,1.046930000,0.864107778,1.046930000,0.864107778,-0.000000000,-0.000979722
2015-03-23 10:00:00,0.640820833,0.767808611,0.640820833,0.767808611,-0.000000000,-0.000886667
2015-03-23 09:00:00,0.949064444,0.185553333,0.946856389,0.185553333,0.002208056,-0.000996944
2015-03-23 08:00:00,0.688561667,-0.006829722,0.681731944,-0.006829722,0.006829722,-0.000696944
2015-03-23 07:00:00,0.720884167,-0.006871389,0.714012778,-0.006871389,0.006871389,-0.000761667
2015-03-23 06:00:00,0.685095278,-0.006941389,0.678153889,-0.006941389,0.006941389,-0.000746667
2015-03-23 05:00:00,0.634758056,-0.007079167,0.627678889,-0.007079167,0.007079167,-0.000842778
2015-03-23 04:00:00,0.690941944,-0.007015833,0.683926111,-0.007015833,0.007015833,-0.000795000
2015-03-23 03:00:00,0.688873611,-0.007014444,0.681859167,-0.007014444,0.007014444,-0.000748611
2015-03-23 02:00:00,0.664866111,-0.006949722,0.657916389,-0.006949722,0.006949722,-0.000712778
2015-03-23 01:00:00,0.692329167,-0.006977500,0.685351667,-0.006977500,0.006977500,-0.000802500
2015-03-23 00:00:00,0.692875278,-0.007018889,0.685856389,-0.007018889,0.007018889,-0.000728056
2015-03-22 23:00:00,0.923987778,-0.007043333,0.916944444,-0.007043333,0.007043333,-0.000796111
2015-03-22 22:00:00,1.831495000,-0.007435278,1.824059722,-0.007435278,0.007435278,-0.001751389
2015-03-22 21:00:00,2.439465278,-0.008437778,2.431027500,-0.008437778,0.008437778,-0.004920556
2015-03-22 20:00:00,1.143447500,0.081275833,1.141866667,0.081275833,0.001580833,-0.000634167
2015-03-22 19:00:00,1.164037500,0.365893611,1.164037500,0.365893611,-0.000000000,-0.000435278
2015-03-22 18:00:00,1.157338333,1.055774167,1.157338333,1.055774167,-0.000000000,-0.000340000
2015-03-22 17:00:00,1.496535278,2.136783889,1.496535278,2.136783889,-0.000000000,-0.149739167
2015-03-22 16:00:00,3.473156111,2.127585556,3.473156111,2.127585556,-0.000000000,-1.335916111
2015-03-22 15:00:00,3.475085000,3.137791389,3.475085000,3.137791389,-0.000000000,-1.392779167
2015-03-22 14:00:00,1.206910833,3.357426389,1.206910833,3.357426389,-0.000000000,-0.001045000
2015-03-22 13:00:00,0.985578333,2.419588889,0.985578333,2.419588889,-0.000000000,-0.000740278
2015-03-22 12:00:00,0.954409722,2.360819722,0.954409722,2.360819722,-0.000000000,-0.001243333
2015-03-22 11:00:00,0.610737222,1.993552500,0.610737222,1.993552500,-0.000000000,-0.001174722
2015-03-22 10:00:00,0.569289167,1.494967778,0.569289167,1.494967778,-0.000000000,-0.001028333
2015-03-22 09:00:00,0.910122778,0.604280000,0.910122778,0.604280000,-0.000000000,-0.000728611
2015-03-22 08:00:00,0.964265278,-0.003701667,0.957925000,-0.003701667,0.006340278,-0.000550556
2015-03-22 07:00:00,0.594700833,-0.007070278,0.587630556,-0.007070278,0.007070278,-0.000726111
2015-03-22 06:00:00,0.618629722,-0.006954444,0.611675278,-0.006954444,0.006954444,-0.000666389
2015-03-22 05:00:00,0.681935000,-0.006943889,0.674991111,-0.006943889,0.006943889,-0.000706667
2015-03-22 04:00:00,0.691135000,-0.006910000,0.684225000,-0.006910000,0.006910000,-0.000701111
2015-03-22 03:00:00,0.676541944,-0.006926944,0.669615000,-0.006926944,0.006926944,-0.000717778
2015-03-22 02:00:00,0.676764722,-0.006992500,0.669772222,-0.006992500,0.006992500,-0.000720556
2015-03-22 01:00:00,0.691171111,-0.007005000,0.684166111,-0.007005000,0.007005000,-0.000701667
2015-03-22 00:00:00,0.986613889,-0.006829722,0.979784167,-0.006829722,0.006829722,-0.000506667
2015-03-21 23:00:00,1.241224722,-0.007032778,1.234191944,-0.007032778,0.007032778,-0.000665000
2015-03-21 22:00:00,1.968014167,-0.006682222,1.961331944,-0.006682222,0.006682222,0.000218889
2015-03-21 21:00:00,2.747135556,-0.003752778,2.741158889,-0.003752778,0.005976667,0.000364444
2015-03-21 20:00:00,1.884822222,0.645166667,1.884822222,0.645166667,-0.000000000,-0.000010833
2015-03-21 19:00:00,0.850386111,1.868168333,0.850386111,1.868168333,-0.000000000,-0.000743611
2015-03-21 18:00:00,0.967112778,2.191223333,0.967112778,2.191223333,-0.000000000,-0.000727222
2015-03-21 17:00:00,0.878961111,2.661405000,0.878961111,2.661405000,-0.000000000,-0.000818611
2015-03-21 16:00:00,0.901453333,3.229955833,0.901453333,3.229955833,-0.000000000,-0.000677500
2015-03-21 15:00:00,2.176475278,3.544958889,2.176475278,3.544958889,-0.000000000,0.000250278
2015-03-21 14:00:00,2.528405556,3.481365833,2.528405556,3.481365833,-0.000000000,-0.000115278
2015-03-21 13:00:00,1.614050556,3.099600278,1.614050556,3.099600278,-0.000000000,-0.001106111
2015-03-21 12:00:00,1.351515000,2.581451111,1.351515000,2.581451111,-0.000000000,-0.000674444
2015-03-21 11:00:00,0.825518056,2.288058056,0.825518056,2.288058056,-0.000000000,-0.001116667
2015-03-21 10:00:00,1.145533611,1.929669722,1.145533611,1.929669722,-0.000000000,-0.001035833
2015-03-21 09:00:00,1.698881944,0.535210278,1.697937778,0.535210278,0.000944167,-0.001036944
2015-03-21 08:00:00,0.601056111,-0.007108611,0.593947500,-0.007108611,0.007108611,-0.000769444
2015-03-21 07:00:00,0.656157778,-0.006928611,0.649229167,-0.006928611,0.006928611,-0.000796944
2015-03-21 06:00:00,0.627624444,-0.006995833,0.620628611,-0.006995833,0.006995833,-0.000794722
2015-03-21 05:00:00,0.592921389,-0.007005556,0.585915833,-0.007005556,0.007005556,-0.000781111
2015-03-21 04:00:00,0.662942778,-0.006967778,0.655975000,-0.006967778,0.006967778,-0.000788056
2015-03-21 03:00:00,0.673690556,-0.006951111,0.666739444,-0.006951111,0.006951111,-0.000759167
2015-03-21 02:00:00,0.610105556,-0.007067778,0.603037778,-0.007067778,0.007067778,-0.000836111
2015-03-21 01:00:00,0.729372222,-0.006994167,0.722378056,-0.006994167,0.006994167,-0.000897500
2015-03-21 00:00:00,0.791571667,-0.006638056,0.784933611,-0.006638056,0.006638056,-0.000685000
2015-03-20 23:00:00,0.707593611,-0.006831111,0.700762500,-0.006831111,0.006831111,-0.000685000
2015-03-20 22:00:00,0.743897500,-0.006687222,0.737210278,-0.006687222,0.006687222,-0.000604722
2015-03-20 21:00:00,0.782985556,-0.003006111,0.777268333,-0.003006111,0.005717222,-0.000693333
2015-03-20 20:00:00,0.726685556,1.069538889,0.726685556,1.069538889,-0.000000000,-0.001045556
2015-03-20 19:00:00,0.876951111,1.868114444,0.876951111,1.868114444,-0.000000000,-0.000968889
2015-03-20 18:00:00,1.062456389,2.184413333,1.062456389,2.184413333,-0.000000000,-0.000901944
2015-03-20 17:00:00,1.014754722,2.652638056,1.014754722,2.652638056,-0.000000000,-0.001045000
2015-03-20 16:00:00,0.559593611,3.247515000,0.559593611,3.247515000,-0.000000000,-0.001398611
2015-03-20 15:00:00,0.559363056,3.591903056,0.559363056,3.591903056,-0.000000000,-0.001445556
2015-03-20 14:00:00,0.518059722,3.565632222,0.518059722,3.565632222,-0.000000000,-0.001316111
2015-03-20 13:00:00,0.561331944,3.108968333,0.561331944,3.108968333,-0.000000000,-0.001338333
2015-03-20 12:00:00,0.841681111,2.552711111,0.841681111,2.552711111,-0.000000000,-0.001042222
2015-03-20 11:00:00,1.683549444,2.288370556,1.683549444,2.288370556,-0.000000000,-0.001176389
2015-03-20 10:00:00,1.253686944,1.928534722,1.253686944,1.928534722,-0.000000000,-0.000993333
2015-03-20 09:00:00,1.245029722,0.505099167,1.244005556,0.505099167,0.001024167,-0.001178333
2015-03-20 08:00:00,1.006450833,-0.006918889,0.999531944,-0.006918889,0.006918889,-0.001055833
2015-03-20 07:00:00,0.618814444,-0.006735278,0.612079167,-0.006735278,0.006735278,-0.000928889
2015-03-20 06:00:00,0.574908889,-0.006832222,0.568076667,-0.006832222,0.006832222,-0.000960278
2015-03-20 05:00:00,0.597835278,-0.006854722,0.590980556,-0.006854722,0.006854722,-0.001002500
2015-03-20 04:00:00,0.635539722,-0.006857778,0.628681944,-0.006857778,0.006857778,-0.000971944
2015-03-20 03:00:00,0.644511389,-0.007035278,0.637476111,-0.007035278,0.007035278,-0.000966389
2015-03-20 02:00:00,2.129853611,-0.006390000,2.123463611,-0.006390000,0.006390000,0.000454722
2015-03-20 01:00:00,2.531105278,-0.007049167,2.524056111,-0.007049167,0.007049167,-0.001651111
2015-03-20 00:00:00,2.700930556,-0.007487500,2.693443056,-0.007487500,0.007487500,-0.003265000
2015-03-19 23:00:00,2.069154722,-0.007256944,2.061897778,-0.007256944,0.007256944,-0.001262778
2015-03-19 22:00:00,1.898298056,-0.007026389,1.891271667,-0.007026389,0.007026389,-0.001118333
2015-03-19 21:00:00,1.645135556,-0.005991111,1.638834167,-0.005991111,0.006301389,-0.000808333
2015-03-19 20:00:00,1.591065833,0.634982778,1.591065833,0.634982778,-0.000000000,-0.001156667
2015-03-19 19:00:00,1.153411389,1.560516111,1.153411389,1.560516111,-0.000000000,-0.001191111
2015-03-19 18:00:00,0.630027500,1.121308056,0.630027500,1.121308056,-0.000000000,-0.001175278
2015-03-19 17:00:00,0.626350278,1.175508056,0.626350278,1.175508056,-0.000000000,-0.001228611
2015-03-19 16:00:00,0.692138056,1.196506111,0.692138056,1.196506111,-0.000000000,-0.001089167
2015-03-19 15:00:00,0.866665278,1.585455556,0.866665278,1.585455556,-0.000000000,-0.000965000
2015-03-19 14:00:00,1.892909722,1.669648333,1.892909722,1.669648333,-0.000000000,-0.001493611
2015-03-19 13:00:00,1.729348889,0.794568889,1.729348889,0.794568889,-0.000000000,-0.002268333
2015-03-19 12:00:00,1.285017500,0.660287778,1.285017500,0.660287778,-0.000000000,-0.000981389
2015-03-19 11:00:00,1.340985278,0.644512500,1.340985278,0.644512500,-0.000000000,-0.001121667
2015-03-19 10:00:00,0.964385000,0.197844722,0.964385000,0.197844722,-0.000000000,-0.000854444
2015-03-19 09:00:00,0.808470000,0.009076111,0.803350000,0.009076111,0.005120000,-0.001196111
2015-03-19 08:00:00,0.848483611,-0.007098056,0.841385556,-0.007098056,0.007098056,-0.001181389
2015-03-19 07:00:00,0.721418889,-0.006846389,0.714572500,-0.006846389,0.006846389,-0.001010000
2015-03-19 06:00:00,0.718954444,-0.006921389,0.712033056,-0.006921389,0.006921389,-0.001052222
2015-03-19 05:00:00,0.723961944,-0.006984167,0.716977778,-0.006984167,0.006984167,-0.001029722
2015-03-19 04:00:00,0.729996944,-0.006976944,0.723020000,-0.006976944,0.006976944,-0.001000556
2015-03-19 03:00:00,0.704966111,-0.006963333,0.698002778,-0.006963333,0.006963333,-0.000939167
2015-03-19 02:00:00,0.809815000,-0.007124722,0.802690278,-0.007124722,0.007124722,-0.001473889
2015-03-19 01:00:00,1.365253889,-0.008089722,1.357164167,-0.008089722,0.008089722,-0.004502778
2015-03-19 00:00:00,1.385776111,-0.007266389,1.378509722,-0.007266389,0.007266389,-0.002093889
2015-03-18 23:00:00,1.421330556,-0.006784722,1.414545833,-0.006784722,0.006784722,-0.000708056
2015-03-18 22:00:00,1.466261667,-0.006951667,1.459310000,-0.006951667,0.006951667,-0.000870000
2015-03-18 21:00:00,3.444839444,-0.007190556,3.437648889,-0.007190556,0.007190556,-0.001218333
2015-03-18 20:00:00,2.147002778,0.052077500,2.143234722,0.052077500,0.003768056,-0.001598333
2015-03-18 19:00:00,1.046364444,0.292908333,1.046364444,0.292908333,-0.000000000,-0.001159722
2015-03-18 18:00:00,1.116056667,0.530751111,1.116056667,0.530751111,-0.000000000,-0.001255833
2015-03-18 17:00:00,1.018095278,1.332318889,1.018095278,1.332318889,-0.000000000,-0.001193333
2015-03-18 16:00:00,0.975541389,1.282178333,0.975541389,1.282178333,-0.000000000,-0.001057778
2015-03-18 15:00:00,1.050887222,1.437775278,1.050887222,1.437775278,-0.000000000,-0.000870833
2015-03-18 14:00:00,0.982228889,1.578900833,0.982228889,1.578900833,-0.000000000,-0.001041667
2015-03-18 13:00:00,0.931076111,1.701622500,0.931076111,1.701622500,-0.000000000,-0.001083333
2015-03-18 12:00:00,0.925991667,1.709551389,0.925991667,1.709551389,-0.000000000,-0.000941667
2015-03-18 11:00:00,1.289585556,1.146863333,1.289585556,1.146863333,-0.000000000,-0.001031111
2015-03-18 10:00:00,1.282669722,0.472443056,1.282669722,0.472443056,-0.000000000,-0.000680000
2015-03-18 09:00:00,1.107256389,0.099738611,1.105107500,0.099738611,0.002148889,-0.001015278
2015-03-18 08:00:00,1.128170278,-0.006745833,1.121424444,-0.006745833,0.006745833,-0.000861389
2015-03-18 07:00:00,0.722129167,-0.006873611,0.715255556,-0.006873611,0.006873611,-0.000885000
2015-03-18 06:00:00,0.731521944,-0.006879444,0.724642500,-0.006879444,0.006879444,-0.000861667
2015-03-18 05:00:00,0.741857222,-0.006913333,0.734943889,-0.006913333,0.006913333,-0.000860556
2015-03-18 04:00:00,0.740694167,-0.006963333,0.733730833,-0.006963333,0.006963333,-0.000887778
2015-03-18 03:00:00,0.745235278,-0.006936389,0.738298889,-0.006936389,0.006936389,-0.000863889
2015-03-18 02:00:00,0.743475278,-0.006918889,0.736556389,-0.006918889,0.006918889,-0.000870833
2015-03-18 01:00:00,0.742892778,-0.006983611,0.735909167,-0.006983611,0.006983611,-0.000866944
2015-03-18 00:00:00,0.874368889,-0.006855278,0.867513611,-0.006855278,0.006855278,-0.000769167
2015-03-17 23:00:00,0.990543333,-0.006545000,0.983998333,-0.006545000,0.006545000,-0.000440278
2015-03-17 22:00:00,0.974026667,-0.006548889,0.967477778,-0.006548889,0.006548889,-0.000523056
2015-03-17 21:00:00,0.962492500,-0.006450278,0.956033333,-0.006450278,0.006459167,-0.000493333
2015-03-17 20:00:00,0.957910556,0.782738611,0.957910556,0.782738611,-0.000000000,-0.000761111
2015-03-17 19:00:00,0.908145556,1.717664167,0.908145556,1.717664167,-0.000000000,-0.000676944
2015-03-17 18:00:00,1.060452500,2.156266389,1.060452500,2.156266389,-0.000000000,-0.000665556
2015-03-17 17:00:00,0.974641389,2.636767778,0.974641389,2.636767778,-0.000000000,-0.000884722
2015-03-17 16:00:00,1.342936944,3.496600278,1.342936944,3.496600278,-0.000000000,-0.004079167
2015-03-17 15:00:00,3.499665833,3.605129722,3.499665833,3.605129722,-0.000000000,-1.020081389
2015-03-17 14:00:00,3.769508056,3.627475000,3.769508056,3.627475000,-0.000000000,-1.178819722
2015-03-17 13:00:00,2.462652778,2.865119722,2.462652778,2.865119722,-0.000000000,-0.207608333
2015-03-17 12:00:00,2.208623889,1.412558611,2.208623889,1.412558611,-0.000000000,0.000873611
2015-03-17 11:00:00,1.229601667,0.816609444,1.229601667,0.816609444,-0.000000000,-0.000682778
2015-03-17 10:00:00,1.233758333,0.316193611,1.233758333,0.316193611,-0.000000000,-0.000824167
2015-03-17 09:00:00,1.129008056,0.025051389,1.124743889,0.025051389,0.004264167,-0.000724722
2015-03-17 08:00:00,1.103802778,-0.007043611,1.096759167,-0.007043611,0.007043611,-0.001053611
2015-03-17 07:00:00,0.601865278,-0.006909444,0.594955833,-0.006909444,0.006909444,-0.000833333
2015-03-17 06:00:00,0.640456389,-0.006891667,0.633564722,-0.006891667,0.006891667,-0.000823333
2015-03-17 05:00:00,0.671183889,-0.006898889,0.664285000,-0.006898889,0.006898889,-0.000793056
2015-03-17 04:00:00,0.672018611,-0.006917222,0.665101389,-0.006917222,0.006917222,-0.000798611
2015-03-17 03:00:00,0.661417778,-0.006896111,0.654521667,-0.006896111,0.006896111,-0.000713889
2015-03-17 02:00:00,0.661471944,-0.006914722,0.654557222,-0.006914722,0.006914722,-0.000710556
2015-03-17 01:00:00,0.678977778,-0.006939444,0.672038333,-0.006939444,0.006939444,-0.000731111
2015-03-17 00:00:00,0.675975833,-0.006977778,0.668998056,-0.006977778,0.006977778,-0.000758889
2015-03-16 23:00:00,0.699580833,-0.007066111,0.692514722,-0.007066111,0.007066111,-0.000848056
2015-03-16 22:00:00,1.567712222,-0.007455278,1.560256944,-0.007455278,0.007455278,-0.001033611
2015-03-16 21:00:00,2.303768333,-0.007246667,2.296521667,-0.007246667,0.007246667,-0.000103611
2015-03-16 20:00:00,2.436828611,0.744537222,2.436827500,0.744537222,0.000001111,0.001008611
2015-03-16 19:00:00,2.183425278,1.678907222,2.183425278,1.678907222,-0.000000000,0.000414722
2015-03-16 18:00:00,0.742006389,2.036215556,0.742006389,2.036215556,-0.000000000,-0.001085833
2015-03-16 17:00:00,0.594802500,2.432706944,0.594802500,2.432706944,-0.000000000,-0.001006944
2015-03-16 16:00:00,0.574191111,2.979533333,0.574191111,2.979533333,-0.000000000,-0.001101944
2015-03-16 15:00:00,0.626824444,3.279991944,0.626824444,3.279991944,-0.000000000,-0.001061389
2015-03-16 14:00:00,1.717823611,3.191726667,1.717823611,3.191726667,-0.000000000,0.000223889
2015-03-16 13:00:00,2.390944167,2.839633611,2.390944167,2.839633611,-0.000000000,0.000430833
2015-03-16 12:00:00,1.143577500,2.377357222,1.143577500,2.377357222,-0.000000000,-0.000711111
2015-03-16 11:00:00,0.622549444,2.117929167,0.622549444,2.117929167,-0.000000000,-0.000952500
2015-03-16 10:00:00,0.860178333,1.736142500,0.860178333,1.736142500,-0.000000000,-0.001056111
2015-03-16 09:00:00,0.973333889,0.295840278,0.971547500,0.295840278,0.001786389,-0.000561944
2015-03-16 08:00:00,1.197070833,-0.006397500,1.190673333,-0.006397500,0.006397500,-0.000599444
2015-03-16 07:00:00,0.801550000,-0.006800556,0.794749444,-0.006800556,0.006800556,-0.000753333
2015-03-16 06:00:00,0.646928611,-0.006835000,0.640093611,-0.006835000,0.006835000,-0.000736111
2015-03-16 05:00:00,0.687161111,-0.006862778,0.680298333,-0.006862778,0.006862778,-0.000764444
2015-03-16 04:00:00,0.717503611,-0.006825556,0.710678056,-0.006825556,0.006825556,-0.000738611
2015-03-16 03:00:00,0.684160833,-0.006842500,0.677318333,-0.006842500,0.006842500,-0.000718056
2015-03-16 02:00:00,0.711308056,-0.006798611,0.704509444,-0.006798611,0.006798611,-0.000710278
2015-03-16 01:00:00,0.693971667,-0.006925278,0.687046389,-0.006925278,0.006925278,-0.000770278
2015-03-16 00:00:00,0.824433889,-0.007065278,0.817368611,-0.007065278,0.007065278,-0.000800000
2015-03-15 23:00:00,1.150538056,-0.007077500,1.143460556,-0.007077500,0.007077500,-0.000919722
2015-03-15 22:00:00,1.746127222,-0.007716944,1.738410278,-0.007716944,0.007716944,-0.001154167
2015-03-15 21:00:00,1.535835000,-0.007191944,1.528627778,-0.007191944,0.007207222,-0.001016111
2015-03-15 20:00:00,3.802568056,0.494926111,3.802568056,0.494926111,-0.000000000,-1.263948056
2015-03-15 19:00:00,3.701617222,1.647336389,3.701617222,1.647336389,-0.000000000,-1.537764722
2015-03-15 18:00:00,3.271661944,2.035961944,3.271661944,2.035961944,-0.000000000,-1.534948056
2015-03-15 17:00:00,3.297967222,2.468334722,3.297967222,2.468334722,-0.000000000,-1.615635000
2015-03-15 16:00:00,3.338183889,2.971908889,3.338183889,2.971908889,-0.000000000,-1.665385000
2015-03-15 15:00:00,3.223283333,3.257154722,3.223283333,3.257154722,-0.000000000,-1.566611944
