"Date & Time",Use,Gen,"Grid","Solar","Shop"
2015-04-05 03:00,"=D6508-MIN(E6508;0)","=E6508",48695.660327778,48071.426935278,-3379.999527222
2015-04-05 02:00,"=D6509-MIN(E6509;0)","=E6509",48694.405406389,48071.421405556,-3379.936023889
2015-04-05 01:00,"=D6510-MIN(E6510;0)","=E6510",48692.992277222,48071.415970278,-3379.879714167
2015-04-05 00:00,"=D6511-MIN(E6511;0)","=E6511",48691.900700556,48071.222754444,-3379.827850000
2015-04-04 23:00,"=D6512-MIN(E6512;0)","=E6512",48690.917400556,48069.881410278,-3379.762646667
2015-04-04 22:00,"=D6513-MIN(E6513;0)","=E6513",48689.907323056,48067.269723889,-3379.719504167
2015-04-04 21:00,"=D6514-MIN(E6514;0)","=E6514",48689.077377222,48063.586506111,-3379.618009167
2015-04-04 20:00,"=D6515-MIN(E6515;0)","=E6515",48688.392723333,48059.276363889,-3379.566650556
2015-04-04 19:00,"=D6516-MIN(E6516;0)","=E6516",48687.667709167,48054.669193333,-3379.489120278
2015-04-04 18:00,"=D6517-MIN(E6517;0)","=E6517",48686.916868333,48050.042848611,-3379.394608611
2015-04-04 17:00,"=D6518-MIN(E6518;0)","=E6518",48686.232876944,48045.666326667,-3379.359656111
2015-04-04 16:00,"=D6519-MIN(E6519;0)","=E6519",48685.470780000,48041.821458333,-3379.283090833
2015-04-04 15:00,"=D6520-MIN(E6520;0)","=E6520",48684.749845833,48038.899952500,-3379.236302500
2015-04-04 14:00,"=D6521-MIN(E6521;0)","=E6521",48684.145617222,48037.536240278,-3379.196501389
2015-04-04 13:00,"=D6522-MIN(E6522;0)","=E6522",48683.368910833,48037.283499444,-3379.168199444
2015-04-04 12:00,"=D6523-MIN(E6523;0)","=E6523",48682.905089722,48037.271216944,-3379.120806111
2015-04-04 11:00,"=D6524-MIN(E6524;0)","=E6524",48682.298301667,48037.259068333,-3379.070201944
2015-04-04 10:00,"=D6525-MIN(E6525;0)","=E6525",48681.816193333,48037.247506667,-3379.030641667
2015-04-04 09:00,"=D6526-MIN(E6526;0)","=E6526",48681.208073333,48037.236480556,-3378.986261944
2015-04-04 08:00,"=D6527-MIN(E6527;0)","=E6527",48680.604191111,48037.225942778,-3378.929787222
2015-04-04 07:00,"=D6528-MIN(E6528;0)","=E6528",48680.061393889,48037.215749722,-3378.879617778
2015-04-04 06:00,"=D6529-MIN(E6529;0)","=E6529",48679.435861389,48037.206190000,-3378.799487222
2015-04-04 05:00,"=D6530-MIN(E6530;0)","=E6530",48678.658300556,48037.197358056,-3378.723149167
2015-04-04 04:00,"=D6531-MIN(E6531;0)","=E6531",48677.708711111,48037.189316111,-3378.672773889
2015-04-04 03:00,"=D6532-MIN(E6532;0)","=E6532",48676.657651944,48037.182405000,-3378.610443611
2015-04-04 02:00,"=D6533-MIN(E6533;0)","=E6533",48675.539250000,48037.176198611,-3378.564098333
2015-04-04 01:00,"=D6534-MIN(E6534;0)","=E6534",48674.379365000,48037.170432500,-3378.510818889
2015-04-04 00:00,"=D6535-MIN(E6535;0)","=E6535",48672.810575278,48036.960668611,-3378.447763611
2015-04-03 23:00,"=D6536-MIN(E6536;0)","=E6536",48671.591081389,48035.633989444,-3378.401697500
2015-04-03 22:00,"=D6537-MIN(E6537;0)","=E6537",48670.811268056,48033.014694722,-3378.326420556
2015-04-03 21:00,"=D6538-MIN(E6538;0)","=E6538",48670.101310833,48029.304800278,-3378.220754444
2015-04-03 20:00,"=D6539-MIN(E6539;0)","=E6539",48669.403547500,48025.446235278,-3378.130261667
2015-04-03 19:00,"=D6540-MIN(E6540;0)","=E6540",48668.676045000,48020.832448611,-3378.014854167
2015-04-03 18:00,"=D6541-MIN(E6541;0)","=E6541",48667.956706389,48016.150183333,-3377.951520833
2015-04-03 17:00,"=D6542-MIN(E6542;0)","=E6542",48667.390070000,48011.356179722,-3377.901271944
2015-04-03 16:00,"=D6543-MIN(E6543;0)","=E6543",48666.708297222,48010.263244167,-3377.849558056
2015-04-03 15:00,"=D6544-MIN(E6544;0)","=E6544",48665.812884167,48009.789833333,-3377.800133611
2015-04-03 14:00,"=D6545-MIN(E6545;0)","=E6545",48665.350939167,48009.633136944,-3377.749298611
2015-04-03 13:00,"=D6546-MIN(E6546;0)","=E6546",48664.757313333,48009.612225000,-3377.713148056
2015-04-03 12:00,"=D6547-MIN(E6547;0)","=E6547",48664.299534167,48009.601062500,-3377.668099167
2015-04-03 11:00,"=D6548-MIN(E6548;0)","=E6548",48663.697590556,48009.590318056,-3377.612438611
2015-04-03 10:00,"=D6549-MIN(E6549;0)","=E6549",48663.128890833,48009.579480556,-3377.562467222
2015-04-03 09:00,"=D6550-MIN(E6550;0)","=E6550",48662.603559722,48009.568909444,-3377.520471389
2015-04-03 08:00,"=D6551-MIN(E6551;0)","=E6551",48661.992039167,48009.558213333,-3377.463389444
2015-04-03 07:00,"=D6552-MIN(E6552;0)","=E6552",48661.428811111,48009.548012778,-3377.406490000
2015-04-03 06:00,"=D6553-MIN(E6553;0)","=E6553",48660.933262778,48009.537570833,-3377.366985278
2015-04-03 05:00,"=D6554-MIN(E6554;0)","=E6554",48660.320335833,48009.528323056,-3377.306449444
2015-04-03 04:00,"=D6555-MIN(E6555;0)","=E6555",48659.476974444,48009.521119722,-3377.242625278
2015-04-03 03:00,"=D6556-MIN(E6556;0)","=E6556",48658.456533056,48009.514987500,-3377.194980278
2015-04-03 02:00,"=D6557-MIN(E6557;0)","=E6557",48657.502267778,48009.508790000,-3377.128271667
2015-04-03 01:00,"=D6558-MIN(E6558;0)","=E6558",48656.015085000,48009.501725000,-3377.061282778
2015-04-03 00:00,"=D6559-MIN(E6559;0)","=E6559",48654.880940556,48009.470121111,-3376.978231111
2015-04-02 23:00,"=D6560-MIN(E6560;0)","=E6560",48653.671075278,48009.161781667,-3376.896830278
2015-04-02 22:00,"=D6561-MIN(E6561;0)","=E6561",48652.738837222,48009.000845278,-3376.835690833
2015-04-02 21:00,"=D6562-MIN(E6562;0)","=E6562",48652.030805278,48008.687256389,-3376.774100278
2015-04-02 20:00,"=D6563-MIN(E6563;0)","=E6563",48651.252364722,48007.902734722,-3376.710261944
2015-04-02 19:00,"=D6564-MIN(E6564;0)","=E6564",48650.465739167,48007.721220000,-3376.643972222
2015-04-02 18:00,"=D6565-MIN(E6565;0)","=E6565",48649.709715278,48007.237396389,-3376.605816111
2015-04-02 17:00,"=D6566-MIN(E6566;0)","=E6566",48649.002374167,48006.837976667,-3376.540561944
2015-04-02 16:00,"=D6567-MIN(E6567;0)","=E6567",48648.347853611,48005.955389167,-3376.492000556
2015-04-02 15:00,"=D6568-MIN(E6568;0)","=E6568",48647.636050278,48005.726800556,-3376.436678889
2015-04-02 14:00,"=D6569-MIN(E6569;0)","=E6569",48646.742621944,48005.442481111,-3376.378592222
2015-04-02 13:00,"=D6570-MIN(E6570;0)","=E6570",48646.093598611,48005.417210556,-3376.333619444
2015-04-02 12:00,"=D6571-MIN(E6571;0)","=E6571",48645.429191944,48005.409316944,-3376.264698889
2015-04-02 11:00,"=D6572-MIN(E6572;0)","=E6572",48644.774736389,48005.402063333,-3376.218795833
2015-04-02 10:00,"=D6573-MIN(E6573;0)","=E6573",48644.113310556,48005.395628333,-3376.146186667
2015-04-02 09:00,"=D6574-MIN(E6574;0)","=E6574",48643.467312222,48005.390028889,-3376.087246389
2015-04-02 08:00,"=D6575-MIN(E6575;0)","=E6575",48642.811388333,48005.385086389,-3376.020096944
2015-04-02 07:00,"=D6576-MIN(E6576;0)","=E6576",48642.094109167,48005.380033333,-3375.951748611
2015-04-02 06:00,"=D6577-MIN(E6577;0)","=E6577",48641.286791944,48005.374406389,-3375.891229167
2015-04-02 05:00,"=D6578-MIN(E6578;0)","=E6578",48640.457930278,48005.368518056,-3375.820488333
2015-04-02 04:00,"=D6579-MIN(E6579;0)","=E6579",48639.449178611,48005.362779167,-3375.762325833
2015-04-02 03:00,"=D6580-MIN(E6580;0)","=E6580",48638.227947222,48005.357039722,-3375.688337222
2015-04-02 02:00,"=D6581-MIN(E6581;0)","=E6581",48636.964729167,48005.351757500,-3375.634885278
2015-04-02 01:00,"=D6582-MIN(E6582;0)","=E6582",48635.737145833,48005.346756389,-3375.557991389
2015-04-02 00:00,"=D6583-MIN(E6583;0)","=E6583",48634.345590833,48005.274707500,-3375.506841111
2015-04-01 23:00,"=D6584-MIN(E6584;0)","=E6584",48633.086141111,48005.139310833,-3375.428098056
2015-04-01 22:00,"=D6585-MIN(E6585;0)","=E6585",48632.041712500,48005.009991944,-3375.372245278
2015-04-01 21:00,"=D6586-MIN(E6586;0)","=E6586",48631.261323333,48004.003210278,-3375.277321944
2015-04-01 20:00,"=D6587-MIN(E6587;0)","=E6587",48630.525967500,48002.686578889,-3375.160200278
2015-04-01 19:00,"=D6588-MIN(E6588;0)","=E6588",48629.830134722,48000.377410556,-3375.107883333
2015-04-01 18:00,"=D6589-MIN(E6589;0)","=E6589",48629.061597222,47998.692635833,-3375.006650000
2015-04-01 17:00,"=D6590-MIN(E6590;0)","=E6590",48628.397327778,47995.405328056,-3374.957223333
2015-04-01 16:00,"=D6591-MIN(E6591;0)","=E6591",48627.698602778,47991.862412778,-3374.883275000
2015-04-01 15:00,"=D6592-MIN(E6592;0)","=E6592",48627.019762778,47989.801587500,-3374.826978611
2015-04-01 14:00,"=D6593-MIN(E6593;0)","=E6593",48626.329761944,47988.933355278,-3374.738227778
2015-04-01 13:00,"=D6594-MIN(E6594;0)","=E6594",48625.478286944,47988.756238889,-3374.694973889
2015-04-01 12:00,"=D6595-MIN(E6595;0)","=E6595",48624.720904722,47988.749780000,-3374.620380000
2015-04-01 11:00,"=D6596-MIN(E6596;0)","=E6596",48624.096620556,47988.743434722,-3374.572241111
2015-04-01 10:00,"=D6597-MIN(E6597;0)","=E6597",48623.463286944,47988.737212778,-3374.494393333
2015-04-01 09:00,"=D6598-MIN(E6598;0)","=E6598",48622.844665833,47988.731190556,-3374.442512500
2015-04-01 08:00,"=D6599-MIN(E6599;0)","=E6599",48622.159064444,47988.725408333,-3374.365503889
2015-04-01 07:00,"=D6600-MIN(E6600;0)","=E6600",48621.500258611,47988.719958611,-3374.310584722
2015-04-01 06:00,"=D6601-MIN(E6601;0)","=E6601",48620.728967222,47988.714856667,-3374.233236111
2015-04-01 05:00,"=D6602-MIN(E6602;0)","=E6602",48619.890424722,47988.709943889,-3374.176035556
2015-04-01 04:00,"=D6603-MIN(E6603;0)","=E6603",48618.866014722,47988.705199444,-3374.097689444
2015-04-01 03:00,"=D6604-MIN(E6604;0)","=E6604",48617.664365556,47988.700525833,-3374.041740000
2015-04-01 02:00,"=D6605-MIN(E6605;0)","=E6605",48616.432001944,47988.695801667,-3373.963681667
2015-04-01 01:00,"=D6606-MIN(E6606;0)","=E6606",48615.149988333,47988.691005556,-3373.909677500
2015-04-01 00:00,"=D6607-MIN(E6607;0)","=E6607",48613.996922778,47988.373072222,-3373.831448611
2015-03-31 23:00,"=D6608-MIN(E6608;0)","=E6608",48612.836725000,47987.113503611,-3373.779373056
2015-03-31 22:00,"=D6609-MIN(E6609;0)","=E6609",48612.139157222,47984.644683611,-3373.702183056
2015-03-31 21:00,"=D6610-MIN(E6610;0)","=E6610",48611.440048056,47981.238530278,-3373.648416111
2015-03-31 20:00,"=D6611-MIN(E6611;0)","=E6611",48610.709204167,47977.252683333,-3373.570543611
2015-03-31 19:00,"=D6612-MIN(E6612;0)","=E6612",48609.965097500,47972.922014167,-3373.483657778
2015-03-31 18:00,"=D6613-MIN(E6613;0)","=E6613",48609.217465000,47968.564037778,-3373.387796944
2015-03-31 17:00,"=D6614-MIN(E6614;0)","=E6614",48608.479460556,47964.449317778,-3373.312251111
2015-03-31 16:00,"=D6615-MIN(E6615;0)","=E6615",48607.774001667,47960.828766944,-3373.252014444
2015-03-31 15:00,"=D6616-MIN(E6616;0)","=E6616",48607.093474722,47958.244778333,-3373.210795000
2015-03-31 14:00,"=D6617-MIN(E6617;0)","=E6617",48606.454906944,47957.157192778,-3373.149960833
2015-03-31 13:00,"=D6618-MIN(E6618;0)","=E6618",48605.520995556,47957.013010000,-3373.088948889
2015-03-31 12:00,"=D6619-MIN(E6619;0)","=E6619",48604.572650278,47957.003982500,-3373.032787778
2015-03-31 11:00,"=D6620-MIN(E6620;0)","=E6620",48603.931652778,47956.995765000,-3372.970548611
2015-03-31 10:00,"=D6621-MIN(E6621;0)","=E6621",48603.334512500,47956.988511389,-3372.917848056
2015-03-31 09:00,"=D6622-MIN(E6622;0)","=E6622",48602.714678611,47956.981983889,-3372.842840278
2015-03-31 08:00,"=D6623-MIN(E6623;0)","=E6623",48602.024304444,47956.975785000,-3372.795634444
2015-03-31 07:00,"=D6624-MIN(E6624;0)","=E6624",48601.238113611,47956.969845278,-3372.717542500
2015-03-31 06:00,"=D6625-MIN(E6625;0)","=E6625",48600.484246944,47956.964265278,-3372.663235000
2015-03-31 05:00,"=D6626-MIN(E6626;0)","=E6626",48599.709131111,47956.959042500,-3372.590043889
2015-03-31 04:00,"=D6627-MIN(E6627;0)","=E6627",48598.763359167,47956.954152778,-3372.528343056
2015-03-31 03:00,"=D6628-MIN(E6628;0)","=E6628",48597.618194722,47956.949402222,-3372.458678611
2015-03-31 02:00,"=D6629-MIN(E6629;0)","=E6629",48596.462386389,47956.944726389,-3372.392724722
2015-03-31 01:00,"=D6630-MIN(E6630;0)","=E6630",48595.310410556,47956.939932778,-3372.329193611
2015-03-31 00:00,"=D6631-MIN(E6631;0)","=E6631",48594.119377500,47956.772314722,-3372.249013889
2015-03-30 23:00,"=D6632-MIN(E6632;0)","=E6632",48593.140886389,47955.602156111,-3372.177094722
2015-03-30 22:00,"=D6633-MIN(E6633;0)","=E6633",48592.418656111,47953.188948333,-3372.107663889
2015-03-30 21:00,"=D6634-MIN(E6634;0)","=E6634",48591.740052500,47949.819677222,-3372.056675556
2015-03-30 20:00,"=D6635-MIN(E6635;0)","=E6635",48590.975932222,47945.835698889,-3371.985243611
2015-03-30 19:00,"=D6636-MIN(E6636;0)","=E6636",48590.247704722,47941.490776944,-3371.933594722
2015-03-30 18:00,"=D6637-MIN(E6637;0)","=E6637",48589.560061667,47937.118673333,-3371.872293611
2015-03-30 17:00,"=D6638-MIN(E6638;0)","=E6638",48588.863406389,47932.949615000,-3371.806720000
2015-03-30 16:00,"=D6639-MIN(E6639;0)","=E6639",48588.086417500,47929.314051944,-3371.715889444
2015-03-30 15:00,"=D6640-MIN(E6640;0)","=E6640",48587.248200833,47926.556770833,-3371.571203056
2015-03-30 14:00,"=D6641-MIN(E6641;0)","=E6641",48586.488620278,47925.380975556,-3371.521816389
2015-03-30 13:00,"=D6642-MIN(E6642;0)","=E6642",48585.851126944,47925.210407222,-3371.448811111
2015-03-30 12:00,"=D6643-MIN(E6643;0)","=E6643",48584.953557222,47925.200528056,-3371.362022778
2015-03-30 11:00,"=D6644-MIN(E6644;0)","=E6644",48584.296320556,47925.191389722,-3371.285057778
2015-03-30 10:00,"=D6645-MIN(E6645;0)","=E6645",48583.667803333,47925.183116944,-3371.229738056
2015-03-30 09:00,"=D6646-MIN(E6646;0)","=E6646",48583.038228611,47925.175609167,-3371.169380278
2015-03-30 08:00,"=D6647-MIN(E6647;0)","=E6647",48582.373604444,47925.168874167,-3371.104364722
2015-03-30 07:00,"=D6648-MIN(E6648;0)","=E6648",48581.598425000,47925.162623056,-3371.046555000
2015-03-30 06:00,"=D6649-MIN(E6649;0)","=E6649",48580.801322500,47925.156598611,-3370.973795000
2015-03-30 05:00,"=D6650-MIN(E6650;0)","=E6650",48580.018920556,47925.150820000,-3370.921429444
2015-03-30 04:00,"=D6651-MIN(E6651;0)","=E6651",48579.192573889,47925.145412778,-3370.842257222
2015-03-30 03:00,"=D6652-MIN(E6652;0)","=E6652",48578.110420833,47925.140417222,-3370.792466111
2015-03-30 02:00,"=D6653-MIN(E6653;0)","=E6653",48576.870037500,47925.135710833,-3370.712280278
2015-03-30 01:00,"=D6654-MIN(E6654;0)","=E6654",48575.621607500,47925.130128056,-3370.664138056
2015-03-30 00:00,"=D6655-MIN(E6655;0)","=E6655",48574.347284444,47924.935896667,-3370.588206111
2015-03-29 23:00,"=D6656-MIN(E6656;0)","=E6656",48573.604142778,47923.690798056,-3370.516734722
2015-03-29 22:00,"=D6657-MIN(E6657;0)","=E6657",48572.850941111,47921.209648611,-3370.408999722
2015-03-29 21:00,"=D6658-MIN(E6658;0)","=E6658",48572.093795000,47917.699290833,-3370.356430556
2015-03-29 20:00,"=D6659-MIN(E6659;0)","=E6659",48571.285390833,47913.619262222,-3370.289106111
2015-03-29 19:00,"=D6660-MIN(E6660;0)","=E6660",48570.577754444,47909.174670556,-3370.229490833
2015-03-29 18:00,"=D6661-MIN(E6661;0)","=E6661",48569.870687778,47904.694513056,-3370.173083056
2015-03-29 17:00,"=D6662-MIN(E6662;0)","=E6662",48568.977613889,47900.456202778,-3370.103886944
2015-03-29 16:00,"=D6663-MIN(E6663;0)","=E6663",48568.153395000,47896.729086944,-3370.056643056
2015-03-29 15:00,"=D6664-MIN(E6664;0)","=E6664",48567.248514722,47893.972240278,-3369.946925833
2015-03-29 14:00,"=D6665-MIN(E6665;0)","=E6665",48566.499339444,47892.868981389,-3369.850722778
2015-03-29 13:00,"=D6666-MIN(E6666;0)","=E6666",48565.813373611,47892.754526944,-3369.724673056
2015-03-29 12:00,"=D6667-MIN(E6667;0)","=E6667",48565.107304722,47892.748893333,-3369.583078056
2015-03-29 11:00,"=D6668-MIN(E6668;0)","=E6668",48564.425281667,47892.742737500,-3369.500556111
2015-03-29 10:00,"=D6669-MIN(E6669;0)","=E6669",48563.785533611,47892.736935833,-3369.449710556
2015-03-29 09:00,"=D6670-MIN(E6670;0)","=E6670",48563.034955833,47892.731568333,-3369.372929167
2015-03-29 08:00,"=D6671-MIN(E6671;0)","=E6671",48562.274856111,47892.726445556,-3369.322143333
2015-03-29 07:00,"=D6672-MIN(E6672;0)","=E6672",48561.466772778,47892.721157222,-3369.245288611
2015-03-29 06:00,"=D6673-MIN(E6673;0)","=E6673",48560.605641944,47892.716026667,-3369.189624167
2015-03-29 05:00,"=D6674-MIN(E6674;0)","=E6674",48559.649639722,47892.710905556,-3369.117775278
2015-03-29 04:00,"=D6675-MIN(E6675;0)","=E6675",48558.810677222,47892.705755278,-3369.055731667
2015-03-29 03:00,"=D6676-MIN(E6676;0)","=E6676",48557.559544444,47892.701041111,-3368.990015278
2015-03-29 02:00,"=D6677-MIN(E6677;0)","=E6677",48556.364258611,47892.696349722,-3368.925085278
2015-03-29 01:00,"=D6678-MIN(E6678;0)","=E6678",48555.395658611,47892.691616111,-3368.863140833
2015-03-29 00:00,"=D6679-MIN(E6679;0)","=E6679",48554.399328333,47892.533909722,-3368.788458333
2015-03-28 23:00,"=D6680-MIN(E6680;0)","=E6680",48553.467093889,47891.380956944,-3368.705003333
2015-03-28 22:00,"=D6681-MIN(E6681;0)","=E6681",48552.739240556,47888.948806667,-3368.600336667
2015-03-28 21:00,"=D6682-MIN(E6682;0)","=E6682",48552.080468611,47885.526741389,-3368.551786111
2015-03-28 20:00,"=D6683-MIN(E6683;0)","=E6683",48551.395486389,47881.539208611,-3368.481298056
2015-03-28 19:00,"=D6684-MIN(E6684;0)","=E6684",48550.707554722,47877.239656944,-3368.430300556
2015-03-28 18:00,"=D6685-MIN(E6685;0)","=E6685",48550.002958611,47872.942540000,-3368.370022500
2015-03-28 17:00,"=D6686-MIN(E6686;0)","=E6686",48549.309697778,47868.891843889,-3368.304691389
2015-03-28 16:00,"=D6687-MIN(E6687;0)","=E6687",48548.639576944,47865.355141944,-3368.262633889
2015-03-28 15:00,"=D6688-MIN(E6688;0)","=E6688",48547.880293611,47862.724136389,-3368.133639167
2015-03-28 14:00,"=D6689-MIN(E6689;0)","=E6689",48547.133301667,47861.644241389,-3368.039899444
2015-03-28 13:00,"=D6690-MIN(E6690;0)","=E6690",48546.317015278,47861.521451389,-3367.951681667
2015-03-28 12:00,"=D6691-MIN(E6691;0)","=E6691",48545.672986944,47861.513025278,-3367.849692222
2015-03-28 11:00,"=D6692-MIN(E6692;0)","=E6692",48545.037405833,47861.505358889,-3367.779922500
2015-03-28 10:00,"=D6693-MIN(E6693;0)","=E6693",48544.409294444,47861.498487778,-3367.719890278
2015-03-28 09:00,"=D6694-MIN(E6694;0)","=E6694",48543.763933333,47861.492000278,-3367.634911667
2015-03-28 08:00,"=D6695-MIN(E6695;0)","=E6695",48543.087196111,47861.485771667,-3367.523149444
2015-03-28 07:00,"=D6696-MIN(E6696;0)","=E6696",48542.447504722,47861.479752222,-3367.471577500
2015-03-28 06:00,"=D6697-MIN(E6697;0)","=E6697",48541.782937778,47861.473967778,-3367.406710000
2015-03-28 05:00,"=D6698-MIN(E6698;0)","=E6698",48541.028198333,47861.468545278,-3367.339577500
2015-03-28 04:00,"=D6699-MIN(E6699;0)","=E6699",48540.259571667,47861.463305278,-3367.285695000
2015-03-28 03:00,"=D6700-MIN(E6700;0)","=E6700",48539.253541111,47861.458280833,-3367.211824444
2015-03-28 02:00,"=D6701-MIN(E6701;0)","=E6701",48537.973420556,47861.453218611,-3367.158326667
2015-03-28 01:00,"=D6702-MIN(E6702;0)","=E6702",48536.666306111,47861.448216667,-3367.092036944
2015-03-28 00:00,"=D6703-MIN(E6703;0)","=E6703",48535.206199722,47861.386191111,-3367.028815556
2015-03-27 23:00,"=D6704-MIN(E6704;0)","=E6704",48533.920617778,47860.817287778,-3366.950108333
2015-03-27 22:00,"=D6705-MIN(E6705;0)","=E6705",48533.148342222,47858.687212778,-3366.833128889
2015-03-27 21:00,"=D6706-MIN(E6706;0)","=E6706",48532.464403056,47855.619504722,-3366.787878889
2015-03-27 20:00,"=D6707-MIN(E6707;0)","=E6707",48531.730264167,47851.779752500,-3366.722277500
2015-03-27 19:00,"=D6708-MIN(E6708;0)","=E6708",48530.974231944,47847.474578056,-3366.661590556
2015-03-27 18:00,"=D6709-MIN(E6709;0)","=E6709",48530.244118889,47843.159304444,-3366.617498056
2015-03-27 17:00,"=D6710-MIN(E6710;0)","=E6710",48529.524658611,47839.083894444,-3366.555605833
2015-03-27 16:00,"=D6711-MIN(E6711;0)","=E6711",48528.817601944,47835.551976111,-3366.494879444
2015-03-27 15:00,"=D6712-MIN(E6712;0)","=E6712",48528.031618056,47833.107360000,-3366.415416944
2015-03-27 14:00,"=D6713-MIN(E6713;0)","=E6713",48527.240831944,47832.168176944,-3366.318810000
2015-03-27 13:00,"=D6714-MIN(E6714;0)","=E6714",48526.543128333,47832.097483333,-3366.223948333
2015-03-27 12:00,"=D6715-MIN(E6715;0)","=E6715",48525.915598333,47832.088992222,-3366.145264444
2015-03-27 11:00,"=D6716-MIN(E6716;0)","=E6716",48525.293641111,47832.081105000,-3366.073795000
2015-03-27 10:00,"=D6717-MIN(E6717;0)","=E6717",48524.836097778,47832.073765000,-3366.007778333
2015-03-27 09:00,"=D6718-MIN(E6718;0)","=E6718",48524.245315000,47832.066828333,-3365.962047778
2015-03-27 08:00,"=D6719-MIN(E6719;0)","=E6719",48523.574907778,47832.060136389,-3365.897386111
2015-03-27 07:00,"=D6720-MIN(E6720;0)","=E6720",48522.923321944,47832.053550000,-3365.830888889
2015-03-27 06:00,"=D6721-MIN(E6721;0)","=E6721",48522.280346667,47832.047097222,-3365.781799167
2015-03-27 05:00,"=D6722-MIN(E6722;0)","=E6722",48521.621793889,47832.040681667,-3365.695052500
2015-03-27 04:00,"=D6723-MIN(E6723;0)","=E6723",48520.688231111,47832.034591667,-3365.603523333
2015-03-27 03:00,"=D6724-MIN(E6724;0)","=E6724",48519.470536389,47832.028701944,-3365.533601389
2015-03-27 02:00,"=D6725-MIN(E6725;0)","=E6725",48518.365966944,47832.023198889,-3365.482291111
2015-03-27 01:00,"=D6726-MIN(E6726;0)","=E6726",48516.823229167,47832.018180000,-3365.418913333
2015-03-27 00:00,"=D6727-MIN(E6727;0)","=E6727",48515.729128333,47831.892074444,-3365.338722500
2015-03-26 23:00,"=D6728-MIN(E6728;0)","=E6728",48514.609749722,47831.227092778,-3365.272911111
2015-03-26 22:00,"=D6729-MIN(E6729;0)","=E6729",48513.890563056,47830.044791389,-3365.170399444
2015-03-26 21:00,"=D6730-MIN(E6730;0)","=E6730",48513.187188056,47828.174887778,-3365.125505000
2015-03-26 20:00,"=D6731-MIN(E6731;0)","=E6731",48512.491124167,47824.271914444,-3365.082168889
2015-03-26 19:00,"=D6732-MIN(E6732;0)","=E6732",48511.753403889,47820.173562778,-3365.027456944
2015-03-26 18:00,"=D6733-MIN(E6733;0)","=E6733",48511.024298333,47815.791865278,-3364.989399167
2015-03-26 17:00,"=D6734-MIN(E6734;0)","=E6734",48510.231296667,47811.969141667,-3364.949154444
2015-03-26 16:00,"=D6735-MIN(E6735;0)","=E6735",48509.473823056,47808.729251389,-3364.902992500
2015-03-26 15:00,"=D6736-MIN(E6736;0)","=E6736",48508.711825833,47806.941952778,-3364.875682222
2015-03-26 14:00,"=D6737-MIN(E6737;0)","=E6737",48507.972332778,47806.329153611,-3364.841759444
2015-03-26 13:00,"=D6738-MIN(E6738;0)","=E6738",48507.501829444,47806.229335278,-3364.797962222
2015-03-26 12:00,"=D6739-MIN(E6739;0)","=E6739",48506.922724167,47806.217703056,-3364.769612778
2015-03-26 11:00,"=D6740-MIN(E6740;0)","=E6740",48506.327638611,47806.205973333,-3364.736876944
2015-03-26 10:00,"=D6741-MIN(E6741;0)","=E6741",48505.870580278,47806.194574167,-3364.692077500
2015-03-26 09:00,"=D6742-MIN(E6742;0)","=E6742",48505.261093611,47806.183417778,-3364.662028889
2015-03-26 08:00,"=D6743-MIN(E6743;0)","=E6743",48504.635483056,47806.172616111,-3364.626075278
2015-03-26 07:00,"=D6744-MIN(E6744;0)","=E6744",48504.056960000,47806.162290833,-3364.578304167
2015-03-26 06:00,"=D6745-MIN(E6745;0)","=E6745",48503.579577500,47806.152723611,-3364.545983611
2015-03-26 05:00,"=D6746-MIN(E6746;0)","=E6746",48502.947669444,47806.143924722,-3364.504521389
2015-03-26 04:00,"=D6747-MIN(E6747;0)","=E6747",48502.220124444,47806.135871389,-3364.452253333
2015-03-26 03:00,"=D6748-MIN(E6748;0)","=E6748",48501.152965833,47806.128591944,-3364.417601667
2015-03-26 02:00,"=D6749-MIN(E6749;0)","=E6749",48500.038773333,47806.121974722,-3364.371187778
2015-03-26 01:00,"=D6750-MIN(E6750;0)","=E6750",48498.550641944,47806.115647222,-3364.314110278
2015-03-26 00:00,"=D6751-MIN(E6751;0)","=E6751",48497.208410556,47806.003021944,-3364.279600833
2015-03-25 23:00,"=D6752-MIN(E6752;0)","=E6752",48495.854586389,47804.769336667,-3364.182425556
2015-03-25 22:00,"=D6753-MIN(E6753;0)","=E6753",48495.037161111,47803.695283333,-3364.105962222
2015-03-25 21:00,"=D6754-MIN(E6754;0)","=E6754",48494.289563889,47802.834628333,-3364.064015000
2015-03-25 20:00,"=D6755-MIN(E6755;0)","=E6755",48493.571265278,47799.550099444,-3364.019266389
2015-03-25 19:00,"=D6756-MIN(E6756;0)","=E6756",48492.820909722,47795.466767778,-3363.962692500
2015-03-25 18:00,"=D6757-MIN(E6757;0)","=E6757",48492.291566944,47793.880466111,-3363.928123333
2015-03-25 17:00,"=D6758-MIN(E6758;0)","=E6758",48491.572324167,47793.370209167,-3363.875138333
2015-03-25 16:00,"=D6759-MIN(E6759;0)","=E6759",48490.871876667,47792.732160000,-3363.825430000
2015-03-25 15:00,"=D6760-MIN(E6760;0)","=E6760",48490.192711111,47792.507543611,-3363.787938056
2015-03-25 14:00,"=D6761-MIN(E6761;0)","=E6761",48489.419761111,47792.480576111,-3363.730651389
