"Date & Time","Grid","Solar","Load1","Load2"
2015-02-21 22:00,9639.304899444,27024.105555000,1264.045740556,-1856.409581944
2015-02-21 21:00,9638.808428611,27024.107721389,1264.043490000,-1856.299085556
2015-02-21 20:00,9638.353783056,27024.109794167,1264.041126667,-1856.187384167
2015-02-21 19:00,9637.486091389,27024.111919167,1264.038837500,-1856.067241944
2015-02-21 18:00,9636.997687500,27024.114078611,1264.021626667,-1855.952043056
2015-02-21 17:00,9636.456898889,27024.116204167,1264.013990833,-1855.826901389
2015-02-21 16:00,9634.838350000,27024.118373333,1263.960371944,-1855.739280278
2015-02-21 15:00,9634.016078056,27024.120553333,1263.846665000,-1855.604725278
2015-02-21 14:00,9633.325811111,27024.122735556,1263.845771389,-1855.274918889
2015-02-21 13:00,9632.402660556,27024.124852222,1263.842976111,-1855.207830278
2015-02-21 12:00,9632.035272222,27024.126955833,1263.840010278,-1855.202172778
2015-02-21 11:00,9631.713042500,27024.129007222,1263.837009167,-1855.196485000
2015-02-21 10:00,9631.339893056,27024.131034167,1263.833961389,-1855.190731944
2015-02-21 09:00,9631.015768889,27024.133056667,1263.830985278,-1855.185049167
2015-02-21 08:00,9630.610863889,27024.135070556,1263.827796389,-1855.179175556
2015-02-21 07:00,9630.141125000,27024.137110556,1263.824786389,-1855.173325000
2015-02-21 06:00,9629.569470000,27024.139170000,1263.817505556,-1855.167452222
2015-02-21 05:00,9628.918376667,27024.141361667,1263.814063889,-1855.125926667
2015-02-21 04:00,9627.723485000,27024.143671389,1263.803042222,-1855.038684444
2015-02-21 03:00,9627.168497500,27024.146092778,1263.715859167,-1854.951116389
2015-02-21 02:00,9626.373821944,27024.148584722,1263.601139444,-1854.932089444
2015-02-21 01:00,9624.037463333,27024.151026111,1263.433667500,-1854.917648333
2015-02-21 00:00,9621.723016389,27024.153213611,1263.334989167,-1854.838190278
2015-02-20 23:00,9621.613381944,27023.961034722,1263.331711111,-1854.832440278
2015-02-20 22:00,9622.106163333,27023.147681111,1263.328756944,-1854.826525556
2015-02-20 21:00,9622.591307500,27022.263184444,1263.325771111,-1854.793391667
2015-02-20 20:00,9622.556330833,27021.864666944,1263.323306389,-1854.711250000
2015-02-20 19:00,9621.767688889,27021.563379722,1263.291416111,-1854.666866944
2015-02-20 18:00,9622.268549722,27020.400933611,1263.252072222,-1854.633272778
2015-02-20 17:00,9623.514529167,27018.510581667,1263.249835000,-1854.595974722
2015-02-20 16:00,9623.896378889,27017.476146944,1263.247263333,-1854.514070278
2015-02-20 15:00,9623.574362500,27017.128659167,1263.183628611,-1854.414973889
2015-02-20 14:00,9622.814526389,27017.111607222,1263.137235556,-1854.170160833
2015-02-20 13:00,9622.403562222,27017.113715556,1263.134604444,-1854.102993056
2015-02-20 12:00,9622.046891667,27017.115750000,1263.131469722,-1854.097203611
2015-02-20 11:00,9621.712260833,27017.117810833,1263.128406667,-1854.091456111
2015-02-20 10:00,9621.376624444,27017.119957222,1263.125420278,-1854.085770278
2015-02-20 09:00,9621.054295000,27017.121908333,1263.122124167,-1854.079940556
2015-02-20 08:00,9620.724592222,27017.123740000,1263.119236667,-1854.074344167
2015-02-20 07:00,9620.317675556,27017.125862778,1263.116081667,-1854.068556667
2015-02-20 06:00,9619.945459444,27017.128161111,1263.113153889,-1854.062876944
2015-02-20 05:00,9619.453848056,27017.130359167,1263.099292500,-1854.029762778
2015-02-20 04:00,9618.857734167,27017.132433889,1263.085724444,-1853.998400556
2015-02-20 03:00,9618.252141111,27017.134429722,1263.053673333,-1853.979260278
2015-02-20 02:00,9617.534335278,27017.136580556,1263.050131111,-1853.973976944
2015-02-20 01:00,9616.812748056,27017.138528889,1262.981384722,-1853.968319167
2015-02-20 00:00,9616.301206944,27017.140285833,1262.935217222,-1853.962532500
2015-02-19 23:00,9616.074281667,27017.020180000,1262.932224167,-1853.957005278
2015-02-19 22:00,9616.880681944,27015.798890000,1262.928971667,-1853.951086111
2015-02-19 21:00,9618.578663889,27013.798255833,1262.925698333,-1853.945265556
2015-02-19 20:00,9620.035202778,27011.952189167,1262.922510833,-1853.939475278
2015-02-19 19:00,9620.922601944,27010.533008611,1262.869253056,-1853.933265278
2015-02-19 18:00,9621.473658056,27009.419322778,1262.840706111,-1853.927188611
2015-02-19 17:00,9621.627461667,27008.647675833,1262.838494444,-1853.855693889
2015-02-19 16:00,9621.528624722,27008.156184444,1262.799158889,-1853.813245278
2015-02-19 15:00,9620.993191944,27007.955499444,1262.668953056,-1853.665682500
2015-02-19 14:00,9620.065827500,27007.967413611,1262.604762500,-1853.332868889
2015-02-19 13:00,9619.626725000,27007.969598056,1262.601988611,-1853.264698333
2015-02-19 12:00,9619.251451667,27007.971801389,1262.598845556,-1853.258895000
2015-02-19 11:00,9618.872216944,27007.973916667,1262.595752222,-1853.253091111
2015-02-19 10:00,9618.510268611,27007.975995278,1262.592416944,-1853.247134722
2015-02-19 09:00,9618.173527778,27007.978063333,1262.589163333,-1853.241195556
2015-02-19 08:00,9617.777683056,27007.980186667,1262.585762500,-1853.235187778
2015-02-19 07:00,9617.398448056,27007.982334167,1262.582659722,-1853.229377222
2015-02-19 06:00,9616.980742500,27007.984501111,1262.579533056,-1853.223550556
2015-02-19 05:00,9616.525533611,27007.986651667,1262.576548333,-1853.186677222
2015-02-19 04:00,9615.867240833,27007.988867500,1262.573705000,-1853.107565278
2015-02-19 03:00,9615.310829444,27007.991035278,1262.569109722,-1852.972230278
2015-02-19 02:00,9614.853601389,27007.993234444,1262.566523889,-1852.902599722
2015-02-19 01:00,9614.482227222,27007.995613889,1262.563407500,-1852.897093333
2015-02-19 00:00,9613.849978611,27007.997926111,1262.458919444,-1852.891270556
2015-02-18 23:00,9613.138310278,27007.940861111,1262.385161667,-1852.885541944
2015-02-18 22:00,9612.836533333,27007.514216667,1262.318086389,-1852.879673056
2015-02-18 21:00,9612.249091389,27006.954683056,1262.240018611,-1852.873273611
2015-02-18 20:00,9612.367433889,27006.314557778,1262.233532222,-1852.867022500
2015-02-18 19:00,9612.459556111,27005.636751667,1262.230180278,-1852.860671944
2015-02-18 18:00,9612.071731389,27004.975366389,1262.217830278,-1852.854241111
2015-02-18 17:00,9611.992658889,27004.390371944,1262.215593056,-1852.776136944
2015-02-18 16:00,9611.552358889,27003.974595556,1262.134769167,-1852.658940833
2015-02-18 15:00,9609.469048889,27003.935381667,1262.063554722,-1852.479107500
2015-02-18 14:00,9606.445832778,27003.945956944,1262.060961111,-1852.065651111
2015-02-18 13:00,9606.011101389,27003.948323056,1262.058497778,-1851.997698889
2015-02-18 12:00,9605.637310000,27003.950674722,1262.055461667,-1851.991943333
2015-02-18 11:00,9605.271021944,27003.953040278,1262.052556944,-1851.986210833
2015-02-18 10:00,9604.908989444,27003.955383056,1262.049769444,-1851.980538889
2015-02-18 09:00,9604.568488611,27003.957660833,1262.046613333,-1851.974651111
2015-02-18 08:00,9604.192047778,27003.959975556,1262.043799722,-1851.968949167
2015-02-18 07:00,9603.780356667,27003.962297500,1262.040782500,-1851.963120000
2015-02-18 06:00,9603.388378889,27003.964580278,1262.037789444,-1851.957294722
2015-02-18 05:00,9602.145945278,27003.966845833,1262.033799444,-1851.904882500
2015-02-18 04:00,9600.719670278,27003.969078889,1262.015984167,-1851.782532500
2015-02-18 03:00,9600.354522778,27003.971264444,1262.013815833,-1851.694564444
2015-02-18 02:00,9599.879116389,27003.973425000,1262.011684444,-1851.569483889
2015-02-18 01:00,9599.438257222,27003.975555556,1262.009186944,-1851.522272778
2015-02-18 00:00,9598.555269444,27003.977777222,1261.990073056,-1851.516828056
2015-02-17 23:00,9596.222361944,27003.968420556,1261.810637222,-1851.510710833
2015-02-17 22:00,9595.823853333,27003.589252222,1261.791545556,-1851.504682778
2015-02-17 21:00,9595.565831389,27003.305301667,1261.788830556,-1851.498144444
2015-02-17 20:00,9594.505430833,27003.281241389,1261.758315000,-1851.492066944
2015-02-17 19:00,9593.863116389,27003.287788056,1261.726857222,-1851.486190556
2015-02-17 18:00,9593.397038333,27003.289821111,1261.723961944,-1851.419578056
2015-02-17 17:00,9592.862945000,27003.291894167,1261.721748056,-1851.280515833
2015-02-17 16:00,9591.857570278,27003.294061944,1261.712435556,-1851.122517500
2015-02-17 15:00,9591.086549722,27003.296358611,1261.591978333,-1850.902030833
2015-02-17 14:00,9588.652413611,27003.298743056,1261.495293611,-1850.464338056
2015-02-17 13:00,9587.824913889,27003.301167500,1261.492669722,-1850.395802500
2015-02-17 12:00,9587.475177778,27003.303478611,1261.489710000,-1850.390038889
2015-02-17 11:00,9587.116762500,27003.305793056,1261.486535000,-1850.384213333
2015-02-17 10:00,9586.767791111,27003.308037222,1261.483506389,-1850.378414722
2015-02-17 09:00,9586.416195278,27003.310285278,1261.480327222,-1850.372498889
2015-02-17 08:00,9585.662569444,27003.312542500,1261.477110000,-1850.366588333
2015-02-17 07:00,9585.278732500,27003.314798333,1261.474066667,-1850.360770556
2015-02-17 06:00,9584.894866667,27003.317155000,1261.471020000,-1850.354948611
2015-02-17 05:00,9583.958688611,27003.319459167,1261.468483056,-1850.306761389
2015-02-17 04:00,9583.218027778,27003.321776389,1261.466565833,-1850.149075556
2015-02-17 03:00,9582.107508611,27003.324073056,1261.464582222,-1850.016920278
2015-02-17 02:00,9580.877599722,27003.326326389,1261.395886111,-1849.876454444
2015-02-17 01:00,9579.479215833,27003.328559167,1261.306402222,-1849.733543889
2015-02-17 00:00,9577.953895278,27003.330740833,1261.204553333,-1849.660212222
2015-02-16 23:00,9573.848734444,27003.332876389,1261.007346667,-1849.653980000
2015-02-16 22:00,9572.923226667,27003.334953333,1260.909503056,-1849.610760833
2015-02-16 21:00,9571.886853333,27003.336939167,1260.906716667,-1849.552445833
2015-02-16 20:00,9570.530257222,27003.338969167,1260.858563056,-1849.491747222
2015-02-16 19:00,9569.760961944,27003.340991667,1260.811286944,-1849.412969167
2015-02-16 18:00,9569.080202778,27003.343045278,1260.758283333,-1849.302159167
2015-02-16 17:00,9568.172811667,27003.345145833,1260.756031667,-1849.185545000
2015-02-16 16:00,9567.662810556,27003.347250556,1260.753604444,-1849.056539167
2015-02-16 15:00,9567.069340833,27003.349396667,1260.751338611,-1848.904480000
2015-02-16 14:00,9566.196571111,27003.351524444,1260.708285556,-1848.662408611
2015-02-16 13:00,9564.520186944,27003.353668611,1260.666164722,-1848.375976389
2015-02-16 12:00,9563.683897500,27003.355803056,1260.663222222,-1848.370327222
2015-02-16 11:00,9563.304200556,27003.357837778,1260.659980556,-1848.364531389
2015-02-16 10:00,9562.931651944,27003.359877778,1260.656828056,-1848.358746667
2015-02-16 09:00,9562.550399444,27003.361938889,1260.653696944,-1848.352956111
2015-02-16 08:00,9562.183493889,27003.363994444,1260.650414722,-1848.347097778
2015-02-16 07:00,9561.798849444,27003.366124167,1260.647565833,-1848.341471389
2015-02-16 06:00,9561.359696667,27003.368230556,1260.644446667,-1848.335686667
2015-02-16 05:00,9560.511671111,27003.370314722,1260.641713333,-1848.293494722
2015-02-16 04:00,9559.792976111,27003.372425000,1260.639373333,-1848.168199722
2015-02-16 03:00,9559.050284167,27003.374558056,1260.625487500,-1848.057954167
2015-02-16 02:00,9557.994833333,27003.376672778,1260.578181389,-1847.923718333
2015-02-16 01:00,9557.432393889,27003.378774722,1260.576116389,-1847.739562222
2015-02-16 00:00,9556.944459444,27003.380917500,1260.574117778,-1847.601007500
2015-02-15 23:00,9556.486069167,27003.383057778,1260.571708889,-1847.496322222
2015-02-15 22:00,9556.019178056,27003.369439167,1260.569429167,-1847.376234444
2015-02-15 21:00,9555.810702500,27003.084333333,1260.566845278,-1847.294760556
2015-02-15 20:00,9555.793855556,27002.596751389,1260.564308889,-1847.196157222
2015-02-15 19:00,9555.444262222,27002.459080833,1260.548094722,-1847.144559444
2015-02-15 18:00,9553.581366667,27002.438800556,1260.497701389,-1847.129473889
2015-02-15 17:00,9552.752842222,27002.004735278,1260.426871944,-1847.068200833
2015-02-15 16:00,9551.708158333,27001.410443333,1260.276370833,-1847.061900556
2015-02-15 15:00,9550.473991944,27000.985745000,1260.071992500,-1847.039908611
2015-02-15 14:00,9549.366729722,27000.929231944,1259.920613333,-1846.743126667
2015-02-15 13:00,9548.962010278,27000.931335556,1259.918010278,-1846.674197500
2015-02-15 12:00,9548.652142778,27000.933387778,1259.915047500,-1846.668471111
2015-02-15 11:00,9548.342326389,27000.935337778,1259.911696389,-1846.662490000
2015-02-15 10:00,9548.054230278,27000.937285833,1259.908628056,-1846.656720278
2015-02-15 09:00,9547.728346111,27000.939269444,1259.905411111,-1846.650789444
2015-02-15 08:00,9546.970613889,27000.941257500,1259.902268889,-1846.644952778
2015-02-15 07:00,9546.689312222,27000.943476389,1259.899223889,-1846.639169167
2015-02-15 06:00,9546.359617778,27000.945617778,1259.895991944,-1846.633270556
2015-02-15 05:00,9545.919297500,27000.947491667,1259.893077500,-1846.597930556
2015-02-15 04:00,9545.317965833,27000.949191944,1259.890073889,-1846.544690278
2015-02-15 03:00,9544.367368611,27000.951103611,1259.884072500,-1846.485523611
2015-02-15 02:00,9543.298263056,27000.953085556,1259.822674167,-1846.469115833
2015-02-15 01:00,9542.263895833,27000.955066944,1259.641073333,-1846.463362222
2015-02-15 00:00,9541.549899722,27000.956898611,1259.480903611,-1846.457376667
2015-02-14 23:00,9541.317858056,27000.746109444,1259.383041389,-1846.451450278
2015-02-14 22:00,9541.943931389,26999.608841667,1259.342404167,-1846.445044722
2015-02-14 21:00,9542.964055000,26998.153436944,1259.339716111,-1846.438662778
2015-02-14 20:00,9543.672669722,26997.128479444,1259.337163333,-1846.403983333
2015-02-14 19:00,9543.698178056,26996.711650556,1259.334506389,-1846.327556944
2015-02-14 18:00,9543.927865833,26996.166643889,1259.332035278,-1846.264195278
2015-02-14 17:00,9544.356747500,26995.266855833,1259.329928333,-1846.163917778
2015-02-14 16:00,9543.483542222,26994.837080278,1259.276368889,-1846.130550556
2015-02-14 15:00,9543.024275833,26994.358167222,1259.138597222,-1846.031425833
2015-02-14 14:00,9542.350213056,26994.356555278,1259.137393333,-1845.701545278
2015-02-14 13:00,9542.003364444,26994.358593889,1259.134805833,-1845.632456389
2015-02-14 12:00,9541.705391111,26994.360598889,1259.131686389,-1845.626831944
2015-02-14 11:00,9541.429954167,26994.362508889,1259.128427222,-1845.621075278
2015-02-14 10:00,9541.171300000,26994.364419722,1259.125330278,-1845.615461944
2015-02-14 09:00,9540.864289444,26994.366338611,1259.121942500,-1845.609603056
2015-02-14 08:00,9540.632851111,26994.368342778,1259.118858056,-1845.603990000
2015-02-14 07:00,9540.335406667,26994.370510833,1259.115597222,-1845.598263333
2015-02-14 06:00,9540.088166667,26994.372749444,1259.112399722,-1845.592545278
2015-02-14 05:00,9539.710566944,26994.374974722,1259.109467500,-1845.553780556
2015-02-14 04:00,9539.113988333,26994.377136667,1259.106761111,-1845.480097778
2015-02-14 03:00,9538.601147500,26994.379267222,1259.104037778,-1845.447146944
2015-02-14 02:00,9538.022406111,26994.381284167,1259.090105278,-1845.441533889
2015-02-14 01:00,9537.466417500,26994.383205278,1258.929533056,-1845.435779167
2015-02-14 00:00,9535.846867222,26994.384969167,1258.794005556,-1845.430065556
2015-02-13 23:00,9534.780370000,26994.243146944,1258.757266389,-1845.424435278
2015-02-13 22:00,9534.621592778,26993.168158611,1258.665805278,-1845.418198611
2015-02-13 21:00,9535.989295833,26991.394830556,1258.652081389,-1845.411882222
2015-02-13 20:00,9537.601051389,26989.315074722,1258.575103889,-1845.405487222
2015-02-13 19:00,9539.258658889,26987.117495556,1258.496660556,-1845.361872778
2015-02-13 18:00,9540.475975278,26984.970303056,1258.429960278,-1844.942554167
2015-02-13 17:00,9541.988098611,26983.289623889,1258.426758056,-1844.908210833
2015-02-13 16:00,9542.692209167,26982.382612222,1258.423197500,-1844.902474444
2015-02-13 15:00,9542.824231944,26982.065335000,1258.419917500,-1844.896874167
2015-02-13 14:00,9542.624115278,26982.067789167,1258.416461111,-1844.891120556
2015-02-13 13:00,9542.450214722,26982.069867778,1258.413334167,-1844.885609722
2015-02-13 12:00,9542.251843611,26982.071893611,1258.410285278,-1844.880097500
2015-02-13 11:00,9541.998789167,26982.074021111,1258.407228889,-1844.874535000
2015-02-13 10:00,9541.726586667,26982.076239722,1258.404482222,-1844.869188889
2015-02-13 09:00,9541.523004722,26982.078405278,1258.401119722,-1844.863466944
2015-02-13 08:00,9541.342743333,26982.080296111,1258.397878056,-1844.857826111
2015-02-13 07:00,9541.163876667,26982.082223889,1258.394653611,-1844.852220833
2015-02-13 06:00,9540.959456111,26982.084198333,1258.391320556,-1844.846513333
2015-02-13 05:00,9540.751675278,26982.086216944,1258.388218333,-1844.840949722
2015-02-13 04:00,9540.509028333,26982.088196944,1258.384985556,-1844.835365278
2015-02-13 03:00,9540.300420833,26982.090025000,1258.381788056,-1844.829795833
2015-02-13 02:00,9540.083076111,26982.091848333,1258.378541667,-1844.824276944
2015-02-13 01:00,9539.867355833,26982.093720000,1258.375395833,-1844.818760556
2015-02-13 00:00,9539.679978333,26982.095460000,1258.372384722,-1844.813410833
2015-02-12 23:00,9539.608033889,26981.960663056,1258.368866111,-1844.807735000
2015-02-12 22:00,9540.438576667,26980.948906389,1258.365518333,-1844.802206944
2015-02-12 21:00,9541.991338889,26979.238306111,1258.362068056,-1844.796573611
2015-02-12 20:00,9543.804136944,26977.295443056,1258.358449167,-1844.790875833
2015-02-12 19:00,9545.825788611,26975.185232500,1258.355113889,-1844.785337500
2015-02-12 18:00,9547.732733611,26973.167946111,1258.351583611,-1844.779593056
2015-02-12 17:00,9549.029849444,26971.708801667,1258.348442222,-1844.774039167
2015-02-12 16:00,9549.725735556,26970.839647778,1258.344895833,-1844.768256111
2015-02-12 15:00,9549.844558611,26970.520143611,1258.341408889,-1844.762512778
2015-02-12 14:00,9549.677830278,26970.502480278,1258.338318889,-1844.757009722
2015-02-12 13:00,9549.479257500,26970.504569167,1258.334951111,-1844.751325000
2015-02-12 12:00,9549.302928611,26970.506661111,1258.331800000,-1844.745758611
2015-02-12 11:00,9549.115445556,26970.508711667,1258.328762500,-1844.740246111
2015-02-12 10:00,9548.915823056,26970.510785833,1258.325572500,-1844.734615278
2015-02-12 09:00,9548.750523611,26970.512850000,1258.322484167,-1844.729036944
2015-02-12 08:00,9548.541856111,26970.514880000,1258.319158056,-1844.723282222
2015-02-12 07:00,9548.364216111,26970.516899722,1258.316129167,-1844.717742222
2015-02-12 06:00,9548.159350000,26970.518858889,1258.312947500,-1844.712077222
2015-02-12 05:00,9547.933360556,26970.520952778,1258.309796944,-1844.706403889
2015-02-12 04:00,9547.723334444,26970.523069722,1258.306653056,-1844.700819722
2015-02-12 03:00,9547.487199167,26970.525313333,1258.303309722,-1844.695111944
2015-02-12 02:00,9547.280191667,26970.527720556,1258.300290556,-1844.689660556
2015-02-12 01:00,9547.067803889,26970.529970278,1258.297267778,-1844.684173056
2015-02-12 00:00,9546.864276667,26970.531912500,1258.294238333,-1844.678734444
2015-02-11 23:00,9546.749512500,26970.468823889,1258.291155833,-1844.673336389
2015-02-11 22:00,9547.366387778,26969.645906389,1258.287701944,-1844.667701944
2015-02-11 21:00,9549.041922500,26967.837530278,1258.284190000,-1844.661958611
2015-02-11 20:00,9551.023477500,26965.741092500,1258.280522500,-1844.656173611
2015-02-11 19:00,9552.982913056,26963.681911111,1258.276867778,-1844.650382222
2015-02-11 18:00,9554.430766944,26962.107169722,1258.273439722,-1844.644772222
2015-02-11 17:00,9555.879773056,26960.517832500,1258.269762778,-1844.638928333
2015-02-11 16:00,9556.436113056,26959.792856389,1258.266422778,-1844.633307222
2015-02-11 15:00,9556.468903611,26959.556295556,1258.262968611,-1844.627605278
2015-02-11 14:00,9556.317813333,26959.527455278,1258.259661111,-1844.621974167
2015-02-11 13:00,9556.131336111,26959.529720556,1258.256435278,-1844.616362500
2015-02-11 12:00,9555.928115833,26959.532007222,1258.253197500,-1844.610733889
2015-02-11 11:00,9555.747022778,26959.534183889,1258.250078889,-1844.605165833
2015-02-11 10:00,9555.538735833,26959.536306111,1258.246736667,-1844.599448333
2015-02-11 09:00,9555.346040000,26959.538394722,1258.243475000,-1844.593777222
2015-02-11 08:00,9555.157783889,26959.540451389,1258.240255833,-1844.588118889
2015-02-11 07:00,9554.932741667,26959.542427222,1258.236941111,-1844.582405000
2015-02-11 06:00,9554.622389444,26959.544454444,1258.234394722,-1844.577201389
2015-02-11 05:00,9554.383618889,26959.546428611,1258.231007222,-1844.571427222
2015-02-11 04:00,9554.174920833,26959.548420833,1258.227965556,-1844.565885833
2015-02-11 03:00,9553.956415833,26959.550319444,1258.224847778,-1844.560380278
2015-02-11 02:00,9553.731083333,26959.552134722,1258.221664722,-1844.554865000
2015-02-11 01:00,9553.532368611,26959.553967778,1258.218628056,-1844.549476111
2015-02-11 00:00,9553.315374444,26959.555725556,1258.215307222,-1844.543948889
2015-02-10 23:00,9553.297569444,26959.388453333,1258.212085278,-1844.538498333
2015-02-10 22:00,9554.050195000,26958.419828056,1258.208621111,-1844.532885000
2015-02-10 21:00,9555.742180278,26956.577650833,1258.205108611,-1844.527207500
2015-02-10 20:00,9557.802928056,26954.423502222,1258.201653333,-1844.521677778
2015-02-10 19:00,9559.970636389,26952.153292500,1258.198003333,-1844.516014167
2015-02-10 18:00,9562.120717500,26949.936817778,1258.194665556,-1844.510418889
2015-02-10 17:00,9563.551812222,26948.335928333,1258.191134167,-1844.504673333
2015-02-10 16:00,9564.083250000,26947.620926389,1258.187944722,-1844.499127778
2015-02-10 15:00,9564.171410278,26947.349809444,1258.184575833,-1844.493457500
2015-02-10 14:00,9563.999355000,26947.334432222,1258.181270278,-1844.487851111
2015-02-10 13:00,9563.818220833,26947.336390000,1258.178096111,-1844.482306667
2015-02-10 12:00,9563.601209722,26947.338182500,1258.174808611,-1844.476679722
2015-02-10 11:00,9563.423672500,26947.339868889,1258.171656389,-1844.471129722
2015-02-10 10:00,9563.221572500,26947.341585833,1258.168325000,-1844.465469167
2015-02-10 09:00,9563.028074444,26947.343255278,1258.165010556,-1844.459787500
2015-02-10 08:00,9562.845504722,26947.344912222,1258.161813333,-1844.454241667
2015-02-10 07:00,9562.635481944,26947.346608889,1258.158355556,-1844.448486944
2015-02-10 06:00,9562.450771944,26947.348325556,1258.155144722,-1844.442893889
2015-02-10 05:00,9562.218234444,26947.350029167,1258.151676944,-1844.437120833
2015-02-10 04:00,9562.007100556,26947.351755000,1258.148465278,-1844.431560556
2015-02-10 03:00,9561.793488333,26947.353526944,1258.145320556,-1844.426106111
2015-02-10 02:00,9561.566104444,26947.355272222,1258.142078333,-1844.420597222
2015-02-10 01:00,9561.366622500,26947.357041111,1258.139117222,-1844.415331944
2015-02-10 00:00,9561.141302222,26947.358676944,1258.135772500,-1844.409776667
2015-02-09 23:00,9561.123222222,26947.198483056,1258.132560833,-1844.404355000
2015-02-09 22:00,9562.033325000,26946.097013611,1258.129158611,-1844.398863333
2015-02-09 21:00,9563.742714722,26944.229101667,1258.125533333,-1844.393235556
2015-02-09 20:00,9565.711138889,26942.154449167,1258.122013611,-1844.387643333
2015-02-09 19:00,9567.762208611,26939.979285833,1258.118212778,-1844.381815556
2015-02-09 18:00,9569.840615000,26937.826635556,1258.114751944,-1844.376144444
2015-02-09 17:00,9571.220683611,26936.280487222,1258.111294167,-1844.370487222
2015-02-09 16:00,9571.813936111,26935.499884167,1258.107748333,-1844.364750278
2015-02-09 15:00,9571.928604444,26935.214023889,1258.104480000,-1844.359163333
2015-02-09 14:00,9571.714781389,26935.212408056,1258.101116111,-1844.353482500
2015-02-09 13:00,9571.532603889,26935.214443889,1258.097912222,-1844.347860833
2015-02-09 12:00,9571.346404444,26935.216554167,1258.094665833,-1844.342216944
2015-02-09 11:00,9571.136158056,26935.218720833,1258.091488056,-1844.336575833
2015-02-09 10:00,9570.809286111,26935.221035556,1258.089018889,-1844.331389444
2015-02-09 09:00,9570.608446944,26935.223052500,1258.085604444,-1844.325595278
2015-02-09 08:00,9570.435785000,26935.224991944,1258.082409722,-1844.319987500
2015-02-09 07:00,9570.246903889,26935.226993611,1258.079195556,-1844.314332500
2015-02-09 06:00,9570.045434722,26935.228887778,1258.075936667,-1844.308682222
2015-02-09 05:00,9569.834280833,26935.230700833,1258.072803889,-1844.303122222
2015-02-09 04:00,9569.594993611,26935.232464167,1258.069425833,-1844.297433056
2015-02-09 03:00,9569.386515000,26935.234275000,1258.066289167,-1844.291942500
2015-02-09 02:00,9569.161242222,26935.236069722,1258.062894444,-1844.286293056
2015-02-09 01:00,9568.947323056,26935.237875833,1258.059643611,-1844.280774167
2015-02-09 00:00,9568.757401667,26935.239629444,1258.056674167,-1844.275441944
2015-02-08 23:00,9568.708138333,26935.084182222,1258.053295278,-1844.269890000
2015-02-08 22:00,9569.611732222,26933.990142222,1258.050098056,-1844.264543333
2015-02-08 21:00,9571.323316111,26932.117508333,1258.046618889,-1844.258955833
2015-02-08 20:00,9573.464351667,26929.893801667,1258.043196667,-1844.253372222
2015-02-08 19:00,9575.772693056,26927.520771944,1258.039843611,-1844.247910833
2015-02-08 18:00,9577.990353056,26925.219872500,1258.036325000,-1844.242201944
2015-02-08 17:00,9579.386933056,26923.664294444,1258.033193611,-1844.236728333
2015-02-08 16:00,9579.927697222,26922.927325000,1258.029955000,-1844.231216667
2015-02-08 15:00,9580.022208056,26922.651637500,1258.026738056,-1844.225698889
2015-02-08 14:00,9579.847231389,26922.655278333,1258.023611667,-1844.220219722
2015-02-08 13:00,9579.640421667,26922.656992222,1258.020233333,-1844.214557500
2015-02-08 12:00,9579.463355833,26922.658686111,1258.017075000,-1844.209024444
2015-02-08 11:00,9579.273127778,26922.660423611,1258.013704167,-1844.203328333
2015-02-08 10:00,9579.069920000,26922.662122500,1258.010434444,-1844.197671111
2015-02-08 09:00,9578.889659722,26922.663806944,1258.007252222,-1844.192106389
2015-02-08 08:00,9578.686857500,26922.665478611,1258.003788333,-1844.186346667
2015-02-08 07:00,9578.512811111,26922.667153056,1258.000626111,-1844.180846389
2015-02-08 06:00,9578.314416111,26922.668818611,1257.997284167,-1844.175141389
2015-02-08 05:00,9578.080383333,26922.670490000,1257.994010278,-1844.169517778
2015-02-08 04:00,9577.870485833,26922.672199722,1257.990889722,-1844.163997222
2015-02-08 03:00,9577.637525556,26922.673942500,1257.987477222,-1844.158302778
2015-02-08 02:00,9577.437700278,26922.675704444,1257.984421944,-1844.152885833
2015-02-08 01:00,9577.226086667,26922.677457500,1257.981233333,-1844.147418611
2015-02-08 00:00,9577.022498889,26922.679178056,1257.978102778,-1844.142006111
2015-02-07 23:00,9576.926086944,26922.597621389,1257.974996111,-1844.136623611
2015-02-07 22:00,9577.381010278,26921.931061111,1257.971498611,-1844.131080278
2015-02-07 21:00,9578.806291667,26920.245363056,1257.968656389,-1844.125980556
2015-02-07 20:00,9580.632011389,26918.247053056,1257.965468611,-1844.120666667
2015-02-07 19:00,9582.630863333,26916.117760278,1257.961957222,-1844.115118056
2015-02-07 18:00,9584.636721111,26914.035446667,1257.958655833,-1844.109607500
2015-02-07 17:00,9585.841337222,26912.640265833,1257.955217778,-1844.103972778
2015-02-07 16:00,9586.366486667,26911.937328056,1257.952025556,-1844.098492222
2015-02-07 15:00,9586.457876389,26911.672823333,1257.948890556,-1844.093027500
2015-02-07 14:00,9586.254727222,26911.679310556,1257.945608056,-1844.087402500
2015-02-07 13:00,9586.083667500,26911.681318611,1257.942527222,-1844.081871944
2015-02-07 12:00,9585.894860833,26911.683154444,1257.939280278,-1844.076282500
2015-02-07 11:00,9585.706476389,26911.685018611,1257.935968333,-1844.070611667
2015-02-07 10:00,9585.529538889,26911.686895833,1257.932793611,-1844.064998889
