"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar A [kW]","Solar B [kW]","Wind [kW]"
2015-04-20 02:00:00,6.673388056,-0.006553056,6.679941111,-0.003479722,-0.002431111,-0.000642222
2015-04-20 01:00:00,6.464197222,-0.006997222,6.471194444,-0.003515000,-0.002480000,-0.001002222
2015-04-20 00:00:00,7.587155000,-0.007072500,7.594227500,-0.003561667,-0.002538611,-0.000972222
2015-04-19 23:00:00,5.795506667,-0.007194722,5.802701389,-0.003542778,-0.002637500,-0.001014444
2015-04-19 22:00:00,7.167008611,-0.007969167,7.174977778,-0.003579167,-0.002652778,-0.001737222
2015-04-19 21:00:00,7.236238889,0.029507500,7.206731389,0.006869444,0.008298889,0.014339167
2015-04-19 20:00:00,4.155538611,1.171179722,2.984358889,0.488239722,0.460267500,0.222672500
2015-04-19 19:00:00,5.311591111,2.786691389,2.524899722,1.375548333,1.333918611,0.077224444
2015-04-19 18:00:00,2.555489722,5.858908056,-3.303418333,3.062466667,2.794831944,0.001609444
2015-04-19 17:00:00,4.252585833,7.500914722,-3.248328889,4.043072778,3.454778056,0.003063889
2015-04-19 16:00:00,1.393510556,9.554107778,-8.160597222,4.977406111,4.568323056,0.008378611
2015-04-19 15:00:00,4.096969722,8.836881944,-4.739912222,4.490632500,4.342159167,0.004090278
2015-04-19 14:00:00,1.501364167,10.309484444,-8.808120278,5.209969167,5.094583889,0.004931389
2015-04-19 13:00:00,3.530773056,12.222442222,-8.691669167,6.121800833,6.062829444,0.037811944
2015-04-19 12:00:00,1.802444167,10.808696111,-9.006251944,5.413711944,5.389623889,0.005360278
2015-04-19 11:00:00,5.335762500,7.303846111,-1.968083611,3.652331944,3.649534722,0.001979444
2015-04-19 10:00:00,4.233707500,3.033044167,1.200663333,1.521794167,1.511189722,0.000060278
2015-04-19 09:00:00,6.907104722,0.893099722,6.014005000,0.432105556,0.432494722,0.028499444
2015-04-19 08:00:00,6.062144444,0.309461389,5.752683056,0.084797778,0.087925000,0.136738611
2015-04-19 07:00:00,7.840378611,0.041534167,7.798844444,-0.003494444,-0.002448333,0.047476944
2015-04-19 06:00:00,5.569475556,0.074715833,5.494759722,-0.003464444,-0.002450556,0.080630833
2015-04-19 05:00:00,7.682460556,0.237613889,7.444846667,-0.003452778,-0.002431389,0.243498056
2015-04-19 04:00:00,6.531840833,0.228820278,6.303020556,-0.003410278,-0.002384444,0.234615000
2015-04-19 03:00:00,6.859185833,0.083702222,6.775483611,-0.003434167,-0.002414722,0.089551111
2015-04-19 02:00:00,6.710526389,-0.006905000,6.717431389,-0.003458056,-0.002463611,-0.000983333
2015-04-19 01:00:00,6.354969167,-0.007024722,6.361993889,-0.003510278,-0.002511389,-0.001003056
2015-04-19 00:00:00,6.317443889,-0.007072778,6.324516667,-0.003512500,-0.002543611,-0.001016667
2015-04-18 23:00:00,6.440606389,-0.006816667,6.447423056,-0.003548611,-0.002613056,-0.000655000
2015-04-18 22:00:00,7.626410000,-0.007750000,7.634160000,-0.003499722,-0.002579167,-0.001671111
2015-04-18 21:00:00,6.509124444,0.148846944,6.360277500,0.075007778,0.075250833,-0.001411667
2015-04-18 20:00:00,5.076926389,0.331122500,4.745803889,0.105704167,0.107125556,0.118292778
2015-04-18 19:00:00,3.689311389,1.372867500,2.316443889,0.694977778,0.678806111,-0.000916389
2015-04-18 18:00:00,4.018974722,4.287733333,-0.268758611,2.273673611,1.955420000,0.058639722
2015-04-18 17:00:00,1.678353056,12.858655000,-11.180301944,7.073590000,5.627930556,0.157134444
2015-04-18 16:00:00,1.347830000,13.220887222,-11.873057222,6.877316667,6.198863056,0.144707500
2015-04-18 15:00:00,2.447809167,11.504146389,-9.056337222,5.820955556,5.676650278,0.006540556
2015-04-18 14:00:00,1.125281111,17.094977778,-15.969696667,8.627290556,8.457913889,0.009773333
2015-04-18 13:00:00,3.089377500,16.963386111,-13.874008611,8.558184167,8.395933611,0.009268333
2015-04-18 12:00:00,7.838323056,5.272834722,2.565488333,2.656593611,2.615120000,0.001121111
2015-04-18 11:00:00,8.474623611,3.343051944,5.131571667,1.681745833,1.660106667,0.001199444
2015-04-18 10:00:00,4.208469167,3.036185000,1.172284167,1.531815556,1.504871389,-0.000501944
2015-04-18 09:00:00,5.680758056,1.740834444,3.939923611,0.862810556,0.878355000,-0.000331111
2015-04-18 08:00:00,6.397537778,0.168205556,6.229332222,0.081784167,0.087546389,-0.001125000
2015-04-18 07:00:00,6.907176111,-0.006935000,6.914111111,-0.003462500,-0.002463333,-0.001009167
2015-04-18 06:00:00,6.887036667,-0.006948611,6.893985278,-0.003500833,-0.002468611,-0.000979167
2015-04-18 05:00:00,6.161270278,-0.006929722,6.168200000,-0.003483611,-0.002468611,-0.000977500
2015-04-18 04:00:00,7.380333889,-0.006639444,7.386973333,-0.003530833,-0.002514167,-0.000594444
2015-04-18 03:00:00,5.344355833,-0.007017500,5.351373333,-0.003517778,-0.002514722,-0.000985000
2015-04-18 02:00:00,7.613432500,-0.007043611,7.620476111,-0.003498333,-0.002528611,-0.001016667
2015-04-18 01:00:00,5.859366944,-0.007185000,5.866551944,-0.003517222,-0.002595833,-0.001071944
2015-04-18 00:00:00,6.705873889,-0.007175833,6.713049722,-0.003557500,-0.002586111,-0.001032222
2015-04-17 23:00:00,6.203694722,-0.006772778,6.210467500,-0.003579167,-0.002613056,-0.000580556
2015-04-17 22:00:00,8.088421667,-0.007940278,8.096361944,-0.003631111,-0.002665833,-0.001643333
2015-04-17 21:00:00,5.578086389,0.021187222,5.556899167,0.011045556,0.011661389,-0.001519722
2015-04-17 20:00:00,6.571062778,0.624444167,5.946618611,0.282605556,0.342895556,-0.001056944
2015-04-17 19:00:00,8.097683333,2.842245556,5.255437778,1.393839167,1.447881944,0.000524444
2015-04-17 18:00:00,11.929970278,6.222439444,5.707530833,3.163104444,3.031961667,0.027373333
2015-04-17 17:00:00,13.235708056,10.920872778,2.314835278,6.013586944,4.892495833,0.014790000
2015-04-17 16:00:00,16.506590556,4.030563889,12.476026667,2.267852500,1.758047500,0.004663889
2015-04-17 15:00:00,15.762011667,1.724233889,14.037777778,0.843358611,0.881032500,-0.000157222
2015-04-17 14:00:00,15.885585833,0.318377500,15.567208333,0.188867778,0.130733056,-0.001223333
2015-04-17 13:00:00,16.894886389,0.271232222,16.623654167,0.147025000,0.106671389,0.017535833
2015-04-17 12:00:00,17.865609444,0.144971111,17.720638333,0.009842222,0.012463056,0.122665833
2015-04-17 11:00:00,18.156630556,0.221841111,17.934789444,0.016728333,0.023680833,0.181431944
2015-04-17 10:00:00,19.649036667,0.083782500,19.565254167,-0.005076667,-0.005398333,0.094257500
2015-04-17 09:00:00,9.843203611,0.060662500,9.782541111,-0.003370000,-0.002606667,0.066639167
2015-04-17 08:00:00,5.922378889,-0.007046667,5.929425556,-0.003362778,-0.002466667,-0.001217222
2015-04-17 07:00:00,6.360239722,-0.007052778,6.367292500,-0.003368889,-0.002438889,-0.001245000
2015-04-17 06:00:00,5.287604722,-0.006886111,5.294490833,-0.003439444,-0.002442222,-0.001004444
2015-04-17 05:00:00,5.807940278,-0.006720000,5.814660278,-0.003449167,-0.002426944,-0.000843889
2015-04-17 04:00:00,5.185617500,-0.007064722,5.192682222,-0.003452778,-0.002433056,-0.001178889
2015-04-17 03:00:00,5.161158056,-0.007105000,5.168263056,-0.003456944,-0.002449444,-0.001198611
2015-04-17 02:00:00,5.815006667,-0.007129722,5.822136389,-0.003497222,-0.002492500,-0.001140000
2015-04-17 01:00:00,5.416887500,-0.007114722,5.424002222,-0.003444722,-0.002454722,-0.001215278
2015-04-17 00:00:00,5.454211389,-0.006648611,5.460860000,-0.003416944,-0.002469167,-0.000762500
2015-04-16 23:00:00,5.405622500,-0.007053889,5.412676389,-0.003436389,-0.002493056,-0.001124444
2015-04-16 22:00:00,6.088066667,-0.007709444,6.095776111,-0.003392500,-0.002476111,-0.001840833
2015-04-16 21:00:00,4.410310556,-0.007501667,4.417812222,-0.003391111,-0.002467500,-0.001643056
2015-04-16 20:00:00,5.472106667,-0.007136111,5.479242778,-0.003479444,-0.002564722,-0.001091944
2015-04-16 19:00:00,10.365653889,-0.007941944,10.373595833,-0.003976389,-0.003297222,-0.000668333
2015-04-16 18:00:00,13.974812500,0.052588056,13.922224444,0.023613889,0.030060833,-0.001086667
2015-04-16 17:00:00,14.835374444,0.088916111,14.746458333,0.042879167,0.047316389,-0.001279444
2015-04-16 16:00:00,16.471875000,0.054731667,16.417143333,0.025441389,0.030297778,-0.001007500
2015-04-16 15:00:00,16.805046111,0.040853611,16.764192500,0.020176389,0.021594444,-0.000917222
2015-04-16 14:00:00,14.574040556,0.020262500,14.553778056,0.009438611,0.011752778,-0.000928889
2015-04-16 13:00:00,13.827344167,-0.008373056,13.835717222,-0.003881667,-0.003298611,-0.001192778
2015-04-16 12:00:00,17.735638056,-0.007335833,17.742973889,-0.003556389,-0.002867500,-0.000911944
2015-04-16 11:00:00,19.150526944,-0.007271111,19.157798056,-0.003508889,-0.002813611,-0.000948611
2015-04-16 10:00:00,19.042360556,-0.007470000,19.049830556,-0.003550556,-0.002607778,-0.001311667
2015-04-16 09:00:00,8.180066944,-0.007148333,8.187215278,-0.003435556,-0.002586389,-0.001126389
2015-04-16 08:00:00,4.578749167,-0.007893611,4.586642778,-0.004195833,-0.002956944,-0.000740833
2015-04-16 07:00:00,4.778698611,-0.006955833,4.785654444,-0.003372222,-0.002377778,-0.001205833
2015-04-16 06:00:00,4.125102500,-0.006927778,4.132030278,-0.003421389,-0.002376667,-0.001129722
2015-04-16 05:00:00,4.232483056,-0.006952222,4.239435278,-0.003447222,-0.002398333,-0.001106667
2015-04-16 04:00:00,4.198804722,-0.006922778,4.205727500,-0.003464167,-0.002394444,-0.001064167
2015-04-16 03:00:00,4.082351111,-0.006964167,4.089315278,-0.003472222,-0.002415833,-0.001076111
2015-04-16 02:00:00,4.339459167,-0.006636389,4.346095556,-0.003467500,-0.002427778,-0.000741111
2015-04-16 01:00:00,3.924225000,-0.007032500,3.931257500,-0.003465000,-0.002446667,-0.001120833
2015-04-16 00:00:00,3.999502778,-0.006983889,4.006486667,-0.003497500,-0.002489444,-0.000996944
2015-04-15 23:00:00,4.581215833,-0.006970833,4.588186667,-0.003503611,-0.002533889,-0.000933333
2015-04-15 22:00:00,4.996175556,-0.002162500,4.998338056,-0.003473333,-0.002514167,0.003825000
2015-04-15 21:00:00,4.545066667,0.066681667,4.478385000,-0.001533889,-0.000338889,0.068554444
2015-04-15 20:00:00,5.093919167,1.170426389,3.923492778,0.396626389,0.384123333,0.389676667
2015-04-15 19:00:00,8.489808333,3.480135556,5.009672778,1.350227222,1.331300278,0.798608056
2015-04-15 18:00:00,13.553027222,4.717353889,8.835673333,2.071424444,1.962091944,0.683837500
2015-04-15 17:00:00,12.370595278,6.235993611,6.134601667,3.127761111,2.766757500,0.341475000
2015-04-15 16:00:00,14.229507222,6.683850000,7.545657222,3.446688056,3.201415833,0.035746111
2015-04-15 15:00:00,16.094506389,8.412724167,7.681782222,4.275790000,4.131106667,0.005827500
2015-04-15 14:00:00,13.654766667,13.304876111,0.349890556,6.702441389,6.553279444,0.049155278
2015-04-15 13:00:00,13.970053611,9.703196389,4.266857222,4.821938611,4.728036667,0.153221111
2015-04-15 12:00:00,13.549626944,8.930182222,4.619444722,4.467388611,4.419810833,0.042982778
2015-04-15 11:00:00,12.065917500,10.981066389,1.084851111,5.490794722,5.483081944,0.007189722
2015-04-15 10:00:00,14.615146389,4.748396111,9.866750278,2.324139444,2.422345833,0.001910833
2015-04-15 09:00:00,7.852983611,2.688792500,5.164191111,1.308663333,1.380111111,0.000018056
2015-04-15 08:00:00,4.698731389,0.012817778,4.685913611,0.005917222,0.008083056,-0.001182500
2015-04-15 07:00:00,4.161377222,-0.006803333,4.168180556,-0.003353889,-0.002365833,-0.001083611
2015-04-15 06:00:00,4.578811944,-0.006509444,4.585321389,-0.003420556,-0.002395556,-0.000693333
2015-04-15 05:00:00,4.094520000,-0.006686667,4.101206667,-0.003369722,-0.002360000,-0.000956944
2015-04-15 04:00:00,4.101686944,-0.006694722,4.108381667,-0.003379167,-0.002349722,-0.000965833
2015-04-15 03:00:00,3.693886389,0.048010278,3.645876111,-0.003373889,-0.002373333,0.053757500
2015-04-15 02:00:00,4.428590278,0.108632500,4.319957778,-0.003396944,-0.002383611,0.114413056
2015-04-15 01:00:00,3.721363056,0.037696389,3.683666667,-0.003389722,-0.002403056,0.043489167
2015-04-15 00:00:00,3.611960556,0.274798056,3.337162500,-0.003426389,-0.002466389,0.280690833
2015-04-14 23:00:00,3.878328333,0.687474444,3.190853889,-0.003409444,-0.002501667,0.693385556
2015-04-14 22:00:00,4.764841389,0.630756944,4.134084444,-0.003435000,-0.002548889,0.636740833
2015-04-14 21:00:00,4.209991667,0.173374444,4.036617222,0.007249444,0.006728611,0.159396389
2015-04-14 20:00:00,4.120695556,0.892985556,3.227710000,0.312520556,0.355327500,0.225137500
2015-04-14 19:00:00,8.442203333,2.886386944,5.555816389,1.321853889,1.303459722,0.261073333
2015-04-14 18:00:00,16.060571944,3.406730000,12.653841944,1.692192500,1.596600000,0.117937500
2015-04-14 17:00:00,16.501988333,8.734300556,7.767687778,4.817572222,3.855958611,0.060769722
2015-04-14 16:00:00,17.897973889,13.934251111,3.963722778,7.314166111,6.562915556,0.057169444
2015-04-14 15:00:00,15.861623056,15.480590278,0.381032778,7.785656389,7.644446389,0.050487500
2015-04-14 14:00:00,10.944207778,15.514376111,-4.570168333,7.795882500,7.700540833,0.017952778
2015-04-14 13:00:00,10.151225000,14.990631389,-4.839406389,7.530946944,7.446561944,0.013122500
2015-04-14 12:00:00,12.298313056,13.577829444,-1.279516389,6.799042500,6.767698056,0.011088889
2015-04-14 11:00:00,13.465590833,10.982000000,2.483590833,5.485355000,5.488861667,0.007783333
2015-04-14 10:00:00,15.805924722,6.568033889,9.237890833,3.198950833,3.365404167,0.003678889
2015-04-14 09:00:00,8.587787778,2.422760833,6.165026944,1.180711389,1.242342222,-0.000292778
2015-04-14 08:00:00,4.905041111,0.099565278,4.805475833,0.044107500,0.056769722,-0.001311944
2015-04-14 07:00:00,4.617250000,-0.006851944,4.624101944,-0.003349722,-0.002333611,-0.001168611
2015-04-14 06:00:00,4.632411111,-0.006830556,4.639241667,-0.003419722,-0.002349722,-0.001061111
2015-04-14 05:00:00,4.794002778,-0.006472778,4.800475556,-0.003437778,-0.002362500,-0.000672500
2015-04-14 04:00:00,4.622744167,-0.006772222,4.629516389,-0.003448611,-0.002356667,-0.000966944
2015-04-14 03:00:00,5.087097778,-0.006709167,5.093806944,-0.003476667,-0.002361944,-0.000870556
2015-04-14 02:00:00,4.185526667,-0.006658056,4.192184722,-0.003461111,-0.002354722,-0.000842222
2015-04-14 01:00:00,4.062262778,0.011983056,4.050279722,-0.003456389,-0.002373889,0.017813333
2015-04-14 00:00:00,3.586370000,0.066183889,3.520186111,-0.003411111,-0.002416944,0.072011944
2015-04-13 23:00:00,4.106302222,-0.004984167,4.111286389,-0.003535556,-0.002493611,0.001045000
2015-04-13 22:00:00,5.614369167,0.084004722,5.530364444,-0.003560833,-0.002543056,0.090108611
2015-04-13 21:00:00,4.330486944,0.028306111,4.302180833,0.004723333,0.005786389,0.017796389
2015-04-13 20:00:00,4.207600556,0.391218333,3.816382222,0.159028056,0.232745278,-0.000555000
2015-04-13 19:00:00,11.488351111,2.797430278,8.690920833,1.284623056,1.510876111,0.001931111
2015-04-13 18:00:00,15.825266667,6.497785833,9.327480833,3.362101944,3.130895833,0.004788056
2015-04-13 17:00:00,14.023258333,10.359005278,3.664253056,5.844895833,4.506278889,0.007830556
2015-04-13 16:00:00,13.704146667,13.867346389,-0.163199722,7.296294722,6.559047222,0.012004444
2015-04-13 15:00:00,10.533226667,15.508035833,-4.974809167,7.822598333,7.671205278,0.014232222
2015-04-13 14:00:00,12.065313611,15.986148056,-3.920834444,8.044232222,7.927176667,0.014739167
2015-04-13 13:00:00,12.449602778,15.532806944,-3.083204167,7.811928889,7.706973056,0.013905000
2015-04-13 12:00:00,13.187406667,13.878804722,-0.691398056,6.954216944,6.913000833,0.011586944
2015-04-13 11:00:00,14.836885278,11.170030833,3.666854444,5.578828611,5.582763889,0.008438333
2015-04-13 10:00:00,14.196468611,6.606189444,7.590279167,3.217487500,3.384327778,0.004374167
2015-04-13 09:00:00,7.945111944,2.509805278,5.435306667,1.235511389,1.274352222,-0.000058333
2015-04-13 08:00:00,4.879657222,0.101170000,4.778487222,0.046503333,0.056047222,-0.001380556
2015-04-13 07:00:00,4.767421667,-0.006978611,4.774400278,-0.003379722,-0.002367222,-0.001231667
2015-04-13 06:00:00,4.705592778,-0.006964444,4.712557222,-0.003425556,-0.002384167,-0.001154722
2015-04-13 05:00:00,5.115452500,-0.006629444,5.122081944,-0.003454444,-0.002399444,-0.000775556
2015-04-13 04:00:00,5.337192778,-0.006951389,5.344144167,-0.003458056,-0.002405556,-0.001087778
2015-04-13 03:00:00,4.743788056,-0.006956389,4.750744444,-0.003475278,-0.002418611,-0.001062500
2015-04-13 02:00:00,4.884737500,-0.006984444,4.891721944,-0.003506111,-0.002452778,-0.001025556
2015-04-13 01:00:00,4.842594444,-0.007029722,4.849624167,-0.003542778,-0.002488056,-0.000998889
2015-04-13 00:00:00,4.800903889,-0.007068056,4.807971944,-0.003557778,-0.002510556,-0.000999722
2015-04-12 23:00:00,4.997616389,-0.005986667,5.003603056,-0.003636389,-0.002665833,0.000315556
2015-04-12 22:00:00,6.459581944,-0.007687778,6.467269722,-0.003638889,-0.002704444,-0.001344444
2015-04-12 21:00:00,6.494141389,0.001836667,6.492304722,0.000862222,0.002151944,-0.001177500
2015-04-12 20:00:00,3.364138889,0.428209167,2.935929722,0.109803889,0.206718889,0.111686389
2015-04-12 19:00:00,2.729424722,3.310459444,-0.581034722,1.312675000,1.585620000,0.412164444
2015-04-12 18:00:00,2.016638056,7.169291389,-5.152653333,3.519163333,3.295729722,0.354398333
2015-04-12 17:00:00,0.703183056,11.290778333,-10.587595278,6.211598056,4.752634722,0.326545556
2015-04-12 16:00:00,0.275420556,14.966240278,-14.690819722,7.664402778,6.857058611,0.444778889
2015-04-12 15:00:00,-0.255252778,15.898618611,-16.153871389,7.929404722,7.739733333,0.229480556
2015-04-12 14:00:00,2.596386111,15.157587500,-12.561201389,7.229013611,7.082068333,0.846505556
2015-04-12 13:00:00,4.024488889,16.675292222,-12.650803333,7.890548056,7.770455000,1.014289167
2015-04-12 12:00:00,4.794691389,12.904228889,-8.109537500,6.133986944,6.116302778,0.653939167
2015-04-12 11:00:00,1.110524444,11.891107778,-10.780583333,5.492615278,5.503030556,0.895461944
2015-04-12 10:00:00,2.192972222,6.338760278,-4.145788056,3.028890000,3.190529444,0.119340833
2015-04-12 09:00:00,3.227152778,2.345141389,0.882011389,1.141721667,1.198792778,0.004626944
2015-04-12 08:00:00,5.203091111,0.181568889,5.021522222,0.082291111,0.092136944,0.007140833
2015-04-12 07:00:00,5.056615556,0.044598611,5.012016944,-0.003475556,-0.002383056,0.050457222
2015-04-12 06:00:00,4.997348889,0.017989167,4.979359722,-0.003482222,-0.002384167,0.023855556
2015-04-12 05:00:00,4.769984167,0.022660278,4.747323889,-0.003508889,-0.002416667,0.028585833
2015-04-12 04:00:00,4.950678333,-0.003253889,4.953932222,-0.003515556,-0.002413056,0.002674722
2015-04-12 03:00:00,4.910503056,-0.006760278,4.917263333,-0.003511111,-0.002427778,-0.000821389
2015-04-12 02:00:00,5.138936389,-0.006628056,5.145564444,-0.003520000,-0.002435833,-0.000672222
2015-04-12 01:00:00,4.846560278,-0.006847778,4.853408056,-0.003527222,-0.002453333,-0.000867222
2015-04-12 00:00:00,5.229681111,-0.006870000,5.236551111,-0.003535278,-0.002480278,-0.000854444
2015-04-11 23:00:00,4.672530556,-0.006933889,4.679464444,-0.003634444,-0.002600833,-0.000698611
2015-04-11 22:00:00,5.751520278,-0.007610000,5.759130278,-0.003621667,-0.002600556,-0.001387778
2015-04-11 21:00:00,5.152537500,0.026535278,5.126002222,0.014041389,0.013734722,-0.001240833
2015-04-11 20:00:00,3.526796389,0.716698333,2.810098056,0.362546667,0.352875556,0.001276111
2015-04-11 19:00:00,2.891162778,2.510310833,0.380851944,1.239248611,1.207013333,0.064048889
2015-04-11 18:00:00,2.714928611,2.989698056,-0.274769444,1.523272500,1.446815278,0.019610278
2015-04-11 17:00:00,2.187861944,8.178267778,-5.990405833,4.514647778,3.641543333,0.022076667
2015-04-11 16:00:00,0.595737778,12.110426667,-11.514688889,6.322920000,5.742417222,0.045089444
2015-04-11 15:00:00,-0.025338056,14.359046389,-14.384384444,7.247173333,7.090916944,0.020956111
2015-04-11 14:00:00,-0.059082778,15.927006111,-15.986088889,8.013871667,7.898024722,0.015109722
2015-04-11 13:00:00,0.384942222,13.803741944,-13.418799722,6.948628611,6.843585278,0.011528056
2015-04-11 12:00:00,1.409424722,10.842125278,-9.432700556,5.435216389,5.398520833,0.008388056
2015-04-11 11:00:00,1.489389722,10.132147222,-8.642757500,5.054825278,5.070238056,0.007083889
2015-04-11 10:00:00,3.069471389,6.285448889,-3.215977500,3.059927500,3.222018333,0.003503056
2015-04-11 09:00:00,3.569226389,2.122554167,1.446672222,1.029376111,1.093313889,-0.000135833
2015-04-11 08:00:00,4.548179444,0.211640278,4.336539167,0.101507222,0.110971389,-0.000838333
2015-04-11 07:00:00,4.139053333,-0.006589167,4.145642500,-0.003409722,-0.002401944,-0.000777500
2015-04-11 06:00:00,4.105821389,-0.006612222,4.112433611,-0.003441111,-0.002421111,-0.000750000
2015-04-11 05:00:00,4.265665833,-0.006114722,4.271780556,-0.003469722,-0.002430556,-0.000214444
2015-04-11 04:00:00,4.358393056,-0.006650278,4.365043333,-0.003522778,-0.002456111,-0.000671389
2015-04-11 03:00:00,4.215473056,-0.006719722,4.222192778,-0.003565000,-0.002488056,-0.000666667
2015-04-11 02:00:00,4.818101944,-0.006766389,4.824868333,-0.003569167,-0.002512222,-0.000685000
2015-04-11 01:00:00,4.311316389,-0.006839722,4.318156111,-0.003589167,-0.002550000,-0.000700556
2015-04-11 00:00:00,4.130918056,-0.006510278,4.137428333,-0.003644722,-0.002631944,-0.000233611
2015-04-10 23:00:00,4.100382778,-0.007013056,4.107395833,-0.003751944,-0.002693611,-0.000567500
2015-04-10 22:00:00,5.206281667,0.027308333,5.178973333,-0.003724167,-0.002721111,0.033753611
2015-04-10 21:00:00,4.570008611,0.048860556,4.521148056,0.007056389,0.008072222,0.033731944
2015-04-10 20:00:00,4.969013056,1.168981389,3.800031667,0.552119444,0.547705556,0.069156389
2015-04-10 19:00:00,11.455406111,1.608570000,9.846836111,0.829481667,0.779340000,-0.000251667
2015-04-10 18:00:00,14.604847500,2.831536111,11.773311389,1.444663611,1.386187778,0.000684722
2015-04-10 17:00:00,15.837799444,6.469043889,9.368755556,3.447852778,3.017306944,0.003884167
2015-04-10 16:00:00,14.410670556,12.509869722,1.900800833,6.591364444,5.907560278,0.010945000
2015-04-10 15:00:00,11.147350556,15.173570833,-4.026220278,7.646228611,7.516896667,0.010445556
2015-04-10 14:00:00,13.259539444,15.684603889,-2.425064444,7.885046111,7.789555278,0.010002500
2015-04-10 13:00:00,13.496014444,15.148518611,-1.652504167,7.612109722,7.527035833,0.009373056
2015-04-10 12:00:00,13.236254167,12.885595556,0.350658611,6.450674444,6.427863611,0.007057500
2015-04-10 11:00:00,15.159774167,10.347419444,4.812354722,5.161322778,5.181229444,0.004867222
2015-04-10 10:00:00,16.337611389,6.121243056,10.216368333,2.981617222,3.138148611,0.001477222
2015-04-10 09:00:00,9.217265000,2.505226944,6.712038056,1.225013889,1.281035278,-0.000822222
2015-04-10 08:00:00,6.110829722,0.081103333,6.029726389,0.037304167,0.044602222,-0.000803056
2015-04-10 07:00:00,6.662056111,-0.006946389,6.669002500,-0.003381667,-0.002398056,-0.001166667
2015-04-10 06:00:00,5.414950000,-0.006936111,5.421886111,-0.003425556,-0.002394722,-0.001115833
2015-04-10 05:00:00,5.909800556,-0.006905000,5.916705556,-0.003415556,-0.002400278,-0.001089167
2015-04-10 04:00:00,5.690336111,-0.006889722,5.697225833,-0.003422778,-0.002408056,-0.001058889
2015-04-10 03:00:00,5.073002778,-0.006482222,5.079485000,-0.003409444,-0.002410000,-0.000662778
2015-04-10 02:00:00,6.640770556,-0.006846111,6.647616667,-0.003428889,-0.002421111,-0.000996111
2015-04-10 01:00:00,4.378401111,-0.006867222,4.385268333,-0.003428889,-0.002459444,-0.000978889
2015-04-10 00:00:00,6.723840833,-0.006376389,6.730217222,-0.003455278,-0.002501944,-0.000419167
2015-04-09 23:00:00,4.279116944,0.026983333,4.252133611,-0.003504444,-0.002556111,0.033043889
2015-04-09 22:00:00,7.611566389,0.013229167,7.598337222,-0.003508611,-0.002551667,0.019289444
2015-04-09 21:00:00,4.540732222,0.000733333,4.539998889,-0.003590833,-0.002759722,0.007083889
2015-04-09 20:00:00,6.444756944,0.491917500,5.952839444,0.234120000,0.258749167,-0.000951667
2015-04-09 19:00:00,9.985596944,2.827727222,7.157869722,1.289746111,1.537098889,0.000882222
2015-04-09 18:00:00,14.256933611,6.847278056,7.409655556,3.462860278,3.328586389,0.055831389
2015-04-09 17:00:00,12.268143056,9.067890000,3.200253056,5.066854444,3.984908056,0.016127500
2015-04-09 16:00:00,12.357941667,14.302016667,-1.944075000,7.503592222,6.765778889,0.032645556
2015-04-09 15:00:00,13.108135278,15.413533056,-2.305397778,7.757734167,7.634499167,0.021299722
2015-04-09 14:00:00,10.173783056,16.082527500,-5.908744444,8.080635278,7.983991944,0.017900278
2015-04-09 13:00:00,18.157665556,8.263185278,9.894480278,4.177316667,4.082688611,0.003180000
2015-04-09 12:00:00,19.164000556,5.843325833,13.320674722,2.962752500,2.878732222,0.001841111
2015-04-09 11:00:00,18.282585833,4.355257222,13.927328611,2.195324444,2.142931389,0.017001389
2015-04-09 10:00:00,19.598762778,3.012134167,16.586628611,1.505558056,1.506513056,0.000063056
2015-04-09 09:00:00,9.601693889,1.629462222,7.972231667,0.794372778,0.836026944,-0.000937500
2015-04-09 08:00:00,6.179298889,0.051209444,6.128089444,0.005685833,0.008039444,0.037484167
2015-04-09 07:00:00,4.905533611,-0.006888611,4.912422222,-0.003367500,-0.002416389,-0.001104722
2015-04-09 06:00:00,6.356614722,-0.006843611,6.363458333,-0.003433889,-0.002376944,-0.001032778
2015-04-09 05:00:00,3.975338333,-0.006851667,3.982190000,-0.003418889,-0.002405278,-0.001027500
2015-04-09 04:00:00,7.441502222,-0.006831111,7.448333333,-0.003438611,-0.002409167,-0.000983333
2015-04-09 03:00:00,4.133363333,-0.006483889,4.139847222,-0.003409167,-0.002452222,-0.000622500
2015-04-09 02:00:00,6.301096389,0.007378333,6.293718056,-0.003423333,-0.002440278,0.013241944
2015-04-09 01:00:00,4.363091944,0.057870278,4.305221667,-0.003425556,-0.002470000,0.063765833
2015-04-09 00:00:00,5.441995000,0.073429444,5.368565556,-0.003453611,-0.002486389,0.079369444
2015-04-08 23:00:00,4.474585556,-0.006879167,4.481464722,-0.003475000,-0.002513333,-0.000890833
2015-04-08 22:00:00,6.489871667,0.104154722,6.385716944,-0.003490833,-0.002527222,0.110172778
2015-04-08 21:00:00,4.800535278,0.033626111,4.766909167,-0.003557222,-0.002585556,0.039768889
2015-04-08 20:00:00,6.863078056,0.085136667,6.777941389,0.042144722,0.043404167,-0.000412222
2015-04-08 19:00:00,9.476141944,0.860455833,8.615686111,0.431796667,0.429502500,-0.000843333
2015-04-08 18:00:00,16.503875556,1.917231389,14.586644167,0.968860833,0.948042778,0.000327778
