"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","A/C [kW]","A/C- [kW]"
2015-02-02 13:00:00,0.821255000,0.005631944,0.817163889,0.005631944,0.009723056,-0.000656111,0.000656111
2015-02-02 12:00:00,0.835381389,-0.006048889,0.829332500,-0.006048889,-0.000000000,-0.000629722,0.000629722
2015-02-02 11:00:00,0.812132778,-0.005645833,0.806486944,-0.005645833,-0.000000000,-0.000634167,0.000634167
2015-02-02 10:00:00,1.032207222,-0.005433611,1.026773611,-0.005433611,-0.000000000,-0.000428889,0.000490556
2015-02-02 09:00:00,0.731474722,-0.005594722,0.725880000,-0.005594722,-0.000000000,-0.001285833,0.001285833
2015-02-02 08:00:00,0.961443889,-0.005926389,0.955517500,-0.005926389,-0.000000000,-0.001275278,0.001276389
2015-02-02 07:00:00,0.953869167,-0.005956667,0.947912500,-0.005956667,-0.000000000,-0.001449167,0.001449167
2015-02-02 06:00:00,0.785440556,-0.005635000,0.779805556,-0.005635000,-0.000000000,-0.001314444,0.001314444
2015-02-02 05:00:00,0.745440833,-0.005544444,0.739896389,-0.005544444,-0.000000000,-0.001243056,0.001243056
2015-02-02 04:00:00,0.768023333,-0.005602222,0.762421111,-0.005602222,-0.000000000,-0.001208056,0.001208056
2015-02-02 03:00:00,0.835509722,-0.005729444,0.829780278,-0.005729444,-0.000000000,-0.001288333,0.001288333
2015-02-02 02:00:00,0.794610556,-0.005682500,0.788928056,-0.005682500,-0.000000000,-0.001286667,0.001286667
2015-02-02 01:00:00,0.987900556,-0.006049444,0.981851111,-0.006049444,-0.000000000,-0.001507500,0.001507500
2015-02-02 00:00:00,1.335596667,-0.006450000,1.329146667,-0.006450000,-0.000000000,-0.001385278,0.001385278
2015-02-01 23:00:00,1.345992778,-0.006604444,1.339388333,-0.006604444,-0.000000000,-0.001490556,0.001490556
2015-02-01 22:00:00,1.264105278,-0.005848611,1.258256667,-0.005848611,-0.000000000,-0.000556944,0.000556944
2015-02-01 21:00:00,1.399833611,-0.006052500,1.393781111,-0.006052500,-0.000000000,-0.000587222,0.000587222
2015-02-01 20:00:00,1.359659444,-0.005985556,1.353673889,-0.005985556,-0.000000000,-0.000614167,0.000614167
2015-02-01 19:00:00,1.237456667,-0.005898333,1.231558333,-0.005898333,-0.000000000,-0.000729167,0.000729167
2015-02-01 18:00:00,1.458385556,-0.005996944,1.452388611,-0.005996944,-0.000000000,-0.000476111,0.000476111
2015-02-01 17:00:00,1.342979444,-0.005981944,1.336997500,-0.005981944,-0.000000000,-0.001002500,0.001002500
2015-02-01 16:00:00,1.293370833,-0.006077778,1.287293056,-0.006077778,-0.000000000,-0.001635278,0.001635278
2015-02-01 15:00:00,1.323524444,-0.006525556,1.316998889,-0.006525556,-0.000000000,-0.000628333,0.000642778
2015-02-01 14:00:00,1.117873889,-0.006353333,1.111520556,-0.006353333,-0.000000000,-0.001002778,0.001002778
2015-02-01 13:00:00,1.336866111,-0.006977778,1.329888333,-0.006977778,-0.000000000,-0.001303056,0.001303056
2015-02-01 12:00:00,1.040394167,-0.005583333,1.034810833,-0.005583333,-0.000000000,-0.000632778,0.000657778
2015-02-01 11:00:00,1.024110556,-0.005496944,1.018613611,-0.005496944,-0.000000000,-0.000729444,0.000752778
2015-02-01 10:00:00,1.048699722,-0.005977778,1.042721944,-0.005977778,-0.000000000,-0.002159167,0.002159167
2015-02-01 09:00:00,0.778762222,-0.005839167,0.772923056,-0.005839167,-0.000000000,-0.001394444,0.001394444
2015-02-01 08:00:00,0.968037500,-0.006104722,0.961932778,-0.006104722,-0.000000000,-0.001477500,0.001477500
2015-02-01 07:00:00,0.713296389,-0.005581667,0.707714722,-0.005581667,-0.000000000,-0.001238056,0.001238056
2015-02-01 06:00:00,0.768296667,-0.005683333,0.762613333,-0.005683333,-0.000000000,-0.001257222,0.001257222
2015-02-01 05:00:00,0.752850833,-0.005669722,0.747181111,-0.005669722,-0.000000000,-0.001240278,0.001240278
2015-02-01 04:00:00,0.753643333,-0.005677778,0.747965556,-0.005677778,-0.000000000,-0.001213056,0.001213056
2015-02-01 03:00:00,0.780036944,-0.005721111,0.774315833,-0.005721111,-0.000000000,-0.001204722,0.001204722
2015-02-01 02:00:00,0.997710556,-0.006195278,0.991515278,-0.006195278,-0.000000000,-0.001588889,0.001588889
2015-02-01 01:00:00,0.996572778,-0.006013333,0.990559444,-0.006013333,-0.000000000,-0.001347222,0.001347222
2015-02-01 00:00:00,0.953653056,-0.005742222,0.947910833,-0.005742222,-0.000000000,-0.000987222,0.000990833
2015-01-31 23:00:00,0.935063056,-0.005759167,0.929303889,-0.005759167,-0.000000000,-0.001049167,0.001053056
2015-01-31 22:00:00,1.220136389,-0.005771667,1.214364722,-0.005771667,-0.000000000,-0.000495833,0.000495833
2015-01-31 21:00:00,1.340115556,-0.006141111,1.333974444,-0.006141111,-0.000000000,-0.002833611,0.002848889
2015-01-31 20:00:00,1.231124444,-0.005773889,1.225350556,-0.005773889,-0.000000000,-0.001185000,0.001185000
2015-01-31 19:00:00,1.264720556,0.008168056,1.259786389,0.008168056,0.013102222,-0.000087222,0.000314722
2015-01-31 18:00:00,0.976544722,0.120875556,0.976544722,0.120875556,0.120875556,-0.000849167,0.000849167
2015-01-31 17:00:00,0.983395833,0.184569167,0.983395833,0.184569167,0.184569167,-0.000781111,0.000781111
2015-01-31 16:00:00,0.808753056,0.159068333,0.808753056,0.159068333,0.159068333,-0.000899167,0.000899167
2015-01-31 15:00:00,1.179369722,0.306725556,1.179369722,0.306725556,0.306725556,-0.000736944,0.000921667
2015-01-31 14:00:00,1.092213333,0.470524444,1.092213333,0.470524444,0.470524444,-0.001059444,0.001059444
2015-01-31 13:00:00,1.405152500,0.579021667,1.405152500,0.579021667,0.579021667,-0.000938611,0.000940278
2015-01-31 12:00:00,1.394060000,0.313192222,1.394060000,0.313192222,0.313192222,-0.001401667,0.001401667
2015-01-31 11:00:00,1.285534167,0.304972778,1.285534167,0.304972778,0.304972778,-0.001022500,0.001022778
2015-01-31 10:00:00,0.888942778,0.143854444,0.888942778,0.143854444,0.143854444,-0.000845833,0.000850556
2015-01-31 09:00:00,0.828976111,0.075613333,0.825653333,0.075613333,0.078936111,-0.001590000,0.001590000
2015-01-31 08:00:00,0.896613333,-0.005924167,0.890689167,-0.005924167,-0.000000000,-0.001422778,0.001422778
2015-01-31 07:00:00,0.716403611,-0.005552500,0.710851111,-0.005552500,-0.000000000,-0.001244444,0.001244444
2015-01-31 06:00:00,0.692098056,-0.005524722,0.686573333,-0.005524722,-0.000000000,-0.001236111,0.001236111
2015-01-31 05:00:00,0.721748889,-0.005588333,0.716160556,-0.005588333,-0.000000000,-0.001236111,0.001236111
2015-01-31 04:00:00,0.743432500,-0.005654167,0.737778333,-0.005654167,-0.000000000,-0.001257778,0.001257778
2015-01-31 03:00:00,0.646096944,-0.005513333,0.640583611,-0.005513333,-0.000000000,-0.001194167,0.001194167
2015-01-31 02:00:00,0.616971389,-0.005443611,0.611527778,-0.005443611,-0.000000000,-0.001176667,0.001176667
2015-01-31 01:00:00,0.720355278,-0.005680833,0.714674444,-0.005680833,-0.000000000,-0.001292222,0.001292222
2015-01-31 00:00:00,0.774285556,-0.005613889,0.768671667,-0.005613889,-0.000000000,-0.001035833,0.001035833
2015-01-30 23:00:00,0.886810833,-0.005761389,0.881049444,-0.005761389,-0.000000000,-0.001121667,0.001121667
2015-01-30 22:00:00,1.170737222,-0.005657778,1.165079444,-0.005657778,-0.000000000,-0.000445556,0.000450278
2015-01-30 21:00:00,1.378022500,-0.005856667,1.372165833,-0.005856667,-0.000000000,-0.000365833,0.000472778
2015-01-30 20:00:00,1.333268056,-0.006021667,1.327246389,-0.006021667,-0.000000000,-0.002147778,0.002231111
2015-01-30 19:00:00,1.105291667,-0.005760833,1.099530833,-0.005760833,-0.000000000,-0.001341389,0.001346944
2015-01-30 18:00:00,0.881535278,0.025164444,0.880486111,0.025164444,0.026213611,-0.000603611,0.000603611
2015-01-30 17:00:00,0.848356667,0.162920833,0.848356667,0.162920833,0.162920833,-0.000841389,0.000841389
2015-01-30 16:00:00,0.881867778,0.329830833,0.881867778,0.329830833,0.329830833,-0.000986944,0.000986944
2015-01-30 15:00:00,0.898935556,0.554885000,0.898935556,0.554885000,0.554885000,-0.001057222,0.001057222
2015-01-30 14:00:00,0.862299444,0.571281389,0.862299444,0.571281389,0.571281389,-0.001039167,0.001039167
2015-01-30 13:00:00,0.867679444,0.598877500,0.867679444,0.598877500,0.598877500,-0.001039444,0.001039444
2015-01-30 12:00:00,0.858077222,0.472907778,0.858077222,0.472907778,0.472907778,-0.000985000,0.000985000
2015-01-30 11:00:00,0.982598611,0.585160000,0.982598611,0.585160000,0.585160000,-0.001026667,0.001033889
2015-01-30 10:00:00,1.430200833,0.284188889,1.430200833,0.284188889,0.284188889,-0.000469444,0.000595278
2015-01-30 09:00:00,0.808237500,0.011156667,0.804046111,0.011156667,0.015348056,-0.001048056,0.001048056
2015-01-30 08:00:00,0.987401389,-0.005890000,0.981511389,-0.005890000,-0.000000000,-0.001180833,0.001182222
2015-01-30 07:00:00,0.711723611,-0.005538056,0.706185556,-0.005538056,-0.000000000,-0.001247222,0.001247222
2015-01-30 06:00:00,0.711984444,-0.005541111,0.706443333,-0.005541111,-0.000000000,-0.001247222,0.001247222
2015-01-30 05:00:00,0.726595556,-0.005595278,0.721000278,-0.005595278,-0.000000000,-0.001273333,0.001273333
2015-01-30 04:00:00,0.733962222,-0.005637500,0.728324722,-0.005637500,-0.000000000,-0.001263056,0.001263056
2015-01-30 03:00:00,0.699097500,-0.005594444,0.693503056,-0.005594444,-0.000000000,-0.001233889,0.001233889
2015-01-30 02:00:00,0.853963611,-0.005834444,0.848129167,-0.005834444,-0.000000000,-0.001407500,0.001407500
2015-01-30 01:00:00,0.814958056,-0.005783611,0.809174444,-0.005783611,-0.000000000,-0.001450278,0.001450278
2015-01-30 00:00:00,1.013260556,-0.006036667,1.007223889,-0.006036667,-0.000000000,-0.001336111,0.001336111
2015-01-29 23:00:00,0.909876111,-0.005766944,0.904109167,-0.005766944,-0.000000000,-0.001079444,0.001081667
2015-01-29 22:00:00,1.192183056,-0.005798056,1.186385000,-0.005798056,-0.000000000,-0.000503611,0.000503611
2015-01-29 21:00:00,1.145635278,-0.005724167,1.139911111,-0.005724167,-0.000000000,-0.000455278,0.000455278
2015-01-29 20:00:00,1.057796111,-0.005370278,1.052425833,-0.005370278,-0.000000000,-0.000048889,0.000163611
2015-01-29 19:00:00,1.103124722,-0.003855556,1.097969444,-0.003855556,0.001299722,-0.000316389,0.000320556
2015-01-29 18:00:00,0.852456667,0.292424167,0.852456667,0.292424167,0.292424167,-0.000810278,0.000814444
2015-01-29 17:00:00,0.826790000,1.268089722,0.826790000,1.268089722,1.268089722,-0.001194167,0.001194167
2015-01-29 16:00:00,0.843452500,1.839497500,0.843452500,1.839497500,1.839497500,-0.001230278,0.001230278
2015-01-29 15:00:00,0.856682778,1.980628333,0.856682778,1.980628333,1.980628333,-0.001223056,0.001223056
2015-01-29 14:00:00,0.830735833,1.780746111,0.830735833,1.780746111,1.780746111,-0.001194167,0.001194167
2015-01-29 13:00:00,0.821672778,0.995536944,0.821672778,0.995536944,0.995536944,-0.001115278,0.001115278
2015-01-29 12:00:00,0.888253889,0.941717500,0.888253889,0.941717500,0.941717500,-0.001126944,0.001126944
2015-01-29 11:00:00,0.846200278,0.333805833,0.846200278,0.333805833,0.333805833,-0.000940278,0.000940278
2015-01-29 10:00:00,1.085414444,0.132851111,1.085414444,0.132851111,0.132851111,-0.000553611,0.000565000
2015-01-29 09:00:00,0.774144167,0.019944444,0.770014167,0.019944444,0.024074444,-0.001171944,0.001171944
2015-01-29 08:00:00,0.865874167,-0.005672778,0.860201389,-0.005672778,-0.000000000,-0.001077500,0.001080000
2015-01-29 07:00:00,0.698946389,-0.005471667,0.693474722,-0.005471667,-0.000000000,-0.001160000,0.001160000
2015-01-29 06:00:00,0.605161667,-0.005294167,0.599867500,-0.005294167,-0.000000000,-0.001041944,0.001041944
2015-01-29 05:00:00,0.611896944,-0.005353333,0.606543611,-0.005353333,-0.000000000,-0.001062222,0.001062222
2015-01-29 04:00:00,0.620506111,-0.005421667,0.615084444,-0.005421667,-0.000000000,-0.001124444,0.001124444
2015-01-29 03:00:00,0.626648333,-0.005455556,0.621192778,-0.005455556,-0.000000000,-0.001129722,0.001129722
2015-01-29 02:00:00,0.644917222,-0.005502500,0.639414722,-0.005502500,-0.000000000,-0.001145000,0.001145000
2015-01-29 01:00:00,0.823331944,-0.005844444,0.817487500,-0.005844444,-0.000000000,-0.001478056,0.001478056
2015-01-29 00:00:00,0.930054167,-0.006071389,0.923982778,-0.006071389,-0.000000000,-0.001565278,0.001565278
2015-01-28 23:00:00,1.289081667,-0.006523333,1.282558333,-0.006523333,-0.000000000,-0.001486389,0.001486389
2015-01-28 22:00:00,1.179171944,-0.005810000,1.173361944,-0.005810000,-0.000000000,-0.000476111,0.000476111
2015-01-28 21:00:00,1.195397500,-0.005865556,1.189531944,-0.005865556,-0.000000000,-0.000464444,0.000464444
2015-01-28 20:00:00,1.283070833,-0.005755833,1.277315000,-0.005755833,-0.000000000,-0.000315000,0.000382778
2015-01-28 19:00:00,1.113699722,0.008564722,1.108550833,0.008564722,0.013713611,-0.002645000,0.002648889
2015-01-28 18:00:00,0.856318611,1.001342222,0.856318611,1.001342222,1.001342222,-0.001799167,0.001799167
2015-01-28 17:00:00,1.058773611,1.712571667,1.058773611,1.712571667,1.712571667,-0.001337778,0.001337778
2015-01-28 16:00:00,1.087805000,2.081415278,1.087805000,2.081415278,2.081415278,-0.001389444,0.001389444
2015-01-28 15:00:00,1.092757500,2.202688611,1.092757500,2.202688611,2.202688611,-0.001425278,0.001425278
2015-01-28 14:00:00,1.079609722,1.771455278,1.079609722,1.771455278,1.771455278,-0.001366111,0.001366111
2015-01-28 13:00:00,1.083016667,2.022806667,1.083016667,2.022806667,2.022806667,-0.001376944,0.001376944
2015-01-28 12:00:00,1.070255000,1.491517500,1.070255000,1.491517500,1.491517500,-0.001356111,0.001356111
2015-01-28 11:00:00,0.997512222,0.858722222,0.997512222,0.858722222,0.858722222,-0.001166667,0.001166667
2015-01-28 10:00:00,1.485304167,0.215475278,1.485304167,0.215475278,0.215475278,-0.000485833,0.000754167
2015-01-28 09:00:00,0.666572500,0.003233611,0.662108611,0.003233611,0.007697500,-0.001252500,0.001252500
2015-01-28 08:00:00,0.740602500,-0.005571389,0.735031111,-0.005571389,-0.000000000,-0.001058889,0.001059167
2015-01-28 07:00:00,0.643089444,-0.005466111,0.637623333,-0.005466111,-0.000000000,-0.001185000,0.001185000
2015-01-28 06:00:00,0.637956111,-0.005476111,0.632480000,-0.005476111,-0.000000000,-0.001207500,0.001207500
2015-01-28 05:00:00,0.645215833,-0.005516111,0.639699722,-0.005516111,-0.000000000,-0.001209167,0.001209167
2015-01-28 04:00:00,0.621611389,-0.005496944,0.616114444,-0.005496944,-0.000000000,-0.001206944,0.001206944
2015-01-28 03:00:00,0.654647778,-0.005580278,0.649067500,-0.005580278,-0.000000000,-0.001205278,0.001205278
2015-01-28 02:00:00,0.724670000,-0.005663611,0.719006389,-0.005663611,-0.000000000,-0.001181667,0.001181667
2015-01-28 01:00:00,0.850853333,-0.005773056,0.845080278,-0.005773056,-0.000000000,-0.001113611,0.001113611
2015-01-28 00:00:00,0.894525833,-0.005806389,0.888719444,-0.005806389,-0.000000000,-0.001088611,0.001089444
2015-01-27 23:00:00,0.870252500,-0.005783611,0.864468889,-0.005783611,-0.000000000,-0.001082222,0.001082222
2015-01-27 22:00:00,1.139398333,-0.005721111,1.133677222,-0.005721111,-0.000000000,-0.000422222,0.000422222
2015-01-27 21:00:00,1.136534722,-0.005395278,1.131139444,-0.005395278,-0.000000000,0.000021389,0.000157222
2015-01-27 20:00:00,1.091764722,-0.005552222,1.086212500,-0.005552222,-0.000000000,-0.000241111,0.000330000
2015-01-27 19:00:00,0.717193056,0.000554444,0.711939444,0.000554444,0.005808056,-0.001085556,0.001085556
2015-01-27 18:00:00,0.871225000,0.921905000,0.871225000,0.921905000,0.921905000,-0.001136667,0.001137778
2015-01-27 17:00:00,0.825017500,1.606150833,0.825017500,1.606150833,1.606150833,-0.001271944,0.001271944
2015-01-27 16:00:00,0.829113333,1.800135556,0.829113333,1.800135556,1.800135556,-0.001269722,0.001269722
2015-01-27 15:00:00,0.852748056,1.754334444,0.852748056,1.754334444,1.754334444,-0.001240833,0.001240833
2015-01-27 14:00:00,0.838852500,1.742233056,0.838852500,1.742233056,1.742233056,-0.001254722,0.001254722
2015-01-27 13:00:00,0.845441389,1.627880000,0.845441389,1.627880000,1.627880000,-0.001221667,0.001221667
2015-01-27 12:00:00,0.838700556,1.476536389,0.838700556,1.476536389,1.476536389,-0.001219444,0.001219444
2015-01-27 11:00:00,0.828741111,0.833138056,0.828741111,0.833138056,0.833138056,-0.001125833,0.001125833
2015-01-27 10:00:00,0.972921944,0.228419722,0.972921944,0.228419722,0.228419722,-0.000645000,0.000655556
2015-01-27 09:00:00,0.713184722,0.004410000,0.708874444,0.004410000,0.008720278,-0.000910556,0.000910556
2015-01-27 08:00:00,0.697790000,-0.005443056,0.692346944,-0.005443056,-0.000000000,-0.001023889,0.001025278
2015-01-27 07:00:00,0.606969722,-0.005380000,0.601589722,-0.005380000,-0.000000000,-0.001158611,0.001158611
2015-01-27 06:00:00,0.604673333,-0.005355833,0.599317500,-0.005355833,-0.000000000,-0.001130278,0.001130278
2015-01-27 05:00:00,0.626889444,-0.005408611,0.621480833,-0.005408611,-0.000000000,-0.001129444,0.001129444
2015-01-27 04:00:00,0.628608056,-0.005438611,0.623169444,-0.005438611,-0.000000000,-0.001122778,0.001122778
2015-01-27 03:00:00,0.625255000,-0.005441667,0.619813333,-0.005441667,-0.000000000,-0.001120000,0.001120000
2015-01-27 02:00:00,0.618809444,-0.005451389,0.613358056,-0.005451389,-0.000000000,-0.001131111,0.001131111
2015-01-27 01:00:00,0.800255000,-0.005759167,0.794495833,-0.005759167,-0.000000000,-0.001404722,0.001404722
2015-01-27 00:00:00,0.866591944,-0.005962222,0.860629722,-0.005962222,-0.000000000,-0.001453611,0.001453611
2015-01-26 23:00:00,0.851488056,-0.005947222,0.845540833,-0.005947222,-0.000000000,-0.001370278,0.001370278
2015-01-26 22:00:00,1.180366389,-0.005791667,1.174574722,-0.005791667,-0.000000000,-0.000559722,0.000559722
2015-01-26 21:00:00,1.157911944,-0.005938889,1.151973056,-0.005938889,-0.000000000,-0.000693333,0.000694167
2015-01-26 20:00:00,1.181286389,-0.006074722,1.175211667,-0.006074722,-0.000000000,-0.000945833,0.001133889
2015-01-26 19:00:00,0.902527222,-0.003915000,0.896980000,-0.003915000,0.001632222,-0.000727500,0.000744167
2015-01-26 18:00:00,0.854658333,0.957217778,0.854658333,0.957217778,0.957217778,-0.001284722,0.001284722
2015-01-26 17:00:00,0.850190833,1.619156389,0.850190833,1.619156389,1.619156389,-0.001399444,0.001399444
2015-01-26 16:00:00,0.837731667,1.897090833,0.837731667,1.897090833,1.897090833,-0.001427500,0.001427500
2015-01-26 15:00:00,0.843828611,1.982211667,0.843828611,1.982211667,1.982211667,-0.001411111,0.001411111
2015-01-26 14:00:00,0.820620000,1.944578889,0.820620000,1.944578889,1.944578889,-0.001400278,0.001400278
2015-01-26 13:00:00,0.869058611,1.819362500,0.869058611,1.819362500,1.819362500,-0.001397222,0.001397222
2015-01-26 12:00:00,0.817725556,1.456708611,0.817725556,1.456708611,1.456708611,-0.001332222,0.001332222
2015-01-26 11:00:00,0.833140833,0.855090833,0.833140833,0.855090833,0.855090833,-0.001227778,0.001227778
2015-01-26 10:00:00,0.885717500,0.214698056,0.885717500,0.214698056,0.214698056,-0.000999167,0.000999167
2015-01-26 09:00:00,0.908040000,0.002614722,0.903427778,0.002614722,0.007226944,-0.000836389,0.000842500
2015-01-26 08:00:00,1.111626944,-0.006190000,1.105436944,-0.006190000,-0.000000000,-0.001286667,0.001286667
2015-01-26 07:00:00,0.646551389,-0.005416667,0.641134722,-0.005416667,-0.000000000,-0.001215278,0.001215278
2015-01-26 06:00:00,0.646153056,-0.005395000,0.640758056,-0.005395000,-0.000000000,-0.001211667,0.001211667
2015-01-26 05:00:00,0.656680556,-0.005455278,0.651225278,-0.005455278,-0.000000000,-0.001195278,0.001195278
2015-01-26 04:00:00,0.640091944,-0.005428889,0.634663056,-0.005428889,-0.000000000,-0.001184444,0.001184444
2015-01-26 03:00:00,0.662968889,-0.005475278,0.657493611,-0.005475278,-0.000000000,-0.001161111,0.001161111
2015-01-26 02:00:00,0.685528056,-0.005516389,0.680011667,-0.005516389,-0.000000000,-0.001133333,0.001133333
2015-01-26 01:00:00,0.825806111,-0.005796111,0.820010000,-0.005796111,-0.000000000,-0.001455000,0.001455000
2015-01-26 00:00:00,3.570605000,-0.007393333,3.563211667,-0.007393333,-0.000000000,0.000250833,0.000601667
2015-01-25 23:00:00,2.095412500,-0.007007778,2.088404722,-0.007007778,-0.000000000,-0.001070556,0.001277500
2015-01-25 22:00:00,1.205010556,-0.005750000,1.199260556,-0.005750000,-0.000000000,-0.000480278,0.000513056
2015-01-25 21:00:00,0.944089722,-0.005561667,0.938528056,-0.005561667,-0.000000000,-0.000616944,0.000616944
2015-01-25 20:00:00,0.984904167,-0.005607778,0.979296389,-0.005607778,-0.000000000,-0.000588333,0.000588333
2015-01-25 19:00:00,0.933432222,-0.005323056,0.927955278,-0.005323056,0.000153889,-0.000629167,0.000629167
2015-01-25 18:00:00,0.993444722,0.808581944,0.993444722,0.808581944,0.808581944,-0.000985278,0.000985278
2015-01-25 17:00:00,1.096115278,1.078572500,1.096115278,1.078572500,1.078572500,-0.000925833,0.000926389
2015-01-25 16:00:00,1.173903611,1.803076667,1.173903611,1.803076667,1.803076667,-0.001198611,0.001198611
2015-01-25 15:00:00,0.980196944,2.058276389,0.980196944,2.058276389,2.058276389,-0.002663056,0.002663056
2015-01-25 14:00:00,1.048170833,1.992456389,1.048170833,1.992456389,1.992456389,-0.003810278,0.003826944
2015-01-25 13:00:00,1.007893889,1.747350000,1.007893889,1.747350000,1.747350000,-0.001498611,0.001498611
2015-01-25 12:00:00,0.987680278,1.412480278,0.987680278,1.412480278,1.412480278,-0.001534444,0.001534444
2015-01-25 11:00:00,0.877785278,0.845293056,0.877785278,0.845293056,0.845293056,-0.001283056,0.001517500
2015-01-25 10:00:00,0.983981111,0.214313889,0.983981111,0.214313889,0.214313889,-0.001013333,0.001013333
2015-01-25 09:00:00,0.761081389,0.002393889,0.756183056,0.002393889,0.007292222,-0.001445833,0.001445833
2015-01-25 08:00:00,0.929898889,-0.005980278,0.923918611,-0.005980278,-0.000000000,-0.001483611,0.001483611
2015-01-25 07:00:00,0.744441111,-0.005639444,0.738801667,-0.005639444,-0.000000000,-0.001324167,0.001324167
2015-01-25 06:00:00,0.730671389,-0.005647778,0.725023611,-0.005647778,-0.000000000,-0.001302778,0.001302778
2015-01-25 05:00:00,0.710585000,-0.005612222,0.704972778,-0.005612222,-0.000000000,-0.001295000,0.001295000
2015-01-25 04:00:00,0.782075556,-0.005786111,0.776289444,-0.005786111,-0.000000000,-0.001344444,0.001344444
2015-01-25 03:00:00,0.739462222,-0.005712778,0.733749444,-0.005712778,-0.000000000,-0.001315556,0.001315556
2015-01-25 02:00:00,0.792475833,-0.005818333,0.786657500,-0.005818333,-0.000000000,-0.001418056,0.001418056
2015-01-25 01:00:00,0.851284722,-0.005856111,0.845428611,-0.005856111,-0.000000000,-0.001384444,0.001385278
2015-01-25 00:00:00,0.697466944,-0.005613333,0.691853611,-0.005613333,-0.000000000,-0.001208333,0.001208333
2015-01-24 23:00:00,0.667731111,-0.005568611,0.662162500,-0.005568611,-0.000000000,-0.001179444,0.001179444
2015-01-24 22:00:00,0.950461667,-0.005534444,0.944927222,-0.005534444,-0.000000000,-0.000487222,0.000487222
2015-01-24 21:00:00,0.992686111,-0.005598333,0.987087778,-0.005598333,-0.000000000,-0.000561667,0.000561667
2015-01-24 20:00:00,1.046114722,-0.005648056,1.040466667,-0.005648056,-0.000000000,-0.000689167,0.000689167
2015-01-24 19:00:00,1.010366944,-0.005579167,1.004787778,-0.005579167,-0.000000000,-0.000677778,0.000677778
2015-01-24 18:00:00,0.963564444,0.062596667,0.962432222,0.062596667,0.063728889,-0.000815833,0.000815833
2015-01-24 17:00:00,1.056281944,0.293126111,1.056281944,0.293126111,0.293126111,-0.000877222,0.000879167
2015-01-24 16:00:00,1.463730833,0.399586944,1.463730833,0.399586944,0.399586944,-0.000981667,0.000981667
2015-01-24 15:00:00,1.001178889,0.473261667,1.001178889,0.473261667,0.473261667,-0.001386944,0.001386944
2015-01-24 14:00:00,1.092657500,0.501350833,1.092657500,0.501350833,0.501350833,-0.000947222,0.001098333
2015-01-24 13:00:00,1.193269444,0.360772222,1.193269444,0.360772222,0.360772222,-0.000680278,0.000680278
2015-01-24 12:00:00,1.214188611,0.405585556,1.214188611,0.405585556,0.405585556,-0.001300278,0.001300278
2015-01-24 11:00:00,1.046638889,0.418671111,1.046638889,0.418671111,0.418671111,-0.001020556,0.001020556
2015-01-24 10:00:00,1.018863611,0.187498056,1.018863611,0.187498056,0.187498056,-0.000643333,0.000667500
2015-01-24 09:00:00,0.788106667,0.015124722,0.784133056,0.015124722,0.019098333,-0.001408889,0.001408889
2015-01-24 08:00:00,0.712346111,-0.005581111,0.706765000,-0.005581111,-0.000000000,-0.001155556,0.001155556
2015-01-24 07:00:00,0.657227222,-0.005472222,0.651755000,-0.005472222,-0.000000000,-0.001195833,0.001195833
2015-01-24 06:00:00,0.688006944,-0.005527222,0.682479722,-0.005527222,-0.000000000,-0.001210278,0.001210278
2015-01-24 05:00:00,0.711876111,-0.005599722,0.706276389,-0.005599722,-0.000000000,-0.001243333,0.001243333
2015-01-24 04:00:00,0.673013889,-0.005538889,0.667475000,-0.005538889,-0.000000000,-0.001219722,0.001219722
2015-01-24 03:00:00,0.693544444,-0.005584722,0.687959722,-0.005584722,-0.000000000,-0.001235000,0.001235000
2015-01-24 02:00:00,0.687111389,-0.005599167,0.681512222,-0.005599167,-0.000000000,-0.001220556,0.001220556
2015-01-24 01:00:00,0.942041667,-0.005896389,0.936145278,-0.005896389,-0.000000000,-0.001198333,0.001198333
2015-01-24 00:00:00,0.927206389,-0.005784167,0.921422222,-0.005784167,-0.000000000,-0.001071667,0.001151389
2015-01-23 23:00:00,0.809744444,-0.005910556,0.803833889,-0.005910556,-0.000000000,-0.001436667,0.001436667
2015-01-23 22:00:00,1.101188889,-0.005806667,1.095382222,-0.005806667,-0.000000000,-0.000790000,0.000790000
2015-01-23 21:00:00,1.151344722,-0.005625833,1.145718889,-0.005625833,-0.000000000,-0.000399444,0.000454444
2015-01-23 20:00:00,0.979961389,-0.005360833,0.974600556,-0.005360833,-0.000000000,-0.000167778,0.000190556
2015-01-23 19:00:00,1.012232500,-0.005437778,1.006794722,-0.005437778,-0.000000000,-0.000269444,0.000306389
2015-01-23 18:00:00,0.731118056,0.209229167,0.730478611,0.209229167,0.209868611,-0.000831667,0.000831667
2015-01-23 17:00:00,0.733248611,1.814829444,0.733248611,1.814829444,1.814829444,-0.001249722,0.001249722
2015-01-23 16:00:00,0.722824444,1.487581111,0.722824444,1.487581111,1.487581111,-0.001209444,0.001209444
2015-01-23 15:00:00,0.764430278,1.861231667,0.764430278,1.861231667,1.861231667,-0.001226944,0.001226944
2015-01-23 14:00:00,0.732933889,1.787266389,0.732933889,1.787266389,1.787266389,-0.001194722,0.001194722
