"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","Solar Micro [kW]","Solar Micro+ [kW]"
2015-03-17 01:00:00,0.299523889,-0.013784444,0.299523889,-0.003639167,-0.000000000,-0.010145278,-0.000000000
2015-03-17 00:00:00,0.340534167,-0.013636111,0.340534167,-0.003482222,-0.000000000,-0.010153889,-0.000000000
2015-03-16 23:00:00,0.980043611,-0.014545833,0.980043611,-0.004473056,-0.000000000,-0.010072778,-0.000000000
2015-03-16 22:00:00,1.495450556,-0.014346667,1.495450556,-0.004418056,-0.000000000,-0.009928611,-0.000000000
2015-03-16 21:00:00,1.473840833,-0.014861111,1.473840833,-0.004893333,-0.000000000,-0.009967778,-0.000000000
2015-03-16 20:00:00,1.044535556,0.015948056,1.015793889,0.025992500,0.028741667,-0.010044444,-0.000000000
2015-03-16 19:00:00,0.300968889,0.083741389,0.207290000,0.093678889,0.093678889,-0.009937500,-0.000000000
2015-03-16 18:00:00,0.488205556,1.089738889,-0.611376944,1.099582500,1.099582500,-0.009843611,-0.000000000
2015-03-16 17:00:00,-0.026890556,1.389226944,-1.426490278,1.399599722,1.399599722,-0.010372778,-0.000000000
2015-03-16 16:00:00,-0.534357222,1.742110278,-2.286813889,1.752456667,1.752456667,-0.010346389,-0.000000000
2015-03-16 15:00:00,-0.866553889,1.770836111,-2.647626944,1.781073056,1.781073056,-0.010236944,-0.000000000
2015-03-16 14:00:00,-1.154520833,1.697717222,-2.862689167,1.708168333,1.708168333,-0.010451111,-0.000000000
2015-03-16 13:00:00,-1.178093889,1.925640833,-3.114026111,1.935932222,1.935932222,-0.010291389,-0.000000000
2015-03-16 12:00:00,-0.253734722,2.054757778,-2.313936389,1.309395833,1.309395833,0.745361944,0.750805833
2015-03-16 11:00:00,0.549488611,1.863074722,-1.313586111,0.462328889,0.462328889,1.400745833,1.400745833
2015-03-16 10:00:00,0.911527778,0.988041667,-0.077081111,0.088397500,0.088397500,0.899644167,0.900211389
2015-03-16 09:00:00,0.484637778,0.007689444,0.464422222,0.017831389,0.020215556,-0.010141944,-0.000000000
2015-03-16 08:00:00,0.311355556,-0.013784444,0.311355556,-0.003845833,-0.000000000,-0.009938611,-0.000000000
2015-03-16 07:00:00,0.218875278,-0.013845556,0.218875278,-0.003763056,-0.000000000,-0.010082500,-0.000000000
2015-03-16 06:00:00,0.277905278,-0.014065556,0.277905278,-0.003916111,-0.000000000,-0.010149444,-0.000000000
2015-03-16 05:00:00,0.278804444,-0.013991389,0.278804444,-0.003873611,-0.000000000,-0.010117778,-0.000000000
2015-03-16 04:00:00,0.360807500,-0.014019167,0.360807500,-0.003892222,-0.000000000,-0.010126944,-0.000000000
2015-03-16 03:00:00,0.539346389,-0.014091389,0.539346389,-0.003894167,-0.000000000,-0.010197222,-0.000000000
2015-03-16 02:00:00,0.692007500,-0.014198611,0.692007500,-0.003988333,-0.000000000,-0.010210278,-0.000000000
2015-03-16 01:00:00,0.606837222,-0.014124722,0.606837222,-0.003888889,-0.000000000,-0.010235833,-0.000000000
2015-03-16 00:00:00,0.572259444,-0.013913611,0.572259444,-0.003809167,-0.000000000,-0.010104444,-0.000000000
2015-03-15 23:00:00,0.567021389,-0.014983333,0.567021389,-0.004828333,-0.000000000,-0.010155000,-0.000000000
2015-03-15 22:00:00,0.539895556,-0.014380833,0.539895556,-0.004329167,-0.000000000,-0.010051667,-0.000000000
2015-03-15 21:00:00,0.429683889,-0.013617222,0.429683889,-0.004198056,-0.000000000,-0.009419167,-0.000000000
2015-03-15 20:00:00,2.588978333,0.008426667,2.571531111,0.015346111,0.016853611,-0.006919444,0.000593611
2015-03-15 19:00:00,0.911005833,0.038765833,0.862334444,0.048671389,0.048671389,-0.009905556,-0.000000000
2015-03-15 18:00:00,0.126038333,1.134167778,-1.018228333,1.144266667,1.144266667,-0.010098889,-0.000000000
2015-03-15 17:00:00,2.734881111,1.427162222,1.297905278,1.436975833,1.436975833,-0.009813611,-0.000000000
2015-03-15 16:00:00,0.167383056,1.634886944,-1.477716389,1.645099444,1.645099444,-0.010212500,-0.000000000
2015-03-15 15:00:00,-1.129422778,1.681649722,-2.821360833,1.691938056,1.691938056,-0.010288333,-0.000000000
2015-03-15 14:00:00,-1.303570556,1.659858333,-2.973672222,1.670101667,1.670101667,-0.010243333,-0.000000000
2015-03-15 13:00:00,-1.036657500,2.149019167,-3.194002500,1.835335278,1.835335278,0.313683889,0.322009722
2015-03-15 12:00:00,0.513831389,2.940310278,-2.426478889,1.267771389,1.267771389,1.672538889,1.672538889
2015-03-15 11:00:00,-0.662275000,0.596812222,-1.267375000,0.465041944,0.465041944,0.131770278,0.140058056
2015-03-15 10:00:00,-0.303698611,0.113623889,-0.427016389,0.123317778,0.123317778,-0.009693889,-0.000000000
2015-03-15 09:00:00,0.324221389,-0.005710000,0.316596389,0.004243056,0.007625000,-0.009953056,-0.000000000
2015-03-15 08:00:00,0.325886944,-0.014615833,0.325886944,-0.004475278,-0.000000000,-0.010140556,-0.000000000
2015-03-15 07:00:00,0.337616667,-0.014552222,0.337616667,-0.004469444,-0.000000000,-0.010082778,-0.000000000
2015-03-15 06:00:00,0.363261667,-0.014595278,0.363261667,-0.004473611,-0.000000000,-0.010121667,-0.000000000
2015-03-15 05:00:00,0.318442778,-0.014000833,0.318442778,-0.004420556,-0.000000000,-0.009580278,-0.000000000
2015-03-15 04:00:00,0.268461111,-0.013307222,0.268461111,-0.004308611,-0.000000000,-0.008998611,-0.000000000
2015-03-15 03:00:00,0.250019722,-0.013238056,0.250019722,-0.004222778,-0.000000000,-0.009015278,-0.000000000
2015-03-15 02:00:00,0.451922500,-0.012989167,0.451922500,-0.003970556,-0.000000000,-0.009018611,-0.000000000
2015-03-15 01:00:00,0.904176111,-0.012949722,0.904176111,-0.003934444,-0.000000000,-0.009015278,-0.000000000
2015-03-15 00:00:00,1.059721111,-0.013229167,1.059721111,-0.003748056,-0.000000000,-0.009481111,-0.000000000
2015-03-14 23:00:00,1.272034167,-0.014396667,1.272034167,-0.004332500,-0.000000000,-0.010064167,-0.000000000
2015-03-14 22:00:00,1.096322222,-0.014505833,1.096322222,-0.004480278,-0.000000000,-0.010025556,-0.000000000
2015-03-14 21:00:00,1.024683889,-0.014442500,1.024683889,-0.004463611,-0.000000000,-0.009978889,-0.000000000
2015-03-14 20:00:00,1.132532778,0.056914444,1.063985833,0.067034722,0.068546944,-0.010120278,-0.000000000
2015-03-14 19:00:00,0.431339722,0.337096389,0.084000556,0.347339167,0.347339167,-0.010242778,-0.000000000
2015-03-14 18:00:00,0.480939444,1.155346667,-0.684678611,1.165618056,1.165618056,-0.010271389,-0.000000000
2015-03-14 17:00:00,2.088352222,1.443314444,0.634937500,1.453414722,1.453414722,-0.010100278,-0.000000000
2015-03-14 16:00:00,1.041001111,1.765570833,-0.734860278,1.775861389,1.775861389,-0.010290556,-0.000000000
2015-03-14 15:00:00,-1.115853611,1.751788889,-2.877986667,1.762133056,1.762133056,-0.010344167,-0.000000000
2015-03-14 14:00:00,-1.298839444,1.776452222,-3.085073889,1.786133333,1.786133333,-0.009681111,0.000101111
2015-03-14 13:00:00,-0.933953611,2.308113056,-3.249486667,1.969358611,1.969358611,0.338754444,0.346174444
2015-03-14 12:00:00,0.464119722,3.080166667,-2.616046944,1.322347778,1.322347778,1.757818889,1.757818889
2015-03-14 11:00:00,0.477964444,1.945571667,-1.467607222,0.458642778,0.458642778,1.486928889,1.486928889
2015-03-14 10:00:00,0.470777778,1.031308333,-0.560530556,0.095653611,0.095653611,0.935654722,0.935654722
2015-03-14 09:00:00,0.505196944,0.220646111,0.280261667,0.019525000,0.021463889,0.201121111,0.203471389
2015-03-14 08:00:00,0.464540833,-0.013461111,0.464540833,-0.004391389,-0.000000000,-0.009069722,-0.000000000
2015-03-14 07:00:00,0.402336111,-0.013525556,0.402336111,-0.004318333,-0.000000000,-0.009207222,-0.000000000
2015-03-14 06:00:00,0.362235833,-0.013380278,0.362235833,-0.004333611,-0.000000000,-0.009046667,-0.000000000
2015-03-14 05:00:00,0.304249167,-0.013268056,0.304249167,-0.004266944,-0.000000000,-0.009001111,-0.000000000
2015-03-14 04:00:00,0.424853333,-0.013314722,0.424853333,-0.004299722,-0.000000000,-0.009015000,-0.000000000
2015-03-14 03:00:00,0.408951944,-0.013232222,0.408951944,-0.004242500,-0.000000000,-0.008989722,-0.000000000
2015-03-14 02:00:00,0.293551389,-0.013124444,0.293551389,-0.004213611,-0.000000000,-0.008910833,-0.000000000
2015-03-14 01:00:00,0.353674167,-0.012893056,0.353674167,-0.004073889,-0.000000000,-0.008819167,-0.000000000
2015-03-14 00:00:00,0.375556944,-0.012745278,0.375556944,-0.003983333,-0.000000000,-0.008761944,-0.000000000
2015-03-13 23:00:00,1.132215833,-0.014455833,1.132215833,-0.005265556,-0.000000000,-0.009190278,-0.000000000
2015-03-13 22:00:00,1.685087222,-0.013924722,1.685087222,-0.004825833,-0.000000000,-0.009098889,-0.000000000
2015-03-13 21:00:00,1.308206389,-0.012566667,1.308191111,-0.004678056,-0.000000000,-0.007888611,0.000015278
2015-03-13 20:00:00,0.786415556,0.114955000,0.668498333,0.075486667,0.076398611,0.039468333,0.041518611
2015-03-13 19:00:00,0.125348333,0.366855000,-0.250515000,0.339556944,0.339556944,0.027298056,0.036306389
2015-03-13 18:00:00,0.363104722,1.159075278,-0.795970556,0.720120000,0.720120000,0.438955278,0.438955278
2015-03-13 17:00:00,0.069918333,1.243580000,-1.179591667,0.958514167,0.958514167,0.285065833,0.290995833
2015-03-13 16:00:00,-0.163492778,1.019635833,-1.191051944,0.943550000,0.943550000,0.076085833,0.084009167
2015-03-13 15:00:00,0.281896389,1.787941667,-1.507713333,1.066498333,1.066498333,0.721443333,0.723111389
2015-03-13 14:00:00,-0.023408056,2.241946389,-2.269017778,1.436555278,1.436555278,0.805391111,0.809054444
2015-03-13 13:00:00,0.367372778,3.117168889,-2.749796111,1.661019444,1.661019444,1.456149444,1.456149444
2015-03-13 12:00:00,0.436449167,1.653548611,-1.217099444,0.850997500,0.850997500,0.802551111,0.802551111
2015-03-13 11:00:00,0.543083889,0.864084722,-0.321000833,0.427985000,0.427985000,0.436099722,0.436099722
2015-03-13 10:00:00,1.068298056,0.251658611,0.816639444,0.124457222,0.124457222,0.127201389,0.127201389
2015-03-13 09:00:00,0.729285000,0.023561944,0.698023611,0.007233889,0.011059722,0.016328056,0.020201667
2015-03-13 08:00:00,0.399403611,-0.013136111,0.399403611,-0.004314167,-0.000000000,-0.008821944,-0.000000000
2015-03-13 07:00:00,0.324291389,-0.013094722,0.324291389,-0.004292778,-0.000000000,-0.008801944,-0.000000000
2015-03-13 06:00:00,0.389201389,-0.013027500,0.389201389,-0.004251111,-0.000000000,-0.008776389,-0.000000000
2015-03-13 05:00:00,0.399454167,-0.013074722,0.399454167,-0.004255833,-0.000000000,-0.008818889,-0.000000000
2015-03-13 04:00:00,0.326025556,-0.013014167,0.326025556,-0.004187500,-0.000000000,-0.008826667,-0.000000000
2015-03-13 03:00:00,0.311311111,-0.013037500,0.311311111,-0.004201111,-0.000000000,-0.008836389,-0.000000000
2015-03-13 02:00:00,0.484655000,-0.016338056,0.484655000,-0.006442222,-0.000000000,-0.009895833,-0.000000000
2015-03-13 01:00:00,0.619093611,-0.017604722,0.619093611,-0.007522500,-0.000000000,-0.010082222,-0.000000000
2015-03-13 00:00:00,1.051603333,-0.016524167,1.051603333,-0.006534722,-0.000000000,-0.009989444,-0.000000000
2015-03-12 23:00:00,0.942546389,-0.013622222,0.942546389,-0.004288056,-0.000000000,-0.009334167,-0.000000000
2015-03-12 22:00:00,1.426117500,-0.017555556,1.426117500,-0.007630000,-0.000000000,-0.009925556,-0.000000000
2015-03-12 21:00:00,1.342306389,-0.016451944,1.342306389,-0.006681944,-0.000000000,-0.009770000,-0.000000000
2015-03-12 20:00:00,2.439796944,-0.011233333,2.434901944,-0.001324722,0.004895000,-0.009908611,-0.000000000
2015-03-12 19:00:00,0.759966944,0.080204722,0.669655000,0.090311944,0.090311944,-0.010107222,-0.000000000
2015-03-12 18:00:00,0.437147222,0.309242778,0.117825556,0.319321667,0.319321667,-0.010078889,-0.000000000
2015-03-12 17:00:00,-0.018646389,0.868280000,-0.897083333,0.878436944,0.878436944,-0.010156944,-0.000000000
2015-03-12 16:00:00,-0.158283889,1.000787778,-1.169278611,1.010994722,1.010994722,-0.010206944,-0.000000000
2015-03-12 15:00:00,-0.422436667,1.234514444,-1.667161389,1.244724722,1.244724722,-0.010210278,-0.000000000
2015-03-12 14:00:00,-0.892877500,1.670356667,-2.573453889,1.680576389,1.680576389,-0.010219722,-0.000000000
2015-03-12 13:00:00,-0.913940833,1.809605556,-2.733100000,1.763998056,1.763998056,0.045607500,0.055161111
2015-03-12 12:00:00,-0.141970833,1.912196667,-2.058003889,1.251734444,1.251734444,0.660462222,0.664298611
2015-03-12 11:00:00,-0.565381389,0.518752778,-1.093554444,0.528173056,0.528173056,-0.009420278,-0.000000000
2015-03-12 10:00:00,0.523765833,0.415506111,0.108162222,0.182528889,0.182528889,0.232977222,0.233074722
2015-03-12 09:00:00,1.021226944,0.021996111,0.991444444,0.001917222,0.005508889,0.020078889,0.024273611
2015-03-12 08:00:00,0.385016667,-0.014472778,0.385016667,-0.004605833,-0.000000000,-0.009866944,-0.000000000
2015-03-12 07:00:00,0.372265556,-0.014637778,0.372265556,-0.004627222,-0.000000000,-0.010010556,-0.000000000
2015-03-12 06:00:00,0.378753889,-0.014662778,0.378753889,-0.004595833,-0.000000000,-0.010066944,-0.000000000
2015-03-12 05:00:00,0.235731111,-0.014345000,0.235731111,-0.004238056,-0.000000000,-0.010106944,-0.000000000
2015-03-12 04:00:00,0.267213889,-0.013845278,0.267213889,-0.004195000,-0.000000000,-0.009650278,-0.000000000
2015-03-12 03:00:00,0.316538611,-0.014077500,0.316538611,-0.004560278,-0.000000000,-0.009517222,-0.000000000
2015-03-12 02:00:00,0.476770000,-0.017385278,0.476770000,-0.007315278,-0.000000000,-0.010070000,-0.000000000
2015-03-12 01:00:00,0.459733611,-0.017431944,0.459733611,-0.007284167,-0.000000000,-0.010147778,-0.000000000
2015-03-12 00:00:00,0.505951111,-0.016996389,0.505951111,-0.006894167,-0.000000000,-0.010102222,-0.000000000
2015-03-11 23:00:00,0.794347222,-0.015932500,0.794347222,-0.005842778,-0.000000000,-0.010089722,-0.000000000
2015-03-11 22:00:00,0.823242222,-0.015944444,0.823242222,-0.006021111,-0.000000000,-0.009923333,-0.000000000
2015-03-11 21:00:00,0.549655833,-0.016016111,0.549655833,-0.006125278,-0.000000000,-0.009890833,-0.000000000
2015-03-11 20:00:00,0.615130000,0.015195556,0.587173611,0.025251389,0.027956389,-0.010055833,-0.000000000
2015-03-11 19:00:00,0.399300833,0.218880000,0.173318056,0.220844167,0.220844167,-0.001964167,0.005138611
2015-03-11 18:00:00,0.558431944,0.957197222,-0.398765278,0.539268611,0.539268611,0.417928611,0.417928611
2015-03-11 17:00:00,0.474154444,1.355553333,-0.882028889,0.772965000,0.772965000,0.582588333,0.583218333
2015-03-11 16:00:00,0.391062778,1.621835278,-1.231865556,0.892539444,0.892539444,0.729295833,0.730388889
2015-03-11 15:00:00,3.939587778,1.893416667,2.044320000,1.040738056,1.040738056,0.852678611,0.854529722
2015-03-11 14:00:00,0.637223333,2.148103611,-1.513473889,1.156669444,1.156669444,0.991434167,0.994027778
2015-03-11 13:00:00,-0.655092778,0.830884722,-1.494908889,0.706278889,0.706278889,0.124605833,0.133537222
2015-03-11 12:00:00,0.559781667,1.460237778,-0.902018889,0.378960278,0.378960278,1.081277500,1.082840278
2015-03-11 11:00:00,0.455290000,1.170208611,-0.714918611,0.108858333,0.108858333,1.061350278,1.061350278
2015-03-11 10:00:00,0.786320556,0.631361111,0.154183889,0.005362222,0.006137778,0.625998889,0.625998889
2015-03-11 09:00:00,1.030886389,0.095578056,0.925894444,-0.006384722,0.000000278,0.101962778,0.104991667
2015-03-11 08:00:00,0.491697222,-0.013287778,0.491697222,-0.004430556,-0.000000000,-0.008857222,-0.000000000
2015-03-11 07:00:00,0.482679722,-0.013219444,0.482679722,-0.004378333,-0.000000000,-0.008841111,-0.000000000
2015-03-11 06:00:00,0.416377222,-0.013249444,0.416377222,-0.004352500,-0.000000000,-0.008896944,-0.000000000
2015-03-11 05:00:00,0.332735000,-0.013170833,0.332735000,-0.004277500,-0.000000000,-0.008893333,-0.000000000
2015-03-11 04:00:00,0.332729722,-0.013223333,0.332729722,-0.004321667,-0.000000000,-0.008901667,-0.000000000
2015-03-11 03:00:00,0.402105000,-0.014078889,0.402105000,-0.004795833,-0.000000000,-0.009283056,-0.000000000
2015-03-11 02:00:00,0.857477222,-0.016173889,0.857477222,-0.006076944,-0.000000000,-0.010096944,-0.000000000
2015-03-11 01:00:00,1.119555556,-0.016454444,1.119555556,-0.006702500,-0.000000000,-0.009751944,-0.000000000
2015-03-11 00:00:00,0.976617500,-0.014637778,0.976617500,-0.005290556,-0.000000000,-0.009347222,-0.000000000
2015-03-10 23:00:00,1.371517778,-0.014422778,1.371517778,-0.005075278,-0.000000000,-0.009347500,-0.000000000
2015-03-10 22:00:00,1.513331944,-0.016207500,1.513331944,-0.006210833,-0.000000000,-0.009996667,-0.000000000
2015-03-10 21:00:00,1.456611667,-0.016560833,1.456611667,-0.006617222,-0.000000000,-0.009943611,-0.000000000
2015-03-10 20:00:00,0.574335833,-0.014016111,0.573512222,-0.008115833,-0.000000000,-0.005900278,0.000823611
2015-03-10 19:00:00,0.606424444,-0.018318056,0.606424444,-0.008156389,-0.000000000,-0.010161667,-0.000000000
2015-03-10 18:00:00,0.234888889,0.529492500,-0.306223611,0.539634444,0.541112500,-0.010141944,-0.000000000
2015-03-10 17:00:00,-0.161058056,0.523789167,-0.694573611,0.533515556,0.533515556,-0.009726389,-0.000000000
2015-03-10 16:00:00,-0.494179167,0.172748889,-0.675417778,0.181232778,0.181232778,-0.008483889,0.000005833
2015-03-10 15:00:00,-0.607077778,0.079428889,-0.695847222,0.088769444,0.088769444,-0.009340556,-0.000000000
2015-03-10 14:00:00,-0.804128056,0.040801111,-0.854481944,0.050330278,0.050330278,-0.009529167,0.000023611
2015-03-10 13:00:00,-0.443739167,0.427442778,-0.878010278,0.019130278,0.019158056,0.408312500,0.415113056
2015-03-10 12:00:00,0.559413889,1.296946667,-0.741454167,-0.002196389,0.001725000,1.299143056,1.299143056
2015-03-10 11:00:00,0.367153889,0.615771111,-0.256297222,-0.004210000,0.000401944,0.619981111,0.623049167
2015-03-10 10:00:00,0.800703889,0.510101389,0.286442500,-0.004160000,-0.000000000,0.514261389,0.514261389
2015-03-10 09:00:00,1.061600556,0.011926389,1.036733889,-0.004249444,-0.000000000,0.016175833,0.024866667
2015-03-10 08:00:00,0.446218611,-0.013835833,0.446218611,-0.004018056,-0.000000000,-0.009817778,-0.000000000
2015-03-10 07:00:00,0.331185833,-0.013930278,0.331185833,-0.004006389,-0.000000000,-0.009923889,-0.000000000
2015-03-10 06:00:00,0.345296389,-0.013895278,0.345296389,-0.003948056,-0.000000000,-0.009947222,-0.000000000
2015-03-10 05:00:00,0.360139722,-0.013885278,0.360139722,-0.003916667,-0.000000000,-0.009968611,-0.000000000
2015-03-10 04:00:00,0.371113611,-0.013891389,0.371113611,-0.003870556,-0.000000000,-0.010020833,-0.000000000
2015-03-10 03:00:00,0.282885000,-0.013830278,0.282885000,-0.003807222,-0.000000000,-0.010023056,-0.000000000
2015-03-10 02:00:00,0.506593056,-0.013056111,0.506593056,-0.003915833,-0.000000000,-0.009140278,-0.000000000
2015-03-10 01:00:00,0.410005278,-0.012767222,0.410005278,-0.003885278,-0.000000000,-0.008881944,-0.000000000
2015-03-10 00:00:00,0.475669167,-0.012700833,0.475669167,-0.003962778,-0.000000000,-0.008738056,-0.000000000
2015-03-09 23:00:00,0.803055833,-0.015123333,0.803055833,-0.005825833,-0.000000000,-0.009297500,-0.000000000
2015-03-09 22:00:00,1.260611389,-0.015558333,1.260611389,-0.006186111,-0.000000000,-0.009372222,-0.000000000
2015-03-09 21:00:00,1.756619722,-0.015413333,1.756619722,-0.006110833,-0.000000000,-0.009302500,-0.000000000
2015-03-09 20:00:00,0.958175000,0.002387222,0.948758056,-0.005912500,-0.000000000,0.008299722,0.009416944
2015-03-09 19:00:00,0.558856111,0.028016667,0.523846111,-0.006993333,-0.000000000,0.035010000,0.035010000
2015-03-09 18:00:00,0.713284444,0.376748889,0.334400556,-0.000127222,0.002007778,0.376876111,0.376876111
2015-03-09 17:00:00,0.655769167,0.801889444,-0.146437500,0.002411111,0.002728333,0.799478333,0.799478333
2015-03-09 16:00:00,0.201509444,0.584316667,-0.387040833,0.001533056,0.002542778,0.582783611,0.586007500
2015-03-09 15:00:00,-0.159926111,0.279132500,-0.447478056,-0.002741111,0.001205278,0.281873611,0.286346667
2015-03-09 14:00:00,0.432872500,0.902773611,-0.484018889,-0.012199444,-0.000000000,0.914973056,0.916891389
2015-03-09 13:00:00,0.088190556,-0.022459722,0.087871111,-0.012541111,0.000319444,-0.009918611,-0.000000000
2015-03-09 12:00:00,0.613984722,-0.014685278,0.613924167,-0.004732500,0.000060556,-0.009952778,-0.000000000
2015-03-09 11:00:00,0.605423611,-0.013804722,0.605423611,-0.003890556,-0.000000000,-0.009914167,-0.000000000
2015-03-09 10:00:00,0.745736944,-0.013858889,0.745736944,-0.003986111,-0.000000000,-0.009872778,-0.000000000
2015-03-09 09:00:00,0.796702778,-0.014113611,0.796702778,-0.004283889,-0.000000000,-0.009829722,-0.000000000
2015-03-09 08:00:00,0.608603611,-0.013842778,0.608603611,-0.004049722,-0.000000000,-0.009793056,-0.000000000
2015-03-09 07:00:00,0.580832500,-0.014008889,0.580832500,-0.004067222,-0.000000000,-0.009941667,-0.000000000
2015-03-09 06:00:00,0.529821944,-0.014013611,0.529821944,-0.003986944,-0.000000000,-0.010026667,-0.000000000
2015-03-09 05:00:00,0.459063056,-0.014034444,0.459063056,-0.003924167,-0.000000000,-0.010110278,-0.000000000
2015-03-09 04:00:00,0.411681667,-0.013958611,0.411681667,-0.003861667,-0.000000000,-0.010096944,-0.000000000
2015-03-09 03:00:00,0.577473611,-0.013967222,0.577473611,-0.003906667,-0.000000000,-0.010060556,-0.000000000
2015-03-09 02:00:00,0.519725278,-0.014053333,0.519725278,-0.003979167,-0.000000000,-0.010074167,-0.000000000
2015-03-09 01:00:00,0.563106389,-0.014156111,0.563106389,-0.004087500,-0.000000000,-0.010068611,-0.000000000
2015-03-09 00:00:00,0.758421944,-0.012529167,0.758421944,-0.003794444,-0.000000000,-0.008734722,-0.000000000
2015-03-08 23:00:00,0.894276389,-0.013031389,0.894276389,-0.004223056,-0.000000000,-0.008808333,-0.000000000
2015-03-08 22:00:00,1.020127500,-0.012852222,1.020127500,-0.004104167,-0.000000000,-0.008748056,-0.000000000
2015-03-08 21:00:00,1.294211111,-0.013883333,1.294211111,-0.004825556,-0.000000000,-0.009057778,-0.000000000
2015-03-08 20:00:00,3.023616667,-0.013253333,3.023616667,-0.003940000,-0.000000000,-0.009313333,-0.000000000
2015-03-08 19:00:00,1.147872500,-0.007687778,1.147872500,-0.003670000,-0.000000000,-0.004017778,-0.000000000
2015-03-08 18:00:00,0.600927500,0.054719722,0.541576111,-0.004392778,-0.000000000,0.059112500,0.059351389
2015-03-08 17:00:00,0.464224444,0.086142222,0.373846389,-0.004235833,-0.000000000,0.090378056,0.090378056
2015-03-08 16:00:00,0.545551389,0.033998611,0.504794444,-0.004446111,-0.000000000,0.038444722,0.040756944
2015-03-08 15:00:00,0.676521944,-0.014466111,0.676521944,-0.004489167,-0.000000000,-0.009976944,-0.000000000
2015-03-08 14:00:00,0.528095278,-0.014513333,0.528095278,-0.004484167,-0.000000000,-0.010029167,-0.000000000
2015-03-08 13:00:00,0.479135833,-0.014569167,0.479135833,-0.004530000,-0.000000000,-0.010039167,-0.000000000
2015-03-08 12:00:00,0.489923056,-0.005551389,0.488216389,-0.004511389,-0.000000000,-0.001040000,0.001706667
2015-03-08 11:00:00,0.499785556,-0.005375833,0.499443611,-0.004223611,-0.000000000,-0.001152222,0.000341944
2015-03-08 10:00:00,0.455583056,-0.012260000,0.455583056,-0.004217222,-0.000000000,-0.008042778,-0.000000000
2015-03-08 09:00:00,0.427735278,-0.012992500,0.427735278,-0.004186944,-0.000000000,-0.008805556,-0.000000000
2015-03-08 08:00:00,0.380086667,-0.012929167,0.380086667,-0.004177222,-0.000000000,-0.008751944,-0.000000000
2015-03-08 07:00:00,0.317428889,-0.013014444,0.317428889,-0.004166667,-0.000000000,-0.008847778,-0.000000000
2015-03-08 06:00:00,0.440804444,-0.012992500,0.440804444,-0.004220833,-0.000000000,-0.008771667,-0.000000000
2015-03-08 05:00:00,0.497278611,-0.013055556,0.497278611,-0.004238056,-0.000000000,-0.008817500,-0.000000000
2015-03-08 04:00:00,0.529676389,-0.013132222,0.529676389,-0.004275833,-0.000000000,-0.008856389,-0.000000000
2015-03-08 03:00:00,0.593767500,-0.013223611,0.593767500,-0.004262778,-0.000000000,-0.008960833,-0.000000000
2015-03-08 01:00:00,0.971626389,-0.013342778,0.971626389,-0.004332222,-0.000000000,-0.009010556,-0.000000000
2015-03-08 00:00:00,0.661890000,-0.013143889,0.661890000,-0.004221111,-0.000000000,-0.008922778,-0.000000000
2015-03-07 23:00:00,1.205675833,-0.014548611,1.205675833,-0.005203889,-0.000000000,-0.009344722,-0.000000000
2015-03-07 22:00:00,1.288186389,-0.014468889,1.288186389,-0.004458889,-0.000000000,-0.010010000,-0.000000000
2015-03-07 21:00:00,1.496913889,-0.014509722,1.496913889,-0.004536667,-0.000000000,-0.009973056,-0.000000000
2015-03-07 20:00:00,1.462035000,-0.014829444,1.462035000,-0.005240000,-0.000000000,-0.009589444,-0.000000000
2015-03-07 19:00:00,0.987494444,-0.017700000,0.987494444,-0.007746389,-0.000000000,-0.009953611,-0.000000000
2015-03-07 18:00:00,0.752681667,-0.016547500,0.752681667,-0.007037778,-0.000000000,-0.009509722,-0.000000000
2015-03-07 17:00:00,1.746614444,-0.013836111,1.746614444,-0.006868889,-0.000000000,-0.006967222,-0.000000000
2015-03-07 16:00:00,0.532739444,-0.009138889,0.532739444,-0.004770833,-0.000000000,-0.004368056,-0.000000000
2015-03-07 15:00:00,2.564666667,-0.011346389,2.564663333,-0.004680278,-0.000000000,-0.006666111,0.000003333
2015-03-07 14:00:00,0.635886111,-0.014619444,0.635886111,-0.004562778,-0.000000000,-0.010056667,-0.000000000
2015-03-07 13:00:00,3.347393056,-0.014369722,3.347393056,-0.004698611,-0.000000000,-0.009671111,-0.000000000
2015-03-07 12:00:00,0.863418333,-0.013471667,0.863418333,-0.004344444,-0.000000000,-0.009127222,-0.000000000
2015-03-07 11:00:00,0.883918889,-0.011502778,0.883918889,-0.004537500,-0.000000000,-0.006965278,-0.000000000
2015-03-07 10:00:00,0.597829722,-0.012398333,0.597829722,-0.004347500,-0.000000000,-0.008050833,-0.000000000
2015-03-07 09:00:00,0.444326111,-0.013811667,0.444326111,-0.004755278,-0.000000000,-0.009056389,-0.000000000
2015-03-07 08:00:00,0.498433889,-0.014749444,0.498433889,-0.004802778,-0.000000000,-0.009946667,-0.000000000
2015-03-07 07:00:00,0.362479167,-0.014193889,0.362479167,-0.004761667,-0.000000000,-0.009432222,-0.000000000
2015-03-07 06:00:00,0.484885556,-0.013852500,0.484885556,-0.004815278,-0.000000000,-0.009037222,-0.000000000
2015-03-07 05:00:00,0.601951667,-0.014579167,0.601951667,-0.004885833,-0.000000000,-0.009693333,-0.000000000
