"Date & Time","Usage [kW]","Generation [kW]","Suite A [kW]","Solar [kW]","Solar+ [kW]","Suite D [kW]","Utility Feed [kW]","Suite C [kW]","Suite B [kW]"
2015-04-04 13:00:00,-3.085985556,4.358677222,-1.061907500,4.358677222,-0.000000000,-0.076341944,-3.085985556,-0.002600833,-0.000000000
2015-04-04 12:00:00,-2.867502778,4.244350833,-1.099329167,4.244350833,-0.000000000,-0.132120556,-2.867502778,-0.019308611,-0.000000000
2015-04-04 11:00:00,-2.081491944,3.818335000,-1.312502500,3.818335000,-0.000000000,-0.311187500,-2.081491944,-0.006099722,-0.000000000
2015-04-04 10:00:00,-1.371803333,2.912907778,-1.356086667,2.912907778,-0.000000000,-0.088649444,-1.371803333,-0.000865556,-0.000000000
2015-04-04 09:00:00,-0.161108333,1.912695556,-1.607918056,1.912695556,-0.000000000,-0.038115278,-0.161108333,-0.012882500,-0.000000000
2015-04-04 08:00:00,0.515253889,0.734663611,-1.146863889,0.734663611,-0.000000000,-0.039269444,0.515253889,0.006638889,-0.000000000
2015-04-04 07:00:00,1.094164444,0.038344444,-1.027412500,0.038344444,-0.000000000,-0.064475000,1.094164444,0.007633611,-0.000000000
2015-04-04 06:00:00,1.133038611,-0.002788611,-1.038974167,-0.002788611,-0.000000000,-0.035162222,1.133038611,-0.010447500,-0.000000000
2015-04-04 05:00:00,1.179974444,-0.002789444,-1.070873333,-0.002789444,-0.000000000,-0.066228333,1.179974444,0.007667500,-0.000000000
2015-04-04 04:00:00,1.101498889,-0.003016389,-1.001035556,-0.003016389,-0.000000000,-0.035500556,1.101498889,-0.010193889,-0.000000000
2015-04-04 03:00:00,1.075005833,-0.002888056,-0.978444167,-0.002888056,-0.000000000,-0.051604444,1.075005833,0.007300833,-0.000000000
2015-04-04 02:00:00,1.058654722,-0.002867222,-0.955816667,-0.002867222,-0.000000000,-0.059244167,1.058654722,0.007035000,-0.000000000
2015-04-04 01:00:00,1.058890000,-0.002970000,-0.958160833,-0.002970000,-0.000000000,-0.035481389,1.058890000,-0.010744167,-0.000000000
2015-04-04 00:00:00,1.079754167,-0.002831111,-0.968586944,-0.002831111,-0.000000000,-0.066843611,1.079754167,0.007198889,-0.000000000
2015-04-03 23:00:00,1.078470556,-0.003038333,-0.975574167,-0.003038333,-0.000000000,-0.036255278,1.078470556,-0.010781389,-0.000000000
2015-04-03 22:00:00,1.079139722,-0.002855833,-0.968604444,-0.002855833,-0.000000000,-0.064474444,1.079139722,0.007338889,-0.000000000
2015-04-03 21:00:00,1.022452500,-0.002713611,-0.937476667,-0.002713611,-0.000000000,-0.037256667,1.022452500,0.007463056,-0.000000000
2015-04-03 20:00:00,1.041970833,-0.003303889,-0.950622778,-0.003303889,-0.000000000,-0.034976389,1.041970833,-0.011618611,-0.000000000
2015-04-03 19:00:00,0.905266111,0.199676944,-0.998651667,0.199676944,-0.000000000,-0.066811111,0.905266111,0.006726944,-0.000000000
2015-04-03 18:00:00,-0.296623333,1.405553333,-0.972120833,1.405553333,-0.000000000,-0.037995556,-0.296623333,-0.014560278,-0.000000000
2015-04-03 17:00:00,-1.096384167,2.255026667,-0.985198889,2.255026667,-0.000000000,-0.077293333,-1.096384167,0.001553056,-0.000000000
2015-04-03 16:00:00,-1.009733889,3.485716667,-1.034658333,3.485716667,-0.000000000,-1.340093889,-1.009733889,-0.028891111,-0.000000000
2015-04-03 15:00:00,-0.738193889,3.398289444,-1.027620833,3.398289444,-0.000000000,-1.563785833,-0.738193889,-0.012074167,-0.000000000
2015-04-03 14:00:00,1.207686667,1.474985278,-1.162651389,1.474985278,-0.000000000,-1.501340278,1.207686667,-0.006706944,-0.000000000
2015-04-03 13:00:00,0.862523889,1.795168056,-1.109593333,1.795168056,-0.000000000,-1.505198611,0.862523889,-0.025401389,-0.000000000
2015-04-03 12:00:00,1.264859167,1.665690000,-1.265899722,1.665690000,-0.000000000,-1.647245278,1.264859167,-0.007292222,-0.000000000
2015-04-03 11:00:00,1.340260833,1.506106667,-1.278526111,1.506106667,-0.000000000,-1.539992222,1.340260833,-0.025532778,-0.000000000
2015-04-03 10:00:00,2.049675556,0.761395833,-1.229857222,0.761395833,-0.000000000,-1.585039167,2.049675556,-0.006130278,-0.000000000
2015-04-03 09:00:00,1.531004444,0.320666944,-1.196272778,0.320666944,-0.000000000,-0.627875278,1.531004444,0.003408056,-0.000000000
2015-04-03 08:00:00,1.067775556,0.123467222,-1.098285556,0.123467222,-0.000000000,-0.034740278,1.067775556,-0.010211667,-0.000000000
2015-04-03 07:00:00,1.170746667,-0.002383611,-1.064177500,-0.002383611,-0.000000000,-0.065485556,1.170746667,0.008061389,-0.000000000
2015-04-03 06:00:00,1.103112222,-0.002955278,-1.005244167,-0.002955278,-0.000000000,-0.034641944,1.103112222,-0.010928333,-0.000000000
2015-04-03 05:00:00,1.079602222,-0.002927222,-0.973321667,-0.002927222,-0.000000000,-0.066045000,1.079602222,0.007068056,-0.000000000
2015-04-03 04:00:00,1.064092500,-0.003128333,-0.965912222,-0.003128333,-0.000000000,-0.034952222,1.064092500,-0.011627778,-0.000000000
2015-04-03 03:00:00,1.057916111,-0.003185278,-0.978027500,-0.003185278,-0.000000000,-0.035070556,1.057916111,0.007206944,-0.000000000
2015-04-03 02:00:00,1.154735556,-0.002967778,-1.054784167,-0.002967778,-0.000000000,-0.066098333,1.154735556,0.007080278,-0.000000000
2015-04-03 01:00:00,1.030165278,-0.003096111,-0.932503889,-0.003096111,-0.000000000,-0.036458611,1.030165278,-0.012560000,-0.000000000
2015-04-03 00:00:00,1.028550278,-0.002998889,-0.921549444,-0.002998889,-0.000000000,-0.066452778,1.028550278,0.006697778,-0.000000000
2015-04-02 23:00:00,0.984530556,-0.002892778,-0.886992222,-0.002892778,-0.000000000,-0.035097222,0.984530556,-0.012800000,-0.000000000
2015-04-02 22:00:00,1.012881667,-0.002837500,-0.931587500,-0.002837500,-0.000000000,-0.034987778,1.012881667,0.007406111,-0.000000000
2015-04-02 21:00:00,1.010463611,-0.002863333,-0.881882778,-0.002863333,-0.000000000,-0.066606111,1.010463611,-0.013357778,-0.000000000
2015-04-02 20:00:00,1.017175556,-0.003504444,-0.932305000,-0.003504444,-0.000000000,-0.035118611,1.017175556,0.007367778,-0.000000000
2015-04-02 19:00:00,1.078765833,0.106682778,-1.050337500,0.106682778,-0.000000000,-0.067033056,1.078765833,-0.012038056,-0.000000000
2015-04-02 18:00:00,0.614938056,0.521851944,-1.038017222,0.521851944,-0.000000000,-0.036013333,0.614938056,0.006462778,-0.000000000
2015-04-02 17:00:00,0.556651667,0.785729722,-1.179653333,0.785729722,-0.000000000,-0.043707778,0.556651667,-0.048476111,-0.000000000
2015-04-02 16:00:00,0.246265556,1.242198611,-1.096312500,1.242198611,-0.000000000,-0.060925833,0.246265556,-0.241559722,-0.000000000
2015-04-02 15:00:00,-1.576892222,3.409595833,-1.268585278,3.409595833,-0.000000000,-0.040019444,-1.576892222,-0.377873889,-0.000000000
2015-04-02 14:00:00,-1.803169722,3.255408889,-1.182137500,3.255408889,-0.000000000,-0.071753889,-1.803169722,-0.080985000,-0.000000000
2015-04-02 13:00:00,-1.868674444,3.288977778,-1.241725833,3.288977778,-0.000000000,-0.040442222,-1.868674444,-0.016593611,-0.000000000
2015-04-02 12:00:00,0.024580278,1.604968333,-1.326357500,1.604968333,-0.000000000,-0.060157778,0.024580278,-0.149636667,-0.000000000
2015-04-02 11:00:00,-0.674069167,2.576778611,-1.469537500,2.576778611,-0.000000000,-0.075197500,-0.674069167,-0.242375000,-0.000000000
2015-04-02 10:00:00,-0.093094722,1.637377778,-1.352639444,1.637377778,-0.000000000,-0.116428611,-0.093094722,0.005218889,-0.000000000
2015-04-02 09:00:00,1.148018611,0.418427778,-1.419069444,0.418427778,-0.000000000,-0.082811944,1.148018611,-0.010834167,-0.000000000
2015-04-02 08:00:00,1.154928611,0.046215833,-1.107946389,0.046215833,-0.000000000,-0.050168611,1.154928611,0.008878056,-0.000000000
2015-04-02 07:00:00,1.227630556,-0.004081111,-1.079710000,-0.004081111,-0.000000000,-0.084803333,1.227630556,-0.010888611,-0.000000000
2015-04-02 06:00:00,1.176472222,-0.002835000,-1.080145000,-0.002835000,-0.000000000,-0.050303056,1.176472222,0.008895833,-0.000000000
2015-04-02 05:00:00,1.277217222,-0.003192500,-1.157853056,-0.003192500,-0.000000000,-0.050150833,1.277217222,-0.010289722,-0.000000000
2015-04-02 04:00:00,1.202143889,-0.003008611,-1.076778611,-0.003008611,-0.000000000,-0.081608056,1.202143889,0.008473889,-0.000000000
2015-04-02 03:00:00,1.192719167,-0.003201389,-1.074683611,-0.003201389,-0.000000000,-0.050459167,1.192719167,-0.011300000,-0.000000000
2015-04-02 02:00:00,1.198777222,-0.003010278,-1.071978056,-0.003010278,-0.000000000,-0.082059722,1.198777222,0.008469167,-0.000000000
2015-04-02 01:00:00,1.254559167,-0.003117222,-1.142726111,-0.003117222,-0.000000000,-0.051120278,1.254559167,-0.011541667,-0.000000000
2015-04-02 00:00:00,1.218103611,-0.003039444,-1.102120000,-0.003039444,-0.000000000,-0.072688611,1.218103611,0.008368333,-0.000000000
2015-04-01 23:00:00,1.141116667,-0.003103056,-1.014022222,-0.003103056,-0.000000000,-0.060505278,1.141116667,-0.012028611,-0.000000000
2015-04-01 22:00:00,1.148204167,-0.003072500,-1.048003889,-0.003072500,-0.000000000,-0.050870556,1.148204167,0.008443333,-0.000000000
2015-04-01 21:00:00,1.212009722,-0.003071944,-1.062923333,-0.003071944,-0.000000000,-0.082612222,1.212009722,-0.012212500,-0.000000000
2015-04-01 20:00:00,1.163513889,-0.003476667,-1.062180000,-0.003476667,-0.000000000,-0.050523889,1.163513889,0.008351111,-0.000000000
2015-04-01 19:00:00,0.962181389,0.251106389,-1.060963333,0.251106389,-0.000000000,-0.083113056,0.962181389,-0.013345278,-0.000000000
2015-04-01 18:00:00,0.777558889,0.400416667,-1.064218333,0.400416667,-0.000000000,-0.051565833,0.777558889,0.000926111,-0.000000000
2015-04-01 17:00:00,-0.554770000,1.813649444,-1.089539722,1.813649444,-0.000000000,-0.069149722,-0.554770000,-0.010824167,-0.000000000
2015-04-01 16:00:00,-1.420166667,2.801709444,-1.193324167,2.801709444,-0.000000000,-0.074517222,-1.420166667,-0.016606111,-0.000000000
2015-04-01 15:00:00,-1.278982500,2.550043056,-1.109897500,2.550043056,-0.000000000,-0.055605833,-1.278982500,0.000036389,-0.000000000
2015-04-01 14:00:00,-1.163434167,2.460664722,-1.091468611,2.460664722,-0.000000000,-0.088878056,-1.163434167,-0.017631667,-0.000000000
2015-04-01 13:00:00,-0.288990000,1.667407500,-1.222941667,1.667407500,-0.000000000,-0.068175833,-0.288990000,0.005528611,-0.000000000
2015-04-01 12:00:00,-0.867771944,2.414710000,-1.273576389,2.414710000,-0.000000000,-0.155006944,-0.867771944,-0.016331111,-0.000000000
2015-04-01 11:00:00,-1.703615000,3.171724444,-1.125899722,3.171724444,-0.000000000,-0.227300000,-1.703615000,0.000534722,-0.000000000
2015-04-01 10:00:00,-0.573548889,2.145345000,-1.073603611,2.145345000,-0.000000000,-0.394902778,-0.573548889,-0.018530278,-0.000000000
2015-04-01 09:00:00,0.938684722,0.403855278,-1.070858056,0.403855278,-0.000000000,-0.220367222,0.938684722,0.006554444,-0.000000000
2015-04-01 08:00:00,1.107561389,0.137260556,-1.136778056,0.137260556,-0.000000000,-0.050773611,1.107561389,-0.012298889,-0.000000000
2015-04-01 07:00:00,1.174862500,0.029142778,-1.077294722,0.029142778,-0.000000000,-0.081588333,1.174862500,0.008380278,-0.000000000
2015-04-01 06:00:00,1.181255278,-0.002831667,-1.059120000,-0.002831667,-0.000000000,-0.050690000,1.181255278,-0.011446111,-0.000000000
2015-04-01 05:00:00,1.175965000,-0.002724722,-1.046352778,-0.002724722,-0.000000000,-0.082561944,1.175965000,0.008185833,-0.000000000
2015-04-01 04:00:00,1.182581667,-0.002831667,-1.058703889,-0.002831667,-0.000000000,-0.051208333,1.182581667,-0.011562778,-0.000000000
2015-04-01 03:00:00,1.165085000,-0.002746944,-1.054910833,-0.002746944,-0.000000000,-0.057865000,1.165085000,0.008560278,-0.000000000
2015-04-01 02:00:00,1.204577778,-0.002962222,-1.055669722,-0.002962222,-0.000000000,-0.079453333,1.204577778,-0.011744444,-0.000000000
2015-04-01 01:00:00,1.156127778,-0.002865556,-1.049313889,-0.002865556,-0.000000000,-0.053876389,1.156127778,0.008477778,-0.000000000
2015-04-01 00:00:00,1.200128889,-0.002920833,-1.048945278,-0.002920833,-0.000000000,-0.083735000,1.200128889,-0.012400000,-0.000000000
2015-03-31 23:00:00,1.321232222,-0.003134722,-1.225372778,-0.003134722,-0.000000000,-0.052760278,1.321232222,0.008440556,-0.000000000
2015-03-31 22:00:00,1.354929444,-0.003311111,-1.198719722,-0.003311111,-0.000000000,-0.083194444,1.354929444,-0.011999722,-0.000000000
2015-03-31 21:00:00,1.347717222,-0.003307222,-1.225075000,-0.003307222,-0.000000000,-0.051296944,1.347717222,-0.000803611,-0.000000000
2015-03-31 20:00:00,1.264821667,-0.003455833,-1.130656389,-0.003455833,-0.000000000,-0.061491944,1.264821667,-0.002644722,-0.000000000
2015-03-31 19:00:00,1.089611111,0.167141944,-1.098277222,0.167141944,-0.000000000,-0.082526944,1.089611111,-0.013390278,-0.000000000
2015-03-31 18:00:00,0.295221667,0.948800556,-1.109889167,0.948800556,-0.000000000,-0.054186667,0.295221667,0.005762222,-0.000000000
2015-03-31 17:00:00,0.035249722,1.278373056,-1.111590278,1.278373056,-0.000000000,-0.100365000,0.035249722,-0.015631111,-0.000000000
2015-03-31 16:00:00,-1.501698889,2.897245833,-1.185132778,2.897245833,-0.000000000,-0.099535000,-1.501698889,-0.000331111,-0.000000000
2015-03-31 15:00:00,-0.974660278,2.557705000,-1.373337500,2.557705000,-0.000000000,-0.103709167,-0.974660278,-0.017956389,-0.000000000
2015-03-31 14:00:00,-1.757113889,3.301948333,-1.344727778,3.301948333,-0.000000000,-0.084634167,-1.757113889,0.001556111,-0.000000000
2015-03-31 13:00:00,-2.796566111,4.342975556,-1.261784722,4.342975556,-0.000000000,-0.132218611,-2.796566111,-0.021026667,-0.000000000
2015-03-31 12:00:00,-2.604704444,4.175677222,-1.283228333,4.175677222,-0.000000000,-0.158792222,-2.604704444,-0.000420278,-0.000000000
2015-03-31 11:00:00,-2.063966111,3.653181667,-1.306004167,3.653181667,-0.000000000,-0.142215000,-2.063966111,-0.019019167,-0.000000000
2015-03-31 10:00:00,-1.349290556,2.832338611,-1.264207500,2.832338611,-0.000000000,-0.114728056,-1.349290556,0.001942222,-0.000000000
2015-03-31 09:00:00,-0.083735278,1.776258056,-1.302828611,1.776258056,-0.000000000,-0.290819722,-0.083735278,-0.014909167,-0.000000000
2015-03-31 08:00:00,0.955191667,0.551114167,-1.379085278,0.551114167,-0.000000000,-0.077019167,0.955191667,0.008051111,-0.000000000
2015-03-31 07:00:00,1.339131111,0.018337500,-1.199630833,0.018337500,-0.000000000,-0.105871944,1.339131111,-0.011598611,-0.000000000
2015-03-31 06:00:00,1.338726111,-0.002759167,-1.217788056,-0.002759167,-0.000000000,-0.079544722,1.338726111,0.008687778,-0.000000000
2015-03-31 05:00:00,1.409839444,-0.002831111,-1.242162222,-0.002831111,-0.000000000,-0.108461389,1.409839444,-0.010917222,-0.000000000
2015-03-31 04:00:00,1.366741389,-0.002803056,-1.245623611,-0.002803056,-0.000000000,-0.076915278,1.366741389,0.009163889,-0.000000000
2015-03-31 03:00:00,1.382733889,-0.002917778,-1.242104167,-0.002917778,-0.000000000,-0.076406944,1.382733889,-0.010661944,-0.000000000
2015-03-31 02:00:00,1.353371389,-0.002729167,-1.212973889,-0.002729167,-0.000000000,-0.107593611,1.353371389,0.007783611,-0.000000000
2015-03-31 01:00:00,1.411827222,-0.002944722,-1.270675833,-0.002944722,-0.000000000,-0.078507222,1.411827222,-0.010816111,-0.000000000
2015-03-31 00:00:00,1.459202222,-0.003033333,-1.308286111,-0.003033333,-0.000000000,-0.107413889,1.459202222,0.009090833,-0.000000000
2015-03-30 23:00:00,1.506941111,-0.003418056,-1.361620556,-0.003418056,-0.000000000,-0.077110833,1.506941111,-0.010549167,-0.000000000
2015-03-30 22:00:00,1.564859444,-0.003510556,-1.433949167,-0.003510556,-0.000000000,-0.079183889,1.564859444,0.010121944,-0.000000000
2015-03-30 21:00:00,1.667997778,-0.003492500,-1.491984167,-0.003492500,-0.000000000,-0.104579722,1.667997778,-0.010258333,-0.000000000
2015-03-30 20:00:00,1.543728333,-0.003772500,-1.418850556,-0.003772500,-0.000000000,-0.078385833,1.543728333,0.009366389,-0.000000000
2015-03-30 19:00:00,1.326761667,0.146663056,-1.303998611,0.146663056,-0.000000000,-0.106066111,1.326761667,-0.012184167,-0.000000000
2015-03-30 18:00:00,1.268469167,0.262661667,-1.401613611,0.262661667,-0.000000000,-0.077476111,1.268469167,0.008976667,-0.000000000
2015-03-30 17:00:00,0.467661667,1.160078056,-1.397416389,1.160078056,-0.000000000,-0.144068611,0.467661667,-0.013589722,-0.000000000
2015-03-30 16:00:00,-1.275866944,3.016416944,-1.446264444,3.016416944,-0.000000000,-0.182203056,-1.275866944,0.002755000,-0.000000000
2015-03-30 15:00:00,-2.173117500,3.975652500,-1.498196111,3.975652500,-0.000000000,-0.155821944,-2.173117500,-0.018530556,-0.000000000
2015-03-30 14:00:00,-2.422487778,4.228057500,-1.505802778,4.228057500,-0.000000000,-0.165580278,-2.422487778,0.001173333,-0.000000000
2015-03-30 13:00:00,-1.195980278,2.789840833,-1.421067222,2.789840833,-0.000000000,-0.040214722,-1.195980278,-0.015472778,-0.000000000
2015-03-30 12:00:00,-1.057130556,2.783522222,-1.543557778,2.783522222,-0.000000000,-0.072266389,-1.057130556,0.004232500,-0.000000000
2015-03-30 11:00:00,-0.633669722,2.411167500,-1.607609167,2.411167500,-0.000000000,-0.039844167,-0.633669722,-0.013381667,-0.000000000
2015-03-30 10:00:00,-0.815571944,1.986934444,-1.004912778,1.986934444,-0.000000000,-0.081804167,-0.815571944,-0.003980278,-0.000000000
2015-03-30 09:00:00,-0.791618333,1.314013611,-0.391605278,1.314013611,-0.000000000,-0.067957778,-0.791618333,-0.024383611,-0.000000000
2015-03-30 08:00:00,-0.045126111,0.486405278,-0.370834444,0.486405278,-0.000000000,-0.048463056,-0.045126111,-0.001285000,-0.000000000
2015-03-30 07:00:00,0.320114722,0.026117500,-0.247665833,0.026117500,-0.000000000,-0.080342222,0.320114722,-0.020781111,-0.000000000
2015-03-30 06:00:00,0.294029167,-0.002000000,-0.242583056,-0.002000000,-0.000000000,-0.047845556,0.294029167,-0.000934444,-0.000000000
2015-03-30 05:00:00,0.340263889,-0.002000833,-0.243605556,-0.002000833,-0.000000000,-0.074667222,0.340263889,-0.020719167,-0.000000000
2015-03-30 04:00:00,0.300678056,-0.002000000,-0.243103889,-0.002000000,-0.000000000,-0.053385556,0.300678056,-0.000857500,-0.000000000
2015-03-30 03:00:00,0.374186667,-0.002000833,-0.302485556,-0.002000833,-0.000000000,-0.047710000,0.374186667,-0.020444167,-0.000000000
2015-03-30 02:00:00,0.385112222,-0.002001389,-0.299070556,-0.002001389,-0.000000000,-0.079381389,0.385112222,-0.000126111,-0.000000000
2015-03-30 01:00:00,0.372488889,-0.002000556,-0.293007500,-0.002000556,-0.000000000,-0.049122500,0.372488889,-0.020214722,-0.000000000
2015-03-30 00:00:00,0.397151667,-0.002014722,-0.308981111,-0.002014722,-0.000000000,-0.079685278,0.397151667,-0.000044167,-0.000000000
2015-03-29 23:00:00,0.417266389,-0.002001111,-0.334825833,-0.002001111,-0.000000000,-0.047389444,0.417266389,-0.020037500,-0.000000000
2015-03-29 22:00:00,0.349641944,-0.002002778,-0.278205556,-0.002002778,-0.000000000,-0.062300556,0.349641944,-0.000010000,-0.000000000
2015-03-29 21:00:00,0.382690000,-0.002017500,-0.287798056,-0.002017500,-0.000000000,-0.064636389,0.382690000,-0.020498889,-0.000000000
2015-03-29 20:00:00,0.259906111,-0.002539167,-0.210284444,-0.002539167,-0.000000000,-0.047225000,0.259906111,-0.001215278,-0.000000000
2015-03-29 19:00:00,0.176826111,0.151918611,-0.224561389,0.151918611,-0.000000000,-0.080498611,0.176826111,-0.022313889,-0.000000000
2015-03-29 18:00:00,-1.034878611,1.330100833,-0.179439722,1.330100833,-0.000000000,-0.051933333,-1.034878611,-0.019517778,-0.000000000
2015-03-29 17:00:00,-2.160905000,2.554653889,-0.226592778,2.554653889,-0.000000000,-0.084035000,-2.160905000,-0.017716944,-0.000000000
2015-03-29 16:00:00,-3.076079722,3.469603333,-0.226501667,3.469603333,-0.000000000,-0.053798333,-3.076079722,-0.031557222,-0.000000000
2015-03-29 15:00:00,-3.690655278,4.079921944,-0.228366389,4.079921944,-0.000000000,-0.057291111,-3.690655278,-0.012374722,-0.000000000
2015-03-29 14:00:00,-3.901088889,4.375487500,-0.265109722,4.375487500,-0.000000000,-0.083087778,-3.901088889,-0.032232500,-0.000000000
2015-03-29 13:00:00,-3.945230556,4.420373611,-0.308868611,4.420373611,-0.000000000,-0.054382500,-3.945230556,-0.011706667,-0.000000000
2015-03-29 12:00:00,-3.818068333,4.203519167,-0.179509722,4.203519167,-0.000000000,-0.085224722,-3.818068333,-0.032303889,-0.000000000
2015-03-29 11:00:00,-3.315709722,3.685332778,-0.223208333,3.685332778,-0.000000000,-0.053754722,-3.315709722,-0.011851944,-0.000000000
2015-03-29 10:00:00,-2.537685833,2.892651944,-0.173708056,2.892651944,-0.000000000,-0.080429444,-2.537685833,-0.030246389,-0.000000000
2015-03-29 09:00:00,-1.434503333,1.723462500,-0.174500000,1.723462500,-0.000000000,-0.055258889,-1.434503333,-0.007130278,-0.000000000
2015-03-29 08:00:00,-0.293993333,0.562229167,-0.175665556,0.562229167,-0.000000000,-0.049116667,-0.293993333,-0.023009444,-0.000000000
2015-03-29 07:00:00,0.243187222,0.011820000,-0.176651944,0.011820000,-0.000000000,-0.079294167,0.243187222,-0.001292500,-0.000000000
2015-03-29 06:00:00,0.244151389,-0.002000556,-0.172960278,-0.002000556,-0.000000000,-0.047304444,0.244151389,-0.021302222,-0.000000000
2015-03-29 05:00:00,0.262147222,-0.002012222,-0.179968611,-0.002012222,-0.000000000,-0.079607222,0.262147222,-0.001190000,-0.000000000
2015-03-29 04:00:00,0.272406667,-0.002002222,-0.201565833,-0.002002222,-0.000000000,-0.048791389,0.272406667,-0.021401111,-0.000000000
2015-03-29 03:00:00,0.263510833,-0.002024167,-0.174030833,-0.002024167,-0.000000000,-0.076477778,0.263510833,-0.011484167,-0.000000000
2015-03-29 02:00:00,0.236638333,-0.002000556,-0.172371389,-0.002000556,-0.000000000,-0.050680556,0.236638333,-0.011213333,-0.000000000
2015-03-29 01:00:00,0.250739444,-0.002000556,-0.170349722,-0.002000556,-0.000000000,-0.056452222,0.250739444,-0.021936667,-0.000000000
2015-03-29 00:00:00,0.255905833,-0.002026667,-0.170326667,-0.002026667,-0.000000000,-0.083922500,0.255905833,-0.001308889,-0.000000000
2015-03-28 23:00:00,0.242644722,-0.002000556,-0.170393056,-0.002000556,-0.000000000,-0.047349722,0.242644722,-0.022425833,-0.000000000
2015-03-28 22:00:00,0.252236111,-0.002004722,-0.170044444,-0.002004722,-0.000000000,-0.080089167,0.252236111,-0.001335000,-0.000000000
2015-03-28 21:00:00,0.283488056,-0.002006389,-0.212534444,-0.002006389,-0.000000000,-0.047061667,0.283488056,-0.023491111,-0.000000000
2015-03-28 20:00:00,0.288522222,-0.002537500,-0.187203889,-0.002537500,-0.000000000,-0.078087778,0.288522222,-0.023930833,-0.000000000
2015-03-28 19:00:00,0.134031667,0.135205000,-0.216253333,0.135205000,-0.000000000,-0.049057222,0.134031667,-0.002192778,-0.000000000
2015-03-28 18:00:00,-0.970246944,1.362760000,-0.266536111,1.362760000,-0.000000000,-0.049875278,-0.970246944,-0.026431944,-0.000000000
2015-03-28 17:00:00,-2.131747778,2.526322778,-0.232241944,2.526322778,-0.000000000,-0.084491667,-2.131747778,-0.007568333,-0.000000000
2015-03-28 16:00:00,-3.016856944,3.358842778,-0.173640000,3.358842778,-0.000000000,-0.053820833,-3.016856944,-0.031224444,-0.000000000
2015-03-28 15:00:00,-3.626391389,3.941438611,-0.128036389,3.941438611,-0.000000000,-0.086118889,-3.626391389,-0.013753611,-0.000000000
2015-03-28 14:00:00,-3.882202222,4.191137778,-0.130115833,4.191137778,-0.000000000,-0.054891944,-3.882202222,-0.030806389,-0.000000000
2015-03-28 13:00:00,-3.796619167,4.186192778,-0.194815556,4.186192778,-0.000000000,-0.082197222,-3.796619167,-0.024641389,-0.000000000
2015-03-28 12:00:00,-3.724246667,4.113093889,-0.217422500,4.113093889,-0.000000000,-0.058268611,-3.724246667,-0.018920833,-0.000000000
2015-03-28 11:00:00,-3.113073333,3.546745556,-0.263912778,3.546745556,-0.000000000,-0.053668333,-3.113073333,-0.024344722,-0.000000000
2015-03-28 10:00:00,-2.421511944,2.835774167,-0.239838611,2.835774167,-0.000000000,-0.084778889,-2.421511944,-0.013776111,-0.000000000
2015-03-28 09:00:00,-1.495743056,1.755281111,-0.129410833,1.755281111,-0.000000000,-0.051726944,-1.495743056,-0.021418889,-0.000000000
2015-03-28 08:00:00,-0.271461111,0.525203611,-0.142667500,0.525203611,-0.000000000,-0.080666111,-0.271461111,-0.007516111,-0.000000000
2015-03-28 07:00:00,0.204580556,0.011003333,-0.145315278,0.011003333,-0.000000000,-0.047531389,0.204580556,-0.015575556,-0.000000000
2015-03-28 06:00:00,0.217361667,-0.002001667,-0.127391667,-0.002001667,-0.000000000,-0.075909444,0.217361667,-0.004945556,-0.000000000
2015-03-28 05:00:00,0.211815000,-0.002001111,-0.128244444,-0.002001111,-0.000000000,-0.051769722,0.211815000,-0.020201667,-0.000000000
2015-03-28 04:00:00,0.221384722,-0.002042500,-0.164454167,-0.002042500,-0.000000000,-0.047837778,0.221384722,-0.000132500,-0.000000000
2015-03-28 03:00:00,0.271282222,-0.002186111,-0.165233889,-0.002186111,-0.000000000,-0.080057500,0.271282222,-0.020878056,-0.000000000
2015-03-28 02:00:00,0.187818889,-0.002000000,-0.127660278,-0.002000000,-0.000000000,-0.049265833,0.187818889,-0.000033611,-0.000000000
2015-03-28 01:00:00,0.236240278,-0.002010000,-0.127540278,-0.002010000,-0.000000000,-0.080130556,0.236240278,-0.020573333,-0.000000000
2015-03-28 00:00:00,0.188731944,-0.002000000,-0.129975833,-0.002000000,-0.000000000,-0.047680833,0.188731944,-0.000012500,-0.000000000
2015-03-27 23:00:00,0.238524444,-0.002001944,-0.128815278,-0.002001944,-0.000000000,-0.080228611,0.238524444,-0.020999444,-0.000000000
2015-03-27 22:00:00,0.190700278,-0.002000000,-0.127472222,-0.002000000,-0.000000000,-0.047785278,0.190700278,-0.003940278,-0.000000000
2015-03-27 21:00:00,0.230601944,-0.002004167,-0.129922500,-0.002004167,-0.000000000,-0.074056111,0.230601944,-0.017879722,-0.000000000
2015-03-27 20:00:00,0.240653056,-0.002635833,-0.152378889,-0.002635833,-0.000000000,-0.054034722,0.240653056,-0.021650833,-0.000000000
2015-03-27 19:00:00,0.121624167,0.122810278,-0.186308889,0.122810278,-0.000000000,-0.050907500,0.121624167,-0.001338611,-0.000000000
2015-03-27 18:00:00,-0.094792778,0.428381667,-0.218135278,0.428381667,-0.000000000,-0.078363056,-0.094792778,-0.024126389,-0.000000000
2015-03-27 17:00:00,-0.571496111,0.857664444,-0.183554167,0.857664444,-0.000000000,-0.068706389,-0.571496111,-0.003476667,-0.000000000
