date,tmpf,month,hour,dayofweek,mw2day,mw7day,potential,poten_2,poten_7
2020-02-22 08:00:00,21.9,2,8,5,56132.428,55929.142,1606.1549999999988,6725.665999999997,6522.379999999997
2020-02-22 09:00:00,27.0,2,9,5,55806.12,54934.425,559.183833333329,6356.952833333329,5485.2578333333295
2020-02-22 10:00:00,30.9,2,10,5,55351.871,53761.812,0.0,6143.23563333333,4553.176633333329
2020-02-22 11:00:00,36.0,2,11,5,54591.343,52364.188,0.0,5916.682833333318,3689.527833333319
2020-02-22 12:00:00,39.9,2,12,5,53923.249,50972.182,0.0,5773.740633333349,2822.6736333333465
2020-02-22 13:00:00,44.1,2,13,5,53379.109,49582.32,0.0,5785.566300000006,1988.7773000000088
2020-02-22 14:00:00,45.0,2,14,5,52550.614,48346.283,0.0,5519.791400000002,1315.4604000000036
2020-02-22 15:00:00,46.9,2,15,5,52270.861,47698.041,0.0,5568.115033333335,995.2950333333356
2020-02-22 16:00:00,46.9,2,16,5,52488.46,47761.137,0.0,5523.10036666668,795.7773666666835
2020-02-22 17:00:00,46.0,2,17,5,53645.172,48622.977,0.0,5620.582400000007,598.3874000000069
2020-02-22 18:00:00,44.1,2,18,5,56222.457,50331.634,0.0,6427.836099999993,537.0130999999892
2020-02-22 19:00:00,39.9,2,19,5,57280.711,50600.028,0.0,7203.369266666676,522.6862666666711
2020-02-22 20:00:00,37.9,2,20,5,57034.186,50045.635,0.0,7507.555266666663,519.0042666666632
2020-02-22 21:00:00,36.0,2,21,5,55636.56,48988.065,0.0,7328.72619999999,680.2311999999947
2020-02-22 22:00:00,34.0,2,22,5,53715.922,47473.078,0.0,7198.268666666678,955.4246666666804
2020-02-22 23:00:00,32.0,2,23,5,51566.201,45530.03,0.0,6998.876799999984,962.7057999999817
2020-02-23 00:00:00,30.0,2,0,6,50375.965,44009.636,0.0,7171.255333333334,804.9263333333365
2020-02-23 01:00:00,26.1,2,1,6,49679.223,42920.727,433.8194000000003,7341.454399999995,582.9583999999959
2020-02-23 02:00:00,28.0,2,2,6,49733.542,42383.809,654.4337000000014,7825.738700000002,476.0057000000015
2020-02-23 03:00:00,28.0,2,3,6,49963.498,42040.89,749.0950999999986,8083.051099999997,160.44309999999678
2020-02-23 04:00:00,27.0,2,4,6,51203.637,42128.653,553.953300000001,8755.277300000002,0.0
2020-02-23 05:00:00,28.0,2,5,6,53527.091,42583.108,0.0,9521.091299999993,0.0
2020-02-23 06:00:00,23.0,2,6,6,57503.074,43593.456,0.0,10806.676066666674,0.0
2020-02-23 07:00:00,28.0,2,7,6,59797.192,44897.853,0.0,10974.131533333331,0.0
2020-02-23 08:00:00,30.0,2,8,6,59128.828,45818.325,0.0,9722.066,0.0
2020-02-23 09:00:00,36.0,2,9,6,57359.114,46165.631,0.0,7909.946833333328,0.0
2020-02-23 10:00:00,42.1,2,10,6,55913.364,45746.705,0.0,6704.728633333332,0.0
2020-02-23 11:00:00,41.0,2,11,6,54255.545,44955.01,0.0,5580.884833333315,0.0
2020-02-23 12:00:00,43.0,2,12,6,52769.665,44410.528,0.0,4620.156633333347,0.0
2020-02-23 13:00:00,46.0,2,13,6,51604.528,43681.253,0.0,4010.985300000008,0.0
2020-02-23 14:00:00,48.0,2,14,6,50287.943,42967.165,0.0,3257.1204,0.0
2020-02-23 15:00:00,48.9,2,15,6,48881.64,42582.606,0.0,2178.8940333333376,0.0
2020-02-23 16:00:00,50.0,2,16,6,48798.049,42697.515,0.0,1832.68936666668,0.0
2020-02-23 17:00:00,50.0,2,17,6,49641.321,43955.155,0.0,1616.7314000000115,0.0
2020-02-23 18:00:00,48.9,2,18,6,52131.623,46422.526,0.0,2337.0020999999906,0.0
2020-02-23 19:00:00,46.9,2,19,6,53189.602,47465.003,0.0,3112.260266666672,0.0
2020-02-23 20:00:00,46.9,2,20,6,53006.876,47278.41,0.0,3480.2452666666577,0.0
2020-02-23 21:00:00,46.0,2,21,6,52248.897,46566.209,0.0,3941.0631999999896,0.0
2020-02-23 22:00:00,45.0,2,22,6,50753.518,45367.412,0.0,4235.864666666676,0.0
2020-02-23 23:00:00,42.1,2,23,6,48958.409,44215.503,0.0,4391.084799999982,0.0
2020-02-24 00:00:00,37.9,2,0,0,47542.235,43361.187,0.0,4337.5253333333385,156.477333333336
2020-02-24 01:00:00,35.1,2,1,0,46971.531,43116.758,0.0,4633.7624,778.9893999999986
2020-02-24 02:00:00,35.1,2,2,0,46578.293,43289.28,0.0,4670.489699999998,1381.4766999999993
2020-02-24 03:00:00,33.1,2,3,0,46698.849,43619.69,0.0,4818.402099999999,1739.2430999999997
2020-02-24 04:00:00,35.1,2,4,0,47033.818,44787.708,0.0,4585.458299999998,2339.348299999998
2020-02-24 05:00:00,33.1,2,5,0,48105.498,46959.709,0.0,4099.498299999992,2953.709299999995
2020-02-24 06:00:00,32.0,2,6,0,49689.24,50438.781,1237.8430666666754,2992.842066666672,3742.383066666676
2020-02-24 07:00:00,33.1,2,7,0,51114.982,52903.725,1642.1495333333296,2291.921533333334,4080.664533333329
2020-02-24 08:00:00,35.1,2,8,0,51012.917,53166.59,1384.8319999999949,1606.1549999999988,3759.827999999994
2020-02-24 09:00:00,41.0,2,9,0,50008.351,52626.478,1068.3928333333242,559.183833333329,3177.3108333333294
2020-02-24 10:00:00,44.1,2,10,0,48594.595,51799.617,979.6506333333308,0.0,2590.981633333329
2020-02-24 11:00:00,43.0,2,11,0,46939.033,50595.722,734.806833333314,0.0,1921.0618333333184
2020-02-24 12:00:00,44.1,2,12,0,45350.43,49556.814,806.1236333333436,0.0,1407.3056333333443
2020-02-24 13:00:00,46.9,2,13,0,43833.185,48922.359,849.9333000000115,0.0,1328.816300000006
2020-02-24 14:00:00,45.0,2,14,0,42359.605,48310.605,982.7344000000012,0.0,1279.7824000000037
2020-02-24 15:00:00,44.1,2,15,0,41615.96,47919.78,933.3800333333348,0.0,1217.034033333337
2020-02-24 16:00:00,45.0,2,16,0,41580.374,48242.193,1104.019366666682,0.0,1276.8333666666804
2020-02-24 17:00:00,45.0,2,17,0,42518.452,49256.102,949.0834000000104,0.0,1231.512400000007
2020-02-24 18:00:00,44.1,2,18,0,45031.584,51204.62,808.4960999999894,0.0,1409.9990999999936
2020-02-24 19:00:00,43.0,2,19,0,46453.76,51239.036,707.6392666666725,0.0,1161.6942666666728
2020-02-24 20:00:00,42.1,2,20,0,46661.36,50493.429,300.0912666666627,0.0,966.7982666666576
2020-02-24 21:00:00,41.0,2,21,0,46268.392,48908.715,0.0,0.0,600.8811999999889
2020-02-24 22:00:00,41.0,2,22,0,45252.386,46529.137,0.0,0.0,11.483666666681527
2020-02-24 23:00:00,41.0,2,23,0,44045.691,44199.625,0.0,0.0,0.0
2020-02-25 00:00:00,41.0,2,0,1,43188.877,42564.707,0.0,0.0,0.0
2020-02-25 01:00:00,41.0,2,1,1,42771.588,41570.344,0.0,433.8194000000003,0.0
2020-02-25 02:00:00,41.0,2,2,1,42562.237,41091.756,0.0,654.4337000000014,0.0
2020-02-25 03:00:00,41.0,2,3,1,42629.542,41059.706,0.0,749.0950999999986,0.0
2020-02-25 04:00:00,41.0,2,4,1,43002.313,41717.464,0.0,553.953300000001,0.0
2020-02-25 05:00:00,41.0,2,5,1,43878.924,43759.228,0.0,0.0,0.0
2020-02-25 06:00:00,41.0,2,6,1,45084.593,47173.988,76.3810666666759,0.0,477.5900666666712
2020-02-25 07:00:00,41.0,2,7,1,46065.76,49648.103,434.8835333333336,0.0,825.0425333333333
2020-02-25 08:00:00,42.1,2,8,1,46220.76,49993.181,214.8639999999941,0.0,586.4189999999944
2020-02-25 09:00:00,42.1,2,9,1,45602.41,50000.881,96.86783333333004,0.0,551.7138333333278
2020-02-25 10:00:00,42.1,2,10,1,44396.704,49984.88,503.0296333333317,0.0,776.2446333333282
2020-02-25 11:00:00,44.1,2,11,1,43234.876,49766.69,600.6748333333162,0.0,1092.0298333333194
2020-02-25 12:00:00,45.0,2,12,1,42392.346,49268.014,782.3216333333476,0.0,1118.505633333349
2020-02-25 13:00:00,45.0,2,13,1,41463.647,48961.056,1115.6783000000069,0.0,1367.513300000006
2020-02-25 14:00:00,45.0,2,14,1,40601.921,48466.888,1434.909400000004,0.0,1436.0653999999995
2020-02-25 15:00:00,45.0,2,15,1,40357.791,48033.419,1443.021033333338,0.0,1330.6730333333398
2020-02-25 16:00:00,44.1,2,16,1,40585.988,48355.515,1577.8033666666815,0.0,1390.1553666666805
2020-02-25 17:00:00,44.1,2,17,1,41755.282,49246.833,1301.8414000000048,0.0,1222.243400000007
2020-02-25 18:00:00,43.0,2,18,1,43946.442,50936.602,1004.5990999999922,0.0,1141.98109999999
2020-02-25 19:00:00,42.1,2,19,1,45406.282,51342.212,895.2322666666732,0.0,1264.8702666666725
2020-02-25 20:00:00,42.1,2,20,1,45393.034,50787.693,675.6222666666581,0.0,1261.0622666666604
2020-02-25 21:00:00,41.0,2,21,1,44310.469,49412.591,293.1631999999954,0.0,1104.7571999999927
2020-02-25 22:00:00,39.9,2,22,1,42764.39,47478.715,0.0,0.0,961.0616666666756
2020-02-25 23:00:00,39.9,2,23,1,41365.345,45294.153,0.0,0.0,726.8287999999811
2020-02-26 00:00:00,39.0,2,0,2,40530.969,43877.515,0.0,0.0,672.8053333333373
2020-02-26 01:00:00,37.9,2,1,2,40096.624,43309.429,0.0,0.0,971.6603999999934
2020-02-26 02:00:00,37.9,2,2,2,40098.278,43183.109,0.0,0.0,1275.3056999999972
2020-02-26 03:00:00,37.0,2,3,2,40477.18,43492.164,0.0,0.0,1611.7170999999944
2020-02-26 04:00:00,37.0,2,4,2,41545.054,44502.308,0.0,0.0,2053.9482999999964
2020-02-26 05:00:00,36.0,2,5,2,43972.587,46842.326,0.0,0.0,2836.3262999999934
2020-02-26 06:00:00,35.1,2,6,2,47934.241,50849.735,852.0030666666717,1237.8430666666754,4153.337066666674
2020-02-26 07:00:00,35.1,2,7,2,50465.21,53585.281,1179.809533333333,1642.1495333333296,4762.220533333333
2020-02-26 08:00:00,35.1,2,8,2,50791.594,53472.755,1094.351999999999,1384.8319999999949,4065.992999999995
2020-02-26 09:00:00,35.1,2,9,2,50517.56,52727.12,936.350833333323,1068.3928333333242,3277.952833333329
2020-02-26 10:00:00,36.0,2,10,2,50188.286,51912.359,1269.189633333328,979.6506333333308,2703.723633333328
2020-02-26 11:00:00,37.0,2,11,2,49409.467,50913.303,1511.7978333333158,734.806833333314,2238.642833333317
2020-02-26 12:00:00,37.9,2,12,2,48955.632,49778.787,2069.214633333344,806.1236333333436,1629.2786333333424
2020-02-26 13:00:00,39.0,2,13,2,48443.476,49007.094,2518.366300000009,849.9333000000115,1413.5513000000064
2020-02-26 14:00:00,39.0,2,14,2,48013.557,48184.247,2831.145400000001,982.7344000000012,1153.4244000000035
2020-02-26 15:00:00,36.0,2,15,2,47636.126,47568.622,3093.926033333337,933.3800333333348,865.8760333333412
2020-02-26 16:00:00,33.1,2,16,2,48069.379,47850.952,3487.236366666679,1104.019366666682,885.5923666666786
2020-02-26 17:00:00,33.1,2,17,2,48973.673,49366.772,3338.127400000005,949.0834000000104,1342.1824000000051
2020-02-26 18:00:00,33.1,2,18,2,50603.117,52160.853,3126.865099999988,808.4960999999894,2366.232099999994
2020-02-26 19:00:00,32.0,2,19,2,50784.981,53401.875,3236.575266666674,707.6392666666725,3324.5332666666727
2020-02-26 20:00:00,32.0,2,20,2,49826.722,53220.434,3269.442266666658,300.0912666666627,3693.8032666666622
2020-02-26 21:00:00,30.0,2,21,2,48056.404,52386.775,3349.803199999995,0.0,4078.941199999994
2020-02-26 22:00:00,28.0,2,22,2,45795.742,50370.948,3217.3686666666763,0.0,3853.294666666676
2020-02-26 23:00:00,26.1,2,23,2,43497.235,48180.811,3101.542799999981,0.0,3613.486799999984
2020-02-27 00:00:00,26.1,2,0,3,41823.596,46867.136,3163.3383333333404,0.0,3662.426333333337
2020-02-27 01:00:00,27.0,2,1,3,40862.019,46247.654,3258.4503999999943,0.0,3909.885399999999
2020-02-27 02:00:00,27.0,2,2,3,40286.189,46033.149,3726.6707000000015,0.0,4125.345699999998
2020-02-27 03:00:00,26.1,2,3,3,40336.231,46232.844,4047.249100000001,0.0,4352.397099999995
2020-02-27 04:00:00,23.0,2,4,3,40964.657,47273.679,4466.865299999998,0.0,4825.319299999996
2020-02-27 05:00:00,23.0,2,5,3,43143.612,49433.959,5126.487299999993,0.0,5427.959299999995
2020-02-27 06:00:00,24.1,2,6,3,46772.779,53328.121,6198.087066666674,76.3810666666759,6631.723066666673
2020-02-27 07:00:00,25.0,2,7,3,49257.944,55785.295,6552.631533333333,434.8835333333336,6962.234533333329
2020-02-27 08:00:00,25.0,2,8,3,49621.626,56132.428,6690.242999999995,214.8639999999941,6725.665999999997
2020-02-27 09:00:00,25.0,2,9,3,49546.035,55806.12,6532.160833333328,96.86783333333004,6356.952833333329
2020-02-27 10:00:00,26.1,2,10,3,49711.665,55351.871,6528.308633333334,503.0296333333317,6143.23563333333
2020-02-27 11:00:00,27.0,2,11,3,49275.335,54591.343,6479.873833333317,600.6748333333162,5916.682833333318
2020-02-27 12:00:00,27.0,2,12,3,48931.83,53923.249,6347.797633333343,782.3216333333476,5773.740633333349
2020-02-27 13:00:00,28.0,2,13,3,48709.221,53379.109,6257.76430000001,1115.6783000000069,5785.566300000006
2020-02-27 14:00:00,28.9,2,14,3,48465.732,52550.614,6324.438399999999,1434.909400000004,5519.791400000002
2020-02-27 15:00:00,28.9,2,15,3,48145.767,52270.861,6138.134033333336,1443.021033333338,5568.115033333335
2020-02-27 16:00:00,30.0,2,16,3,48543.163,52488.46,6167.012366666684,1577.8033666666815,5523.10036666668
2020-02-27 17:00:00,28.9,2,17,3,49326.431,53645.172,5893.771400000005,1301.8414000000048,5620.582400000007
2020-02-27 18:00:00,28.0,2,18,3,50799.22,56222.457,6084.701099999991,1004.5990999999922,6427.836099999993
2020-02-27 19:00:00,28.9,2,19,3,50972.574,57280.711,6550.4122666666735,895.2322666666732,7203.369266666676
2020-02-27 20:00:00,28.9,2,20,3,50202.253,57034.186,6552.70226666666,675.6222666666581,7507.555266666663
2020-02-27 21:00:00,28.9,2,21,3,48600.997,55636.56,6230.918199999993,293.1631999999954,7328.72619999999
2020-02-27 22:00:00,28.0,2,22,3,46388.214,53715.922,5880.6846666666825,0.0,7198.268666666678
2020-02-27 23:00:00,28.0,2,23,3,43897.452,51566.201,5573.648799999981,0.0,6998.876799999984
2020-02-28 00:00:00,28.0,2,0,4,42458.282,50375.965,5248.541333333335,0.0,7171.255333333334
2020-02-28 01:00:00,28.0,2,1,4,41443.988,49679.223,5116.811399999999,0.0,7341.454399999995
2020-02-28 02:00:00,27.0,2,2,4,40924.088,49733.542,5167.542699999998,0.0,7825.738700000002
2020-02-28 03:00:00,26.1,2,3,4,41023.862,49963.498,5207.724099999999,0.0,8083.051099999997
2020-02-28 04:00:00,21.0,2,4,4,41803.521,51203.637,5243.256300000001,0.0,8755.277300000002
2020-02-28 05:00:00,21.0,2,5,4,43986.631,53527.091,5810.54329999999,0.0,9521.091299999993
2020-02-28 06:00:00,19.0,2,6,4,47548.401,57503.074,6638.738066666672,852.0030666666717,10806.676066666674
2020-02-28 07:00:00,19.9,2,7,4,50002.87,59797.192,6381.27453333333,1179.809533333333,10974.131533333331
2020-02-28 08:00:00,21.9,2,8,4,50501.114,59128.828,6014.627,1094.351999999999,9722.066
2020-02-28 09:00:00,24.1,2,9,4,50385.518,57359.114,5330.477833333323,936.350833333323,7909.946833333328
2020-02-28 10:00:00,25.0,2,10,4,50477.825,55913.364,4953.439633333328,1269.189633333328,6704.728633333332
2020-02-28 11:00:00,26.1,2,11,4,50186.458,54255.545,4767.581833333315,1511.7978333333158,5580.884833333315
2020-02-28 12:00:00,27.0,2,12,4,50218.723,52769.665,4643.595633333345,2069.214633333344,4620.156633333347
2020-02-28 13:00:00,28.0,2,13,4,50111.909,51604.528,4462.106300000007,2518.366300000009,4010.985300000008
2020-02-28 14:00:00,30.0,2,14,4,49861.968,50287.943,4391.837400000004,2831.145400000001,3257.1204
2020-02-28 15:00:00,30.0,2,15,4,49796.672,48881.64,4336.706033333336,3093.926033333337,2178.8940333333376
2020-02-28 16:00:00,28.9,2,16,4,50452.596,48798.049,4270.593366666682,3487.236366666679,1832.68936666668
2020-02-28 17:00:00,28.9,2,17,4,51362.717,49641.321,3935.785400000008,3338.127400000005,1616.7314000000115
2020-02-28 18:00:00,28.0,2,18,4,52921.486,52131.623,3554.6890999999887,3126.865099999988,2337.0020999999906
2020-02-28 19:00:00,27.0,2,19,4,53313.917,53189.602,4058.135266666672,3236.575266666674,3112.260266666672
2020-02-28 20:00:00,26.1,2,20,4,52796.073,53006.876,4029.2792666666646,3269.442266666658,3480.2452666666577
2020-02-28 21:00:00,25.0,2,21,4,51657.637,52248.897,4194.977199999994,3349.803199999995,3941.0631999999896
2020-02-28 22:00:00,24.1,2,22,4,49735.022,50753.518,4248.565666666676,3217.3686666666763,4235.864666666676
2020-02-28 23:00:00,21.9,2,23,4,47668.867,48958.409,4349.887799999982,3101.542799999981,4391.084799999982
2020-02-29 00:00:00,21.0,2,0,5,46368.048,47542.235,4462.004333333338,3163.3383333333404,4337.5253333333385
2020-02-29 01:00:00,19.9,2,1,5,45596.219,46971.531,4325.532399999996,3258.4503999999943,4633.7624
2020-02-29 02:00:00,19.9,2,2,5,45634.474,46578.293,4464.168700000002,3726.6707000000015,4670.489699999998
2020-02-29 03:00:00,19.9,2,3,5,45927.696,46698.849,4549.6561,4047.249100000001,4818.402099999999
2020-02-29 04:00:00,19.9,2,4,5,46915.225,47033.818,4274.0023,4466.865299999998,4585.458299999998
2020-02-29 05:00:00,19.0,2,5,5,49132.487,48105.498,3745.0752999999895,5126.487299999993,4099.498299999992
2020-02-29 06:00:00,19.0,2,6,5,52894.485,49689.24,2715.475066666673,6198.087066666674,2992.842066666672
2020-02-29 07:00:00,19.0,2,7,5,55375.692,51114.982,2038.105533333328,6552.631533333333,2291.921533333334
2020-02-29 08:00:00,21.0,2,8,5,56097.005,51012.917,2026.839,6690.242999999995,1606.1549999999988
2020-02-29 09:00:00,23.0,2,9,5,55981.328,50008.351,1884.3788333333289,6532.160833333328,559.183833333329
2020-02-29 10:00:00,26.1,2,10,5,55736.944,48594.595,1455.7016333333304,6528.308633333334,0.0
2020-02-29 11:00:00,27.0,2,11,5,55154.534,46939.033,1237.7138333333205,6479.873833333317,0.0
2020-02-29 12:00:00,28.9,2,12,5,54497.306,45350.43,839.0776333333488,6347.797633333343,0.0
2020-02-29 13:00:00,30.9,2,13,5,53851.307,43833.185,183.02830000001268,6257.76430000001,0.0
2020-02-29 14:00:00,30.9,2,14,5,53355.261,42359.605,0.0,6324.438399999999,0.0
2020-02-29 15:00:00,34.0,2,15,5,52840.88,41615.96,0.0,6138.134033333336,0.0
2020-02-29 16:00:00,33.1,2,16,5,53132.372,41580.374,0.0,6167.012366666684,0.0
2020-02-29 17:00:00,33.1,2,17,5,53918.361,42518.452,0.0,5893.771400000005,0.0
2020-02-29 18:00:00,30.9,2,18,5,55879.322,45031.584,0.0,6084.701099999991,0.0
2020-02-29 19:00:00,27.0,2,19,5,56627.754,46453.76,146.52826666667534,6550.4122666666735,0.0
2020-02-29 20:00:00,25.0,2,20,5,56079.333,46661.36,770.6632666666628,6552.70226666666,0.0
2020-02-29 21:00:00,25.0,2,21,5,54538.752,46268.392,1217.88719999999,6230.918199999993,0.0
2020-02-29 22:00:00,26.1,2,22,5,52398.338,45252.386,2027.570666666681,5880.6846666666825,0.0
2020-02-29 23:00:00,26.1,2,23,5,50140.973,44045.691,2464.573799999984,5573.648799999981,0.0
2020-03-01 00:00:00,23.0,3,0,6,48453.251,43188.877,7290.345666666668,5248.541333333335,0.0
2020-03-01 01:00:00,24.1,3,1,6,47454.58,42771.588,7575.401066666673,5116.811399999999,433.8194000000003
2020-03-01 02:00:00,23.0,3,2,6,47075.346,42562.237,7739.113133333332,5167.542699999998,654.4337000000014
2020-03-01 03:00:00,21.9,3,3,6,47088.171,42629.542,7867.428099999997,5207.724099999999,749.0950999999986
2020-03-01 04:00:00,19.9,3,4,6,47691.616,43002.313,7805.152166666667,5243.256300000001,553.953300000001
2020-03-01 05:00:00,19.9,3,5,6,49816.543,43878.924,7417.554700000001,5810.54329999999,0.0
2020-03-01 06:00:00,19.9,3,6,6,53335.136,45084.593,6410.31749999999,6638.738066666672,0.0
2020-03-01 07:00:00,19.0,3,7,6,55204.335,46065.76,5186.363633333334,6381.27453333333,0.0
2020-03-01 08:00:00,23.0,3,8,6,55421.389,46220.76,4033.1187666666665,6014.627,0.0
2020-03-01 09:00:00,30.0,3,9,6,54779.645,45602.41,2522.942433333337,5330.477833333323,0.0
2020-03-01 10:00:00,34.0,3,10,6,54162.075,44396.704,947.6461333333208,4953.439633333328,0.0
2020-03-01 11:00:00,39.0,3,11,6,53442.242,43234.876,0.0,4767.581833333315,0.0
2020-03-01 12:00:00,42.1,3,12,6,52793.104,42392.346,0.0,4643.595633333345,0.0
2020-03-01 13:00:00,45.0,3,13,6,52055.649,41463.647,0.0,4462.106300000007,0.0
2020-03-01 14:00:00,46.9,3,14,6,51422.66,40601.921,0.0,4391.837400000004,0.0
2020-03-01 15:00:00,50.0,3,15,6,51039.452,40357.791,0.0,4336.706033333336,0.0
2020-03-01 16:00:00,51.1,3,16,6,51235.953,40585.988,0.0,4270.593366666682,0.0
2020-03-01 17:00:00,52.0,3,17,6,51960.375,41755.282,0.0,3935.785400000008,0.0
2020-03-01 18:00:00,51.1,3,18,6,53349.31,43946.442,1367.3985333333258,3554.6890999999887,0.0
2020-03-01 19:00:00,48.9,3,19,6,54135.477,45406.282,2204.703799999996,4058.135266666672,0.0
2020-03-01 20:00:00,48.0,3,20,6,53555.91,45393.034,1067.3131666666595,4029.2792666666646,0.0
2020-03-01 21:00:00,48.0,3,21,6,52502.811,44310.469,831.9233666666623,4194.977199999994,0.0
2020-03-01 22:00:00,48.9,3,22,6,50766.219,42764.39,772.1942333333354,4248.565666666676,0.0
2020-03-01 23:00:00,48.0,3,23,6,48917.212,41365.345,974.1302666666744,4349.887799999982,0.0
2020-03-02 00:00:00,48.0,3,0,0,47666.714,40530.969,1243.4946666666729,4462.004333333338,0.0
2020-03-02 01:00:00,48.9,3,1,0,46663.301,40096.624,1645.7000666666718,4325.532399999996,0.0
2020-03-02 02:00:00,50.0,3,2,0,46371.972,40098.278,1854.5651333333296,4464.168700000002,0.0
2020-03-02 03:00:00,48.9,3,3,0,46430.103,40477.18,2090.943099999997,4549.6561,0.0
2020-03-02 04:00:00,48.9,3,4,0,46722.362,41545.054,2625.1721666666635,4274.0023,0.0
2020-03-02 05:00:00,48.0,3,5,0,47751.075,43972.587,3738.224699999999,3745.0752999999895,0.0
2020-03-02 06:00:00,50.0,3,6,0,49411.873,47934.241,5426.411499999995,2715.475066666673,1237.8430666666754
2020-03-02 07:00:00,50.0,3,7,0,50861.166,50465.21,5765.44963333333,2038.105533333328,1642.1495333333296
2020-03-02 08:00:00,48.9,3,8,0,51433.601,50791.594,5008.944766666667,2026.839,1384.8319999999949
2020-03-02 09:00:00,48.0,3,9,0,51333.546,50517.56,4398.580433333336,1884.3788333333289,1068.3928333333242
2020-03-02 10:00:00,48.0,3,10,0,50664.337,50188.286,3978.4931333333225,1455.7016333333304,979.6506333333308
2020-03-02 11:00:00,48.0,3,11,0,49912.374,49409.467,3720.546866666649,1237.7138333333205,734.806833333314
2020-03-02 12:00:00,48.0,3,12,0,48988.586,48955.632,3949.1843666666464,839.0776333333488,806.1236333333436
2020-03-02 13:00:00,48.0,3,13,0,47776.571,48443.476,4112.699233333333,183.02830000001268,849.9333000000115
2020-03-02 14:00:00,48.9,3,14,0,46488.075,48013.557,4444.144833333332,0.0,982.7344000000012
2020-03-02 15:00:00,48.9,3,15,0,45634.748,47636.126,4493.089933333329,0.0,933.3800333333348
2020-03-02 16:00:00,50.0,3,16,0,45565.804,48069.379,4900.773633333338,0.0,1104.019366666682
2020-03-02 17:00:00,50.0,3,17,0,46390.481,48973.673,5177.263899999998,0.0,949.0834000000104
2020-03-02 18:00:00,50.0,3,18,0,48661.928,50603.117,6099.200533333322,0.0,808.4960999999894
2020-03-02 19:00:00,48.9,3,19,0,50223.87,50784.981,5604.974799999996,146.52826666667534,707.6392666666725
2020-03-02 20:00:00,48.9,3,20,0,50297.294,49826.722,3779.99316666666,770.6632666666628,300.0912666666627
2020-03-02 21:00:00,48.9,3,21,0,49525.721,48056.404,2983.0513666666666,1217.88719999999,0.0
2020-03-02 22:00:00,50.0,3,22,0,48545.224,45795.742,2256.258233333334,2027.570666666681,0.0
2020-03-02 23:00:00,50.0,3,23,0,47031.898,43497.235,1867.7402666666749,2464.573799999984,0.0
2020-03-03 00:00:00,50.0,3,0,1,45894.308,41823.596,1555.7486666666737,7290.345666666668,0.0
2020-03-03 01:00:00,50.0,3,1,1,45270.419,40862.019,1546.9740666666694,7575.401066666673,0.0
2020-03-03 02:00:00,50.0,3,2,1,44930.364,40286.189,1618.989133333329,7739.113133333332,0.0
2020-03-03 03:00:00,48.9,3,3,1,45032.871,40336.231,1529.0201000000015,7867.428099999997,0.0
2020-03-03 04:00:00,48.0,3,4,1,45342.089,40964.657,1968.0171666666647,7805.152166666667,0.0
2020-03-03 05:00:00,48.0,3,5,1,46159.72,43143.612,2802.092700000001,7417.554700000001,0.0
2020-03-03 06:00:00,50.0,3,6,1,47290.028,46772.779,4206.69049999999,6410.31749999999,76.3810666666759
2020-03-03 07:00:00,48.9,3,7,1,48128.175,49257.944,4634.016633333333,5186.363633333334,434.8835333333336
2020-03-03 08:00:00,50.0,3,8,1,47883.731,49621.626,4073.347766666666,4033.1187666666665,214.8639999999941
2020-03-03 09:00:00,51.1,3,9,1,46828.886,49546.035,3785.3634333333393,2522.942433333337,96.86783333333004
2020-03-03 10:00:00,52.0,3,10,1,45363.621,49711.665,3730.680133333321,947.6461333333208,503.0296333333317
2020-03-03 11:00:00,53.1,3,11,1,44037.869,49275.335,3322.3328666666494,0.0,600.6748333333162
2020-03-03 12:00:00,55.0,3,12,1,42856.059,48931.83,3115.769366666645,0.0,782.3216333333476
2020-03-03 13:00:00,55.0,3,13,1,41822.67,48709.221,3273.0452333333305,0.0,1115.6783000000069
2020-03-03 14:00:00,48.9,3,14,1,40837.401,48465.732,3118.275833333333,0.0,1434.909400000004
2020-03-03 15:00:00,52.0,3,15,1,40292.898,48145.767,3067.359933333333,0.0,1443.021033333338
2020-03-03 16:00:00,53.1,3,16,1,40683.545,48543.163,2975.2146333333367,0.0,1577.8033666666815
2020-03-03 17:00:00,53.1,3,17,1,41730.465,49326.431,3420.210899999998,0.0,1301.8414000000048
2020-03-03 18:00:00,48.0,3,18,1,43961.332,50799.22,4556.982533333321,1367.3985333333258,1004.5990999999922
2020-03-03 19:00:00,46.0,3,19,1,45562.049,50972.574,5200.142799999994,2204.703799999996,895.2322666666732
2020-03-03 20:00:00,46.0,3,20,1,45418.615,50202.253,3807.365166666663,1067.3131666666595,675.6222666666581
2020-03-03 21:00:00,44.1,3,21,1,44285.674,48600.997,3507.586366666663,831.9233666666623,293.1631999999954
2020-03-03 22:00:00,43.0,3,22,1,42576.468,46388.214,3125.104233333332,772.1942333333354,0.0
2020-03-03 23:00:00,42.1,3,23,1,40936.474,43897.452,2984.829266666675,974.1302666666744,0.0
2020-03-04 00:00:00,41.0,3,0,2,39847.457,42458.282,2982.885666666669,1243.4946666666729,0.0
2020-03-04 01:00:00,39.9,3,1,2,39340.718,41443.988,3111.966066666668,1645.7000666666718,0.0
