date,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-03-27 08:00:00,9.8,3,8,4,5347.123736000625,5467.821666864539,196.44561867862376
2015-03-27 09:00:00,9.3,3,9,4,5511.13876475678,5627.974248515391,5.947437212653313
2015-03-27 10:00:00,7.7,3,10,4,5683.5195973387845,5724.442380850591,0.0
2015-03-27 11:00:00,8.6,3,11,4,5885.207427957227,5690.176460793721,0.0
2015-03-27 12:00:00,9.2,3,12,4,6138.271736715769,5668.552321373244,0.0
2015-03-27 13:00:00,10.7,3,13,4,6387.163714795352,5606.448343021845,0.0
2015-03-27 14:00:00,13.9,3,14,4,6599.196612470927,5547.385377233306,0.0
2015-03-27 15:00:00,17.8,3,15,4,6737.483907214794,5428.980849935159,0.0
2015-03-27 16:00:00,20.0,3,16,4,6702.097159661329,5362.805986827376,11.566768019143638
2015-03-27 17:00:00,21.9,3,17,4,6556.20337731254,5317.909180285455,10.769714325365385
2015-03-27 18:00:00,23.3,3,18,4,6458.459364056914,5349.909758176516,0.0
2015-03-27 19:00:00,24.2,3,19,4,6590.442402592802,5394.898388621622,0.0
2015-03-27 20:00:00,24.9,3,20,4,6324.041091793732,5188.850612975445,0.0
2015-03-27 21:00:00,25.0,3,21,4,5741.853028637046,4915.705959880456,0.0
2015-03-27 22:00:00,24.9,3,22,4,5083.042280000001,4602.393189999999,0.0
2015-03-27 23:00:00,24.2,3,23,4,4624.022011268042,4279.183880668644,0.0
2015-03-28 00:00:00,22.6,3,0,5,4354.612911300124,4070.5125789923695,0.0
2015-03-28 01:00:00,20.9,3,1,5,4216.050516824716,3913.577004800964,0.0
2015-03-28 02:00:00,17.9,3,2,5,4163.808218362304,3859.009610439056,0.0
2015-03-28 03:00:00,16.5,3,3,5,4190.810214004778,3852.994241580896,0.0
2015-03-28 04:00:00,15.9,3,4,5,4471.224213047226,3954.0018413175408,0.0
2015-03-28 05:00:00,15.2,3,5,5,4998.286323005712,4153.950398495718,0.0
2015-03-28 06:00:00,14.5,3,6,5,5181.129287116069,4437.69108097275,0.0
2015-03-28 07:00:00,14.0,3,7,5,5064.307716747299,4674.334210121618,0.0
2015-03-28 08:00:00,12.7,3,8,5,5125.765414394366,4985.673840218028,0.0
2015-03-28 09:00:00,11.8,3,9,5,5165.499576154351,5239.664732830756,0.0
2015-03-28 10:00:00,11.8,3,10,5,5186.5927919559,5339.194048903526,0.0
2015-03-28 11:00:00,12.9,3,11,5,5190.862216740235,5337.494656755966,0.0
2015-03-28 12:00:00,13.8,3,12,5,5194.908945294899,5255.216264377892,0.0
2015-03-28 13:00:00,15.1,3,13,5,5165.482306268712,5171.369964694663,0.0
2015-03-28 14:00:00,17.4,3,14,5,5171.020293634844,5080.211239563071,0.0
2015-03-28 15:00:00,19.7,3,15,5,5224.090727107116,5061.431610405907,0.0
2015-03-28 16:00:00,22.8,3,16,5,5269.116786002941,5055.446469801207,0.0
2015-03-28 17:00:00,25.0,3,17,5,5299.649420080859,5087.798992925605,41.15083070212859
