date,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-09-02 04:00:00,24.6,9,4,2,2857.248459862016,2966.277543111069,265.0229261617287
2015-09-02 05:00:00,24.3,9,5,2,3143.011030393048,3252.1610187420024,334.68989267321604
2015-09-02 06:00:00,24.1,9,6,2,3174.269971476116,3237.8929605034355,459.3649291706047
2015-09-02 07:00:00,24.0,9,7,2,3241.0241110610623,3352.174422271973,461.7054806460278
2015-09-02 08:00:00,23.7,9,8,2,3524.705394348316,3635.1584768515113,484.0348142138355
2015-09-02 09:00:00,23.6,9,9,2,3846.557840188541,3971.077039508172,530.7273374692709
2015-09-02 10:00:00,23.3,9,10,2,4176.61493525566,4266.408931720624,578.4351504410101
2015-09-02 11:00:00,23.2,9,11,2,4444.81763557322,4452.616405972358,600.3390194235003
2015-09-02 12:00:00,23.2,9,12,2,4537.541411290644,4597.8385191415855,617.6190262250707
2015-09-02 13:00:00,24.7,9,13,2,4538.441110612039,4761.626918677583,660.9932172744816
2015-09-02 14:00:00,27.7,9,14,2,4433.899633084488,4968.35064562654,698.256782122854
2015-09-02 15:00:00,29.6,9,15,2,4373.48065802142,5052.345994385487,731.1057232815756
2015-09-02 16:00:00,31.4,9,16,2,4242.787237947739,4982.008471631219,710.8158253218344
2015-09-02 17:00:00,32.3,9,17,2,4049.800720503285,4828.439668049095,723.46549963894
2015-09-02 18:00:00,31.4,9,18,2,3926.943879306415,4592.36874795022,745.7713484400397
2015-09-02 19:00:00,33.6,9,19,2,3981.5637884773178,4534.50851166228,659.6785033831047
2015-09-02 20:00:00,34.1,9,20,2,3834.068311206094,4326.108258651626,661.5662737440312
2015-09-02 21:00:00,34.1,9,21,2,3555.9968307654176,3947.8269098971127,646.9789829275473
2015-09-02 22:00:00,33.4,9,22,2,3244.6117,3563.0093,564.9977430161698
2015-09-02 23:00:00,31.4,9,23,2,3094.291886123304,3263.61927434837,469.90417543333297
2015-09-03 00:00:00,29.5,9,0,3,2931.5612745669814,3057.8143813012266,402.2095366763997
2015-09-03 01:00:00,27.8,9,1,3,2807.5959808463595,2904.522231890621,371.34160221001866
2015-09-03 02:00:00,26.5,9,2,3,2720.6700933545194,2811.8849553653263,356.0939557070228
2015-09-03 03:00:00,25.7,9,3,3,2686.0959002213503,2787.137421574578,351.29696037468466
2015-09-03 04:00:00,25.3,9,4,3,2762.9572332943494,2869.9142740454145,350.2040307663783
2015-09-03 05:00:00,24.9,9,5,3,3054.321980983485,3136.745302234395,395.421459384082
2015-09-03 06:00:00,24.7,9,6,3,3094.82579815058,3123.794590937025,506.0572793464539
2015-09-03 07:00:00,24.5,9,7,3,3185.7202148336446,3221.262803249183,491.0478798809245
2015-09-03 08:00:00,24.4,9,8,3,3429.99729973502,3510.0087218747976,528.7866346660612
2015-09-03 09:00:00,24.3,9,9,3,3717.1996871114657,3833.5568320187376,586.1966508285291
2015-09-03 10:00:00,24.2,9,10,3,3980.7376204478905,4126.559415189772,643.2158380189662
2015-09-03 11:00:00,23.9,9,11,3,4200.379365718016,4392.567193968007,680.1449445233452
2015-09-03 12:00:00,23.6,9,12,3,4449.021261173516,4636.44307415102,755.6655104447123
2015-09-03 13:00:00,25.1,9,13,3,4651.535757782028,4821.738928838492,793.541257574077
2015-09-03 14:00:00,27.7,9,14,3,4749.220920481035,4926.6130761782815,811.3526665966792
2015-09-03 15:00:00,30.4,9,15,3,4793.032298509664,4979.354341208584,797.3361973339724
2015-09-03 16:00:00,32.1,9,16,3,4633.616752605985,4881.372110311462,798.2564677546688
2015-09-03 17:00:00,33.3,9,17,3,4473.875149360894,4658.634109642616,819.5821179481063
2015-09-03 18:00:00,34.4,9,18,3,4297.684575458741,4420.272713201249,817.2904218290437
2015-09-03 19:00:00,35.2,9,19,3,4303.894559776841,4363.669308782901,756.3255507607473
2015-09-03 20:00:00,34.7,9,20,3,4129.907296523913,4140.588554126968,770.3242986486007
2015-09-03 21:00:00,33.4,9,21,3,3816.8590190781047,3777.399735758496,762.1527363320697
2015-09-03 22:00:00,30.6,9,22,3,3465.1937000000007,3356.8421,717.6883571404237
2015-09-03 23:00:00,31.8,9,23,3,3193.008359007308,3077.8801493199912,634.1395754333339
2015-09-04 00:00:00,30.8,9,0,4,3013.204635274785,2857.6746653890154,559.502893950531
2015-09-04 01:00:00,29.1,9,1,4,2885.1426303612,2721.154867409344,518.6245099715711
2015-09-04 02:00:00,28.0,9,2,4,2810.46313838114,2633.943390498993,482.42946165155126
2015-09-04 03:00:00,27.2,9,3,4,2773.861304321362,2601.59494786254,470.0581754611053
