ept,tmp,month,hour,dayofweek,kw_2,kw_7
2020-04-22 12:00:00,60.8,4,12,2,16956.0,19170.0
2020-04-22 13:00:00,62.8,4,13,2,16470.0,18090.0
2020-04-22 14:00:00,64.8,4,14,2,16902.0,16956.0
2020-04-22 15:00:00,64.8,4,15,2,15930.0,16038.0
2020-04-22 16:00:00,66.4,4,16,2,16470.0,16092.0
2020-04-22 17:00:00,66.7,4,17,2,16794.0,17172.0
2020-04-22 18:00:00,66.6,4,18,2,16956.0,18198.0
2020-04-22 19:00:00,65.5,4,19,2,17388.0,18954.0
2020-04-22 20:00:00,56.8,4,20,2,17388.0,19872.0
2020-04-22 21:00:00,53.2,4,21,2,16956.0,19548.0
2020-04-22 22:00:00,50.5,4,22,2,16632.0,18738.0
2020-04-22 23:00:00,47.8,4,23,2,15552.0,17928.0
2020-04-23 00:00:00,51.3,4,0,3,15930.0,18792.0
2020-04-23 01:00:00,52.9,4,1,3,16038.0,19332.0
2020-04-23 02:00:00,53.6,4,2,3,16092.0,19926.0
2020-04-23 03:00:00,53.6,4,3,3,15552.0,19926.0
2020-04-23 04:00:00,53.8,4,4,3,16038.0,20574.0
2020-04-23 05:00:00,55.4,4,5,3,16578.0,21816.0
2020-04-23 06:00:00,55.6,4,6,3,17658.0,22626.0
2020-04-23 07:00:00,56.3,4,7,3,18252.0,22896.0
2020-04-23 08:00:00,57.4,4,8,3,17658.0,21114.0
2020-04-23 09:00:00,57.6,4,9,3,16632.0,18738.0
2020-04-23 10:00:00,59.9,4,10,3,17172.0,17766.0
2020-04-23 11:00:00,60.1,4,11,3,16956.0,17064.0
2020-04-23 12:00:00,60.8,4,12,3,16956.0,16686.0
2020-04-23 13:00:00,60.1,4,13,3,17226.0,17010.0
2020-04-23 14:00:00,61.2,4,14,3,18306.0,16416.0
2020-04-23 15:00:00,63.5,4,15,3,18630.0,16362.0
2020-04-23 16:00:00,66.7,4,16,3,19170.0,17064.0
2020-04-23 17:00:00,67.6,4,17,3,20412.0,17442.0
2020-04-23 18:00:00,67.8,4,18,3,20412.0,17712.0
2020-04-23 19:00:00,67.3,4,19,3,19872.0,18252.0
2020-04-23 20:00:00,66.7,4,20,3,19224.0,18468.0
2020-04-23 21:00:00,65.3,4,21,3,18198.0,18306.0
2020-04-23 22:00:00,65.7,4,22,3,16794.0,17550.0
2020-04-23 23:00:00,64.0,4,23,3,15012.0,16416.0
2020-04-24 00:00:00,63.5,4,0,4,14958.0,16956.0
2020-04-24 01:00:00,62.6,4,1,4,14742.0,17280.0
2020-04-24 02:00:00,62.1,4,2,4,14850.0,17442.0
2020-04-24 03:00:00,61.7,4,3,4,14742.0,17766.0
2020-04-24 04:00:00,61.3,4,4,4,14904.0,18144.0
2020-04-24 05:00:00,61.0,4,5,4,15822.0,19116.0
2020-04-24 06:00:00,60.8,4,6,4,16578.0,20304.0
2020-04-24 07:00:00,60.8,4,7,4,17550.0,20736.0
2020-04-24 08:00:00,61.7,4,8,4,17118.0,19386.0
2020-04-24 09:00:00,63.0,4,9,4,16362.0,17982.0
2020-04-24 10:00:00,65.5,4,10,4,15984.0,17226.0
2020-04-24 11:00:00,68.0,4,11,4,15498.0,16848.0
2020-04-24 12:00:00,71.6,4,12,4,15228.0,16848.0
2020-04-24 13:00:00,72.7,4,13,4,15390.0,16956.0
2020-04-24 14:00:00,75.9,4,14,4,15876.0,16956.0
2020-04-24 15:00:00,77.5,4,15,4,16578.0,16902.0
2020-04-24 16:00:00,76.1,4,16,4,17226.0,17280.0
2020-04-24 17:00:00,79.0,4,17,4,17658.0,18090.0
2020-04-24 18:00:00,78.1,4,18,4,18360.0,18036.0
2020-04-24 19:00:00,77.2,4,19,4,18036.0,17712.0
2020-04-24 20:00:00,69.4,4,20,4,17658.0,17658.0
2020-04-24 21:00:00,66.4,4,21,4,17604.0,17010.0
2020-04-24 22:00:00,65.8,4,22,4,16524.0,16146.0
2020-04-24 23:00:00,65.5,4,23,4,15120.0,14634.0
2020-04-25 00:00:00,62.6,4,0,5,15660.0,13338.0
2020-04-25 01:00:00,61.0,4,1,5,15498.0,12528.0
2020-04-25 02:00:00,60.4,4,2,5,15498.0,12528.0
2020-04-25 03:00:00,59.4,4,3,5,15930.0,12420.0
2020-04-25 04:00:00,58.5,4,4,5,15876.0,12366.0
2020-04-25 05:00:00,57.2,4,5,5,16686.0,12204.0
2020-04-25 06:00:00,55.6,4,6,5,17550.0,12420.0
2020-04-25 07:00:00,54.9,4,7,5,18306.0,12528.0
2020-04-25 08:00:00,55.0,4,8,5,18738.0,12528.0
2020-04-25 09:00:00,55.2,4,9,5,18468.0,13014.0
2020-04-25 10:00:00,55.6,4,10,5,18792.0,13230.0
2020-04-25 11:00:00,55.9,4,11,5,18684.0,13608.0
2020-04-25 12:00:00,55.9,4,12,5,18360.0,12204.0
2020-04-25 13:00:00,56.8,4,13,5,17766.0,11988.0
2020-04-25 14:00:00,57.4,4,14,5,17334.0,11988.0
2020-04-25 15:00:00,59.2,4,15,5,17334.0,11556.0
2020-04-25 16:00:00,59.2,4,16,5,18468.0,12096.0
2020-04-25 17:00:00,60.3,4,17,5,19386.0,12960.0
2020-04-25 18:00:00,59.9,4,18,5,19278.0,13068.0
2020-04-25 19:00:00,59.0,4,19,5,19224.0,12906.0
2020-04-25 20:00:00,57.7,4,20,5,18900.0,13230.0
2020-04-25 21:00:00,57.6,4,21,5,18738.0,13014.0
2020-04-25 22:00:00,56.7,4,22,5,18144.0,12582.0
2020-04-25 23:00:00,56.3,4,23,5,16362.0,12204.0
2020-04-26 00:00:00,57.2,4,0,6,16956.0,11718.0
2020-04-26 01:00:00,57.2,4,1,6,16470.0,11340.0
2020-04-26 02:00:00,57.9,4,2,6,16254.0,11448.0
2020-04-26 03:00:00,58.6,4,3,6,15660.0,11556.0
2020-04-26 04:00:00,59.2,4,4,6,15930.0,11772.0
2020-04-26 05:00:00,58.8,4,5,6,16362.0,12420.0
2020-04-26 06:00:00,59.9,4,6,6,16902.0,12906.0
2020-04-26 07:00:00,60.8,4,7,6,17496.0,13068.0
2020-04-26 08:00:00,63.9,4,8,6,17658.0,12582.0
2020-04-26 09:00:00,68.4,4,9,6,18036.0,12096.0
2020-04-26 10:00:00,69.6,4,10,6,18306.0,11826.0
2020-04-26 11:00:00,70.3,4,11,6,18090.0,12042.0
2020-04-26 12:00:00,68.9,4,12,6,18306.0,12690.0
2020-04-26 13:00:00,70.9,4,13,6,19008.0,12744.0
2020-04-26 14:00:00,73.2,4,14,6,19872.0,13230.0
2020-04-26 15:00:00,73.9,4,15,6,19818.0,13230.0
2020-04-26 16:00:00,75.7,4,16,6,20574.0,13392.0
2020-04-26 17:00:00,74.8,4,17,6,20196.0,13338.0
2020-04-26 18:00:00,74.7,4,18,6,20466.0,13392.0
2020-04-26 19:00:00,73.4,4,19,6,19818.0,13824.0
2020-04-26 20:00:00,66.9,4,20,6,18792.0,14742.0
2020-04-26 21:00:00,63.0,4,21,6,17496.0,14742.0
2020-04-26 22:00:00,64.8,4,22,6,16038.0,13932.0
2020-04-26 23:00:00,61.2,4,23,6,14688.0,12906.0
2020-04-27 00:00:00,57.9,4,0,0,13500.0,13608.0
2020-04-27 01:00:00,56.5,4,1,0,12798.0,13446.0
2020-04-27 02:00:00,55.8,4,2,0,12744.0,13014.0
2020-04-27 03:00:00,54.0,4,3,0,12150.0,13122.0
2020-04-27 04:00:00,52.3,4,4,0,11826.0,13554.0
2020-04-27 05:00:00,51.3,4,5,0,11772.0,13932.0
2020-04-27 06:00:00,50.4,4,6,0,11934.0,14850.0
2020-04-27 07:00:00,51.6,4,7,0,11880.0,15714.0
2020-04-27 08:00:00,53.6,4,8,0,12204.0,16038.0
2020-04-27 09:00:00,56.5,4,9,0,12636.0,16794.0
2020-04-27 10:00:00,58.5,4,10,0,13068.0,17010.0
2020-04-27 11:00:00,56.3,4,11,0,13068.0,17280.0
2020-04-27 12:00:00,59.9,4,12,0,12960.0,16956.0
2020-04-27 13:00:00,61.7,4,13,0,13230.0,16470.0
2020-04-27 14:00:00,63.5,4,14,0,12744.0,16902.0
2020-04-27 15:00:00,65.3,4,15,0,12528.0,15930.0
2020-04-27 16:00:00,66.6,4,16,0,12312.0,16470.0
2020-04-27 17:00:00,67.8,4,17,0,12906.0,16794.0
2020-04-27 18:00:00,68.2,4,18,0,13338.0,16956.0
2020-04-27 19:00:00,66.7,4,19,0,13392.0,17388.0
2020-04-27 20:00:00,60.6,4,20,0,13986.0,17388.0
2020-04-27 21:00:00,53.1,4,21,0,13662.0,16956.0
2020-04-27 22:00:00,50.5,4,22,0,13014.0,16632.0
2020-04-27 23:00:00,48.0,4,23,0,11988.0,15552.0
2020-04-28 00:00:00,48.0,4,0,1,11394.0,15930.0
2020-04-28 01:00:00,48.0,4,1,1,10854.0,16038.0
2020-04-28 02:00:00,49.1,4,2,1,10746.0,16092.0
2020-04-28 03:00:00,46.4,4,3,1,10638.0,15552.0
2020-04-28 04:00:00,44.6,4,4,1,10692.0,16038.0
2020-04-28 05:00:00,42.6,4,5,1,10638.0,16578.0
2020-04-28 06:00:00,41.7,4,6,1,10692.0,17658.0
2020-04-28 07:00:00,41.5,4,7,1,10854.0,18252.0
2020-04-28 08:00:00,49.1,4,8,1,11502.0,17658.0
2020-04-28 09:00:00,57.0,4,9,1,11988.0,16632.0
2020-04-28 10:00:00,62.8,4,10,1,12528.0,17172.0
2020-04-28 11:00:00,66.4,4,11,1,13230.0,16956.0
2020-04-28 12:00:00,69.3,4,12,1,13014.0,16956.0
2020-04-28 13:00:00,72.5,4,13,1,12744.0,17226.0
2020-04-28 14:00:00,74.7,4,14,1,13014.0,18306.0
2020-04-28 15:00:00,76.5,4,15,1,13446.0,18630.0
2020-04-28 16:00:00,76.8,4,16,1,14418.0,19170.0
2020-04-28 17:00:00,77.9,4,17,1,15282.0,20412.0
2020-04-28 18:00:00,77.9,4,18,1,15714.0,20412.0
2020-04-28 19:00:00,75.9,4,19,1,14958.0,19872.0
2020-04-28 20:00:00,68.5,4,20,1,14634.0,19224.0
2020-04-28 21:00:00,65.1,4,21,1,13986.0,18198.0
2020-04-28 22:00:00,67.1,4,22,1,13176.0,16794.0
2020-04-28 23:00:00,65.3,4,23,1,12420.0,15012.0
2020-04-29 00:00:00,64.4,4,0,2,13068.0,14958.0
2020-04-29 01:00:00,64.0,4,1,2,13284.0,14742.0
2020-04-29 02:00:00,63.0,4,2,2,12960.0,14850.0
2020-04-29 03:00:00,62.6,4,3,2,12690.0,14742.0
2020-04-29 04:00:00,60.8,4,4,2,13122.0,14904.0
2020-04-29 05:00:00,59.7,4,5,2,13878.0,15822.0
2020-04-29 06:00:00,59.0,4,6,2,14796.0,16578.0
2020-04-29 07:00:00,60.3,4,7,2,15552.0,17550.0
2020-04-29 08:00:00,64.0,4,8,2,15606.0,17118.0
2020-04-29 09:00:00,67.8,4,9,2,15876.0,16362.0
2020-04-29 10:00:00,70.3,4,10,2,16416.0,15984.0
2020-04-29 11:00:00,73.0,4,11,2,16794.0,15498.0
2020-04-29 12:00:00,75.0,4,12,2,15984.0,15228.0
2020-04-29 13:00:00,76.6,4,13,2,15876.0,15390.0
2020-04-29 14:00:00,77.9,4,14,2,15606.0,15876.0
2020-04-29 15:00:00,80.1,4,15,2,15714.0,16578.0
2020-04-29 16:00:00,78.4,4,16,2,16740.0,17226.0
2020-04-29 17:00:00,77.2,4,17,2,17766.0,17658.0
2020-04-29 18:00:00,75.9,4,18,2,17982.0,18360.0
2020-04-29 19:00:00,73.2,4,19,2,17604.0,18036.0
2020-04-29 20:00:00,70.9,4,20,2,17334.0,17658.0
2020-04-29 21:00:00,69.8,4,21,2,16956.0,17604.0
2020-04-29 22:00:00,68.9,4,22,2,15876.0,16524.0
2020-04-29 23:00:00,68.9,4,23,2,14634.0,15120.0
2020-04-30 00:00:00,69.1,4,0,3,14958.0,15660.0
2020-04-30 01:00:00,68.9,4,1,3,14904.0,15498.0
2020-04-30 02:00:00,68.2,4,2,3,15120.0,15498.0
2020-04-30 03:00:00,68.2,4,3,3,15066.0,15930.0
2020-04-30 04:00:00,68.0,4,4,3,15282.0,15876.0
2020-04-30 05:00:00,68.4,4,5,3,16146.0,16686.0
2020-04-30 06:00:00,68.9,4,6,3,17226.0,17550.0
2020-04-30 07:00:00,68.9,4,7,3,17496.0,18306.0
2020-04-30 08:00:00,67.1,4,8,3,16902.0,18738.0
2020-04-30 09:00:00,64.8,4,9,3,15822.0,18468.0
2020-04-30 10:00:00,57.2,4,10,3,16038.0,18792.0
2020-04-30 11:00:00,57.2,4,11,3,15984.0,18684.0
2020-04-30 12:00:00,57.2,4,12,3,16794.0,18360.0
2020-04-30 13:00:00,57.6,4,13,3,17442.0,17766.0
2020-04-30 14:00:00,59.4,4,14,3,18090.0,17334.0
2020-04-30 15:00:00,61.7,4,15,3,18792.0,17334.0
2020-04-30 16:00:00,63.7,4,16,3,20034.0,18468.0
2020-04-30 17:00:00,63.5,4,17,3,20736.0,19386.0
2020-04-30 18:00:00,64.4,4,18,3,20844.0,19278.0
2020-04-30 19:00:00,64.9,4,19,3,19602.0,19224.0
2020-04-30 20:00:00,60.6,4,20,3,19224.0,18900.0
2020-04-30 21:00:00,57.0,4,21,3,18684.0,18738.0
2020-04-30 22:00:00,56.3,4,22,3,17064.0,18144.0
2020-04-30 23:00:00,56.3,4,23,3,15768.0,16362.0
2020-05-01 00:00:00,58.5,5,0,4,15822.0,16956.0
2020-05-01 01:00:00,58.1,5,1,4,15552.0,16470.0
2020-05-01 02:00:00,56.8,5,2,4,15552.0,16254.0
2020-05-01 03:00:00,57.4,5,3,4,14958.0,15660.0
2020-05-01 04:00:00,56.5,5,4,4,15012.0,15930.0
2020-05-01 05:00:00,55.6,5,5,4,15552.0,16362.0
2020-05-01 06:00:00,54.5,5,6,4,16362.0,16902.0
2020-05-01 07:00:00,54.7,5,7,4,16956.0,17496.0
2020-05-01 08:00:00,55.0,5,8,4,17334.0,17658.0
2020-05-01 09:00:00,56.8,5,9,4,17766.0,18036.0
2020-05-01 10:00:00,58.1,5,10,4,18414.0,18306.0
2020-05-01 11:00:00,58.8,5,11,4,18468.0,18090.0
2020-05-01 12:00:00,60.1,5,12,4,19764.0,18306.0
2020-05-01 13:00:00,62.1,5,13,4,20574.0,19008.0
2020-05-01 14:00:00,63.1,5,14,4,21276.0,19872.0
2020-05-01 15:00:00,66.0,5,15,4,21222.0,19818.0
2020-05-01 16:00:00,64.2,5,16,4,21762.0,20574.0
2020-05-01 17:00:00,66.4,5,17,4,22032.0,20196.0
2020-05-01 18:00:00,62.1,5,18,4,21006.0,20466.0
2020-05-01 19:00:00,61.2,5,19,4,20466.0,19818.0
2020-05-01 20:00:00,59.9,5,20,4,20844.0,18792.0
2020-05-01 21:00:00,57.2,5,21,4,20088.0,17496.0
2020-05-01 22:00:00,56.5,5,22,4,18846.0,16038.0
2020-05-01 23:00:00,55.2,5,23,4,17226.0,14688.0
2020-05-02 00:00:00,55.0,5,0,5,17226.0,13500.0
2020-05-02 01:00:00,52.7,5,1,5,17172.0,12798.0
2020-05-02 02:00:00,52.0,5,2,5,17172.0,12744.0
2020-05-02 03:00:00,50.4,5,3,5,16686.0,12150.0
2020-05-02 04:00:00,49.3,5,4,5,16686.0,11826.0
2020-05-02 05:00:00,46.4,5,5,5,17226.0,11772.0
2020-05-02 06:00:00,45.1,5,6,5,18198.0,11934.0
2020-05-02 07:00:00,45.9,5,7,5,19008.0,11880.0
2020-05-02 08:00:00,51.1,5,8,5,19224.0,12204.0
2020-05-02 09:00:00,56.8,5,9,5,19116.0,12636.0
2020-05-02 10:00:00,61.7,5,10,5,19872.0,13068.0
2020-05-02 11:00:00,63.5,5,11,5,18684.0,13068.0
2020-05-02 12:00:00,64.4,5,12,5,18252.0,12960.0
2020-05-02 13:00:00,66.9,5,13,5,17928.0,13230.0
2020-05-02 14:00:00,68.9,5,14,5,17658.0,12744.0
2020-05-02 15:00:00,70.2,5,15,5,17766.0,12528.0
2020-05-02 16:00:00,72.3,5,16,5,18306.0,12312.0
2020-05-02 17:00:00,73.0,5,17,5,18468.0,12906.0
2020-05-02 18:00:00,73.4,5,18,5,18360.0,13338.0
2020-05-02 19:00:00,71.6,5,19,5,18198.0,13392.0
2020-05-02 20:00:00,64.4,5,20,5,17928.0,13986.0
2020-05-02 21:00:00,58.6,5,21,5,17766.0,13662.0
2020-05-02 22:00:00,57.6,5,22,5,16524.0,13014.0
2020-05-02 23:00:00,55.2,5,23,5,15228.0,11988.0
2020-05-03 00:00:00,58.1,5,0,6,15498.0,11394.0
2020-05-03 01:00:00,57.6,5,1,6,15066.0,10854.0
2020-05-03 02:00:00,58.1,5,2,6,14958.0,10746.0
2020-05-03 03:00:00,58.3,5,3,6,14472.0,10638.0
2020-05-03 04:00:00,55.9,5,4,6,14364.0,10692.0
2020-05-03 05:00:00,55.6,5,5,6,14904.0,10638.0
2020-05-03 06:00:00,58.5,5,6,6,15876.0,10692.0
2020-05-03 07:00:00,59.0,5,7,6,16524.0,10854.0
2020-05-03 08:00:00,63.3,5,8,6,15984.0,11502.0
2020-05-03 09:00:00,67.3,5,9,6,15606.0,11988.0
2020-05-03 10:00:00,71.1,5,10,6,15984.0,12528.0
2020-05-03 11:00:00,74.5,5,11,6,15768.0,13230.0
2020-05-03 12:00:00,77.9,5,12,6,15660.0,13014.0
2020-05-03 13:00:00,80.8,5,13,6,16200.0,12744.0
2020-05-03 14:00:00,83.5,5,14,6,15822.0,13014.0
2020-05-03 15:00:00,85.1,5,15,6,17064.0,13446.0
2020-05-03 16:00:00,85.1,5,16,6,17334.0,14418.0
2020-05-03 17:00:00,84.7,5,17,6,17604.0,15282.0
2020-05-03 18:00:00,84.2,5,18,6,17496.0,15714.0
2020-05-03 19:00:00,82.0,5,19,6,17334.0,14958.0
2020-05-03 20:00:00,78.3,5,20,6,17010.0,14634.0
2020-05-03 21:00:00,76.3,5,21,6,16524.0,13986.0
2020-05-03 22:00:00,74.3,5,22,6,15606.0,13176.0
2020-05-03 23:00:00,72.1,5,23,6,14310.0,12420.0
2020-05-04 00:00:00,71.2,5,0,0,13392.0,13068.0
2020-05-04 01:00:00,69.8,5,1,0,13014.0,13284.0
2020-05-04 02:00:00,69.1,5,2,0,12906.0,12960.0
2020-05-04 03:00:00,67.3,5,3,0,12798.0,12690.0
2020-05-04 04:00:00,66.4,5,4,0,12798.0,13122.0
2020-05-04 05:00:00,68.2,5,5,0,12906.0,13878.0
2020-05-04 06:00:00,66.6,5,6,0,13176.0,14796.0
2020-05-04 07:00:00,66.0,5,7,0,12636.0,15552.0
2020-05-04 08:00:00,69.8,5,8,0,11718.0,15606.0
2020-05-04 09:00:00,71.6,5,9,0,11124.0,15876.0
2020-05-04 10:00:00,74.1,5,10,0,10692.0,16416.0
2020-05-04 11:00:00,76.3,5,11,0,10962.0,16794.0
2020-05-04 12:00:00,77.5,5,12,0,11448.0,15984.0
2020-05-04 13:00:00,78.4,5,13,0,11826.0,15876.0
2020-05-04 14:00:00,79.9,5,14,0,12258.0,15606.0
2020-05-04 15:00:00,80.8,5,15,0,13068.0,15714.0
2020-05-04 16:00:00,81.0,5,16,0,14094.0,16740.0
2020-05-04 17:00:00,81.0,5,17,0,14796.0,17766.0
2020-05-04 18:00:00,80.6,5,18,0,15390.0,17982.0
2020-05-04 19:00:00,78.8,5,19,0,14796.0,17604.0
2020-05-04 20:00:00,70.3,5,20,0,14310.0,17334.0
2020-05-04 21:00:00,63.5,5,21,0,13932.0,16956.0
2020-05-04 22:00:00,59.5,5,22,0,13122.0,15876.0
2020-05-04 23:00:00,57.0,5,23,0,12150.0,14634.0
2020-05-05 00:00:00,54.9,5,0,1,11178.0,14958.0
2020-05-05 01:00:00,53.8,5,1,1,10584.0,14904.0
2020-05-05 02:00:00,52.3,5,2,1,10314.0,15120.0
2020-05-05 03:00:00,54.9,5,3,1,10314.0,15066.0
2020-05-05 04:00:00,58.1,5,4,1,10368.0,15282.0
2020-05-05 05:00:00,58.8,5,5,1,10854.0,16146.0
2020-05-05 06:00:00,57.4,5,6,1,11016.0,17226.0
2020-05-05 07:00:00,56.5,5,7,1,11124.0,17496.0
2020-05-05 08:00:00,56.7,5,8,1,11178.0,16902.0
2020-05-05 09:00:00,56.7,5,9,1,11502.0,15822.0
2020-05-05 10:00:00,59.9,5,10,1,12204.0,16038.0
2020-05-05 11:00:00,64.4,5,11,1,13392.0,15984.0
2020-05-05 12:00:00,66.2,5,12,1,14634.0,16794.0
2020-05-05 13:00:00,66.7,5,13,1,15660.0,17442.0
2020-05-05 14:00:00,69.1,5,14,1,16524.0,18090.0
2020-05-05 15:00:00,70.5,5,15,1,17550.0,18792.0
2020-05-05 16:00:00,71.8,5,16,1,18468.0,20034.0
2020-05-05 17:00:00,72.3,5,17,1,19116.0,20736.0
2020-05-05 18:00:00,71.2,5,18,1,19332.0,20844.0
2020-05-05 19:00:00,71.6,5,19,1,18630.0,19602.0
2020-05-05 20:00:00,67.6,5,20,1,18090.0,19224.0
2020-05-05 21:00:00,63.7,5,21,1,17658.0,18684.0
2020-05-05 22:00:00,59.5,5,22,1,16578.0,17064.0
2020-05-05 23:00:00,59.2,5,23,1,15228.0,15768.0
2020-05-06 00:00:00,60.6,5,0,2,15228.0,15822.0
2020-05-06 01:00:00,63.5,5,1,2,15876.0,15552.0
2020-05-06 02:00:00,62.2,5,2,2,15228.0,15552.0
2020-05-06 03:00:00,60.3,5,3,2,14742.0,14958.0
2020-05-06 04:00:00,60.3,5,4,2,14796.0,15012.0
2020-05-06 05:00:00,59.0,5,5,2,15498.0,15552.0
2020-05-06 06:00:00,55.8,5,6,2,16362.0,16362.0
2020-05-06 07:00:00,55.4,5,7,2,17280.0,16956.0
2020-05-06 08:00:00,56.3,5,8,2,18090.0,17334.0
2020-05-06 09:00:00,56.7,5,9,2,19170.0,17766.0
2020-05-06 10:00:00,60.6,5,10,2,19656.0,18414.0
2020-05-06 11:00:00,64.2,5,11,2,20142.0,18468.0
2020-05-06 12:00:00,68.0,5,12,2,20844.0,19764.0
2020-05-06 13:00:00,69.4,5,13,2,21546.0,20574.0
2020-05-06 14:00:00,70.5,5,14,2,21762.0,21276.0
2020-05-06 15:00:00,72.9,5,15,2,22356.0,21222.0
2020-05-06 16:00:00,72.9,5,16,2,23166.0,21762.0
2020-05-06 17:00:00,71.8,5,17,2,23976.0,22032.0
2020-05-06 18:00:00,70.3,5,18,2,23598.0,21006.0
2020-05-06 19:00:00,65.7,5,19,2,22032.0,20466.0
2020-05-06 20:00:00,60.6,5,20,2,20304.0,20844.0
2020-05-06 21:00:00,57.6,5,21,2,18792.0,20088.0
2020-05-06 22:00:00,54.5,5,22,2,17280.0,18846.0
2020-05-06 23:00:00,54.5,5,23,2,15930.0,17226.0
2020-05-07 00:00:00,53.2,5,0,3,15552.0,17226.0
2020-05-07 01:00:00,51.4,5,1,3,15336.0,17172.0
2020-05-07 02:00:00,50.9,5,2,3,15444.0,17172.0
2020-05-07 03:00:00,49.1,5,3,3,14958.0,16686.0
2020-05-07 04:00:00,46.9,5,4,3,15066.0,16686.0
2020-05-07 05:00:00,45.9,5,5,3,15228.0,17226.0
2020-05-07 06:00:00,44.1,5,6,3,15660.0,18198.0
2020-05-07 07:00:00,43.7,5,7,3,16740.0,19008.0
2020-05-07 08:00:00,47.5,5,8,3,17064.0,19224.0
2020-05-07 09:00:00,51.3,5,9,3,16470.0,19116.0
2020-05-07 10:00:00,55.2,5,10,3,16254.0,19872.0
2020-05-07 11:00:00,57.2,5,11,3,16092.0,18684.0
2020-05-07 12:00:00,58.8,5,12,3,16578.0,18252.0
2020-05-07 13:00:00,60.6,5,13,3,18252.0,17928.0
2020-05-07 14:00:00,62.2,5,14,3,18306.0,17658.0
2020-05-07 15:00:00,64.2,5,15,3,19386.0,17766.0
2020-05-07 16:00:00,64.8,5,16,3,20034.0,18306.0
2020-05-07 17:00:00,65.7,5,17,3,20898.0,18468.0
2020-05-07 18:00:00,65.8,5,18,3,21060.0,18360.0
2020-05-07 19:00:00,64.9,5,19,3,20520.0,18198.0
2020-05-07 20:00:00,60.3,5,20,3,20304.0,17928.0
2020-05-07 21:00:00,53.4,5,21,3,19818.0,17766.0
2020-05-07 22:00:00,50.0,5,22,3,18468.0,16524.0
2020-05-07 23:00:00,48.2,5,23,3,17226.0,15228.0
2020-05-08 00:00:00,50.2,5,0,4,16848.0,15498.0
2020-05-08 01:00:00,50.2,5,1,4,16632.0,15066.0
2020-05-08 02:00:00,49.1,5,2,4,16092.0,14958.0
2020-05-08 03:00:00,46.9,5,3,4,15174.0,14472.0
2020-05-08 04:00:00,47.1,5,4,4,15120.0,14364.0
2020-05-08 05:00:00,46.8,5,5,4,16146.0,14904.0
2020-05-08 06:00:00,45.3,5,6,4,16740.0,15876.0
2020-05-08 07:00:00,47.3,5,7,4,17334.0,16524.0
2020-05-08 08:00:00,53.6,5,8,4,17280.0,15984.0
2020-05-08 09:00:00,59.4,5,9,4,17550.0,15606.0
2020-05-08 10:00:00,64.4,5,10,4,17172.0,15984.0
2020-05-08 11:00:00,68.0,5,11,4,17658.0,15768.0
2020-05-08 12:00:00,70.0,5,12,4,18090.0,15660.0
2020-05-08 13:00:00,68.9,5,13,4,18630.0,16200.0
2020-05-08 14:00:00,69.1,5,14,4,19386.0,15822.0
2020-05-08 15:00:00,68.4,5,15,4,20088.0,17064.0
2020-05-08 16:00:00,66.6,5,16,4,20574.0,17334.0
2020-05-08 17:00:00,66.7,5,17,4,21168.0,17604.0
2020-05-08 18:00:00,64.0,5,18,4,20952.0,17496.0
2020-05-08 19:00:00,62.6,5,19,4,20736.0,17334.0
2020-05-08 20:00:00,60.8,5,20,4,19278.0,17010.0
2020-05-08 21:00:00,57.4,5,21,4,18414.0,16524.0
2020-05-08 22:00:00,55.4,5,22,4,17064.0,15606.0
2020-05-08 23:00:00,55.8,5,23,4,15606.0,14310.0
2020-05-09 00:00:00,55.4,5,0,5,15120.0,13392.0
2020-05-09 01:00:00,57.2,5,1,5,15336.0,13014.0
2020-05-09 02:00:00,56.3,5,2,5,15660.0,12906.0
2020-05-09 03:00:00,51.8,5,3,5,15552.0,12798.0
2020-05-09 04:00:00,50.4,5,4,5,15606.0,12798.0
2020-05-09 05:00:00,46.0,5,5,5,16578.0,12906.0
2020-05-09 06:00:00,43.7,5,6,5,17982.0,13176.0
2020-05-09 07:00:00,43.0,5,7,5,18738.0,12636.0
2020-05-09 08:00:00,44.8,5,8,5,18090.0,11718.0
2020-05-09 09:00:00,47.5,5,9,5,17604.0,11124.0
2020-05-09 10:00:00,49.1,5,10,5,17064.0,10692.0
2020-05-09 11:00:00,50.7,5,11,5,16902.0,10962.0
2020-05-09 12:00:00,53.1,5,12,5,16470.0,11448.0
2020-05-09 13:00:00,55.6,5,13,5,16578.0,11826.0
2020-05-09 14:00:00,58.3,5,14,5,16632.0,12258.0
2020-05-09 15:00:00,59.5,5,15,5,16848.0,13068.0
2020-05-09 16:00:00,60.6,5,16,5,17442.0,14094.0
2020-05-09 17:00:00,61.3,5,17,5,17928.0,14796.0
2020-05-09 18:00:00,61.9,5,18,5,18144.0,15390.0
2020-05-09 19:00:00,61.0,5,19,5,18522.0,14796.0
2020-05-09 20:00:00,57.6,5,20,5,18522.0,14310.0
2020-05-09 21:00:00,51.3,5,21,5,17928.0,13932.0
2020-05-09 22:00:00,43.3,5,22,5,16686.0,13122.0
2020-05-09 23:00:00,41.7,5,23,5,15606.0,12150.0
2020-05-10 00:00:00,40.3,5,0,6,15660.0,11178.0
2020-05-10 01:00:00,39.7,5,1,6,16200.0,10584.0
2020-05-10 02:00:00,37.6,5,2,6,16254.0,10314.0
