cpt,tmpf,month,hour,dayofweek,kw_2,kw_7
2015-09-24 23:00:00,71.96,9,23,3,69.458445275,80.109265555
2015-09-25 00:00:00,71.06,9,0,4,60.894262499,63.849896111
2015-09-25 01:00:00,73.94,9,1,4,75.473951946,72.089622502
2015-09-25 02:00:00,71.06,9,2,4,68.14184778,69.754318615
2015-09-25 03:00:00,69.08,9,3,4,56.788235835,59.594045836
2015-09-25 04:00:00,71.06,9,4,4,51.947631109,56.198587779
2015-09-25 05:00:00,69.08,9,5,4,51.078218332,52.714724724
2015-09-25 06:00:00,68.0,9,6,4,53.231324163,60.748928333
2015-09-25 07:00:00,71.06,9,7,4,67.905814168,72.658420556
2015-09-25 08:00:00,71.06,9,8,4,72.413389165,69.664878056
2015-09-25 09:00:00,78.08,9,9,4,53.301646667,73.101931388
2015-09-25 10:00:00,82.94,9,10,4,36.084545278,71.991964449
2015-09-25 11:00:00,84.92,9,11,4,7.412486112,44.067861392
2015-09-25 12:00:00,87.98,9,12,4,-14.487413053,25.068262778
2015-09-25 13:00:00,87.98,9,13,4,-18.205150278,20.192758609
2015-09-25 14:00:00,87.08,9,14,4,-11.860746386,12.045690832
2015-09-25 15:00:00,89.96,9,15,4,-25.386235833,5.20295444400001
2015-09-25 16:00:00,91.94,9,16,4,-7.985768333,10.215164722
2015-09-25 17:00:00,75.02,9,17,4,12.814983333,27.684281944
2015-09-25 18:00:00,71.96,9,18,4,33.415270002,41.117728056
2015-09-25 19:00:00,75.02,9,19,4,59.791220276,54.469036111
2015-09-25 20:00:00,73.04,9,20,4,75.189329723,80.390535001
2015-09-25 21:00:00,73.04,9,21,4,93.449776667,91.53505861
2015-09-25 22:00:00,71.96,9,22,4,86.726835555,85.340390558
2015-09-25 23:00:00,71.06,9,23,4,75.9614675,78.761938054
2015-09-26 00:00:00,71.06,9,0,5,64.969561668,69.529111391
2015-09-26 01:00:00,69.08,9,1,5,59.767318056,69.274878057
2015-09-26 02:00:00,69.08,9,2,5,47.867572499,58.231351946
2015-09-26 03:00:00,68.0,9,3,5,45.259069166,52.336920833
2015-09-26 04:00:00,66.92,9,4,5,38.765801392,47.866776668
2015-09-26 05:00:00,66.92,9,5,5,44.103415836,44.897074446
2015-09-26 06:00:00,66.02,9,6,5,48.937362222,47.018693335
2015-09-26 07:00:00,64.94,9,7,5,67.881050834,50.121434168
2015-09-26 08:00:00,64.94,9,8,5,67.962221109,54.037431947
2015-09-26 09:00:00,73.04,9,9,5,54.440806665,38.527388611
2015-09-26 10:00:00,78.08,9,10,5,38.197601391,25.007886943
2015-09-26 11:00:00,82.94,9,11,5,12.91385583,-2.762485556
2015-09-26 12:00:00,86.0,9,12,5,1.106800001,-12.077636944
2015-09-26 13:00:00,89.06,9,13,5,-2.128183333,-19.894793332
2015-09-26 14:00:00,91.04,9,14,5,-22.908241666,-24.929473887
2015-09-26 15:00:00,91.94,9,15,5,-27.134988885,-23.142438334
2015-09-26 16:00:00,91.94,9,16,5,3.182810277,-23.537302777
2015-09-26 17:00:00,91.04,9,17,5,33.609786944,4.465063056
2015-09-26 18:00:00,91.04,9,18,5,33.704276945,32.677936945
2015-09-26 19:00:00,87.08,9,19,5,54.893802223,58.260283888
2015-09-26 20:00:00,75.02,9,20,5,70.047954446,75.248947781
2015-09-26 21:00:00,73.04,9,21,5,84.981679167,78.882853331
2015-09-26 22:00:00,71.06,9,22,5,77.167386947,77.963450832
2015-09-26 23:00:00,69.08,9,23,5,80.12792861,78.027398333
2015-09-27 00:00:00,71.06,9,0,6,69.11251278,70.27575861
2015-09-27 01:00:00,66.92,9,1,6,75.053453613,71.527422223
2015-09-27 02:00:00,66.02,9,2,6,61.545194447,59.830177499
2015-09-27 03:00:00,64.04,9,3,6,52.801941665,49.38348861
2015-09-27 04:00:00,66.02,9,4,6,44.476660557,41.348879166
2015-09-27 05:00:00,64.94,9,5,6,46.172768331,40.41101111
2015-09-27 06:00:00,62.96,9,6,6,47.063211387,41.938179999
2015-09-27 07:00:00,62.96,9,7,6,62.667838333,48.538407219
2015-09-27 08:00:00,62.96,9,8,6,59.181265831,46.787430278
2015-09-27 09:00:00,69.98,9,9,6,52.387363614,29.875349723
2015-09-27 10:00:00,75.92,9,10,6,34.20075111,11.292236666
2015-09-27 11:00:00,82.04,9,11,6,14.242005832,-2.67788861
2015-09-27 12:00:00,86.0,9,12,6,5.804239169,-26.063908888
2015-09-27 13:00:00,89.06,9,13,6,4.262407221,-16.662560279
2015-09-27 14:00:00,89.96,9,14,6,10.171519166,-28.577193055
2015-09-27 15:00:00,91.94,9,15,6,3.501852501,-25.326013891
2015-09-27 16:00:00,91.04,9,16,6,15.539411394,-13.916997224
2015-09-27 17:00:00,91.04,9,17,6,42.554728332,13.766301666
2015-09-27 18:00:00,89.06,9,18,6,46.208886665,41.550389722
2015-09-27 19:00:00,86.0,9,19,6,45.267021944,76.4148125
2015-09-27 20:00:00,82.04,9,20,6,53.498773887,86.013843054
2015-09-27 21:00:00,78.98,9,21,6,65.689836945,86.728974446
2015-09-27 22:00:00,78.08,9,22,6,62.463349443,87.080517223
2015-09-27 23:00:00,75.02,9,23,6,62.843304167,80.373614722
2015-09-28 00:00:00,73.04,9,0,0,60.594631664,70.3348225
2015-09-28 01:00:00,68.0,9,1,0,62.995968057,78.478921668
2015-09-28 02:00:00,69.08,9,2,0,51.49345139,72.384740556
2015-09-28 03:00:00,68.0,9,3,0,50.497603887,64.72404139
2015-09-28 04:00:00,68.0,9,4,0,45.038165558,55.492987502
2015-09-28 05:00:00,68.0,9,5,0,42.986180002,56.145511109
2015-09-28 06:00:00,66.92,9,6,0,42.230709722,59.749654719
2015-09-28 07:00:00,66.02,9,7,0,42.953976388,68.960229167
2015-09-28 08:00:00,69.08,9,8,0,39.757800558,65.226670001
2015-09-28 09:00:00,73.04,9,9,0,34.026676666,57.375196666
2015-09-28 10:00:00,77.0,9,10,0,17.460354166,41.943353052
2015-09-28 11:00:00,78.98,9,11,0,-5.166328336,13.9422425
2015-09-28 12:00:00,82.04,9,12,0,-18.300109445,-6.672626387
2015-09-28 13:00:00,84.02,9,13,0,-24.11141389,-11.631492223
2015-09-28 14:00:00,86.0,9,14,0,-35.260421387,-24.150079445
2015-09-28 15:00:00,84.02,9,15,0,-36.504690831,-21.050046664
2015-09-28 16:00:00,86.0,9,16,0,-45.508934441,-11.121514724
2015-09-28 17:00:00,82.04,9,17,0,-14.996660833,13.814113888
2015-09-28 18:00:00,82.94,9,18,0,11.566454441,37.458508335
2015-09-28 19:00:00,82.04,9,19,0,38.355064447,59.586044721
2015-09-28 20:00:00,77.0,9,20,0,54.449510278,78.371808615
2015-09-28 21:00:00,71.96,9,21,0,76.765764999,91.231261389
2015-09-28 22:00:00,69.98,9,22,0,74.061300555,85.41966611
2015-09-28 23:00:00,71.96,9,23,0,71.531288887,82.970238334
2015-09-29 00:00:00,68.0,9,0,1,68.953723888,69.411846109
2015-09-29 01:00:00,68.0,9,1,1,74.3448675,71.744516666
2015-09-29 02:00:00,66.92,9,2,1,68.473070277,66.652814445
2015-09-29 03:00:00,66.02,9,3,1,54.177579999,59.774307221
2015-09-29 04:00:00,66.02,9,4,1,41.043634999,51.356306668
2015-09-29 05:00:00,64.94,9,5,1,41.948524445,49.349206943
2015-09-29 06:00:00,66.02,9,6,1,48.373136666,53.894631947
2015-09-29 07:00:00,66.92,9,7,1,47.055165,63.098154443
2015-09-29 08:00:00,68.0,9,8,1,49.063975277,64.035576112
2015-09-29 09:00:00,75.02,9,9,1,42.789585277,53.379850558
2015-09-29 10:00:00,78.98,9,10,1,19.376179999,39.649954722
2015-09-29 11:00:00,82.04,9,11,1,-5.575731665,4.086708055
2015-09-29 12:00:00,84.92,9,12,1,-30.550840275,-12.814125556
2015-09-29 13:00:00,87.08,9,13,1,-37.130840555,-20.535234166
2015-09-29 14:00:00,87.08,9,14,1,-31.36795389,-21.031462777
2015-09-29 15:00:00,89.96,9,15,1,-30.453876112,-23.42808889
2015-09-29 16:00:00,91.94,9,16,1,-21.992315832,-15.899518891
2015-09-29 17:00:00,89.06,9,17,1,10.255579441,-2.980865834
2015-09-29 18:00:00,89.96,9,18,1,17.82298389,19.996121389
2015-09-29 19:00:00,86.0,9,19,1,56.522428058,42.703453056
2015-09-29 20:00:00,80.96,9,20,1,67.651723888,79.296719168
2015-09-29 21:00:00,75.02,9,21,1,76.55816333,81.549952779
2015-09-29 22:00:00,75.02,9,22,1,81.168322224,76.323159721
2015-09-29 23:00:00,73.04,9,23,1,76.632450832,69.458445275
2015-09-30 00:00:00,71.96,9,0,2,69.404830001,60.894262499
2015-09-30 01:00:00,69.98,9,1,2,59.662464168,75.473951946
2015-09-30 02:00:00,69.98,9,2,2,55.159839165,68.14184778
2015-09-30 03:00:00,68.0,9,3,2,46.317128612,56.788235835
2015-09-30 04:00:00,68.0,9,4,2,43.111687501,51.947631109
2015-09-30 05:00:00,68.0,9,5,2,45.453204721,51.078218332
2015-09-30 06:00:00,68.0,9,6,2,49.955754723,53.231324163
2015-09-30 07:00:00,66.92,9,7,2,67.982574447,67.905814168
2015-09-30 08:00:00,68.0,9,8,2,70.886788057,72.413389165
2015-09-30 09:00:00,77.0,9,9,2,63.364253892,53.301646667
2015-09-30 10:00:00,80.06,9,10,2,58.840987781,36.084545278
2015-09-30 11:00:00,84.92,9,11,2,22.687043333,7.412486112
2015-09-30 12:00:00,87.08,9,12,2,6.689924447,-14.487413053
2015-09-30 13:00:00,89.96,9,13,2,6.160941391,-18.205150278
2015-09-30 14:00:00,89.96,9,14,2,-3.134160832,-11.860746386
2015-09-30 15:00:00,91.04,9,15,2,2.632724166,-25.386235833
2015-09-30 16:00:00,93.02,9,16,2,-4.470838613,-7.985768333
2015-09-30 17:00:00,91.94,9,17,2,15.834527778,12.814983333
2015-09-30 18:00:00,91.04,9,18,2,30.197231947,33.415270002
2015-09-30 19:00:00,87.98,9,19,2,48.047861109,59.791220276
2015-09-30 20:00:00,86.0,9,20,2,69.702817496,75.189329723
2015-09-30 21:00:00,77.0,9,21,2,87.768574999,93.449776667
2015-09-30 22:00:00,71.96,9,22,2,78.268784443,86.726835555
2015-09-30 23:00:00,71.06,9,23,2,76.886632778,75.9614675
2015-10-01 00:00:00,69.98,10,0,3,68.858509722,64.969561668
2015-10-01 01:00:00,68.0,10,1,3,69.303325277,59.767318056
2015-10-01 02:00:00,69.08,10,2,3,65.851971945,47.867572499
2015-10-01 03:00:00,66.92,10,3,3,57.850366388,45.259069166
2015-10-01 04:00:00,66.92,10,4,3,49.910782502,38.765801392
2015-10-01 05:00:00,66.02,10,5,3,44.506334446,44.103415836
2015-10-01 06:00:00,66.02,10,6,3,51.072663055,48.937362222
2015-10-01 07:00:00,68.0,10,7,3,67.418167774,67.881050834
2015-10-01 08:00:00,69.08,10,8,3,73.878774165,67.962221109
2015-10-01 09:00:00,73.04,10,9,3,68.594136668,54.440806665
2015-10-01 10:00:00,77.0,10,10,3,50.971484721,38.197601391
2015-10-01 11:00:00,80.06,10,11,3,29.54299139,12.91385583
2015-10-01 12:00:00,82.94,10,12,3,8.410335833,1.106800001
2015-10-01 13:00:00,86.0,10,13,3,-2.458725559,-2.128183333
2015-10-01 14:00:00,91.94,10,14,3,-21.600145002,-22.908241666
2015-10-01 15:00:00,91.94,10,15,3,-24.689336943,-27.134988885
2015-10-01 16:00:00,91.94,10,16,3,-14.41550778,3.182810277
2015-10-01 17:00:00,91.04,10,17,3,9.942968891,33.609786944
2015-10-01 18:00:00,89.96,10,18,3,25.842628611,33.704276945
2015-10-01 19:00:00,87.08,10,19,3,57.531345,54.893802223
2015-10-01 20:00:00,82.94,10,20,3,65.969817227,70.047954446
2015-10-01 21:00:00,80.96,10,21,3,77.189467778,84.981679167
2015-10-01 22:00:00,78.08,10,22,3,78.574911112,77.167386947
2015-10-01 23:00:00,77.0,10,23,3,77.112687501,80.12792861
2015-10-02 00:00:00,75.02,10,0,4,68.839660556,69.11251278
2015-10-02 01:00:00,73.04,10,1,4,63.147272223,75.053453613
2015-10-02 02:00:00,71.96,10,2,4,56.110087499,61.545194447
2015-10-02 03:00:00,71.06,10,3,4,54.107940556,52.801941665
2015-10-02 04:00:00,66.02,10,4,4,48.423810834,44.476660557
2015-10-02 05:00:00,68.0,10,5,4,48.611079998,46.172768331
2015-10-02 06:00:00,64.04,10,6,4,52.093545556,47.063211387
2015-10-02 07:00:00,64.04,10,7,4,65.370742499,62.667838333
2015-10-02 08:00:00,66.02,10,8,4,68.250140277,59.181265831
2015-10-02 09:00:00,69.98,10,9,4,59.028533052,52.387363614
2015-10-02 10:00:00,71.06,10,10,4,39.572818609,34.20075111
2015-10-02 11:00:00,75.02,10,11,4,17.690044164,14.242005832
2015-10-02 12:00:00,77.0,10,12,4,9.503797223,5.804239169
2015-10-02 13:00:00,80.06,10,13,4,4.870367779,4.262407221
2015-10-02 14:00:00,82.94,10,14,4,0.795981943999997,10.171519166
2015-10-02 15:00:00,84.92,10,15,4,-12.047742503,3.501852501
2015-10-02 16:00:00,86.0,10,16,4,-5.728739722,15.539411394
2015-10-02 17:00:00,84.92,10,17,4,16.938502774,42.554728332
2015-10-02 18:00:00,84.02,10,18,4,35.205641111,46.208886665
2015-10-02 19:00:00,80.96,10,19,4,60.702646112,45.267021944
2015-10-02 20:00:00,75.92,10,20,4,65.33740139,53.498773887
2015-10-02 21:00:00,71.06,10,21,4,82.52059028,65.689836945
2015-10-02 22:00:00,71.06,10,22,4,78.865829171,62.463349443
2015-10-02 23:00:00,71.06,10,23,4,72.919641668,62.843304167
2015-10-03 00:00:00,71.06,10,0,5,67.272911943,60.594631664
2015-10-03 01:00:00,71.06,10,1,5,66.582249171,62.995968057
2015-10-03 02:00:00,71.06,10,2,5,61.292883609,51.49345139
2015-10-03 03:00:00,55.04,10,3,5,47.782501667,50.497603887
2015-10-03 04:00:00,55.04,10,4,5,42.867502224,45.038165558
2015-10-03 05:00:00,51.98,10,5,5,45.067397225,42.986180002
2015-10-03 06:00:00,51.08,10,6,5,47.904496945,42.230709722
2015-10-03 07:00:00,51.98,10,7,5,65.067525834,42.953976388
2015-10-03 08:00:00,53.06,10,8,5,64.38750139,39.757800558
2015-10-03 09:00:00,62.06,10,9,5,53.980068332,34.026676666
2015-10-03 10:00:00,66.92,10,10,5,40.979267501,17.460354166
2015-10-03 11:00:00,71.96,10,11,5,9.55871,-5.166328336
2015-10-03 12:00:00,75.02,10,12,5,-6.338398609,-18.300109445
2015-10-03 13:00:00,77.0,10,13,5,-20.112928054,-24.11141389
2015-10-03 14:00:00,80.06,10,14,5,-37.15536389,-35.260421387
2015-10-03 15:00:00,82.04,10,15,5,-32.514519168,-36.504690831
2015-10-03 16:00:00,82.94,10,16,5,-20.26035639,-45.508934441
2015-10-03 17:00:00,82.94,10,17,5,3.370309444,-14.996660833
2015-10-03 18:00:00,82.94,10,18,5,17.44824972,11.566454441
2015-10-03 19:00:00,80.06,10,19,5,45.513808611,38.355064447
2015-10-03 20:00:00,69.08,10,20,5,62.650901944,54.449510278
2015-10-03 21:00:00,66.02,10,21,5,78.961025555,76.765764999
2015-10-03 22:00:00,62.06,10,22,5,70.96289972,74.061300555
2015-10-03 23:00:00,60.08,10,23,5,71.023157776,71.531288887
2015-10-04 00:00:00,57.92,10,0,6,63.752399169,68.953723888
2015-10-04 01:00:00,57.02,10,1,6,58.382197224,74.3448675
2015-10-04 02:00:00,57.92,10,2,6,56.575888888,68.473070277
2015-10-04 03:00:00,57.92,10,3,6,56.846053886,54.177579999
2015-10-04 04:00:00,55.94,10,4,6,46.80595667,41.043634999
2015-10-04 05:00:00,55.94,10,5,6,48.892359727,41.948524445
2015-10-04 06:00:00,53.96,10,6,6,49.049788331,48.373136666
2015-10-04 07:00:00,53.96,10,7,6,64.914079164,47.055165
2015-10-04 08:00:00,55.04,10,8,6,66.610394724,49.063975277
2015-10-04 09:00:00,66.02,10,9,6,51.775130558,42.789585277
2015-10-04 10:00:00,71.06,10,10,6,41.767693056,19.376179999
2015-10-04 11:00:00,73.94,10,11,6,9.517909999,-5.575731665
2015-10-04 12:00:00,77.0,10,12,6,-9.820981111,-30.550840275
2015-10-04 13:00:00,78.98,10,13,6,-15.092820277,-37.130840555
2015-10-04 14:00:00,82.94,10,14,6,-17.104335554,-31.36795389
2015-10-04 15:00:00,82.94,10,15,6,-21.542341945,-30.453876112
2015-10-04 16:00:00,84.02,10,16,6,-14.742395833,-21.992315832
2015-10-04 17:00:00,84.92,10,17,6,0.918249725000003,10.255579441
2015-10-04 18:00:00,84.02,10,18,6,20.653166113,17.82298389
2015-10-04 19:00:00,78.98,10,19,6,40.906455278,56.522428058
2015-10-04 20:00:00,73.04,10,20,6,61.254611669,67.651723888
2015-10-04 21:00:00,73.04,10,21,6,78.733639443,76.55816333
2015-10-04 22:00:00,66.92,10,22,6,72.595755835,81.168322224
2015-10-04 23:00:00,66.92,10,23,6,71.184316666,76.632450832
2015-10-05 00:00:00,69.98,10,0,0,60.539852221,69.404830001
2015-10-05 01:00:00,69.98,10,1,0,56.895723889,59.662464168
2015-10-05 02:00:00,69.08,10,2,0,49.727673889,55.159839165
2015-10-05 03:00:00,62.96,10,3,0,44.106021388,46.317128612
2015-10-05 04:00:00,64.94,10,4,0,38.4778675,43.111687501
2015-10-05 05:00:00,64.94,10,5,0,37.17527528,45.453204721
2015-10-05 06:00:00,64.94,10,6,0,37.054458333,49.955754723
2015-10-05 07:00:00,66.02,10,7,0,37.19236417,67.982574447
2015-10-05 08:00:00,66.02,10,8,0,42.367569167,70.886788057
2015-10-05 09:00:00,69.98,10,9,0,33.015973888,63.364253892
2015-10-05 10:00:00,71.06,10,10,0,8.849878887,58.840987781
2015-10-05 11:00:00,73.94,10,11,0,-7.183834166,22.687043333
2015-10-05 12:00:00,77.0,10,12,0,-39.242044723,6.689924447
2015-10-05 13:00:00,78.98,10,13,0,-57.160784444,6.160941391
2015-10-05 14:00:00,78.98,10,14,0,-72.802584999,-3.134160832
2015-10-05 15:00:00,80.96,10,15,0,-64.079628615,2.632724166
2015-10-05 16:00:00,82.04,10,16,0,-51.70033139,-4.470838613
2015-10-05 17:00:00,84.02,10,17,0,-33.271912222,15.834527778
2015-10-05 18:00:00,82.04,10,18,0,4.654728611,30.197231947
2015-10-05 19:00:00,80.96,10,19,0,33.423697497,48.047861109
2015-10-05 20:00:00,77.0,10,20,0,47.64374083,69.702817496
2015-10-05 21:00:00,69.98,10,21,0,60.922495001,87.768574999
2015-10-05 22:00:00,64.94,10,22,0,61.58681361,78.268784443
2015-10-05 23:00:00,64.94,10,23,0,64.378599444,76.886632778
2015-10-06 00:00:00,64.94,10,0,1,56.325794721,68.858509722
2015-10-06 01:00:00,62.06,10,1,1,57.795714443,69.303325277
2015-10-06 02:00:00,60.98,10,2,1,52.391945556,65.851971945
2015-10-06 03:00:00,60.98,10,3,1,45.869564171,57.850366388
2015-10-06 04:00:00,60.08,10,4,1,43.180378889,49.910782502
2015-10-06 05:00:00,59.0,10,5,1,40.897850832,44.506334446
2015-10-06 06:00:00,59.0,10,6,1,46.413096666,51.072663055
2015-10-06 07:00:00,57.92,10,7,1,44.490793888,67.418167774
2015-10-06 08:00:00,60.08,10,8,1,47.981521391,73.878774165
2015-10-06 09:00:00,66.92,10,9,1,37.934052776,68.594136668
2015-10-06 10:00:00,71.96,10,10,1,19.627019721,50.971484721
2015-10-06 11:00:00,75.92,10,11,1,-17.553817772,29.54299139
2015-10-06 12:00:00,78.98,10,12,1,-40.954021108,8.410335833
2015-10-06 13:00:00,80.96,10,13,1,-55.038916943,-2.458725559
2015-10-06 14:00:00,84.92,10,14,1,-68.709329167,-21.600145002
2015-10-06 15:00:00,86.0,10,15,1,-60.927585556,-24.689336943
2015-10-06 16:00:00,87.08,10,16,1,-49.890911947,-14.41550778
2015-10-06 17:00:00,87.08,10,17,1,-22.363660277,9.942968891
2015-10-06 18:00:00,87.08,10,18,1,4.315020555,25.842628611
2015-10-06 19:00:00,82.94,10,19,1,40.551530556,57.531345
2015-10-06 20:00:00,69.98,10,20,1,55.458765833,65.969817227
2015-10-06 21:00:00,68.0,10,21,1,66.932726944,77.189467778
2015-10-06 22:00:00,66.02,10,22,1,68.775335835,78.574911112
2015-10-06 23:00:00,64.04,10,23,1,62.474917778,77.112687501
2015-10-07 00:00:00,64.04,10,0,2,56.230356109,68.839660556
2015-10-07 01:00:00,62.96,10,1,2,62.41961111,63.147272223
2015-10-07 02:00:00,60.98,10,2,2,56.693157499,56.110087499
2015-10-07 03:00:00,62.06,10,3,2,49.283166944,54.107940556
2015-10-07 04:00:00,59.0,10,4,2,47.127857775,48.423810834
2015-10-07 05:00:00,60.08,10,5,2,44.882085831,48.611079998
2015-10-07 06:00:00,60.98,10,6,2,48.333744167,52.093545556
2015-10-07 07:00:00,59.0,10,7,2,64.783679443,65.370742499
2015-10-07 08:00:00,60.98,10,8,2,65.950251113,68.250140277
2015-10-07 09:00:00,69.08,10,9,2,59.841071942,59.028533052
2015-10-07 10:00:00,75.02,10,10,2,54.795802776,39.572818609
2015-10-07 11:00:00,80.96,10,11,2,14.857139164,17.690044164
2015-10-07 12:00:00,82.04,10,12,2,-3.608507499,9.503797223
2015-10-07 13:00:00,84.02,10,13,2,-21.006520831,4.870367779
2015-10-07 14:00:00,87.08,10,14,2,-28.113329725,0.795981943999997
2015-10-07 15:00:00,87.98,10,15,2,-27.408298607,-12.047742503
2015-10-07 16:00:00,89.06,10,16,2,-24.588451942,-5.728739722
2015-10-07 17:00:00,89.06,10,17,2,-14.35284139,16.938502774
2015-10-07 18:00:00,87.08,10,18,2,9.922257501,35.205641111
2015-10-07 19:00:00,84.92,10,19,2,35.790819168,60.702646112
2015-10-07 20:00:00,80.96,10,20,2,45.64591444,65.33740139
2015-10-07 21:00:00,80.06,10,21,2,63.815768056,82.52059028
2015-10-07 22:00:00,73.94,10,22,2,62.233393055,78.865829171
2015-10-07 23:00:00,69.98,10,23,2,57.849718052,72.919641668
2015-10-08 00:00:00,73.04,10,0,3,57.254913331,67.272911943
2015-10-08 01:00:00,73.04,10,1,3,53.84945583,66.582249171
2015-10-08 02:00:00,71.06,10,2,3,52.607567504,61.292883609
2015-10-08 03:00:00,66.02,10,3,3,48.993583334,47.782501667
2015-10-08 04:00:00,64.94,10,4,3,43.160807221,42.867502224
2015-10-08 05:00:00,66.02,10,5,3,47.786656389,45.067397225
2015-10-08 06:00:00,66.02,10,6,3,42.73468417,47.904496945
2015-10-08 07:00:00,64.04,10,7,3,55.31557111,65.067525834
2015-10-08 08:00:00,64.94,10,8,3,59.862366668,64.38750139
2015-10-08 09:00:00,71.06,10,9,3,48.969578331,53.980068332
2015-10-08 10:00:00,77.0,10,10,3,31.373921387,40.979267501
2015-10-08 11:00:00,80.06,10,11,3,-1.51765583,9.55871
2015-10-08 12:00:00,84.02,10,12,3,-18.818971111,-6.338398609
2015-10-08 13:00:00,84.92,10,13,3,-31.925252221,-20.112928054
2015-10-08 14:00:00,86.0,10,14,3,-14.943410832,-37.15536389
2015-10-08 15:00:00,87.08,10,15,3,-20.115158887,-32.514519168
2015-10-08 16:00:00,87.98,10,16,3,-8.646206667,-20.26035639
2015-10-08 17:00:00,87.98,10,17,3,11.662598612,3.370309444
2015-10-08 18:00:00,87.08,10,18,3,34.285957778,17.44824972
2015-10-08 19:00:00,84.02,10,19,3,47.839184444,45.513808611
2015-10-08 20:00:00,80.96,10,20,3,63.308368334,62.650901944
2015-10-08 21:00:00,78.98,10,21,3,75.507289167,78.961025555
2015-10-08 22:00:00,78.08,10,22,3,68.898119722,70.96289972
2015-10-08 23:00:00,75.92,10,23,3,65.457750834,71.023157776
2015-10-09 00:00:00,75.02,10,0,4,57.265369447,63.752399169
2015-10-09 01:00:00,73.04,10,1,4,52.633509999,58.382197224
2015-10-09 02:00:00,71.96,10,2,4,51.204259721,56.575888888
2015-10-09 03:00:00,71.06,10,3,4,43.644929166,56.846053886
2015-10-09 04:00:00,68.0,10,4,4,39.322444725,46.80595667
2015-10-09 05:00:00,68.0,10,5,4,42.759173609,48.892359727
2015-10-09 06:00:00,68.0,10,6,4,47.636314446,49.049788331
2015-10-09 07:00:00,68.0,10,7,4,60.144509996,64.914079164
2015-10-09 08:00:00,69.98,10,8,4,53.545601109,66.610394724
2015-10-09 09:00:00,73.04,10,9,4,50.522105002,51.775130558
2015-10-09 10:00:00,75.92,10,10,4,32.454233056,41.767693056
2015-10-09 11:00:00,80.06,10,11,4,8.781188609,9.517909999
2015-10-09 12:00:00,80.96,10,12,4,-12.034708888,-9.820981111
2015-10-09 13:00:00,82.94,10,13,4,-9.950344445,-15.092820277
2015-10-09 14:00:00,84.02,10,14,4,-13.388255834,-17.104335554
2015-10-09 15:00:00,86.0,10,15,4,-16.478839444,-21.542341945
2015-10-09 16:00:00,84.92,10,16,4,-0.753129722999998,-14.742395833
2015-10-09 17:00:00,86.0,10,17,4,18.31559611,0.918249725000003
2015-10-09 18:00:00,87.08,10,18,4,35.299570556,20.653166113
2015-10-09 19:00:00,80.96,10,19,4,50.838402778,40.906455278
2015-10-09 20:00:00,75.02,10,20,4,62.227929443,61.254611669
2015-10-09 21:00:00,73.94,10,21,4,76.485993058,78.733639443
2015-10-09 22:00:00,73.04,10,22,4,75.082279443,72.595755835
2015-10-09 23:00:00,71.96,10,23,4,60.048039442,71.184316666
2015-10-10 00:00:00,73.94,10,0,5,53.976278613,60.539852221
2015-10-10 01:00:00,69.08,10,1,5,55.419004444,56.895723889
2015-10-10 02:00:00,69.08,10,2,5,46.822263056,49.727673889
2015-10-10 03:00:00,73.94,10,3,5,47.260976667,44.106021388
2015-10-10 04:00:00,73.04,10,4,5,42.314726112,38.4778675
2015-10-10 05:00:00,69.08,10,5,5,44.731941113,37.17527528
2015-10-10 06:00:00,69.08,10,6,5,50.104643888,37.054458333
2015-10-10 07:00:00,66.92,10,7,5,55.083172781,37.19236417
2015-10-10 08:00:00,66.02,10,8,5,59.023916947,42.367569167
2015-10-10 09:00:00,69.08,10,9,5,47.696834719,33.015973888
2015-10-10 10:00:00,71.96,10,10,5,30.635848886,8.849878887
2015-10-10 11:00:00,75.92,10,11,5,13.709811944,-7.183834166
2015-10-10 12:00:00,78.98,10,12,5,2.766745275,-39.242044723
2015-10-10 13:00:00,82.04,10,13,5,-4.314244165,-57.160784444
2015-10-10 14:00:00,86.0,10,14,5,-4.763738611,-72.802584999
2015-10-10 15:00:00,87.08,10,15,5,5.71349972,-64.079628615
2015-10-10 16:00:00,87.98,10,16,5,21.621775554,-51.70033139
2015-10-10 17:00:00,87.98,10,17,5,34.785952223,-33.271912222
2015-10-10 18:00:00,87.98,10,18,5,48.708012223,4.654728611
2015-10-10 19:00:00,84.02,10,19,5,52.284771668,33.423697497
2015-10-10 20:00:00,71.96,10,20,5,70.458519721,47.64374083
2015-10-10 21:00:00,71.06,10,21,5,74.500270552,60.922495001
2015-10-10 22:00:00,69.08,10,22,5,63.187726946,61.58681361
2015-10-10 23:00:00,66.92,10,23,5,58.20933111,64.378599444
2015-10-11 00:00:00,66.02,10,0,6,64.774563887,56.325794721
2015-10-11 01:00:00,66.02,10,1,6,59.9174125,57.795714443
2015-10-11 02:00:00,62.96,10,2,6,61.107466389,52.391945556
2015-10-11 03:00:00,62.96,10,3,6,47.132361944,45.869564171
2015-10-11 04:00:00,62.06,10,4,6,42.053906669,43.180378889
2015-10-11 05:00:00,62.06,10,5,6,44.53394583,40.897850832
2015-10-11 06:00:00,60.98,10,6,6,50.258711113,46.413096666
2015-10-11 07:00:00,60.98,10,7,6,60.688446945,44.490793888
2015-10-11 08:00:00,62.06,10,8,6,67.2829025,47.981521391
