MIDATL True,MIDATL LR,MIDATL DT,MIDATL SVR,MIDATL LSTM,MIDATL DNN,MIDATL GRU,SOUTH True,SOUTH LR,SOUTH DT,SOUTH SVR,SOUTH LSTM,SOUTH DNN,SOUTH GRU,WEST True,WEST LR,WEST DT,WEST SVR,WEST LSTM,WEST DNN,WEST GRU
25214.12,25780.489203179663,26181.575,26181.575,25957.242,26225.328,23367.723,9819.412,10595.634716738377,10057.616999999998,10057.616999999998,9988.57,10502.619,11969.597,39092.28,39060.01500096228,40502.592000000004,38245.772,37808.21,40894.16,42785.453
24768.675,25599.22889697683,25663.297,26181.575,25206.598,26026.604,22830.973,9648.862,10573.726942430116,10057.616999999998,10057.616999999998,9874.118,10503.297,12034.66,38333.492,38736.73023333136,38245.772,38245.772,37349.08,40568.996,42228.387
24630.766,25605.584101016306,25663.297,26181.575,24835.816,26073.988,22912.895,9605.486,10725.960985023406,10061.214,10061.214,9885.013,10603.27,12095.921,37918.805,38780.032093885304,42053.52099999999,42053.52099999999,37526.055,40438.89,41679.188
24813.278,26182.76296934979,25663.297,26181.575,24925.738,26690.781,23440.88,9692.748,11014.519491332961,10061.214,10061.214,10218.299,10781.4375,12220.254,38006.551000000014,39369.733901900356,38245.772,38245.772,38204.992,40675.477,42003.383
25475.423,27549.13099488295,30393.548,30393.548,25618.613,27866.105,24699.547,9923.844,11535.2770938675,13995.835,12479.794,10764.881,11092.31,12433.06,38680.072,41015.434487069055,40234.041,39007.108,39814.883,41476.71,43957.445
26455.164,29510.797307833185,31334.911,31385.597,27088.0,29279.723,26796.453,10402.991,12289.967482351705,11611.25,11611.25,11419.014,11537.314,12869.487,39962.01100000001,43444.573931279054,45271.72900000001,44320.28400000001,42467.18,45042.7,46057.805
27358.604,30899.818109726883,32516.442000000006,32516.442000000006,27282.242,30309.846,27745.469,10761.865,12727.120385356455,12837.964,13855.789,11893.34,11801.729,13162.432,41523.095,45794.578535463836,45641.323,45641.323,45988.03,45866.0,47761.59
28227.3,31062.712967589578,32516.442000000006,32516.442000000006,27056.555,30460.35,28253.898,10976.48,12317.015087678263,13043.806,13043.806,12116.318,11533.978,12280.952,42625.107999999986,46404.23600059915,47151.355,47151.355,47068.82,45964.992,48340.57
28794.297,29575.338570687894,31384.721,31384.721,27155.547,29359.898,27597.93,10305.036000000002,9759.08611684098,8540.664999999999,8540.664999999999,9076.316,10038.215,10185.872,43613.366,45800.45740698607,46435.108,47269.71599999999,46214.78,45821.055,48205.68
28959.371000000006,27943.196304588746,36954.317999999985,28617.188,26511.512,28192.59,26492.941,9498.908999999998,7571.503951658533,7701.442000000001,6494.343999999997,6266.6455,9571.267,8272.2,43999.346,44752.795174493105,46435.108,47269.71599999999,46404.305,45574.992,48269.617
28496.613,26795.259298148634,25773.691000000003,25773.691000000003,26122.707,27105.812,26443.457,8331.145,7182.353816812234,7372.977999999999,7372.977999999999,6031.979,8899.72,7892.25,43799.076,43892.05117195982,41906.991,41637.840999999986,46254.957,45278.082,48269.83
27896.195,26164.006983123436,25773.691000000003,25773.691000000003,26056.11,26731.283,26033.904,7470.061999999998,7257.392886835345,6364.956999999999,6331.853999999998,6338.488,8786.109,8063.7676,43110.795999999995,43387.17759256096,41906.991,41637.840999999986,45823.03,44782.273,47859.0
26839.651,26114.959878765883,25773.691000000003,25773.691000000003,26221.69,26645.725,25937.652,6967.904,7363.314767725582,6906.008000000001,6331.853999999998,6813.2686,8795.915,8220.027,42367.223,43178.35215562892,43346.986,43346.986,46280.0,44582.99,48233.133
26585.406000000003,26240.9041071026,27939.345,27939.345,26202.344,26654.031,26699.188,7515.946999999998,7387.752985143501,9500.065999999999,9500.065999999999,7281.6562,8800.057,8568.95,41556.94,42667.19802115906,46195.33,46195.33,46374.445,44084.883,48254.1
26770.738999999998,27144.24461765598,25773.691000000003,25773.691000000003,27202.57,27273.055,27054.29,8310.493999999999,7554.596906118033,9500.065999999999,9500.065999999999,7835.1533,8812.78,9082.857,41198.506,42374.04893803194,42682.178,42824.051,46299.79,43779.633,48250.992
28453.098,29258.17728055745,30790.783000000003,30480.88,28896.672,29297.457,28452.344,9501.131,9020.06511315876,8620.223000000002,8806.061,9300.993,9376.659,10323.284,42128.917,42971.149001450794,46195.33,46195.33,46833.58,44157.426,48882.918
30936.666,31761.3006111982,30492.822999999997,30492.822999999997,31382.758,31270.582,30203.283,11239.953000000001,11513.24992876477,12496.976999999999,13138.826,11365.209,10965.704,11704.846,44951.80299999999,45554.259115707755,42433.797,42433.797,49195.867,45705.066,50423.9
30942.652,31696.334303935393,30492.822999999997,30492.822999999997,31401.418,31234.896,30212.664,11509.715,11806.876277185655,14249.087,13783.638,12009.174,11249.346,12255.233,45676.83900000001,46155.04970809146,49504.793,52216.77400000001,48930.58,45815.64,50289.44
30337.736,31221.57780502727,30492.822999999997,30492.822999999997,31019.629,30872.402,29832.594,11367.798,11665.211241187433,14249.087,13783.638,12085.3125,11182.816,12229.359,45112.822,45780.57587180879,43661.33900000001,43743.62400000002,48832.035,45740.664,50170.65
29627.547999999995,30610.36148797389,30492.822999999997,30492.822999999997,30485.451,30402.582,29051.156,11112.411999999998,11507.021017069575,12496.976999999999,11929.049,12129.782,11105.712,12128.329,44381.495,45308.54523606052,49362.20400000001,49362.20400000001,48552.78,45633.96,49896.273
28542.993,29685.24505659876,34223.142,33030.207,29688.625,29708.39,28235.492,10787.178,11289.099678476323,10629.695,10075.763,12125.793,10994.985,11958.671,43450.406,44407.29741235741,48508.553,47304.331,47810.86,45380.61,49275.836
27026.838,28299.627839096767,28440.687,28676.506999999998,28503.166,28504.645,27022.812,10322.889,10920.728893487629,15700.098,15700.098,11939.476,10849.135,11808.257,41700.814,42917.28897861664,45770.317,45770.317,46120.5,43772.934,48204.723
25400.221,26864.12842664986,28950.319,28950.319,27210.11,27081.281,25684.922,9747.498,10505.983890501238,9713.228,9713.228,11376.21,10625.719,11472.781,39782.569,41055.21149185801,44065.405,43934.52,43686.598,42941.086,46517.004
24022.301000000003,24912.661447549217,30217.652,30217.652,25726.883,25565.676,23684.082,9346.2,9874.240612604726,10279.481,10279.481,10598.171,9930.375,11083.818,38198.827000000005,38577.72275829052,34765.406,34765.406,40213.062,40763.32,43727.29
23038.263,24218.52209642005,23976.668,23976.668,25053.508,25021.848,22730.82,9031.801,9677.0778089622,10177.56,10177.56,10397.657,9831.842,11129.903,37121.654,37585.950432538,36928.87,37516.196,39214.03,40073.418,42757.48
22529.354,23845.69014633012,25761.1,23976.668,24296.984,24777.008,22159.941,8889.673,9592.959163033162,7968.795,7968.795,9787.811,9850.483,11309.193,36564.157000000014,36976.225027863,41534.926,39546.97100000001,38466.926,39608.168,42028.562
22342.27,23762.588908696423,25761.1,23976.668,23956.809,24788.488,22251.66,8873.036,9609.052941539343,12510.341,12510.341,9759.665,9875.292,11336.062,36471.09,36673.561068568444,41534.926,39546.97100000001,38002.51,39478.758,41241.234
22430.91,23973.37212935037,25761.1,23976.668,23914.379,24953.582,22764.207,8916.082,9720.722500765589,12394.025,12394.025,9990.036,9954.325,11340.486,36760.647,36844.051232808546,37168.742,37120.427,38231.758,39637.43,41955.47
23004.292999999998,24595.67276903318,26958.361,26958.361,24285.717,25463.746,23658.264,9098.026,9963.984561599129,9222.918,9222.918,10054.822,10160.176,11747.139,37368.591,37502.78604974917,37120.427,38122.361000000004,39190.938,40047.97,43374.426
23835.547,25505.194300828254,30217.652,30217.652,24750.016,26350.057,24660.516,9400.984,10404.79012686417,10726.152,9373.858,10583.131,10427.804,12131.588,38410.288,38719.17803967524,34765.406,34765.406,41497.08,40742.508,45121.36
24639.46,26334.075856037543,28950.319,28950.319,25365.459,27065.54,25569.562,9762.567,10741.793897013604,13407.395,13407.395,10881.247,10635.847,12338.054,39800.772,40137.97219783512,37833.38200000001,37833.38200000001,43634.027,41444.78,46808.09
25125.566000000003,27069.8870896669,28950.319,28950.319,25830.375,27507.578,26359.271,9970.373,10809.691600503511,13527.744,13549.655,10799.218,10684.048,11639.944,41008.381,41145.53270414567,42890.229000000014,42890.229000000014,44961.0,42532.047,47639.105
24662.921,27379.51566992241,26653.527,27171.788,26191.492,27613.918,26550.299,9086.243,9805.565300018923,7627.9609999999975,7137.914000000001,9166.042,10054.468,9969.356,41625.185,42002.78848830972,42890.229000000014,42711.21400000001,46009.72,43243.117,48184.047
23729.146,27332.744689480674,28047.014,28047.014,26220.852,27349.46,26211.11,7677.431999999999,8861.148651737143,8918.521999999999,8918.521999999999,7090.192,9661.973,8519.328,42399.03,42208.62614011889,42890.229000000014,42711.21400000001,46084.414,43488.29,47894.0
23163.756,26891.634735935542,28047.014,28047.014,26097.312,26995.658,25466.873,6192.226999999999,8023.946229342066,7701.442000000001,6494.343999999997,6399.055,9582.048,7882.5303,42638.794,42117.67083944091,42890.229000000014,42711.21400000001,45176.707,43716.953,47422.773
23021.472,26426.705374428384,29038.27,27655.598999999995,26090.879,26535.17,25388.645,5892.5419999999995,7441.15987187119,7701.442000000001,7701.442000000001,5999.1807,8959.001,8113.754,42557.165,41639.900832005325,42890.229000000014,42711.21400000001,44856.09,43433.4,45017.664
22974.212000000003,25669.091908460483,29042.848999999995,27655.598999999995,25797.76,25917.057,25035.035,6150.946000000001,7074.659821437616,6671.058999999998,6257.466999999999,5748.2803,8784.73,8256.775,42225.54,41089.2763754255,42682.178,42682.178,43752.715,42640.293,43397.25
23653.472,25636.919843313914,29380.782999999996,27655.598999999995,26111.566,25965.191,24785.254,6069.471,7408.085935517007,9060.383,9060.383,6100.2715,8788.717,8549.903,42096.457,40527.51710207935,39249.525,39249.525,42458.125,41697.42,41735.645
25380.512,26123.21732914362,29851.634,29851.634,27067.668,26530.91,25474.324,6571.084,8008.0871530504755,6671.058999999998,6671.058999999998,6916.0884,8829.958,9063.355,42528.15099999998,40365.55405897502,39249.525,39249.525,41612.79,41613.066,41622.445
28023.003,27997.712953896393,28440.687,28676.506999999998,29034.883,28171.676,27727.889,8309.930999999999,9305.100420029197,7327.647999999999,7327.647999999999,8835.134,9663.753,10315.534,43980.677,41345.533057022854,44754.242,43389.921,42416.11,43567.727,42665.32
30999.389,30446.95620511005,34927.692,34927.692,31502.484,30255.48,30496.533,11093.627,11185.324520373166,10742.899,10925.786000000002,11211.487,10772.404,11650.467,46975.022,43980.956194475846,38889.113,38889.113,45353.53,45397.938,45934.543
31173.89,30527.90273370852,35402.379,35269.967000000004,31885.738,30365.688,30932.367,11552.462,11490.141568457359,13445.526000000002,14319.473999999998,11846.201,11014.635,12071.325,47865.191,44674.63443094985,45691.582,45691.582,45875.44,45562.664,46575.727
30821.51,30070.869765884996,33395.887,33395.887,31061.328,30049.012,30897.492,11338.882,11414.230176052622,11736.996,11736.996,11963.561,10986.372,12079.644,47584.623,44284.129268459634,45691.582,45691.582,45609.918,45462.195,46156.984
30289.381,29522.308106559976,29329.587000000003,29121.817000000003,29987.625,29678.922,30301.238,11224.307,11237.907651649673,11852.615000000002,11993.156,11998.544,10900.378,11985.16,46969.16099999999,43667.26005582128,51131.628,49838.60400000001,45038.902,45169.79,45484.3
29163.633,28555.610342269516,27118.613,27017.079,28724.287,28952.535,28768.352,10875.594,10980.647309739312,13407.395,13407.395,11884.711,10767.157,11793.417,45872.50400000001,42822.319907071,48653.09099999999,48653.09099999999,42950.57,44882.54,43875.086
27628.244,27195.300962628142,26380.849,26380.849,27500.262,27750.19,26898.035,10356.820000000003,10590.129651829251,13590.597,13590.597,11383.783,10556.952,11482.137,44248.246,41258.097094116885,45470.705,45470.705,41530.992,43549.305,42117.133
26069.189,25767.207462581908,25737.365,24293.677000000003,26158.584,26346.473,25085.93,9837.699,10117.70538931454,10334.163,8702.489,10800.906,10300.25,11083.046,42592.203,39549.28306173073,40511.537,40511.537,39637.234,41418.125,39890.04
24838.89,25283.18358544463,27814.233,27814.233,29344.215,25864.12,27984.89,9545.859,9837.596044765842,9468.232,9468.232,10841.134,9752.833,10059.146,41084.674,39909.99807235239,41329.412,41212.272,39902.727,40733.94,38683.258
24192.817000000006,24501.21963602883,26367.71,26367.71,27474.559,25297.86,27238.514,9362.798,9596.295225069214,11542.805,10529.315,10741.06,9653.668,9778.897,40387.979,39024.05016084181,41329.412,40772.744,38775.875,40308.273,37869.508
23830.203,24140.72356644996,25552.571,25322.452,26832.277,25161.443,26683.371,9281.173,9497.910039460165,11542.805,9608.636999999999,10757.899,9619.653,9722.353,40136.599,38619.422775002546,41251.6,40938.908,38007.38,40153.082,37597.36
23908.138,24070.610462211887,25552.571,25322.452,27192.809,25214.924,27065.922,9392.37,9521.434286218182,8230.530999999999,8230.530999999999,10944.777,9632.307,9792.414,40240.01,38615.61794754669,41329.412,40772.744,37387.492,40210.98,38027.17
24617.731000000003,24323.538023243545,25552.571,25322.452,27994.926,25446.008,27876.012,9688.353000000001,9621.956446899589,8369.351,8973.154,11251.141,9676.62,10066.87,41043.039999999986,39036.576641697466,41212.272,40772.744,37632.258,40536.754,39166.5
26302.462000000003,25122.09600825877,26765.357999999997,26765.357999999997,30657.61,26141.969,29227.934,10363.349,9880.100858742831,12417.127,11887.671,11682.884,9831.392,10718.102,43121.253,39892.83743026941,41675.329,41675.329,39321.066,41155.867,40862.723
28915.824,26241.94190871004,33060.381,27359.659,32927.008,27259.758,31392.42,11332.375,10268.027410393344,9381.941,9140.545,12200.663,10072.349,11586.024,46583.043,41305.02297599899,47426.499,47566.58,41573.22,41683.227,43080.56
31227.94,27215.97572322623,28088.731,31782.285,34991.266,28140.834,33676.93,12097.963,10654.18289071321,12453.761000000002,12453.761000000002,12645.537,10310.345,12263.425,49765.05900000001,42922.178930165464,47426.499,47566.58,44502.21,43644.508,45677.797
32732.132000000005,27724.717802889245,28088.731,31782.285,35984.914,28686.38,35126.227,12520.796,10861.66607292462,12453.761000000002,12453.761000000002,12865.131,10444.072,12606.879,51227.186,44106.25389850975,47704.696,47704.696,44781.945,45013.957,47012.668
33526.242,27243.870607087716,28088.731,31782.285,35340.78,28131.656,34512.164,12571.442999999997,10243.489784523528,12179.623999999998,12179.623999999998,12076.388,10100.88,11900.767,52026.263,44692.230512577284,48653.09099999999,47704.696,45814.64,45340.504,48310.734
33995.656,26340.65581619743,33060.381,27359.659,34261.07,27282.814,34146.86,12776.333,9226.720596988169,9805.690999999999,9792.468,10387.955,9577.978,10994.677,52608.85400000001,45333.630983495925,48653.09099999999,47704.696,46660.61,45529.844,49002.27
34466.566,25723.577225702786,33060.381,27359.659,33525.176,26769.61,33867.86,12850.971,8145.775405411598,5446.2390000000005,6611.48,8340.277,8843.935,10160.598,52667.267,45522.69316937146,48653.09099999999,47704.696,47800.766,45569.668,50010.562
34697.728999999985,25494.301884530483,33060.381,27359.659,33544.934,26492.652,33829.9,12895.511999999999,7888.426824682498,5446.2390000000005,6611.48,7883.2676,8824.327,9762.74,52682.256,45464.706074721136,48653.09099999999,47704.696,48612.195,45515.465,50689.68
34653.94,25394.886199347085,31933.378,27359.659,34287.6,26406.16,34636.953,12773.046,8071.2104391357425,5446.2390000000005,6611.48,8006.8105,8836.06,9586.25,52417.546,45198.40028315473,48653.09099999999,47704.696,49557.83,45438.938,51074.504
34430.914,25933.206714847533,33060.381,27359.659,34941.96,26839.54,35099.062,12291.773000000001,8038.293414983918,5446.2390000000005,6611.48,8049.0576,8833.319,9278.779,51976.404,45056.298336371096,48653.09099999999,47704.696,49120.953,45414.496,50680.906
34083.766,27417.536114087983,28088.731,30940.901000000005,35920.14,28234.309,36344.707,11792.003,8438.29081785003,6026.736999999999,6963.307,8844.606,8862.089,9462.159,51675.422999999995,45366.07016298639,48511.981,47704.696,50404.234,45486.88,51186.38
35140.073000000004,29839.921055012677,35853.622,40548.664,38140.65,29893.07,39322.414,12252.541,9766.356452390952,9805.690999999999,9805.690999999999,10491.444,9906.96,10741.378,52575.022,46616.579299954145,51131.628,51131.628,52576.703,45851.64,52843.33
37404.167,32578.49756180503,29868.662000000004,29868.662000000004,39023.14,31697.227,41134.625,14078.621,11884.00263248361,11605.742,10561.81,12438.101,11105.928,12440.444,55305.878,49297.315287175385,45195.915,46744.402,56816.723,47221.227,56835.426
37208.247,32737.970796629168,29868.662000000004,29868.662000000004,39273.715,31788.14,41619.355,14388.625,12220.55464888986,11736.996,11891.897,12834.605,11296.05,12768.636,56120.495,50037.427758451,43912.755,44672.228,58193.105,47734.42,57110.5
36480.861000000004,32407.179707072755,33201.11,34155.857999999986,38795.53,31522.713,41244.22,14204.611000000004,12048.572680320241,11736.996,11736.996,12570.006,11204.192,12668.502,55446.35400000001,49709.07530208047,43912.755,44101.242,57875.36,47537.477,56347.496
35478.411,31884.394598806866,34455.896,34455.896,38462.97,31118.46,40625.57,13930.162,11943.18682592297,11736.996,11736.996,12444.42,11143.76,12712.643,54498.029,49082.82038371629,52919.248,52924.046,55444.39,47174.836,54722.53
34042.215000000004,30854.167495705264,35711.16,40548.664,37754.887,30350.38,39514.992,13520.646,11647.506022289223,11653.108,11653.108,12167.944,10974.577,12558.465,52990.458,48018.20089970832,52919.248,52924.046,54503.008,46481.336,53938.117
32078.111,29395.452916529925,35853.622,35375.114,36415.11,29616.4,37537.902,13080.049,11196.215951758215,13590.597,13590.597,11999.339,10826.305,12367.402,50896.001,46433.31633866839,46502.754,47049.30099999999,52804.047,45913.438,52686.637
30149.751,27959.02230792776,32746.254,32746.254,34539.77,28541.938,35465.137,12615.732,10760.872090292845,9222.973000000002,10334.163,11570.717,10641.464,11981.291,48651.95799999999,44809.29142516101,42030.126,42863.535999999986,50513.613,45445.277,51241.508
28871.994,26073.586086241303,23676.706,30066.376,29972.848,26886.57,27820.102,12341.764,10194.907571316053,9468.232,9468.232,10929.228,10034.74,10997.794,46915.262,42476.616663441106,42523.14900000001,39252.789,46786.56,42560.46,47265.84
28112.916,25511.09874024807,22815.139,30066.376,28866.473,26427.807,27700.725,12194.574,10073.80640145969,12417.127,12417.127,10612.007,10031.181,11004.644,46198.211,41818.963768192894,37839.63000000001,37839.63000000001,46345.21,42194.64,46068.438
27912.533,25225.910311865853,26367.71,26367.71,28383.465,26147.473,27575.428,12257.453999999998,10042.07482974637,12525.284,12525.284,10293.055,10078.989,11138.917,45876.5,41570.340503898784,47741.43900000001,47429.91299999999,44300.094,42196.594,44729.04
28093.053,25322.536869624204,29082.342,29082.342,28434.885,26247.797,28163.23,12426.996,10158.640704791398,10314.058,11404.013,10080.722,10211.251,11481.461,45823.5,41650.09498658514,43388.664,43388.664,42822.152,42378.58,45485.49
29003.127,25975.391025636894,24749.775,30066.376,29197.77,26916.676,30392.105,12843.765,10445.839417188083,9546.512,9546.512,10432.242,10390.871,12054.073,46671.25700000001,42394.72237389434,42523.14900000001,39252.789,43848.82,42814.625,46959.668
30812.703999999998,27522.014010834955,32746.254,30752.338,32210.16,28349.09,33113.664,13649.279,11050.056527736555,10148.386,10148.386,11084.788,10752.092,13059.162,48805.612,44294.405084037986,49680.433,49680.433,46622.305,45359.703,49379.953
33619.474,29875.710400798496,35375.114,35711.16,35708.73,30041.574,36879.047,14641.039,11888.330900536246,11736.996,11736.996,11824.294,11246.936,14124.255,52057.732,47412.35236238247,53584.573,53433.518,50214.633,46351.63,52606.43
35544.576,31898.188256095204,35269.967000000004,35402.379,38157.53,31457.94,39592.156,15168.97,12495.694377019927,11824.812,12384.213999999998,11952.034,11658.181,14483.249,54859.865,50291.136862527856,44344.075,44344.075,53087.715,47964.273,55025.812
35465.611000000004,33085.640594609176,37750.013999999996,37750.013999999996,39622.098,32275.344,40804.72,14682.19,12665.632309194993,10889.318999999998,10889.318999999998,12770.938,11711.067,14512.733,55850.131,51540.47166193148,44344.075,44344.075,53873.227,48750.65,55232.086
33500.211,33538.40816497753,29918.861000000004,29689.318,40382.445,32562.09,41164.043,11216.924,12088.924916614538,11672.87,11672.87,12405.845,11370.568,13179.612,55084.603,52147.57351592646,56848.96599999999,56848.96599999999,54016.82,49125.66,54837.26
31259.841,33698.010710848,38853.263,36311.589,40776.047,32638.168,41178.03,8251.331000000002,11808.504865980763,10985.491000000002,10985.491000000002,12529.451,11155.203,12337.611,53647.426,52612.661349374815,53233.25,53233.25,55490.883,49388.17,56143.445
29847.364999999998,33809.99965654876,31609.92,31609.92,40600.203,32675.0,39539.67,7849.218000000001,11797.629475450409,10313.58,10313.58,12377.318,11108.744,12042.384,52350.195,52610.38867814545,53233.25,53233.25,56973.754,49351.625,56469.74
29058.754,33768.42927522509,33148.896,34772.484,39417.016,32606.918,38576.41,7671.688,11815.041519428609,8941.190999999999,8982.663,12351.654,11080.537,12048.427,51550.595,52612.25567759742,53233.25,53233.25,56898.58,49345.344,56045.914
29062.655,33573.671885027696,35772.576,35772.576,37695.82,32427.89,38102.465,7626.535,11698.671353699048,9719.106999999998,9690.464,12471.219,10975.922,12002.576,50832.544,52357.03291503327,54783.898,55300.69700000001,56597.64,49174.07,55597.203
30003.287,33410.514498190794,31804.758,31804.758,37488.562,32284.398,38188.22,7347.398000000003,11313.484177194365,9719.106999999998,9690.464,12325.847,10769.519,11909.343,50581.69900000001,51974.253144026756,52771.859,52575.738,57268.58,48898.18,55889.39
31662.48,33440.4547686954,32151.586,32151.586,38078.883,32292.117,38955.234,7613.923999999999,11011.183668772763,8721.378,8807.68,12290.496,10614.365,11883.398,50761.513,51784.531943244314,52575.738,52575.738,57154.574,48775.055,55588.33
34582.562999999995,34819.57223048419,33174.847,31921.418,38564.58,33268.117,40129.96,10354.198,11762.831654658132,11003.115,11003.115,13015.25,11123.565,12886.011,51992.64,52679.335510805526,54465.215,54754.781,56881.223,49371.68,55308.53
37777.989,37093.40337858038,37968.057000000015,37968.057000000015,40443.883,34888.625,42641.473,14215.752,13756.398132392273,15018.344,15018.344,14527.392,12399.011,14437.692,55314.366,55257.21603888604,54511.24200000001,55576.231,59113.375,51023.586,56448.05
37938.59400000001,36993.59689147113,37968.057000000015,37968.057000000015,40586.42,34795.4,43580.664,14980.669,14102.83618326284,15018.344,15515.713,14463.638,12665.389,14396.442,56441.81599999999,56031.20078082521,54522.308,54522.308,58390.83,51540.027,56100.598
37542.811,36408.46808198451,38814.448,38814.448,39968.95,34346.023,42337.97,14970.673,13986.058434829842,15018.344,15018.344,14258.332,12613.499,14324.576,55995.893,55471.853528061976,54522.308,54522.308,57145.844,51202.918,55502.824
36806.101,35540.770182295266,31921.418,32579.274,39549.438,33696.227,41755.37,14907.069,13783.519279569065,15515.713,15018.344,13835.098,12563.098,13873.124,55167.319,54605.45269862033,53719.417,53719.417,55550.996,50665.344,54977.11
35472.759,34265.51891973923,37101.003,37101.003,38669.082,32753.092,40971.96,14540.18,13459.895412322612,14299.096,14299.096,13350.485,12392.019,13639.869,53724.248,53233.20420374963,55772.05,55772.05,53388.758,49803.625,53919.492
33568.157000000014,32507.709258122395,31634.01,31634.01,37235.305,31463.02,39509.97,14021.838000000003,13084.61119330036,14942.271,14942.271,12749.613,12241.367,13342.308,51639.87,51348.90079138492,54878.54500000001,53412.379,51845.86,48590.086,51526.55
31641.541,30810.448972843194,33282.029,34455.896,35180.125,30217.275,37035.57,13552.898999999998,12713.137367225514,12666.65,12666.65,11955.707,12093.805,13233.057,49480.93900000001,49310.01953604963,50750.752,50626.383,49868.945,47285.477,48550.89
30346.191000000006,28905.523897071587,34018.643,30506.96,32750.52,29006.812,30077.078,13226.999,12169.480734059618,12138.147,12238.93,9610.249,11449.14,11231.046,47491.848,46843.8430349775,49297.655,49297.655,45957.99,46008.4,48407.71
29703.131,28280.62808428482,32782.365,32782.365,31977.244,28460.074,29657.17,13050.864,12089.152555883617,11647.594,11513.159,9619.858,11469.348,9838.376,46355.577000000005,46165.553338589074,49297.655,49297.655,45415.79,46058.098,47087.9
29485.819,28116.98728989639,32782.365,32782.365,31713.98,28356.977,29619.535,12982.967,12173.415107473747,11647.594,11513.159,9877.318,11532.413,9739.202,45694.722,45847.23589748038,49297.655,49297.655,45340.934,46005.164,46642.82
29648.861,28294.668065214588,32782.365,32782.365,32078.352,28550.475,30035.574,13053.244,12351.85973893823,12138.147,12138.147,10217.945,11649.62,10056.582,45308.073,45819.53053561131,49297.655,49297.655,45587.094,46002.945,47040.656
30434.83,29127.060562279978,33496.49,30506.96,33960.758,29229.941,31031.824,13299.821000000002,12722.381712904962,15545.366999999998,15545.366999999998,10627.311,11876.292,11137.01,45928.627,46580.26231950799,49297.655,49297.655,46741.547,46157.34,47898.36
32141.361,30753.3774029008,34467.543,33110.653999999995,36404.88,30362.475,33116.52,13800.428,13407.03955082587,11711.288,11711.288,11210.311,12282.492,12659.144,47611.517,48490.02731929675,50633.395,50633.395,49938.336,46947.89,50298.727
34665.457,33270.85330961497,38853.263,36311.589,38831.93,32353.145,35693.367,14439.268999999998,14240.736735468774,16485.276,16485.276,11879.045,12773.811,13853.223,50330.147,51421.08499583333,48233.231,48233.231,52980.324,48625.125,52871.906
36397.234,35013.27574912329,37019.13200000001,38510.723,40106.83,33635.805,37641.844,14902.412,14670.157104164417,14773.53,14535.288,12327.812,13032.917,14663.438,52990.90900000001,54001.81639556082,54722.813,54530.647000000004,56190.965,50240.695,55627.848
37383.123999999996,35128.51329690136,36104.184,36104.184,39915.797,33693.047,38303.043,15006.815,14282.431220352937,12784.211,13834.435,12817.207,12723.134,14809.004,54216.96400000001,54907.41959559226,54530.647000000004,54530.647000000004,56488.797,50814.875,56078.656
37546.35400000001,33692.90241111803,34054.282,34054.282,38478.344,32640.258,38027.617,14905.593,11712.902117039626,11736.996,11736.996,12129.847,11175.382,12986.496,54918.092000000004,54295.54457335707,53042.25,53042.25,56335.71,50396.23,56289.992
37612.993,31983.88295971784,35402.379,35402.379,35943.086,31390.266,37084.03,15159.875,9499.958977689996,8173.92,8173.92,10734.322,9931.552,11485.646,55440.902,53084.27697640355,52668.886,52668.886,56348.086,49594.01,55996.367
37802.811,30927.699013955047,34455.896,34455.896,35907.465,30602.023,36679.785,15232.867,8847.53141607002,8651.831,9669.233,10476.249,9717.857,10389.913,55729.962,51911.18207078483,55300.69700000001,54783.898,55528.82,48835.582,54916.207
38325.33,30413.410745702637,33099.61,32931.626000000004,36074.61,30273.086,36612.184,15208.296,8526.481384991017,8032.2289999999975,8032.2289999999975,10198.672,9671.252,10029.354,55587.321,51165.35099676151,54829.898,54829.898,54920.72,48349.5,54097.883
38584.214,30368.596739022414,33099.61,33099.61,36283.79,30217.074,36601.883,15165.747,8407.169016473776,8032.2289999999975,8032.2289999999975,10188.132,9623.637,10113.961,55260.460999999996,50469.2841657283,53219.092000000004,53219.092000000004,54763.91,47868.918,54069.406
38688.692999999985,30977.10103345688,34455.896,34455.896,36129.9,30572.959,36394.15,15228.847,8064.6804796296765,9501.987,10324.27,10076.383,9630.879,10201.338,54772.623,50150.41330988595,50633.395,50633.395,54552.68,47627.18,53849.35
38868.967999999986,32204.166481558612,36771.837999999996,36771.837999999996,36908.09,31404.041,37056.812,15253.243,8276.864543188183,11038.323,11038.323,10417.032,9641.127,10533.428,54475.183,50182.13856226075,50633.395,50633.395,54413.4,47632.54,53469.266
40217.89,34679.30006813721,37694.716,31921.418,38820.566,33154.273,39201.78,15316.381,10549.96780589891,8871.357,8871.357,11847.433,10485.369,12005.5205,55251.018,51274.13463963499,47351.625,47351.625,55159.188,48349.07,53415.42
41448.621,37415.027204349055,38502.399,38502.399,40497.746,35160.734,40786.03,15612.821000000002,13820.786355533392,15050.361,15050.361,13804.757,12476.183,13865.145,57356.068,54342.53624914156,52010.085,51640.266,57327.4,50337.42,54302.33
40561.195,37506.22958804268,38502.399,38502.399,40454.34,35204.4,40577.727,15309.767,14452.889564307707,12784.211,13610.127,14370.15,12851.564,14229.16,57541.79700000002,55445.31952659943,51640.266,51640.266,57570.887,51067.434,54442.4
