DateTime,Load(MW),Ambient Temperature (C),PV(MW)
1/9/2019 1:00:00 AM,8964.459,12,-0.872
1/9/2019 2:00:00 AM,9022.113000000001,12,-0.802
1/9/2019 3:00:00 AM,9166.24,12,-0.866
1/9/2019 4:00:00 AM,9653.519,12,-0.836
1/9/2019 5:00:00 AM,10587.117,12,-0.835
1/9/2019 6:00:00 AM,11847.85,12,-0.765
1/9/2019 7:00:00 AM,12427.188,12,10.138
1/9/2019 8:00:00 AM,12098.338,12,209.063
1/9/2019 9:00:00 AM,11644.052,13,449.093
1/9/2019 10:00:00 AM,11271.118,14,454.781
1/9/2019 11:00:00 AM,11182.243999999999,15,410.517
1/9/2019 12:00:00 PM,11125.326000000001,16,383.402
1/9/2019 1:00:00 PM,11095.365,17,373.18699999999995
1/9/2019 2:00:00 PM,11202.473999999998,17,333.73699999999997
1/9/2019 3:00:00 PM,11646.156,15,272.625
1/9/2019 4:00:00 PM,12358.476,13,75.485
1/9/2019 5:00:00 PM,13450.021,11,-0.284
1/9/2019 6:00:00 PM,13773.183,10,-1.03
1/9/2019 7:00:00 PM,13809.108999999999,9,-0.871
1/9/2019 8:00:00 PM,13720.406,8,-0.772
1/9/2019 9:00:00 PM,13371.333999999999,8,-0.963
1/9/2019 10:00:00 PM,12830.044,7,-0.878
1/9/2019 11:00:00 PM,12242.813,7,-0.888
1/10/2019 12:00:00 AM,11955.855,6,-0.7509999999999999
1/10/2019 1:00:00 AM,11959.433,6,-0.846
1/10/2019 2:00:00 AM,12146.618999999999,6,-0.7759999999999999
1/10/2019 3:00:00 AM,12456.401000000002,5,-0.9309999999999999
1/10/2019 4:00:00 AM,12989.323999999999,5,-1.0290000000000001
1/10/2019 5:00:00 AM,14042.631000000001,5,-0.935
1/10/2019 6:00:00 AM,15365.653999999999,5,-0.977
1/10/2019 7:00:00 AM,15949.155,6,14.69
1/10/2019 8:00:00 AM,15349.278,8,250.99900000000002
1/10/2019 9:00:00 AM,14551.661,9,486.32
1/10/2019 10:00:00 AM,14050.841999999999,10,490.279
1/10/2019 11:00:00 AM,13575.656,11,456.585
1/10/2019 12:00:00 PM,13200.41,11,452.971
1/10/2019 1:00:00 PM,12922.14,11,465.8
1/10/2019 2:00:00 PM,12795.49,10,472.82199999999995
1/10/2019 3:00:00 PM,12964.993999999999,8,383.728
1/10/2019 4:00:00 PM,13691.33,8,107.681
1/10/2019 5:00:00 PM,15007.833,8,-0.5770000000000001
1/10/2019 6:00:00 PM,15484.846000000001,7,-0.784
1/10/2019 7:00:00 PM,15498.998,7,-0.9470000000000001
1/10/2019 8:00:00 PM,15460.392,7,-0.82
1/10/2019 9:00:00 PM,15015.675,8,-0.8
1/10/2019 10:00:00 PM,14291.659,8,-0.823
1/10/2019 11:00:00 PM,13687.976999999999,9,-0.815
1/11/2019 12:00:00 AM,13420.296999999999,9,-0.753
1/11/2019 1:00:00 AM,13329.981000000002,10,-0.887
1/11/2019 2:00:00 AM,13427.723999999998,11,-0.7979999999999999
1/11/2019 3:00:00 AM,13706.7,12,-0.907
1/11/2019 4:00:00 AM,14192.187,13,-0.96
1/11/2019 5:00:00 AM,15096.445,13,-0.9
1/11/2019 6:00:00 AM,16288.738000000001,13,-0.8079999999999999
1/11/2019 7:00:00 AM,16830.571,14,18.048
1/11/2019 8:00:00 AM,16117.201000000001,15,253.87599999999998
1/11/2019 9:00:00 AM,15118.19,15,475.80199999999996
1/11/2019 10:00:00 AM,14360.969,15,482.876
1/11/2019 11:00:00 AM,13699.139,15,454.61300000000006
1/11/2019 12:00:00 PM,13075.33,15,442.254
1/11/2019 1:00:00 PM,12709.567,15,454.439
1/11/2019 2:00:00 PM,12393.011,15,459.909
1/11/2019 3:00:00 PM,12454.436000000002,15,384.899
1/11/2019 4:00:00 PM,13109.969,14,110.631
1/11/2019 5:00:00 PM,14314.698,13,-0.285
1/11/2019 6:00:00 PM,14715.518,13,-0.8370000000000001
1/11/2019 7:00:00 PM,14722.18,12,-0.878
1/11/2019 8:00:00 PM,14504.802,12,-0.9109999999999999
1/11/2019 9:00:00 PM,14319.428999999998,11,-0.8540000000000001
1/11/2019 10:00:00 PM,13906.983,11,-0.8220000000000001
1/11/2019 11:00:00 PM,13502.17,10,-0.8240000000000001
1/12/2019 12:00:00 AM,13140.782,9,-0.821
1/12/2019 1:00:00 AM,12966.934,8,-0.7859999999999999
1/12/2019 2:00:00 AM,12847.97,7,-0.84
1/12/2019 3:00:00 AM,12846.598999999998,7,-0.8170000000000001
1/12/2019 4:00:00 AM,12970.52,7,-0.9790000000000001
1/12/2019 5:00:00 AM,13168.127,6,-0.9
1/12/2019 6:00:00 AM,13535.165,6,-0.81
1/12/2019 7:00:00 AM,13907.768,6,1.516
1/12/2019 8:00:00 AM,14254.578000000001,7,29.537
1/12/2019 9:00:00 AM,14280.625,8,56.958
1/12/2019 10:00:00 AM,14140.448,9,89.95299999999999
1/12/2019 11:00:00 AM,13888.934,10,139.936
1/12/2019 12:00:00 PM,13531.383,10,171.68599999999998
1/12/2019 1:00:00 PM,13393.506000000001,10,128.46200000000002
1/12/2019 2:00:00 PM,13337.264,10,60.409
1/12/2019 3:00:00 PM,13527.23,9,26.799
1/12/2019 4:00:00 PM,13966.01,7,5.151
1/12/2019 5:00:00 PM,14656.003,6,-0.748
1/12/2019 6:00:00 PM,14803.97,6,-0.9209999999999999
1/12/2019 7:00:00 PM,14691.27,6,-0.809
1/12/2019 8:00:00 PM,14442.229,5,-0.945
1/12/2019 9:00:00 PM,14122.25,5,-0.8740000000000001
