Sample ID,Hour,y,Zone,mu,sigma,sym_crps,sym_ord_dmu,sym_ord_dlogsigma,sym_nat_dmu,sym_nat_dlogsigma,sym_m11,sym_m12,sym_m22,num_crps,num_ord_dmu,num_ord_dlogsigma,num_nat_dmu,num_nat_dlogsigma,num_m11,num_m12,num_m22,err_crps,err_ord_dmu,err_ord_dlogsigma,err_nat_dmu,err_nat_dlogsigma,err_m11,err_m12,err_m22,err_crps%,err_ord_dmu%,err_ord_dlogsigma%,err_nat_dmu%,err_nat_dlogsigma%,err_m11%,err_m12%,err_m22%
251,11,6969.0,data/S3/GR.csv,5239.536029572836,1051.062868714009,1180.3229729153609,-0.9001214982002814,-376.40472722894503,-0.0004831672665150354,-111603.76113506456,0.0005367800541161259,0,296.49936109113344,1180.3229728952556,-0.9001221314974828,-376.4052049988751,-0.0004831676061382666,-111603.90279359066,0.0005367800541163536,-8.455774951513859e-16,296.49936109125855,2.010528987739235e-08,6.332972013467497e-07,0.00047776993005754775,3.396232311765439e-10,0.14165852610312868,2.2768245622195593e-16,8.455774951513859e-16,1.2511236491263844e-10,1.7033719023305047e-09,7.035685767010066e-05,0.00012692984319693417,7.029102646505035e-05,0.00012692988539310192,4.241634063636417e-11,inf,4.219650405053767e-11
252,12,6471.0,data/S3/GR.csv,5142.339857612267,1050.508548674562,839.0193723204825,-0.7940490941696998,-216.002010201881,-0.0004264546236404409,-64010.6816129629,0.0005370632959242459,0,296.34299029502955,839.0193723023643,-0.7940495834191097,-216.0024930815122,-0.00042645488623158545,-64010.82471098387,0.0005370632959244732,-7.72845563083252e-16,296.34299029515506,1.8118157640856225e-08,4.892494098740485e-07,0.0004828796311926453,2.625911445751361e-10,0.14309802096977364,2.273571955702103e-16,7.72845563083252e-16,1.255102688446641e-10,2.159444494201212e-09,6.161450387216092e-05,0.00022355330431477637,6.157540099659843e-05,0.000223553346666433,4.233340786749269e-11,inf,4.235304122419434e-11
253,13,6029.99,data/S3/GR.csv,5320.347984665937,1077.8553426995998,431.8297791899847,-0.4897081708819875,84.31228587973331,-0.0002563314742197684,25635.772616663442,0.0005234372008906923,0,304.0573784612057,431.82977917592837,-0.4897083272226155,84.31242945695618,-0.0002563315561145308,25635.81627238826,0.0005234372008909134,-7.134593604543997e-16,304.0573784613341,1.4056354302738328e-08,1.5634062799918524e-07,0.00014357722287172692,8.18947624016235e-11,0.04365572481765412,2.2106882296979435e-16,7.134593604543997e-16,1.284092832065653e-10,3.2550683116631923e-09,3.192526432989844e-05,0.00017029217198135472,3.194877361467137e-05,0.00017029221420569778,4.223406792517207e-11,inf,4.2231924729611155e-11
254,14,4334.13,data/S3/GR.csv,5615.019288061337,1044.779711520973,802.5513621967931,0.7797974931940638,-196.28289369256626,0.00042109701986485363,-57849.85175886336,0.0005400081733271969,0,294.7269151710814,802.5513621807276,0.7797975740686525,-196.28312132763696,0.00042109706368608293,-57849.91884906989,0.000540008173327425,-7.545858700404916e-16,294.72691517120546,1.6065541785792448e-08,8.087458869265873e-08,0.00022763507070067135,4.382122930583071e-11,0.06709020652488107,2.2811613709095013e-16,7.545858700404916e-16,1.240891833731439e-10,2.0018085498997665e-09,1.0371229633144247e-05,0.00011597295435088263,1.0406444890038558e-05,0.0001159729964469649,4.224308970833522e-11,inf,4.210310527666376e-11
255,15,5737.03,data/S3/GR.csv,6023.939271631983,995.2580344137185,265.3563519207709,0.22686472801191848,200.26675804788357,0.00012860455479178097,56226.31581389742,0.0005668776980836997,0,280.7571079792172,265.3563519104606,0.22686475631417125,200.26680244399185,0.00012860457078052757,56226.32827844416,0.000566877698083938,-2.757490802899936e-16,280.75710797933596,1.0310316156392219e-08,2.8302252763623414e-08,4.439610827944307e-05,1.5988746595143113e-11,0.012464546744013205,2.3830763751231387e-16,2.757490802899936e-16,1.1874590200022794e-10,3.885460469199784e-09,1.2475386990143545e-05,2.2168486029432804e-05,1.2432488585672507e-05,2.2168528319140472e-05,4.2038633433260884e-11,inf,4.229488715527658e-11
256,16,5848.37,data/S3/GR.csv,6484.357803943045,977.2610543468219,387.9101455645531,0.48481535554993727,79.57349227048194,0.0002798922276996866,21936.840531724294,0.0005773171672382332,0,275.68025363468735,387.91014555298534,0.4848155867875903,79.57357757202736,0.00027989236122242226,21936.8640476852,0.0005773171672384761,3.16072962802665e-16,275.68025363480336,1.1567749425012153e-08,2.312376530255733e-07,8.530154542540913e-05,1.3352273567400832e-10,0.023515960907388944,2.4296970685400154e-16,3.16072962802665e-16,1.1601741789490916e-10,2.982069316123915e-09,4.769602496671647e-05,0.00010719844384290274,4.77050530382262e-05,0.00010719848591405393,4.2086000666898366e-11,inf,4.208405076725137e-11
257,17,6697.0,data/S3/GR.csv,6758.7289978094195,895.2917516907022,210.92245944974485,0.05496936437219058,207.52925567682868,3.4640264175856314e-05,52412.99533611382,0.0006301739991263404,0,252.55714027005928,210.9224594407332,0.054969405027804896,207.52940652587753,3.464028985893329e-05,52413.03343414026,0.0006301739991266068,3.0333664443446486e-16,252.55714027016555,9.011642987388768e-09,4.0655614319540234e-08,0.00015084904885043215,2.5683076975910324e-11,0.038098026445368305,2.6638847377968844e-16,3.0333664443446486e-16,1.0626877156028058e-10,4.272490948047149e-09,7.396049560308945e-05,7.268808841358696e-05,7.414226648366902e-05,7.26881304933127e-05,4.227220960385603e-11,inf,4.207712022976163e-11
258,18,7931.39,data/S3/GR.csv,6752.7428295180725,877.7407954540776,756.3528303628419,-0.8206694670025452,-210.9269148206197,-0.0005275055770638948,-52226.79222444658,0.0006427747080570487,0,247.6061069250562,756.352830346896,-0.820669811218977,-210.9268564969109,-0.0005275057982687273,-52226.777783162186,0.0006427747080573193,-2.3233605403091136e-16,247.6061069251609,1.5945943232509308e-08,3.4421643180237993e-07,5.8323708799434826e-05,2.212048325544655e-10,0.0144412843947066,2.706168622523819e-16,2.3233605403091136e-16,1.0470557754160836e-10,2.1082678073485397e-09,4.194337009510217e-05,2.765114582415219e-05,4.193412205908712e-05,2.7651103542114254e-05,4.210135508759994e-11,inf,4.2287154724055316e-11
259,19,7200.04,data/S3/GR.csv,6349.758716648412,886.9424816732048,509.674343625973,-0.6622727875223196,-53.44381207733852,-0.00042127580526118047,-13371.74090308032,0.0006361061683317056,0,250.20185468300946,509.67434361220614,-0.6622730097660678,-53.44407393315199,-0.00042127594666147895,-13371.806419896124,0.000636106168331974,5.520070067316196e-16,250.20185468311453,1.3766850770480232e-08,2.2224374829349358e-07,0.0002618558134699356,1.414002984796367e-10,0.06551681580458535,2.684484579074109e-16,5.520070067316196e-16,1.0507505976420362e-10,2.7011072742133363e-09,3.355773519321955e-05,0.0004899646999188683,3.356478029683476e-05,0.0004899647419095061,4.220183222109946e-11,inf,4.1996115455389937e-11
260,20,6645.49,data/S3/GR.csv,5904.998722179627,830.1998690812493,441.33357717601643,-0.6275767189200789,-23.381509347429525,-0.00042649036801658977,-5475.833965787343,0.0006795828384942093,0,234.19505919917594,441.33357716355687,-0.627576866918389,-23.381533424766623,-0.0004264904685858273,-5475.839604583032,0.0006795828384944959,-3.4446137877368893e-16,234.1950591992744,1.245956582351937e-08,1.4799831005163355e-07,2.4077337098304952e-05,1.0056923750809826e-10,0.005638795689264953,2.8666305440516737e-16,3.4446137877368893e-16,9.845280146691948e-11,2.8231629016865262e-09,2.3582504830055836e-05,0.0001029759744785335,2.3580658568164027e-05,0.0001029760165208767,4.218220916825139e-11,inf,4.2038803808917374e-11
261,21,4527.0,data/S3/GR.csv,5512.5139676889385,784.0027059011107,621.3509604252353,0.7912567869458279,-158.44365513854856,0.0005694098167597535,-35041.886788201155,0.0007196270871275789,0,221.16308007133088,621.3509604132579,0.7912570936241536,-158.44388691245888,0.0005694100375351779,-35041.93804804779,0.0007196270871278823,-5.121946509571597e-16,221.16308007142402,1.1977363101323135e-08,3.066783257343886e-07,0.0002317739103148142,2.2077542441781284e-10,0.051259846637549344,3.0335976786144414e-16,5.121946509571597e-16,9.313794180343393e-11,1.927632507902806e-09,3.8758381702877555e-05,0.00014628159777817747,3.877267618499153e-05,0.00014628163987679137,4.215513469237478e-11,inf,4.211278924737099e-11
262,22,5062.0,data/S3/GR.csv,5064.285585980285,704.3305180219007,164.60146327569927,0.0025891687479407954,164.59554550790838,2.0740007713114044e-06,32703.15494320374,0.0008010295864110395,0,198.68797082137584,164.6014632685738,0.0025891040422720835,164.5954962625247,2.073948898347125e-06,32703.145158752166,0.0008010295864113777,-2.5401732759679207e-16,198.68797082145957,7.125464662749437e-09,6.470566871197292e-08,4.9245383678453436e-05,5.1872964279371853e-11,0.009784451573068509,3.3816265759822883e-16,2.5401732759679207e-16,8.37303559819702e-11,4.328919391691335e-09,0.002499090442190541,2.991902577101476e-05,0.002501106315721003,2.991898362730254e-05,4.221600092367929e-11,inf,4.214163325330115e-11
263,23,5317.4,data/S3/GR.csv,4749.256018619934,616.4856957751966,339.33530128107316,-0.643254924078394,-26.126112327157344,-0.000588687994251811,-4543.5243709392125,0.0009151705991139326,0,173.9074039812785,339.3353012716294,-0.6432551344914827,-26.12333435542512,-0.0005886881868302118,-4543.041261088845,0.0009151705991143175,5.466610565747047e-16,173.9074039813519,9.4437382358592e-09,2.1041308873037678e-07,0.0027779717322253816,1.9257840070882604e-10,0.48310985036732745,3.8489177123235407e-16,5.466610565747047e-16,7.341327545873355e-11,2.783010845086496e-09,3.2710684497571536e-05,0.010632931901382663,3.271315239808521e-05,0.010632931859182735,4.2056833076259876e-11,inf,4.2214002266767575e-11
264,0,25138.0,data/S3/IT.csv,24824.61938663746,2899.1851877960926,691.0257010852363,-0.08607780253368769,664.0505865303296,-1.675098223066767e-05,543090.4797415416,0.0001946028097558828,0,817.8450418652506,691.0257010552363,-0.08607787549408386,664.0515411355735,-1.6750995980526223e-05,543091.2604609361,0.00019460280975596485,6.753189779201075e-16,817.8450418655951,3.00000237984932e-08,7.296039616910832e-08,0.0009546052439191044,1.3749858551541892e-11,0.780719394562766,8.204699940284055e-17,6.753189779201075e-16,3.445848051342182e-10,4.341375979414227e-09,8.47609883402336e-05,0.00014375489808794923,8.208389431855926e-05,0.00014375494023285268,4.216126144620596e-11,inf,4.2133263331685335e-11
265,1,25695.0,data/S3/IT.csv,24190.14403066813,2801.906435241285,969.6966534164463,-0.4087896320457287,354.5271354314522,-8.23135452924784e-05,280219.38673482486,0.00020135918046784148,0,790.4032124192796,969.6966533813122,-0.408789787798014,354.5236291603,-8.231357705432763e-05,280216.61536696047,0.00020135918046792665,-1.1273208562422778e-15,790.4032124196123,3.513412139000138e-08,1.5575228529129959e-07,0.0035062711522186873,3.176184922709657e-11,2.771367864392232,8.516408064873637e-17,1.1273208562422778e-15,3.326476871734485e-10,3.6232074501047773e-09,3.810084040337808e-05,0.000988999374604042,3.8586418692378795e-05,0.000988999332517565,4.229461028340732e-11,inf,4.2085821761183734e-11
266,2,23776.0,data/S3/IT.csv,24085.351223001097,2801.9557352507545,668.4146588521745,0.08791218000674605,641.218918450395,1.77016130564756e-05,506830.4106156231,0.00020135563758192827,0,790.4171196951853,668.4146588240344,0.08791221262072213,641.2184347990553,1.770161931912402e-05,506830.02832953684,0.00020135563758201335,-4.746697649011073e-16,790.4171196955168,2.8140107133367565e-08,3.261397607534633e-08,0.000483651339663993,6.2626484198719835e-12,0.3822860862710513,8.508276548579996e-17,4.746697649011073e-16,3.3151081879623234e-10,4.2099775581958e-09,3.709835892232868e-05,7.542686682308306e-05,3.537897026610794e-05,7.542682488343712e-05,4.225497061197564e-11,inf,4.19412498206106e-11
267,3,31627.0,data/S3/IT.csv,24643.208470317633,2913.9606261228078,5355.779819813655,-0.9834550208325217,-1512.4650245001055,-0.0001904126890622119,-1243266.087726228,0.0001936160627875206,0,822.0131160633931,5355.779819751221,-0.9834575394052081,-1512.4645984145184,-0.00019041317693173782,-1243265.7374788092,0.00019361606278760197,1.5426379108298676e-16,822.0131160637386,6.24340827926062e-08,2.518572686405207e-06,0.0004260855871507374,4.878695259195528e-10,0.35024741874076426,8.136937304503711e-17,1.5426379108298676e-16,3.454942998359911e-10,1.165732813765643e-09,0.0002560943442307271,2.8171599359235808e-05,0.0002562169193252428,2.8171557335833173e-05,4.202614797220312e-11,inf,4.2030266072949964e-11
268,4,21795.0,data/S3/IT.csv,26702.545454545456,3821.122073367528,3111.4053278058727,0.8009701670797466,-819.3921748728518,0.0001182634357977063,-883238.095184173,0.00014765023799685626,0,1077.9186356291825,3111.405327746934,0.8009701559785753,-819.394268493002,0.00011826343451956904,-883240.351936721,0.00014765023799691838,-4.4045164254821236e-16,1077.9186356296368,5.893889465369284e-08,1.1101171204508375e-08,0.0020936201501626783,1.278137263995699e-12,2.256752548040822,6.21247844834194e-17,4.4045164254821236e-16,4.5429260353557765e-10,1.894285329107406e-09,1.3859656277813797e-06,0.00025550892653905966,1.0807543814150613e-06,0.00025550896868530606,4.207564127647539e-11,inf,4.214535202561059e-11
269,5,27563.0,data/S3/IT.csv,30266.991237677983,5118.659428836457,1753.168833792616,0.40268222249649566,664.3196325933957,4.4384495309942144e-05,959242.4506280198,0.00011022213753260091,0,1443.9471657390184,1753.1688337349171,0.40268241718877107,664.3162756864884,4.438451658143146e-05,959237.6034322132,0.00011022213753264723,-2.828894913625484e-16,1443.9471657396323,5.7698798627825454e-08,1.9469227541257794e-07,0.0033569069072427737,2.1271489317143885e-11,4.847195806563832,4.632253781944318e-17,2.828894913625484e-16,6.139089236967266e-10,3.291114781170625e-09,4.834886283420974e-05,0.0005053150234530863,4.792549553307428e-05,0.0005053149809404654,4.2026528296769916e-11,inf,4.25160240113443e-11
270,6,36377.0,data/S3/IT.csv,33338.12048192771,6470.938431381993,2071.3259770190866,-0.3613731811506835,973.1564184396481,-3.150748330257083e-05,1776417.2716288285,8.718821690708975e-05,0,1825.418029382289,2071.3259769425554,-0.36137316783424467,973.145464786142,-3.1507482922949346e-05,1776397.2766329837,8.718821690712654e-05,-8.029650306378715e-16,1825.4180293830623,7.653125067008659e-08,1.331643884050493e-08,0.01095365350602151,3.7962148480069277e-13,19.99499584478326,3.6795111228726807e-17,8.029650306378715e-16,7.732978701824322e-10,3.69479509836618e-09,3.684954926124501e-06,0.0011255799477317859,1.204861337718198e-06,0.0011255799053591442,4.220193110261302e-11,inf,4.236278253722035e-11
271,7,32903.0,data/S3/IT.csv,34393.11226725082,7250.379453083155,1816.125413376698,0.16283566500094437,1573.4819914128457,1.267108661251348e-05,3218233.720022594,7.781518018451298e-05,0,2045.2942820990972,1816.1254133025247,0.16283570403174963,1573.4863737056307,1.267108892541374e-05,3218242.6831023353,7.781518018454591e-05,-4.603117382251389e-16,2045.2942820999651,7.417315828206483e-08,3.903080525446967e-08,0.004382292785066966,2.312900259567063e-12,8.963079741224647,3.29326409892472e-17,4.603117382251389e-16,8.678853191668168e-10,4.084142963681989e-09,2.3969445056304656e-05,0.0002785092431297583,1.825336950410339e-05,0.00027850928555809553,4.232161502570363e-11,inf,4.243327362535337e-11
272,8,46326.0,data/S3/IT.csv,33877.61829134721,7488.625315512612,8523.460460399849,-0.9035484285339115,-2724.255270243672,-6.807292261689049e-05,-5754995.249169093,7.533953960535898e-05,0,2112.502199052123,8523.460460256752,-0.9035502444021404,-2724.2780748663104,-6.807305877799125e-05,-5755043.423986997,7.533953960539084e-05,-2.3698181897967027e-16,2112.502199053016,1.4309625839814544e-07,1.815868228893791e-06,0.022804622638432193,1.3616110075922484e-10,48.17481790482998,3.186199134391776e-17,2.3698181897967027e-16,8.926690497901291e-10,1.6788516713718946e-09,0.00020097076941854686,0.0008370956601432004,0.00020002241056334502,0.0008370957024123602,4.229119465132939e-11,inf,4.225647907920136e-11
273,9,37692.0,data/S3/IT.csv,32909.473713033956,7531.826789096563,2932.531094744792,-0.47455567573893065,662.9561008944225,-3.554773318114058e-05,1408575.6078107872,7.490740285802968e-05,0,2124.689109747112,2932.531094648189,-0.4745556907437276,662.963381186198,-3.554773449157751e-05,1408591.0761680333,7.490740285806149e-05,-2.812394529139141e-16,2124.6891097480093,9.660288924351335e-08,1.5004796960482736e-08,0.007280291775487058,1.3104369274278584e-12,15.468357246136293,3.1807781235293486e-17,2.812394529139141e-16,8.972165232989937e-10,3.2941812421573102e-09,3.161862290893216e-06,0.0010981559360664912,3.686414885445058e-06,0.0010981559783061461,4.2462800766938963e-11,inf,4.2228132068026817e-11
274,10,43352.0,data/S3/IT.csv,31468.53231106243,7443.0292157947815,8032.960553299708,-0.8896429206899941,-2539.0823494118845,-6.743588589779579e-05,-5331158.297387154,7.580107066495117e-05,0,2099.6397767965204,8032.960553159783,-0.889641341927927,-2539.0756538064893,-6.743576637651702e-05,-5331144.239029992,7.580107066498329e-05,5.929231230129251e-17,2099.639776797409,1.39925759867765e-07,1.5787620670781877e-06,0.006695605395179882,1.1952127876551765e-10,14.058357161469758,3.211948935988307e-17,5.929231230129251e-17,8.885763236321509e-10,1.7418952693635168e-09,0.0001774601955865307,0.00026370178173743566,0.00017723690758161202,0.000263701739420491,4.237339799836686e-11,inf,4.232041769507133e-11
275,11,19211.0,data/S3/IT.csv,30404.088718510404,7211.534677154085,7499.370221979182,0.8793638830612647,-2343.427736979364,6.879644419418664e-05,-4767320.283119822,7.823432997349248e-05,0,2034.3363731218833,7499.370221855773,0.8793640517978929,-2343.4451589761984,6.879645655777662e-05,-4767355.725323677,7.823432997352573e-05,3.573526362775924e-16,2034.3363731227378,1.2340933608356863e-07,1.687366282254743e-07,0.01742199683440049,1.2363589983071556e-11,35.442203855142,3.324434911383678e-17,3.573526362775924e-16,8.544702723156661e-10,1.6455959958061556e-09,1.918848743685764e-05,0.0007434407538786378,1.797126309053672e-05,0.0007434407958835098,4.249330073524078e-11,inf,4.2002408431817e-11
276,12,31192.0,data/S3/IT.csv,30803.098576122673,7513.410847141847,1763.875258501329,-0.04128084371720053,1747.821079600852,-3.0998201082225054e-06,3704496.410901546,7.509100660486016e-05,0,2119.4940684360768,1763.8752584248973,-0.041280827645096,1747.8220110509035,-3.099818065178157e-06,3704498.385105969,7.509100660489213e-05,4.784097894422523e-16,2119.4940684369717,7.643166100024246e-08,1.6072104536135612e-08,0.0009314500514392421,2.043044348421088e-12,1.9742044229060411,3.197041156116631e-17,4.784097894422523e-16,8.949427865445614e-10,4.333167021412975e-09,3.893356600519003e-05,5.329207104264678e-05,6.590848104384379e-05,5.329211325718597e-05,4.2575553327443434e-11,inf,4.2224359099288156e-11
277,13,35916.0,data/S3/IT.csv,32040.78860898138,7741.880329540957,2567.3228682915733,-0.38331334064213984,1081.902644305752,-2.7933962399288475e-05,2362814.917903198,7.287500704382616e-05,0,2183.9441195001395,2567.3228681991695,-0.3833133632724639,1081.896169978684,-2.793396418541854e-05,2362800.7783356677,7.28750070438571e-05,-1.2656776474020075e-16,2183.9441195010613,9.240375220542774e-08,2.2630324059136342e-08,0.006474327067962804,1.7861300647878647e-12,14.139567530248314,3.094041949730508e-17,1.2656776474020075e-16,9.217728802468628e-10,3.5992260010100667e-09,5.9038707135069275e-06,0.0005984204865417744,6.394116377966344e-06,0.0005984204443230791,4.245683225621904e-11,inf,4.2206797876212966e-11
278,14,29256.0,data/S3/IT.csv,33636.29353778751,7605.257416037893,2756.8580610099284,0.43535506840224003,849.8750682445564,3.22964472207473e-05,1823324.952063074,7.418415349860465e-05,0,2145.403507163952,2756.858060921382,0.43535555960261263,849.8645267623139,3.229648345659162e-05,1823302.336330871,7.41841534986361e-05,-2.3939487977438745e-16,2145.4035071648586,8.854658517520875e-08,4.912003725987546e-07,0.010541482242501843,3.6235844315076534e-11,22.61573220300488,3.14554155292357e-17,2.3939487977438745e-16,9.067662176676095e-10,3.211865943608689e-09,0.00011282753050319771,0.0012403566872805911,0.0001121976174883984,0.0012403566450080884,4.2401798828677545e-11,inf,4.2265532550857076e-11
279,15,39315.0,data/S3/IT.csv,35290.83899233297,7170.906805677099,2553.8067005866797,-0.42532435884190756,842.2330001240941,-3.346349065612689e-05,1703732.4693870575,7.867757855967336e-05,0,2022.8754621773671,2553.806700497883,-0.4253242877894081,842.2352716387492,-3.3463485896723276e-05,1703737.0643790367,7.867757855970662e-05,-9.864474689172742e-16,2022.8754621782239,8.87966962181963e-08,7.105249943961667e-08,0.0022715146550353893,4.759403612051346e-12,4.594991979189217,3.325790164099285e-17,9.864474689172742e-16,8.567440090700984e-10,3.477032783953353e-09,1.670548558118835e-05,0.0002697014549062677,1.4222675276047265e-05,0.0002697014972569216,4.2271130161648585e-11,inf,4.235278073658192e-11
280,16,42706.0,data/S3/IT.csv,37206.52245345016,6573.225019753812,3271.6924140904034,-0.5972097130692497,-12.648993515407854,-5.1259389157475476e-05,-23454.681375118867,8.583147265645973e-05,0,1854.272543230298,3271.6924139956386,-0.5972110557195265,-12.653083147484324,-5.125950438789739e-05,-23462.264667600106,8.583147265649589e-05,-8.891268393898915e-16,1854.2725432310824,9.476480045123026e-08,1.3426502767366344e-06,0.00408963207646984,1.1523042191111978e-10,7.583292481238459,3.615814245239157e-17,8.891268393898915e-16,7.844391802791506e-10,2.896507020131255e-09,0.00022482056928316345,0.032331679761620734,0.0002247986638255033,0.03233167980394288,4.21269044248075e-11,inf,4.230441652943811e-11
281,17,40251.0,data/S3/IT.csv,38692.58817086528,5727.495956160778,1506.6157442251945,-0.21444952474336354,1172.4150681128183,-2.11244475741322e-05,1894267.2493637993,9.850545297040079e-05,0,1615.696779138904,1506.6157441628484,-0.21444975573103875,1172.4054573756982,-2.112446949153004e-05,1894251.721327584,9.850545297044229e-05,7.131974943398484e-16,1615.6967791395818,6.234608918020967e-08,2.309876752093487e-07,0.009610737120056001,2.1917397841834767e-11,15.528036215342581,4.149783815188268e-17,7.131974943398484e-16,6.778009264962748e-10,4.1381546302818125e-09,0.00010771190819181193,0.0008197384511208947,0.00010375370889543909,0.0008197384091689155,4.2127452745536914e-11,inf,4.1950998185285306e-11
282,18,26010.0,data/S3/IT.csv,38769.74808324206,4948.646428472883,9983.288629802955,0.990075015513849,-2649.819151665735,0.00011287733297530691,-3699114.105083884,0.00011400886923373535,0,1395.9873838026037,9983.2886297118,0.9900722943712026,-2649.83561595668,0.00011287702242856763,-3699137.089027886,0.00011400886923378345,1.178906222595578e-16,1395.987383803192,9.11550159798935e-08,2.7211426464335275e-06,0.016464290945350513,3.105467392841652e-10,22.983944001607597,4.809791887688819e-17,1.178906222595578e-16,5.882156983716413e-10,9.130760349627664e-10,0.00027484206790343604,0.0006213364008257204,0.0002751187781448562,0.000621336442961291,4.21878746804165e-11,inf,4.213617581337802e-11
283,19,36648.0,data/S3/IT.csv,37045.88773274918,4466.8810244472825,1058.0175812138127,0.07097774884146324,1029.7764056516423,8.96484736012807e-06,1297604.641011907,0.00012630503934623317,0,1260.0838724701437,1058.0175811689196,0.07097787602106109,1029.7729393468119,8.964863472259018e-06,1297600.2731776398,0.0001263050393462865,4.7294942489648627e-17,1260.0838724706746,4.4893113226862624e-08,1.2717959785302213e-07,0.003466304830453737,1.6112130948753452e-11,4.36783426720649,5.331564183197468e-17,4.7294942489648627e-17,5.309175321599469e-10,4.24313489907785e-09,0.00017918234929807653,0.0003366075209559943,0.00017972565846925115,0.0003366074788234678,4.2211808893723867e-11,inf,4.2133507440198305e-11
284,20,37975.0,data/S3/IT.csv,34169.52792990142,4086.623408217277,2274.7995234364794,-0.6482509391427289,-192.10131988634853,-8.949599482398228e-05,-221457.31754762493,0.00013805764005885606,0,1152.815179399309,2274.799523373247,-0.6482505341409706,-192.09988748139813,-8.949593892497905e-05,-221455.66624954806,0.00013805764005891448,7.572041465145268e-17,1152.8151793997931,6.323216439341195e-08,4.050017583523413e-07,0.0014324049504068626,5.589900322678677e-11,1.6512980768748093,5.841139204265655e-17,7.572041465145268e-17,4.840785550186411e-10,2.779680747334112e-09,6.247607737953002e-05,0.0007456507593254985,6.245978195641834e-05,0.0007456507173305274,4.230942381584597e-11,inf,4.19909941913566e-11
285,21,27406.0,data/S3/IT.csv,31095.285323110624,3574.051787065812,2232.714674407273,0.6980410992965411,-342.5581081554618,0.00011019076962918157,-345374.41355706606,0.0001578571372663122,0,1008.2213946613873,2232.714674357997,0.6980408215895295,-342.5598882610628,0.00011019072592730628,-345376.20829776296,0.00015785713726637867,-3.973383249724683e-16,1008.2213946618114,4.9275968194706365e-08,2.7770701160889644e-07,0.0017801056009716376,4.3701875289143405e-11,1.7947406969033182,6.646159317336142e-17,3.973383249724683e-16,4.240519047016278e-10,2.206997999320618e-09,3.9783762286885234e-05,0.0005196506982586964,3.9660196072875e-05,0.0005196507403136782,4.210236820729726e-11,inf,4.205940351464633e-11
286,22,28042.0,data/S3/IT.csv,28305.340635268345,3219.414496936067,760.9496865453526,0.06519239863441761,743.7818788742977,1.14247085210792e-05,675487.8729798606,0.0001752460219349507,0,908.1800621469845,760.949686513012,0.06519235284940805,743.7829132854096,1.1424700104468071e-05,675488.8124116923,0.00017524602193502478,-5.283465915185144e-16,908.1800621473662,3.2340608413505834e-08,4.5785009561427614e-08,0.0010344111118456567,8.416611129225047e-12,0.9394318317063153,7.407811343507209e-17,5.283465915185144e-16,3.8176040106918663e-10,4.250032424657334e-09,7.023059516214198e-05,0.0001390745245650811,7.367024824918682e-05,0.0001390745665887512,4.227092439368982e-11,inf,4.2035761076573886e-11
287,23,27386.0,data/S3/IT.csv,26146.888280394305,2953.30251429422,894.5889136368545,-0.32519905203150556,491.6309570599537,-6.212499967333243e-05,409583.28501705884,0.0001910368412368979,0,833.1112578150988,894.5889136020489,-0.32519915293960366,491.62960281611817,-6.212501935790522e-05,409582.1567814465,0.00019103684123697838,-8.286366264953559e-16,833.1112578154504,3.480556642898591e-08,1.0090809809959467e-07,0.001354243835521629,1.9684572792307356e-11,1.1282356123556383,8.047490625273657e-17,8.286366264953559e-16,3.5151970223523676e-10,3.890677147728966e-09,3.102964091353458e-05,0.00027545943071206576,3.1685429208552725e-05,0.00027545938851206977,4.2125333381608074e-11,inf,4.2193608469188786e-11
288,0,8032.0,data/S3/NL.csv,10083.070098576123,1085.3963424892129,1463.3473742136434,0.9412014904229529,-467.1228595281567,0.0004892370244204419,-143025.85169310312,0.0005198005202909217,0,306.1846552266235,1463.3473741949495,0.941201960813487,-467.12311858380804,0.0004892372688010548,-143025.93101202924,0.0005198005202911403,2.7580993887530276e-16,306.1846552267537,1.869398147391621e-08,4.703905340797121e-07,0.00025905565132688935,2.443806128597445e-10,0.07931892611668445,2.185751579730777e-16,2.7580993887530276e-16,1.3022827261011116e-10,1.2774807816197276e-09,4.9977665660976596e-05,5.545771225766233e-05,4.9951373396002015e-05,5.5457754788891295e-05,4.204981515808134e-11,inf,4.253259279558681e-11
289,1,11005.0,data/S3/NL.csv,9895.519715224535,1068.8098042651384,672.0302634840575,-0.7007542099560697,-105.44271693560918,-0.00036990512653117087,-31791.577984260995,0.0005278671483891053,0,301.5056791800537,672.0302634665305,-0.7007545264059445,-105.44272105485493,-0.00036990529357243336,-31791.579226250473,0.0005278671483893278,-2.26329279640248e-17,301.50567918018163,1.7526986084703822e-08,3.1644987474876984e-07,4.119245744504951e-06,1.6704126249529258e-10,0.001241989477421157,2.2258670601127406e-16,2.26329279640248e-17,1.2795453585567884e-10,2.6080649990131898e-09,4.515846929676071e-05,3.906619503194758e-06,4.515786630527179e-05,3.906661940580699e-06,4.216718291534962e-11,inf,4.2438515985387706e-11
