Year,Month,Day,Hour,AC System Output (W),
2018,6,7,3,0,0
2018,6,7,4,0,0
2018,6,7,5,4721673.694,4.721673694
2018,6,7,6,21105978.4,21.1059784
2018,6,7,7,34756715.53,34.75671553
2018,6,7,8,58561743.71,58.56174371
2018,6,7,9,68684890.44,68.68489044
2018,6,7,10,75797636.35,75.79763635
2018,6,7,11,79267235.97,79.26723597
2018,6,7,12,85228899.3,85.2288993
2018,6,7,13,51613854.59,51.61385459
2018,6,7,14,68093060.03,68.09306003
2018,6,7,15,52787864.35,52.78786435
2018,6,7,16,35173924.31,35.17392431
2018,6,7,17,17045509.55,17.04550955
2018,6,7,18,4489870.441,4.489870441
2018,6,7,19,0,0
2018,6,7,20,0,0
2018,6,7,21,0,0
2018,6,7,22,0,0
2018,6,7,23,0,0
2018,6,8,0,0,0
2018,6,8,1,0,0
2018,6,8,2,0,0
2018,6,8,3,0,0
2018,6,8,4,0,0
2018,6,8,5,6091550.678,6.091550678
2018,6,8,6,20559286.36,20.55928636
2018,6,8,7,38472962.8,38.4729628
2018,6,8,8,54345198.2,54.3451982
2018,6,8,9,62949576.13,62.94957613
2018,6,8,10,71440695.21,71.44069521
2018,6,8,11,76149147.23,76.14914723
2018,6,8,12,75690870.39,75.69087039
2018,6,8,13,77278150.03,77.27815003
2018,6,8,14,66954210,66.95421
2018,6,8,15,52727329.37,52.72732937
2018,6,8,16,34190829.24,34.19082924
2018,6,8,17,16292784.78,16.29278478
2018,6,8,18,3932937.137,3.932937137
2018,6,8,19,0,0
2018,6,8,20,0,0
2018,6,8,21,0,0
2018,6,8,22,0,0
2018,6,8,23,0,0
2018,6,9,0,0,0
2018,6,9,1,0,0
2018,6,9,2,0,0
2018,6,9,3,0,0
2018,6,9,4,0,0
2018,6,9,5,5876247.424,5.876247424
2018,6,9,6,20150261.38,20.15026138
2018,6,9,7,37843791.37,37.84379137
2018,6,9,8,53876101.18,53.87610118
2018,6,9,9,66483143.53,66.48314353
2018,6,9,10,75945580.22,75.94558022
2018,6,9,11,79568710.35,79.56871035
2018,6,9,12,74052196.83,74.05219683
2018,6,9,13,65443114.98,65.44311498
2018,6,9,14,48024726.84,48.02472684
2018,6,9,15,4432066.993,4.432066993
2018,6,9,16,24150336.48,24.15033648
2018,6,9,17,1255624.451,1.255624451
2018,6,9,18,681272.7524,0.681272752
2018,6,9,19,0,0
2018,6,9,20,0,0
2018,6,9,21,0,0
2018,6,9,22,0,0
2018,6,9,23,0,0
2018,6,10,0,0,0
2018,6,10,1,0,0
2018,6,10,2,0,0
2018,6,10,3,0,0
2018,6,10,4,0,0
2018,6,10,5,5951096.195,5.951096195
2018,6,10,6,19096740.94,19.09674094
2018,6,10,7,34783911.15,34.78391115
2018,6,10,8,58540629.05,58.54062905
2018,6,10,9,69742428.24,69.74242824
2018,6,10,10,77996417.33,77.99641733
2018,6,10,11,82014158.6,82.0141586
2018,6,10,12,67926543.73,67.92654373
2018,6,10,13,69005910.21,69.00591021
2018,6,10,14,49087180.4,49.0871804
2018,6,10,15,45932586.28,45.93258628
2018,6,10,16,28825615.88,28.82561588
2018,6,10,17,9695990.678,9.695990678
2018,6,10,18,2963033.335,2.963033335
2018,6,10,19,0,0
2018,6,10,20,0,0
2018,6,10,21,0,0
2018,6,10,22,0,0
2018,6,10,23,0,0
2018,6,11,0,0,0
2018,6,11,1,0,0
2018,6,11,2,0,0
2018,6,11,3,0,0
2018,6,11,4,0,0
2018,6,11,5,2547679.982,2.547679982
2018,6,11,6,6803309.882,6.803309882
2018,6,11,7,8812347.746,8.812347746
2018,6,11,8,14525279.22,14.52527922
2018,6,11,9,55884277.41,55.88427741
2018,6,11,10,26457943.1,26.4579431
2018,6,11,11,26277493.56,26.27749356
2018,6,11,12,12221360.4,12.2213604
2018,6,11,13,10306404.31,10.30640431
2018,6,11,14,6746287.642,6.746287642
2018,6,11,15,7379318.03,7.37931803
2018,6,11,16,5285405.658,5.285405658
2018,6,11,17,9746142.906,9.746142906
2018,6,11,18,4714382.426,4.714382426
2018,6,11,19,0,0
2018,6,11,20,0,0
2018,6,11,21,0,0
2018,6,11,22,0,0
2018,6,11,23,0,0
2018,6,12,0,0,0
2018,6,12,1,0,0
2018,6,12,2,0,0
2018,6,12,3,0,0
2018,6,12,4,0,0
2018,6,12,5,2398430.666,2.398430666
2018,6,12,6,6806875.581,6.806875581
2018,6,12,7,19893452.63,19.89345263
2018,6,12,8,33770415.2,33.7704152
2018,6,12,9,39660154.51,39.66015451
2018,6,12,10,41010335.56,41.01033556
2018,6,12,11,54021867.67,54.02186767
2018,6,12,12,44854310.46,44.85431046
2018,6,12,13,54675398.25,54.67539825
2018,6,12,14,16664672.76,16.66467276
2018,6,12,15,9770095.022,9.770095022
2018,6,12,16,14132459.99,14.13245999
2018,6,12,17,7282681.767,7.282681767
2018,6,12,18,4808990.394,4.808990394
2018,6,12,19,0,0
2018,6,12,20,0,0
2018,6,12,21,0,0
2018,6,12,22,0,0
2018,6,12,23,0,0
2018,6,13,0,0,0
2018,6,13,1,0,0
2018,6,13,2,0,0
2018,6,13,3,0,0
2018,6,13,4,0,0
2018,6,13,5,5480295.031,5.480295031
2018,6,13,6,13840906.4,13.8409064
2018,6,13,7,27556517.57,27.55651757
2018,6,13,8,22476256.04,22.47625604
2018,6,13,9,61705686.34,61.70568634
2018,6,13,10,72195409.04,72.19540904
2018,6,13,11,40236476.51,40.23647651
2018,6,13,12,46558752.54,46.55875254
2018,6,13,13,59923149.04,59.92314904
2018,6,13,14,31461664.96,31.46166496
2018,6,13,15,43341520.61,43.34152061
2018,6,13,16,12610205.43,12.61020543
2018,6,13,17,10612160.86,10.61216086
2018,6,13,18,3690608.429,3.690608429
2018,6,13,19,0,0
2018,6,13,20,0,0
2018,6,13,21,0,0
2018,6,13,22,0,0
2018,6,13,23,0,0
2018,6,14,0,0,0
2018,6,14,1,0,0
2018,6,14,2,0,0
2018,6,14,3,0,0
2018,6,14,4,0,0
2018,6,14,5,5080672.485,5.080672485
2018,6,14,6,21764520.86,21.76452086
2018,6,14,7,13469003.72,13.46900372
2018,6,14,8,21721442.17,21.72144217
2018,6,14,9,40019503.94,40.01950394
2018,6,14,10,53854723.66,53.85472366
2018,6,14,11,39893706.53,39.89370653
2018,6,14,12,31461696.35,31.46169635
2018,6,14,13,29840590.88,29.84059088
2018,6,14,14,16147319.39,16.14731939
2018,6,14,15,14821248.37,14.82124837
2018,6,14,16,19903884.42,19.90388442
2018,6,14,17,9721708.235,9.721708235
2018,6,14,18,0,0
2018,6,14,19,0,0
2018,6,14,20,0,0
2018,6,14,21,0,0
2018,6,14,22,0,0
2018,6,14,23,0,0
2018,6,15,0,0,0
2018,6,15,1,0,0
2018,6,15,2,0,0
2018,6,15,3,0,0
2018,6,15,4,0,0
2018,6,15,5,4685363.987,4.685363987
2018,6,15,6,21708999.74,21.70899974
2018,6,15,7,43727716.5,43.7277165
2018,6,15,8,62368758.14,62.36875814
2018,6,15,9,76316126.46,76.31612646
2018,6,15,10,79358230.67,79.35823067
2018,6,15,11,80107750.18,80.10775018
2018,6,15,12,83209039.78,83.20903978
2018,6,15,13,74577960.55,74.57796055
2018,6,15,14,69306419.48,69.30641948
2018,6,15,15,54974455.94,54.97445594
2018,6,15,16,37002618.06,37.00261806
2018,6,15,17,17221298.34,17.22129834
2018,6,15,18,3371398.732,3.371398732
2018,6,15,19,0,0
2018,6,15,20,0,0
2018,6,15,21,0,0
2018,6,15,22,0,0
2018,6,15,23,0,0
2018,6,16,0,0,0
2018,6,16,1,0,0
2018,6,16,2,0,0
2018,6,16,3,0,0
2018,6,16,4,0,0
2018,6,16,5,5626559.774,5.626559774
2018,6,16,6,18667652.71,18.66765271
2018,6,16,7,37295532.02,37.29553202
2018,6,16,8,49294360.67,49.29436067
2018,6,16,9,68844188.06,68.84418806
2018,6,16,10,65337859.44,65.33785944
2018,6,16,11,73695271.94,73.69527194
2018,6,16,12,69991716.21,69.99171621
2018,6,16,13,63946398.48,63.94639848
2018,6,16,14,47261519.28,47.26151928
2018,6,16,15,24765125.46,24.76512546
2018,6,16,16,11820779.12,11.82077912
2018,6,16,17,6927019.167,6.927019167
2018,6,16,18,4367740.734,4.367740734
2018,6,16,19,0,0
2018,6,16,20,0,0
2018,6,16,21,0,0
2018,6,16,22,0,0
2018,6,16,23,0,0
2018,6,17,0,0,0
2018,6,17,1,0,0
2018,6,17,2,0,0
2018,6,17,3,0,0
2018,6,17,4,0,0
2018,6,17,5,1828400.494,1.828400494
2018,6,17,6,4272367.742,4.272367742
2018,6,17,7,29417511.03,29.41751103
2018,6,17,8,20844342.15,20.84434215
2018,6,17,9,52863417.33,52.86341733
2018,6,17,10,62221171.28,62.22117128
2018,6,17,11,71232671.45,71.23267145
2018,6,17,12,64580905.47,64.58090547
2018,6,17,13,23757604.54,23.75760454
2018,6,17,14,24916035.27,24.91603527
2018,6,17,15,45124434.55,45.12443455
2018,6,17,16,6728639.126,6.728639126
2018,6,17,17,1305047.944,1.305047944
2018,6,17,18,4895746.568,4.895746568
2018,6,17,19,0,0
2018,6,17,20,0,0
2018,6,17,21,0,0
2018,6,17,22,0,0
2018,6,17,23,0,0
2018,6,18,0,0,0
2018,6,18,1,0,0
2018,6,18,2,0,0
2018,6,18,3,0,0
2018,6,18,4,0,0
2018,6,18,5,5245800.463,5.245800463
2018,6,18,6,20493506.07,20.49350607
2018,6,18,7,40501951.61,40.50195161
2018,6,18,8,57851530.74,57.85153074
2018,6,18,9,63790776.91,63.79077691
2018,6,18,10,79533354.47,79.53335447
2018,6,18,11,76199160.18,76.19916018
2018,6,18,12,79004750.35,79.00475035
2018,6,18,13,64470820.47,64.47082047
2018,6,18,14,45722255.69,45.72225569
2018,6,18,15,38824250.05,38.82425005
2018,6,18,16,24017767.63,24.01776763
2018,6,18,17,13609898.58,13.60989858
2018,6,18,18,4819574.698,4.819574698
2018,6,18,19,0,0
2018,6,18,20,0,0
2018,6,18,21,0,0
2018,6,18,22,0,0
2018,6,18,23,0,0
2018,6,19,0,0,0
2018,6,19,1,0,0
2018,6,19,2,0,0
2018,6,19,3,0,0
2018,6,19,4,0,0
2018,6,19,5,5378178.058,5.378178058
2018,6,19,6,17907722.99,17.90772299
2018,6,19,7,35451941.88,35.45194188
2018,6,19,8,52117993.64,52.11799364
2018,6,19,9,63658400.29,63.65840029
2018,6,19,10,86067946.24,86.06794624
2018,6,19,11,89753408.17,89.75340817
2018,6,19,12,67724553.86,67.72455386
2018,6,19,13,71478467.78,71.47846778
2018,6,19,14,71804501.39,71.80450139
2018,6,19,15,57654974.5,57.6549745
2018,6,19,16,39007031.94,39.00703194
2018,6,19,17,17939946.19,17.93994619
2018,6,19,18,3220481.075,3.220481075
2018,6,19,19,0,0
2018,6,19,20,0,0
2018,6,19,21,0,0
2018,6,19,22,0,0
2018,6,19,23,0,0
2018,6,20,0,0,0
2018,6,20,1,0,0
2018,6,20,2,0,0
2018,6,20,3,0,0
2018,6,20,4,0,0
2018,6,20,5,5407660.416,5.407660416
2018,6,20,6,17835271.29,17.83527129
2018,6,20,7,31349404.56,31.34940456
2018,6,20,8,44513039.14,44.51303914
2018,6,20,9,66863387.92,66.86338792
2018,6,20,10,81481513.59,81.48151359
2018,6,20,11,84734583.95,84.73458395
2018,6,20,12,78599781.95,78.59978195
2018,6,20,13,78933073.48,78.93307348
2018,6,20,14,72133030.16,72.13303016
2018,6,20,15,49736944.71,49.73694471
2018,6,20,16,32339832.09,32.33983209
2018,6,20,17,18198037.82,18.19803782
2018,6,20,18,4307428.89,4.30742889
2018,6,20,19,0,0
2018,6,20,20,0,0
2018,6,20,21,0,0
2018,6,20,22,0,0
2018,6,20,23,0,0
2018,6,21,0,0,0
2018,6,21,1,0,0
2018,6,21,2,0,0
2018,6,21,3,0,0
2018,6,21,4,0,0
2018,6,21,5,5938801.867,5.938801867
2018,6,21,6,19997046.68,19.99704668
2018,6,21,7,38257457.5,38.2574575
2018,6,21,8,41835800.38,41.83580038
2018,6,21,9,68213007.95,68.21300795
2018,6,21,10,57520961.91,57.52096191
2018,6,21,11,73478821.15,73.47882115
2018,6,21,12,73223601.29,73.22360129
2018,6,21,13,53748248.01,53.74824801
2018,6,21,14,55953914.21,55.95391421
2018,6,21,15,25815232.71,25.81523271
2018,6,21,16,31323895.91,31.32389591
2018,6,21,17,18229127.22,18.22912722
2018,6,21,18,5091671.176,5.091671176
2018,6,21,19,0,0
2018,6,21,20,0,0
2018,6,21,21,0,0
2018,6,21,22,0,0
2018,6,21,23,0,0
2018,6,22,0,0,0
2018,6,22,1,0,0
2018,6,22,2,0,0
2018,6,22,3,0,0
2018,6,22,4,0,0
2018,6,22,5,2431894.336,2.431894336
2018,6,22,6,7766246.082,7.766246082
2018,6,22,7,27317435.8,27.3174358
2018,6,22,8,3106399.568,3.106399568
2018,6,22,9,7988176.111,7.988176111
2018,6,22,10,29577149.96,29.57714996
2018,6,22,11,43079933.41,43.07993341
2018,6,22,12,39449302.12,39.44930212
2018,6,22,13,12735185.83,12.73518583
2018,6,22,14,39862007.07,39.86200707
2018,6,22,15,41174395.94,41.17439594
2018,6,22,16,5001005.534,5.001005534
2018,6,22,17,12537668.4,12.5376684
2018,6,22,18,3169419.891,3.169419891
2018,6,22,19,0,0
2018,6,22,20,0,0
2018,6,22,21,0,0
2018,6,22,22,0,0
2018,6,22,23,0,0
2018,6,23,0,0,0
2018,6,23,1,0,0
2018,6,23,2,0,0
2018,6,23,3,0,0
2018,6,23,4,0,0
2018,6,23,5,390935.9686,0.390935969
2018,6,23,6,4126344.767,4.126344767
2018,6,23,7,12921023.89,12.92102389
2018,6,23,8,9516205.134,9.516205134
2018,6,23,9,16326527.25,16.32652725
2018,6,23,10,19367941.95,19.36794195
2018,6,23,11,17209577.78,17.20957778
2018,6,23,12,46592986.39,46.59298639
2018,6,23,13,22898198.16,22.89819816
2018,6,23,14,46065959.39,46.06595939
2018,6,23,15,32996340.38,32.99634038
2018,6,23,16,8031538.26,8.03153826
2018,6,23,17,10303865.02,10.30386502
2018,6,23,18,2813767.835,2.813767835
2018,6,23,19,0,0
2018,6,23,20,0,0
2018,6,23,21,0,0
2018,6,23,22,0,0
2018,6,23,23,0,0
2018,6,24,0,0,0
2018,6,24,1,0,0
2018,6,24,2,0,0
2018,6,24,3,0,0
2018,6,24,4,0,0
2018,6,24,5,0,0
2018,6,24,6,4255470.03,4.25547003
2018,6,24,7,26186950.03,26.18695003
2018,6,24,8,16662750.39,16.66275039
2018,6,24,9,14699760.6,14.6997606
2018,6,24,10,25613419.38,25.61341938
2018,6,24,11,26465446.22,26.46544622
2018,6,24,12,23265527.38,23.26552738
2018,6,24,13,21217473.78,21.21747378
2018,6,24,14,46466565.19,46.46656519
2018,6,24,15,26853060.35,26.85306035
2018,6,24,16,2669664.53,2.66966453
2018,6,24,17,385165.7383,0.385165738
2018,6,24,18,5292344.327,5.292344327
2018,6,24,19,0,0
2018,6,24,20,0,0
2018,6,24,21,0,0
2018,6,24,22,0,0
2018,6,24,23,0,0
2018,6,25,0,0,0
2018,6,25,1,0,0
2018,6,25,2,0,0
2018,6,25,3,0,0
2018,6,25,4,0,0
2018,6,25,5,1331733.55,1.33173355
2018,6,25,6,3945797.877,3.945797877
2018,6,25,7,5417045.691,5.417045691
2018,6,25,8,34902740.95,34.90274095
2018,6,25,9,71605273.45,71.60527345
2018,6,25,10,82033805.99,82.03380599
2018,6,25,11,69912930.51,69.91293051
2018,6,25,12,70491806.52,70.49180652
2018,6,25,13,36895718.71,36.89571871
2018,6,25,14,21265652.64,21.26565264
2018,6,25,15,27088030.6,27.0880306
2018,6,25,16,31976502.58,31.97650258
2018,6,25,17,15503791.99,15.50379199
2018,6,25,18,0,0
2018,6,25,19,0,0
2018,6,25,20,0,0
2018,6,25,21,0,0
2018,6,25,22,0,0
2018,6,25,23,0,0
2018,6,26,0,0,0
2018,6,26,1,0,0
2018,6,26,2,0,0
2018,6,26,3,0,0
2018,6,26,4,0,0
2018,6,26,5,4071133.083,4.071133083
2018,6,26,6,19984463.02,19.98446302
2018,6,26,7,40557935.67,40.55793567
2018,6,26,8,49188120.42,49.18812042
2018,6,26,9,59368173.16,59.36817316
2018,6,26,10,71169555.01,71.16955501
2018,6,26,11,83705097.04,83.70509704
2018,6,26,12,68408092.99,68.40809299
2018,6,26,13,59993291.93,59.99329193
2018,6,26,14,45284269.64,45.28426964
2018,6,26,15,37497310.04,37.49731004
2018,6,26,16,28995859.22,28.99585922
2018,6,26,17,14664001.61,14.66400161
2018,6,26,18,4681739.931,4.681739931
2018,6,26,19,0,0
2018,6,26,20,0,0
2018,6,26,21,0,0
2018,6,26,22,0,0
2018,6,26,23,0,0
2018,6,27,0,0,0
2018,6,27,1,0,0
2018,6,27,2,0,0
2018,6,27,3,0,0
2018,6,27,4,0,0
2018,6,27,5,3950354.429,3.950354429
2018,6,27,6,19702906.73,19.70290673
2018,6,27,7,40832712.68,40.83271268
2018,6,27,8,58780112.95,58.78011295
2018,6,27,9,72033514.27,72.03351427
2018,6,27,10,80400491.52,80.40049152
2018,6,27,11,84045520.95,84.04552095
2018,6,27,12,83729169.79,83.72916979
2018,6,27,13,78048266.34,78.04826634
2018,6,27,14,68537613.52,68.53761352
2018,6,27,15,54998136.38,54.99813638
2018,6,27,16,15643251.95,15.64325195
2018,6,27,17,16522811.81,16.52281181
2018,6,27,18,4838368.787,4.838368787
2018,6,27,19,0,0
2018,6,27,20,0,0
2018,6,27,21,0,0
2018,6,27,22,0,0
2018,6,27,23,0,0
2018,6,28,0,0,0
2018,6,28,1,0,0
2018,6,28,2,0,0
2018,6,28,3,0,0
2018,6,28,4,0,0
2018,6,28,5,5726411.098,5.726411098
2018,6,28,6,19676956.72,19.67695672
2018,6,28,7,38995399.65,38.99539965
2018,6,28,8,57600575.4,57.6005754
2018,6,28,9,53594450.73,53.59445073
2018,6,28,10,80161490.18,80.16149018
2018,6,28,11,68664270.11,68.66427011
2018,6,28,12,34139725.63,34.13972563
2018,6,28,13,41173167.97,41.17316797
2018,6,28,14,23883399.99,23.88339999
2018,6,28,15,21977497.66,21.97749766
2018,6,28,16,37049555.23,37.04955523
2018,6,28,17,18443977.35,18.44397735
2018,6,28,18,5091799.661,5.091799661
2018,6,28,19,0,0
2018,6,28,20,0,0
2018,6,28,21,0,0
2018,6,28,22,0,0
2018,6,28,23,0,0
2018,6,29,0,0,0
2018,6,29,1,0,0
2018,6,29,2,0,0
2018,6,29,3,0,0
2018,6,29,4,0,0
2018,6,29,5,4402744.506,4.402744506
2018,6,29,6,18003621.69,18.00362169
2018,6,29,7,40497447.78,40.49744778
2018,6,29,8,59071226.16,59.07122616
2018,6,29,9,74857519.94,74.85751994
2018,6,29,10,83885791.78,83.88579178
2018,6,29,11,48929860.08,48.92986008
2018,6,29,12,88453455.85,88.45345585
2018,6,29,13,82443246.84,82.44324684
2018,6,29,14,72254060.88,72.25406088
2018,6,29,15,46513404.28,46.51340428
2018,6,29,16,39651225.31,39.65122531
2018,6,29,17,18567252.14,18.56725214
2018,6,29,18,3617006.01,3.61700601
2018,6,29,19,0,0
2018,6,29,20,0,0
2018,6,29,21,0,0
2018,6,29,22,0,0
2018,6,29,23,0,0
2018,6,30,0,0,0
2018,6,30,1,0,0
2018,6,30,2,0,0
2018,6,30,3,0,0
2018,6,30,4,0,0
2018,6,30,5,4009319.389,4.009319389
2018,6,30,6,20294564.52,20.29456452
2018,6,30,7,42655415.71,42.65541571
2018,6,30,8,61978929.38,61.97892938
2018,6,30,9,60466610.32,60.46661032
2018,6,30,10,85792678.84,85.79267884
2018,6,30,11,89987136.73,89.98713673
2018,6,30,12,89047483.25,89.04748325
2018,6,30,13,83296150.52,83.29615052
2018,6,30,14,73336919,73.336919
2018,6,30,15,58887922.48,58.88792248
2018,6,30,16,39074926.84,39.07492684
2018,6,30,17,18222234.16,18.22223416
2018,6,30,18,3155231.148,3.155231148
2018,6,30,19,0,0
2018,6,30,20,0,0
2018,6,30,21,0,0
2018,6,30,22,0,0
2018,6,30,23,0,0
2018,7,1,0,0,0
2018,7,1,1,0,0
2018,7,1,2,0,0
2018,7,1,3,0,0
2018,7,1,4,0,0
2018,7,1,5,4665128.122,4.665128122
2018,7,1,6,19108971.52,19.10897152
2018,7,1,7,38654242.11,38.65424211
2018,7,1,8,56115408.81,56.11540881
2018,7,1,9,48991956.49,48.99195649
2018,7,1,10,77710384.67,77.71038467
2018,7,1,11,84270147.69,84.27014769
2018,7,1,12,84101559.94,84.10155994
2018,7,1,13,64785841.66,64.78584166
2018,7,1,14,61477265.87,61.47726587
2018,7,1,15,30992932.8,30.9929328
2018,7,1,16,34223678.19,34.22367819
2018,7,1,17,13278762.84,13.27876284
2018,7,1,18,0,0
2018,7,1,19,0,0
2018,7,1,20,0,0
2018,7,1,21,0,0
2018,7,1,22,0,0
2018,7,1,23,0,0
2018,7,2,0,0,0
2018,7,2,1,0,0
2018,7,2,2,0,0
2018,7,2,3,0,0
2018,7,2,4,0,0
2018,7,2,5,4671496.456,4.671496456
2018,7,2,6,19114862.2,19.1148622
2018,7,2,7,16839339.51,16.83933951
2018,7,2,8,43543898.89,43.54389889
2018,7,2,9,72282511.92,72.28251192
2018,7,2,10,81774302,81.774302
2018,7,2,11,85965621.34,85.96562134
2018,7,2,12,86234972.56,86.23497256
2018,7,2,13,73372023.8,73.3720238
2018,7,2,14,72176475.67,72.17647567
2018,7,2,15,58059817.35,58.05981735
2018,7,2,16,39319538.36,39.31953836
2018,7,2,17,18644074.28,18.64407428
2018,7,2,18,3893395.204,3.893395204
2018,7,2,19,0,0
2018,7,2,20,0,0
2018,7,2,21,0,0
2018,7,2,22,0,0
2018,7,2,23,0,0
2018,7,3,0,0,0
2018,7,3,1,0,0
2018,7,3,2,0,0
2018,7,3,3,0,0
2018,7,3,4,0,0
2018,7,3,5,3868760.696,3.868760696
2018,7,3,6,16504406.12,16.50440612
2018,7,3,7,36288226.88,36.28822688
2018,7,3,8,58865081.61,58.86508161
2018,7,3,9,72784979.69,72.78497969
2018,7,3,10,76020442.73,76.02044273
2018,7,3,11,85597013.16,85.59701316
2018,7,3,12,75691482.41,75.69148241
2018,7,3,13,72033898.74,72.03389874
2018,7,3,14,57884917.17,57.88491717
2018,7,3,15,41193019.37,41.19301937
2018,7,3,16,2474576.79,2.47457679
2018,7,3,17,16072904.14,16.07290414
2018,7,3,18,4767481.467,4.767481467
2018,7,3,19,0,0
2018,7,3,20,0,0
2018,7,3,21,0,0
2018,7,3,22,0,0
2018,7,3,23,0,0
2018,7,4,0,0,0
2018,7,4,1,0,0
2018,7,4,2,0,0
2018,7,4,3,0,0
2018,7,4,4,0,0
2018,7,4,5,4754520.686,4.754520686
2018,7,4,6,591557.9343,0.591557934
2018,7,4,7,7729891.749,7.729891749
2018,7,4,8,30302214.2,30.3022142
2018,7,4,9,25049469.19,25.04946919
2018,7,4,10,42175059.1,42.1750591
2018,7,4,11,21853501,21.853501
2018,7,4,12,55987402.64,55.98740264
2018,7,4,13,58291658.85,58.29165885
2018,7,4,14,52440280.6,52.4402806
2018,7,4,15,37123491.85,37.12349185
2018,7,4,16,17587842.91,17.58784291
2018,7,4,17,3922740.25,3.92274025
2018,7,4,18,4785661.576,4.785661576
2018,7,4,19,0,0
2018,7,4,20,0,0
2018,7,4,21,0,0
2018,7,4,22,0,0
2018,7,4,23,0,0
2018,7,5,0,0,0
2018,7,5,1,0,0
2018,7,5,2,0,0
2018,7,5,3,0,0
2018,7,5,4,0,0
2018,7,5,5,4488159.926,4.488159926
2018,7,5,6,12076684.56,12.07668456
2018,7,5,7,17991400.92,17.99140092
2018,7,5,8,39857628.78,39.85762878
2018,7,5,9,25689090.06,25.68909006
2018,7,5,10,31887024.19,31.88702419
2018,7,5,11,18893185.71,18.89318571
2018,7,5,12,14052565,14.052565
2018,7,5,13,19612912.44,19.61291244
2018,7,5,14,37360951.38,37.36095138
2018,7,5,15,26866491.42,26.86649142
2018,7,5,16,24627680.07,24.62768007
2018,7,5,17,16887632.14,16.88763214
2018,7,5,18,4782952.606,4.782952606
2018,7,5,19,0,0
2018,7,5,20,0,0
2018,7,5,21,0,0
2018,7,5,22,0,0
2018,7,5,23,0,0
2018,7,6,0,0,0
2018,7,6,1,0,0
2018,7,6,2,0,0
2018,7,6,3,0,0
2018,7,6,4,0,0
2018,7,6,5,4636115.567,4.636115567
2018,7,6,6,13618935.67,13.61893567
2018,7,6,7,29558404.91,29.55840491
2018,7,6,8,30654180.17,30.65418017
2018,7,6,9,17805609.94,17.80560994
2018,7,6,10,42757191.36,42.75719136
2018,7,6,11,51076486.04,51.07648604
2018,7,6,12,62266135.08,62.26613508
2018,7,6,13,62018451.69,62.01845169
2018,7,6,14,55060899.73,55.06089973
2018,7,6,15,36904133.97,36.90413397
2018,7,6,16,31611089.84,31.61108984
2018,7,6,17,18426472.03,18.42647203
2018,7,6,18,5275191.606,5.275191606
2018,7,6,19,0,0
2018,7,6,20,0,0
2018,7,6,21,0,0
2018,7,6,22,0,0
2018,7,6,23,0,0
2018,7,7,0,0,0
2018,7,7,1,0,0
2018,7,7,2,0,0
2018,7,7,3,0,0
2018,7,7,4,0,0
2018,7,7,5,284973.0645,0.284973065
2018,7,7,6,8537860.077,8.537860077
2018,7,7,7,15951440.88,15.95144088
2018,7,7,8,24625881.28,24.62588128
2018,7,7,9,30270279.36,30.27027936
2018,7,7,10,54308849.75,54.30884975
2018,7,7,11,65371061.48,65.37106148
2018,7,7,12,66646372.19,66.64637219
2018,7,7,13,75622088.84,75.62208884
2018,7,7,14,63202081.13,63.20208113
2018,7,7,15,52759432.92,52.75943292
2018,7,7,16,28146965.05,28.14696505
2018,7,7,17,16909288.2,16.9092882
2018,7,7,18,5171721.62,5.17172162
2018,7,7,19,0,0
2018,7,7,20,0,0
2018,7,7,21,0,0
2018,7,7,22,0,0
2018,7,7,23,0,0
2018,7,8,0,0,0
2018,7,8,1,0,0
2018,7,8,2,0,0
2018,7,8,3,0,0
2018,7,8,4,0,0
2018,7,8,5,4640228.552,4.640228552
2018,7,8,6,18232626.72,18.23262672
2018,7,8,7,37904487.2,37.9044872
2018,7,8,8,55905003.67,55.90500367
2018,7,8,9,69790589.44,69.79058944
2018,7,8,10,77411044.51,77.41104451
2018,7,8,11,81610414.25,81.61041425
2018,7,8,12,83505523.85,83.50552385
2018,7,8,13,76986938.74,76.98693874
2018,7,8,14,67197056.08,67.19705608
2018,7,8,15,53220275.53,53.22027553
2018,7,8,16,35957528.58,35.95752858
2018,7,8,17,18368528.33,18.36852833
2018,7,8,18,5120925.498,5.120925498
2018,7,8,19,0,0
2018,7,8,20,0,0
2018,7,8,21,0,0
2018,7,8,22,0,0
2018,7,8,23,0,0
2018,7,9,0,0,0
2018,7,9,1,0,0
2018,7,9,2,0,0
2018,7,9,3,0,0
2018,7,9,4,0,0
2018,7,9,5,4859276.991,4.859276991
2018,7,9,6,18366011.59,18.36601159
2018,7,9,7,36873752.71,36.87375271
2018,7,9,8,44258737.31,44.25873731
2018,7,9,9,28272705.57,28.27270557
2018,7,9,10,63966457.8,63.9664578
2018,7,9,11,47869042.5,47.8690425
2018,7,9,12,58267558.64,58.26755864
2018,7,9,13,71788086.72,71.78808672
2018,7,9,14,58337717.22,58.33771722
2018,7,9,15,34209852.83,34.20985283
2018,7,9,16,10284433.41,10.28443341
2018,7,9,17,11638424.87,11.63842487
2018,7,9,18,362943.9673,0.362943967
2018,7,9,19,0,0
2018,7,9,20,0,0
2018,7,9,21,0,0
2018,7,9,22,0,0
2018,7,9,23,0,0
2018,7,10,0,0,0
2018,7,10,1,0,0
2018,7,10,2,0,0
2018,7,10,3,0,0
2018,7,10,4,0,0
