Demand,Normalized_net,Temprature
413.8,0.645761654,-0.6
384.5,0.600037109,-0.3
350.0,0.546197629,-0.1
316.7,0.494230826,-0.1
295.0,0.460366573,-0.4
279.4,0.436021764,-1.2
274.3,0.428062885,-1.4
276.7,0.43180824,-1.7
285.3,0.445229096,-2.0
305.3,0.476440389,-1.7
347.1,0.541671991,-1.7
363.1414857,0.566705767,-1.5
344.5869706,0.537750246,-1.9
331.9745244,0.518067709,-2.2
327.8988959,0.511707427,-2.1
328.1778997,0.51214283,-3.4
319.3541628,0.498372819,-4.3
323.3698548,0.504639566,-5.1
332.2556644,0.518506446,-4.4
352.5590998,0.55019127,-4.6
391.8227951,0.611464805,-5.0
445.4,0.695075497,-5.3
481.9,0.752036107,-5.6
485.7,0.757966252,-6.3
470.9,0.734869895,-7.2
446.0,0.696011836,-8.2
405.3,0.632496854,-9.6
372.3,0.580998221,-10.8
356.6,0.556497356,-12.0
350.6,0.547133968,-12.8
350.8,0.547446081,-13.8
353.0,0.550879323,-14.7
364.4,0.56866976,-15.1
388.7,0.606591481,-15.9
438.0,0.683527318,-18.1
450.3281944,0.702766263,-19.4
424.305201,0.662155699,-21.2
401.0173778,0.625813545,-21.7
388.0452924,0.605569767,-23.1
380.946146,0.59449109,-23.4
364.5043584,0.568832618,-22.8
349.0660475,0.544740136,-17.9
353.330063,0.551394407,-13.2
365.8068647,0.570865263,-11.9
400.4255331,0.624889933,-11.1
446.3,0.696480005,-9.3
468.9,0.731748766,-7.6
464.4,0.724726225,-6.5
453.6,0.707872127,-6.1
438.3,0.683995488,-5.7
427.1,0.666517164,-6.4
384.9,0.600661335,-7.8
362.9,0.566328913,-8.5
349.6,0.545573403,-8.9
338.4,0.528095079,-9.4
332.2,0.518419578,-11.0
