Demand,Normalized_net,Temprature
1667.5,0.691328311,-14.5
1715.647246,0.711289663,-9.4
1676.542516,0.695077245,-8.5
1663.260797,0.689570782,-10.6
1600.232438,0.663439874,-10.9
1580.231907,0.65514786,-9.4
1598.489963,0.662717461,-10.0
1542.177917,0.639371068,-9.8
1550.847513,0.642965393,-5.5
1586.873897,0.65790156,-3.9
1671.168777,0.692849349,-2.5
1780.1,0.738011111,-1.5
1799.2,0.745929774,-1.0
1759.8,0.72959494,-0.9
1694.5,0.702522233,-0.6
1575.5,0.65318606,-0.3
1464.3,0.607083686,-0.1
1375.1,0.570102286,-0.1
1319.8,0.547175476,-0.4
1280.2,0.530757724,-1.2
1268.5,0.525907024,-1.4
1272.6,0.527606842,-1.7
1301.3,0.539505566,-2.0
1391.1,0.576735721,-1.7
1553.3,0.643982169,-1.7
1615.959061,0.669959969,-1.5
1570.534108,0.651127252,-1.9
1534.371798,0.636134731,-2.2
1500.41571,0.622056887,-2.1
1473.007768,0.610693837,-3.4
1488.695141,0.61719766,-4.3
1547.828707,0.641713827,-5.1
1509.185334,0.625692683,-4.4
1591.89903,0.659984929,-4.6
1657.35571,0.687122593,-5.0
1808.2,0.749661081,-5.3
