ept,kw,tmp,month,hour,dayofweek,kw_2,kw_7
2017-01-17 06:00:00,22194.0,45.0,1,6,1,17280.0,32886.0
2017-01-17 07:00:00,23058.0,45.5,1,7,1,17604.0,33102.0
2017-01-17 08:00:00,22410.0,46.4,1,8,1,18630.0,31536.0
2017-01-17 09:00:00,21600.0,48.6,1,9,1,18576.0,28998.0
2017-01-17 10:00:00,21060.0,50.4,1,10,1,17658.0,26244.0
2017-01-17 11:00:00,21060.0,51.8,1,11,1,16956.0,24948.0
2017-01-17 12:00:00,20358.0,52.9,1,12,1,16146.0,22842.0
2017-01-17 13:00:00,19926.0,55.8,1,13,1,15282.0,22626.0
2017-01-17 14:00:00,19764.0,57.4,1,14,1,15012.0,22518.0
2017-01-17 15:00:00,19818.0,61.5,1,15,1,15012.0,22302.0
2017-01-17 16:00:00,20304.0,60.3,1,16,1,15120.0,23922.0
2017-01-17 17:00:00,21060.0,58.6,1,17,1,16146.0,25110.0
2017-01-17 18:00:00,21438.0,59.5,1,18,1,16794.0,26136.0
2017-01-17 19:00:00,21168.0,59.9,1,19,1,16794.0,26136.0
2017-01-17 20:00:00,20736.0,60.1,1,20,1,16740.0,25326.0
2017-01-17 21:00:00,19602.0,59.0,1,21,1,16200.0,24354.0
2017-01-17 22:00:00,18576.0,61.3,1,22,1,15660.0,23922.0
2017-01-17 23:00:00,17010.0,61.0,1,23,1,15444.0,22194.0
2017-01-18 00:00:00,17118.0,60.4,1,0,2,16200.0,21168.0
2017-01-18 01:00:00,17442.0,61.7,1,1,2,16902.0,21384.0
2017-01-18 02:00:00,17172.0,61.7,1,2,2,17172.0,20898.0
2017-01-18 03:00:00,16794.0,61.5,1,3,2,17226.0,20250.0
2017-01-18 04:00:00,17064.0,60.4,1,4,2,18090.0,20412.0
2017-01-18 05:00:00,18306.0,60.8,1,5,2,19818.0,21978.0
2017-01-18 06:00:00,19926.0,61.7,1,6,2,20790.0,23706.0
2017-01-18 07:00:00,20790.0,61.9,1,7,2,21762.0,24192.0
2017-01-18 08:00:00,20142.0,61.2,1,8,2,22410.0,23382.0
2017-01-18 09:00:00,20142.0,61.3,1,9,2,22950.0,22194.0
2017-01-18 10:00:00,20196.0,62.6,1,10,2,22896.0,22086.0
2017-01-18 11:00:00,19926.0,64.8,1,11,2,22410.0,22140.0
2017-01-18 12:00:00,19548.0,67.8,1,12,2,21438.0,20844.0
2017-01-18 13:00:00,19440.0,70.9,1,13,2,21168.0,20952.0
2017-01-18 14:00:00,19332.0,69.8,1,14,2,20898.0,21060.0
2017-01-18 15:00:00,19224.0,67.6,1,15,2,20790.0,20952.0
2017-01-18 16:00:00,19440.0,66.2,1,16,2,21492.0,21762.0
2017-01-18 17:00:00,19602.0,63.7,1,17,2,22680.0,22410.0
2017-01-18 18:00:00,20088.0,60.4,1,18,2,23058.0,22842.0
2017-01-18 19:00:00,20142.0,57.4,1,19,2,22626.0,22842.0
2017-01-18 20:00:00,19926.0,49.6,1,20,2,22086.0,22248.0
2017-01-18 21:00:00,19494.0,48.2,1,21,2,21276.0,21114.0
2017-01-18 22:00:00,18522.0,45.0,1,22,2,19926.0,20142.0
2017-01-18 23:00:00,17820.0,43.9,1,23,2,18468.0,18792.0
2017-01-19 00:00:00,18414.0,42.4,1,0,3,17982.0,18630.0
2017-01-19 01:00:00,19116.0,40.5,1,1,3,18630.0,18900.0
2017-01-19 02:00:00,18576.0,39.2,1,2,3,18576.0,18306.0
2017-01-19 03:00:00,19008.0,38.3,1,3,3,18414.0,18576.0
2017-01-19 04:00:00,20034.0,37.2,1,4,3,18792.0,18954.0
2017-01-19 05:00:00,22032.0,36.5,1,5,3,19656.0,19980.0
2017-01-19 06:00:00,24030.0,35.4,1,6,3,22194.0,21924.0
2017-01-19 07:00:00,24840.0,36.7,1,7,3,23058.0,22572.0
2017-01-19 08:00:00,23490.0,36.9,1,8,3,22410.0,21816.0
2017-01-19 09:00:00,21222.0,43.2,1,9,3,21600.0,21168.0
2017-01-19 10:00:00,20412.0,47.5,1,10,3,21060.0,21060.0
2017-01-19 11:00:00,19602.0,51.1,1,11,3,21060.0,21060.0
2017-01-19 12:00:00,18900.0,53.4,1,12,3,20358.0,20628.0
2017-01-19 13:00:00,18792.0,56.7,1,13,3,19926.0,20412.0
2017-01-19 14:00:00,18522.0,57.6,1,14,3,19764.0,20466.0
2017-01-19 15:00:00,18684.0,59.7,1,15,3,19818.0,20412.0
2017-01-19 16:00:00,19440.0,60.3,1,16,3,20304.0,20574.0
2017-01-19 17:00:00,20466.0,59.0,1,17,3,21060.0,20628.0
2017-01-19 18:00:00,21222.0,50.4,1,18,3,21438.0,20520.0
2017-01-19 19:00:00,21168.0,46.4,1,19,3,21168.0,20682.0
2017-01-19 20:00:00,20898.0,45.1,1,20,3,20736.0,19926.0
2017-01-19 21:00:00,20682.0,43.0,1,21,3,19602.0,19062.0
2017-01-19 22:00:00,19764.0,43.7,1,22,3,18576.0,18036.0
2017-01-19 23:00:00,18576.0,42.4,1,23,3,17010.0,16902.0
2017-01-20 00:00:00,18900.0,42.1,1,0,4,17118.0,16524.0
2017-01-20 01:00:00,19116.0,39.6,1,1,4,17442.0,17172.0
2017-01-20 02:00:00,18900.0,40.5,1,2,4,17172.0,16740.0
2017-01-20 03:00:00,19278.0,43.9,1,3,4,16794.0,16686.0
2017-01-20 04:00:00,19656.0,44.6,1,4,4,17064.0,17010.0
2017-01-20 05:00:00,20682.0,44.6,1,5,4,18306.0,18738.0
2017-01-20 06:00:00,22248.0,44.6,1,6,4,19926.0,20250.0
2017-01-20 07:00:00,22896.0,43.2,1,7,4,20790.0,21114.0
2017-01-20 08:00:00,22302.0,43.9,1,8,4,20142.0,20520.0
2017-01-20 09:00:00,22086.0,46.8,1,9,4,20142.0,19872.0
2017-01-20 10:00:00,21924.0,48.0,1,10,4,20196.0,19872.0
2017-01-20 11:00:00,20574.0,51.4,1,11,4,19926.0,19980.0
2017-01-20 12:00:00,19548.0,57.6,1,12,4,19548.0,20034.0
2017-01-20 13:00:00,19602.0,61.9,1,13,4,19440.0,20574.0
2017-01-20 14:00:00,19386.0,64.9,1,14,4,19332.0,20682.0
2017-01-20 15:00:00,19602.0,66.6,1,15,4,19224.0,21168.0
2017-01-20 16:00:00,19926.0,66.2,1,16,4,19440.0,21546.0
2017-01-20 17:00:00,20196.0,60.8,1,17,4,19602.0,21114.0
2017-01-20 18:00:00,20736.0,57.2,1,18,4,20088.0,20898.0
2017-01-20 19:00:00,20034.0,54.7,1,19,4,20142.0,20034.0
2017-01-20 20:00:00,19170.0,52.2,1,20,4,19926.0,19116.0
2017-01-20 21:00:00,18630.0,49.8,1,21,4,19494.0,18090.0
2017-01-20 22:00:00,17766.0,47.3,1,22,4,18522.0,17280.0
2017-01-20 23:00:00,16362.0,50.2,1,23,4,17820.0,16632.0
2017-01-21 00:00:00,15984.0,50.5,1,0,5,18414.0,16524.0
2017-01-21 01:00:00,15228.0,50.9,1,1,5,19116.0,16794.0
2017-01-21 02:00:00,14472.0,50.5,1,2,5,18576.0,16524.0
2017-01-21 03:00:00,14148.0,50.5,1,3,5,19008.0,16416.0
2017-01-21 04:00:00,14580.0,50.4,1,4,5,20034.0,17118.0
2017-01-21 05:00:00,15390.0,50.0,1,5,5,22032.0,17982.0
2017-01-21 06:00:00,15606.0,49.6,1,6,5,24030.0,18954.0
2017-01-21 07:00:00,16092.0,49.5,1,7,5,24840.0,20682.0
2017-01-21 08:00:00,16632.0,49.5,1,8,5,23490.0,21816.0
2017-01-21 09:00:00,17064.0,50.0,1,9,5,21222.0,21762.0
2017-01-21 10:00:00,17226.0,50.4,1,10,5,20412.0,22356.0
2017-01-21 11:00:00,16956.0,50.9,1,11,5,19602.0,21924.0
2017-01-21 12:00:00,16470.0,52.0,1,12,5,18900.0,21276.0
2017-01-21 13:00:00,15444.0,53.1,1,13,5,18792.0,21654.0
2017-01-21 14:00:00,15336.0,54.0,1,14,5,18522.0,21384.0
2017-01-21 15:00:00,15660.0,54.9,1,15,5,18684.0,21438.0
2017-01-21 16:00:00,15930.0,55.4,1,16,5,19440.0,21924.0
2017-01-21 17:00:00,16632.0,55.8,1,17,5,20466.0,21978.0
2017-01-21 18:00:00,16524.0,55.6,1,18,5,21222.0,21924.0
2017-01-21 19:00:00,16254.0,55.4,1,19,5,21168.0,21492.0
2017-01-21 20:00:00,15876.0,55.8,1,20,5,20898.0,20682.0
2017-01-21 21:00:00,15552.0,56.1,1,21,5,20682.0,20412.0
2017-01-21 22:00:00,14958.0,56.3,1,22,5,19764.0,19548.0
2017-01-21 23:00:00,14040.0,55.9,1,23,5,18576.0,18306.0
2017-01-22 00:00:00,13392.0,55.4,1,0,6,18900.0,17766.0
2017-01-22 01:00:00,13338.0,54.1,1,1,6,19116.0,17658.0
2017-01-22 02:00:00,12798.0,54.1,1,2,6,18900.0,17010.0
2017-01-22 03:00:00,12366.0,53.1,1,3,6,19278.0,16794.0
2017-01-22 04:00:00,12582.0,55.9,1,4,6,19656.0,16740.0
2017-01-22 05:00:00,12960.0,58.5,1,5,6,20682.0,17064.0
2017-01-22 06:00:00,13338.0,59.0,1,6,6,22248.0,17280.0
2017-01-22 07:00:00,14256.0,58.5,1,7,6,22896.0,17604.0
2017-01-22 08:00:00,15012.0,56.7,1,8,6,22302.0,18630.0
2017-01-22 09:00:00,15228.0,55.8,1,9,6,22086.0,18576.0
2017-01-22 10:00:00,15012.0,56.1,1,10,6,21924.0,17658.0
2017-01-22 11:00:00,14796.0,56.3,1,11,6,20574.0,16956.0
2017-01-22 12:00:00,15174.0,56.3,1,12,6,19548.0,16146.0
2017-01-22 13:00:00,14850.0,56.7,1,13,6,19602.0,15282.0
2017-01-22 14:00:00,14418.0,57.2,1,14,6,19386.0,15012.0
2017-01-22 15:00:00,14256.0,57.2,1,15,6,19602.0,15012.0
2017-01-22 16:00:00,14580.0,56.5,1,16,6,19926.0,15120.0
2017-01-22 17:00:00,15120.0,56.7,1,17,6,20196.0,16146.0
2017-01-22 18:00:00,15498.0,55.9,1,18,6,20736.0,16794.0
2017-01-22 19:00:00,15390.0,55.4,1,19,6,20034.0,16794.0
2017-01-22 20:00:00,15120.0,54.5,1,20,6,19170.0,16740.0
2017-01-22 21:00:00,14202.0,54.5,1,21,6,18630.0,16200.0
2017-01-22 22:00:00,13392.0,54.3,1,22,6,17766.0,15660.0
2017-01-22 23:00:00,13500.0,54.0,1,23,6,16362.0,15444.0
2017-01-23 00:00:00,14094.0,54.0,1,0,0,15984.0,16200.0
2017-01-23 01:00:00,15120.0,53.6,1,1,0,15228.0,16902.0
2017-01-23 02:00:00,15390.0,53.1,1,2,0,14472.0,17172.0
2017-01-23 03:00:00,15444.0,52.7,1,3,0,14148.0,17226.0
2017-01-23 04:00:00,16146.0,52.7,1,4,0,14580.0,18090.0
2017-01-23 05:00:00,17226.0,52.7,1,5,0,15390.0,19818.0
2017-01-23 06:00:00,18846.0,52.9,1,6,0,15606.0,20790.0
2017-01-23 07:00:00,19710.0,53.6,1,7,0,16092.0,21762.0
2017-01-23 08:00:00,19440.0,54.5,1,8,0,16632.0,22410.0
2017-01-23 09:00:00,18846.0,55.0,1,9,0,17064.0,22950.0
2017-01-23 10:00:00,18954.0,56.3,1,10,0,17226.0,22896.0
2017-01-23 11:00:00,18738.0,58.5,1,11,0,16956.0,22410.0
2017-01-23 12:00:00,18360.0,61.9,1,12,0,16470.0,21438.0
2017-01-23 13:00:00,18684.0,63.7,1,13,0,15444.0,21168.0
2017-01-23 14:00:00,18846.0,62.6,1,14,0,15336.0,20898.0
2017-01-23 15:00:00,18900.0,63.3,1,15,0,15660.0,20790.0
2017-01-23 16:00:00,19764.0,61.7,1,16,0,15930.0,21492.0
2017-01-23 17:00:00,20898.0,60.3,1,17,0,16632.0,22680.0
2017-01-23 18:00:00,20844.0,57.6,1,18,0,16524.0,23058.0
2017-01-23 19:00:00,20952.0,55.2,1,19,0,16254.0,22626.0
2017-01-23 20:00:00,20466.0,52.9,1,20,0,15876.0,22086.0
2017-01-23 21:00:00,19602.0,51.4,1,21,0,15552.0,21276.0
2017-01-23 22:00:00,18630.0,48.7,1,22,0,14958.0,19926.0
2017-01-23 23:00:00,17874.0,46.9,1,23,0,14040.0,18468.0
2017-01-24 00:00:00,17604.0,46.0,1,0,1,13392.0,17982.0
2017-01-24 01:00:00,18198.0,44.1,1,1,1,13338.0,18630.0
2017-01-24 02:00:00,17874.0,43.2,1,2,1,12798.0,18576.0
2017-01-24 03:00:00,18036.0,42.6,1,3,1,12366.0,18414.0
2017-01-24 04:00:00,19116.0,42.1,1,4,1,12582.0,18792.0
2017-01-24 05:00:00,21060.0,42.3,1,5,1,12960.0,19656.0
2017-01-24 06:00:00,22788.0,41.9,1,6,1,13338.0,22194.0
2017-01-24 07:00:00,23598.0,40.3,1,7,1,14256.0,23058.0
2017-01-24 08:00:00,22410.0,39.6,1,8,1,15012.0,22410.0
2017-01-24 09:00:00,20736.0,44.1,1,9,1,15228.0,21600.0
2017-01-24 10:00:00,20304.0,47.8,1,10,1,15012.0,21060.0
2017-01-24 11:00:00,20088.0,51.3,1,11,1,14796.0,21060.0
2017-01-24 12:00:00,19764.0,52.2,1,12,1,15174.0,20358.0
2017-01-24 13:00:00,19710.0,55.6,1,13,1,14850.0,19926.0
2017-01-24 14:00:00,19224.0,58.1,1,14,1,14418.0,19764.0
2017-01-24 15:00:00,19170.0,59.4,1,15,1,14256.0,19818.0
2017-01-24 16:00:00,19494.0,59.4,1,16,1,14580.0,20304.0
2017-01-24 17:00:00,20088.0,59.5,1,17,1,15120.0,21060.0
2017-01-24 18:00:00,20952.0,56.7,1,18,1,15498.0,21438.0
2017-01-24 19:00:00,21168.0,55.2,1,19,1,15390.0,21168.0
2017-01-24 20:00:00,21222.0,54.0,1,20,1,15120.0,20736.0
2017-01-24 21:00:00,20412.0,52.7,1,21,1,14202.0,19602.0
2017-01-24 22:00:00,19332.0,52.5,1,22,1,13392.0,18576.0
2017-01-24 23:00:00,18360.0,52.0,1,23,1,13500.0,17010.0
2017-01-25 00:00:00,19170.0,47.5,1,0,2,14094.0,17118.0
2017-01-25 01:00:00,19926.0,42.6,1,1,2,15120.0,17442.0
2017-01-25 02:00:00,19386.0,40.3,1,2,2,15390.0,17172.0
2017-01-25 03:00:00,19386.0,40.6,1,3,2,15444.0,16794.0
2017-01-25 04:00:00,19980.0,40.6,1,4,2,16146.0,17064.0
2017-01-25 05:00:00,21276.0,40.5,1,5,2,17226.0,18306.0
2017-01-25 06:00:00,23706.0,38.1,1,6,2,18846.0,19926.0
2017-01-25 07:00:00,24408.0,38.3,1,7,2,19710.0,20790.0
2017-01-25 08:00:00,22680.0,36.3,1,8,2,19440.0,20142.0
2017-01-25 09:00:00,20682.0,45.5,1,9,2,18846.0,20142.0
2017-01-25 10:00:00,20250.0,51.1,1,10,2,18954.0,20196.0
2017-01-25 11:00:00,19494.0,56.8,1,11,2,18738.0,19926.0
2017-01-25 12:00:00,18954.0,61.7,1,12,2,18360.0,19548.0
2017-01-25 13:00:00,19170.0,65.1,1,13,2,18684.0,19440.0
2017-01-25 14:00:00,19386.0,68.0,1,14,2,18846.0,19332.0
2017-01-25 15:00:00,19386.0,70.0,1,15,2,18900.0,19224.0
2017-01-25 16:00:00,19278.0,70.2,1,16,2,19764.0,19440.0
2017-01-25 17:00:00,19224.0,68.5,1,17,2,20898.0,19602.0
2017-01-25 18:00:00,20466.0,62.1,1,18,2,20844.0,20088.0
2017-01-25 19:00:00,20142.0,60.8,1,19,2,20952.0,20142.0
2017-01-25 20:00:00,20196.0,56.8,1,20,2,20466.0,19926.0
2017-01-25 21:00:00,19440.0,59.0,1,21,2,19602.0,19494.0
2017-01-25 22:00:00,18252.0,59.5,1,22,2,18630.0,18522.0
2017-01-25 23:00:00,16740.0,58.1,1,23,2,17874.0,17820.0
2017-01-26 00:00:00,16686.0,57.0,1,0,3,17604.0,18414.0
2017-01-26 01:00:00,17280.0,57.6,1,1,3,18198.0,19116.0
2017-01-26 02:00:00,17010.0,55.9,1,2,3,17874.0,18576.0
2017-01-26 03:00:00,16740.0,55.6,1,3,3,18036.0,19008.0
2017-01-26 04:00:00,17496.0,55.4,1,4,3,19116.0,20034.0
2017-01-26 05:00:00,18738.0,57.0,1,5,3,21060.0,22032.0
2017-01-26 06:00:00,20412.0,57.7,1,6,3,22788.0,24030.0
2017-01-26 07:00:00,21060.0,58.3,1,7,3,23598.0,24840.0
2017-01-26 08:00:00,20628.0,59.0,1,8,3,22410.0,23490.0
2017-01-26 09:00:00,19980.0,59.7,1,9,3,20736.0,21222.0
2017-01-26 10:00:00,20304.0,60.8,1,10,3,20304.0,20412.0
2017-01-26 11:00:00,20034.0,62.6,1,11,3,20088.0,19602.0
2017-01-26 12:00:00,19656.0,67.8,1,12,3,19764.0,18900.0
2017-01-26 13:00:00,19548.0,67.3,1,13,3,19710.0,18792.0
2017-01-26 14:00:00,18306.0,70.2,1,14,3,19224.0,18522.0
2017-01-26 15:00:00,18684.0,70.3,1,15,3,19170.0,18684.0
2017-01-26 16:00:00,19008.0,68.2,1,16,3,19494.0,19440.0
2017-01-26 17:00:00,18954.0,64.9,1,17,3,20088.0,20466.0
2017-01-26 18:00:00,20358.0,59.9,1,18,3,20952.0,21222.0
2017-01-26 19:00:00,20088.0,57.9,1,19,3,21168.0,21168.0
2017-01-26 20:00:00,20196.0,55.4,1,20,3,21222.0,20898.0
2017-01-26 21:00:00,19386.0,53.4,1,21,3,20412.0,20682.0
2017-01-26 22:00:00,19008.0,51.1,1,22,3,19332.0,19764.0
2017-01-26 23:00:00,18360.0,49.6,1,23,3,18360.0,18576.0
2017-01-27 00:00:00,18684.0,45.9,1,0,4,19170.0,18900.0
2017-01-27 01:00:00,19332.0,43.0,1,1,4,19926.0,19116.0
2017-01-27 02:00:00,19494.0,42.1,1,2,4,19386.0,18900.0
2017-01-27 03:00:00,20088.0,40.3,1,3,4,19386.0,19278.0
2017-01-27 04:00:00,20952.0,34.5,1,4,4,19980.0,19656.0
2017-01-27 05:00:00,22248.0,32.0,1,5,4,21276.0,20682.0
2017-01-27 06:00:00,24624.0,30.2,1,6,4,23706.0,22248.0
2017-01-27 07:00:00,26190.0,31.1,1,7,4,24408.0,22896.0
2017-01-27 08:00:00,24786.0,31.8,1,8,4,22680.0,22302.0
2017-01-27 09:00:00,22842.0,39.4,1,9,4,20682.0,22086.0
2017-01-27 10:00:00,21384.0,43.7,1,10,4,20250.0,21924.0
2017-01-27 11:00:00,20682.0,46.0,1,11,4,19494.0,20574.0
2017-01-27 12:00:00,19548.0,47.5,1,12,4,18954.0,19548.0
2017-01-27 13:00:00,19656.0,49.5,1,13,4,19170.0,19602.0
2017-01-27 14:00:00,19278.0,49.8,1,14,4,19386.0,19386.0
2017-01-27 15:00:00,19278.0,49.8,1,15,4,19386.0,19602.0
2017-01-27 16:00:00,20034.0,49.8,1,16,4,19278.0,19926.0
2017-01-27 17:00:00,21114.0,49.3,1,17,4,19224.0,20196.0
2017-01-27 18:00:00,22572.0,47.3,1,18,4,20466.0,20736.0
2017-01-27 19:00:00,22788.0,44.6,1,19,4,20142.0,20034.0
2017-01-27 20:00:00,22896.0,37.4,1,20,4,20196.0,19170.0
2017-01-27 21:00:00,22842.0,37.6,1,21,4,19440.0,18630.0
2017-01-27 22:00:00,22194.0,37.8,1,22,4,18252.0,17766.0
2017-01-27 23:00:00,21438.0,35.2,1,23,4,16740.0,16362.0
2017-01-28 00:00:00,20952.0,36.5,1,0,5,16686.0,15984.0
2017-01-28 01:00:00,20466.0,35.1,1,1,5,17280.0,15228.0
2017-01-28 02:00:00,20142.0,33.4,1,2,5,17010.0,14472.0
2017-01-28 03:00:00,20034.0,31.6,1,3,5,16740.0,14148.0
2017-01-28 04:00:00,20466.0,27.7,1,4,5,17496.0,14580.0
2017-01-28 05:00:00,21546.0,26.8,1,5,5,18738.0,15390.0
2017-01-28 06:00:00,22518.0,28.4,1,6,5,20412.0,15606.0
2017-01-28 07:00:00,23112.0,29.1,1,7,5,21060.0,16092.0
2017-01-28 08:00:00,22518.0,28.9,1,8,5,20628.0,16632.0
2017-01-28 09:00:00,20736.0,34.9,1,9,5,19980.0,17064.0
2017-01-28 10:00:00,19548.0,39.4,1,10,5,20304.0,17226.0
2017-01-28 11:00:00,18576.0,43.0,1,11,5,20034.0,16956.0
2017-01-28 12:00:00,17550.0,46.4,1,12,5,19656.0,16470.0
2017-01-28 13:00:00,16902.0,47.8,1,13,5,19548.0,15444.0
2017-01-28 14:00:00,16308.0,49.3,1,14,5,18306.0,15336.0
2017-01-28 15:00:00,15822.0,50.5,1,15,5,18684.0,15660.0
2017-01-28 16:00:00,16362.0,51.3,1,16,5,19008.0,15930.0
2017-01-28 17:00:00,17010.0,50.0,1,17,5,18954.0,16632.0
2017-01-28 18:00:00,18630.0,46.4,1,18,5,20358.0,16524.0
2017-01-28 19:00:00,19062.0,41.2,1,19,5,20088.0,16254.0
2017-01-28 20:00:00,19170.0,37.0,1,20,5,20196.0,15876.0
2017-01-28 21:00:00,19170.0,38.1,1,21,5,19386.0,15552.0
2017-01-28 22:00:00,19008.0,38.1,1,22,5,19008.0,14958.0
2017-01-28 23:00:00,18252.0,38.3,1,23,5,18360.0,14040.0
2017-01-29 00:00:00,17928.0,38.5,1,0,6,18684.0,13392.0
2017-01-29 01:00:00,18090.0,38.5,1,1,6,19332.0,13338.0
2017-01-29 02:00:00,17928.0,36.7,1,2,6,19494.0,12798.0
2017-01-29 03:00:00,17712.0,37.4,1,3,6,20088.0,12366.0
2017-01-29 04:00:00,17874.0,36.1,1,4,6,20952.0,12582.0
2017-01-29 05:00:00,18198.0,35.2,1,5,6,22248.0,12960.0
2017-01-29 06:00:00,19008.0,35.8,1,6,6,24624.0,13338.0
2017-01-29 07:00:00,19818.0,34.7,1,7,6,26190.0,14256.0
2017-01-29 08:00:00,19872.0,33.6,1,8,6,24786.0,15012.0
2017-01-29 09:00:00,18792.0,39.4,1,9,6,22842.0,15228.0
2017-01-29 10:00:00,17118.0,42.6,1,10,6,21384.0,15012.0
2017-01-29 11:00:00,15822.0,45.3,1,11,6,20682.0,14796.0
2017-01-29 12:00:00,14796.0,48.2,1,12,6,19548.0,15174.0
2017-01-29 13:00:00,14040.0,50.7,1,13,6,19656.0,14850.0
2017-01-29 14:00:00,13716.0,51.8,1,14,6,19278.0,14418.0
2017-01-29 15:00:00,13932.0,51.6,1,15,6,19278.0,14256.0
2017-01-29 16:00:00,14688.0,51.3,1,16,6,20034.0,14580.0
2017-01-29 17:00:00,15876.0,51.1,1,17,6,21114.0,15120.0
2017-01-29 18:00:00,17280.0,46.6,1,18,6,22572.0,15498.0
2017-01-29 19:00:00,18036.0,42.8,1,19,6,22788.0,15390.0
2017-01-29 20:00:00,18360.0,41.9,1,20,6,22896.0,15120.0
2017-01-29 21:00:00,17874.0,46.0,1,21,6,22842.0,14202.0
2017-01-29 22:00:00,17226.0,45.3,1,22,6,22194.0,13392.0
2017-01-29 23:00:00,16686.0,45.9,1,23,6,21438.0,13500.0
2017-01-30 00:00:00,17442.0,45.9,1,0,0,20952.0,14094.0
2017-01-30 01:00:00,18738.0,44.1,1,1,0,20466.0,15120.0
2017-01-30 02:00:00,19008.0,44.6,1,2,0,20142.0,15390.0
2017-01-30 03:00:00,19170.0,43.2,1,3,0,20034.0,15444.0
2017-01-30 04:00:00,19818.0,41.9,1,4,0,20466.0,16146.0
2017-01-30 05:00:00,21762.0,40.1,1,5,0,21546.0,17226.0
2017-01-30 06:00:00,23814.0,37.2,1,6,0,22518.0,18846.0
2017-01-30 07:00:00,25326.0,34.2,1,7,0,23112.0,19710.0
2017-01-30 08:00:00,24030.0,34.7,1,8,0,22518.0,19440.0
2017-01-30 09:00:00,22950.0,38.3,1,9,0,20736.0,18846.0
2017-01-30 10:00:00,22248.0,39.9,1,10,0,19548.0,18954.0
2017-01-30 11:00:00,21168.0,41.7,1,11,0,18576.0,18738.0
2017-01-30 12:00:00,21168.0,42.4,1,12,0,17550.0,18360.0
2017-01-30 13:00:00,20682.0,43.0,1,13,0,16902.0,18684.0
2017-01-30 14:00:00,20358.0,43.9,1,14,0,16308.0,18846.0
2017-01-30 15:00:00,20358.0,44.1,1,15,0,15822.0,18900.0
2017-01-30 16:00:00,21708.0,44.6,1,16,0,16362.0,19764.0
2017-01-30 17:00:00,23382.0,44.1,1,17,0,17010.0,20898.0
2017-01-30 18:00:00,25272.0,41.4,1,18,0,18630.0,20844.0
2017-01-30 19:00:00,26244.0,36.9,1,19,0,19062.0,20952.0
2017-01-30 20:00:00,26676.0,36.9,1,20,0,19170.0,20466.0
2017-01-30 21:00:00,25974.0,36.9,1,21,0,19170.0,19602.0
2017-01-30 22:00:00,25110.0,36.9,1,22,0,19008.0,18630.0
2017-01-30 23:00:00,23976.0,36.9,1,23,0,18252.0,17874.0
2017-01-31 00:00:00,23436.0,36.9,1,0,1,17928.0,17604.0
2017-01-31 01:00:00,23922.0,36.9,1,1,1,18090.0,18198.0
2017-01-31 02:00:00,23490.0,36.9,1,2,1,17928.0,17874.0
2017-01-31 03:00:00,23112.0,36.9,1,3,1,17712.0,18036.0
2017-01-31 04:00:00,23598.0,36.9,1,4,1,17874.0,19116.0
2017-01-31 05:00:00,24354.0,36.9,1,5,1,18198.0,21060.0
2017-01-31 06:00:00,26568.0,36.9,1,6,1,19008.0,22788.0
2017-01-31 07:00:00,26730.0,36.9,1,7,1,19818.0,23598.0
2017-01-31 08:00:00,24894.0,36.9,1,8,1,19872.0,22410.0
2017-01-31 09:00:00,22572.0,36.9,1,9,1,18792.0,20736.0
2017-01-31 10:00:00,21114.0,51.8,1,10,1,17118.0,20304.0
2017-01-31 11:00:00,20196.0,57.2,1,11,1,15822.0,20088.0
2017-01-31 12:00:00,19062.0,61.5,1,12,1,14796.0,19764.0
2017-01-31 13:00:00,18576.0,63.7,1,13,1,14040.0,19710.0
2017-01-31 14:00:00,18414.0,65.5,1,14,1,13716.0,19224.0
2017-01-31 15:00:00,18144.0,66.4,1,15,1,13932.0,19170.0
2017-01-31 16:00:00,18630.0,68.4,1,16,1,14688.0,19494.0
2017-01-31 17:00:00,19278.0,66.4,1,17,1,15876.0,20088.0
2017-01-31 18:00:00,20142.0,61.9,1,18,1,17280.0,20952.0
2017-01-31 19:00:00,20844.0,61.5,1,19,1,18036.0,21168.0
2017-01-31 20:00:00,20142.0,59.7,1,20,1,18360.0,21222.0
2017-01-31 21:00:00,19386.0,57.9,1,21,1,17874.0,20412.0
2017-01-31 22:00:00,18198.0,55.4,1,22,1,17226.0,19332.0
2017-01-31 23:00:00,16956.0,55.8,1,23,1,16686.0,18360.0
2017-02-01 00:00:00,17172.0,54.3,2,0,2,17442.0,19170.0
2017-02-01 01:00:00,16902.0,53.4,2,1,2,18738.0,19926.0
2017-02-01 02:00:00,16956.0,48.9,2,2,2,19008.0,19386.0
2017-02-01 03:00:00,17442.0,46.2,2,3,2,19170.0,19386.0
2017-02-01 04:00:00,18414.0,46.9,2,4,2,19818.0,19980.0
2017-02-01 05:00:00,19872.0,48.2,2,5,2,21762.0,21276.0
2017-02-01 06:00:00,22248.0,43.9,2,6,2,23814.0,23706.0
2017-02-01 07:00:00,22680.0,48.6,2,7,2,25326.0,24408.0
2017-02-01 08:00:00,21438.0,49.5,2,8,2,24030.0,22680.0
2017-02-01 09:00:00,20250.0,50.2,2,9,2,22950.0,20682.0
2017-02-01 10:00:00,19494.0,56.1,2,10,2,22248.0,20250.0
2017-02-01 11:00:00,18630.0,61.7,2,11,2,21168.0,19494.0
2017-02-01 12:00:00,18576.0,65.3,2,12,2,21168.0,18954.0
