Month,Day,Weekday,Hour,Temperature,Demand
9,28,1,22,63.0,38.78009361099999
9,28,1,23,62.0,38.087703610999995
9,29,1,0,63.0,33.162477777999996
9,29,1,1,61.0,30.855626111
9,29,1,2,62.0,32.778431667
9,29,1,3,64.0,29.574964443999995
9,29,1,4,63.0,27.285043612
9,29,1,5,60.0,22.411429164999998
9,29,1,6,56.0,26.581303331
9,29,1,7,56.0,33.91751110999999
9,29,1,8,57.0,30.186942222
9,29,1,9,56.0,18.241717224
9,29,1,10,56.0,-1.1280025019999989
9,29,1,11,56.0,-10.479343888999995
9,29,1,12,55.0,-12.174352218000003
9,29,1,13,55.0,-13.679255276000005
9,29,1,14,53.0,-22.315556945999997
9,29,1,15,51.0,-24.875168331999998
9,29,1,16,49.0,-10.377878057000002
9,29,1,17,48.0,18.115088056999998
9,29,1,18,47.0,36.371911389000005
9,29,1,19,46.0,48.417601389
9,29,1,20,47.0,42.464713613
9,29,1,21,47.0,36.969128888
9,29,1,22,46.0,44.794720833999996
9,29,1,23,45.0,44.027167500000004
9,30,1,0,44.0,37.712774724
9,30,1,1,44.0,32.760761943000006
9,30,1,2,43.0,26.840131387000003
9,30,1,3,42.0,29.854595833999998
9,30,1,4,43.0,25.734194722999998
9,30,1,5,44.0,24.516063611000003
9,30,1,6,45.0,27.9818375
9,30,1,7,43.0,32.429410833999995
9,30,1,8,42.0,30.615665277999998
9,30,1,9,43.0,14.955664720000001
9,30,1,10,42.0,-8.668049168999998
9,30,1,11,42.0,-22.08774611300001
9,30,1,12,42.0,-26.885012500000002
9,30,1,13,42.0,-22.010485006000003
9,30,1,14,42.0,-17.443596108999998
9,30,1,15,43.0,-23.990131948999995
9,30,1,16,43.0,-7.455116945000004
9,30,1,17,44.0,12.514780274999998
9,30,1,18,44.0,33.217342775999995
9,30,1,19,45.0,43.03205360999999
9,30,1,20,46.0,43.664205001
9,30,1,21,42.0,44.558763057
9,30,1,22,44.0,46.557150558
9,30,1,23,42.0,42.86635250100001
10,1,1,0,42.0,39.318360278
10,1,1,1,41.0,38.840222224
10,1,1,2,40.0,31.431252220999998
10,1,1,3,42.0,24.208080557000002
10,1,1,4,42.0,24.389804447000003
10,1,1,5,42.0,23.708704723000004
10,1,1,6,42.0,26.516599722999995
10,1,1,7,43.0,32.658004722
10,1,1,8,43.0,28.415858612
10,1,1,9,43.0,15.345253055
10,1,1,10,44.0,-4.662829164999999
10,1,1,11,43.0,-20.054448334
10,1,1,12,42.0,-25.76931388199999
10,1,1,13,43.0,-31.281247225
10,1,1,14,42.0,-28.493526947
10,1,1,15,43.0,-25.450306667000003
10,1,1,16,45.0,-12.689675833999997
10,1,1,17,44.0,17.418938057
10,1,1,18,44.0,32.529857777000004
10,1,1,19,41.0,41.488778333
10,1,1,20,41.0,49.594539443
10,1,1,21,42.0,40.79393194500001
10,1,1,22,42.0,35.505041389
10,1,1,23,42.0,37.895527222
10,2,1,0,42.0,33.04958472300001
10,2,1,1,42.0,30.360415832999998
10,2,1,2,41.0,28.626914998
10,2,1,3,40.0,29.958655556
10,2,1,4,39.0,23.065547224000003
10,2,1,5,41.0,23.465028057000005
10,2,1,6,41.0,26.666246666000003
10,2,1,7,41.0,33.759199722000005
10,2,1,8,42.0,29.905786945
10,2,1,9,42.0,21.221209445999996
10,2,1,10,42.0,1.0038891640000003
10,2,1,11,43.0,-25.652285277999994
10,2,1,12,42.0,-36.297245835
10,2,1,13,43.0,-40.356200836999996
10,2,1,14,43.0,-32.716831667
10,2,1,15,47.0,-31.324439447000003
10,2,1,16,47.0,-25.05952805599999
10,2,1,17,42.0,-3.891854166000001
10,2,1,18,41.0,14.391990557
10,2,1,19,39.0,25.394438612000005
10,2,1,20,40.0,31.921485834000006
10,2,1,21,40.0,34.55180861
10,2,1,22,38.0,28.886834445999998
10,2,1,23,37.0,33.709886108999996
10,3,0,0,37.0,27.742738055
10,3,0,1,37.0,29.199876111000002
10,3,0,2,37.0,23.014419443999998
10,3,0,3,38.0,17.216646943000004
10,3,0,4,38.0,18.416343611
10,3,0,5,38.0,19.250568336000004
10,3,0,6,39.0,22.280294444
10,3,0,7,39.0,19.87071139
10,3,0,8,39.0,16.749069723999998
10,3,0,9,40.0,4.1810622219999996
10,3,0,10,41.0,-21.567488334999997
10,3,0,11,41.0,-39.290453334
10,3,0,12,41.0,-47.08448139000001
10,3,0,13,41.0,-53.879846388999994
10,3,0,14,41.0,-56.21610416699999
10,3,0,15,46.0,-46.388795835
10,3,0,16,46.0,-35.050060280000004
10,3,0,17,46.0,-13.907472777
10,3,0,18,46.0,13.127034166
10,3,0,19,45.0,29.594024998999995
10,3,0,20,45.0,25.582037498
10,3,0,21,45.0,26.137618888999995
10,3,0,22,45.0,29.301270001
10,3,0,23,46.0,28.462118333
10,4,0,0,46.0,27.471541388000006
10,4,0,1,46.0,27.640058057000005
10,4,0,2,46.0,24.440988055
10,4,0,3,47.0,19.608522503
10,4,0,4,47.0,20.384447499999997
10,4,0,5,48.0,19.189034444
10,4,0,6,48.0,21.870430278000004
10,4,0,7,49.0,21.848524722999997
10,4,0,8,49.0,23.872858611999998
10,4,0,9,49.0,8.422172221
10,4,0,10,50.0,-11.770716943000002
10,4,0,11,51.0,-33.344842775000004
10,4,0,12,51.0,-40.11733860999999
10,4,0,13,51.0,-43.793448888
10,4,0,14,51.0,-40.771896945
10,4,0,15,51.0,-27.134131111000006
10,4,0,16,52.0,-17.073109723
10,4,0,17,52.0,-0.3386866660000001
10,4,0,18,52.0,22.030028612
10,4,0,19,53.0,38.357267222
10,4,0,20,53.0,46.693190556999994
10,4,0,21,54.0,39.040669167
10,4,0,22,53.0,36.342533057999994
10,4,0,23,53.0,32.293709444
10,5,1,0,53.0,33.373430554
10,5,1,1,53.0,30.824159167
10,5,1,2,54.0,30.615019444999994
10,5,1,3,54.0,25.086703055
10,5,1,4,54.0,23.960234721000003
10,5,1,5,54.0,22.664153887999998
10,5,1,6,54.0,29.006136669
10,5,1,7,55.0,38.09467472
10,5,1,8,55.0,35.025758333000006
10,5,1,9,55.0,29.904419165
10,5,1,10,55.0,16.904860554000003
10,5,1,11,55.0,2.4433613860000025
10,5,1,12,55.0,-4.053882221
10,5,1,13,55.0,-16.744965556000004
10,5,1,14,55.0,-11.557378613000001
10,5,1,15,54.0,-0.5215374990000003
10,5,1,16,54.0,5.165623611000001
10,5,1,17,55.0,15.858538610000002
10,5,1,18,55.0,25.872072778000003
10,5,1,19,55.0,37.294171112
10,5,1,20,55.0,33.527728886
10,5,1,21,54.0,31.936834167
10,5,1,22,55.0,29.133991391
10,5,1,23,55.0,30.194812221
10,6,1,0,55.0,25.693976943000003
10,6,1,1,55.0,24.308008332
10,6,1,2,55.0,21.435108613
10,6,1,3,54.0,22.532156946
10,6,1,4,53.0,19.445261111999997
10,6,1,5,53.0,21.712658054000002
10,6,1,6,54.0,23.131415001000004
10,6,1,7,54.0,32.578942501
10,6,1,8,54.0,29.824781389
10,6,1,9,54.0,23.044641387000002
10,6,1,10,53.0,2.522897222000002
10,6,1,11,52.0,-16.289880552000003
10,6,1,12,52.0,-30.130881386999995
10,6,1,13,52.0,-29.767492499000006
10,6,1,14,54.0,-11.017769164999999
10,6,1,15,55.0,-7.757229721999997
10,6,1,16,55.0,8.084297778000002
10,6,1,17,53.0,17.055660833
10,6,1,18,53.0,33.854894443000006
10,6,1,19,54.0,36.670419167
10,6,1,20,54.0,36.069240836
10,6,1,21,55.0,33.843078334
10,6,1,22,56.0,33.054596388
10,6,1,23,56.0,32.013115
10,7,1,0,56.0,29.35287139
10,7,1,1,56.0,26.734426108999994
10,7,1,2,56.0,22.030360832000007
10,7,1,3,56.0,20.694033613000002
10,7,1,4,55.0,18.753879723
10,7,1,5,56.0,19.217717776999997
10,7,1,6,56.0,25.48428889
10,7,1,7,55.0,33.439061664
10,7,1,8,54.0,29.364666389
10,7,1,9,54.0,19.539303611999998
10,7,1,10,55.0,0.03004250000000297
10,7,1,11,56.0,-14.343217501000003
10,7,1,12,55.0,-26.866351944999998
10,7,1,13,55.0,-28.159330551999997
10,7,1,14,55.0,-26.232068337
10,7,1,15,54.0,-17.834004161999996
10,7,1,16,53.0,-1.1005858340000003
10,7,1,17,53.0,16.586957777
10,7,1,18,52.0,28.859758609
10,7,1,19,51.0,36.102739723000006
10,7,1,20,51.0,37.427325001
10,7,1,21,49.0,42.35113861000001
10,7,1,22,49.0,48.569967223
10,7,1,23,48.0,39.818762774999996
10,8,1,0,48.0,30.383996665999994
10,8,1,1,48.0,27.099218889
10,8,1,2,48.0,25.248153056
10,8,1,3,48.0,25.643238058000005
10,8,1,4,48.0,22.180621946
10,8,1,5,49.0,21.932938609999997
10,8,1,6,50.0,27.922758333
10,8,1,7,53.0,30.848596945
10,8,1,8,54.0,32.10383361
10,8,1,9,56.0,23.778666389000005
10,8,1,10,55.0,7.550135276000003
10,8,1,11,55.0,-4.273086390000002
10,8,1,12,56.0,-15.276651391999998
10,8,1,13,57.0,-14.952372498999997
10,8,1,14,56.0,-2.7618080559999996
10,8,1,15,56.0,8.671481667
10,8,1,16,57.0,33.289903333000005
10,8,1,17,57.0,44.732306388
10,8,1,18,62.0,49.77285027799999
10,8,1,19,62.0,36.591245557
10,8,1,20,62.0,38.08178444400001
10,8,1,21,61.0,34.58641944400001
10,8,1,22,59.0,31.313883887999996
10,8,1,23,59.0,29.816793611999998
10,9,1,0,57.0,34.747225277
10,9,1,1,56.0,31.986678332999997
10,9,1,2,53.0,33.373615835
10,9,1,3,53.0,24.710256943999994
10,9,1,4,50.0,21.488429723999996
10,9,1,5,48.0,23.803776107999994
10,9,1,6,46.0,26.895020277999997
10,9,1,7,47.0,35.157785833999995
10,9,1,8,47.0,34.887296945
10,9,1,9,47.0,35.931248610000004
10,9,1,10,48.0,29.175095833999997
10,9,1,11,47.0,17.725187501
10,9,1,12,47.0,16.616216665000003
10,9,1,13,46.0,13.927366111
10,9,1,14,47.0,14.40525889
10,9,1,15,46.0,14.593332777
10,9,1,16,45.0,13.209029169
10,9,1,17,45.0,30.067086388
10,9,1,18,45.0,26.406219722999996
10,9,1,19,45.0,36.89800944299999
10,9,1,20,45.0,33.529703892
10,9,1,21,44.0,38.126529164999994
10,9,1,22,43.0,40.434901943999996
10,9,1,23,44.0,32.706887502
10,10,0,0,44.0,33.869135555999996
10,10,0,1,43.0,28.08421139
10,10,0,2,41.0,28.353162500999996
10,10,0,3,42.0,25.671687776999995
10,10,0,4,40.0,24.573900833999996
10,10,0,5,39.0,21.107489445
10,10,0,6,42.0,24.465585553999997
10,10,0,7,46.0,26.004506667000005
10,10,0,8,46.0,22.210387222
10,10,0,9,45.0,10.087185832000001
10,10,0,10,44.0,-13.872586111000002
10,10,0,11,43.0,-31.870790833
10,10,0,12,43.0,-43.089805278
10,10,0,13,43.0,-41.01531583399999
10,10,0,14,44.0,-30.031074167
10,10,0,15,43.0,-27.374115834
10,10,0,16,43.0,-9.822813887999999
10,10,0,17,43.0,4.641851942
10,10,0,18,43.0,24.506411944999996
10,10,0,19,43.0,41.338720001999995
10,10,0,20,44.0,41.82108777699999
10,10,0,21,44.0,38.255719996
10,10,0,22,44.0,34.818922225
10,10,0,23,44.0,34.291237499
10,11,0,0,44.0,35.32663166700001
10,11,0,1,44.0,28.375970277999997
10,11,0,2,45.0,24.929139723000006
10,11,0,3,45.0,21.061135001000004
10,11,0,4,45.0,19.231291666999997
10,11,0,5,45.0,18.892487776000003
10,11,0,6,46.0,20.438566666
10,11,0,7,47.0,21.539952502000002
10,11,0,8,48.0,18.820186944
10,11,0,9,50.0,9.258189999999999
10,11,0,10,51.0,-14.124959165000003
10,11,0,11,52.0,-33.109660556
10,11,0,12,53.0,-41.32012860800002
10,11,0,13,53.0,-43.540356943
10,11,0,14,53.0,-32.962127779
10,11,0,15,52.0,-24.103918331999992
10,11,0,16,52.0,-8.1192
10,11,0,17,51.0,15.307100556
10,11,0,18,49.0,32.187083055
10,11,0,19,47.0,41.771511112
10,11,0,20,48.0,47.81649916600001
10,11,0,21,47.0,46.323404166
10,11,0,22,49.0,36.701401387
10,11,0,23,50.0,37.367926945
10,12,1,0,51.0,35.303461113
10,12,1,1,52.0,30.014434999
10,12,1,2,53.0,26.810205556
10,12,1,3,53.0,22.789173613
10,12,1,4,54.0,23.688740555
10,12,1,5,54.0,23.874318610999996
10,12,1,6,55.0,27.29207389
10,12,1,7,56.0,35.471065832
10,12,1,8,55.0,41.517990276000006
10,12,1,9,51.0,28.878537223
10,12,1,10,48.0,12.983429441000002
10,12,1,11,46.0,-10.039682497999998
10,12,1,12,45.0,-18.268939166
10,12,1,13,42.0,-23.889068059000003
10,12,1,14,37.0,-1.3577977780000037
10,12,1,15,39.0,10.659596114000001
10,12,1,16,40.0,20.631468611000003
10,12,1,17,42.0,26.606797221
10,12,1,18,42.0,32.316428889
10,12,1,19,42.0,38.418741389
10,12,1,20,44.0,42.779936389
10,12,1,21,44.0,43.00800722099999
10,12,1,22,40.0,35.659532776999995
10,12,1,23,40.0,35.174501668
10,13,1,0,39.0,32.383057778
10,13,1,1,39.0,28.271815276
10,13,1,2,40.0,28.008881111
10,13,1,3,40.0,31.033435001
10,13,1,4,40.0,26.742827501
10,13,1,5,40.0,23.481909447
10,13,1,6,41.0,30.012920834
10,13,1,7,41.0,32.706386665
10,13,1,8,41.0,31.636138888
10,13,1,9,41.0,25.447448891
10,13,1,10,42.0,7.453120557
10,13,1,11,43.0,-19.380198888000006
10,13,1,12,43.0,-30.412680001
10,13,1,13,44.0,-28.178010551
10,13,1,14,44.0,-27.883646109999997
10,13,1,15,44.0,-21.46987583400001
10,13,1,16,45.0,0.7200302809999981
10,13,1,17,45.0,22.066365001
10,13,1,18,45.0,30.401135833
10,13,1,19,45.0,42.307542777
10,13,1,20,46.0,43.64918027800001
10,13,1,21,44.0,37.123116945
10,13,1,22,43.0,35.238122221
10,13,1,23,42.0,26.425761387999998
10,14,1,0,41.0,26.807377774999996
10,14,1,1,41.0,30.767805835
10,14,1,2,40.0,23.130770558
10,14,1,3,39.0,23.681156111000004
10,14,1,4,39.0,19.44188361
10,14,1,5,38.0,18.901061669999997
10,14,1,6,39.0,26.325646114000005
10,14,1,7,39.0,32.14190361
10,14,1,8,39.0,30.513001666
10,14,1,9,39.0,17.64434361
10,14,1,10,38.0,-2.072844165999999
10,14,1,11,38.0,-20.47080222
10,14,1,12,38.0,-36.807916949
10,14,1,13,37.0,-42.68432444699999
10,14,1,14,36.0,-27.462249164999996
10,14,1,15,35.0,-18.952128053000003
10,14,1,16,35.0,-7.979376669000002
10,14,1,17,36.0,8.745886942999999
10,14,1,18,37.0,26.984080555
10,14,1,19,39.0,48.195694443
10,14,1,20,38.0,41.651220556000006
10,14,1,21,38.0,41.721263889999996
10,14,1,22,38.0,37.865745278000006
10,14,1,23,38.0,33.28018750099999
10,15,1,0,37.0,29.698449167
10,15,1,1,37.0,31.601674166000002
10,15,1,2,37.0,25.324421388999998
10,15,1,3,37.0,24.672923334000004
10,15,1,4,37.0,22.756478609999995
10,15,1,5,37.0,20.851117499999997
10,15,1,6,37.0,26.853891665999996
10,15,1,7,38.0,30.919909722
10,15,1,8,39.0,32.012749168999996
10,15,1,9,41.0,24.782938611
10,15,1,10,41.0,3.0002886099999966
10,15,1,11,42.0,-16.405239999000003
10,15,1,12,40.0,-32.849514168000006
10,15,1,13,37.0,-35.903104443000004
10,15,1,14,34.0,-34.646120831000005
10,15,1,15,26.0,-15.597865277
10,15,1,16,26.0,-8.753596667000002
10,15,1,17,26.0,13.20954889
10,15,1,18,29.0,28.960880554
10,15,1,19,31.0,33.48406861
10,15,1,20,32.0,38.10500000100001
10,15,1,21,31.0,34.82111889
10,15,1,22,31.0,40.575541116
10,15,1,23,32.0,35.736514721999995
10,16,1,0,32.0,34.725711947
10,16,1,1,32.0,32.334151389
10,16,1,2,32.0,23.948354167
10,16,1,3,32.0,24.875669445999996
10,16,1,4,32.0,25.518587777
10,16,1,5,33.0,21.492364444000003
10,16,1,6,34.0,25.471515833
10,16,1,7,35.0,28.731429168000002
10,16,1,8,34.0,30.097261113
10,16,1,9,32.0,18.477026109
10,16,1,10,30.0,-2.0323100010000044
10,16,1,11,29.0,-17.51517111
10,16,1,12,28.0,-32.962960556000006
10,16,1,13,28.0,-41.884648887000004
10,16,1,14,28.0,-33.206312506
10,16,1,15,27.0,-24.858779170000005
10,16,1,16,28.0,-9.845346668000003
10,16,1,17,28.0,6.368491943000001
10,16,1,18,29.0,34.83930111
10,16,1,19,27.0,43.836742779
10,16,1,20,27.0,32.71339139
10,16,1,21,27.0,35.795940557
10,16,1,22,27.0,34.729346111
10,16,1,23,26.0,41.070766942000006
10,17,0,0,25.0,29.251262499
10,17,0,1,24.0,24.902381388000002
10,17,0,2,24.0,25.743198606999997
10,17,0,3,24.0,23.101815835
10,17,0,4,24.0,25.480079167000003
10,17,0,5,24.0,18.58413861
10,17,0,6,24.0,21.242058331000003
10,17,0,7,24.0,21.581509999999998
10,17,0,8,23.0,19.967358611999998
10,17,0,9,22.0,3.116193331999999
10,17,0,10,21.0,-17.551409444999997
10,17,0,11,24.0,-36.424130833999996
10,17,0,12,24.0,-36.61023110800001
10,17,0,13,24.0,-43.291503887000005
10,17,0,14,22.0,-40.799271947
10,17,0,15,23.0,-31.122781661999998
10,17,0,16,24.0,-24.545962498
10,17,0,17,25.0,-3.5465038890000007
10,17,0,18,28.0,22.419170001999998
10,17,0,19,30.0,28.827039444
10,17,0,20,29.0,22.460177503999997
10,17,0,21,29.0,28.166504722
10,17,0,22,29.0,30.935560275
10,17,0,23,29.0,23.093963613000003
10,18,0,0,28.0,26.143981110000006
10,18,0,1,29.0,31.235025555
10,18,0,2,28.0,26.612581667
10,18,0,3,28.0,20.319865832
10,18,0,4,27.0,20.645681390000004
10,18,0,5,27.0,18.895189722
10,18,0,6,28.0,20.159883609999998
10,18,0,7,31.0,22.970222777
10,18,0,8,30.0,17.223210832
10,18,0,9,30.0,3.714095
10,18,0,10,30.0,-11.347808614
10,18,0,11,26.0,-25.921954167999996
10,18,0,12,25.0,-38.776367224
10,18,0,13,25.0,-50.496245001000005
10,18,0,14,35.0,-47.76678389299999
10,18,0,15,34.0,-40.142161108
10,18,0,16,36.0,-20.530966388000003
10,18,0,17,36.0,3.8830316650000003
10,18,0,18,36.0,24.246711391999995
10,18,0,19,37.0,31.336594166000005
10,18,0,20,35.0,32.702844164999995
10,18,0,21,32.0,34.771351666
10,18,0,22,29.0,29.059348334
10,18,0,23,28.0,27.053360001
10,19,1,0,27.0,26.541301389
10,19,1,1,27.0,23.890822225000008
10,19,1,2,27.0,28.604919444
10,19,1,3,28.0,24.289634442999997
10,19,1,4,27.0,19.603419445
10,19,1,5,28.0,18.047649443
10,19,1,6,28.0,23.831678888
10,19,1,7,28.0,29.490768055000004
10,19,1,8,30.0,29.146771666000003
10,19,1,9,32.0,21.849773891
10,19,1,10,33.0,2.636510554999999
10,19,1,11,35.0,-20.197919999999993
10,19,1,12,36.0,-36.29474916699999
10,19,1,13,37.0,-34.083563612999995
10,19,1,14,38.0,-29.35941194499999
10,19,1,15,38.0,-18.649794165999992
10,19,1,16,38.0,-9.255588055000004
10,19,1,17,38.0,8.377359721999998
10,19,1,18,38.0,25.568177778999996
10,19,1,19,37.0,30.283427778000004
10,19,1,20,37.0,33.595880001
10,19,1,21,37.0,37.690163335
10,19,1,22,37.0,25.855112223
10,19,1,23,37.0,25.327747222
10,20,1,0,37.0,28.935655277000002
10,20,1,1,37.0,25.127927502
10,20,1,2,37.0,22.891160555
10,20,1,3,37.0,19.879483334999996
10,20,1,4,37.0,19.273337500000004
10,20,1,5,37.0,19.044223612
10,20,1,6,37.0,22.734492498
10,20,1,7,37.0,30.562741388000003
10,20,1,8,38.0,28.831054999000003
10,20,1,9,39.0,19.046310831999996
10,20,1,10,38.0,1.4651449990000012
10,20,1,11,40.0,-17.784624444000002
10,20,1,12,43.0,-27.914693889
10,20,1,13,42.0,-18.447519443000004
10,20,1,14,47.0,-12.116526389999997
10,20,1,15,47.0,-12.05061139
10,20,1,16,50.0,4.801996111999998
10,20,1,17,51.0,19.328933055999997
10,20,1,18,53.0,37.340257777000005
10,20,1,19,53.0,31.222541108999998
10,20,1,20,51.0,37.980213889999995
10,20,1,21,54.0,37.435625277
10,20,1,22,55.0,33.773843056
10,20,1,23,55.0,32.407239444
10,21,1,0,53.0,35.394369443
10,21,1,1,51.0,37.518462222
10,21,1,2,51.0,33.296064443000006
10,21,1,3,50.0,24.529556667000005
10,21,1,4,49.0,22.872410832
10,21,1,5,51.0,24.746009999
10,21,1,6,51.0,27.474627500000004
10,21,1,7,52.0,35.564964445
10,21,1,8,53.0,31.279794167000006
10,21,1,9,53.0,29.296002776999998
10,21,1,10,54.0,14.685929719999995
10,21,1,11,54.0,7.816029720999998
10,21,1,12,55.0,1.3582302779999997
10,21,1,13,56.0,4.8603644460000055
10,21,1,14,56.0,6.5717536119999975
10,21,1,15,57.0,14.844144722
10,21,1,16,56.0,23.301501109999997
10,21,1,17,57.0,39.344928057000004
10,21,1,18,57.0,39.711901944000005
10,21,1,19,58.0,39.676321945
10,21,1,20,58.0,37.076794723999996
10,21,1,21,57.0,34.06459888799999
10,21,1,22,56.0,38.804575555
10,21,1,23,54.0,37.525233054999994
10,22,1,0,53.0,32.090576112
10,22,1,1,52.0,33.423925000000004
10,22,1,2,51.0,27.989232778000005
10,22,1,3,47.0,30.593893612000002
10,22,1,4,46.0,27.025831388
10,22,1,5,45.0,24.972302500999998
10,22,1,6,45.0,27.028910277
10,22,1,7,45.0,32.904924167
10,22,1,8,45.0,33.942418611
10,22,1,9,46.0,26.181255830999998
10,22,1,10,46.0,20.460458057000004
10,22,1,11,46.0,8.301656942
10,22,1,12,45.0,4.903510276999999
10,22,1,13,45.0,5.768096935999998
10,22,1,14,41.0,1.262864997000001
10,22,1,15,42.0,6.242526668999999
10,22,1,16,44.0,9.240856386000003
10,22,1,17,45.0,22.548886944
10,22,1,18,45.0,29.853198332999998
10,22,1,19,45.0,27.570857222999997
10,22,1,20,44.0,34.455100554
10,22,1,21,44.0,29.558805001
10,22,1,22,44.0,34.759254166
10,22,1,23,45.0,36.104040276000006
10,23,1,0,44.0,29.856658609
10,23,1,1,43.0,38.956571667
10,23,1,2,45.0,31.098281664
10,23,1,3,45.0,28.783654999000007
10,23,1,4,45.0,22.697767223999996
10,23,1,5,45.0,23.464600281
10,23,1,6,45.0,27.9064625
10,23,1,7,45.0,35.010099722999996
10,23,1,8,44.0,30.884811667999998
10,23,1,9,44.0,35.99766638999999
10,23,1,10,45.0,36.157658888
10,23,1,11,46.0,31.3462425
10,23,1,12,47.0,23.859288608999996
10,23,1,13,47.0,25.322205554
10,23,1,14,47.0,21.107745279000003
10,23,1,15,47.0,16.760469167
10,23,1,16,49.0,25.149069166
10,23,1,17,53.0,29.808095833000003
10,23,1,18,53.0,27.269535553999997
10,23,1,19,53.0,36.317053887
10,23,1,20,57.0,34.602838333
10,23,1,21,59.0,36.562213336
10,23,1,22,60.0,35.606130277000005
10,23,1,23,61.0,26.727907499000004
10,24,0,0,61.0,29.000658612
10,24,0,1,62.0,26.120973892
10,24,0,2,62.0,26.962151387000002
10,24,0,3,62.0,23.292509166000002
10,24,0,4,62.0,21.537968055000004
10,24,0,5,62.0,18.377593888000003
10,24,0,6,62.0,24.753160276
10,24,0,7,63.0,29.244698612
10,24,0,8,63.0,30.800700555000006
10,24,0,9,57.0,25.316760552999998
10,24,0,10,56.0,24.352870554
10,24,0,11,52.0,23.924797500000004
10,24,0,12,52.0,22.737759164000003
10,24,0,13,53.0,20.404290555000003
10,24,0,14,52.0,12.148052779
10,24,0,15,51.0,11.884503333000001
10,24,0,16,48.0,8.010708887
10,24,0,17,46.0,18.110036388999998
10,24,0,18,44.0,24.558550555
10,24,0,19,43.0,33.17351444399999
10,24,0,20,43.0,27.719024164999997
10,24,0,21,42.0,26.050041111999995
10,24,0,22,42.0,28.710396944999992
10,24,0,23,41.0,28.146815832
10,25,0,0,41.0,26.134551390000002
10,25,0,1,40.0,24.397012501
10,25,0,2,40.0,21.641733054999996
10,25,0,3,40.0,23.012986387999998
10,25,0,4,39.0,24.005844721
10,25,0,5,38.0,22.391980554000003
10,25,0,6,39.0,20.142980556
10,25,0,7,40.0,22.965941666
10,25,0,8,41.0,20.106391944
10,25,0,9,41.0,17.297253058
10,25,0,10,37.0,4.958254444000001
10,25,0,11,35.0,-0.25388444400000054
10,25,0,12,36.0,-0.6462197220000001
10,25,0,13,35.0,-8.6233875
10,25,0,14,33.0,-14.22664639
10,25,0,15,38.0,-10.716224723
10,25,0,16,37.0,-3.0348213899999985
10,25,0,17,39.0,4.351967777999999
10,25,0,18,39.0,16.640585836
10,25,0,19,39.0,28.342643053000003
10,25,0,20,38.0,32.804651944
10,25,0,21,38.0,30.978404165000004
10,25,0,22,39.0,26.628123889999998
10,25,0,23,39.0,27.880812221999996
10,26,1,0,38.0,38.330871943999995
10,26,1,1,38.0,26.22262611
10,26,1,2,37.0,22.723616112999995
10,26,1,3,37.0,19.222896946
10,26,1,4,37.0,19.70921722
10,26,1,5,36.0,18.629741109
10,26,1,6,37.0,24.812546112
10,26,1,7,41.0,32.946502222
10,26,1,8,44.0,30.877194444
10,26,1,9,40.0,21.732630001999993
10,26,1,10,37.0,4.174151389999997
10,26,1,11,37.0,-10.704788053999998
10,26,1,12,35.0,-29.527136388999995
10,26,1,13,36.0,-27.616602219999997
10,26,1,14,41.0,-31.934446665000007
10,26,1,15,43.0,-24.622252501
10,26,1,16,44.0,-6.425524722999995
10,26,1,17,44.0,3.5653427790000016
10,26,1,18,45.0,19.558091945
10,26,1,19,45.0,24.532716944
10,26,1,20,44.0,28.633842223000002
10,26,1,21,44.0,36.253630556000005
10,26,1,22,44.0,29.651948889000003
10,26,1,23,42.0,29.062050552
10,27,1,0,42.0,28.791040836000004
10,27,1,1,42.0,30.580079165999997
10,27,1,2,43.0,28.656182776
10,27,1,3,43.0,22.817118611000005
10,27,1,4,43.0,18.782408609999997
10,27,1,5,43.0,18.647856668
10,27,1,6,42.0,23.843183333
10,27,1,7,43.0,28.492266112
10,27,1,8,43.0,28.32087139
10,27,1,9,43.0,26.237489721
10,27,1,10,42.0,5.427544999999999
10,27,1,11,43.0,-13.659204165000004
10,27,1,12,44.0,-28.504912498999992
10,27,1,13,44.0,-30.941612778000003
10,27,1,14,43.0,-23.006012777
10,27,1,15,44.0,-16.418894718999997
10,27,1,16,45.0,-5.734853053999997
10,27,1,17,47.0,3.9729277789999977
10,27,1,18,46.0,22.269135835
10,27,1,19,48.0,27.329053887999997
10,27,1,20,49.0,36.578141667
10,27,1,21,50.0,38.033450835
10,27,1,22,50.0,29.574196387999997
10,27,1,23,51.0,32.721599444999995
10,28,1,0,51.0,29.229869168
10,28,1,1,52.0,27.610121944999996
10,28,1,2,52.0,21.653175004999998
10,28,1,3,52.0,25.137125557
10,28,1,4,53.0,21.781956111000003
10,28,1,5,53.0,24.500937221
10,28,1,6,54.0,23.565182224
10,28,1,7,54.0,28.101448888
10,28,1,8,55.0,27.837084168
10,28,1,9,53.0,22.670788611
10,28,1,10,52.0,7.067333053999999
10,28,1,11,52.0,-8.994170001
10,28,1,12,49.0,-20.996320277999995
10,28,1,13,47.0,-22.963416110000008
10,28,1,14,46.0,-22.491192502000008
10,28,1,15,48.0,-12.886940834000002
10,28,1,16,44.0,3.902041110999999
10,28,1,17,38.0,11.880584166000002
10,28,1,18,36.0,22.607293053
10,28,1,19,32.0,25.740921666000002
10,28,1,20,29.0,30.463814997999997
10,28,1,21,29.0,35.284016112
10,28,1,22,29.0,34.051669167
10,28,1,23,28.0,34.433191111
