date,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2018-12-22 10:00:00,10.1,12,10,5,11031.772828,10655.849942,969.8841842600032,808.7617262600033
2018-12-22 11:00:00,12.0,12,11,5,10908.597,10408.638578,888.9450461639371,513.0221601639387
2018-12-22 12:00:00,12.5,12,12,5,10873.589174,10154.847513,788.8398607415565,288.88143874155685
2018-12-22 13:00:00,16.1,12,13,5,10787.21832,9972.247497,748.2323660654165,29.49070506541648
2018-12-22 14:00:00,19.5,12,14,5,10732.904343,9891.587253,692.3448235544311,0.0
2018-12-22 15:00:00,21.0,12,15,5,10778.369437,9903.274206,671.0128252480699,0.0
2018-12-22 16:00:00,21.9,12,16,5,11171.187982,10377.791536,713.9452221111751,0.0
2018-12-22 17:00:00,22.1,12,17,5,11529.250191,10852.767495,716.0383624228216,0.0
2018-12-22 18:00:00,22.3,12,18,5,11526.982915,10921.417895,827.3025037922544,150.81980779225523
2018-12-22 19:00:00,22.3,12,19,5,11439.596251,10886.852546,924.0116897119568,318.44666971195693
2018-12-22 20:00:00,22.2,12,20,5,11168.810136,10848.466764,986.647276100768,433.9035711007673
2018-12-22 21:00:00,21.3,12,21,5,10678.31041,10653.932841,1001.1312621820488,680.7878901820495
2018-12-22 22:00:00,19.6,12,22,5,10169.941074,10343.514064,992.4201931676034,968.0426241676032
2018-12-22 23:00:00,18.6,12,23,5,9778.013854,10036.432332,1015.8093256078446,1189.3823156078452
2018-12-23 00:00:00,18.2,12,0,6,9569.618189,9859.946327,1036.473656225637,1294.8921342256365
2018-12-23 01:00:00,18.3,12,1,6,9496.288158,9817.296622,1089.988661280182,1380.316799280181
2018-12-23 02:00:00,18.4,12,2,6,9558.009935,9818.979184,1158.2660751565254,1479.274539156526
2018-12-23 03:00:00,18.3,12,3,6,9873.339174,9939.637572,1238.46921331036,1499.4384623103597
2018-12-23 04:00:00,18.2,12,4,6,10535.224202,10140.772994,1409.6997955894583,1475.9981935894575
2018-12-23 05:00:00,18.0,12,5,6,11412.012314,10498.873483,1664.4458554047887,1269.9946474047902
2018-12-23 06:00:00,17.5,12,6,6,11768.602816,10724.297817,1961.538403457118,1048.3995724571178
2018-12-23 07:00:00,15.7,12,7,6,11780.896413,10791.258192,2102.126035892836,1057.8210368928358
2018-12-23 08:00:00,12.0,12,8,6,11646.216326,10652.189095,1953.989170288989,964.350949288988
2018-12-23 09:00:00,10.7,12,9,6,11438.37701,10394.666394,1647.1444799049896,653.1172489049895
2018-12-23 10:00:00,10.2,12,10,6,11203.952952,10149.677386,1331.5028832600035,287.7922672600034
2018-12-23 11:00:00,9.9,12,11,6,10977.091657,9984.737834,1061.1251701639376,6.849604163937329
2018-12-23 12:00:00,10.8,12,12,6,10839.009527,9854.686093,857.3345177415576,0.0
2018-12-23 13:00:00,15.1,12,13,6,10660.502388,9753.993394,713.652719065416,0.0
2018-12-23 14:00:00,15.2,12,14,6,10515.165018,9743.031915,565.6288915544319,0.0
2018-12-23 15:00:00,16.6,12,15,6,10445.164527,9819.104303,453.2735002480695,0.0
