ept,netload,tmpf,month,hour,dayofweek,mw2day,mw7day
2019-06-02 02:00:00,8641.273,66.9,6,2,6,9804.911,9301.383
2019-06-02 03:00:00,8426.386,66.9,6,3,6,9544.052,9003.46
2019-06-02 04:00:00,8283.145,64.9,6,4,6,9511.58,8890.525
2019-06-02 05:00:00,8288.087,64.0,6,5,6,9832.311,8792.343
2019-06-02 06:00:00,8337.426,64.0,6,6,6,10545.268,8921.624
2019-06-02 07:00:00,8797.811,64.9,6,7,6,11388.891,9587.437
2019-06-02 08:00:00,9627.117,68.0,6,8,6,11976.528,10738.037
2019-06-02 09:00:00,10475.222,72.0,6,9,6,12597.353,11891.176
2019-06-02 10:00:00,11374.064,77.0,6,10,6,13260.441,12975.387
2019-06-02 11:00:00,12264.811,81.0,6,11,6,13743.113,13926.259
2019-06-02 12:00:00,12940.64,82.0,6,12,6,14089.968,14586.759
2019-06-02 13:00:00,13661.238,84.0,6,13,6,14604.789,15131.596
2019-06-02 14:00:00,14147.698,86.0,6,14,6,15101.373,15506.269
2019-06-02 15:00:00,14297.62,86.0,6,15,6,15438.645,15781.393
2019-06-02 16:00:00,14476.381,87.1,6,16,6,15521.487,15832.346
2019-06-02 17:00:00,14337.696,86.0,6,17,6,15277.194,15745.962
2019-06-02 18:00:00,13935.481,84.0,6,18,6,14646.269,15305.615
2019-06-02 19:00:00,13464.118,82.9,6,19,6,13898.115,14757.946
2019-06-02 20:00:00,13079.648,81.0,6,20,6,13496.112,14354.05
2019-06-02 21:00:00,12615.71,78.1,6,21,6,12686.094,13760.241
2019-06-02 22:00:00,11626.01,73.0,6,22,6,11753.0,12879.896
2019-06-02 23:00:00,10600.281,73.0,6,23,6,10780.259,11819.887
2019-06-03 00:00:00,9729.288,73.0,6,0,0,9934.694,10906.919
2019-06-03 01:00:00,9194.426,71.1,6,1,0,9345.675,10197.264
2019-06-03 02:00:00,8843.295,71.1,6,2,0,8895.542,9741.521
2019-06-03 03:00:00,8657.762,69.1,6,3,0,8606.315,9434.272
2019-06-03 04:00:00,8607.138,66.0,6,4,0,8553.82,9317.071
2019-06-03 05:00:00,9008.236,64.9,6,5,0,8695.883,9358.34
2019-06-03 06:00:00,9653.016,63.0,6,6,0,8784.985,9415.787
2019-06-03 07:00:00,10196.059,63.0,6,7,0,9196.345,9812.423
2019-06-03 08:00:00,10552.551,64.9,6,8,0,9850.606,10718.145
2019-06-03 09:00:00,10858.194,68.0,6,9,0,10400.327,11814.773
2019-06-03 10:00:00,11239.719,70.0,6,10,0,10944.255,12757.042
2019-06-03 11:00:00,11523.19,73.9,6,11,0,11563.14,13421.581
2019-06-03 12:00:00,11668.905,75.0,6,12,0,12130.248,13868.552
2019-06-03 13:00:00,11928.681,77.0,6,13,0,12620.544,14188.121
2019-06-03 14:00:00,12157.475,78.1,6,14,0,13084.297,14438.17
2019-06-03 15:00:00,12453.246,78.1,6,15,0,13520.317,14704.15
2019-06-03 16:00:00,12719.35,78.1,6,16,0,13841.49,15033.846
2019-06-03 17:00:00,12815.121,78.1,6,17,0,13845.492,15168.912
2019-06-03 18:00:00,12697.075,77.0,6,18,0,13616.293,14946.299
2019-06-03 19:00:00,12200.616,75.0,6,19,0,13128.611,14472.458
2019-06-03 20:00:00,11783.049,71.1,6,20,0,12682.844,14008.736
2019-06-03 21:00:00,11250.399,66.9,6,21,0,12122.641,13349.452
2019-06-03 22:00:00,10170.701,64.0,6,22,0,11314.188,12167.943
2019-06-03 23:00:00,9132.592,62.1,6,23,0,10422.843,10930.566
2019-06-04 00:00:00,8517.639,61.0,6,0,1,9693.356,10024.689
2019-06-04 01:00:00,8109.29,59.0,6,1,1,9114.164,9416.583
2019-06-04 02:00:00,7867.457,57.9,6,2,1,8641.273,9124.703
2019-06-04 03:00:00,7792.469,54.0,6,3,1,8426.386,8956.192
2019-06-04 04:00:00,7892.582,54.0,6,4,1,8283.145,9078.928
2019-06-04 05:00:00,8352.58,54.0,6,5,1,8288.087,9611.008
2019-06-04 06:00:00,9016.679,52.0,6,6,1,8337.426,10390.741
2019-06-04 07:00:00,9590.863,55.9,6,7,1,8797.811,11081.446
2019-06-04 08:00:00,9889.602,62.1,6,8,1,9627.117,11450.364
2019-06-04 09:00:00,10111.506,66.0,6,9,1,10475.222,12049.288
2019-06-04 10:00:00,10332.275,68.0,6,10,1,11374.064,12747.181
2019-06-04 11:00:00,10663.28,71.1,6,11,1,12264.811,13551.84
2019-06-04 12:00:00,10860.699,73.0,6,12,1,12940.64,14536.319
2019-06-04 13:00:00,11150.728,75.0,6,13,1,13661.238,15598.641
2019-06-04 14:00:00,11576.465,77.0,6,14,1,14147.698,16470.582
2019-06-04 15:00:00,12039.287,75.9,6,15,1,14297.62,17116.731
2019-06-04 16:00:00,12449.223,78.1,6,16,1,14476.381,17576.222
2019-06-04 17:00:00,12694.872,78.1,6,17,1,14337.696,17760.25
2019-06-04 18:00:00,12696.702,78.1,6,18,1,13935.481,17539.919
2019-06-04 19:00:00,12337.255,75.9,6,19,1,13464.118,17135.195
2019-06-04 20:00:00,12051.227,73.0,6,20,1,13079.648,16500.345
2019-06-04 21:00:00,11600.861,68.0,6,21,1,12615.71,15542.067
2019-06-04 22:00:00,10676.084,66.0,6,22,1,11626.01,14112.975
2019-06-04 23:00:00,9620.631,66.0,6,23,1,10600.281,12651.308
2019-06-05 00:00:00,8943.481,64.9,6,0,2,9729.288,11553.576
2019-06-05 01:00:00,8481.193,63.0,6,1,2,9194.426,10803.731
2019-06-05 02:00:00,8267.29,66.0,6,2,2,8843.295,10310.542
2019-06-05 03:00:00,8191.674,64.0,6,3,2,8657.762,9981.94
2019-06-05 04:00:00,8316.148,64.0,6,4,2,8607.138,9977.534
2019-06-05 05:00:00,8827.205,66.0,6,5,2,9008.236,10280.913
2019-06-05 06:00:00,9607.917,66.0,6,6,2,9653.016,11046.741
2019-06-05 07:00:00,10337.505,69.1,6,7,2,10196.059,11914.85
2019-06-05 08:00:00,10873.182,71.1,6,8,2,10552.551,12762.178
2019-06-05 09:00:00,11338.864,73.9,6,9,2,10858.194,13734.759
2019-06-05 10:00:00,11906.739,77.0,6,10,2,11239.719,14757.357
2019-06-05 11:00:00,12484.54,80.1,6,11,2,11523.19,15630.948
2019-06-05 12:00:00,13034.08,80.1,6,12,2,11668.905,16393.391
2019-06-05 13:00:00,13565.034,82.9,6,13,2,11928.681,16997.727
2019-06-05 14:00:00,13962.8,82.9,6,14,2,12157.475,17449.725
2019-06-05 15:00:00,14174.512,86.0,6,15,2,12453.246,17836.47
2019-06-05 16:00:00,14289.617,75.9,6,16,2,12719.35,17959.311
2019-06-05 17:00:00,14024.689,71.1,6,17,2,12815.121,17840.203
2019-06-05 18:00:00,13750.966,73.9,6,18,2,12697.075,17398.288
2019-06-05 19:00:00,13315.008,73.9,6,19,2,12200.616,16620.013
2019-06-05 20:00:00,13218.711,73.0,6,20,2,11783.049,15948.604
2019-06-05 21:00:00,12826.039,73.0,6,21,2,11250.399,15094.664
2019-06-05 22:00:00,11850.247,73.0,6,22,2,10170.701,13774.371
2019-06-05 23:00:00,10935.064,73.0,6,23,2,9132.592,12411.662
2019-06-06 00:00:00,10206.553,73.0,6,0,3,8517.639,11372.22
2019-06-06 01:00:00,9694.682,73.0,6,1,3,8109.29,10713.814
2019-06-06 02:00:00,9400.735,72.0,6,2,3,7867.457,10197.261
2019-06-06 03:00:00,9245.415,72.0,6,3,3,7792.469,9894.149
2019-06-06 04:00:00,9415.98,72.0,6,4,3,7892.582,9849.324
2019-06-06 05:00:00,9882.364,71.1,6,5,3,8352.58,10193.105
2019-06-06 06:00:00,10692.528,72.0,6,6,3,9016.679,10851.671
2019-06-06 07:00:00,11351.738,73.0,6,7,3,9590.863,11575.957
2019-06-06 08:00:00,11977.478,73.9,6,8,3,9889.602,12369.963
2019-06-06 09:00:00,12820.501,77.0,6,9,3,10111.506,13183.33
2019-06-06 10:00:00,13613.473,81.0,6,10,3,10332.275,14075.737
2019-06-06 11:00:00,14269.667,82.0,6,11,3,10663.28,14980.296
2019-06-06 12:00:00,14908.657,81.0,6,12,3,10860.699,15892.507
2019-06-06 13:00:00,15487.811,84.9,6,13,3,11150.728,16637.986
2019-06-06 14:00:00,15845.337,88.0,6,14,3,11576.465,16923.25
2019-06-06 15:00:00,16288.299,88.0,6,15,3,12039.287,16553.644
2019-06-06 16:00:00,16769.505,88.0,6,16,3,12449.223,16250.478
2019-06-06 17:00:00,16785.691,88.0,6,17,3,12694.872,16289.85
2019-06-06 18:00:00,16345.401,87.1,6,18,3,12696.702,15938.62
2019-06-06 19:00:00,15587.667,86.0,6,19,3,12337.255,15498.07
2019-06-06 20:00:00,14988.748,79.0,6,20,3,12051.227,15111.92
2019-06-06 21:00:00,14317.58,77.0,6,21,3,11600.861,14371.219
2019-06-06 22:00:00,13069.37,77.0,6,22,3,10676.084,13239.449
2019-06-06 23:00:00,11793.138,75.0,6,23,3,9620.631,12011.313
2019-06-07 00:00:00,10825.357,73.0,6,0,4,8943.481,10988.094
2019-06-07 01:00:00,10162.866,73.9,6,1,4,8481.193,10310.883
2019-06-07 02:00:00,9778.153,73.0,6,2,4,8267.29,9804.911
2019-06-07 03:00:00,9560.355,70.0,6,3,4,8191.674,9544.052
2019-06-07 04:00:00,9595.458,72.0,6,4,4,8316.148,9511.58
2019-06-07 05:00:00,10049.047,71.1,6,5,4,8827.205,9832.311
2019-06-07 06:00:00,10796.633,72.0,6,6,4,9607.917,10545.268
2019-06-07 07:00:00,11527.476,72.0,6,7,4,10337.505,11388.891
2019-06-07 08:00:00,11960.175,73.0,6,8,4,10873.182,11976.528
2019-06-07 09:00:00,12337.183,73.9,6,9,4,11338.864,12597.353
2019-06-07 10:00:00,12718.22,73.9,6,10,4,11906.739,13260.441
2019-06-07 11:00:00,13039.705,73.0,6,11,4,12484.54,13743.113
2019-06-07 12:00:00,13176.597,73.0,6,12,4,13034.08,14089.968
2019-06-07 13:00:00,13415.702,73.0,6,13,4,13565.034,14604.789
2019-06-07 14:00:00,13379.233,72.0,6,14,4,13962.8,15101.373
2019-06-07 15:00:00,13093.373,71.1,6,15,4,14174.512,15438.645
2019-06-07 16:00:00,13029.031,72.0,6,16,4,14289.617,15521.487
2019-06-07 17:00:00,12871.37,72.0,6,17,4,14024.689,15277.194
2019-06-07 18:00:00,12596.682,71.1,6,18,4,13750.966,14646.269
2019-06-07 19:00:00,12279.121,70.0,6,19,4,13315.008,13898.115
2019-06-07 20:00:00,12177.653,70.0,6,20,4,13218.711,13496.112
2019-06-07 21:00:00,11955.718,69.1,6,21,4,12826.039,12686.094
2019-06-07 22:00:00,11210.654,70.0,6,22,4,11850.247,11753.0
2019-06-07 23:00:00,10495.186,71.1,6,23,4,10935.064,10780.259
2019-06-08 00:00:00,9747.633,71.1,6,0,5,10206.553,9934.694
2019-06-08 01:00:00,9287.297,71.1,6,1,5,9694.682,9345.675
2019-06-08 02:00:00,8952.832,71.1,6,2,5,9400.735,8895.542
2019-06-08 03:00:00,8763.482,70.0,6,3,5,9245.415,8606.315
2019-06-08 04:00:00,8667.923,70.0,6,4,5,9415.98,8553.82
2019-06-08 05:00:00,8773.179,68.0,6,5,5,9882.364,8695.883
2019-06-08 06:00:00,8886.403,68.0,6,6,5,10692.528,8784.985
2019-06-08 07:00:00,9451.911,69.1,6,7,5,11351.738,9196.345
2019-06-08 08:00:00,10195.371,69.1,6,8,5,11977.478,9850.606
2019-06-08 09:00:00,10860.003,71.1,6,9,5,12820.501,10400.327
2019-06-08 10:00:00,11428.94,72.0,6,10,5,13613.473,10944.255
2019-06-08 11:00:00,11836.364,73.0,6,11,5,14269.667,11563.14
2019-06-08 12:00:00,12047.789,75.0,6,12,5,14908.657,12130.248
2019-06-08 13:00:00,12078.385,75.9,6,13,5,15487.811,12620.544
2019-06-08 14:00:00,12029.667,75.9,6,14,5,15845.337,13084.297
2019-06-08 15:00:00,12153.749,75.9,6,15,5,16288.299,13520.317
2019-06-08 16:00:00,12286.256,75.9,6,16,5,16769.505,13841.49
2019-06-08 17:00:00,12267.949,75.0,6,17,5,16785.691,13845.492
2019-06-08 18:00:00,12127.308,75.0,6,18,5,16345.401,13616.293
2019-06-08 19:00:00,11801.749,73.9,6,19,5,15587.667,13128.611
2019-06-08 20:00:00,11690.194,73.0,6,20,5,14988.748,12682.844
2019-06-08 21:00:00,11473.151,72.0,6,21,5,14317.58,12122.641
2019-06-08 22:00:00,10864.746,71.1,6,22,5,13069.37,11314.188
2019-06-08 23:00:00,10107.387,71.1,6,23,5,11793.138,10422.843
2019-06-09 00:00:00,9422.419,70.0,6,0,6,10825.357,9693.356
2019-06-09 01:00:00,8922.287,69.1,6,1,6,10162.866,9114.164
2019-06-09 02:00:00,8655.78,69.1,6,2,6,9778.153,8641.273
2019-06-09 03:00:00,8462.818,69.1,6,3,6,9560.355,8426.386
2019-06-09 04:00:00,8404.277,69.1,6,4,6,9595.458,8283.145
2019-06-09 05:00:00,8383.34,69.1,6,5,6,10049.047,8288.087
2019-06-09 06:00:00,8571.61,69.1,6,6,6,10796.633,8337.426
2019-06-09 07:00:00,9028.178,69.1,6,7,6,11527.476,8797.811
2019-06-09 08:00:00,9727.294,69.1,6,8,6,11960.175,9627.117
2019-06-09 09:00:00,10431.418,69.1,6,9,6,12337.183,10475.222
2019-06-09 10:00:00,10905.091,70.0,6,10,6,12718.22,11374.064
2019-06-09 11:00:00,11271.382,73.0,6,11,6,13039.705,12264.811
2019-06-09 12:00:00,11614.857,77.0,6,12,6,13176.597,12940.64
2019-06-09 13:00:00,11848.32,79.0,6,13,6,13415.702,13661.238
2019-06-09 14:00:00,12014.22,80.1,6,14,6,13379.233,14147.698
2019-06-09 15:00:00,12068.569,81.0,6,15,6,13093.373,14297.62
2019-06-09 16:00:00,12335.086,80.1,6,16,6,13029.031,14476.381
2019-06-09 17:00:00,12477.991,78.1,6,17,6,12871.37,14337.696
2019-06-09 18:00:00,12423.879,77.0,6,18,6,12596.682,13935.481
2019-06-09 19:00:00,12211.476,75.0,6,19,6,12279.121,13464.118
2019-06-09 20:00:00,12107.892,75.0,6,20,6,12177.653,13079.648
2019-06-09 21:00:00,11818.019,73.0,6,21,6,11955.718,12615.71
2019-06-09 22:00:00,11041.402,73.0,6,22,6,11210.654,11626.01
2019-06-09 23:00:00,10137.485,73.0,6,23,6,10495.186,10600.281
2019-06-10 00:00:00,9424.453,72.0,6,0,0,9747.633,9729.288
2019-06-10 01:00:00,8971.015,72.0,6,1,0,9287.297,9194.426
2019-06-10 02:00:00,8730.474,71.1,6,2,0,8952.832,8843.295
2019-06-10 03:00:00,8617.956,70.0,6,3,0,8763.482,8657.762
2019-06-10 04:00:00,8755.598,70.0,6,4,0,8667.923,8607.138
2019-06-10 05:00:00,9272.795,70.0,6,5,0,8773.179,9008.236
2019-06-10 06:00:00,10074.661,71.1,6,6,0,8886.403,9653.016
2019-06-10 07:00:00,10755.653,72.0,6,7,0,9451.911,10196.059
2019-06-10 08:00:00,11320.416,73.0,6,8,0,10195.371,10552.551
2019-06-10 09:00:00,11613.892,75.0,6,9,0,10860.003,10858.194
2019-06-10 10:00:00,11951.434,77.0,6,10,0,11428.94,11239.719
2019-06-10 11:00:00,12503.368,79.0,6,11,0,11836.364,11523.19
2019-06-10 12:00:00,12918.942,82.0,6,12,0,12047.789,11668.905
2019-06-10 13:00:00,13283.775,80.1,6,13,0,12078.385,11928.681
2019-06-10 14:00:00,13539.032,75.9,6,14,0,12029.667,12157.475
2019-06-10 15:00:00,13479.267,77.0,6,15,0,12153.749,12453.246
2019-06-10 16:00:00,13622.932,80.1,6,16,0,12286.256,12719.35
2019-06-10 17:00:00,13760.742,80.1,6,17,0,12267.949,12815.121
2019-06-10 18:00:00,13593.146,77.0,6,18,0,12127.308,12697.075
2019-06-10 19:00:00,13293.324,77.0,6,19,0,11801.749,12200.616
2019-06-10 20:00:00,13063.202,75.0,6,20,0,11690.194,11783.049
2019-06-10 21:00:00,12693.877,73.9,6,21,0,11473.151,11250.399
2019-06-10 22:00:00,11737.24,73.9,6,22,0,10864.746,10170.701
2019-06-10 23:00:00,10791.246,73.9,6,23,0,10107.387,9132.592
2019-06-11 00:00:00,10140.683,73.0,6,0,1,9422.419,8517.639
2019-06-11 01:00:00,9622.611,72.0,6,1,1,8922.287,8109.29
2019-06-11 02:00:00,9345.859,72.0,6,2,1,8655.78,7867.457
2019-06-11 03:00:00,9164.378,72.0,6,3,1,8462.818,7792.469
2019-06-11 04:00:00,9149.268,69.1,6,4,1,8404.277,7892.582
2019-06-11 05:00:00,9483.873,68.0,6,5,1,8383.34,8352.58
2019-06-11 06:00:00,10052.98,69.1,6,6,1,8571.61,9016.679
2019-06-11 07:00:00,10638.242,68.0,6,7,1,9028.178,9590.863
2019-06-11 08:00:00,10842.859,66.0,6,8,1,9727.294,9889.602
2019-06-11 09:00:00,11030.394,66.9,6,9,1,10431.418,10111.506
2019-06-11 10:00:00,11269.281,70.0,6,10,1,10905.091,10332.275
2019-06-11 11:00:00,11443.812,72.0,6,11,1,11271.382,10663.28
2019-06-11 12:00:00,11689.06,73.9,6,12,1,11614.857,10860.699
2019-06-11 13:00:00,11975.136,75.0,6,13,1,11848.32,11150.728
2019-06-11 14:00:00,12276.741,77.0,6,14,1,12014.22,11576.465
2019-06-11 15:00:00,12622.822,78.1,6,15,1,12068.569,12039.287
2019-06-11 16:00:00,13066.01,79.0,6,16,1,12335.086,12449.223
2019-06-11 17:00:00,13282.425,79.0,6,17,1,12477.991,12694.872
2019-06-11 18:00:00,13071.32,78.1,6,18,1,12423.879,12696.702
2019-06-11 19:00:00,12677.331,77.0,6,19,1,12211.476,12337.255
2019-06-11 20:00:00,12137.936,72.0,6,20,1,12107.892,12051.227
2019-06-11 21:00:00,11633.167,70.0,6,21,1,11818.019,11600.861
2019-06-11 22:00:00,10689.667,66.9,6,22,1,11041.402,10676.084
2019-06-11 23:00:00,9658.319,66.0,6,23,1,10137.485,9620.631
2019-06-12 00:00:00,8842.317,64.9,6,0,2,9424.453,8943.481
2019-06-12 01:00:00,8352.776,64.0,6,1,2,8971.015,8481.193
2019-06-12 02:00:00,8143.158,63.0,6,2,2,8730.474,8267.29
2019-06-12 03:00:00,7995.088,61.0,6,3,2,8617.956,8191.674
2019-06-12 04:00:00,8114.522,60.1,6,4,2,8755.598,8316.148
2019-06-12 05:00:00,8521.729,59.0,6,5,2,9272.795,8827.205
2019-06-12 06:00:00,9110.876,59.0,6,6,2,10074.661,9607.917
2019-06-12 07:00:00,9701.989,60.1,6,7,2,10755.653,10337.505
2019-06-12 08:00:00,9991.409,64.9,6,8,2,11320.416,10873.182
2019-06-12 09:00:00,10365.244,69.1,6,9,2,11613.892,11338.864
2019-06-12 10:00:00,10601.378,71.1,6,10,2,11951.434,11906.739
2019-06-12 11:00:00,10943.056,73.0,6,11,2,12503.368,12484.54
2019-06-12 12:00:00,11270.804,73.0,6,12,2,12918.942,13034.08
2019-06-12 13:00:00,11642.741,73.9,6,13,2,13283.775,13565.034
2019-06-12 14:00:00,12008.068,75.9,6,14,2,13539.032,13962.8
2019-06-12 15:00:00,12334.0,75.9,6,15,2,13479.267,14174.512
2019-06-12 16:00:00,12476.507,75.0,6,16,2,13622.932,14289.617
2019-06-12 17:00:00,12516.009,73.9,6,17,2,13760.742,14024.689
2019-06-12 18:00:00,12249.976,73.0,6,18,2,13593.146,13750.966
2019-06-12 19:00:00,11971.524,71.1,6,19,2,13293.324,13315.008
2019-06-12 20:00:00,11895.844,71.1,6,20,2,13063.202,13218.711
2019-06-12 21:00:00,11468.925,69.1,6,21,2,12693.877,12826.039
2019-06-12 22:00:00,10658.413,68.0,6,22,2,11737.24,11850.247
2019-06-12 23:00:00,9721.304,66.9,6,23,2,10791.246,10935.064
2019-06-13 00:00:00,9040.736,64.9,6,0,3,10140.683,10206.553
2019-06-13 01:00:00,8656.479,64.9,6,1,3,9622.611,9694.682
2019-06-13 02:00:00,8486.798,64.9,6,2,3,9345.859,9400.735
2019-06-13 03:00:00,8405.51,64.9,6,3,3,9164.378,9245.415
2019-06-13 04:00:00,8607.229,64.9,6,4,3,9149.268,9415.98
2019-06-13 05:00:00,9059.148,64.9,6,5,3,9483.873,9882.364
2019-06-13 06:00:00,9755.611,64.9,6,6,3,10052.98,10692.528
2019-06-13 07:00:00,10351.929,64.9,6,7,3,10638.242,11351.738
2019-06-13 08:00:00,10658.93,66.9,6,8,3,10842.859,11977.478
2019-06-13 09:00:00,10981.207,68.0,6,9,3,11030.394,12820.501
2019-06-13 10:00:00,11221.527,68.0,6,10,3,11269.281,13613.473
2019-06-13 11:00:00,11388.064,69.1,6,11,3,11443.812,14269.667
2019-06-13 12:00:00,11680.298,69.1,6,12,3,11689.06,14908.657
2019-06-13 13:00:00,12027.342,71.1,6,13,3,11975.136,15487.811
2019-06-13 14:00:00,12447.897,73.0,6,14,3,12276.741,15845.337
2019-06-13 15:00:00,12820.84,75.0,6,15,3,12622.822,16288.299
2019-06-13 16:00:00,13031.241,78.1,6,16,3,13066.01,16769.505
2019-06-13 17:00:00,12960.677,78.1,6,17,3,13282.425,16785.691
2019-06-13 18:00:00,12757.866,75.9,6,18,3,13071.32,16345.401
2019-06-13 19:00:00,12419.378,75.0,6,19,3,12677.331,15587.667
2019-06-13 20:00:00,12012.889,73.0,6,20,3,12137.936,14988.748
2019-06-13 21:00:00,11617.974,69.1,6,21,3,11633.167,14317.58
2019-06-13 22:00:00,10673.579,66.9,6,22,3,10689.667,13069.37
2019-06-13 23:00:00,9619.713,69.1,6,23,3,9658.319,11793.138
2019-06-14 00:00:00,8914.402,66.0,6,0,4,8842.317,10825.357
2019-06-14 01:00:00,8407.402,62.1,6,1,4,8352.776,10162.866
2019-06-14 02:00:00,8131.596,64.0,6,2,4,8143.158,9778.153
2019-06-14 03:00:00,7939.611,61.0,6,3,4,7995.088,9560.355
2019-06-14 04:00:00,7989.994,60.1,6,4,4,8114.522,9595.458
2019-06-14 05:00:00,8308.448,61.0,6,5,4,8521.729,10049.047
2019-06-14 06:00:00,8873.544,60.1,6,6,4,9110.876,10796.633
2019-06-14 07:00:00,9309.281,61.0,6,7,4,9701.989,11527.476
2019-06-14 08:00:00,9630.891,63.0,6,8,4,9991.409,11960.175
2019-06-14 09:00:00,9903.999,66.0,6,9,4,10365.244,12337.183
2019-06-14 10:00:00,10109.09,68.0,6,10,4,10601.378,12718.22
2019-06-14 11:00:00,10284.278,69.1,6,11,4,10943.056,13039.705
2019-06-14 12:00:00,10452.214,72.0,6,12,4,11270.804,13176.597
2019-06-14 13:00:00,10736.479,73.0,6,13,4,11642.741,13415.702
2019-06-14 14:00:00,11063.456,73.9,6,14,4,12008.068,13379.233
2019-06-14 15:00:00,11411.082,77.0,6,15,4,12334.0,13093.373
2019-06-14 16:00:00,11767.688,77.0,6,16,4,12476.507,13029.031
2019-06-14 17:00:00,12029.937,78.1,6,17,4,12516.009,12871.37
2019-06-14 18:00:00,12011.309,77.0,6,18,4,12249.976,12596.682
2019-06-14 19:00:00,11732.222,75.9,6,19,4,11971.524,12279.121
2019-06-14 20:00:00,11264.818,71.1,6,20,4,11895.844,12177.653
2019-06-14 21:00:00,10920.638,66.0,6,21,4,11468.925,11955.718
2019-06-14 22:00:00,10201.037,64.0,6,22,4,10658.413,11210.654
2019-06-14 23:00:00,9405.748,61.0,6,23,4,9721.304,10495.186
2019-06-15 00:00:00,8721.009,61.0,6,0,5,9040.736,9747.633
2019-06-15 01:00:00,8252.003,61.0,6,1,5,8656.479,9287.297
2019-06-15 02:00:00,7907.082,60.1,6,2,5,8486.798,8952.832
2019-06-15 03:00:00,7720.447,60.1,6,3,5,8405.51,8763.482
2019-06-15 04:00:00,7740.215,59.0,6,4,5,8607.229,8667.923
2019-06-15 05:00:00,7829.112,55.9,6,5,5,9059.148,8773.179
2019-06-15 06:00:00,7917.761,57.9,6,6,5,9755.611,8886.403
2019-06-15 07:00:00,8233.659,59.0,6,7,5,10351.929,9451.911
2019-06-15 08:00:00,8799.193,64.0,6,8,5,10658.93,10195.371
2019-06-15 09:00:00,9202.244,69.1,6,9,5,10981.207,10860.003
2019-06-15 10:00:00,9627.703,73.0,6,10,5,11221.527,11428.94
2019-06-15 11:00:00,10047.159,77.0,6,11,5,11388.064,11836.364
2019-06-15 12:00:00,10416.46,79.0,6,12,5,11680.298,12047.789
2019-06-15 13:00:00,10949.949,81.0,6,13,5,12027.342,12078.385
2019-06-15 14:00:00,11381.828,81.0,6,14,5,12447.897,12029.667
2019-06-15 15:00:00,11864.71,82.0,6,15,5,12820.84,12153.749
2019-06-15 16:00:00,12315.497,82.9,6,16,5,13031.241,12286.256
2019-06-15 17:00:00,12461.663,82.0,6,17,5,12960.677,12267.949
2019-06-15 18:00:00,12460.979,80.1,6,18,5,12757.866,12127.308
2019-06-15 19:00:00,12173.668,81.0,6,19,5,12419.378,11801.749
2019-06-15 20:00:00,11879.706,75.9,6,20,5,12012.889,11690.194
2019-06-15 21:00:00,11617.665,72.0,6,21,5,11617.974,11473.151
2019-06-15 22:00:00,10949.944,69.1,6,22,5,10673.579,10864.746
2019-06-15 23:00:00,10064.956,66.9,6,23,5,9619.713,10107.387
2019-06-16 00:00:00,9330.945,66.0,6,0,6,8914.402,9422.419
2019-06-16 01:00:00,8767.906,68.0,6,1,6,8407.402,8922.287
2019-06-16 02:00:00,8386.278,68.0,6,2,6,8131.596,8655.78
2019-06-16 03:00:00,8111.357,66.9,6,3,6,7939.611,8462.818
2019-06-16 04:00:00,8076.754,66.9,6,4,6,7989.994,8404.277
2019-06-16 05:00:00,8109.345,64.9,6,5,6,8308.448,8383.34
2019-06-16 06:00:00,8142.701,64.9,6,6,6,8873.544,8571.61
2019-06-16 07:00:00,8594.864,66.0,6,7,6,9309.281,9028.178
2019-06-16 08:00:00,9458.024,71.1,6,8,6,9630.891,9727.294
2019-06-16 09:00:00,10360.462,75.0,6,9,6,9903.999,10431.418
2019-06-16 10:00:00,11240.808,79.0,6,10,6,10109.09,10905.091
2019-06-16 11:00:00,11966.715,82.0,6,11,6,10284.278,11271.382
2019-06-16 12:00:00,12616.119,84.9,6,12,6,10452.214,11614.857
2019-06-16 13:00:00,13427.437,87.1,6,13,6,10736.479,11848.32
2019-06-16 14:00:00,13986.667,87.1,6,14,6,11063.456,12014.22
2019-06-16 15:00:00,14548.637,86.0,6,15,6,11411.082,12068.569
2019-06-16 16:00:00,14982.706,88.0,6,16,6,11767.688,12335.086
2019-06-16 17:00:00,15288.479,88.0,6,17,6,12029.937,12477.991
2019-06-16 18:00:00,15337.488,87.1,6,18,6,12011.309,12423.879
2019-06-16 19:00:00,15101.722,84.9,6,19,6,11732.222,12211.476
2019-06-16 20:00:00,14690.375,84.0,6,20,6,11264.818,12107.892
2019-06-16 21:00:00,14291.581,81.0,6,21,6,10920.638,11818.019
2019-06-16 22:00:00,13311.635,79.0,6,22,6,10201.037,11041.402
2019-06-16 23:00:00,12100.54,79.0,6,23,6,9405.748,10137.485
2019-06-17 00:00:00,11319.862,78.1,6,0,0,8721.009,9424.453
2019-06-17 01:00:00,10630.425,77.0,6,1,0,8252.003,8971.015
2019-06-17 02:00:00,10260.585,73.9,6,2,0,7907.082,8730.474
2019-06-17 03:00:00,9882.666,73.0,6,3,0,7720.447,8617.956
2019-06-17 04:00:00,9931.873,73.0,6,4,0,7740.215,8755.598
2019-06-17 05:00:00,10206.836,71.1,6,5,0,7829.112,9272.795
2019-06-17 06:00:00,10807.468,73.0,6,6,0,7917.761,10074.661
2019-06-17 07:00:00,11640.752,73.9,6,7,0,8233.659,10755.653
2019-06-17 08:00:00,12504.982,77.0,6,8,0,8799.193,11320.416
