ept,netload,tmp,month,hour,dayofweek,mw_2,mw_7
2015-01-23 04:00:00,7408.36,-0.526,1,4,4,7528.62,7511.93
2015-01-23 05:00:00,8491.65,-0.697,1,5,4,8617.01,8591.1
2015-01-23 06:00:00,9160.09,-0.811,1,6,4,9164.37,9116.23
2015-01-23 07:00:00,9329.76,-0.555,1,7,4,9366.04,9173.14
2015-01-23 08:00:00,9509.59,0.013,1,8,4,9507.73,9256.97
2015-01-23 09:00:00,9551.02,0.741,1,9,4,9463.48,9226.82
2015-01-23 10:00:00,9509.78,1.316,1,10,4,9450.81,9167.05
2015-01-23 11:00:00,9568.68,1.61,1,11,4,9473.21,9202.3
2015-01-23 12:00:00,9554.66,1.603,1,12,4,9507.05,9178.76
2015-01-23 13:00:00,9457.46,1.228,1,13,4,9425.63,9073.7
2015-01-23 14:00:00,9475.64,0.393,1,14,4,9581.17,9199.51
2015-01-23 15:00:00,9415.23,-0.751,1,15,4,9505.28,9182.02
2015-01-23 16:00:00,9504.12,-1.33,1,16,4,9624.89,9245.43
2015-01-23 17:00:00,9227.91,-1.675,1,17,4,9457.91,8995.87
2015-01-23 18:00:00,9108.05,-1.985,1,18,4,9396.02,8859.02
2015-01-23 19:00:00,8669.81,-2.25,1,19,4,8979.92,8422.26
2015-01-23 20:00:00,8064.23,-2.5,1,20,4,8386.79,7851.49
2015-01-23 21:00:00,7490.29,-2.688,1,21,4,7840.22,7285.8
2015-01-23 22:00:00,7159.31,-2.877,1,22,4,7393.56,6954.3
2015-01-23 23:00:00,6730.59,-3.08,1,23,4,7199.89,6465.99
2015-01-24 00:00:00,6601.96,-3.246,1,0,5,7161.46,6343.53
2015-01-24 01:00:00,6610.99,-3.365,1,1,5,7076.55,6341.23
2015-01-24 02:00:00,6560.24,-3.442,1,2,5,6946.09,6342.54
2015-01-24 03:00:00,6573.14,-3.501,1,3,5,7033.82,6309.55
2015-01-24 04:00:00,6543.48,-3.557,1,4,5,7463.11,6293.63
2015-01-24 05:00:00,6912.86,-3.621,1,5,5,8581.38,6647.24
2015-01-24 06:00:00,7229.93,-3.691,1,6,5,9165.55,6957.2
2015-01-24 07:00:00,7521.93,-3.159,1,7,5,9372.89,7235.69
2015-01-24 08:00:00,8091.34,-2.09,1,8,5,9522.28,7805.58
2015-01-24 09:00:00,8395.9,-1.027,1,9,5,9523.81,8099.13
2015-01-24 10:00:00,8466.26,-0.206,1,10,5,9464.24,8201.43
2015-01-24 11:00:00,8388.95,0.306,1,11,5,9506.53,8147.12
2015-01-24 12:00:00,8326.28,0.455,1,12,5,9525.02,8125.04
2015-01-24 13:00:00,8182.42,0.203,1,13,5,9476.26,8002.31
2015-01-24 14:00:00,8185.73,-0.709,1,14,5,9613.72,8015.08
2015-01-24 15:00:00,8116.69,-2.026,1,15,5,9479.59,8044.58
2015-01-24 16:00:00,8222.69,-2.375,1,16,5,9504.69,7975.67
2015-01-24 17:00:00,8190.4,-2.575,1,17,5,9324.89,7924.88
2015-01-24 18:00:00,8001.31,-2.737,1,18,5,9223.93,7715.26
2015-01-24 19:00:00,7810.12,-2.933,1,19,5,8864.0,7541.86
2015-01-24 20:00:00,7307.54,-3.202,1,20,5,8261.6,7038.36
2015-01-24 21:00:00,7083.66,-3.304,1,21,5,7796.84,6749.25
2015-01-24 22:00:00,6794.57,-3.315,1,22,5,7365.49,6457.51
2015-01-24 23:00:00,6519.09,-3.306,1,23,5,7123.36,6234.38
2015-01-25 00:00:00,6374.35,-3.269,1,0,6,7165.46,6125.1
2015-01-25 01:00:00,6414.45,-3.179,1,1,6,7034.85,6165.0
2015-01-25 02:00:00,6398.32,-3.03,1,2,6,6867.83,6136.35
2015-01-25 03:00:00,6368.32,-2.828,1,3,6,6952.11,6073.67
2015-01-25 04:00:00,6321.21,-2.702,1,4,6,7408.36,6028.56
2015-01-25 05:00:00,6562.14,-2.596,1,5,6,8491.65,6268.6
2015-01-25 06:00:00,6775.85,-2.536,1,6,6,9160.09,6560.03
2015-01-25 07:00:00,7104.47,-2.272,1,7,6,9329.76,6835.51
2015-01-25 08:00:00,7706.51,-1.692,1,8,6,9509.59,7421.5
2015-01-25 09:00:00,8215.36,-0.936,1,9,6,9551.02,7865.2
2015-01-25 10:00:00,8441.41,-0.186,1,10,6,9509.78,7992.56
2015-01-25 11:00:00,8354.17,0.308,1,11,6,9568.68,7862.37
2015-01-25 12:00:00,8212.3,0.492,1,12,6,9554.66,7772.47
2015-01-25 13:00:00,8203.22,0.377,1,13,6,9457.46,7750.95
2015-01-25 14:00:00,8042.62,-0.168,1,14,6,9475.64,7724.75
2015-01-25 15:00:00,8005.11,-1.123,1,15,6,9415.23,7862.37
2015-01-25 16:00:00,8233.6,-1.471,1,16,6,9504.12,8036.73
2015-01-25 17:00:00,8318.01,-1.649,1,17,6,9227.91,8096.9
2015-01-25 18:00:00,8255.26,-1.846,1,18,6,9108.05,8010.77
2015-01-25 19:00:00,8075.42,-2.003,1,19,6,8669.81,7812.8
2015-01-25 20:00:00,7608.25,-2.183,1,20,6,8064.23,7470.45
2015-01-25 21:00:00,7442.36,-2.338,1,21,6,7490.29,7346.81
2015-01-25 22:00:00,7179.85,-2.519,1,22,6,7159.31,6988.95
2015-01-25 23:00:00,7038.83,-2.756,1,23,6,6730.59,6841.01
2015-01-26 00:00:00,7086.35,-3.008,1,0,0,6601.96,6926.94
2015-01-26 01:00:00,7010.33,-3.242,1,1,0,6610.99,6836.84
2015-01-26 02:00:00,6889.42,-3.492,1,2,0,6560.24,6699.26
2015-01-26 03:00:00,7006.17,-3.685,1,3,0,6573.14,6785.2
2015-01-26 04:00:00,7472.91,-3.805,1,4,0,6543.48,7287.48
2015-01-26 05:00:00,8683.2,-4.033,1,5,0,6912.86,8424.52
2015-01-26 06:00:00,9287.72,-4.216,1,6,0,7229.93,9046.53
2015-01-26 07:00:00,9385.82,-3.359,1,7,0,7521.93,9187.54
2015-01-26 08:00:00,9534.92,-1.732,1,8,0,8091.34,9397.59
2015-01-26 09:00:00,9487.36,-0.252,1,9,0,8395.9,9427.84
2015-01-26 10:00:00,9427.7,0.692,1,10,0,8466.26,9439.11
2015-01-26 11:00:00,9472.76,1.17,1,11,0,8388.95,9572.59
2015-01-26 12:00:00,9518.15,1.318,1,12,0,8326.28,9544.73
2015-01-26 13:00:00,9507.6,1.056,1,13,0,8182.42,9466.08
2015-01-26 14:00:00,9522.76,-0.138,1,14,0,8185.73,9518.77
2015-01-26 15:00:00,9425.42,-1.607,1,15,0,8116.69,9417.36
2015-01-26 16:00:00,9702.16,-2.062,1,16,0,8222.69,9501.07
2015-01-26 17:00:00,9571.01,-2.375,1,17,0,8190.4,9351.57
2015-01-26 18:00:00,9486.39,-2.745,1,18,0,8001.31,9267.61
2015-01-26 19:00:00,9179.61,-2.927,1,19,0,7810.12,8851.16
2015-01-26 20:00:00,8600.09,-3.057,1,20,0,7307.54,8272.22
2015-01-26 21:00:00,8089.25,-3.146,1,21,0,7083.66,7742.51
2015-01-26 22:00:00,7679.48,-3.103,1,22,0,6794.57,7328.68
2015-01-26 23:00:00,7459.22,-3.046,1,23,0,6519.09,7099.29
2015-01-27 00:00:00,7498.92,-2.962,1,0,1,6374.35,7105.97
2015-01-27 01:00:00,7435.75,-2.829,1,1,1,6414.45,6998.9
2015-01-27 02:00:00,7297.46,-2.625,1,2,1,6398.32,6908.43
2015-01-27 03:00:00,7405.62,-2.45,1,3,1,6368.32,6998.42
2015-01-27 04:00:00,7881.99,-2.398,1,4,1,6321.21,7483.37
2015-01-27 05:00:00,8926.27,-2.245,1,5,1,6562.14,8589.91
2015-01-27 06:00:00,9421.1,-1.951,1,6,1,6775.85,9121.5
2015-01-27 07:00:00,9550.05,-1.49,1,7,1,7104.47,9338.36
2015-01-27 08:00:00,9630.04,-0.785,1,8,1,7706.51,9501.08
2015-01-27 09:00:00,9586.33,-0.075,1,9,1,8215.36,9445.79
2015-01-27 10:00:00,9578.18,0.514,1,10,1,8441.41,9420.72
2015-01-27 11:00:00,9636.01,0.905,1,11,1,8354.17,9424.48
2015-01-27 12:00:00,9655.6,1.082,1,12,1,8212.3,9493.48
2015-01-27 13:00:00,9569.84,1.003,1,13,1,8203.22,9453.07
2015-01-27 14:00:00,9630.2,0.343,1,14,1,8042.62,9561.73
2015-01-27 15:00:00,9436.93,-0.665,1,15,1,8005.11,9496.71
2015-01-27 16:00:00,9696.89,-1.182,1,16,1,8233.6,9620.53
2015-01-27 17:00:00,9559.51,-1.541,1,17,1,8318.01,9427.41
2015-01-27 18:00:00,9481.7,-1.753,1,18,1,8255.26,9339.63
2015-01-27 19:00:00,9090.65,-1.854,1,19,1,8075.42,8896.31
2015-01-27 20:00:00,8584.44,-1.92,1,20,1,7608.25,8306.41
2015-01-27 21:00:00,8048.75,-2.16,1,21,1,7442.36,7791.44
2015-01-27 22:00:00,7601.51,-2.427,1,22,1,7179.85,7371.69
2015-01-27 23:00:00,7374.91,-2.525,1,23,1,7038.83,7140.47
2015-01-28 00:00:00,7417.31,-2.568,1,0,2,7086.35,7169.19
2015-01-28 01:00:00,7315.03,-2.52,1,1,2,7010.33,7046.43
2015-01-28 02:00:00,7199.62,-2.531,1,2,2,6889.42,6957.88
2015-01-28 03:00:00,7319.18,-2.633,1,3,2,7006.17,7050.11
2015-01-28 04:00:00,7707.11,-2.863,1,4,2,7472.91,7528.62
2015-01-28 05:00:00,8836.91,-3.195,1,5,2,8683.2,8617.01
2015-01-28 06:00:00,9313.92,-3.485,1,6,2,9287.72,9164.37
2015-01-28 07:00:00,9397.99,-2.524,1,7,2,9385.82,9366.04
2015-01-28 08:00:00,9467.43,-0.816,1,8,2,9534.92,9507.73
2015-01-28 09:00:00,9441.92,0.621,1,9,2,9487.36,9463.48
2015-01-28 10:00:00,9424.93,1.475,1,10,2,9427.7,9450.81
2015-01-28 11:00:00,9532.68,1.866,1,11,2,9472.76,9473.21
2015-01-28 12:00:00,9576.42,1.971,1,12,2,9518.15,9507.05
2015-01-28 13:00:00,9520.56,1.688,1,13,2,9507.6,9425.63
2015-01-28 14:00:00,9573.34,0.641,1,14,2,9522.76,9581.17
2015-01-28 15:00:00,9460.86,-0.729,1,15,2,9425.42,9505.28
2015-01-28 16:00:00,9726.71,-1.185,1,16,2,9702.16,9624.89
2015-01-28 17:00:00,9609.35,-1.455,1,17,2,9571.01,9457.91
2015-01-28 18:00:00,9522.53,-1.7,1,18,2,9486.39,9396.02
2015-01-28 19:00:00,9167.87,-1.911,1,19,2,9179.61,8979.92
2015-01-28 20:00:00,8608.73,-2.058,1,20,2,8600.09,8386.79
2015-01-28 21:00:00,8005.67,-2.079,1,21,2,8089.25,7840.22
2015-01-28 22:00:00,7542.75,-2.072,1,22,2,7679.48,7393.56
2015-01-28 23:00:00,7365.56,-2.012,1,23,2,7459.22,7199.89
2015-01-29 00:00:00,7434.37,-1.898,1,0,3,7498.92,7161.46
2015-01-29 01:00:00,7321.74,-1.886,1,1,3,7435.75,7076.55
2015-01-29 02:00:00,7203.11,-1.872,1,2,3,7297.46,6946.09
2015-01-29 03:00:00,7315.36,-1.867,1,3,3,7405.62,7033.82
2015-01-29 04:00:00,7723.39,-1.927,1,4,3,7881.99,7463.11
2015-01-29 05:00:00,8806.99,-2.171,1,5,3,8926.27,8581.38
2015-01-29 06:00:00,9367.0,-2.56,1,6,3,9421.1,9165.55
2015-01-29 07:00:00,9467.71,-2.108,1,7,3,9550.05,9372.89
2015-01-29 08:00:00,9549.33,-0.934,1,8,3,9630.04,9522.28
2015-01-29 09:00:00,9479.77,0.093,1,9,3,9586.33,9523.81
2015-01-29 10:00:00,9416.97,0.784,1,10,3,9578.18,9464.24
2015-01-29 11:00:00,9446.94,1.246,1,11,3,9636.01,9506.53
2015-01-29 12:00:00,9428.19,1.444,1,12,3,9655.6,9525.02
2015-01-29 13:00:00,9225.07,1.277,1,13,3,9569.84,9476.26
2015-01-29 14:00:00,9288.76,0.302,1,14,3,9630.2,9613.72
2015-01-29 15:00:00,9188.59,-1.273,1,15,3,9436.93,9479.59
2015-01-29 16:00:00,9587.8,-1.853,1,16,3,9696.89,9504.69
2015-01-29 17:00:00,9473.29,-2.036,1,17,3,9559.51,9324.89
2015-01-29 18:00:00,9351.78,-2.316,1,18,3,9481.7,9223.93
2015-01-29 19:00:00,9018.61,-2.453,1,19,3,9090.65,8864.0
2015-01-29 20:00:00,8467.57,-2.49,1,20,3,8584.44,8261.6
2015-01-29 21:00:00,7967.13,-2.453,1,21,3,8048.75,7796.84
2015-01-29 22:00:00,7525.16,-2.379,1,22,3,7601.51,7365.49
2015-01-29 23:00:00,7313.21,-2.32,1,23,3,7374.91,7123.36
2015-01-30 00:00:00,7342.62,-2.264,1,0,4,7417.31,7165.46
2015-01-30 01:00:00,7211.11,-2.17,1,1,4,7315.03,7034.85
2015-01-30 02:00:00,7111.36,-2.014,1,2,4,7199.62,6867.83
2015-01-30 03:00:00,7181.46,-1.819,1,3,4,7319.18,6952.11
2015-01-30 04:00:00,7563.24,-1.593,1,4,4,7707.11,7408.36
2015-01-30 05:00:00,8534.2,-1.372,1,5,4,8836.91,8491.65
2015-01-30 06:00:00,9085.25,-1.098,1,6,4,9313.92,9160.09
2015-01-30 07:00:00,9280.34,-0.608,1,7,4,9397.99,9329.76
2015-01-30 08:00:00,9480.2,-0.027,1,8,4,9467.43,9509.59
2015-01-30 09:00:00,9489.95,0.323,1,9,4,9441.92,9551.02
2015-01-30 10:00:00,9508.38,0.485,1,10,4,9424.93,9509.78
2015-01-30 11:00:00,9566.59,0.499,1,11,4,9532.68,9568.68
2015-01-30 12:00:00,9523.06,0.348,1,12,4,9576.42,9554.66
2015-01-30 13:00:00,9383.69,0.021,1,13,4,9520.56,9457.46
2015-01-30 14:00:00,9440.83,-0.517,1,14,4,9573.34,9475.64
2015-01-30 15:00:00,9227.23,-1.275,1,15,4,9460.86,9415.23
2015-01-30 16:00:00,9457.55,-1.906,1,16,4,9726.71,9504.12
2015-01-30 17:00:00,9276.31,-2.467,1,17,4,9609.35,9227.91
2015-01-30 18:00:00,9125.73,-3.08,1,18,4,9522.53,9108.05
2015-01-30 19:00:00,8700.5,-3.672,1,19,4,9167.87,8669.81
2015-01-30 20:00:00,8149.48,-4.127,1,20,4,8608.73,8064.23
2015-01-30 21:00:00,7616.38,-4.58,1,21,4,8005.67,7490.29
2015-01-30 22:00:00,7229.23,-4.799,1,22,4,7542.75,7159.31
2015-01-30 23:00:00,6788.98,-5.008,1,23,4,7365.56,6730.59
2015-01-31 00:00:00,6697.83,-5.403,1,0,5,7434.37,6601.96
2015-01-31 01:00:00,6751.91,-5.856,1,1,5,7321.74,6610.99
2015-01-31 02:00:00,6733.48,-6.304,1,2,5,7203.11,6560.24
2015-01-31 03:00:00,6739.75,-6.585,1,3,5,7315.36,6573.14
2015-01-31 04:00:00,6713.55,-6.565,1,4,5,7723.39,6543.48
2015-01-31 05:00:00,7022.36,-6.501,1,5,5,8806.99,6912.86
2015-01-31 06:00:00,7363.62,-6.421,1,6,5,9367.0,7229.93
2015-01-31 07:00:00,7653.21,-5.246,1,7,5,9467.71,7521.93
2015-01-31 08:00:00,8057.79,-3.272,1,8,5,9549.33,8091.34
2015-01-31 09:00:00,8243.13,-1.509,1,9,5,9479.77,8395.9
2015-01-31 10:00:00,8277.16,-0.544,1,10,5,9416.97,8466.26
2015-01-31 11:00:00,8206.86,-0.123,1,11,5,9446.94,8388.95
2015-01-31 12:00:00,8208.6,0.054,1,12,5,9428.19,8326.28
2015-01-31 13:00:00,8088.57,-0.031,1,13,5,9225.07,8182.42
2015-01-31 14:00:00,8096.93,-0.487,1,14,5,9288.76,8185.73
2015-01-31 15:00:00,7991.73,-1.468,1,15,5,9188.59,8116.69
2015-01-31 16:00:00,8249.87,-2.206,1,16,5,9587.8,8222.69
2015-01-31 17:00:00,8237.18,-2.793,1,17,5,9473.29,8190.4
2015-01-31 18:00:00,7954.45,-3.584,1,18,5,9351.78,8001.31
2015-01-31 19:00:00,7741.44,-4.518,1,19,5,9018.61,7810.12
2015-01-31 20:00:00,7274.74,-5.301,1,20,5,8467.57,7307.54
2015-01-31 21:00:00,7017.89,-5.771,1,21,5,7967.13,7083.66
2015-01-31 22:00:00,6760.44,-6.086,1,22,5,7525.16,6794.57
2015-01-31 23:00:00,6520.61,-6.37,1,23,5,7313.21,6519.09
2015-02-01 00:00:00,6485.64,-6.569,2,0,6,7342.62,6374.35
2015-02-01 01:00:00,6512.17,-6.689,2,1,6,7211.11,6414.45
2015-02-01 02:00:00,6486.11,-6.653,2,2,6,7111.36,6398.32
2015-02-01 03:00:00,6456.58,-6.558,2,3,6,7181.46,6368.32
2015-02-01 04:00:00,6393.19,-6.441,2,4,6,7563.24,6321.21
2015-02-01 05:00:00,6610.29,-6.304,2,5,6,8534.2,6562.14
2015-02-01 06:00:00,6831.63,-6.157,2,6,6,9085.25,6775.85
2015-02-01 07:00:00,7184.65,-4.887,2,7,6,9280.34,7104.47
2015-02-01 08:00:00,7717.53,-2.87,2,8,6,9480.2,7706.51
2015-02-01 09:00:00,8043.93,-1.164,2,9,6,9489.95,8215.36
2015-02-01 10:00:00,7995.61,0.114,2,10,6,9508.38,8441.41
2015-02-01 11:00:00,7827.48,0.797,2,11,6,9566.59,8354.17
2015-02-01 12:00:00,7777.64,1.1,2,12,6,9523.06,8212.3
2015-02-01 13:00:00,7753.12,1.007,2,13,6,9383.69,8203.22
2015-02-01 14:00:00,7813.71,-0.216,2,14,6,9440.83,8042.62
2015-02-01 15:00:00,7804.57,-2.211,2,15,6,9227.23,8005.11
2015-02-01 16:00:00,8252.82,-3.001,2,16,6,9457.55,8233.6
2015-02-01 17:00:00,8308.52,-3.217,2,17,6,9276.31,8318.01
2015-02-01 18:00:00,8188.46,-3.444,2,18,6,9125.73,8255.26
2015-02-01 19:00:00,7988.63,-3.742,2,19,6,8700.5,8075.42
2015-02-01 20:00:00,7590.26,-4.094,2,20,6,8149.48,7608.25
2015-02-01 21:00:00,7452.33,-4.461,2,21,6,7616.38,7442.36
2015-02-01 22:00:00,7225.43,-4.802,2,22,6,7229.23,7179.85
2015-02-01 23:00:00,7083.32,-5.206,2,23,6,6788.98,7038.83
2015-02-02 00:00:00,7193.94,-5.557,2,0,0,6697.83,7086.35
2015-02-02 01:00:00,7088.85,-5.839,2,1,0,6751.91,7010.33
2015-02-02 02:00:00,7025.61,-6.035,2,2,0,6733.48,6889.42
2015-02-02 03:00:00,7137.58,-6.169,2,3,0,6739.75,7006.17
2015-02-02 04:00:00,7632.61,-6.241,2,4,0,6713.55,7472.91
2015-02-02 05:00:00,8776.75,-6.253,2,5,0,7022.36,8683.2
2015-02-02 06:00:00,9262.88,-6.155,2,6,0,7363.62,9287.72
2015-02-02 07:00:00,9375.88,-4.893,2,7,0,7653.21,9385.82
2015-02-02 08:00:00,9528.27,-2.896,2,8,0,8057.79,9534.92
2015-02-02 09:00:00,9524.78,-1.138,2,9,0,8243.13,9487.36
2015-02-02 10:00:00,9601.88,-0.12,2,10,0,8277.16,9427.7
2015-02-02 11:00:00,9658.9,0.34,2,11,0,8206.86,9472.76
2015-02-02 12:00:00,9578.39,0.427,2,12,0,8208.6,9518.15
2015-02-02 13:00:00,9496.58,0.144,2,13,0,8088.57,9507.6
2015-02-02 14:00:00,9397.41,-0.895,2,14,0,8096.93,9522.76
2015-02-02 15:00:00,9266.85,-2.793,2,15,0,7991.73,9425.42
2015-02-02 16:00:00,9658.68,-3.824,2,16,0,8249.87,9702.16
2015-02-02 17:00:00,9502.91,-4.264,2,17,0,8237.18,9571.01
2015-02-02 18:00:00,9469.12,-4.645,2,18,0,7954.45,9486.39
2015-02-02 19:00:00,9190.16,-4.942,2,19,0,7741.44,9179.61
2015-02-02 20:00:00,8610.39,-5.149,2,20,0,7274.74,8600.09
2015-02-02 21:00:00,8046.31,-5.309,2,21,0,7017.89,8089.25
2015-02-02 22:00:00,7673.38,-5.368,2,22,0,6760.44,7679.48
2015-02-02 23:00:00,7454.43,-5.278,2,23,0,6520.61,7459.22
2015-02-03 00:00:00,7527.97,-5.274,2,0,1,6485.64,7498.92
2015-02-03 01:00:00,7394.93,-5.402,2,1,1,6512.17,7435.75
2015-02-03 02:00:00,7294.48,-5.484,2,2,1,6486.11,7297.46
2015-02-03 03:00:00,7432.62,-5.604,2,3,1,6456.58,7405.62
2015-02-03 04:00:00,7868.12,-5.566,2,4,1,6393.19,7881.99
2015-02-03 05:00:00,8962.33,-5.493,2,5,1,6610.29,8926.27
2015-02-03 06:00:00,9465.51,-5.353,2,6,1,6831.63,9421.1
2015-02-03 07:00:00,9604.92,-4.229,2,7,1,7184.65,9550.05
2015-02-03 08:00:00,9622.65,-2.483,2,8,1,7717.53,9630.04
2015-02-03 09:00:00,9495.16,-0.934,2,9,1,8043.93,9586.33
2015-02-03 10:00:00,9486.98,0.016,2,10,1,7995.61,9578.18
2015-02-03 11:00:00,9512.52,0.43,2,11,1,7827.48,9636.01
2015-02-03 12:00:00,9512.48,0.563,2,12,1,7777.64,9655.6
2015-02-03 13:00:00,9405.55,0.395,2,13,1,7753.12,9569.84
2015-02-03 14:00:00,9406.09,-0.727,2,14,1,7813.71,9630.2
2015-02-03 15:00:00,9327.58,-3.064,2,15,1,7804.57,9436.93
2015-02-03 16:00:00,9759.16,-4.186,2,16,1,8252.82,9696.89
2015-02-03 17:00:00,9611.81,-4.61,2,17,1,8308.52,9559.51
2015-02-03 18:00:00,9527.46,-5.002,2,18,1,8188.46,9481.7
2015-02-03 19:00:00,9250.07,-5.431,2,19,1,7988.63,9090.65
2015-02-03 20:00:00,8647.65,-5.848,2,20,1,7590.26,8584.44
2015-02-03 21:00:00,8155.54,-6.179,2,21,1,7452.33,8048.75
2015-02-03 22:00:00,7717.47,-6.482,2,22,1,7225.43,7601.51
2015-02-03 23:00:00,7528.44,-6.745,2,23,1,7083.32,7374.91
2015-02-04 00:00:00,7597.42,-6.991,2,0,2,7193.94,7417.31
2015-02-04 01:00:00,7448.53,-7.191,2,1,2,7088.85,7315.03
2015-02-04 02:00:00,7365.71,-7.322,2,2,2,7025.61,7199.62
2015-02-04 03:00:00,7485.97,-7.381,2,3,2,7137.58,7319.18
2015-02-04 04:00:00,7908.35,-7.388,2,4,2,7632.61,7707.11
2015-02-04 05:00:00,9028.79,-7.36,2,5,2,8776.75,8836.91
2015-02-04 06:00:00,9593.54,-7.161,2,6,2,9262.88,9313.92
2015-02-04 07:00:00,9690.27,-5.834,2,7,2,9375.88,9397.99
2015-02-04 08:00:00,9853.53,-3.793,2,8,2,9528.27,9467.43
2015-02-04 09:00:00,9694.33,-1.826,2,9,2,9524.78,9441.92
2015-02-04 10:00:00,9639.41,-0.908,2,10,2,9601.88,9424.93
2015-02-04 11:00:00,9633.78,-0.583,2,11,2,9658.9,9532.68
2015-02-04 12:00:00,9630.82,-0.553,2,12,2,9578.39,9576.42
2015-02-04 13:00:00,9497.69,-0.825,2,13,2,9496.58,9520.56
2015-02-04 14:00:00,9514.49,-1.696,2,14,2,9397.41,9573.34
2015-02-04 15:00:00,9474.67,-3.564,2,15,2,9266.85,9460.86
2015-02-04 16:00:00,9850.52,-4.86,2,16,2,9658.68,9726.71
2015-02-04 17:00:00,9707.97,-5.522,2,17,2,9502.91,9609.35
2015-02-04 18:00:00,9622.86,-6.036,2,18,2,9469.12,9522.53
2015-02-04 19:00:00,9315.93,-6.49,2,19,2,9190.16,9167.87
2015-02-04 20:00:00,8638.7,-6.853,2,20,2,8610.39,8608.73
2015-02-04 21:00:00,8143.18,-7.102,2,21,2,8046.31,8005.67
2015-02-04 22:00:00,7741.14,-7.261,2,22,2,7673.38,7542.75
2015-02-04 23:00:00,7560.73,-7.417,2,23,2,7454.43,7365.56
2015-02-05 00:00:00,7649.12,-7.556,2,0,3,7527.97,7434.37
2015-02-05 01:00:00,7490.77,-7.659,2,1,3,7394.93,7321.74
2015-02-05 02:00:00,7421.44,-7.708,2,2,3,7294.48,7203.11
2015-02-05 03:00:00,7538.97,-7.744,2,3,3,7432.62,7315.36
2015-02-05 04:00:00,7975.96,-7.76,2,4,3,7868.12,7723.39
2015-02-05 05:00:00,9052.68,-7.777,2,5,3,8962.33,8806.99
2015-02-05 06:00:00,9521.77,-7.629,2,6,3,9465.51,9367.0
2015-02-05 07:00:00,9685.0,-6.377,2,7,3,9604.92,9467.71
2015-02-05 08:00:00,9799.92,-4.442,2,8,3,9622.65,9549.33
2015-02-05 09:00:00,9702.4,-2.862,2,9,3,9495.16,9479.77
2015-02-05 10:00:00,9657.46,-1.901,2,10,3,9486.98,9416.97
2015-02-05 11:00:00,9708.6,-1.324,2,11,3,9512.52,9446.94
2015-02-05 12:00:00,9678.04,-1.1,2,12,3,9512.48,9428.19
2015-02-05 13:00:00,9621.7,-1.253,2,13,3,9405.55,9225.07
2015-02-05 14:00:00,9569.04,-1.909,2,14,3,9406.09,9288.76
2015-02-05 15:00:00,9577.12,-3.24,2,15,3,9327.58,9188.59
2015-02-05 16:00:00,9940.18,-4.261,2,16,3,9759.16,9587.8
2015-02-05 17:00:00,9777.25,-4.935,2,17,3,9611.81,9473.29
2015-02-05 18:00:00,9708.28,-5.592,2,18,3,9527.46,9351.78
2015-02-05 19:00:00,9365.3,-6.12,2,19,3,9250.07,9018.61
2015-02-05 20:00:00,8792.24,-6.491,2,20,3,8647.65,8467.57
2015-02-05 21:00:00,8258.97,-6.624,2,21,3,8155.54,7967.13
2015-02-05 22:00:00,7866.86,-6.684,2,22,3,7717.47,7525.16
2015-02-05 23:00:00,7618.73,-6.7,2,23,3,7528.44,7313.21
2015-02-06 00:00:00,7674.45,-6.629,2,0,4,7597.42,7342.62
2015-02-06 01:00:00,7609.86,-6.562,2,1,4,7448.53,7211.11
2015-02-06 02:00:00,7486.58,-6.589,2,2,4,7365.71,7111.36
2015-02-06 03:00:00,7600.71,-6.615,2,3,4,7485.97,7181.46
2015-02-06 04:00:00,8029.65,-6.651,2,4,4,7908.35,7563.24
2015-02-06 05:00:00,9087.81,-6.66,2,5,4,9028.79,8534.2
2015-02-06 06:00:00,9526.38,-6.531,2,6,4,9593.54,9085.25
2015-02-06 07:00:00,9681.03,-5.611,2,7,4,9690.27,9280.34
2015-02-06 08:00:00,9828.09,-4.42,2,8,4,9853.53,9480.2
2015-02-06 09:00:00,9785.25,-3.411,2,9,4,9694.33,9489.95
2015-02-06 10:00:00,9644.18,-2.648,2,10,4,9639.41,9508.38
2015-02-06 11:00:00,9670.74,-2.18,2,11,4,9633.78,9566.59
2015-02-06 12:00:00,9570.48,-2.041,2,12,4,9630.82,9523.06
2015-02-06 13:00:00,9510.74,-2.275,2,13,4,9497.69,9383.69
2015-02-06 14:00:00,9472.07,-2.981,2,14,4,9514.49,9440.83
2015-02-06 15:00:00,9334.71,-4.42,2,15,4,9474.67,9227.23
2015-02-06 16:00:00,9728.85,-5.651,2,16,4,9850.52,9457.55
2015-02-06 17:00:00,9531.31,-6.206,2,17,4,9707.97,9276.31
2015-02-06 18:00:00,9456.67,-6.574,2,18,4,9622.86,9125.73
2015-02-06 19:00:00,9066.87,-6.877,2,19,4,9315.93,8700.5
2015-02-06 20:00:00,8490.38,-7.156,2,20,4,8638.7,8149.48
2015-02-06 21:00:00,7940.87,-7.468,2,21,4,8143.18,7616.38
2015-02-06 22:00:00,7581.53,-7.908,2,22,4,7741.14,7229.23
2015-02-06 23:00:00,7189.94,-8.403,2,23,4,7560.73,6788.98
2015-02-07 00:00:00,7097.49,-8.805,2,0,5,7649.12,6697.83
2015-02-07 01:00:00,7039.19,-9.116,2,1,5,7490.77,6751.91
2015-02-07 02:00:00,7048.42,-9.373,2,2,5,7421.44,6733.48
