date,tmpf,month,hour,dayofweek,kw2day,kw7day,poten_2,poten_7
2020-08-31 15:00:00,86.7,8,15,0,26298,30186,2458.588235294119,6346.588235294119
2020-08-31 16:00:00,86.5,8,16,0,26244,30726,1756.588235294119,6238.588235294119
2020-08-31 17:00:00,84.6,8,17,0,25974,30780,1413.5294117647063,6219.529411764706
2020-08-31 18:00:00,83.5,8,18,0,25704,29808,1305.5294117647063,5409.529411764706
2020-08-31 19:00:00,80.6,8,19,0,24300,29322,762.3529411764721,5784.352941176472
2020-08-31 20:00:00,78.3,8,20,0,23760,28782,810.0,5832.0
2020-08-31 21:00:00,76.3,8,21,0,23004,27864,1006.9411764705874,5866.941176470587
2020-08-31 22:00:00,75.7,8,22,0,21870,26028,1149.8823529411748,5307.882352941175
2020-08-31 23:00:00,75.4,8,23,0,20628,24354,911.647058823528,4637.647058823528
2020-09-01 00:00:00,75.2,9,0,1,19440,23760,1248.352941176472,5568.352941176472
2020-09-01 01:00:00,74.8,9,1,1,18306,24192,829.0588235294126,6715.058823529413
2020-09-01 02:00:00,74.5,9,2,1,17658,23868,644.8235294117658,6854.823529411766
2020-09-01 03:00:00,73.4,9,3,1,17334,23328,864.0,6858.0
2020-09-01 04:00:00,73.4,9,4,1,17010,23220,886.2352941176487,7096.235294117649
2020-09-01 05:00:00,72.5,9,5,1,17442,24138,1229.2941176470597,7925.2941176470595
2020-09-01 06:00:00,72.5,9,6,1,17550,24894,1070.4705882352937,8414.470588235294
2020-09-01 07:00:00,73.2,9,7,1,17712,25866,886.2352941176468,9040.235294117649
2020-09-01 08:00:00,73.4,9,8,1,18360,26568,613.0588235294126,8821.058823529413
2020-09-01 09:00:00,74.3,9,9,1,19980,27000,1105.411764705881,8125.411764705881
2020-09-01 10:00:00,75.2,9,10,1,20682,27540,860.8235294117658,7718.823529411766
2020-09-01 11:00:00,75.7,9,11,1,21762,28782,736.9411764705874,7756.941176470587
2020-09-01 12:00:00,77.0,9,12,1,23166,29916,1064.1176470588289,7814.117647058829
2020-09-01 13:00:00,78.1,9,13,1,24084,30510,1229.2941176470597,7655.2941176470595
2020-09-01 14:00:00,82.0,9,14,1,24894,30618,1473.8823529411748,7197.882352941175
2020-09-01 15:00:00,84.4,9,15,1,25326,31590,1486.588235294119,7750.588235294119
2020-09-01 16:00:00,85.1,9,16,1,25542,32346,1054.588235294119,7858.588235294119
2020-09-01 17:00:00,83.5,9,17,1,25596,32670,1035.5294117647063,8109.529411764706
2020-09-01 18:00:00,84.4,9,18,1,25650,32724,1251.5294117647063,8325.529411764706
2020-09-01 19:00:00,82.2,9,19,1,24894,32022,1356.352941176472,8484.352941176472
2020-09-01 20:00:00,79.3,9,20,1,24732,31050,1782.0,8100.0
2020-09-01 21:00:00,75.6,9,21,1,23490,29916,1492.9411764705874,7918.941176470587
2020-09-01 22:00:00,75.0,9,22,1,22248,27972,1527.8823529411748,7251.882352941175
2020-09-01 23:00:00,74.7,9,23,1,21546,26028,1829.647058823528,6311.647058823528
2020-09-02 00:00:00,73.9,9,0,2,21438,25218,3246.352941176472,7026.352941176472
2020-09-02 01:00:00,73.2,9,1,2,21222,24732,3745.0588235294126,7255.058823529413
2020-09-02 02:00:00,73.4,9,2,2,20736,24408,3722.823529411766,7394.823529411766
2020-09-02 03:00:00,72.7,9,3,2,20790,23922,4320.0,7452.0
2020-09-02 04:00:00,72.3,9,4,2,20628,23814,4504.235294117649,7690.235294117649
2020-09-02 05:00:00,71.6,9,5,2,21708,24300,5495.29411764706,8087.2941176470595
2020-09-02 06:00:00,72.0,9,6,2,22788,24786,6308.470588235294,8306.470588235294
2020-09-02 07:00:00,73.4,9,7,2,24192,25812,7366.235294117647,8986.235294117647
2020-09-02 08:00:00,74.3,9,8,2,25542,26784,7795.058823529413,9037.058823529413
2020-09-02 09:00:00,76.8,9,9,2,27108,27594,8233.411764705881,8719.411764705881
2020-09-02 10:00:00,81.1,9,10,2,28836,28674,9014.823529411766,8852.823529411766
2020-09-02 11:00:00,86.2,9,11,2,30564,29970,9538.941176470587,8944.941176470587
2020-09-02 12:00:00,88.0,9,12,2,31320,31050,9218.117647058829,8948.117647058829
2020-09-02 13:00:00,89.1,9,13,2,32346,31482,9491.29411764706,8627.29411764706
2020-09-02 14:00:00,91.6,9,14,2,32184,32130,8763.882352941175,8709.882352941175
2020-09-02 15:00:00,92.3,9,15,2,32292,32670,8452.588235294119,8830.588235294119
2020-09-02 16:00:00,93.0,9,16,2,32940,33318,8452.588235294119,8830.588235294119
2020-09-02 17:00:00,91.4,9,17,2,32454,33372,7893.529411764706,8811.529411764706
2020-09-02 18:00:00,91.4,9,18,2,32454,32940,8055.529411764706,8541.529411764706
2020-09-02 19:00:00,88.0,9,19,2,31806,31536,8268.352941176472,7998.352941176472
2020-09-02 20:00:00,86.7,9,20,2,30672,30024,7722.0,7074.0
2020-09-02 21:00:00,80.1,9,21,2,29376,27972,7378.941176470587,5974.941176470587
2020-09-02 22:00:00,81.7,9,22,2,27378,25758,6657.882352941175,5037.882352941175
2020-09-02 23:00:00,81.9,9,23,2,25758,23922,6041.647058823528,4205.647058823528
2020-09-03 00:00:00,81.5,9,0,3,25002,24084,10391.625,5892.352941176472
2020-09-03 01:00:00,80.6,9,1,3,25110,23166,10978.875,5689.058823529413
2020-09-03 02:00:00,79.9,9,2,3,24354,23220,10560.375,6206.823529411766
2020-09-03 03:00:00,79.3,9,3,3,23868,22842,10364.625,6372.0
2020-09-03 04:00:00,78.1,9,4,3,23922,22842,10472.625,6718.235294117649
2020-09-03 05:00:00,77.2,9,5,3,24894,23220,11407.5,7007.29411764706
2020-09-03 06:00:00,77.2,9,6,3,25650,24084,11994.75,7604.470588235294
2020-09-03 07:00:00,76.5,9,7,3,26676,25542,12801.375,8716.235294117647
2020-09-03 08:00:00,78.3,9,8,3,27324,26676,13392.0,8929.058823529413
2020-09-03 09:00:00,82.4,9,9,3,27972,28350,13668.75,9475.41176470588
2020-09-03 10:00:00,86.0,9,10,3,29106,29916,14073.75,10094.823529411766
2020-09-03 11:00:00,88.9,9,11,3,29646,31158,13803.75,10132.941176470587
2020-09-03 12:00:00,90.7,9,12,3,30564,32508,13716.0,10406.117647058829
2020-09-03 13:00:00,92.5,9,13,3,31698,33696,14144.625,10841.29411764706
2020-09-03 14:00:00,93.2,9,14,3,32994,34182,14836.5,10761.882352941177
2020-09-03 15:00:00,93.6,9,15,3,33480,34722,14674.5,10882.58823529412
2020-09-03 16:00:00,93.6,9,16,3,34506,35154,15103.125,10666.58823529412
2020-09-03 17:00:00,93.6,9,17,3,33534,35154,13712.625,10593.529411764706
2020-09-03 18:00:00,91.2,9,18,3,33426,33966,13412.25,9567.529411764706
2020-09-03 19:00:00,88.0,9,19,3,32778,33318,13520.25,9780.352941176472
2020-09-03 20:00:00,83.3,9,20,3,31590,31860,13064.625,8910.0
2020-09-03 21:00:00,81.7,9,21,3,30294,30996,12879.0,8998.941176470587
2020-09-03 22:00:00,81.7,9,22,3,28026,29700,11701.125,8979.882352941175
2020-09-03 23:00:00,81.5,9,23,3,25488,27162,10118.25,7445.647058823528
2020-09-04 00:00:00,80.8,9,0,4,25542,27108,10931.625,8916.352941176472
2020-09-04 01:00:00,79.7,9,1,4,25434,27270,11302.875,9793.058823529413
2020-09-04 02:00:00,78.8,9,2,4,24516,26514,10722.375,9500.823529411766
2020-09-04 03:00:00,77.9,9,3,4,24138,25488,10634.625,9018.0
2020-09-04 04:00:00,78.1,9,4,4,24192,25542,10742.625,9418.235294117649
2020-09-04 05:00:00,77.0,9,5,4,25110,26136,11623.5,9923.29411764706
2020-09-04 06:00:00,76.1,9,6,4,26298,26892,12642.75,10412.470588235294
2020-09-04 07:00:00,73.6,9,7,4,26946,27918,13071.375,11092.235294117649
2020-09-04 08:00:00,77.0,9,8,4,28350,28620,14418.0,10873.058823529413
2020-09-04 09:00:00,81.1,9,9,4,29592,29430,15288.75,10555.41176470588
2020-09-04 10:00:00,83.7,9,10,4,31266,31428,16233.75,11606.823529411766
2020-09-04 11:00:00,86.2,9,11,4,32886,32670,17043.75,11644.941176470587
2020-09-04 12:00:00,86.9,9,12,4,34236,33480,17388.0,11378.117647058829
2020-09-04 13:00:00,88.7,9,13,4,35964,34560,18410.625,11705.29411764706
2020-09-04 14:00:00,89.8,9,14,4,35694,34398,17536.5,10977.882352941177
2020-09-04 15:00:00,90.7,9,15,4,35964,34344,17158.5,10504.58823529412
2020-09-04 16:00:00,90.5,9,16,4,36504,35154,17101.125,10666.58823529412
2020-09-04 17:00:00,90.7,9,17,4,36774,34668,16952.625,10107.529411764706
2020-09-04 18:00:00,89.8,9,18,4,36612,33480,16598.25,9081.529411764706
2020-09-04 19:00:00,86.9,9,19,4,36072,32238,16814.25,8700.352941176472
2020-09-04 20:00:00,77.5,9,20,4,34614,31158,16088.625,8208.0
2020-09-04 21:00:00,74.1,9,21,4,33372,29592,15957.0,7594.941176470587
2020-09-04 22:00:00,72.7,9,22,4,31698,27864,15373.125,7143.882352941175
2020-09-04 23:00:00,72.3,9,23,4,29700,25758,14330.25,6041.647058823528
2020-09-05 00:00:00,71.1,9,0,5,28728,24462,14117.625,6270.352941176472
2020-09-05 01:00:00,70.0,9,1,5,28350,23382,14218.875,5905.058823529413
2020-09-05 02:00:00,70.7,9,2,5,27810,22950,14016.375,5936.823529411766
2020-09-05 03:00:00,70.0,9,3,5,27108,23004,13604.625,6534.0
2020-09-05 04:00:00,70.7,9,4,5,26838,22140,13388.625,6016.235294117649
2020-09-05 05:00:00,70.9,9,5,5,27486,21654,13999.5,5441.29411764706
2020-09-05 06:00:00,72.5,9,6,5,27972,20682,14316.75,4202.470588235294
2020-09-05 07:00:00,71.8,9,7,5,29106,21276,15231.375,4450.235294117647
2020-09-05 08:00:00,72.5,9,8,5,30618,22194,16686.0,4447.058823529413
2020-09-05 09:00:00,75.2,9,9,5,31698,22248,17394.75,3373.411764705881
2020-09-05 10:00:00,75.9,9,10,5,32994,23328,17961.75,3506.823529411766
2020-09-05 11:00:00,76.8,9,11,5,34236,24300,18393.75,3274.9411764705874
2020-09-05 12:00:00,77.4,9,12,5,34776,24678,17928.0,2576.117647058829
2020-09-05 13:00:00,78.8,9,13,5,35856,25272,18302.625,2417.2941176470595
2020-09-05 14:00:00,80.6,9,14,5,35640,26136,17482.5,2715.8823529411748
2020-09-05 15:00:00,79.7,9,15,5,35586,26298,16780.5,2458.588235294119
2020-09-05 16:00:00,79.5,9,16,5,35964,26244,16561.125,1756.588235294119
2020-09-05 17:00:00,81.0,9,17,5,35802,25974,15980.625,1413.5294117647063
2020-09-05 18:00:00,79.5,9,18,5,35316,25704,15302.25,1305.5294117647063
2020-09-05 19:00:00,76.5,9,19,5,33858,24300,14600.25,762.3529411764721
2020-09-05 20:00:00,71.2,9,20,5,32778,23760,14252.625,810.0
2020-09-05 21:00:00,69.8,9,21,5,31428,23004,14013.0,1006.9411764705874
2020-09-05 22:00:00,67.8,9,22,5,29484,21870,13159.125,1149.8823529411748
2020-09-05 23:00:00,67.6,9,23,5,27432,20628,12062.25,911.647058823528
2020-09-06 00:00:00,67.1,9,0,6,27162,19440,12551.625,1248.352941176472
2020-09-06 01:00:00,65.7,9,1,6,26406,18306,12274.875,829.0588235294126
2020-09-06 02:00:00,65.7,9,2,6,26514,17658,12720.375,644.8235294117658
2020-09-06 03:00:00,64.9,9,3,6,25758,17334,12254.625,864.0
2020-09-06 04:00:00,63.0,9,4,6,25488,17010,12038.625,886.2352941176487
2020-09-06 05:00:00,62.1,9,5,6,26244,17442,12757.5,1229.2941176470597
2020-09-06 06:00:00,62.6,9,6,6,26838,17550,13182.75,1070.4705882352937
2020-09-06 07:00:00,60.8,9,7,6,27756,17712,13881.375,886.2352941176468
2020-09-06 08:00:00,62.1,9,8,6,29214,18360,15282.0,613.0588235294126
2020-09-06 09:00:00,68.2,9,9,6,30294,19980,15990.75,1105.411764705881
2020-09-06 10:00:00,73.6,9,10,6,31266,20682,16233.75,860.8235294117658
2020-09-06 11:00:00,76.8,9,11,6,32184,21762,16341.75,736.9411764705874
2020-09-06 12:00:00,78.8,9,12,6,33102,23166,16254.0,1064.1176470588289
2020-09-06 13:00:00,80.1,9,13,6,33480,24084,15926.625,1229.2941176470597
2020-09-06 14:00:00,81.3,9,14,6,34074,24894,15916.5,1473.8823529411748
2020-09-06 15:00:00,82.2,9,15,6,34776,25326,15970.5,1486.588235294119
2020-09-06 16:00:00,82.2,9,16,6,34938,25542,15535.125,1054.588235294119
2020-09-06 17:00:00,82.0,9,17,6,33966,25596,14144.625,1035.5294117647063
2020-09-06 18:00:00,80.6,9,18,6,33156,25650,13142.25,1251.5294117647063
2020-09-06 19:00:00,76.8,9,19,6,31860,24894,12602.25,1356.352941176472
2020-09-06 20:00:00,69.3,9,20,6,29970,24732,11444.625,1782.0
2020-09-06 21:00:00,66.4,9,21,6,27918,23490,10503.0,1492.9411764705874
2020-09-06 22:00:00,64.0,9,22,6,25326,22248,9001.125,1527.8823529411748
2020-09-06 23:00:00,62.8,9,23,6,22896,21546,7526.25,1829.647058823528
2020-09-07 00:00:00,61.7,9,0,0,20952,21438,6341.625,3246.352941176472
2020-09-07 01:00:00,60.8,9,1,0,19278,21222,5146.875,3745.0588235294126
2020-09-07 02:00:00,59.7,9,2,0,18954,20736,5160.375,3722.823529411766
2020-09-07 03:00:00,59.4,9,3,0,18036,20790,4532.625,4320.0
2020-09-07 04:00:00,59.0,9,4,0,17496,20628,4046.625,4504.235294117649
2020-09-07 05:00:00,57.6,9,5,0,18306,21708,4819.5,5495.29411764706
2020-09-07 06:00:00,56.7,9,6,0,18198,22788,4542.75,6308.470588235294
2020-09-07 07:00:00,57.4,9,7,0,18306,24192,4431.375,7366.235294117647
2020-09-07 08:00:00,59.9,9,8,0,19062,25542,5130.0,7795.058823529413
2020-09-07 09:00:00,64.4,9,9,0,19872,27108,5568.75,8233.411764705881
2020-09-07 10:00:00,69.4,9,10,0,20682,28836,5649.75,9014.823529411766
2020-09-07 11:00:00,73.0,9,11,0,21276,30564,5433.75,9538.941176470587
2020-09-07 12:00:00,75.2,9,12,0,21708,31320,4860.0,9218.117647058829
2020-09-07 13:00:00,77.4,9,13,0,22032,32346,4478.625,9491.29411764706
2020-09-07 14:00:00,79.5,9,14,0,21492,32184,3334.5,8763.882352941175
2020-09-07 15:00:00,81.1,9,15,0,21060,32292,2254.5,8452.588235294119
2020-09-07 16:00:00,79.5,9,16,0,21060,32940,1657.125,8452.588235294119
2020-09-07 17:00:00,80.2,9,17,0,20628,32454,806.625,7893.529411764706
2020-09-07 18:00:00,77.4,9,18,0,20574,32454,560.25,8055.529411764706
2020-09-07 19:00:00,76.5,9,19,0,19656,31806,398.25,8268.352941176472
2020-09-07 20:00:00,69.1,9,20,0,19008,30672,482.625,7722.0
2020-09-07 21:00:00,66.6,9,21,0,18198,29376,783.0,7378.941176470587
2020-09-07 22:00:00,66.4,9,22,0,17010,27378,685.125,6657.882352941175
2020-09-07 23:00:00,66.7,9,23,0,16146,25758,776.25,6041.647058823528
2020-09-08 00:00:00,65.1,9,0,1,15390,25002,779.625,10391.625
2020-09-08 01:00:00,65.8,9,1,1,14742,25110,610.875,10978.875
2020-09-08 02:00:00,64.8,9,2,1,14418,24354,624.375,10560.375
2020-09-08 03:00:00,64.4,9,3,1,14202,23868,698.625,10364.625
2020-09-08 04:00:00,64.0,9,4,1,13986,23922,536.625,10472.625
2020-09-08 05:00:00,64.2,9,5,1,13770,24894,283.5,11407.5
2020-09-08 06:00:00,64.2,9,6,1,13554,25650,0.0,11994.75
2020-09-08 07:00:00,65.3,9,7,1,13500,26676,0.0,12801.375
2020-09-08 08:00:00,66.6,9,8,1,14580,27324,648.0,13392.0
2020-09-08 09:00:00,70.0,9,9,1,15714,27972,1410.75,13668.75
2020-09-08 10:00:00,75.0,9,10,1,16794,29106,1761.75,14073.75
2020-09-08 11:00:00,79.3,9,11,1,18198,29646,2355.75,13803.75
2020-09-08 12:00:00,82.4,9,12,1,19494,30564,2646.0,13716.0
2020-09-08 13:00:00,82.8,9,13,1,20250,31698,2696.625,14144.625
2020-09-08 14:00:00,83.3,9,14,1,20196,32994,2038.5,14836.5
2020-09-08 15:00:00,72.0,9,15,1,20790,33480,1984.5,14674.5
2020-09-08 16:00:00,71.8,9,16,1,21600,34506,2197.125,15103.125
2020-09-08 17:00:00,71.6,9,17,1,21924,33534,2102.625,13712.625
2020-09-08 18:00:00,72.5,9,18,1,21546,33426,1532.25,13412.25
2020-09-08 19:00:00,72.9,9,19,1,19872,32778,614.25,13520.25
2020-09-08 20:00:00,73.4,9,20,1,18522,31590,0.0,13064.625
2020-09-08 21:00:00,73.4,9,21,1,16902,30294,0.0,12879.0
2020-09-08 22:00:00,73.4,9,22,1,15552,28026,0.0,11701.125
2020-09-08 23:00:00,73.6,9,23,1,14256,25488,0.0,10118.25
2020-09-09 00:00:00,73.8,9,0,2,13284,25542,0.0,10931.625
2020-09-09 01:00:00,73.8,9,1,2,12906,25434,0.0,11302.875
2020-09-09 02:00:00,73.9,9,2,2,12528,24516,0.0,10722.375
2020-09-09 03:00:00,73.8,9,3,2,12150,24138,0.0,10634.625
2020-09-09 04:00:00,73.8,9,4,2,12096,24192,0.0,10742.625
2020-09-09 05:00:00,73.8,9,5,2,12312,25110,0.0,11623.5
2020-09-09 06:00:00,73.9,9,6,2,12366,26298,0.0,12642.75
2020-09-09 07:00:00,74.3,9,7,2,12474,26946,0.0,13071.375
2020-09-09 08:00:00,74.3,9,8,2,12960,28350,0.0,14418.0
2020-09-09 09:00:00,74.5,9,9,2,13986,29592,0.0,15288.75
2020-09-09 10:00:00,74.8,9,10,2,15444,31266,411.75,16233.75
2020-09-09 11:00:00,75.4,9,11,2,16362,32886,519.75,17043.75
2020-09-09 12:00:00,77.2,9,12,2,17820,34236,972.0,17388.0
2020-09-09 13:00:00,78.4,9,13,2,19008,35964,1454.625,18410.625
2020-09-09 14:00:00,78.8,9,14,2,20358,35694,2200.5,17536.5
2020-09-09 15:00:00,77.5,9,15,2,21600,35964,2794.5,17158.5
2020-09-09 16:00:00,80.8,9,16,2,21870,36504,2467.125,17101.125
2020-09-09 17:00:00,77.7,9,17,2,22194,36774,2372.625,16952.625
2020-09-09 18:00:00,75.2,9,18,2,21762,36612,1748.25,16598.25
2020-09-09 19:00:00,74.8,9,19,2,21060,36072,1802.25,16814.25
2020-09-09 20:00:00,74.7,9,20,2,20574,34614,2048.625,16088.625
2020-09-09 21:00:00,73.8,9,21,2,19062,33372,1647.0,15957.0
2020-09-09 22:00:00,73.8,9,22,2,17982,31698,1657.125,15373.125
2020-09-09 23:00:00,74.3,9,23,2,17496,29700,2126.25,14330.25
2020-09-10 00:00:00,74.7,9,0,3,17118,28728,2507.625,14117.625
2020-09-10 01:00:00,74.5,9,1,3,16902,28350,2770.875,14218.875
2020-09-10 02:00:00,74.3,9,2,3,17118,27810,3324.375,14016.375
2020-09-10 03:00:00,74.3,9,3,3,17118,27108,3614.625,13604.625
2020-09-10 04:00:00,73.9,9,4,3,17388,26838,3938.625,13388.625
2020-09-10 05:00:00,73.8,9,5,3,19170,27486,5683.5,13999.5
2020-09-10 06:00:00,73.9,9,6,3,20466,27972,6810.75,14316.75
2020-09-10 07:00:00,73.9,9,7,3,21330,29106,7455.375,15231.375
2020-09-10 08:00:00,74.5,9,8,3,22032,30618,8100.0,16686.0
2020-09-10 09:00:00,75.0,9,9,3,23598,31698,9294.75,17394.75
2020-09-10 10:00:00,76.5,9,10,3,25650,32994,10617.75,17961.75
2020-09-10 11:00:00,79.0,9,11,3,27432,34236,11589.75,18393.75
2020-09-10 12:00:00,81.3,9,12,3,29052,34776,12204.0,17928.0
2020-09-10 13:00:00,83.5,9,13,3,29754,35856,12200.625,18302.625
2020-09-10 14:00:00,85.5,9,14,3,30132,35640,11974.5,17482.5
2020-09-10 15:00:00,87.1,9,15,3,28134,35586,9328.5,16780.5
2020-09-10 16:00:00,86.5,9,16,3,27594,35964,8191.125,16561.125
2020-09-10 17:00:00,85.8,9,17,3,27378,35802,7556.625,15980.625
2020-09-10 18:00:00,84.2,9,18,3,26676,35316,6662.25,15302.25
2020-09-10 19:00:00,81.9,9,19,3,27216,33858,7958.25,14600.25
2020-09-10 20:00:00,79.5,9,20,3,26514,32778,7988.625,14252.625
2020-09-10 21:00:00,74.5,9,21,3,25758,31428,8343.0,14013.0
2020-09-10 22:00:00,73.9,9,22,3,24840,29484,8515.125,13159.125
2020-09-10 23:00:00,73.9,9,23,3,23544,27432,8174.25,12062.25
2020-09-11 00:00:00,73.6,9,0,4,23328,27162,8717.625,12551.625
2020-09-11 01:00:00,73.4,9,1,4,23328,26406,9196.875,12274.875
2020-09-11 02:00:00,72.7,9,2,4,23274,26514,9480.375,12720.375
2020-09-11 03:00:00,72.5,9,3,4,23382,25758,9878.625,12254.625
2020-09-11 04:00:00,71.2,9,4,4,23436,25488,9986.625,12038.625
2020-09-11 05:00:00,72.1,9,5,4,24678,26244,11191.5,12757.5
2020-09-11 06:00:00,71.1,9,6,4,25542,26838,11886.75,13182.75
2020-09-11 07:00:00,71.2,9,7,4,26568,27756,12693.375,13881.375
2020-09-11 08:00:00,72.9,9,8,4,27000,29214,13068.0,15282.0
2020-09-11 09:00:00,74.8,9,9,4,27108,30294,12804.75,15990.75
2020-09-11 10:00:00,76.5,9,10,4,27486,31266,12453.75,16233.75
2020-09-11 11:00:00,78.3,9,11,4,27756,32184,11913.75,16341.75
2020-09-11 12:00:00,83.1,9,12,4,27432,33102,10584.0,16254.0
2020-09-11 13:00:00,85.1,9,13,4,28728,33480,11174.625,15926.625
2020-09-11 14:00:00,88.2,9,14,4,29862,34074,11704.5,15916.5
2020-09-11 15:00:00,86.5,9,15,4,31104,34776,12298.5,15970.5
2020-09-11 16:00:00,84.2,9,16,4,31806,34938,12403.125,15535.125
2020-09-11 17:00:00,75.6,9,17,4,32346,33966,12524.625,14144.625
2020-09-11 18:00:00,73.0,9,18,4,31158,33156,11144.25,13142.25
2020-09-11 19:00:00,73.4,9,19,4,29484,31860,10226.25,12602.25
2020-09-11 20:00:00,73.0,9,20,4,28350,29970,9824.625,11444.625
2020-09-11 21:00:00,72.5,9,21,4,27432,27918,10017.0,10503.0
2020-09-11 22:00:00,73.0,9,22,4,26136,25326,9811.125,9001.125
2020-09-11 23:00:00,72.5,9,23,4,24948,22896,9578.25,7526.25
2020-09-12 00:00:00,72.7,9,0,5,24462,20952,9851.625,6341.625
2020-09-12 01:00:00,73.2,9,1,5,24138,19278,10006.875,5146.875
2020-09-12 02:00:00,73.0,9,2,5,23598,18954,9804.375,5160.375
2020-09-12 03:00:00,73.4,9,3,5,23328,18036,9824.625,4532.625
2020-09-12 04:00:00,73.2,9,4,5,23652,17496,10202.625,4046.625
2020-09-12 05:00:00,72.9,9,5,5,24732,18306,11245.5,4819.5
2020-09-12 06:00:00,72.9,9,6,5,25974,18198,12318.75,4542.75
2020-09-12 07:00:00,72.7,9,7,5,26514,18306,12639.375,4431.375
2020-09-12 08:00:00,72.5,9,8,5,27270,19062,13338.0,5130.0
2020-09-12 09:00:00,72.3,9,9,5,27918,19872,13614.75,5568.75
2020-09-12 10:00:00,72.9,9,10,5,28782,20682,13749.75,5649.75
2020-09-12 11:00:00,73.6,9,11,5,30186,21276,14343.75,5433.75
2020-09-12 12:00:00,75.7,9,12,5,31158,21708,14310.0,4860.0
2020-09-12 13:00:00,76.5,9,13,5,32400,22032,14846.625,4478.625
2020-09-12 14:00:00,79.7,9,14,5,32454,21492,14296.5,3334.5
2020-09-12 15:00:00,78.1,9,15,5,33372,21060,14566.5,2254.5
2020-09-12 16:00:00,79.5,9,16,5,33534,21060,14131.125,1657.125
2020-09-12 17:00:00,78.1,9,17,5,33318,20628,13496.625,806.625
2020-09-12 18:00:00,77.2,9,18,5,32778,20574,12764.25,560.25
2020-09-12 19:00:00,75.4,9,19,5,32292,19656,13034.25,398.25
2020-09-12 20:00:00,75.2,9,20,5,31212,19008,12686.625,482.625
2020-09-12 21:00:00,73.4,9,21,5,29754,18198,12339.0,783.0
2020-09-12 22:00:00,71.8,9,22,5,27864,17010,11539.125,685.125
2020-09-12 23:00:00,68.9,9,23,5,25488,16146,10118.25,776.25
2020-09-13 00:00:00,67.3,9,0,6,24408,15390,9797.625,779.625
2020-09-13 01:00:00,67.1,9,1,6,24408,14742,10276.875,610.875
2020-09-13 02:00:00,66.4,9,2,6,23814,14418,10020.375,624.375
2020-09-13 03:00:00,66.2,9,3,6,23166,14202,9662.625,698.625
2020-09-13 04:00:00,65.8,9,4,6,23166,13986,9716.625,536.625
2020-09-13 05:00:00,66.2,9,5,6,23706,13770,10219.5,283.5
2020-09-13 06:00:00,66.4,9,6,6,24624,13554,10968.75,0.0
2020-09-13 07:00:00,65.8,9,7,6,25704,13500,11829.375,0.0
2020-09-13 08:00:00,66.7,9,8,6,27324,14580,13392.0,648.0
2020-09-13 09:00:00,68.9,9,9,6,28728,15714,14424.75,1410.75
2020-09-13 10:00:00,71.2,9,10,6,30294,16794,15261.75,1761.75
2020-09-13 11:00:00,74.1,9,11,6,31104,18198,15261.75,2355.75
2020-09-13 12:00:00,77.0,9,12,6,32238,19494,15390.0,2646.0
2020-09-13 13:00:00,77.9,9,13,6,32130,20250,14576.625,2696.625
2020-09-13 14:00:00,79.0,9,14,6,33048,20196,14890.5,2038.5
2020-09-13 15:00:00,81.5,9,15,6,31968,20790,13162.5,1984.5
2020-09-13 16:00:00,81.3,9,16,6,29862,21600,10459.125,2197.125
2020-09-13 17:00:00,80.8,9,17,6,28836,21924,9014.625,2102.625
2020-09-13 18:00:00,81.0,9,18,6,27648,21546,7634.25,1532.25
2020-09-13 19:00:00,78.8,9,19,6,27324,19872,8066.25,614.25
2020-09-13 20:00:00,74.5,9,20,6,26514,18522,7988.625,0.0
2020-09-13 21:00:00,72.9,9,21,6,25758,16902,8343.0,0.0
2020-09-13 22:00:00,73.6,9,22,6,25002,15552,8677.125,0.0
2020-09-13 23:00:00,72.7,9,23,6,23814,14256,8444.25,0.0
2020-09-14 00:00:00,70.9,9,0,0,23436,13284,8825.625,0.0
2020-09-14 01:00:00,70.5,9,1,0,23004,12906,8872.875,0.0
2020-09-14 02:00:00,69.8,9,2,0,23220,12528,9426.375,0.0
2020-09-14 03:00:00,69.8,9,3,0,23058,12150,9554.625,0.0
2020-09-14 04:00:00,69.3,9,4,0,23112,12096,9662.625,0.0
2020-09-14 05:00:00,68.5,9,5,0,23112,12312,9625.5,0.0
2020-09-14 06:00:00,70.3,9,6,0,23490,12366,9834.75,0.0
2020-09-14 07:00:00,70.3,9,7,0,24678,12474,10803.375,0.0
2020-09-14 08:00:00,71.1,9,8,0,25218,12960,11286.0,0.0
2020-09-14 09:00:00,71.8,9,9,0,25056,13986,10752.75,0.0
2020-09-14 10:00:00,73.6,9,10,0,25380,15444,10347.75,411.75
2020-09-14 11:00:00,78.4,9,11,0,25272,16362,9429.75,519.75
2020-09-14 12:00:00,81.9,9,12,0,26136,17820,9288.0,972.0
2020-09-14 13:00:00,83.1,9,13,0,26838,19008,9284.625,1454.625
2020-09-14 14:00:00,81.1,9,14,0,26514,20358,8356.5,2200.5
2020-09-14 15:00:00,81.1,9,15,0,27108,21600,8302.5,2794.5
2020-09-14 16:00:00,80.8,9,16,0,27486,21870,8083.125,2467.125
2020-09-14 17:00:00,81.1,9,17,0,26784,22194,6962.625,2372.625
2020-09-14 18:00:00,77.7,9,18,0,25218,21762,5204.25,1748.25
2020-09-14 19:00:00,76.3,9,19,0,24894,21060,5636.25,1802.25
2020-09-14 20:00:00,74.3,9,20,0,23706,20574,5180.625,2048.625
