date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential,poten_2,poten_7
2016-12-01 12:00:00,16900,7.729,12,12,3,16158.0,15933.0,3572.3823529411766,4680.0,4455.0
2016-12-01 13:00:00,16897,7.721,12,13,3,16248.0,16003.0,3642.3823529411766,4891.888888888889,4646.888888888889
2016-12-01 14:00:00,16898,7.425,12,14,3,16528.0,16210.0,3622.4411764705874,5194.111111111111,4876.111111111111
2016-12-01 15:00:00,17331,6.891,12,15,3,17140.0,16768.0,3469.8529411764703,5286.111111111111,4914.111111111111
2016-12-01 16:00:00,17979,6.642,12,16,3,18215.0,17772.0,3252.0294117647063,5134.444444444443,4691.444444444443
2016-12-01 17:00:00,17279,6.595,12,17,3,17510.0,17158.0,3052.8529411764703,4533.888888888889,4181.888888888889
2016-12-01 18:00:00,16650,6.61,12,18,3,16900.0,16571.0,2997.0882352941157,4384.111111111111,4055.1111111111113
2016-12-01 19:00:00,15832,6.547,12,19,3,16095.0,15764.0,2898.2058823529405,4173.666666666666,3842.666666666666
2016-12-01 20:00:00,14670,6.51,12,20,3,15022.0,14618.0,2574.3529411764703,3837.555555555557,3433.555555555557
2016-12-01 21:00:00,13396,6.487,12,21,3,13756.0,13390.0,2223.5294117647063,3297.0,2931.0
2016-12-01 22:00:00,12349,6.507,12,22,3,12652.0,12338.0,2045.735294117649,3076.777777777776,2762.777777777776
2016-12-01 23:00:00,11503,6.345,12,23,3,11754.0,11547.0,1957.323529411764,2984.7777777777774,2777.7777777777774
2016-12-02 00:00:00,10896,6.321,12,0,4,11220.0,10912.0,2108.8823529411766,2667.333333333334,2359.333333333334
2016-12-02 01:00:00,10568,6.335,12,1,4,10947.0,10574.0,2129.2941176470595,2791.7777777777774,2418.7777777777774
2016-12-02 02:00:00,10456,6.45,12,2,4,10801.0,10471.0,2157.676470588236,2832.333333333333,2502.333333333333
2016-12-02 03:00:00,10484,6.466,12,3,4,10880.0,10550.0,2157.9705882352937,2978.333333333333,2648.333333333333
2016-12-02 04:00:00,11044,6.425,12,4,4,11439.0,11097.0,2360.3529411764703,3430.555555555556,3088.555555555556
2016-12-02 05:00:00,12595,6.344,12,5,4,12968.0,12602.0,2867.264705882352,4544.777777777777,4178.777777777777
2016-12-02 06:00:00,15027,6.203,12,6,4,15473.0,15033.0,3642.9411764705874,6330.222222222224,5890.222222222224
2016-12-02 07:00:00,16358,5.966,12,7,4,16826.0,16247.0,3690.79411764706,6853.777777777776,6274.777777777776
2016-12-02 08:00:00,16738,6.372,12,8,4,17084.0,16600.0,3501.8823529411766,6290.777777777776,5806.777777777776
2016-12-02 09:00:00,16722,7.295,12,9,4,17026.0,16465.0,3259.176470588236,5774.0,5213.0
2016-12-02 10:00:00,16647,7.835,12,10,4,16981.0,16202.0,3151.4117647058847,5540.555555555557,4761.555555555557
2016-12-02 11:00:00,16480,8.171,12,11,4,16805.0,15808.0,3113.2941176470595,5253.444444444443,4256.444444444443
2016-12-02 12:00:00,16485,8.296,12,12,4,16792.0,15740.0,3157.3823529411766,5314.0,4262.0
2016-12-02 13:00:00,16367,8.112,12,13,4,16817.0,15800.0,3112.3823529411766,5460.888888888889,4443.888888888889
2016-12-02 14:00:00,16305,7.074,12,14,4,16886.0,15909.0,3029.4411764705874,5552.111111111111,4575.111111111111
2016-12-02 15:00:00,16662,5.311,12,15,4,17390.0,16324.0,2800.8529411764703,5536.111111111111,4470.111111111111
2016-12-02 16:00:00,17419,4.493,12,16,4,18280.0,17494.0,2692.0294117647063,5199.444444444443,4413.444444444443
2016-12-02 17:00:00,16733,3.994,12,17,4,17406.0,16792.0,2506.8529411764703,4429.888888888889,3815.8888888888887
2016-12-02 18:00:00,16106,3.515,12,18,4,16710.0,16092.0,2453.0882352941157,4194.111111111111,3576.1111111111118
2016-12-02 19:00:00,15298,3.01,12,19,4,15806.0,15227.0,2364.2058823529405,3884.666666666666,3305.666666666666
2016-12-02 20:00:00,14240,2.515,12,20,4,14740.0,14203.0,2144.3529411764703,3555.555555555557,3018.555555555557
2016-12-02 21:00:00,13206,2.087,12,21,4,13506.0,13129.0,2033.5294117647063,3047.0,2670.0
2016-12-02 22:00:00,12372,1.759,12,22,4,12414.0,12315.0,2068.7352941176487,2838.777777777776,2739.777777777776
2016-12-02 23:00:00,11525,1.494,12,23,4,11530.0,11526.0,1979.323529411764,2760.7777777777774,2756.7777777777774
2016-12-03 00:00:00,10932,1.264,12,0,5,10995.0,10891.0,2144.8823529411766,2207.8823529411766,2338.333333333334
2016-12-03 01:00:00,10538,1.072,12,1,5,10642.0,10508.0,2099.2941176470595,2203.2941176470595,2352.7777777777774
2016-12-03 02:00:00,10358,0.938,12,2,5,10540.0,10300.0,2059.676470588236,2241.676470588236,2331.333333333333
2016-12-03 03:00:00,10336,0.862,12,3,5,10582.0,10271.0,2009.9705882352937,2255.9705882352937,2369.333333333333
2016-12-03 04:00:00,10515,0.899,12,4,5,11126.0,10458.0,1831.3529411764705,2442.3529411764703,2449.555555555556
2016-12-03 05:00:00,11095,1.094,12,5,5,12710.0,11025.0,1367.264705882351,2982.264705882352,2601.7777777777774
2016-12-03 06:00:00,12153,1.367,12,6,5,15257.0,12130.0,768.9411764705874,3872.9411764705874,2987.2222222222244
2016-12-03 07:00:00,13326,1.675,12,7,5,16485.0,13162.0,658.7941176470595,3817.79411764706,3189.777777777776
2016-12-03 08:00:00,14219,2.165,12,8,5,16878.0,14084.0,982.8823529411766,3641.8823529411766,3290.777777777776
2016-12-03 09:00:00,14481,2.97,12,9,5,16884.0,14441.0,1018.176470588236,3421.176470588236,3189.0
2016-12-03 10:00:00,14380,3.77,12,10,5,16850.0,14322.0,884.4117647058847,3354.4117647058847,2881.555555555557
2016-12-03 11:00:00,14083,4.551,12,11,5,16826.0,14159.0,716.2941176470595,3459.2941176470595,2607.4444444444434
2016-12-03 12:00:00,13831,5.303,12,12,5,16900.0,14015.0,503.3823529411766,3572.3823529411766,2537.0
2016-12-03 13:00:00,13668,5.501,12,13,5,16897.0,13976.0,413.3823529411766,3642.3823529411766,2619.8888888888887
2016-12-03 14:00:00,13729,4.695,12,14,5,16898.0,14014.0,453.4411764705874,3622.4411764705874,2680.1111111111118
2016-12-03 15:00:00,14289,3.156,12,15,5,17331.0,14585.0,427.8529411764703,3469.8529411764703,2731.1111111111118
2016-12-03 16:00:00,15397,2.328,12,16,5,17979.0,15654.0,670.0294117647063,3252.0294117647063,2573.4444444444434
2016-12-03 17:00:00,15049,1.615,12,17,5,17279.0,15275.0,822.8529411764703,3052.8529411764703,2298.8888888888887
2016-12-03 18:00:00,14515,1.031,12,18,5,16650.0,14636.0,862.0882352941153,2997.0882352941157,2120.1111111111118
2016-12-03 19:00:00,13873,0.468,12,19,5,15832.0,13889.0,939.2058823529404,2898.2058823529405,1967.666666666666
2016-12-03 20:00:00,13221,0.082,12,20,5,14670.0,13149.0,1125.3529411764705,2574.3529411764703,1964.5555555555568
2016-12-03 21:00:00,12571,-0.132,12,21,5,13396.0,12436.0,1398.5294117647063,2223.5294117647063,1977.0
2016-12-03 22:00:00,11746,-0.093,12,22,5,12349.0,11651.0,1442.735294117649,2045.735294117649,2075.777777777776
2016-12-03 23:00:00,11056,-0.211,12,23,5,11503.0,10969.0,1510.323529411764,1957.323529411764,2199.7777777777774
2016-12-04 00:00:00,10515,-0.486,12,0,6,10896.0,10437.0,1727.8823529411766,2108.8823529411766,1884.333333333334
2016-12-04 01:00:00,10127,-0.78,12,1,6,10568.0,10052.0,1688.2941176470597,2129.2941176470595,1896.7777777777771
2016-12-04 02:00:00,9979,-0.916,12,2,6,10456.0,9840.0,1680.676470588236,2157.676470588236,1871.333333333333
2016-12-04 03:00:00,9938,-1.072,12,3,6,10484.0,9782.0,1611.9705882352937,2157.9705882352937,1880.333333333333
2016-12-04 04:00:00,10071,-1.262,12,4,6,11044.0,9883.0,1387.3529411764705,2360.3529411764703,1874.555555555556
2016-12-04 05:00:00,10388,-1.475,12,5,6,12595.0,10140.0,660.2647058823513,2867.264705882352,1716.7777777777774
2016-12-04 06:00:00,10990,-1.65,12,6,6,15027.0,10660.0,0.0,3642.9411764705874,1517.2222222222244
2016-12-04 07:00:00,11782,-1.853,12,7,6,16358.0,11429.0,0.0,3690.79411764706,1456.7777777777756
2016-12-04 08:00:00,12528,-1.277,12,8,6,16738.0,12202.0,0.0,3501.8823529411766,1408.7777777777756
2016-12-04 09:00:00,12868,-0.232,12,9,6,16722.0,12684.0,0.0,3259.176470588236,1432.0
2016-12-04 10:00:00,12936,1.109,12,10,6,16647.0,12868.0,0.0,3151.4117647058847,1427.5555555555566
2016-12-04 11:00:00,13012,2.472,12,11,6,16480.0,12913.0,0.0,3113.2941176470595,1361.4444444444434
2016-12-04 12:00:00,12926,3.391,12,12,6,16485.0,12858.0,0.0,3157.3823529411766,1380.0
2016-12-04 13:00:00,12895,3.451,12,13,6,16367.0,12860.0,0.0,3112.3823529411766,1503.8888888888887
2016-12-04 14:00:00,13092,1.955,12,14,6,16305.0,12882.0,0.0,3029.4411764705874,1548.1111111111113
2016-12-04 15:00:00,13794,-0.175,12,15,6,16662.0,13486.0,0.0,2800.8529411764703,1632.1111111111113
2016-12-04 16:00:00,15148,-0.754,12,16,6,17419.0,14868.0,421.0294117647063,2692.0294117647063,1787.4444444444434
2016-12-04 17:00:00,14947,-1.04,12,17,6,16733.0,14637.0,720.8529411764703,2506.8529411764703,1660.8888888888887
2016-12-04 18:00:00,14625,-1.334,12,18,6,16106.0,14241.0,972.0882352941152,2453.0882352941157,1725.1111111111113
2016-12-04 19:00:00,14174,-1.563,12,19,6,15298.0,13730.0,1240.2058823529403,2364.2058823529405,1808.666666666666
2016-12-04 20:00:00,13480,-1.904,12,20,6,14240.0,12996.0,1384.3529411764705,2144.3529411764703,1811.5555555555568
2016-12-04 21:00:00,12657,-2.056,12,21,6,13206.0,12160.0,1484.5294117647063,2033.5294117647063,1701.0
2016-12-04 22:00:00,11640,-2.193,12,22,6,12372.0,11214.0,1336.735294117649,2068.7352941176487,1638.7777777777756
2016-12-04 23:00:00,10949,-2.37,12,23,6,11525.0,10603.0,1403.323529411764,1979.323529411764,1833.7777777777771
2016-12-05 00:00:00,10618,-2.477,12,0,0,10932.0,10251.0,1830.8823529411768,2144.8823529411766,1698.333333333334
2016-12-05 01:00:00,10454,-2.522,12,1,0,10538.0,10084.0,2015.2941176470597,2099.2941176470595,1928.7777777777771
2016-12-05 02:00:00,10417,-2.543,12,2,0,10358.0,10076.0,2118.676470588236,2059.676470588236,2107.333333333333
2016-12-05 03:00:00,10578,-2.605,12,3,0,10336.0,10222.0,2251.9705882352937,2009.9705882352937,2320.333333333333
2016-12-05 04:00:00,11218,-2.714,12,4,0,10515.0,10840.0,2534.3529411764703,1831.3529411764705,2831.555555555556
2016-12-05 05:00:00,12909,-2.818,12,5,0,11095.0,12542.0,3181.264705882352,1367.264705882351,4118.777777777777
2016-12-05 06:00:00,15396,-2.882,12,6,0,12153.0,15097.0,4011.9411764705874,768.9411764705874,5954.222222222224
2016-12-05 07:00:00,16734,-2.878,12,7,0,13326.0,16320.0,4066.79411764706,658.7941176470595,6347.777777777776
2016-12-05 08:00:00,17042,-1.878,12,8,0,14219.0,16550.0,3805.8823529411766,982.8823529411766,5756.777777777776
2016-12-05 09:00:00,16868,-0.587,12,9,0,14481.0,16340.0,3405.176470588236,1018.176470588236,5088.0
2016-12-05 10:00:00,16655,0.718,12,10,0,14380.0,16150.0,3159.4117647058847,884.4117647058847,4709.555555555557
2016-12-05 11:00:00,16303,2.077,12,11,0,14083.0,15836.0,2936.2941176470595,716.2941176470595,4284.444444444443
2016-12-05 12:00:00,16336,3.0,12,12,0,13831.0,15890.0,3008.3823529411766,503.3823529411766,4412.0
2016-12-05 13:00:00,16348,3.182,12,13,0,13668.0,15994.0,3093.3823529411766,413.3823529411766,4637.888888888889
2016-12-05 14:00:00,16618,2.474,12,14,0,13729.0,16268.0,3342.4411764705874,453.4411764705874,4934.111111111111
2016-12-05 15:00:00,17245,1.922,12,15,0,14289.0,16872.0,3383.8529411764703,427.8529411764703,5018.111111111111
2016-12-05 16:00:00,18081,1.56,12,16,0,15397.0,18059.0,3354.0294117647063,670.0294117647063,4978.444444444443
2016-12-05 17:00:00,17301,1.251,12,17,0,15049.0,17335.0,3074.8529411764703,822.8529411764703,4358.888888888889
2016-12-05 18:00:00,16576,0.911,12,18,0,14515.0,16750.0,2923.0882352941157,862.0882352941153,4234.111111111111
2016-12-05 19:00:00,15756,0.664,12,19,0,13873.0,15855.0,2822.2058823529405,939.2058823529404,3933.666666666666
2016-12-05 20:00:00,14877,0.466,12,20,0,13221.0,14786.0,2781.3529411764703,1125.3529411764705,3601.555555555557
2016-12-05 21:00:00,13687,0.309,12,21,0,12571.0,13552.0,2514.5294117647063,1398.5294117647063,3093.0
2016-12-05 22:00:00,12648,0.183,12,22,0,11746.0,12440.0,2344.7352941176487,1442.735294117649,2864.777777777776
2016-12-05 23:00:00,11788,0.09,12,23,0,11056.0,11604.0,2242.323529411764,1510.323529411764,2834.7777777777774
2016-12-06 00:00:00,11297,0.077,12,0,1,10515.0,11035.0,2509.8823529411766,1727.8823529411766,2482.333333333334
2016-12-06 01:00:00,11046,0.11,12,1,1,10127.0,10730.0,2607.2941176470595,1688.2941176470597,2574.7777777777774
2016-12-06 02:00:00,10952,0.072,12,2,1,9979.0,10670.0,2653.676470588236,1680.676470588236,2701.333333333333
2016-12-06 03:00:00,11061,0.096,12,3,1,9938.0,10814.0,2734.9705882352937,1611.9705882352937,2912.333333333333
2016-12-06 04:00:00,11663,0.142,12,4,1,10071.0,11367.0,2979.3529411764703,1387.3529411764705,3358.555555555556
2016-12-06 05:00:00,13276,0.019,12,5,1,10388.0,13055.0,3548.264705882352,660.2647058823513,4631.777777777777
2016-12-06 06:00:00,15662,-0.236,12,6,1,10990.0,15533.0,4277.941176470587,0.0,6390.222222222224
2016-12-06 07:00:00,16976,-0.556,12,7,1,11782.0,16702.0,4308.79411764706,0.0,6729.777777777776
2016-12-06 08:00:00,17293,-0.212,12,8,1,12528.0,16960.0,4056.8823529411766,0.0,6166.777777777776
2016-12-06 09:00:00,17141,0.676,12,9,1,12868.0,16800.0,3678.176470588236,0.0,5548.0
2016-12-06 10:00:00,16854,1.72,12,10,1,12936.0,16507.0,3358.4117647058847,0.0,5066.555555555557
2016-12-06 11:00:00,16513,3.137,12,11,1,13012.0,16156.0,3146.2941176470595,0.0,4604.444444444443
2016-12-06 12:00:00,16500,3.946,12,12,1,12926.0,16158.0,3172.3823529411766,0.0,4680.0
2016-12-06 13:00:00,16565,3.861,12,13,1,12895.0,16248.0,3310.3823529411766,0.0,4891.888888888889
2016-12-06 14:00:00,16784,2.397,12,14,1,13092.0,16528.0,3508.4411764705874,0.0,5194.111111111111
2016-12-06 15:00:00,17500,0.941,12,15,1,13794.0,17140.0,3638.8529411764703,0.0,5286.111111111111
2016-12-06 16:00:00,18404,0.606,12,16,1,15148.0,18215.0,3677.0294117647054,421.0294117647063,5134.444444444443
2016-12-06 17:00:00,17611,0.57,12,17,1,14947.0,17510.0,3384.8529411764703,720.8529411764703,4533.888888888889
2016-12-06 18:00:00,16946,0.798,12,18,1,14625.0,16900.0,3293.0882352941157,972.0882352941152,4384.111111111111
2016-12-06 19:00:00,16086,1.041,12,19,1,14174.0,16095.0,3152.2058823529405,1240.2058823529403,4173.666666666666
2016-12-06 20:00:00,15072,1.337,12,20,1,13480.0,15022.0,2976.3529411764703,1384.3529411764705,3837.555555555557
2016-12-06 21:00:00,13797,1.795,12,21,1,12657.0,13756.0,2624.5294117647063,1484.5294117647063,3297.0
2016-12-06 22:00:00,12696,1.864,12,22,1,11640.0,12652.0,2392.7352941176487,1336.735294117649,3076.777777777776
2016-12-06 23:00:00,11776,1.788,12,23,1,10949.0,11754.0,2230.323529411764,1403.323529411764,2984.7777777777774
2016-12-07 00:00:00,11194,1.743,12,0,2,10618.0,11220.0,2406.8823529411766,1830.8823529411768,2667.333333333334
2016-12-07 01:00:00,10844,1.733,12,1,2,10454.0,10947.0,2405.2941176470595,2015.2941176470597,2791.7777777777774
2016-12-07 02:00:00,10708,2.049,12,2,2,10417.0,10801.0,2409.676470588236,2118.676470588236,2832.333333333333
2016-12-07 03:00:00,10812,2.06,12,3,2,10578.0,10880.0,2485.9705882352937,2251.9705882352937,2978.333333333333
2016-12-07 04:00:00,11356,1.794,12,4,2,11218.0,11439.0,2672.3529411764703,2534.3529411764703,3430.555555555556
2016-12-07 05:00:00,12946,1.734,12,5,2,12909.0,12968.0,3218.264705882352,3181.264705882352,4544.777777777777
2016-12-07 06:00:00,15481,1.663,12,6,2,15396.0,15473.0,4096.941176470587,4011.9411764705874,6330.222222222224
2016-12-07 07:00:00,16979,1.595,12,7,2,16734.0,16826.0,4311.79411764706,4066.79411764706,6853.777777777776
2016-12-07 08:00:00,17449,1.801,12,8,2,17042.0,17084.0,4212.882352941177,3805.8823529411766,6290.777777777776
2016-12-07 09:00:00,17510,2.583,12,9,2,16868.0,17026.0,4047.176470588236,3405.176470588236,5774.0
2016-12-07 10:00:00,17366,3.643,12,10,2,16655.0,16981.0,3870.4117647058847,3159.4117647058847,5540.555555555557
2016-12-07 11:00:00,17049,4.636,12,11,2,16303.0,16805.0,3682.29411764706,2936.2941176470595,5253.444444444443
2016-12-07 12:00:00,17106,5.349,12,12,2,16336.0,16792.0,3778.3823529411766,3008.3823529411766,5314.0
2016-12-07 13:00:00,17018,5.648,12,13,2,16348.0,16817.0,3763.3823529411766,3093.3823529411766,5460.888888888889
2016-12-07 14:00:00,16959,5.346,12,14,2,16618.0,16886.0,3683.4411764705874,3342.4411764705874,5552.111111111111
2016-12-07 15:00:00,17555,4.657,12,15,2,17245.0,17390.0,3693.8529411764703,3383.8529411764703,5536.111111111111
2016-12-07 16:00:00,18368,4.476,12,16,2,18081.0,18280.0,3641.0294117647054,3354.0294117647063,5199.444444444443
2016-12-07 17:00:00,17495,4.222,12,17,2,17301.0,17406.0,3268.8529411764703,3074.8529411764703,4429.888888888889
2016-12-07 18:00:00,16834,3.954,12,18,2,16576.0,16710.0,3181.0882352941157,2923.0882352941157,4194.111111111111
2016-12-07 19:00:00,15897,3.872,12,19,2,15756.0,15806.0,2963.2058823529405,2822.2058823529405,3884.666666666666
2016-12-07 20:00:00,14911,3.792,12,20,2,14877.0,14740.0,2815.3529411764703,2781.3529411764703,3555.555555555557
2016-12-07 21:00:00,13668,3.652,12,21,2,13687.0,13506.0,2495.5294117647063,2514.5294117647063,3047.0
2016-12-07 22:00:00,12522,3.618,12,22,2,12648.0,12414.0,2218.7352941176487,2344.7352941176487,2838.777777777776
2016-12-07 23:00:00,11624,3.644,12,23,2,11788.0,11530.0,2078.323529411764,2242.323529411764,2760.7777777777774
2016-12-08 00:00:00,11054,3.629,12,0,3,11297.0,10995.0,2266.8823529411766,2509.8823529411766,2207.8823529411766
2016-12-08 01:00:00,10726,3.601,12,1,3,11046.0,10642.0,2287.2941176470595,2607.2941176470595,2203.2941176470595
2016-12-08 02:00:00,10624,3.69,12,2,3,10952.0,10540.0,2325.676470588236,2653.676470588236,2241.676470588236
2016-12-08 03:00:00,10689,3.719,12,3,3,11061.0,10582.0,2362.9705882352937,2734.9705882352937,2255.9705882352937
2016-12-08 04:00:00,11227,3.539,12,4,3,11663.0,11126.0,2543.3529411764703,2979.3529411764703,2442.3529411764703
2016-12-08 05:00:00,12842,3.242,12,5,3,13276.0,12710.0,3114.264705882352,3548.264705882352,2982.264705882352
2016-12-08 06:00:00,15347,2.972,12,6,3,15662.0,15257.0,3962.9411764705874,4277.941176470587,3872.9411764705874
2016-12-08 07:00:00,16755,2.827,12,7,3,16976.0,16485.0,4087.79411764706,4308.79411764706,3817.79411764706
2016-12-08 08:00:00,17149,2.998,12,8,3,17293.0,16878.0,3912.8823529411766,4056.8823529411766,3641.8823529411766
2016-12-08 09:00:00,17077,3.531,12,9,3,17141.0,16884.0,3614.176470588236,3678.176470588236,3421.176470588236
2016-12-08 10:00:00,16960,4.246,12,10,3,16854.0,16850.0,3464.4117647058847,3358.4117647058847,3354.4117647058847
2016-12-08 11:00:00,16686,4.931,12,11,3,16513.0,16826.0,3319.2941176470595,3146.2941176470595,3459.2941176470595
2016-12-08 12:00:00,16755,5.708,12,12,3,16500.0,16900.0,3427.3823529411766,3172.3823529411766,3572.3823529411766
2016-12-08 13:00:00,16750,6.287,12,13,3,16565.0,16897.0,3495.3823529411766,3310.3823529411766,3642.3823529411766
2016-12-08 14:00:00,16815,5.951,12,14,3,16784.0,16898.0,3539.4411764705874,3508.4411764705874,3622.4411764705874
2016-12-08 15:00:00,17432,4.842,12,15,3,17500.0,17331.0,3570.8529411764703,3638.8529411764703,3469.8529411764703
2016-12-08 16:00:00,18320,4.645,12,16,3,18404.0,17979.0,3593.0294117647063,3677.0294117647054,3252.0294117647063
2016-12-08 17:00:00,17576,4.859,12,17,3,17611.0,17279.0,3349.8529411764703,3384.8529411764703,3052.8529411764703
2016-12-08 18:00:00,16964,5.485,12,18,3,16946.0,16650.0,3311.0882352941157,3293.0882352941157,2997.0882352941157
2016-12-08 19:00:00,16096,5.996,12,19,3,16086.0,15832.0,3162.2058823529405,3152.2058823529405,2898.2058823529405
2016-12-08 20:00:00,14947,6.371,12,20,3,15072.0,14670.0,2851.3529411764703,2976.3529411764703,2574.3529411764703
2016-12-08 21:00:00,13635,6.727,12,21,3,13797.0,13396.0,2462.5294117647063,2624.5294117647063,2223.5294117647063
2016-12-08 22:00:00,12553,7.066,12,22,3,12696.0,12349.0,2249.7352941176487,2392.7352941176487,2045.735294117649
2016-12-08 23:00:00,11667,7.41,12,23,3,11776.0,11503.0,2121.323529411764,2230.323529411764,1957.323529411764
2016-12-09 00:00:00,11038,7.724,12,0,4,11194.0,10896.0,2250.8823529411766,2406.8823529411766,2108.8823529411766
2016-12-09 01:00:00,10712,7.844,12,1,4,10844.0,10568.0,2273.2941176470595,2405.2941176470595,2129.2941176470595
2016-12-09 02:00:00,10588,7.728,12,2,4,10708.0,10456.0,2289.676470588236,2409.676470588236,2157.676470588236
2016-12-09 03:00:00,10635,7.536,12,3,4,10812.0,10484.0,2308.9705882352937,2485.9705882352937,2157.9705882352937
2016-12-09 04:00:00,11156,7.436,12,4,4,11356.0,11044.0,2472.3529411764703,2672.3529411764703,2360.3529411764703
2016-12-09 05:00:00,12676,7.338,12,5,4,12946.0,12595.0,2948.264705882352,3218.264705882352,2867.264705882352
2016-12-09 06:00:00,15072,7.307,12,6,4,15481.0,15027.0,3687.9411764705874,4096.941176470587,3642.9411764705874
2016-12-09 07:00:00,16757,7.297,12,7,4,16979.0,16358.0,4089.79411764706,4311.79411764706,3690.79411764706
2016-12-09 08:00:00,17254,7.533,12,8,4,17449.0,16738.0,4017.8823529411766,4212.882352941177,3501.8823529411766
2016-12-09 09:00:00,17347,7.836,12,9,4,17510.0,16722.0,3884.176470588236,4047.176470588236,3259.176470588236
2016-12-09 10:00:00,17324,8.182,12,10,4,17366.0,16647.0,3828.4117647058847,3870.4117647058847,3151.4117647058847
2016-12-09 11:00:00,17040,8.643,12,11,4,17049.0,16480.0,3673.29411764706,3682.29411764706,3113.2941176470595
2016-12-09 12:00:00,16944,9.138,12,12,4,17106.0,16485.0,3616.3823529411766,3778.3823529411766,3157.3823529411766
2016-12-09 13:00:00,16798,9.409,12,13,4,17018.0,16367.0,3543.3823529411766,3763.3823529411766,3112.3823529411766
2016-12-09 14:00:00,16674,9.167,12,14,4,16959.0,16305.0,3398.4411764705874,3683.4411764705874,3029.4411764705874
2016-12-09 15:00:00,17050,8.358,12,15,4,17555.0,16662.0,3188.8529411764703,3693.8529411764703,2800.8529411764703
2016-12-09 16:00:00,17820,8.1,12,16,4,18368.0,17419.0,3093.0294117647063,3641.0294117647054,2692.0294117647063
2016-12-09 17:00:00,16994,7.722,12,17,4,17495.0,16733.0,2767.8529411764703,3268.8529411764703,2506.8529411764703
2016-12-09 18:00:00,16261,7.196,12,18,4,16834.0,16106.0,2608.0882352941157,3181.0882352941157,2453.0882352941157
2016-12-09 19:00:00,15408,6.674,12,19,4,15897.0,15298.0,2474.2058823529405,2963.2058823529405,2364.2058823529405
2016-12-09 20:00:00,14308,6.249,12,20,4,14911.0,14240.0,2212.3529411764703,2815.3529411764703,2144.3529411764703
2016-12-09 21:00:00,13300,5.909,12,21,4,13668.0,13206.0,2127.5294117647063,2495.5294117647063,2033.5294117647063
2016-12-09 22:00:00,12440,5.648,12,22,4,12522.0,12372.0,2136.7352941176487,2218.7352941176487,2068.7352941176487
2016-12-09 23:00:00,11574,5.426,12,23,4,11624.0,11525.0,2028.323529411764,2078.323529411764,1979.323529411764
2016-12-10 00:00:00,10917,5.249,12,0,5,11054.0,10932.0,2129.8823529411766,2266.8823529411766,2144.8823529411766
2016-12-10 01:00:00,10492,5.133,12,1,5,10726.0,10538.0,2053.2941176470595,2287.2941176470595,2099.2941176470595
2016-12-10 02:00:00,10288,5.046,12,2,5,10624.0,10358.0,1989.676470588236,2325.676470588236,2059.676470588236
2016-12-10 03:00:00,10192,4.978,12,3,5,10689.0,10336.0,1865.9705882352937,2362.9705882352937,2009.9705882352937
2016-12-10 04:00:00,10366,4.924,12,4,5,11227.0,10515.0,1682.3529411764705,2543.3529411764703,1831.3529411764705
2016-12-10 05:00:00,11011,4.912,12,5,5,12842.0,11095.0,1283.264705882351,3114.264705882352,1367.264705882351
2016-12-10 06:00:00,12102,5.033,12,6,5,15347.0,12153.0,717.9411764705874,3962.9411764705874,768.9411764705874
2016-12-10 07:00:00,13293,5.307,12,7,5,16755.0,13326.0,625.7941176470595,4087.79411764706,658.7941176470595
2016-12-10 08:00:00,14322,5.823,12,8,5,17149.0,14219.0,1085.8823529411766,3912.8823529411766,982.8823529411766
2016-12-10 09:00:00,14894,6.265,12,9,5,17077.0,14481.0,1431.176470588236,3614.176470588236,1018.176470588236
2016-12-10 10:00:00,15024,6.604,12,10,5,16960.0,14380.0,1528.4117647058847,3464.4117647058847,884.4117647058847
2016-12-10 11:00:00,14955,6.942,12,11,5,16686.0,14083.0,1588.2941176470597,3319.2941176470595,716.2941176470595
2016-12-10 12:00:00,14804,7.242,12,12,5,16755.0,13831.0,1476.3823529411766,3427.3823529411766,503.3823529411766
2016-12-10 13:00:00,14625,7.374,12,13,5,16750.0,13668.0,1370.3823529411766,3495.3823529411766,413.3823529411766
2016-12-10 14:00:00,14612,7.296,12,14,5,16815.0,13729.0,1336.4411764705874,3539.4411764705874,453.4411764705874
2016-12-10 15:00:00,15140,7.13,12,15,5,17432.0,14289.0,1278.8529411764705,3570.8529411764703,427.8529411764703
2016-12-10 16:00:00,15620,7.073,12,16,5,18320.0,15397.0,893.0294117647063,3593.0294117647063,670.0294117647063
2016-12-10 17:00:00,15212,7.116,12,17,5,17576.0,15049.0,985.8529411764704,3349.8529411764703,822.8529411764703
2016-12-10 18:00:00,14605,7.193,12,18,5,16964.0,14515.0,952.0882352941152,3311.0882352941157,862.0882352941153
2016-12-10 19:00:00,13926,7.324,12,19,5,16096.0,13873.0,992.2058823529404,3162.2058823529405,939.2058823529404
2016-12-10 20:00:00,13222,7.438,12,20,5,14947.0,13221.0,1126.3529411764705,2851.3529411764703,1125.3529411764705
2016-12-10 21:00:00,12533,7.691,12,21,5,13635.0,12571.0,1360.5294117647063,2462.5294117647063,1398.5294117647063
2016-12-10 22:00:00,11820,7.861,12,22,5,12553.0,11746.0,1516.735294117649,2249.7352941176487,1442.735294117649
2016-12-10 23:00:00,11240,7.984,12,23,5,11667.0,11056.0,1694.323529411764,2121.323529411764,1510.323529411764
