date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2016-06-17 00:00:00,13622.161299992647,30.9,6,0,4,12711.56881742447,11911.35032002799,2972.327613523392
2016-06-17 01:00:00,12887.037776623156,27.7,6,1,4,12184.15641335389,11264.986761881304,2768.9415780998443
2016-06-17 02:00:00,12387.103929396742,26.6,6,2,4,11918.639208339451,10871.35495027385,2588.005696688688
2016-06-17 03:00:00,12165.744238906327,25.7,6,3,4,11832.637408478771,10753.701898952717,2422.2428605010628
2016-06-17 04:00:00,12349.01497052659,25.6,6,4,4,12238.355563314051,11092.183213722188,2270.8804747631875
2016-06-17 05:00:00,12788.99972997457,25.5,6,5,4,12851.02958223384,11589.851037862183,2164.51332338248
2016-06-17 06:00:00,13294.993248452183,25.1,6,6,4,13433.948650614557,12224.006654608498,2106.866349622333
2016-06-17 07:00:00,14317.803511757053,24.8,6,7,4,14211.69825931487,13216.62306520117,2110.394957533972
2016-06-17 08:00:00,15445.345073870874,24.4,6,8,4,15299.6799235934,14385.685302528213,2407.981207577077
2016-06-17 09:00:00,16768.76114600557,24.0,6,9,4,16569.188771849964,15728.089581749344,2682.010856106639
2016-06-17 10:00:00,18117.80459249978,23.9,6,10,4,17859.458721169038,16879.666809584218,3072.1933087952
2016-06-17 11:00:00,19283.053387502485,24.4,6,11,4,19011.13078808883,17805.21663117129,3561.598731753411
2016-06-17 12:00:00,20414.433094309275,24.9,6,12,4,20041.50472394067,18702.01906804648,3944.6193641799055
2016-06-17 13:00:00,21307.23519161785,25.8,6,13,4,20909.18973971106,19395.84623203882,4393.8430636089015
2016-06-17 14:00:00,21889.217508198395,27.3,6,14,4,21478.156961273457,19927.95252545183,4816.653033072467
2016-06-17 15:00:00,22120.339979809472,28.6,6,15,4,21915.26602758742,20172.25971244517,5068.980794667532
2016-06-17 16:00:00,22164.54905251413,29.6,6,16,4,21981.38647818341,20158.46832409909,5115.142946311353
2016-06-17 17:00:00,21674.097782979003,30.5,6,17,4,21594.78527727936,19672.70693871005,5197.087093339262
2016-06-17 18:00:00,20730.016348891364,31.3,6,18,4,20740.09599728887,18774.601933438706,5037.877140118435
2016-06-17 19:00:00,19609.271618211103,32.0,6,19,4,19637.528316703025,17881.019092137984,4702.083465940401
2016-06-17 20:00:00,18814.371504432875,32.4,6,20,4,18908.12470083268,17279.81489315966,4156.601451837178
2016-06-17 21:00:00,17389.63705130002,32.5,6,21,4,17370.46550336259,15977.691330926122,3758.288656067023
2016-06-17 22:00:00,15897.532899999997,32.5,6,22,4,15666.082599999996,14627.1698,3417.661784525655
2016-06-17 23:00:00,14405.423968968957,32.0,6,23,4,14297.949289231745,13341.043509051298,3241.6678306296253
