date,netload,tmpf,month,hour,dayofweek,kw2day,kw7day,potential,poten_2,poten_7
2021-02-03 14:00:00,21168,48.7,2,14,2,25920,21114,6417.6923076923085,11169.692307692309,7616.842105263158
2021-02-03 15:00:00,21438,49.1,2,15,2,26352,19386,6349.153846153846,11263.153846153846,5476.736842105263
2021-02-03 16:00:00,23382,48.7,2,16,2,27108,20574,7425.0,11151.0,5655.78947368421
2021-02-03 17:00:00,25218,46.9,2,17,2,28026,22734,8224.615384615383,11032.615384615385,6309.473684210527
2021-02-03 18:00:00,26190,45.3,2,18,2,28890,23598,8199.692307692309,10899.692307692309,6221.36842105263
2021-02-03 19:00:00,26298,43.0,2,19,2,28998,23436,8019.0,10719.0,5832.0
2021-02-03 20:00:00,26406,41.7,2,20,2,27864,23004,8176.846153846152,9634.846153846152,5198.21052631579
2021-02-03 21:00:00,26028,40.5,2,21,2,26838,22842,8008.615384615383,8818.615384615383,5169.78947368421
2021-02-03 22:00:00,25164,38.8,2,22,2,25812,22356,7767.692307692308,8415.692307692309,5115.78947368421
2021-02-03 23:00:00,24084,37.0,2,23,2,24840,21708,7206.923076923078,7962.923076923078,4672.42105263158
2021-02-04 00:00:00,24300,36.0,2,0,3,24840,21438,6012.6923076923085,6552.6923076923085,5067.4736842105285
2021-02-04 01:00:00,24570,34.7,2,1,3,24786,21492,6448.846153846152,6664.846153846152,5385.78947368421
2021-02-04 02:00:00,25380,30.0,2,2,3,24516,21978,7136.307692307692,6272.307692307692,5917.263157894737
2021-02-04 03:00:00,25218,30.2,2,3,3,24084,23004,6912.0,5778.0,6960.315789473683
2021-02-04 04:00:00,26244,26.2,2,4,3,24246,24678,7576.615384615383,5578.615384615383,8469.473684210529
2021-02-04 05:00:00,27918,27.5,2,5,3,24894,26136,8538.23076923077,5514.2307692307695,9705.78947368421
2021-02-04 06:00:00,29970,23.0,2,6,3,26622,27486,9607.846153846152,6259.846153846152,10657.894736842109
2021-02-04 07:00:00,30834,23.4,2,7,3,27324,28620,10206.0,6696.0,11348.526315789471
2021-02-04 08:00:00,28566,25.7,2,8,3,27486,29430,8891.307692307691,7811.3076923076915,12246.63157894737
2021-02-04 09:00:00,25218,33.1,2,9,3,26028,27486,7190.307692307692,8000.3076923076915,11277.473684210529
2021-02-04 10:00:00,22788,37.4,2,10,3,25110,24624,6232.846153846152,8554.846153846152,9270.947368421052
2021-02-04 11:00:00,21654,41.7,2,11,3,24516,24246,6124.846153846154,8986.846153846154,9512.526315789471
2021-02-04 12:00:00,20898,46.8,2,12,3,23706,23868,5852.769230769231,8660.76923076923,9555.157894736842
2021-02-04 13:00:00,19818,48.7,2,13,3,23868,26190,5090.538461538459,9140.53846153846,12417.157894736842
2021-02-04 14:00:00,19386,51.1,2,14,3,23760,25380,4635.6923076923085,9009.692307692309,11882.842105263158
2021-02-04 15:00:00,19926,51.6,2,15,3,23328,24516,4837.153846153846,8239.153846153846,10606.736842105263
2021-02-04 16:00:00,21816,50.4,2,16,3,24462,25326,5859.0,8505.0,10407.78947368421
2021-02-04 17:00:00,23706,48.2,2,17,3,26838,28620,6712.615384615383,9844.615384615385,12195.473684210529
2021-02-04 18:00:00,25272,46.2,2,18,3,28782,29916,7281.692307692308,10791.692307692309,12539.36842105263
2021-02-04 19:00:00,25110,44.2,2,19,3,28890,30024,6831.0,10611.0,12420.0
2021-02-04 20:00:00,24246,44.4,2,20,3,27972,28998,6016.846153846152,9742.846153846152,11192.21052631579
2021-02-04 21:00:00,23706,44.8,2,21,3,27216,28404,5686.615384615383,9196.615384615385,10731.78947368421
2021-02-04 22:00:00,22464,44.1,2,22,3,26082,27594,5067.6923076923085,8685.692307692309,10353.78947368421
2021-02-04 23:00:00,21546,43.3,2,23,3,24948,26514,4668.923076923078,8070.923076923078,9478.42105263158
2021-02-05 00:00:00,21168,43.0,2,0,4,25110,26136,2880.6923076923085,6822.6923076923085,9765.473684210529
2021-02-05 01:00:00,21006,41.9,2,1,4,25704,26838,2884.8461538461524,7582.846153846152,10731.78947368421
2021-02-05 02:00:00,21060,43.9,2,2,4,25704,26838,2816.3076923076915,7460.3076923076915,10777.263157894737
2021-02-05 03:00:00,21060,45.0,2,3,4,25488,27000,2754.0,7182.0,10956.315789473683
2021-02-05 04:00:00,21384,45.5,2,4,4,26298,27756,2716.615384615383,7630.615384615383,11547.473684210529
2021-02-05 05:00:00,21924,47.3,2,5,4,27540,28566,2544.230769230769,8160.2307692307695,12135.78947368421
2021-02-05 06:00:00,22626,48.0,2,6,4,28458,30078,2263.8461538461524,8095.846153846152,13249.894736842109
2021-02-05 07:00:00,23490,43.9,2,7,4,29052,30780,2862.0,8424.0,13508.526315789471
2021-02-05 08:00:00,23760,43.0,2,8,4,28512,28512,4085.307692307692,8837.307692307691,11328.63157894737
2021-02-05 09:00:00,23382,44.2,2,9,4,28080,25704,5354.307692307692,10052.307692307691,9495.473684210529
2021-02-05 10:00:00,23436,45.5,2,10,4,26298,23976,6880.846153846152,9742.846153846152,8622.947368421052
2021-02-05 11:00:00,23490,46.2,2,11,4,24246,22518,7960.846153846154,8716.846153846154,7784.526315789471
2021-02-05 12:00:00,23274,47.3,2,12,4,22626,21438,8228.76923076923,7580.7692307692305,7125.157894736842
2021-02-05 13:00:00,23328,47.5,2,13,4,21600,20412,8600.53846153846,6872.538461538459,6639.157894736842
2021-02-05 14:00:00,23058,48.2,2,14,4,21168,19602,8307.692307692309,6417.6923076923085,6104.842105263158
2021-02-05 15:00:00,23490,48.7,2,15,4,21438,20952,8401.153846153846,6349.153846153846,7042.736842105263
2021-02-05 16:00:00,23976,49.1,2,16,4,23382,23382,8019.0,7425.0,8463.78947368421
2021-02-05 17:00:00,23868,49.3,2,17,4,25218,26244,6874.615384615383,8224.615384615383,9819.473684210529
2021-02-05 18:00:00,23166,47.5,2,18,4,26190,27540,5175.6923076923085,8199.692307692309,10163.36842105263
2021-02-05 19:00:00,22302,46.4,2,19,4,26298,27972,4023.0,8019.0,10368.0
2021-02-05 20:00:00,21600,44.1,2,20,4,26406,28512,3370.8461538461524,8176.846153846152,10706.21052631579
2021-02-05 21:00:00,20844,45.5,2,21,4,26028,28404,2824.615384615383,8008.615384615383,10731.78947368421
2021-02-05 22:00:00,20142,46.4,2,22,4,25164,27864,2745.6923076923085,7767.692307692308,10623.78947368421
2021-02-05 23:00:00,19008,45.5,2,23,4,24084,27000,2130.923076923078,7206.923076923078,9964.42105263158
2021-02-06 00:00:00,18144,44.8,2,0,5,24300,26406,0.0,6012.6923076923085,10035.473684210529
2021-02-06 01:00:00,17874,44.8,2,1,5,24570,26028,0.0,6448.846153846152,9921.78947368421
2021-02-06 02:00:00,17874,43.9,2,2,5,25380,25920,0.0,7136.307692307692,9859.263157894737
2021-02-06 03:00:00,17496,41.0,2,3,5,25218,26190,0.0,6912.0,10146.315789473683
2021-02-06 04:00:00,17766,38.3,2,4,5,26244,26136,0.0,7576.615384615383,9927.473684210529
2021-02-06 05:00:00,18522,35.6,2,5,5,27918,26676,0.0,8538.23076923077,10245.78947368421
2021-02-06 06:00:00,19656,33.4,2,6,5,29970,27108,0.0,9607.846153846152,10279.894736842109
2021-02-06 07:00:00,20304,31.8,2,7,5,30834,26946,0.0,10206.0,9674.526315789471
2021-02-06 08:00:00,20250,31.8,2,8,5,28566,24462,575.3076923076915,8891.307692307691,7278.63157894737
2021-02-06 09:00:00,19926,34.9,2,9,5,25218,21168,1898.3076923076917,7190.307692307692,4959.4736842105285
2021-02-06 10:00:00,17334,44.1,2,10,5,22788,18522,778.8461538461524,6232.846153846152,3168.947368421052
2021-02-06 11:00:00,16038,48.2,2,11,5,21654,16902,508.8461538461543,6124.846153846154,2168.5263157894715
2021-02-06 12:00:00,15930,49.1,2,12,5,20898,15660,884.7692307692305,5852.769230769231,1347.1578947368416
2021-02-06 13:00:00,16524,50.0,2,13,5,19818,14850,1796.5384615384592,5090.538461538459,1077.1578947368416
2021-02-06 14:00:00,16686,49.8,2,14,5,19386,15282,1935.6923076923083,4635.6923076923085,1784.8421052631584
2021-02-06 15:00:00,17442,49.6,2,15,5,19926,16200,2353.1538461538457,4837.153846153846,2290.736842105264
2021-02-06 16:00:00,18144,49.1,2,16,5,21816,18306,2187.0,5859.0,3387.78947368421
2021-02-06 17:00:00,18792,47.3,2,17,5,23706,20142,1798.615384615383,6712.615384615383,3717.473684210527
2021-02-06 18:00:00,19224,46.0,2,18,5,25272,21222,1233.6923076923083,7281.692307692308,3845.36842105263
2021-02-06 19:00:00,18900,43.9,2,19,5,25110,21492,621.0,6831.0,3888.0
2021-02-06 20:00:00,18900,43.2,2,20,5,24246,21546,670.8461538461524,6016.846153846152,3740.21052631579
2021-02-06 21:00:00,18522,42.8,2,21,5,23706,21060,502.6153846153829,5686.615384615383,3387.78947368421
2021-02-06 22:00:00,18306,43.0,2,22,5,22464,20304,909.6923076923084,5067.6923076923085,3063.78947368421
2021-02-06 23:00:00,17658,43.0,2,23,5,21546,19332,780.923076923078,4668.923076923078,2296.42105263158
2021-02-07 00:00:00,17334,39.7,2,0,6,21168,18954,0.0,2880.6923076923085,2583.4736842105285
2021-02-07 01:00:00,17658,39.4,2,1,6,21006,18738,0.0,2884.8461538461524,2631.78947368421
2021-02-07 02:00:00,17658,38.8,2,2,6,21060,18630,0.0,2816.3076923076915,2569.2631578947367
2021-02-07 03:00:00,18090,39.6,2,3,6,21060,18576,0.0,2754.0,2532.3157894736837
2021-02-07 04:00:00,17820,39.6,2,4,6,21384,18576,0.0,2716.615384615383,2367.4736842105285
2021-02-07 05:00:00,17766,38.7,2,5,6,21924,18576,0.0,2544.230769230769,2145.78947368421
2021-02-07 06:00:00,17928,38.7,2,6,6,22626,19224,0.0,2263.8461538461524,2395.894736842107
2021-02-07 07:00:00,18414,39.2,2,7,6,23490,20196,0.0,2862.0,2924.5263157894733
2021-02-07 08:00:00,18846,39.6,2,8,6,23760,21438,0.0,4085.307692307692,4254.63157894737
2021-02-07 09:00:00,19278,39.6,2,9,6,23382,21600,1250.3076923076917,5354.307692307692,5391.4736842105285
2021-02-07 10:00:00,19116,39.6,2,10,6,23436,21168,2560.8461538461524,6880.846153846152,5814.947368421052
2021-02-07 11:00:00,18036,39.2,2,11,6,23490,21276,2506.8461538461543,7960.846153846154,6542.526315789472
2021-02-07 12:00:00,15930,41.4,2,12,6,23274,20952,884.7692307692305,8228.76923076923,6639.157894736842
2021-02-07 13:00:00,15930,43.7,2,13,6,23328,20304,1202.5384615384592,8600.53846153846,6531.157894736842
2021-02-07 14:00:00,17010,44.2,2,14,6,23058,19710,2259.6923076923085,8307.692307692309,6212.842105263158
2021-02-07 15:00:00,17172,44.2,2,15,6,23490,19116,2083.1538461538457,8401.153846153846,5206.736842105263
2021-02-07 16:00:00,16470,44.8,2,16,6,23976,18954,513.0,8019.0,4035.78947368421
2021-02-07 17:00:00,17874,45.7,2,17,6,23868,18846,880.6153846153829,6874.615384615383,2421.4736842105267
2021-02-07 18:00:00,19602,43.2,2,18,6,23166,18900,1611.6923076923083,5175.6923076923085,1523.36842105263
2021-02-07 19:00:00,20412,36.9,2,19,6,22302,18954,2133.0,4023.0,1350.0
2021-02-07 20:00:00,20844,34.3,2,20,6,21600,18846,2614.8461538461524,3370.8461538461524,1040.21052631579
2021-02-07 21:00:00,21330,33.8,2,21,6,20844,18900,3310.615384615383,2824.615384615383,1227.78947368421
2021-02-07 22:00:00,21276,32.0,2,22,6,20142,19062,3879.692307692309,2745.6923076923085,1821.78947368421
2021-02-07 23:00:00,21384,31.1,2,23,6,19008,19062,4506.923076923078,2130.923076923078,2026.42105263158
2021-02-08 00:00:00,22140,31.1,2,0,0,18144,19710,3852.692307692309,0.0,1422.6923076923083
2021-02-08 01:00:00,23436,32.9,2,1,0,17874,20196,5314.846153846152,0.0,2074.8461538461524
2021-02-08 02:00:00,23382,30.2,2,2,0,17874,20412,5138.307692307692,0.0,2168.3076923076915
2021-02-08 03:00:00,23598,28.4,2,3,0,17496,21006,5292.0,0.0,2700.0
2021-02-08 04:00:00,24570,28.4,2,4,0,17766,21492,5902.615384615383,0.0,2824.615384615383
2021-02-08 05:00:00,26622,28.0,2,5,0,18522,22734,7242.2307692307695,0.0,3354.230769230769
2021-02-08 06:00:00,28512,27.0,2,6,0,19656,24894,8149.846153846152,0.0,4531.846153846152
2021-02-08 07:00:00,29214,25.9,2,7,0,20304,26028,8586.0,0.0,5400.0
2021-02-08 08:00:00,27000,27.3,2,8,0,20250,26514,7325.3076923076915,575.3076923076915,6839.307692307692
2021-02-08 09:00:00,23760,32.2,2,9,0,19926,26568,5732.307692307692,1898.3076923076917,8540.307692307691
2021-02-08 10:00:00,21114,36.1,2,10,0,17334,26136,4558.846153846152,778.8461538461524,9580.846153846152
2021-02-08 11:00:00,19116,43.0,2,11,0,16038,25650,3586.8461538461543,508.8461538461543,10120.846153846154
2021-02-08 12:00:00,17820,46.4,2,12,0,15930,25542,2774.7692307692305,884.7692307692305,10496.76923076923
2021-02-08 13:00:00,17928,48.9,2,13,0,16524,26136,3200.538461538459,1796.5384615384592,11408.53846153846
2021-02-08 14:00:00,17766,50.4,2,14,0,16686,25920,3015.6923076923085,1935.6923076923083,11169.692307692309
2021-02-08 15:00:00,18522,52.2,2,15,0,17442,26352,3433.1538461538457,2353.1538461538457,11263.153846153846
2021-02-08 16:00:00,20466,50.9,2,16,0,18144,27108,4509.0,2187.0,11151.0
2021-02-08 17:00:00,22356,50.9,2,17,0,18792,28026,5362.615384615383,1798.615384615383,11032.615384615385
2021-02-08 18:00:00,23382,47.5,2,18,0,19224,28890,5391.6923076923085,1233.6923076923083,10899.692307692309
2021-02-08 19:00:00,24030,45.9,2,19,0,18900,28998,5751.0,621.0,10719.0
2021-02-08 20:00:00,23274,45.0,2,20,0,18900,27864,5044.846153846152,670.8461538461524,9634.846153846152
2021-02-08 21:00:00,22302,42.3,2,21,0,18522,26838,4282.615384615383,502.6153846153829,8818.615384615383
2021-02-08 22:00:00,21492,40.8,2,22,0,18306,25812,4095.692307692309,909.6923076923084,8415.692307692309
2021-02-08 23:00:00,20736,38.5,2,23,0,17658,24840,3858.923076923078,780.923076923078,7962.923076923078
2021-02-09 00:00:00,21006,38.5,2,0,1,17334,24840,2718.6923076923085,0.0,6552.6923076923085
2021-02-09 01:00:00,21006,38.7,2,1,1,17658,24786,2884.8461538461524,0.0,6664.846153846152
2021-02-09 02:00:00,21114,39.6,2,2,1,17658,24516,2870.3076923076915,0.0,6272.307692307692
2021-02-09 03:00:00,20898,39.2,2,3,1,18090,24084,2592.0,0.0,5778.0
2021-02-09 04:00:00,21276,38.3,2,4,1,17820,24246,2608.615384615383,0.0,5578.615384615383
2021-02-09 05:00:00,22086,39.2,2,5,1,17766,24894,2706.230769230769,0.0,5514.2307692307695
2021-02-09 06:00:00,23166,37.9,2,6,1,17928,26622,2803.8461538461524,0.0,6259.846153846152
2021-02-09 07:00:00,23814,38.3,2,7,1,18414,27324,3186.0,0.0,6696.0
2021-02-09 08:00:00,23760,40.1,2,8,1,18846,27486,4085.307692307692,0.0,7811.3076923076915
2021-02-09 09:00:00,22032,41.9,2,9,1,19278,26028,4004.307692307692,1250.3076923076917,8000.3076923076915
2021-02-09 10:00:00,19926,48.4,2,10,1,19116,25110,3370.8461538461524,2560.8461538461524,8554.846153846152
2021-02-09 11:00:00,18900,53.6,2,11,1,18036,24516,3370.8461538461543,2506.8461538461543,8986.846153846154
2021-02-09 12:00:00,18738,58.3,2,12,1,15930,23706,3692.7692307692314,884.7692307692305,8660.76923076923
2021-02-09 13:00:00,18684,61.0,2,13,1,15930,23868,3956.538461538459,1202.5384615384592,9140.53846153846
2021-02-09 14:00:00,18684,62.1,2,14,1,17010,23760,3933.692307692309,2259.6923076923085,9009.692307692309
2021-02-09 15:00:00,18414,63.3,2,15,1,17172,23328,3325.1538461538457,2083.1538461538457,8239.153846153846
2021-02-09 16:00:00,19062,62.1,2,16,1,16470,24462,3105.0,513.0,8505.0
2021-02-09 17:00:00,20412,63.0,2,17,1,17874,26838,3418.615384615383,880.6153846153829,9844.615384615385
2021-02-09 18:00:00,20628,56.1,2,18,1,19602,28782,2637.6923076923085,1611.6923076923083,10791.692307692309
2021-02-09 19:00:00,20574,52.3,2,19,1,20412,28890,2295.0,2133.0,10611.0
2021-02-09 20:00:00,20142,51.3,2,20,1,20844,27972,1912.8461538461524,2614.8461538461524,9742.846153846152
2021-02-09 21:00:00,19818,49.5,2,21,1,21330,27216,1798.615384615383,3310.615384615383,9196.615384615385
2021-02-09 22:00:00,19278,46.8,2,22,1,21276,26082,1881.6923076923083,3879.692307692309,8685.692307692309
2021-02-09 23:00:00,18630,45.9,2,23,1,21384,24948,1752.923076923078,4506.923076923078,8070.923076923078
2021-02-10 00:00:00,18360,42.8,2,0,2,22140,25110,72.69230769230853,3852.692307692309,6822.6923076923085
2021-02-10 01:00:00,18900,42.8,2,1,2,23436,25704,778.8461538461524,5314.846153846152,7582.846153846152
2021-02-10 02:00:00,18846,41.7,2,2,2,23382,25704,602.3076923076915,5138.307692307692,7460.3076923076915
2021-02-10 03:00:00,18522,45.9,2,3,2,23598,25488,216.0,5292.0,7182.0
2021-02-10 04:00:00,18738,45.5,2,4,2,24570,26298,70.61538461538294,5902.615384615383,7630.615384615383
2021-02-10 05:00:00,20088,45.9,2,5,2,26622,27540,708.2307692307695,7242.2307692307695,8160.2307692307695
2021-02-10 06:00:00,21546,42.4,2,6,2,28512,28458,1183.8461538461524,8149.846153846152,8095.846153846152
2021-02-10 07:00:00,22464,41.5,2,7,2,29214,29052,1836.0,8586.0,8424.0
2021-02-10 08:00:00,22626,42.4,2,8,2,27000,28512,2951.3076923076915,7325.3076923076915,8837.307692307691
2021-02-10 09:00:00,21870,43.7,2,9,2,23760,28080,3842.307692307692,5732.307692307692,10052.307692307691
2021-02-10 10:00:00,19656,45.7,2,10,2,21114,26298,3100.8461538461524,4558.846153846152,9742.846153846152
2021-02-10 11:00:00,19872,47.8,2,11,2,19116,24246,4342.846153846154,3586.8461538461543,8716.846153846154
2021-02-10 12:00:00,18036,48.6,2,12,2,17820,22626,2990.7692307692305,2774.7692307692305,7580.7692307692305
2021-02-10 13:00:00,17172,51.4,2,13,2,17928,21600,2444.538461538459,3200.538461538459,6872.538461538459
2021-02-10 14:00:00,18252,54.0,2,14,2,17766,21168,3501.6923076923085,3015.6923076923085,6417.6923076923085
2021-02-10 15:00:00,19332,53.1,2,15,2,18522,21438,4243.153846153846,3433.1538461538457,6349.153846153846
2021-02-10 16:00:00,19818,54.3,2,16,2,20466,23382,3861.0,4509.0,7425.0
2021-02-10 17:00:00,21330,52.2,2,17,2,22356,25218,4336.615384615383,5362.615384615383,8224.615384615383
2021-02-10 18:00:00,21870,50.4,2,18,2,23382,26190,3879.692307692309,5391.6923076923085,8199.692307692309
2021-02-10 19:00:00,22032,48.2,2,19,2,24030,26298,3753.0,5751.0,8019.0
2021-02-10 20:00:00,21330,48.7,2,20,2,23274,26406,3100.8461538461524,5044.846153846152,8176.846153846152
2021-02-10 21:00:00,20844,48.6,2,21,2,22302,26028,2824.615384615383,4282.615384615383,8008.615384615383
2021-02-10 22:00:00,20520,47.5,2,22,2,21492,25164,3123.6923076923085,4095.692307692309,7767.692307692308
2021-02-10 23:00:00,19116,46.4,2,23,2,20736,24084,2238.923076923078,3858.923076923078,7206.923076923078
2021-02-11 00:00:00,19008,45.5,2,0,3,21006,24300,720.6923076923085,2718.6923076923085,6012.6923076923085
2021-02-11 01:00:00,19116,45.0,2,1,3,21006,24570,994.8461538461524,2884.8461538461524,6448.846153846152
2021-02-11 02:00:00,19332,44.6,2,2,3,21114,25380,1088.3076923076917,2870.3076923076915,7136.307692307692
2021-02-11 03:00:00,19224,43.7,2,3,3,20898,25218,918.0,2592.0,6912.0
2021-02-11 04:00:00,19494,42.8,2,4,3,21276,26244,826.6153846153829,2608.615384615383,7576.615384615383
2021-02-11 05:00:00,20304,43.3,2,5,3,22086,27918,924.2307692307696,2706.230769230769,8538.23076923077
2021-02-11 06:00:00,21762,43.7,2,6,3,23166,29970,1399.8461538461524,2803.8461538461524,9607.846153846152
2021-02-11 07:00:00,22680,43.7,2,7,3,23814,30834,2052.0,3186.0,10206.0
2021-02-11 08:00:00,22734,43.9,2,8,3,23760,28566,3059.3076923076915,4085.307692307692,8891.307692307691
2021-02-11 09:00:00,21762,44.6,2,9,3,22032,25218,3734.307692307692,4004.307692307692,7190.307692307692
2021-02-11 10:00:00,21924,46.9,2,10,3,19926,22788,5368.846153846152,3370.8461538461524,6232.846153846152
2021-02-11 11:00:00,20088,47.5,2,11,3,18900,21654,4558.846153846154,3370.8461538461543,6124.846153846154
2021-02-11 12:00:00,18684,49.6,2,12,3,18738,20898,3638.7692307692314,3692.7692307692314,5852.769230769231
2021-02-11 13:00:00,19710,50.9,2,13,3,18684,19818,4982.538461538459,3956.538461538459,5090.538461538459
2021-02-11 14:00:00,20358,49.3,2,14,3,18684,19386,5607.6923076923085,3933.692307692309,4635.6923076923085
2021-02-11 15:00:00,21060,47.7,2,15,3,18414,19926,5971.153846153846,3325.1538461538457,4837.153846153846
2021-02-11 16:00:00,22140,46.2,2,16,3,19062,21816,6183.0,3105.0,5859.0
2021-02-11 17:00:00,23544,44.8,2,17,3,20412,23706,6550.615384615383,3418.615384615383,6712.615384615383
2021-02-11 18:00:00,23382,43.5,2,18,3,20628,25272,5391.6923076923085,2637.6923076923085,7281.692307692308
2021-02-11 19:00:00,23328,43.0,2,19,3,20574,25110,5049.0,2295.0,6831.0
2021-02-11 20:00:00,22734,42.3,2,20,3,20142,24246,4504.846153846152,1912.8461538461524,6016.846153846152
2021-02-11 21:00:00,22302,41.0,2,21,3,19818,23706,4282.615384615383,1798.615384615383,5686.615384615383
2021-02-11 22:00:00,21168,40.1,2,22,3,19278,22464,3771.692307692309,1881.6923076923083,5067.6923076923085
2021-02-11 23:00:00,20790,39.2,2,23,3,18630,21546,3912.923076923078,1752.923076923078,4668.923076923078
2021-02-12 00:00:00,20952,38.3,2,0,4,18360,21168,2664.6923076923085,72.69230769230853,2880.6923076923085
2021-02-12 01:00:00,21384,37.6,2,1,4,18900,21006,3262.8461538461524,778.8461538461524,2884.8461538461524
2021-02-12 02:00:00,21924,36.9,2,2,4,18846,21060,3680.307692307692,602.3076923076915,2816.3076923076915
2021-02-12 03:00:00,22194,36.5,2,3,4,18522,21060,3888.0,216.0,2754.0
2021-02-12 04:00:00,22680,35.6,2,4,4,18738,21384,4012.615384615383,70.61538461538294,2716.615384615383
2021-02-12 05:00:00,23868,35.2,2,5,4,20088,21924,4488.2307692307695,708.2307692307695,2544.230769230769
2021-02-12 06:00:00,25326,34.9,2,6,4,21546,22626,4963.846153846152,1183.8461538461524,2263.8461538461524
2021-02-12 07:00:00,26568,34.7,2,7,4,22464,23490,5940.0,1836.0,2862.0
2021-02-12 08:00:00,27054,34.7,2,8,4,22626,23760,7379.3076923076915,2951.3076923076915,4085.307692307692
2021-02-12 09:00:00,26838,35.1,2,9,4,21870,23382,8810.307692307691,3842.307692307692,5354.307692307692
2021-02-12 10:00:00,27162,35.4,2,10,4,19656,23436,10606.846153846152,3100.8461538461524,6880.846153846152
2021-02-12 11:00:00,27108,36.0,2,11,4,19872,23490,11578.846153846154,4342.846153846154,7960.846153846154
2021-02-12 12:00:00,26460,35.6,2,12,4,18036,23274,11414.76923076923,2990.7692307692305,8228.76923076923
2021-02-12 13:00:00,26352,36.1,2,13,4,17172,23328,11624.53846153846,2444.538461538459,8600.53846153846
2021-02-12 14:00:00,26568,35.6,2,14,4,18252,23058,11817.692307692309,3501.6923076923085,8307.692307692309
2021-02-12 15:00:00,27054,35.4,2,15,4,19332,23490,11965.153846153846,4243.153846153846,8401.153846153846
2021-02-12 16:00:00,27486,35.1,2,16,4,19818,23976,11529.0,3861.0,8019.0
2021-02-12 17:00:00,28080,34.7,2,17,4,21330,23868,11086.615384615385,4336.615384615383,6874.615384615383
2021-02-12 18:00:00,28350,33.8,2,18,4,21870,23166,10359.692307692309,3879.692307692309,5175.6923076923085
2021-02-12 19:00:00,28188,33.4,2,19,4,22032,22302,9909.0,3753.0,4023.0
2021-02-12 20:00:00,27270,33.1,2,20,4,21330,21600,9040.846153846152,3100.8461538461524,3370.8461538461524
2021-02-12 21:00:00,26676,32.7,2,21,4,20844,20844,8656.615384615383,2824.615384615383,2824.615384615383
2021-02-12 22:00:00,25866,32.4,2,22,4,20520,20142,8469.692307692309,3123.6923076923085,2745.6923076923085
2021-02-12 23:00:00,25326,32.2,2,23,4,19116,19008,8448.923076923078,2238.923076923078,2130.923076923078
2021-02-13 00:00:00,25164,32.2,2,0,5,19008,18144,6876.6923076923085,720.6923076923085,0.0
2021-02-13 01:00:00,24840,32.4,2,1,5,19116,17874,6718.846153846152,994.8461538461524,0.0
2021-02-13 02:00:00,24894,32.4,2,2,5,19332,17874,6650.307692307692,1088.3076923076917,0.0
2021-02-13 03:00:00,24570,32.5,2,3,5,19224,17496,6264.0,918.0,0.0
2021-02-13 04:00:00,24408,32.7,2,4,5,19494,17766,5740.615384615383,826.6153846153829,0.0
2021-02-13 05:00:00,24570,32.5,2,5,5,20304,18522,5190.2307692307695,924.2307692307696,0.0
2021-02-13 06:00:00,24732,32.9,2,6,5,21762,19656,4369.846153846152,1399.8461538461524,0.0
2021-02-13 07:00:00,26136,33.1,2,7,5,22680,20304,5508.0,2052.0,0.0
2021-02-13 08:00:00,26622,33.6,2,8,5,22734,20250,6947.307692307692,3059.3076923076915,575.3076923076915
2021-02-13 09:00:00,26568,34.2,2,9,5,21762,19926,8540.307692307691,3734.307692307692,1898.3076923076917
2021-02-13 10:00:00,26406,34.7,2,10,5,21924,17334,9850.846153846152,5368.846153846152,778.8461538461524
2021-02-13 11:00:00,26082,35.2,2,11,5,20088,16038,10552.846153846154,4558.846153846154,508.8461538461543
2021-02-13 12:00:00,26352,36.1,2,12,5,18684,15930,11306.76923076923,3638.7692307692314,884.7692307692305
2021-02-13 13:00:00,26136,36.0,2,13,5,19710,16524,11408.53846153846,4982.538461538459,1796.5384615384592
2021-02-13 14:00:00,25272,36.0,2,14,5,20358,16686,10521.692307692309,5607.6923076923085,1935.6923076923083
2021-02-13 15:00:00,25326,36.7,2,15,5,21060,17442,10237.153846153846,5971.153846153846,2353.1538461538457
2021-02-13 16:00:00,25488,36.5,2,16,5,22140,18144,9531.0,6183.0,2187.0
2021-02-13 17:00:00,25488,36.0,2,17,5,23544,18792,8494.615384615383,6550.615384615383,1798.615384615383
2021-02-13 18:00:00,25164,35.2,2,18,5,23382,19224,7173.6923076923085,5391.6923076923085,1233.6923076923083
2021-02-13 19:00:00,25380,34.9,2,19,5,23328,18900,7101.0,5049.0,621.0
2021-02-13 20:00:00,24786,34.7,2,20,5,22734,18900,6556.846153846152,4504.846153846152,670.8461538461524
2021-02-13 21:00:00,24138,34.3,2,21,5,22302,18522,6118.615384615383,4282.615384615383,502.6153846153829
2021-02-13 22:00:00,23112,34.7,2,22,5,21168,18306,5715.6923076923085,3771.692307692309,909.6923076923084
2021-02-13 23:00:00,21600,34.7,2,23,5,20790,17658,4722.923076923078,3912.923076923078,780.923076923078
2021-02-14 00:00:00,21060,34.7,2,0,6,20952,17334,2772.6923076923085,2664.6923076923085,0.0
2021-02-14 01:00:00,21222,34.3,2,1,6,21384,17658,3100.8461538461524,3262.8461538461524,0.0
2021-02-14 02:00:00,21060,34.3,2,2,6,21924,17658,2816.3076923076915,3680.307692307692,0.0
2021-02-14 03:00:00,21222,34.3,2,3,6,22194,18090,2916.0,3888.0,0.0
2021-02-14 04:00:00,20790,34.0,2,4,6,22680,17820,2122.615384615383,4012.615384615383,0.0
